model,direction,setup_timestamp,bos_timestamp,retest_timestamp,confirm_timestamp,entry_timestamp,exit_timestamp,entry_price,stop_price,target_price,exit_price,result_R,score,htf_regime,session_bucket,exit_reason,source_window
Retest,Long,2024-11-21 04:35:00-06:00,2024-11-21 04:35:00-06:00,2024-11-21 04:45:00-06:00,,2024-11-21 04:45:00-06:00,2024-11-21 05:15:00-06:00,19699.25,19668.33312927269,19761.08374145462,19761.08374145462,2.0,90.0,-1,1,TARGET,2024-2026
Confirm,Long,2024-11-21 04:35:00-06:00,2024-11-21 04:35:00-06:00,2024-11-21 04:45:00-06:00,2024-11-21 04:55:00-06:00,2024-11-21 04:55:00-06:00,2024-11-21 05:20:00-06:00,19705.25,19675.777672689208,19764.194654621584,19764.194654621584,2.0,90.0,-1,1,TARGET,2024-2026
Control,Long,2024-11-21 15:00:00-06:00,,,,2024-11-21 15:00:00-06:00,2024-11-21 17:00:00-06:00,19845.0,19811.88570542768,19911.228589144645,19811.88570542768,-1.0,85.0,1,5,STOP,2024-2026
BOS,Long,2024-11-21 19:10:00-06:00,2024-11-21 19:10:00-06:00,,,2024-11-21 19:10:00-06:00,2024-11-21 20:10:00-06:00,19820.5,19800.771647014368,19859.95670597126,19826.0,0.2787865770653045,75.0,1,0,TIME,2024-2026
Control,Long,2024-11-21 19:10:00-06:00,,,,2024-11-21 19:10:00-06:00,2024-11-21 20:10:00-06:00,19820.5,19800.771647014368,19859.95670597126,19826.0,0.2787865770653045,75.0,1,0,TIME,2024-2026
Retest,Long,2024-11-21 19:10:00-06:00,2024-11-21 19:10:00-06:00,2024-11-21 19:15:00-06:00,,2024-11-21 19:15:00-06:00,2024-11-21 20:15:00-06:00,19822.5,19803.162957941913,19861.17408411617,19827.0,0.2327139790296109,75.0,1,0,TIME,2024-2026
Confirm,Long,2024-11-21 19:10:00-06:00,2024-11-21 19:10:00-06:00,2024-11-21 19:15:00-06:00,2024-11-21 19:20:00-06:00,2024-11-21 19:20:00-06:00,2024-11-21 20:20:00-06:00,19833.0,19813.54417523178,19871.911649536443,19828.0,-0.256992446198768,75.0,1,0,TIME,2024-2026
Control,Short,2024-11-22 01:10:00-06:00,,,,2024-11-22 01:10:00-06:00,2024-11-22 01:30:00-06:00,19827.5,19845.84335338765,19790.813293224703,19845.84335338765,-1.0,90.0,1,0,STOP,2024-2026
Control,Long,2024-11-22 02:20:00-06:00,,,,2024-11-22 02:20:00-06:00,2024-11-22 03:00:00-06:00,19839.5,19816.019001315937,19886.461997368137,19816.019001315937,-1.0,90.0,1,0,STOP,2024-2026
BOS,Long,2024-11-22 08:30:00-06:00,2024-11-22 08:30:00-06:00,,,2024-11-22 08:30:00-06:00,2024-11-22 08:35:00-06:00,19851.25,19821.456959065345,19910.83608186931,19821.456959065345,-1.0,90.0,1,1,STOP,2024-2026
Control,Long,2024-11-22 08:30:00-06:00,,,,2024-11-22 08:30:00-06:00,2024-11-22 08:35:00-06:00,19851.25,19821.456959065345,19910.83608186931,19821.456959065345,-1.0,90.0,1,1,STOP,2024-2026
Retest,Long,2024-11-22 08:30:00-06:00,2024-11-22 08:30:00-06:00,2024-11-22 08:35:00-06:00,,2024-11-22 08:35:00-06:00,2024-11-22 09:05:00-06:00,19846.5,19813.611819132107,19912.27636173579,19813.611819132107,-1.0,90.0,1,1,STOP,2024-2026
Confirm,Long,2024-11-22 08:30:00-06:00,2024-11-22 08:30:00-06:00,2024-11-22 08:35:00-06:00,2024-11-22 08:40:00-06:00,2024-11-22 08:40:00-06:00,2024-11-22 08:50:00-06:00,19868.5,19833.568117765528,19938.363764468948,19833.568117765528,-1.0,90.0,1,1,STOP,2024-2026
BOS,Short,2024-11-22 09:10:00-06:00,2024-11-22 09:10:00-06:00,,,2024-11-22 09:10:00-06:00,2024-11-22 09:35:00-06:00,19792.5,19841.163572420835,19695.17285515833,19841.163572420835,-1.0,75.0,1,1,STOP,2024-2026
Control,Short,2024-11-22 09:10:00-06:00,,,,2024-11-22 09:10:00-06:00,2024-11-22 09:35:00-06:00,19792.5,19841.163572420835,19695.17285515833,19841.163572420835,-1.0,75.0,1,1,STOP,2024-2026
Retest,Short,2024-11-22 09:10:00-06:00,2024-11-22 09:10:00-06:00,2024-11-22 09:15:00-06:00,,2024-11-22 09:15:00-06:00,2024-11-22 09:35:00-06:00,19792.0,19841.04474581935,19693.910508361303,19841.04474581935,-1.0,75.0,1,1,STOP,2024-2026
BOS,Long,2024-11-22 11:50:00-06:00,2024-11-22 11:50:00-06:00,,,2024-11-22 11:50:00-06:00,2024-11-22 12:50:00-06:00,19880.5,19835.689371368328,19970.12125726334,19863.0,-0.3905323476678758,75.0,1,3,TIME,2024-2026
Control,Long,2024-11-22 11:50:00-06:00,,,,2024-11-22 11:50:00-06:00,2024-11-22 12:50:00-06:00,19880.5,19835.689371368328,19970.12125726334,19863.0,-0.3905323476678758,75.0,1,3,TIME,2024-2026
Retest,Long,2024-11-22 11:50:00-06:00,2024-11-22 11:50:00-06:00,2024-11-22 11:55:00-06:00,,2024-11-22 11:55:00-06:00,2024-11-22 12:55:00-06:00,19880.25,19837.086559127732,19966.57688174453,19872.25,-0.1853420357212579,75.0,1,3,TIME,2024-2026
Confirm,Long,2024-11-22 11:50:00-06:00,2024-11-22 11:50:00-06:00,2024-11-22 11:55:00-06:00,2024-11-22 12:00:00-06:00,2024-11-22 12:00:00-06:00,2024-11-22 13:00:00-06:00,19888.75,19846.31251919004,19973.624961619924,19865.0,-0.5596467920976356,75.0,1,4,TIME,2024-2026
Control,Long,2024-11-22 13:15:00-06:00,,,,2024-11-22 13:15:00-06:00,2024-11-22 14:15:00-06:00,19838.5,19805.79659866435,19903.906802671296,19847.5,0.2752007324140293,85.0,1,4,TIME,2024-2026
BOS,Long,2024-11-22 14:50:00-06:00,2024-11-22 14:50:00-06:00,,,2024-11-22 14:50:00-06:00,2024-11-22 15:50:00-06:00,19880.0,19849.8483945105,19940.303210978997,19902.0,0.7296460550885804,100.0,1,5,TIME,2024-2026
Control,Long,2024-11-22 14:50:00-06:00,,,,2024-11-22 14:50:00-06:00,2024-11-22 15:50:00-06:00,19880.0,19849.8483945105,19940.303210978997,19902.0,0.7296460550885804,100.0,1,5,TIME,2024-2026
Control,Long,2024-11-24 21:30:00-06:00,,,,2024-11-24 21:30:00-06:00,2024-11-24 22:30:00-06:00,19981.0,19972.54345748326,19997.91308503348,19992.25,1.3303309216184405,75.0,1,0,TIME,2024-2026
Control,Long,2024-11-24 22:40:00-06:00,,,,2024-11-24 22:40:00-06:00,2024-11-24 23:15:00-06:00,19993.75,19986.55623851111,20008.137522977773,19986.55623851111,-1.0,75.0,1,0,STOP,2024-2026
Control,Long,2024-11-25 00:05:00-06:00,,,,2024-11-25 00:05:00-06:00,2024-11-25 01:00:00-06:00,19985.0,19977.04095277222,20000.918094455563,19977.04095277222,-1.0,75.0,1,0,STOP,2024-2026
Control,Short,2024-11-25 01:15:00-06:00,,,,2024-11-25 01:15:00-06:00,2024-11-25 02:15:00-06:00,19989.25,19997.984671938928,19971.780656122144,19985.25,0.4579450754382072,75.0,1,0,TIME,2024-2026
BOS,Short,2024-11-25 02:20:00-06:00,2024-11-25 02:20:00-06:00,,,2024-11-25 02:20:00-06:00,2024-11-25 02:35:00-06:00,19970.0,19981.083138001068,19947.83372399787,19981.083138001068,-1.0,90.0,1,0,STOP,2024-2026
Control,Short,2024-11-25 02:20:00-06:00,,,,2024-11-25 02:20:00-06:00,2024-11-25 02:35:00-06:00,19970.0,19981.083138001068,19947.83372399787,19981.083138001068,-1.0,90.0,1,0,STOP,2024-2026
Retest,Short,2024-11-25 02:20:00-06:00,2024-11-25 02:20:00-06:00,2024-11-25 02:25:00-06:00,,2024-11-25 02:25:00-06:00,2024-11-25 02:50:00-06:00,19971.25,19983.49684242956,19946.756315140876,19983.49684242956,-1.0,90.0,1,0,STOP,2024-2026
Confirm,Short,2024-11-25 02:20:00-06:00,2024-11-25 02:20:00-06:00,2024-11-25 02:25:00-06:00,2024-11-25 02:30:00-06:00,2024-11-25 02:30:00-06:00,2024-11-25 02:35:00-06:00,19969.25,19981.505996541735,19944.73800691653,19981.505996541735,-1.0,90.0,1,0,STOP,2024-2026
Control,Short,2024-11-25 03:15:00-06:00,,,,2024-11-25 03:15:00-06:00,2024-11-25 04:15:00-06:00,19989.25,20002.9997258653,19961.750548269407,19994.75,-0.4000079749867216,75.0,1,0,TIME,2024-2026
BOS,Long,2024-11-25 07:40:00-06:00,2024-11-25 07:40:00-06:00,,,2024-11-25 07:40:00-06:00,2024-11-25 07:50:00-06:00,20011.75,19995.355969114757,20044.538061770487,20044.538061770487,2.0,90.0,1,1,TARGET,2024-2026
Control,Long,2024-11-25 07:40:00-06:00,,,,2024-11-25 07:40:00-06:00,2024-11-25 07:50:00-06:00,20011.75,19995.355969114757,20044.538061770487,20044.538061770487,2.0,90.0,1,1,TARGET,2024-2026
Control,Long,2024-11-25 23:15:00-06:00,,,,2024-11-25 23:15:00-06:00,2024-11-25 23:40:00-06:00,19919.75,19905.71160266867,19947.82679466265,19905.71160266867,-1.0,75.0,1,0,STOP,2024-2026
Control,Long,2024-11-26 01:35:00-06:00,,,,2024-11-26 01:35:00-06:00,2024-11-26 01:55:00-06:00,19918.75,19901.679146686893,19952.891706626215,19901.679146686893,-1.0,75.0,1,0,STOP,2024-2026
BOS,Short,2024-11-26 04:30:00-06:00,2024-11-26 04:30:00-06:00,,,2024-11-26 04:30:00-06:00,2024-11-26 04:45:00-06:00,19889.5,19909.70204124737,19849.095917505263,19909.70204124737,-1.0,90.0,1,1,STOP,2024-2026
Control,Short,2024-11-26 04:30:00-06:00,,,,2024-11-26 04:30:00-06:00,2024-11-26 04:45:00-06:00,19889.5,19909.70204124737,19849.095917505263,19909.70204124737,-1.0,90.0,1,1,STOP,2024-2026
Control,Short,2024-11-26 05:05:00-06:00,,,,2024-11-26 05:05:00-06:00,2024-11-26 05:45:00-06:00,19928.75,19947.56617500373,19891.117649992542,19947.56617500373,-1.0,75.0,1,1,STOP,2024-2026
Control,Long,2024-11-26 09:15:00-06:00,,,,2024-11-26 09:15:00-06:00,2024-11-26 10:15:00-06:00,19950.5,19906.675262915665,20038.14947416867,19970.75,0.4620678034196061,75.0,1,1,TIME,2024-2026
BOS,Short,2024-11-26 10:45:00-06:00,2024-11-26 10:45:00-06:00,,,2024-11-26 10:45:00-06:00,2024-11-26 11:40:00-06:00,19956.25,19996.18097314393,19876.388053712137,19996.18097314393,-1.0,75.0,1,3,STOP,2024-2026
Control,Short,2024-11-26 10:45:00-06:00,,,,2024-11-26 10:45:00-06:00,2024-11-26 11:40:00-06:00,19956.25,19996.18097314393,19876.388053712137,19996.18097314393,-1.0,75.0,1,3,STOP,2024-2026
Control,Long,2024-11-26 13:15:00-06:00,,,,2024-11-26 13:15:00-06:00,2024-11-26 14:15:00-06:00,19948.25,19919.34947640287,20006.051047194265,19967.0,0.6487771730841805,70.0,1,4,TIME,2024-2026
BOS,Long,2024-11-26 14:45:00-06:00,2024-11-26 14:45:00-06:00,,,2024-11-26 14:45:00-06:00,2024-11-26 15:45:00-06:00,20010.75,19985.60426633293,20061.041467334133,20029.0,0.7257692394913898,100.0,1,5,TIME,2024-2026
Control,Long,2024-11-26 14:45:00-06:00,,,,2024-11-26 14:45:00-06:00,2024-11-26 15:45:00-06:00,20010.75,19985.60426633293,20061.041467334133,20029.0,0.7257692394913898,100.0,1,5,TIME,2024-2026
Retest,Long,2024-11-26 14:45:00-06:00,2024-11-26 14:45:00-06:00,2024-11-26 14:50:00-06:00,,2024-11-26 14:50:00-06:00,2024-11-26 15:50:00-06:00,20014.75,19988.453961594867,20067.342076810262,20031.75,0.6464852134031485,100.0,1,5,TIME,2024-2026
Confirm,Long,2024-11-26 14:45:00-06:00,2024-11-26 14:45:00-06:00,2024-11-26 14:50:00-06:00,2024-11-26 14:55:00-06:00,2024-11-26 14:55:00-06:00,2024-11-26 15:55:00-06:00,20015.25,19988.42153576666,20068.906928466677,20024.25,0.3354645991557077,100.0,1,5,TIME,2024-2026
BOS,Short,2024-11-27 08:30:00-06:00,2024-11-27 08:30:00-06:00,,,2024-11-27 08:30:00-06:00,2024-11-27 09:00:00-06:00,19911.75,19936.711958939573,19861.826082120853,19861.826082120853,2.0,90.0,1,1,TARGET,2024-2026
Control,Short,2024-11-27 08:30:00-06:00,,,,2024-11-27 08:30:00-06:00,2024-11-27 09:00:00-06:00,19911.75,19936.711958939573,19861.826082120853,19861.826082120853,2.0,90.0,1,1,TARGET,2024-2026
BOS,Long,2024-11-27 12:10:00-06:00,2024-11-27 12:10:00-06:00,,,2024-11-27 12:10:00-06:00,2024-11-27 13:10:00-06:00,19808.5,19775.462004337016,19874.57599132597,19846.75,1.1577578855019353,100.0,-1,4,TIME,2024-2026
Control,Long,2024-11-27 12:10:00-06:00,,,,2024-11-27 12:10:00-06:00,2024-11-27 13:10:00-06:00,19808.5,19775.462004337016,19874.57599132597,19846.75,1.1577578855019353,100.0,-1,4,TIME,2024-2026
Retest,Long,2024-11-27 12:10:00-06:00,2024-11-27 12:10:00-06:00,2024-11-27 12:25:00-06:00,,2024-11-27 12:25:00-06:00,2024-11-27 13:25:00-06:00,19794.75,19762.8816138952,19858.48677220961,19827.0,1.0119746853179907,100.0,-1,4,TIME,2024-2026
Confirm,Long,2024-11-27 12:10:00-06:00,2024-11-27 12:10:00-06:00,2024-11-27 12:25:00-06:00,2024-11-27 12:30:00-06:00,2024-11-27 12:30:00-06:00,2024-11-27 13:30:00-06:00,19810.25,19778.300784331255,19874.14843133749,19827.0,0.5242695211571603,100.0,-1,4,TIME,2024-2026
Control,Long,2024-11-27 14:25:00-06:00,,,,2024-11-27 14:25:00-06:00,2024-11-27 14:40:00-06:00,19824.5,19799.262998600443,19874.974002799117,19799.262998600443,-1.0,85.0,-1,5,STOP,2024-2026
Control,Long,2024-11-27 19:35:00-06:00,,,,2024-11-27 19:35:00-06:00,2024-11-27 20:35:00-06:00,19867.0,19857.92106743931,19885.157865121375,19868.75,0.192753937569439,75.0,-1,0,TIME,2024-2026
BOS,Long,2024-11-27 19:35:00-06:00,2024-11-27 19:45:00-06:00,,,2024-11-27 19:45:00-06:00,2024-11-27 19:50:00-06:00,19879.25,19869.05311427165,19899.643771456696,19869.05311427165,-1.0,75.0,-1,0,STOP,2024-2026
BOS,Long,2024-11-27 20:50:00-06:00,2024-11-27 20:50:00-06:00,,,2024-11-27 20:50:00-06:00,2024-11-27 21:50:00-06:00,19875.0,19865.936427352044,19893.12714529591,19877.25,0.2482464793292524,75.0,-1,0,TIME,2024-2026
Control,Long,2024-11-27 20:50:00-06:00,,,,2024-11-27 20:50:00-06:00,2024-11-27 21:50:00-06:00,19875.0,19865.936427352044,19893.12714529591,19877.25,0.2482464793292524,75.0,-1,0,TIME,2024-2026
Retest,Long,2024-11-27 20:50:00-06:00,2024-11-27 20:50:00-06:00,2024-11-27 20:55:00-06:00,,2024-11-27 20:55:00-06:00,2024-11-27 21:55:00-06:00,19874.25,19865.458825398327,19891.83234920335,19878.25,0.4550017695290188,75.0,-1,0,TIME,2024-2026
Control,Short,2024-11-28 03:35:00-06:00,,,,2024-11-28 03:35:00-06:00,2024-11-28 04:35:00-06:00,19883.5,19891.985216826968,19866.529566346067,19882.5,0.1178520266944671,75.0,-1,0,TIME,2024-2026
Control,Long,2024-11-29 04:00:00-06:00,,,,2024-11-29 04:00:00-06:00,2024-11-29 04:35:00-06:00,19924.25,19910.891264046324,19950.967471907356,19910.891264046324,-1.0,75.0,1,1,STOP,2024-2026
BOS,Long,2024-11-29 10:10:00-06:00,2024-11-29 10:10:00-06:00,,,2024-11-29 10:10:00-06:00,2024-11-29 11:10:00-06:00,20017.75,19984.821418640353,20083.60716271929,20016.0,-0.053145320197263,100.0,1,2,TIME,2024-2026
Control,Long,2024-11-29 10:10:00-06:00,,,,2024-11-29 10:10:00-06:00,2024-11-29 11:10:00-06:00,20017.75,19984.821418640353,20083.60716271929,20016.0,-0.053145320197263,100.0,1,2,TIME,2024-2026
Retest,Long,2024-11-29 10:10:00-06:00,2024-11-29 10:10:00-06:00,2024-11-29 10:15:00-06:00,,2024-11-29 10:15:00-06:00,2024-11-29 11:15:00-06:00,20008.25,19975.798460166043,20073.15307966791,20028.25,0.6163035745709773,100.0,1,2,TIME,2024-2026
Confirm,Long,2024-11-29 10:10:00-06:00,2024-11-29 10:10:00-06:00,2024-11-29 10:15:00-06:00,2024-11-29 10:20:00-06:00,2024-11-29 10:20:00-06:00,2024-11-29 11:20:00-06:00,20016.5,19985.00035586847,20079.49928826306,20012.5,-0.126985561592297,100.0,1,2,TIME,2024-2026
Control,Short,2024-12-01 22:40:00-06:00,,,,2024-12-01 22:40:00-06:00,2024-12-01 23:40:00-06:00,19989.0,19999.623498406298,19967.753003187405,19987.0,0.1882619005067622,75.0,1,0,TIME,2024-2026
BOS,Short,2024-12-02 00:15:00-06:00,2024-12-02 00:15:00-06:00,,,2024-12-02 00:15:00-06:00,2024-12-02 01:00:00-06:00,19970.75,19980.35535169119,19951.53929661762,19980.35535169119,-1.0,90.0,1,0,STOP,2024-2026
Control,Short,2024-12-02 00:15:00-06:00,,,,2024-12-02 00:15:00-06:00,2024-12-02 01:00:00-06:00,19970.75,19980.35535169119,19951.53929661762,19980.35535169119,-1.0,90.0,1,0,STOP,2024-2026
Retest,Short,2024-12-02 00:15:00-06:00,2024-12-02 00:15:00-06:00,2024-12-02 00:20:00-06:00,,2024-12-02 00:20:00-06:00,2024-12-02 01:00:00-06:00,19972.75,19982.15139799896,19953.947204002074,19982.15139799896,-1.0,90.0,1,0,STOP,2024-2026
Confirm,Short,2024-12-02 00:15:00-06:00,2024-12-02 00:15:00-06:00,2024-12-02 00:20:00-06:00,2024-12-02 00:25:00-06:00,2024-12-02 00:25:00-06:00,2024-12-02 01:00:00-06:00,19972.25,19981.542369570467,19953.66526085907,19981.542369570467,-1.0,90.0,1,0,STOP,2024-2026
BOS,Long,2024-12-02 01:55:00-06:00,2024-12-02 01:55:00-06:00,,,2024-12-02 01:55:00-06:00,2024-12-02 02:15:00-06:00,19986.75,19977.822471047435,20004.60505790513,19977.822471047435,-1.0,90.0,1,0,STOP,2024-2026
Control,Long,2024-12-02 01:55:00-06:00,,,,2024-12-02 01:55:00-06:00,2024-12-02 02:15:00-06:00,19986.75,19977.822471047435,20004.60505790513,19977.822471047435,-1.0,90.0,1,0,STOP,2024-2026
Retest,Long,2024-12-02 01:55:00-06:00,2024-12-02 01:55:00-06:00,2024-12-02 02:00:00-06:00,,2024-12-02 02:00:00-06:00,2024-12-02 02:10:00-06:00,19994.5,19984.897651686904,20013.70469662619,19984.897651686904,-1.0,90.0,1,0,STOP,2024-2026
BOS,Long,2024-12-02 10:35:00-06:00,2024-12-02 10:35:00-06:00,,,2024-12-02 10:35:00-06:00,2024-12-02 11:35:00-06:00,20247.75,20211.803844439342,20319.64231112132,20263.25,0.4312004930219578,75.0,1,3,TIME,2024-2026
Control,Long,2024-12-02 10:35:00-06:00,,,,2024-12-02 10:35:00-06:00,2024-12-02 11:35:00-06:00,20247.75,20211.803844439342,20319.64231112132,20263.25,0.4312004930219578,75.0,1,3,TIME,2024-2026
BOS,Short,2024-12-02 13:10:00-06:00,2024-12-02 13:10:00-06:00,,,2024-12-02 13:10:00-06:00,2024-12-02 13:40:00-06:00,20209.0,20232.05204708433,20162.895905831345,20232.05204708433,-1.0,75.0,1,4,STOP,2024-2026
Control,Short,2024-12-02 13:10:00-06:00,,,,2024-12-02 13:10:00-06:00,2024-12-02 13:40:00-06:00,20209.0,20232.05204708433,20162.895905831345,20232.05204708433,-1.0,75.0,1,4,STOP,2024-2026
Retest,Short,2024-12-02 13:10:00-06:00,2024-12-02 13:10:00-06:00,2024-12-02 13:15:00-06:00,,2024-12-02 13:15:00-06:00,2024-12-02 13:50:00-06:00,20212.75,20235.65547229259,20166.93905541482,20235.65547229259,-1.0,75.0,1,4,STOP,2024-2026
Control,Short,2024-12-02 19:20:00-06:00,,,,2024-12-02 19:20:00-06:00,2024-12-02 20:20:00-06:00,20245.5,20255.921959106665,20224.65608178667,20238.5,0.6716587474925368,75.0,1,0,TIME,2024-2026
Control,Long,2024-12-03 08:30:00-06:00,,,,2024-12-03 08:30:00-06:00,2024-12-03 09:05:00-06:00,20203.0,20176.270262630504,20256.459474738997,20256.459474738997,2.0,75.0,1,1,TARGET,2024-2026
BOS,Long,2024-12-03 10:25:00-06:00,2024-12-03 10:25:00-06:00,,,2024-12-03 10:25:00-06:00,2024-12-03 10:35:00-06:00,20276.5,20242.52765400079,20344.444691998415,20242.52765400079,-1.0,75.0,1,2,STOP,2024-2026
Control,Long,2024-12-03 10:25:00-06:00,,,,2024-12-03 10:25:00-06:00,2024-12-03 10:35:00-06:00,20276.5,20242.52765400079,20344.444691998415,20242.52765400079,-1.0,75.0,1,2,STOP,2024-2026
Retest,Long,2024-12-03 10:25:00-06:00,2024-12-03 10:25:00-06:00,2024-12-03 10:30:00-06:00,,2024-12-03 10:30:00-06:00,2024-12-03 10:40:00-06:00,20262.5,20227.84710728645,20331.8057854271,20227.84710728645,-1.0,75.0,1,3,STOP,2024-2026
Control,Long,2024-12-03 11:30:00-06:00,,,,2024-12-03 11:30:00-06:00,2024-12-03 12:30:00-06:00,20229.5,20201.341838186283,20285.81632362744,20261.0,1.1186809781259712,85.0,1,3,TIME,2024-2026
BOS,Long,2024-12-03 14:50:00-06:00,2024-12-03 14:50:00-06:00,,,2024-12-03 14:50:00-06:00,2024-12-03 15:05:00-06:00,20295.75,20277.766265666487,20331.717468667022,20331.717468667022,2.0,75.0,1,5,TARGET,2024-2026
Control,Long,2024-12-03 14:50:00-06:00,,,,2024-12-03 14:50:00-06:00,2024-12-03 15:05:00-06:00,20295.75,20277.766265666487,20331.717468667022,20331.717468667022,2.0,75.0,1,5,TARGET,2024-2026
Control,Short,2024-12-04 02:00:00-06:00,,,,2024-12-04 02:00:00-06:00,2024-12-04 02:35:00-06:00,20380.5,20390.824747998147,20359.85050400371,20390.824747998147,-1.0,75.0,1,0,STOP,2024-2026
Control,Short,2024-12-04 07:15:00-06:00,,,,2024-12-04 07:15:00-06:00,2024-12-04 07:40:00-06:00,20451.5,20463.18188769504,20428.136224609923,20463.18188769504,-1.0,75.0,1,1,STOP,2024-2026
BOS,Short,2024-12-04 08:30:00-06:00,2024-12-04 08:30:00-06:00,,,2024-12-04 08:30:00-06:00,2024-12-04 08:35:00-06:00,20432.75,20452.459450419283,20393.33109916144,20452.459450419283,-1.0,75.0,1,1,STOP,2024-2026
Control,Short,2024-12-04 08:30:00-06:00,,,,2024-12-04 08:30:00-06:00,2024-12-04 08:35:00-06:00,20432.75,20452.459450419283,20393.33109916144,20452.459450419283,-1.0,75.0,1,1,STOP,2024-2026
Retest,Short,2024-12-04 08:30:00-06:00,2024-12-04 08:30:00-06:00,2024-12-04 08:35:00-06:00,,2024-12-04 08:35:00-06:00,2024-12-04 08:40:00-06:00,20414.0,20436.614132532188,20368.77173493562,20436.614132532188,-1.0,75.0,1,1,STOP,2024-2026
Control,Short,2024-12-04 09:10:00-06:00,,,,2024-12-04 09:10:00-06:00,2024-12-04 09:30:00-06:00,20470.0,20499.872626562497,20410.254746875005,20499.872626562497,-1.0,75.0,1,1,STOP,2024-2026
BOS,Long,2024-12-04 13:15:00-06:00,2024-12-04 13:15:00-06:00,,,2024-12-04 13:15:00-06:00,2024-12-04 14:15:00-06:00,20523.75,20501.726687525585,20567.79662494883,20548.0,1.1011059316426803,85.0,1,4,TIME,2024-2026
Control,Long,2024-12-04 13:15:00-06:00,,,,2024-12-04 13:15:00-06:00,2024-12-04 14:15:00-06:00,20523.75,20501.726687525585,20567.79662494883,20548.0,1.1011059316426803,85.0,1,4,TIME,2024-2026
BOS,Short,2024-12-04 18:25:00-06:00,2024-12-04 18:25:00-06:00,,,2024-12-04 18:25:00-06:00,2024-12-04 19:25:00-06:00,20528.5,20538.441933742062,20508.61613251588,20538.441933742062,-1.0,90.0,1,0,STOP,2024-2026
Control,Short,2024-12-04 18:25:00-06:00,,,,2024-12-04 18:25:00-06:00,2024-12-04 19:25:00-06:00,20528.5,20538.441933742062,20508.61613251588,20538.441933742062,-1.0,90.0,1,0,STOP,2024-2026
Retest,Short,2024-12-04 18:25:00-06:00,2024-12-04 18:25:00-06:00,2024-12-04 18:30:00-06:00,,2024-12-04 18:30:00-06:00,2024-12-04 19:30:00-06:00,20530.5,20540.294295617627,20510.911408764743,20539.25,-0.8933771596858507,90.0,1,0,TIME,2024-2026
BOS,Short,2024-12-04 20:55:00-06:00,2024-12-04 20:55:00-06:00,,,2024-12-04 20:55:00-06:00,2024-12-04 21:05:00-06:00,20534.0,20542.2298264146,20517.54034717079,20542.2298264146,-1.0,75.0,1,0,STOP,2024-2026
Control,Short,2024-12-04 20:55:00-06:00,,,,2024-12-04 20:55:00-06:00,2024-12-04 21:05:00-06:00,20534.0,20542.2298264146,20517.54034717079,20542.2298264146,-1.0,75.0,1,0,STOP,2024-2026
Retest,Short,2024-12-04 20:55:00-06:00,2024-12-04 20:55:00-06:00,2024-12-04 21:00:00-06:00,,2024-12-04 21:00:00-06:00,2024-12-04 21:05:00-06:00,20533.25,20541.133053099275,20517.483893801455,20541.133053099275,-1.0,75.0,1,0,STOP,2024-2026
Control,Short,2024-12-05 00:00:00-06:00,,,,2024-12-05 00:00:00-06:00,2024-12-05 01:00:00-06:00,20540.0,20546.597936119146,20526.804127761712,20526.804127761712,2.0,75.0,1,0,TARGET,2024-2026
BOS,Short,2024-12-05 00:50:00-06:00,2024-12-05 00:50:00-06:00,,,2024-12-05 00:50:00-06:00,2024-12-05 01:50:00-06:00,20529.75,20536.307781737934,20516.63443652413,20526.25,0.5337170616328438,75.0,1,0,TIME,2024-2026
Retest,Short,2024-12-05 00:50:00-06:00,2024-12-05 00:50:00-06:00,2024-12-05 00:55:00-06:00,,2024-12-05 00:55:00-06:00,2024-12-05 01:55:00-06:00,20529.25,20535.66079732808,20516.428405343835,20520.0,1.4428782453441251,75.0,1,0,TIME,2024-2026
Confirm,Short,2024-12-05 00:50:00-06:00,2024-12-05 00:50:00-06:00,2024-12-05 00:55:00-06:00,2024-12-05 01:00:00-06:00,2024-12-05 01:00:00-06:00,2024-12-05 02:00:00-06:00,20524.75,20531.560026090363,20511.12994781928,20525.5,-0.1101317366553776,75.0,1,0,TIME,2024-2026
Control,Long,2024-12-05 08:55:00-06:00,,,,2024-12-05 08:55:00-06:00,2024-12-05 09:50:00-06:00,20536.0,20515.94719175944,20576.105616481113,20515.94719175944,-1.0,75.0,1,1,STOP,2024-2026
BOS,Long,2024-12-05 09:50:00-06:00,2024-12-05 10:20:00-06:00,,,2024-12-05 10:20:00-06:00,2024-12-05 11:20:00-06:00,20560.5,20534.96882699327,20611.562346013456,20579.0,0.724604388334387,85.0,1,2,TIME,2024-2026
