model,direction,setup_timestamp,bos_timestamp,retest_timestamp,confirm_timestamp,entry_timestamp,exit_timestamp,entry_price,stop_price,target_price,exit_price,result_R,score,htf_regime,session_bucket,exit_reason,source_window,atr,body,body_sma,normalized_atr,volatility_q33,volatility_q67,volatility_regime,trend_regime,crt_high,crt_low,sweep_above,sweep_below,volume,volume_zscore,direction_name,htf_regime_name,session_name,score_band,date_third,bos_present,retest_present,confirmation_present,stop_distance_points,target_distance_points,stop_distance_atr,stop_distance_pct,body_to_atr,time_since_setup_bars,time_since_bos_bars,time_since_retest_bars,relevant_crt_level,distance_from_crt_points,distance_from_crt_atr,outcome,split,range_atr,body_range_ratio,close_location,upper_wick_ratio,lower_wick_ratio,momentum_3_atr,accel_3,atr_ratio_6_72,body_atr_pct,minutes_from_rth_open,day_of_week,volatility_regime_code,trend_aligned,dist_pdh_atr,dist_pdl_atr,dist_onh_atr,dist_onl_atr,model_code,direction_code,win,large_winner,large_loser,mfe_r,mae_r,bars_to_mfe,bars_to_mae,good_entry,strong_entry,bad_entry,very_bad_entry,bars_in_trade
Control,Long,2023-10-31 21:25:00-05:00,,,,2023-10-31 21:25:00-05:00,2023-10-31 22:25:00-05:00,13740.75,13731.513193531418,13759.223612937163,13756.75,1.7322004152000212,75.0,1,0,TIME,2018-2023,,,,,,,,,,,,,,,Long,Bull,Overnight,75-79,Early third,False,False,False,9.236806468581563,18.473612937163125,,0.0672219963872537,,0.0,,,,,,Win,Research,0.6901736029312584,0.8823529411764706,0.9411764705882353,0.058823529411764705,0.058823529411764705,0.9743627335500119,0.0,0.5169484279430252,0.39210881454648766,715,1,1.0,1,,,,,0,1,1,1,0,1.9216598356126167,0.0,11.0,,True,False,False,False,12
Control,Long,2023-11-01 03:05:00-05:00,,,,2023-11-01 03:05:00-05:00,2023-11-01 03:25:00-05:00,13743.0,13731.855424393236,13765.289151213528,13731.855424393236,-1.0,75.0,1,0,STOP,2018-2023,,,,,,,,,,,,,,,Long,Bull,Overnight,75-79,Early third,False,False,False,11.144575606764192,22.289151213528385,,0.08109274253630351,,0.0,,,,,,Loss,Research,1.8506761251171262,0.18181818181818182,0.7272727272727273,0.2727272727272727,0.5454545454545454,-0.437432538664048,0.17307692307692307,0.8230855285234094,0.22054123162156403,-385,2,1.0,1,,,,,0,1,0,0,1,0.9870272667290765,2.0413518470987717,1.0,4.0,False,False,True,False,4
BOS,Long,2023-11-01 08:15:00-05:00,2023-11-01 08:15:00-05:00,,,2023-11-01 08:15:00-05:00,2023-11-01 08:45:00-05:00,13811.5,13786.667739152826,13861.164521694349,13861.164521694349,2.0,75.0,1,1,TARGET,2018-2023,,,,,,,,,,,,,,,Long,Bull,Premarket,75-79,Early third,True,False,False,24.83226084717353,49.66452169434888,,0.17979409077343902,,0.0,0.0,,,,,Win,Research,1.6007402726894064,0.8584905660377359,0.9339622641509434,0.0660377358490566,0.07547169811320754,2.733339522233798,5.303225806451613,1.5327950895118754,0.814582001562611,-75,2,1.0,1,,,,,1,1,1,1,0,2.0537799725072134,0.5537151886661604,6.0,3.0,False,False,True,False,6
Control,Long,2023-11-01 08:15:00-05:00,,,,2023-11-01 08:15:00-05:00,2023-11-01 08:45:00-05:00,13811.5,13786.667739152826,13861.164521694349,13861.164521694349,2.0,75.0,1,1,TARGET,2018-2023,,,,,,,,,,,,,,,Long,Bull,Premarket,75-79,Early third,False,False,False,24.83226084717353,49.66452169434888,,0.17979409077343902,,0.0,,,,,,Win,Research,1.6007402726894064,0.8584905660377359,0.9339622641509434,0.0660377358490566,0.07547169811320754,2.733339522233798,0.0,1.5327950895118754,0.814582001562611,-75,2,1.0,1,,,,,0,1,1,1,0,2.0537799725072134,0.5537151886661604,6.0,3.0,False,False,True,False,6
Retest,Long,2023-11-01 08:15:00-05:00,2023-11-01 08:15:00-05:00,2023-11-01 08:30:00-05:00,,2023-11-01 08:30:00-05:00,2023-11-01 09:20:00-05:00,13821.75,13796.217482842114,13872.815034315774,13872.815034315774,2.0,75.0,1,1,TARGET,2018-2023,,,,,,,,,,,,,,,Long,Bull,Premarket,75-79,Early third,True,True,False,25.532517157886105,51.06503431577403,,0.18472709431067777,,3.0,3.0,0.0,,,,Win,Research,1.8065198865734322,0.6178861788617886,0.7804878048780488,0.21951219512195122,0.16260162601626016,0.6021732955244774,0.4346289752650177,1.5862796610350633,0.7131898572341786,-60,2,1.0,1,,,,,2,1,1,1,0,3.7990770514390935,0.401448863682997,10.0,1.0,True,True,False,False,10
Confirm,Long,2023-11-01 08:15:00-05:00,2023-11-01 08:15:00-05:00,2023-11-01 08:30:00-05:00,2023-11-01 08:35:00-05:00,2023-11-01 08:35:00-05:00,2023-11-01 09:20:00-05:00,13826.75,13800.978734067676,13878.292531864648,13878.292531864648,2.0,75.0,1,1,TARGET,2018-2023,,,,,,,,,,,,,,,Long,Bull,Premarket,75-79,Early third,True,True,True,25.77126593232424,51.54253186464848,,0.186387010196353,,4.0,4.0,1.0,,,,Win,Research,1.1204339001361836,0.2727272727272727,0.7922077922077922,0.2077922077922078,0.5194805194805194,1.1786382585848165,0.19047619047619047,1.60327359622592,0.20107962213225372,-55,2,1.0,1,,,,,3,1,1,1,0,3.5698673181827187,0.5529414052619972,9.0,7.0,True,False,False,False,9
Control,Short,2023-11-01 13:00:00-05:00,,,,2023-11-01 13:00:00-05:00,2023-11-01 13:30:00-05:00,13888.0,13918.696503936686,13826.606992126628,13918.696503936686,-1.0,85.0,1,4,STOP,2018-2023,,,,,,,,,,,,,,,Short,Bull,Midday,85-89,Early third,False,False,False,30.696503936685986,61.39300787337197,,0.2210289741984878,,0.0,,,,,,Loss,Research,2.614304227136801,0.004672897196261682,0.6542056074766355,0.6495327102803738,0.34579439252336447,0.40314037147436654,12.049180327868854,1.2253105038855543,0.012713971162724625,210,2,1.0,0,,,,,0,0,0,0,1,1.1157622402421914,2.0116297324074544,3.0,6.0,True,False,False,False,6
Control,Short,2023-11-01 23:20:00-05:00,,,,2023-11-01 23:20:00-05:00,2023-11-02 00:20:00-05:00,14089.5,14095.828597803971,14076.84280439206,14082.0,1.1850966410433588,75.0,1,0,TIME,2018-2023,,,,,,,,,,,,,,,Short,Bull,Overnight,75-79,Early third,False,False,False,6.328597803971206,12.657195607940594,,0.04491712128869872,,0.0,,,,,,Win,Research,0.6518031525738474,0.2727272727272727,0.45454545454545453,0.45454545454545453,0.2727272727272727,1.1850966410433588,7.901960784313726,0.3965536400891929,0.12074721215995454,830,2,1.0,0,,,,,0,0,1,1,0,1.2641030837794727,0.3950322136810852,12.0,3.0,True,False,False,False,12
BOS,Short,2023-11-02 00:50:00-05:00,2023-11-02 00:50:00-05:00,,,2023-11-02 00:50:00-05:00,2023-11-02 01:35:00-05:00,14081.0,14087.720423213312,14067.559153573378,14067.559153573378,2.0,90.0,1,0,TARGET,2018-2023,,,,,,,,,,,,,,,Short,Bull,Overnight,90-94,Early third,True,False,False,6.720423213311733,13.440846426621647,,0.04772688880982695,,0.0,0.0,,,,,Win,Research,1.1718012021031825,0.7619047619047619,0.8095238095238095,0.047619047619047616,0.19047619047619047,-1.1160011448601737,0.09523809523809523,0.4396184500158626,0.5816109098657575,-520,3,1.0,0,,,,,1,0,1,1,0,2.3808024423681227,0.8184008395640421,9.0,2.0,False,False,True,False,9
Control,Short,2023-11-02 00:50:00-05:00,,,,2023-11-02 00:50:00-05:00,2023-11-02 01:35:00-05:00,14081.0,14087.720423213312,14067.559153573378,14067.559153573378,2.0,90.0,1,0,TARGET,2018-2023,,,,,,,,,,,,,,,Short,Bull,Overnight,90-94,Early third,False,False,False,6.720423213311733,13.440846426621647,,0.04772688880982695,,0.0,,,,,,Win,Research,1.1718012021031825,0.7619047619047619,0.8095238095238095,0.047619047619047616,0.19047619047619047,-1.1160011448601737,0.0,0.4396184500158626,0.5816109098657575,-520,3,1.0,0,,,,,0,0,1,1,0,2.3808024423681227,0.8184008395640421,9.0,2.0,False,False,True,False,9
BOS,Long,2023-11-02 12:10:00-05:00,2023-11-02 12:10:00-05:00,,,2023-11-02 12:10:00-05:00,2023-11-02 13:10:00-05:00,14257.75,14233.351207124408,14306.547585751186,14268.75,0.4508419763259589,75.0,1,4,TIME,2018-2023,,,,,,,,,,,,,,,Long,Bull,Midday,75-79,Early third,True,False,False,24.398792875592335,48.79758575118649,,0.17112653031223254,,0.0,0.0,,,,,Win,Research,0.6916325773182324,0.7555555555555555,0.8666666666666667,0.13333333333333333,0.1111111111111111,1.3678955418071708,2.525,1.262088706193743,0.33145109737907524,160,3,1.0,1,,,,,1,1,1,0,0,0.9939016296277026,0.471334793431694,9.0,3.0,True,False,False,False,12
Control,Long,2023-11-02 12:10:00-05:00,,,,2023-11-02 12:10:00-05:00,2023-11-02 13:10:00-05:00,14257.75,14233.351207124408,14306.547585751186,14268.75,0.4508419763259589,75.0,1,4,TIME,2018-2023,,,,,,,,,,,,,,,Long,Bull,Midday,75-79,Early third,False,False,False,24.398792875592335,48.79758575118649,,0.17112653031223254,,0.0,,,,,,Win,Research,0.6916325773182324,0.7555555555555555,0.8666666666666667,0.13333333333333333,0.1111111111111111,1.3678955418071708,0.0,1.262088706193743,0.33145109737907524,160,3,1.0,1,,,,,0,1,1,0,0,0.9939016296277026,0.471334793431694,9.0,3.0,True,False,False,False,12
Retest,Long,2023-11-02 12:10:00-05:00,2023-11-02 12:10:00-05:00,2023-11-02 12:15:00-05:00,,2023-11-02 12:15:00-05:00,2023-11-02 13:15:00-05:00,14258.5,14234.692192329809,14306.115615340386,14274.5,0.6720484398079002,75.0,1,4,TIME,2018-2023,,,,,,,,,,,,,,,Long,Bull,Midday,75-79,Early third,True,True,False,23.807807670191323,47.615615340386285,,0.16697273675485727,,1.0,1.0,0.0,,,,Win,Research,0.6772988182438995,0.06976744186046512,0.4186046511627907,0.5813953488372093,0.3488372093023256,1.5278601248757733,0.01272984441301273,1.2423876405744698,0.03856808011932666,165,3,1.0,1,,,,,2,1,1,0,0,0.9870711459679374,0.5145370867279674,8.0,2.0,False,False,True,False,12
Confirm,Long,2023-11-02 12:10:00-05:00,2023-11-02 12:10:00-05:00,2023-11-02 12:15:00-05:00,2023-11-02 12:30:00-05:00,2023-11-02 12:30:00-05:00,2023-11-02 13:30:00-05:00,14270.0,14247.222575272808,14315.554849454384,14271.0,0.0439031195131637,75.0,1,4,TIME,2018-2023,,,,,,,,,,,,,,,Long,Bull,Midday,75-79,Early third,True,True,True,22.77742472719183,45.55484945438366,,0.1596175523979806,,4.0,4.0,3.0,,,,Win,Research,1.119529547585675,0.8676470588235294,0.8676470588235294,0.1323529411764706,0.0,0.7573288116020742,0.1943661971830986,1.179257274218593,0.6341359471553377,180,3,1.0,1,,,,,3,1,1,0,0,0.5268374341579681,0.5048858744013861,5.0,8.0,True,False,False,False,12
BOS,Long,2023-11-02 13:40:00-05:00,2023-11-02 13:40:00-05:00,,,2023-11-02 13:40:00-05:00,2023-11-02 14:40:00-05:00,14284.25,14265.456249861782,14321.837500276435,14279.0,-0.2793481855078927,75.0,1,4,TIME,2018-2023,,,,,,,,,,,,,,,Long,Bull,Midday,75-79,Early third,True,False,False,18.793750138218456,37.587500276435094,,0.13156973686555792,,0.0,0.0,,,,,Loss,Research,1.2969737184295018,0.5076923076923077,0.6153846153846154,0.38461538461538464,0.1076923076923077,0.7183239055917241,3.489795918367347,0.9664428117309221,0.4235030897080759,250,3,1.0,1,,,,,1,1,0,0,0,0.3591619527958598,0.8114399674276832,12.0,4.0,False,False,True,False,12
Control,Long,2023-11-02 13:40:00-05:00,,,,2023-11-02 13:40:00-05:00,2023-11-02 14:40:00-05:00,14284.25,14265.456249861782,14321.837500276435,14279.0,-0.2793481855078927,75.0,1,4,TIME,2018-2023,,,,,,,,,,,,,,,Long,Bull,Midday,75-79,Early third,False,False,False,18.793750138218456,37.587500276435094,,0.13156973686555792,,0.0,,,,,,Loss,Research,1.2969737184295018,0.5076923076923077,0.6153846153846154,0.38461538461538464,0.1076923076923077,0.7183239055917241,0.0,0.9664428117309221,0.4235030897080759,250,3,1.0,1,,,,,0,1,0,0,0,0.3591619527958598,0.8114399674276832,12.0,4.0,False,False,True,False,12
Control,Long,2023-11-02 15:00:00-05:00,,,,2023-11-02 15:00:00-05:00,2023-11-02 15:10:00-05:00,14276.0,14258.854852986316,14310.290294027369,14258.854852986316,-1.0,85.0,1,5,STOP,2018-2023,,,,,,,,,,,,,,,Long,Bull,PM,85-89,Early third,False,False,False,17.145147013683527,34.29029402736887,,0.12009769552874423,,0.0,,,,,,Loss,Research,0.809266901527628,0.6216216216216216,0.32432432432432434,0.05405405405405406,0.32432432432432434,-0.5905461173309718,0.9611650485436892,0.8741020118519165,0.31983805668016196,330,3,1.0,1,,,,,0,1,0,0,1,0.058325542452444465,1.020696992917778,1.0,2.0,False,False,True,False,2
Control,Short,2023-11-02 15:30:00-05:00,,,,2023-11-02 15:30:00-05:00,2023-11-02 17:30:00-05:00,14234.75,14260.21858973607,14183.81282052786,14235.25,-0.0196320253764133,100.0,1,5,TIME,2018-2023,,,,,,,,,,,,,,,Short,Bull,PM,95+,Early third,False,False,False,25.4685897360705,50.93717947213918,,0.1789184196144681,,0.0,,,,,,Loss,Research,4.961994413888471,0.2551928783382789,0.771513353115727,0.516320474777448,0.228486646884273,-1.39878180806945,5.5,0.9443650823815958,0.7778251296256836,360,3,1.0,0,,,,,0,0,0,0,0,1.0503133576381214,0.7263849389272988,6.0,5.0,False,False,True,False,12
BOS,Long,2023-11-02 20:00:00-05:00,2023-11-02 20:00:00-05:00,,,2023-11-02 20:00:00-05:00,2023-11-02 21:00:00-05:00,14239.0,14229.808588793909,14257.382822412186,14240.75,0.1903951374561415,90.0,1,0,TIME,2018-2023,,,,,,,,,,,,,,,Long,Bull,Overnight,90-94,Early third,True,False,False,9.191411206091288,18.382822412186215,,0.0645509600821075,,0.0,0.0,,,,,Win,Research,1.5095614469736935,0.5675675675675675,0.918918918918919,0.08108108108108109,0.35135135135135137,1.3463656148684293,0.25757575757575757,0.5514998287017756,0.5567511897151787,630,3,1.0,1,,,,,1,1,1,0,0,0.843178465877357,0.788779855175592,7.0,1.0,False,False,True,False,12
Control,Long,2023-11-02 20:00:00-05:00,,,,2023-11-02 20:00:00-05:00,2023-11-02 21:00:00-05:00,14239.0,14229.808588793909,14257.382822412186,14240.75,0.1903951374561415,90.0,1,0,TIME,2018-2023,,,,,,,,,,,,,,,Long,Bull,Overnight,90-94,Early third,False,False,False,9.191411206091288,18.382822412186215,,0.0645509600821075,,0.0,,,,,,Win,Research,1.5095614469736935,0.5675675675675675,0.918918918918919,0.08108108108108109,0.35135135135135137,1.3463656148684293,0.0,0.5514998287017756,0.5567511897151787,630,3,1.0,1,,,,,0,1,1,0,0,0.843178465877357,0.788779855175592,7.0,1.0,False,False,True,False,12
Retest,Long,2023-11-02 20:00:00-05:00,2023-11-02 20:00:00-05:00,2023-11-02 20:05:00-05:00,,2023-11-02 20:05:00-05:00,2023-11-02 21:05:00-05:00,14238.25,14228.938332451486,14256.87333509703,14242.25,0.4295686008074819,90.0,1,0,TIME,2018-2023,,,,,,,,,,,,,,,Long,Bull,Overnight,90-94,Early third,True,True,False,9.311667548514379,18.623335097030576,,0.0653989608871482,,1.0,1.0,0.0,,,,Win,Research,1.1678896334453412,0.034482758620689655,0.896551724137931,0.06896551724137931,0.896551724137931,0.9665293518168342,0.049450549450549455,0.5497466033130054,0.03359613608921088,635,3,1.0,1,,,,,2,1,1,0,0,0.9128332767159546,0.13424018775234625,6.0,9.0,True,False,False,False,12
Confirm,Long,2023-11-02 20:00:00-05:00,2023-11-02 20:00:00-05:00,2023-11-02 20:05:00-05:00,2023-11-02 20:10:00-05:00,2023-11-02 20:10:00-05:00,2023-11-02 21:10:00-05:00,14240.5,14231.264165847808,14258.971668304384,14244.25,0.4060272129409996,90.0,1,0,TIME,2018-2023,,,,,,,,,,,,,,,Long,Bull,Overnight,90-94,Early third,True,True,True,9.235834152192183,18.471668304384366,,0.06485610864922006,,2.0,2.0,1.0,,,,Win,Research,0.8932598684701991,0.36363636363636365,0.4090909090909091,0.5909090909090909,0.045454545454545456,1.015068032352499,1.3499999999999999,0.5481534070645528,0.21400667661055472,640,3,1.0,1,,,,,3,1,1,0,0,0.6767120215683522,0.3789587320782772,5.0,8.0,True,False,False,False,12
Control,Long,2023-11-02 23:00:00-05:00,,,,2023-11-02 23:00:00-05:00,2023-11-03 00:00:00-05:00,14239.5,14233.860861342264,14250.778277315472,14239.0,-0.0886660233675989,75.0,1,0,TIME,2018-2023,,,,,,,,,,,,,,,Long,Bull,Overnight,75-79,Early third,False,False,False,5.639138657736112,11.278277315472224,,0.03960208334376988,,0.0,,,,,,Loss,Research,0.7979942103083902,0.08333333333333333,0.4166666666666667,0.5,0.4166666666666667,-1.9284860082452764,1.0,0.4391438520433021,0.051424106825768874,810,3,1.0,1,,,,,0,1,0,0,0,0.5319961402056356,0.9753262570436652,4.0,6.0,True,False,False,False,12
BOS,Short,2023-11-02 23:30:00-05:00,2023-11-02 23:30:00-05:00,,,2023-11-02 23:30:00-05:00,2023-11-03 00:05:00-05:00,14236.25,14241.626196999445,14225.49760600111,14241.626196999445,-1.0,90.0,1,0,STOP,2018-2023,,,,,,,,,,,,,,,Short,Bull,Overnight,90-94,Early third,True,False,False,5.376196999444801,10.752393998889602,,0.03776413732158961,,0.0,0.0,,,,,Loss,Research,1.8135496152776935,0.4230769230769231,0.6538461538461539,0.23076923076923078,0.34615384615384615,-1.3252862573183144,2.4375,0.4220977152194807,0.4962000142055544,840,3,1.0,0,,,,,1,0,0,0,1,0.3255089053062457,1.0695292602919502,1.0,7.0,False,False,True,False,7
Retest,Short,2023-11-02 23:30:00-05:00,2023-11-02 23:30:00-05:00,2023-11-02 23:35:00-05:00,,2023-11-02 23:35:00-05:00,2023-11-03 00:15:00-05:00,14237.25,14242.697540070913,14226.354919858177,14242.697540070913,-1.0,90.0,1,0,STOP,2018-2023,,,,,,,,,,,,,,,Short,Bull,Overnight,90-94,Early third,True,True,False,5.44754007091251,10.8950801418232,,0.0382625863204798,,1.0,1.0,0.0,,,,Loss,Research,1.1702529796961458,0.17647058823529413,0.35294117647058826,0.35294117647058826,0.47058823529411764,-1.1702529796961458,0.46153846153846156,0.4248384881928512,0.13907237729952412,845,3,1.0,0,,,,,2,0,0,0,1,0.22946136856788907,1.239091390266601,1.0,8.0,False,False,True,False,8
Confirm,Short,2023-11-02 23:30:00-05:00,2023-11-02 23:30:00-05:00,2023-11-02 23:35:00-05:00,2023-11-02 23:40:00-05:00,2023-11-02 23:40:00-05:00,2023-11-03 00:05:00-05:00,14236.25,14241.60307292299,14225.54385415402,14241.60307292299,-1.0,90.0,1,0,STOP,2018-2023,,,,,,,,,,,,,,,Short,Bull,Overnight,90-94,Early third,True,True,True,5.353072922989668,10.706145845979336,,0.03760170636923114,,2.0,2.0,1.0,,,,Loss,Research,0.7705854299656186,0.5454545454545454,0.9090909090909091,0.36363636363636365,0.09090909090909091,-0.840638650871584,0.5714285714285714,0.4265090141513463,0.2719653384473329,850,3,1.0,0,,,,,3,0,0,0,1,0.0,1.074149387224983,,5.0,False,False,True,False,5
Control,Short,2023-11-03 00:35:00-05:00,,,,2023-11-03 00:35:00-05:00,2023-11-03 01:35:00-05:00,14248.5,14253.416650837084,14238.66669832583,14245.25,0.6610190773535861,75.0,1,0,TIME,2018-2023,,,,,,,,,,,,,,,Short,Bull,Overnight,75-79,Early third,False,False,False,4.91665083708358,9.833301674170798,,0.03450644514919872,,0.0,,,,,,Win,Research,1.2203429120373896,0.5,0.25,0.25,0.25,2.1356000960654318,7.0,0.4264635369031561,0.39285460615100504,-535,4,1.0,0,,,,,0,0,1,0,0,1.4745810187124244,0.3559333493443783,9.0,4.0,True,False,False,False,12
BOS,Short,2023-11-03 02:00:00-05:00,2023-11-03 02:00:00-05:00,,,2023-11-03 02:00:00-05:00,2023-11-03 02:05:00-05:00,14230.5,14236.683424202942,14218.133151594118,14236.683424202942,-1.0,90.0,1,0,STOP,2018-2023,,,,,,,,,,,,,,,Short,Bull,Overnight,90-94,Early third,True,False,False,6.183424202941751,12.366848405881683,,0.04345191105682689,,0.0,0.0,,,,,Loss,Research,2.607778387957,0.5348837209302325,0.627906976744186,0.09302325581395349,0.37209302325581395,-2.001318297734442,3.789473684210526,0.5338860780684677,0.8224660842389374,-450,4,1.0,0,,,,,1,0,0,0,1,0.0,1.172489507763486,,1.0,False,False,True,True,1
Control,Short,2023-11-03 02:00:00-05:00,,,,2023-11-03 02:00:00-05:00,2023-11-03 02:05:00-05:00,14230.5,14236.683424202942,14218.133151594118,14236.683424202942,-1.0,90.0,1,0,STOP,2018-2023,,,,,,,,,,,,,,,Short,Bull,Overnight,90-94,Early third,False,False,False,6.183424202941751,12.366848405881683,,0.04345191105682689,,0.0,,,,,,Loss,Research,2.607778387957,0.5348837209302325,0.627906976744186,0.09302325581395349,0.37209302325581395,-2.001318297734442,0.0,0.5338860780684677,0.8224660842389374,-450,4,1.0,0,,,,,0,0,0,0,1,0.0,1.172489507763486,,1.0,False,False,True,True,1
Control,Short,2023-11-03 05:00:00-05:00,,,,2023-11-03 05:00:00-05:00,2023-11-03 06:00:00-05:00,14231.0,14241.03941168152,14210.921176636964,14224.0,0.6972520125742268,75.0,1,1,TIME,2018-2023,,,,,,,,,,,,,,,Short,Bull,Premarket,75-79,Early third,False,False,False,10.039411681520505,20.078823363035553,,0.07054607323111872,,0.0,,,,,,Win,Research,1.1952891644129602,0.0625,0.875,0.875,0.0625,0.11205835916371502,0.04958677685950413,1.011934264698972,0.05668016194331984,-270,4,1.0,0,,,,,0,0,1,0,0,1.0956817340449985,0.6723501549821581,8.0,4.0,False,False,True,False,12
Control,Long,2023-11-03 06:10:00-05:00,,,,2023-11-03 06:10:00-05:00,2023-11-03 06:25:00-05:00,14215.75,14206.335636862465,14234.578726275076,14234.578726275076,2.0,75.0,1,1,TARGET,2018-2023,,,,,,,,,,,,,,,Long,Bull,Premarket,75-79,Early third,False,False,False,9.414363137535474,18.828726275076406,,0.06622487830424335,,0.0,,,,,,Win,Research,0.9559860681509866,0.4583333333333333,0.2916666666666667,0.25,0.2916666666666667,-1.7128083721038512,2.472972972972973,0.9666385831449109,0.2832587541728816,-200,4,1.0,1,,,,,0,1,1,1,0,2.0978583162206577,0.07966550567926549,3.0,1.0,True,True,False,False,3
BOS,Long,2023-11-03 06:10:00-05:00,2023-11-03 06:35:00-05:00,,,2023-11-03 06:35:00-05:00,2023-11-03 07:25:00-05:00,14245.75,14234.848710019589,14267.552579960826,14234.848710019589,-1.0,75.0,1,1,STOP,2018-2023,,,,,,,,,,,,,,,Long,Bull,Premarket,75-79,Early third,True,False,False,10.901289980411093,21.802579960825824,,0.0765231032442033,,5.0,0.0,,,,,Loss,Research,1.1695863538084563,0.9117647058823529,0.9411764705882353,0.058823529411764705,0.029411764705882353,2.8551666872382904,5.714285714285714,1.0187452448837186,0.686660984444918,-175,4,1.0,1,,,,,1,1,0,0,1,0.940255696199127,2.1327751157687516,4.0,10.0,True,False,False,False,10
Control,Long,2023-11-03 06:35:00-05:00,,,,2023-11-03 06:35:00-05:00,2023-11-03 07:25:00-05:00,14245.75,14234.848710019589,14267.552579960826,14234.848710019589,-1.0,90.0,1,1,STOP,2018-2023,,,,,,,,,,,,,,,Long,Bull,Premarket,90-94,Early third,False,False,False,10.901289980411093,21.802579960825824,,0.0765231032442033,,0.0,,,,,,Loss,Research,1.1695863538084563,0.9117647058823529,0.9411764705882353,0.058823529411764705,0.029411764705882353,2.8551666872382904,0.0,1.0187452448837186,0.686660984444918,-175,4,1.0,1,,,,,0,1,0,0,1,0.940255696199127,2.1327751157687516,4.0,10.0,True,False,False,False,10
Retest,Long,2023-11-03 06:10:00-05:00,2023-11-03 06:35:00-05:00,2023-11-03 07:20:00-05:00,,2023-11-03 07:20:00-05:00,2023-11-03 07:25:00-05:00,14241.0,14229.202936717264,14264.594126565473,14229.202936717264,-1.0,75.0,1,1,STOP,2018-2023,,,,,,,,,,,,,,,Long,Bull,Premarket,75-79,Early third,True,True,False,11.797063282736417,23.594126565472834,,0.08283872819841596,,14.0,9.0,0.0,,,,Loss,Research,1.2397153129967156,0.10256410256410256,0.5641025641025641,0.3333333333333333,0.5641025641025641,-0.2860881491530882,0.3149171270718232,1.105964259953274,0.08970807585766034,-130,4,1.0,1,,,,,2,1,0,0,1,0.8052851605790831,1.5681868916540038,1.0,1.0,False,False,True,False,1
Confirm,Long,2023-11-03 06:10:00-05:00,2023-11-03 06:35:00-05:00,2023-11-03 07:20:00-05:00,2023-11-03 07:25:00-05:00,2023-11-03 07:25:00-05:00,2023-11-03 07:30:00-05:00,14245.25,14231.295584094602,14273.158831810795,14273.158831810795,2.0,75.0,1,1,TARGET,2018-2023,,,,,,,,,,,,,,,Long,Bull,Premarket,75-79,Early third,True,True,True,13.954415905398491,27.908831810795164,,0.09795837844473415,,15.0,10.0,1.0,,,,Win,Research,3.0097999289065176,0.16071428571428573,0.8125,0.1875,0.6517857142857143,-0.0537464273019021,0.3669064748201439,1.14611346885284,0.30833155763903686,-125,4,1.0,1,,,,,3,1,1,1,0,7.345345064593224,0.017915475767300546,1.0,1.0,True,True,False,False,1
