event_id,direction,opportunity_time,take_time,entry_time,marker_time,causal_known_time,delta_bars,signal_entry_delta,pass_fail
P60-016951,SHORT,1473598,1473598,1473599,1473599,1473599,0,1,PASS
P60-016952,SHORT,1473640,1473640,1473641,1473641,1473641,0,1,PASS
P60-016953,SHORT,1473791,1473791,1473792,1473792,1473792,0,1,PASS
P60-016954,LONG,1473960,1473960,1473961,1473961,1473961,0,1,PASS
P60-016955,SHORT,1473988,1473988,1473989,1473989,1473989,0,1,PASS
P60-016956,LONG,1474134,1474134,1474135,1474135,1474135,0,1,PASS
P60-016957,LONG,1474344,1474344,1474345,1474345,1474345,0,1,PASS
P60-016958,LONG,1474404,1474404,1474405,1474405,1474405,0,1,PASS
P60-016959,SHORT,1474420,1474420,1474421,1474421,1474421,0,1,PASS
P60-016960,LONG,1474499,1474499,1474500,1474500,1474500,0,1,PASS
P60-016961,SHORT,1474530,1474530,1474531,1474531,1474531,0,1,PASS
P60-016962,SHORT,1474606,1474606,1474607,1474607,1474607,0,1,PASS
P60-016963,SHORT,1474742,1474742,1474743,1474743,1474743,0,1,PASS
P60-016964,LONG,1474910,1474910,1474911,1474911,1474911,0,1,PASS
P60-016965,SHORT,1474919,1474919,1474920,1474920,1474920,0,1,PASS
P60-016966,LONG,1474961,1474961,1474962,1474962,1474962,0,1,PASS
P60-016967,SHORT,1475092,1475092,1475093,1475093,1475093,0,1,PASS
P60-016968,SHORT,1475359,1475359,1475360,1475360,1475360,0,1,PASS
P60-016969,SHORT,1475396,1475396,1475397,1475397,1475397,0,1,PASS
P60-016970,SHORT,1475490,1475490,1475491,1475491,1475491,0,1,PASS
P60-016971,SHORT,1475640,1475640,1475641,1475641,1475641,0,1,PASS
P60-016972,LONG,1475823,1475823,1475824,1475824,1475824,0,1,PASS
P60-016973,SHORT,1475999,1475999,1476000,1476000,1476000,0,1,PASS
P60-016974,LONG,1476058,1476058,1476059,1476059,1476059,0,1,PASS
P60-016975,LONG,1476118,1476118,1476119,1476119,1476119,0,1,PASS
P60-016976,LONG,1476560,1476560,1476561,1476561,1476561,0,1,PASS
P60-016977,LONG,1476591,1476591,1476592,1476592,1476592,0,1,PASS
P60-016978,LONG,1476656,1476656,1476657,1476657,1476657,0,1,PASS
P60-016979,LONG,1476743,1476743,1476744,1476744,1476744,0,1,PASS
P60-016980,SHORT,1476848,1476848,1476849,1476849,1476849,0,1,PASS
P60-016981,LONG,1477090,1477090,1477091,1477091,1477091,0,1,PASS
P60-016982,LONG,1477143,1477143,1477144,1477144,1477144,0,1,PASS
P60-016983,LONG,1477224,1477224,1477225,1477225,1477225,0,1,PASS
P60-016984,SHORT,1477328,1477328,1477329,1477329,1477329,0,1,PASS
P60-016985,LONG,1477337,1477337,1477338,1477338,1477338,0,1,PASS
P60-016986,LONG,1477538,1477538,1477539,1477539,1477539,0,1,PASS
P60-016987,SHORT,1477641,1477641,1477642,1477642,1477642,0,1,PASS
P60-016988,SHORT,1477725,1477725,1477726,1477726,1477726,0,1,PASS
P60-016989,LONG,1478014,1478014,1478015,1478015,1478015,0,1,PASS
P60-016990,SHORT,1478182,1478182,1478183,1478183,1478183,0,1,PASS
P60-016991,LONG,1478191,1478191,1478192,1478192,1478192,0,1,PASS
P60-016992,SHORT,1478199,1478199,1478200,1478200,1478200,0,1,PASS
P60-016993,LONG,1478496,1478496,1478497,1478497,1478497,0,1,PASS
P60-016994,LONG,1478605,1478605,1478606,1478606,1478606,0,1,PASS
P60-016995,SHORT,1479076,1479076,1479077,1479077,1479077,0,1,PASS
P60-016996,LONG,1479090,1479090,1479091,1479091,1479091,0,1,PASS
P60-016997,LONG,1479217,1479217,1479218,1479218,1479218,0,1,PASS
P60-016998,SHORT,1479224,1479224,1479225,1479225,1479225,0,1,PASS
P60-016999,LONG,1479251,1479251,1479252,1479252,1479252,0,1,PASS
P60-017000,SHORT,1479265,1479265,1479266,1479266,1479266,0,1,PASS
P60-017001,LONG,1479487,1479487,1479488,1479488,1479488,0,1,PASS
P60-017002,LONG,1479536,1479536,1479537,1479537,1479537,0,1,PASS
P60-017003,SHORT,1479610,1479610,1479611,1479611,1479611,0,1,PASS
P60-017004,SHORT,1479660,1479660,1479661,1479661,1479661,0,1,PASS
P60-017005,SHORT,1479821,1479821,1479822,1479822,1479822,0,1,PASS
P60-017006,LONG,1479845,1479845,1479846,1479846,1479846,0,1,PASS
P60-017007,SHORT,1479920,1479920,1479921,1479921,1479921,0,1,PASS
P60-017008,LONG,1480006,1480006,1480007,1480007,1480007,0,1,PASS
P60-017009,SHORT,1480030,1480030,1480031,1480031,1480031,0,1,PASS
P60-017010,LONG,1480113,1480113,1480114,1480114,1480114,0,1,PASS
P60-017011,LONG,1480169,1480169,1480170,1480170,1480170,0,1,PASS
P60-017012,LONG,1480235,1480235,1480236,1480236,1480236,0,1,PASS
P60-017013,LONG,1480263,1480263,1480264,1480264,1480264,0,1,PASS
P60-017014,LONG,1480304,1480304,1480305,1480305,1480305,0,1,PASS
P60-017015,SHORT,1480401,1480401,1480402,1480402,1480402,0,1,PASS
P60-017016,LONG,1480417,1480417,1480418,1480418,1480418,0,1,PASS
P60-017017,SHORT,1480425,1480425,1480426,1480426,1480426,0,1,PASS
P60-017018,LONG,1480434,1480434,1480435,1480435,1480435,0,1,PASS
P60-017019,LONG,1480484,1480484,1480485,1480485,1480485,0,1,PASS
P60-017020,LONG,1480652,1480652,1480653,1480653,1480653,0,1,PASS
P60-017021,LONG,1480760,1480760,1480761,1480761,1480761,0,1,PASS
P60-017022,SHORT,1480771,1480771,1480772,1480772,1480772,0,1,PASS
P60-017023,SHORT,1480813,1480813,1480814,1480814,1480814,0,1,PASS
P60-017024,LONG,1480922,1480922,1480923,1480923,1480923,0,1,PASS
P60-017025,LONG,1481162,1481162,1481163,1481163,1481163,0,1,PASS
P60-017026,SHORT,1481169,1481169,1481170,1481170,1481170,0,1,PASS
P60-017027,SHORT,1481364,1481364,1481365,1481365,1481365,0,1,PASS
P60-017028,LONG,1481455,1481455,1481456,1481456,1481456,0,1,PASS
P60-017029,LONG,1481575,1481575,1481576,1481576,1481576,0,1,PASS
P60-017030,LONG,1481622,1481622,1481623,1481623,1481623,0,1,PASS
P60-017031,LONG,1481794,1481794,1481795,1481795,1481795,0,1,PASS
P60-017032,LONG,1481938,1481938,1481939,1481939,1481939,0,1,PASS
P60-017033,LONG,1482000,1482000,1482001,1482001,1482001,0,1,PASS
P60-017034,LONG,1482055,1482055,1482056,1482056,1482056,0,1,PASS
P60-017035,LONG,1482086,1482086,1482087,1482087,1482087,0,1,PASS
P60-017036,LONG,1482218,1482218,1482219,1482219,1482219,0,1,PASS
P60-017037,LONG,1482259,1482259,1482260,1482260,1482260,0,1,PASS
P60-017038,SHORT,1482445,1482445,1482446,1482446,1482446,0,1,PASS
P60-017039,SHORT,1482477,1482477,1482478,1482478,1482478,0,1,PASS
P60-017040,SHORT,1482498,1482498,1482499,1482499,1482499,0,1,PASS
P60-017041,LONG,1482517,1482517,1482518,1482518,1482518,0,1,PASS
P60-017042,LONG,1482570,1482570,1482571,1482571,1482571,0,1,PASS
P60-017043,LONG,1482617,1482617,1482618,1482618,1482618,0,1,PASS
P60-017044,LONG,1482639,1482639,1482640,1482640,1482640,0,1,PASS
P60-017045,LONG,1482702,1482702,1482703,1482703,1482703,0,1,PASS
P60-017046,LONG,1482732,1482732,1482733,1482733,1482733,0,1,PASS
P60-017047,SHORT,1482749,1482749,1482750,1482750,1482750,0,1,PASS
P60-017048,LONG,1482949,1482949,1482950,1482950,1482950,0,1,PASS
P60-017049,LONG,1482991,1482991,1482992,1482992,1482992,0,1,PASS
P60-017050,LONG,1483132,1483132,1483133,1483133,1483133,0,1,PASS
P60-017051,SHORT,1483142,1483142,1483143,1483143,1483143,0,1,PASS
P60-017052,SHORT,1483217,1483217,1483218,1483218,1483218,0,1,PASS
P60-017053,SHORT,1483246,1483246,1483247,1483247,1483247,0,1,PASS
P60-017054,SHORT,1483284,1483284,1483285,1483285,1483285,0,1,PASS
P60-017055,SHORT,1483334,1483334,1483335,1483335,1483335,0,1,PASS
P60-017056,SHORT,1483405,1483405,1483406,1483406,1483406,0,1,PASS
P60-017057,SHORT,1483498,1483498,1483499,1483499,1483499,0,1,PASS
P60-017058,LONG,1483577,1483577,1483578,1483578,1483578,0,1,PASS
P60-017059,LONG,1483629,1483629,1483630,1483630,1483630,0,1,PASS
P60-017060,LONG,1483741,1483741,1483742,1483742,1483742,0,1,PASS
P60-017061,LONG,1484029,1484029,1484030,1484030,1484030,0,1,PASS
P60-017062,LONG,1484084,1484084,1484085,1484085,1484085,0,1,PASS
P60-017063,SHORT,1484232,1484232,1484233,1484233,1484233,0,1,PASS
P60-017064,LONG,1484276,1484276,1484277,1484277,1484277,0,1,PASS
P60-017065,SHORT,1484301,1484301,1484302,1484302,1484302,0,1,PASS
P60-017066,SHORT,1484344,1484344,1484345,1484345,1484345,0,1,PASS
P60-017067,SHORT,1484447,1484447,1484448,1484448,1484448,0,1,PASS
P60-017068,SHORT,1484487,1484487,1484488,1484488,1484488,0,1,PASS
P60-017069,SHORT,1484583,1484583,1484584,1484584,1484584,0,1,PASS
P60-017070,SHORT,1484730,1484730,1484731,1484731,1484731,0,1,PASS
P60-017071,LONG,1484819,1484819,1484820,1484820,1484820,0,1,PASS
P60-017072,LONG,1484872,1484872,1484873,1484873,1484873,0,1,PASS
P60-017073,SHORT,1485017,1485017,1485018,1485018,1485018,0,1,PASS
P60-017074,SHORT,1485072,1485072,1485073,1485073,1485073,0,1,PASS
P60-017075,SHORT,1485297,1485297,1485298,1485298,1485298,0,1,PASS
P60-017076,SHORT,1485451,1485451,1485452,1485452,1485452,0,1,PASS
P60-017077,LONG,1485541,1485541,1485542,1485542,1485542,0,1,PASS
P60-017078,LONG,1485772,1485772,1485773,1485773,1485773,0,1,PASS
P60-017079,LONG,1485799,1485799,1485800,1485800,1485800,0,1,PASS
P60-017080,SHORT,1485942,1485942,1485943,1485943,1485943,0,1,PASS
P60-017081,SHORT,1486021,1486021,1486022,1486022,1486022,0,1,PASS
P60-017082,LONG,1486111,1486111,1486112,1486112,1486112,0,1,PASS
P60-017083,SHORT,1486163,1486163,1486164,1486164,1486164,0,1,PASS
P60-017084,SHORT,1486263,1486263,1486264,1486264,1486264,0,1,PASS
P60-017085,SHORT,1486368,1486368,1486369,1486369,1486369,0,1,PASS
P60-017086,SHORT,1486419,1486419,1486420,1486420,1486420,0,1,PASS
P60-017087,SHORT,1486450,1486450,1486451,1486451,1486451,0,1,PASS
P60-017088,SHORT,1486540,1486540,1486541,1486541,1486541,0,1,PASS
P60-017089,LONG,1486659,1486659,1486660,1486660,1486660,0,1,PASS
P60-017090,SHORT,1486718,1486718,1486719,1486719,1486719,0,1,PASS
P60-017091,LONG,1486729,1486729,1486730,1486730,1486730,0,1,PASS
P60-017092,LONG,1486781,1486781,1486782,1486782,1486782,0,1,PASS
P60-017093,LONG,1486934,1486934,1486935,1486935,1486935,0,1,PASS
P60-017094,LONG,1487080,1487080,1487081,1487081,1487081,0,1,PASS
P60-017095,SHORT,1487090,1487090,1487091,1487091,1487091,0,1,PASS
P60-017096,SHORT,1487112,1487112,1487113,1487113,1487113,0,1,PASS
P60-017097,SHORT,1487139,1487139,1487140,1487140,1487140,0,1,PASS
P60-017098,LONG,1487250,1487250,1487251,1487251,1487251,0,1,PASS
P60-017099,SHORT,1487340,1487340,1487341,1487341,1487341,0,1,PASS
P60-017100,LONG,1487368,1487368,1487369,1487369,1487369,0,1,PASS
P60-017101,SHORT,1487379,1487379,1487380,1487380,1487380,0,1,PASS
P60-017102,SHORT,1487457,1487457,1487458,1487458,1487458,0,1,PASS
P60-017103,SHORT,1487561,1487561,1487562,1487562,1487562,0,1,PASS
P60-017104,SHORT,1487660,1487660,1487661,1487661,1487661,0,1,PASS
P60-017105,LONG,1487768,1487768,1487769,1487769,1487769,0,1,PASS
P60-017106,LONG,1487815,1487815,1487816,1487816,1487816,0,1,PASS
P60-017107,LONG,1488035,1488035,1488036,1488036,1488036,0,1,PASS
P60-017108,SHORT,1488042,1488042,1488043,1488043,1488043,0,1,PASS
P60-017109,LONG,1488115,1488115,1488116,1488116,1488116,0,1,PASS
P60-017110,SHORT,1488142,1488142,1488143,1488143,1488143,0,1,PASS
P60-017111,LONG,1488162,1488162,1488163,1488163,1488163,0,1,PASS
P60-017112,SHORT,1488184,1488184,1488185,1488185,1488185,0,1,PASS
P60-017113,SHORT,1488256,1488256,1488257,1488257,1488257,0,1,PASS
P60-017114,LONG,1488384,1488384,1488385,1488385,1488385,0,1,PASS
P60-017115,SHORT,1488398,1488398,1488399,1488399,1488399,0,1,PASS
P60-017116,LONG,1488411,1488411,1488412,1488412,1488412,0,1,PASS
P60-017117,LONG,1488485,1488485,1488486,1488486,1488486,0,1,PASS
P60-017118,SHORT,1488622,1488622,1488623,1488623,1488623,0,1,PASS
P60-017119,LONG,1488809,1488809,1488810,1488810,1488810,0,1,PASS
P60-017120,SHORT,1488827,1488827,1488828,1488828,1488828,0,1,PASS
P60-017121,LONG,1488886,1488886,1488887,1488887,1488887,0,1,PASS
P60-017122,LONG,1488922,1488922,1488923,1488923,1488923,0,1,PASS
P60-017123,LONG,1488990,1488990,1488991,1488991,1488991,0,1,PASS
P60-017124,LONG,1489032,1489032,1489033,1489033,1489033,0,1,PASS
P60-017125,LONG,1489086,1489086,1489087,1489087,1489087,0,1,PASS
P60-017126,LONG,1489147,1489147,1489148,1489148,1489148,0,1,PASS
P60-017127,SHORT,1489266,1489266,1489267,1489267,1489267,0,1,PASS
P60-017128,LONG,1489277,1489277,1489278,1489278,1489278,0,1,PASS
P60-017129,SHORT,1489339,1489339,1489340,1489340,1489340,0,1,PASS
P60-017130,LONG,1489348,1489348,1489349,1489349,1489349,0,1,PASS
P60-017131,LONG,1489443,1489443,1489444,1489444,1489444,0,1,PASS
P60-017132,LONG,1489530,1489530,1489531,1489531,1489531,0,1,PASS
P60-017133,LONG,1489571,1489571,1489572,1489572,1489572,0,1,PASS
P60-017134,LONG,1489665,1489665,1489666,1489666,1489666,0,1,PASS
P60-017135,LONG,1489862,1489862,1489863,1489863,1489863,0,1,PASS
P60-017136,LONG,1490040,1490040,1490041,1490041,1490041,0,1,PASS
P60-017137,SHORT,1490058,1490058,1490059,1490059,1490059,0,1,PASS
P60-017138,SHORT,1490221,1490221,1490222,1490222,1490222,0,1,PASS
P60-017139,SHORT,1490245,1490245,1490246,1490246,1490246,0,1,PASS
P60-017140,SHORT,1490294,1490294,1490295,1490295,1490295,0,1,PASS
P60-017141,LONG,1490530,1490530,1490531,1490531,1490531,0,1,PASS
P60-017142,SHORT,1490675,1490675,1490676,1490676,1490676,0,1,PASS
P60-017143,SHORT,1490735,1490735,1490736,1490736,1490736,0,1,PASS
P60-017144,LONG,1490823,1490823,1490824,1490824,1490824,0,1,PASS
P60-017145,SHORT,1490900,1490900,1490901,1490901,1490901,0,1,PASS
P60-017146,LONG,1491106,1491106,1491107,1491107,1491107,0,1,PASS
P60-017147,LONG,1491187,1491187,1491188,1491188,1491188,0,1,PASS
P60-017148,LONG,1491253,1491253,1491254,1491254,1491254,0,1,PASS
P60-017149,SHORT,1491264,1491264,1491265,1491265,1491265,0,1,PASS
P60-017150,SHORT,1491339,1491339,1491340,1491340,1491340,0,1,PASS
P60-017151,SHORT,1491380,1491380,1491381,1491381,1491381,0,1,PASS
P60-017152,SHORT,1491467,1491467,1491468,1491468,1491468,0,1,PASS
P60-017153,LONG,1491506,1491506,1491507,1491507,1491507,0,1,PASS
P60-017154,SHORT,1491514,1491514,1491515,1491515,1491515,0,1,PASS
P60-017155,SHORT,1491591,1491591,1491592,1491592,1491592,0,1,PASS
P60-017156,SHORT,1491630,1491630,1491631,1491631,1491631,0,1,PASS
P60-017157,SHORT,1492152,1492152,1492153,1492153,1492153,0,1,PASS
P60-017158,LONG,1492520,1492520,1492521,1492521,1492521,0,1,PASS
P60-017159,SHORT,1492542,1492542,1492543,1492543,1492543,0,1,PASS
P60-017160,LONG,1492553,1492553,1492554,1492554,1492554,0,1,PASS
P60-017161,LONG,1492877,1492877,1492878,1492878,1492878,0,1,PASS
P60-017162,LONG,1493022,1493022,1493023,1493023,1493023,0,1,PASS
P60-017163,LONG,1493285,1493285,1493286,1493286,1493286,0,1,PASS
P60-017164,LONG,1493316,1493316,1493317,1493317,1493317,0,1,PASS
P60-017165,LONG,1493333,1493333,1493334,1493334,1493334,0,1,PASS
P60-017166,LONG,1493410,1493410,1493411,1493411,1493411,0,1,PASS
P60-017167,SHORT,1493660,1493660,1493661,1493661,1493661,0,1,PASS
P60-017168,SHORT,1493720,1493720,1493721,1493721,1493721,0,1,PASS
P60-017169,SHORT,1493808,1493808,1493809,1493809,1493809,0,1,PASS
P60-017170,SHORT,1493838,1493838,1493839,1493839,1493839,0,1,PASS
P60-017171,LONG,1493947,1493947,1493948,1493948,1493948,0,1,PASS
P60-017172,LONG,1494020,1494020,1494021,1494021,1494021,0,1,PASS
P60-017173,SHORT,1494059,1494059,1494060,1494060,1494060,0,1,PASS
P60-017174,LONG,1494224,1494224,1494225,1494225,1494225,0,1,PASS
P60-017175,SHORT,1494463,1494463,1494464,1494464,1494464,0,1,PASS
P60-017176,SHORT,1494657,1494657,1494658,1494658,1494658,0,1,PASS
P60-017177,SHORT,1494683,1494683,1494684,1494684,1494684,0,1,PASS
P60-017178,LONG,1494836,1494836,1494837,1494837,1494837,0,1,PASS
P60-017179,LONG,1495137,1495137,1495138,1495138,1495138,0,1,PASS
P60-017180,LONG,1495180,1495180,1495181,1495181,1495181,0,1,PASS
P60-017181,SHORT,1495352,1495352,1495353,1495353,1495353,0,1,PASS
P60-017182,SHORT,1495453,1495453,1495454,1495454,1495454,0,1,PASS
P60-017183,SHORT,1495557,1495557,1495558,1495558,1495558,0,1,PASS
P60-017184,SHORT,1495661,1495661,1495662,1495662,1495662,0,1,PASS
P60-017185,SHORT,1495719,1495719,1495720,1495720,1495720,0,1,PASS
P60-017186,LONG,1495954,1495954,1495955,1495955,1495955,0,1,PASS
P60-017187,LONG,1496025,1496025,1496026,1496026,1496026,0,1,PASS
P60-017188,LONG,1496052,1496052,1496053,1496053,1496053,0,1,PASS
P60-017189,LONG,1496084,1496084,1496085,1496085,1496085,0,1,PASS
P60-017190,LONG,1496102,1496102,1496103,1496103,1496103,0,1,PASS
P60-017191,SHORT,1496258,1496258,1496259,1496259,1496259,0,1,PASS
P60-017192,LONG,1496277,1496277,1496278,1496278,1496278,0,1,PASS
P60-017193,SHORT,1496402,1496402,1496403,1496403,1496403,0,1,PASS
P60-017194,SHORT,1496471,1496471,1496472,1496472,1496472,0,1,PASS
P60-017195,SHORT,1496606,1496606,1496607,1496607,1496607,0,1,PASS
P60-017196,SHORT,1496633,1496633,1496634,1496634,1496634,0,1,PASS
P60-017197,LONG,1496746,1496746,1496747,1496747,1496747,0,1,PASS
P60-017198,SHORT,1496822,1496822,1496823,1496823,1496823,0,1,PASS
P60-017199,SHORT,1496939,1496939,1496940,1496940,1496940,0,1,PASS
P60-017200,LONG,1497197,1497197,1497198,1497198,1497198,0,1,PASS
P60-017201,LONG,1497287,1497287,1497288,1497288,1497288,0,1,PASS
P60-017202,LONG,1497371,1497371,1497372,1497372,1497372,0,1,PASS
P60-017203,LONG,1497677,1497677,1497678,1497678,1497678,0,1,PASS
P60-017204,LONG,1497778,1497778,1497779,1497779,1497779,0,1,PASS
P60-017205,LONG,1497932,1497932,1497933,1497933,1497933,0,1,PASS
P60-017206,SHORT,1497964,1497964,1497965,1497965,1497965,0,1,PASS
P60-017207,LONG,1497971,1497971,1497972,1497972,1497972,0,1,PASS
P60-017208,SHORT,1497984,1497984,1497985,1497985,1497985,0,1,PASS
P60-017209,LONG,1498175,1498175,1498176,1498176,1498176,0,1,PASS
P60-017210,LONG,1498233,1498233,1498234,1498234,1498234,0,1,PASS
P60-017211,LONG,1498265,1498265,1498266,1498266,1498266,0,1,PASS
P60-017212,LONG,1498377,1498377,1498378,1498378,1498378,0,1,PASS
P60-017213,SHORT,1498614,1498614,1498615,1498615,1498615,0,1,PASS
P60-017214,SHORT,1498662,1498662,1498663,1498663,1498663,0,1,PASS
P60-017215,LONG,1498790,1498790,1498791,1498791,1498791,0,1,PASS
P60-017216,SHORT,1498799,1498799,1498800,1498800,1498800,0,1,PASS
P60-017217,SHORT,1498854,1498854,1498855,1498855,1498855,0,1,PASS
P60-017218,LONG,1498902,1498902,1498903,1498903,1498903,0,1,PASS
P60-017219,SHORT,1498917,1498917,1498918,1498918,1498918,0,1,PASS
P60-017220,SHORT,1499133,1499133,1499134,1499134,1499134,0,1,PASS
P60-017221,LONG,1499140,1499140,1499141,1499141,1499141,0,1,PASS
P60-017222,SHORT,1499174,1499174,1499175,1499175,1499175,0,1,PASS
P60-017223,LONG,1499232,1499232,1499233,1499233,1499233,0,1,PASS
P60-017224,LONG,1499457,1499457,1499458,1499458,1499458,0,1,PASS
P60-017225,LONG,1499609,1499609,1499610,1499610,1499610,0,1,PASS
P60-017226,SHORT,1499967,1499967,1499968,1499968,1499968,0,1,PASS
P60-017227,SHORT,1500016,1500016,1500017,1500017,1500017,0,1,PASS
P60-017228,SHORT,1500206,1500206,1500207,1500207,1500207,0,1,PASS
P60-017229,SHORT,1500266,1500266,1500267,1500267,1500267,0,1,PASS
P60-017230,LONG,1500283,1500283,1500284,1500284,1500284,0,1,PASS
P60-017231,SHORT,1500300,1500300,1500301,1500301,1500301,0,1,PASS
P60-017232,SHORT,1500435,1500435,1500436,1500436,1500436,0,1,PASS
P60-017233,LONG,1500442,1500442,1500443,1500443,1500443,0,1,PASS
P60-017234,LONG,1500536,1500536,1500537,1500537,1500537,0,1,PASS
P60-017235,LONG,1500666,1500666,1500667,1500667,1500667,0,1,PASS
P60-017236,SHORT,1500763,1500763,1500764,1500764,1500764,0,1,PASS
P60-017237,LONG,1500840,1500840,1500841,1500841,1500841,0,1,PASS
P60-017238,SHORT,1500852,1500852,1500853,1500853,1500853,0,1,PASS
P60-017239,SHORT,1500911,1500911,1500912,1500912,1500912,0,1,PASS
P60-017240,SHORT,1501055,1501055,1501056,1501056,1501056,0,1,PASS
P60-017241,SHORT,1501335,1501335,1501336,1501336,1501336,0,1,PASS
P60-017242,LONG,1501427,1501427,1501428,1501428,1501428,0,1,PASS
P60-017243,LONG,1501460,1501460,1501461,1501461,1501461,0,1,PASS
P60-017244,LONG,1501559,1501559,1501560,1501560,1501560,0,1,PASS
P60-017245,LONG,1501589,1501589,1501590,1501590,1501590,0,1,PASS
P60-017246,SHORT,1501622,1501622,1501623,1501623,1501623,0,1,PASS
P60-017247,SHORT,1501685,1501685,1501686,1501686,1501686,0,1,PASS
P60-017248,SHORT,1501837,1501837,1501838,1501838,1501838,0,1,PASS
P60-017249,LONG,1501845,1501845,1501846,1501846,1501846,0,1,PASS
P60-017250,SHORT,1501962,1501962,1501963,1501963,1501963,0,1,PASS
P60-017251,LONG,1502063,1502063,1502064,1502064,1502064,0,1,PASS
P60-017252,LONG,1502128,1502128,1502129,1502129,1502129,0,1,PASS
P60-017253,LONG,1502229,1502229,1502230,1502230,1502230,0,1,PASS
P60-017254,LONG,1502294,1502294,1502295,1502295,1502295,0,1,PASS
P60-017255,LONG,1502326,1502326,1502327,1502327,1502327,0,1,PASS
P60-017256,SHORT,1502391,1502391,1502392,1502392,1502392,0,1,PASS
P60-017257,SHORT,1502450,1502450,1502451,1502451,1502451,0,1,PASS
P60-017258,SHORT,1502591,1502591,1502592,1502592,1502592,0,1,PASS
P60-017259,SHORT,1502727,1502727,1502728,1502728,1502728,0,1,PASS
P60-017260,LONG,1502861,1502861,1502862,1502862,1502862,0,1,PASS
P60-017261,SHORT,1502897,1502897,1502898,1502898,1502898,0,1,PASS
P60-017262,SHORT,1502954,1502954,1502955,1502955,1502955,0,1,PASS
P60-017263,SHORT,1503046,1503046,1503047,1503047,1503047,0,1,PASS
P60-017264,SHORT,1503083,1503083,1503084,1503084,1503084,0,1,PASS
P60-017265,SHORT,1503125,1503125,1503126,1503126,1503126,0,1,PASS
P60-017266,LONG,1503185,1503185,1503186,1503186,1503186,0,1,PASS
P60-017267,SHORT,1503245,1503245,1503246,1503246,1503246,0,1,PASS
P60-017268,SHORT,1503306,1503306,1503307,1503307,1503307,0,1,PASS
P60-017269,LONG,1503569,1503569,1503570,1503570,1503570,0,1,PASS
P60-017270,SHORT,1503808,1503808,1503809,1503809,1503809,0,1,PASS
P60-017271,LONG,1503930,1503930,1503931,1503931,1503931,0,1,PASS
P60-017272,SHORT,1504115,1504115,1504116,1504116,1504116,0,1,PASS
P60-017273,SHORT,1504296,1504296,1504297,1504297,1504297,0,1,PASS
P60-017274,SHORT,1504346,1504346,1504347,1504347,1504347,0,1,PASS
P60-017275,SHORT,1504428,1504428,1504429,1504429,1504429,0,1,PASS
P60-017276,LONG,1504725,1504725,1504726,1504726,1504726,0,1,PASS
