trade_id,signal_time,entry_time,entry_price,direction,initial_atr,stop_price,target_price,t5_time_c,mfe_at_t5_r_c,t5_result,exit_time,exit_bar,exit_price,exit_reason,gross_r_c,net_r,hold_minutes,entry_i,gross_r_i,mfe_at_t5_r_i,t5_time_i
P60-015697,,2021-09-02 10:20:00-05:00,15652.5,LONG,5.678571428571429,15646.82142857143,15666.69642857143,1370864.0,0.660377358490566,FAIL,1370864,1370864,15653.0,T5_NO_PROGRESS,0.0880503144654088,0.0880039791759502,15,1370849,0.0880503144654088,0.660377358490566,1370864.0
P60-015719,,2021-09-05 19:41:00-05:00,15647.5,SHORT,1.6964285714285714,15649.19642857143,15643.25892857143,1372742.0,0.8842105263157894,FAIL,1372742,1372742,15645.75,T5_NO_PROGRESS,1.0315789473684212,1.031532609064563,15,1372727,1.0315789473684212,0.8842105263157894,1372742.0
P60-015727,,2021-09-06 07:43:00-05:00,15690.75,SHORT,1.3035714285714286,15692.05357142857,15687.49107142857,1373463.0,0.5753424657534246,FAIL,1373463,1373463,15689.25,T5_NO_PROGRESS,1.1506849315068493,1.150638722100845,15,1373448,1.1506849315068493,0.5753424657534246,1373463.0
P60-015734,,2021-09-06 17:12:00-05:00,15696.75,SHORT,2.125,15698.875,15691.4375,1373732.0,0.8235294117647058,FAIL,1373732,1373732,15694.75,T5_NO_PROGRESS,0.9411764705882353,0.941130276429407,15,1373717,0.9411764705882353,0.8235294117647058,1373732.0
P60-015769,,2021-09-08 17:33:00-05:00,15603.0,SHORT,1.125,15604.125,15600.1875,1376512.0,0.4444444444444444,FAIL,1376512,1376512,15603.0,T5_NO_PROGRESS,-0.0,-4.64687737852021e-05,15,1376497,-0.0,0.4444444444444444,1376512.0
P60-015773,,2021-09-09 02:19:00-05:00,15582.0,LONG,7.089285714285714,15574.910714285714,15599.723214285714,1377038.0,0.8463476070528967,FAIL,1377038,1377038,15579.5,T5_NO_PROGRESS,-0.3526448362720403,-0.35269138549555107,15,1377023,-0.3526448362720403,0.8463476070528967,1377038.0
P60-015854,,2021-09-16 05:43:00-05:00,15464.5,SHORT,2.75,15467.25,15457.625,1384132.0,0.8181818181818182,FAIL,1384132,1384132,15467.0,T5_NO_PROGRESS,-0.9090909090909091,-0.9091377989966442,15,1384117,-0.9090909090909091,0.8181818181818182,1384132.0
P60-015901,,2021-09-21 07:24:00-05:00,15107.25,SHORT,10.767857142857142,15118.017857142857,15080.330357142857,1388373.0,0.27860696517412936,FAIL,1388373,1388373,15110.75,T5_NO_PROGRESS,-0.3250414593698176,-0.3250894838031352,15,1388358,-0.3250414593698176,0.27860696517412936,1388373.0
P60-015907,,2021-09-21 17:32:00-05:00,14995.5,SHORT,3.7857142857142856,14999.285714285714,14986.035714285714,1388921.0,0.7264150943396227,FAIL,1388921,1388921,14994.5,T5_NO_PROGRESS,0.2641509433962264,0.26410258334972453,15,1388906,0.2641509433962264,0.7264150943396227,1388921.0
P60-015940,,2021-09-24 02:31:00-05:00,15230.75,SHORT,6.892857142857143,15237.642857142857,15213.517857142857,1392220.0,0.7979274611398963,FAIL,1392220,1392220,15234.25,T5_NO_PROGRESS,-0.5077720207253885,-0.5078196433477763,15,1392205,-0.5077720207253885,0.7979274611398963,1392220.0
P60-015956,,2021-09-27 08:03:00-05:00,15186.0,SHORT,7.446428571428571,15193.44642857143,15167.38392857143,1393932.0,0.6714628297362111,FAIL,1393932,1393932,15180.75,T5_NO_PROGRESS,0.7050359712230216,0.7049882064609454,15,1393917,0.7050359712230216,0.6714628297362111,1393932.0
P60-016031,,2021-10-04 10:35:00-05:00,14412.25,SHORT,17.803571428571427,14430.05357142857,14367.74107142857,1400984.0,0.884653961885657,FAIL,1400984,1400984,14403.75,T5_NO_PROGRESS,0.47743229689067207,0.477381930243813,15,1400969,0.47743229689067207,0.884653961885657,1400984.0
P60-016066,,2021-10-06 11:09:00-05:00,14610.25,SHORT,11.928571428571429,14622.17857142857,14580.42857142857,1403778.0,0.06287425149700598,FAIL,1403778,1403778,14608.75,T5_NO_PROGRESS,0.12574850299401197,0.12569883974995016,15,1403763,0.12574850299401197,0.06287425149700598,1403778.0
P60-016104,,2021-10-10 18:22:00-05:00,14749.0,SHORT,5.053571428571429,14754.05357142857,14736.36607142857,1406911.0,0.7420494699646643,FAIL,1406911,1406911,14744.75,T5_NO_PROGRESS,0.8409893992932862,0.8409402265698561,15,1406896,0.8409893992932862,0.7420494699646643,1406911.0
P60-016139,,2021-10-12 15:03:00-05:00,14608.5,SHORT,14.428571428571429,14622.92857142857,14572.42857142857,1409532.0,0.2079207920792079,FAIL,1409532,1409532,14602.0,T5_NO_PROGRESS,0.4504950495049505,0.45044537179824967,15,1409517,0.4504950495049505,0.2079207920792079,1409532.0
P60-016145,,2021-10-12 20:38:00-05:00,14622.0,LONG,4.75,14617.25,14633.875,1409807.0,0.9473684210526315,FAIL,1409807,1409807,14623.25,T5_NO_PROGRESS,0.2631578947368421,0.2631082958040743,15,1409792,0.2631578947368421,0.9473684210526315,1409807.0
P60-016184,,2021-10-15 15:03:00-05:00,15138.75,LONG,6.089285714285714,15132.660714285714,15153.973214285714,1413671.0,0.08211143695014662,FAIL,1413671,1413671,15138.0,T5_NO_PROGRESS,-0.12316715542521994,-0.12321506504360685,15,1413656,-0.12316715542521994,0.08211143695014662,1413671.0
P60-016244,,2021-10-20 15:23:00-05:00,15359.75,SHORT,4.0,15363.75,15349.75,1417831.0,0.9375,FAIL,1417831,1417831,15360.25,T5_NO_PROGRESS,-0.125,-0.1250472135844879,15,1417816,-0.125,0.9375,1417831.0
P60-016252,,2021-10-20 23:21:00-05:00,15330.25,SHORT,4.071428571428571,15334.32142857143,15320.07142857143,1418249.0,0.8596491228070176,FAIL,1418249,1418249,15328.0,T5_NO_PROGRESS,0.5526315789473685,0.5525842742656032,15,1418234,0.5526315789473685,0.8596491228070176,1418249.0
P60-016365,,2021-10-28 15:13:00-05:00,15716.5,SHORT,14.017857142857142,15730.517857142857,15681.455357142857,1426101.0,0.1961783439490446,FAIL,1426101,1426101,15714.5,T5_NO_PROGRESS,0.14267515923566879,0.14262898819128203,15,1426086,0.14267515923566879,0.1961783439490446,1426101.0
P60-016417,,2021-11-03 00:39:00-05:00,15953.75,SHORT,1.6071428571428572,15955.357142857143,15949.732142857143,1430746.0,0.6222222222222222,FAIL,1430746,1430746,15952.0,T5_NO_PROGRESS,1.0888888888888888,1.0888434404493599,15,1430731,1.0888888888888888,0.6222222222222222,1430746.0
P60-016424,,2021-11-03 08:41:00-05:00,15974.75,LONG,13.321428571428571,15961.42857142857,16008.05357142857,1431228.0,0.7506702412868633,FAIL,1431228,1431228,15972.75,T5_NO_PROGRESS,-0.15013404825737264,-0.15017947025683565,15,1431213,-0.15013404825737264,0.7506702412868633,1431228.0
P60-016455,,2021-11-07 20:33:00-06:00,16286.0,SHORT,2.9464285714285716,16288.94642857143,16278.63392857143,1434640.0,0.9333333333333332,FAIL,1434640,1434640,16279.75,T5_NO_PROGRESS,2.121212121212121,2.1211675963939216,15,1434625,2.121212121212121,0.9333333333333332,1434640.0
P60-016597,,2021-11-18 09:13:00-06:00,16338.0,SHORT,15.107142857142858,16353.107142857143,16300.232142857143,1446439.0,0.3806146572104019,FAIL,1446439,1446439,16338.75,T5_NO_PROGRESS,-0.04964539007092198,-0.04968980621739462,15,1446424,-0.04964539007092198,0.3806146572104019,1446439.0
P60-016616,,2021-11-19 05:47:00-06:00,16530.0,SHORT,6.089285714285714,16536.089285714286,16514.776785714286,1447613.0,0.3284457478005865,FAIL,1447613,1447613,16531.25,T5_NO_PROGRESS,-0.20527859237536655,-0.20532246818736627,15,1447598,-0.20527859237536655,0.3284457478005865,1447613.0
P60-016695,,2021-11-26 00:34:00-06:00,16260.0,SHORT,12.071428571428571,16272.07142857143,16229.82142857143,1453960.0,0.7455621301775148,FAIL,1453960,1453960,16258.75,T5_NO_PROGRESS,0.10355029585798817,0.10350567478541188,15,1453945,0.10355029585798817,0.7455621301775148,1453960.0
P60-016743,,2021-11-30 15:04:00-06:00,16215.0,LONG,21.660714285714285,16193.339285714286,16269.151785714286,1457365.0,0.8425391591096455,FAIL,1457365,1457365,16218.75,T5_NO_PROGRESS,0.1731244847485573,0.17307971325410465,15,1457350,0.1731244847485573,0.8425391591096455,1457365.0
P60-016821,,2021-12-07 07:07:00-06:00,16126.75,LONG,5.0,16121.75,16139.25,1463788.0,0.9,FAIL,1463788,1463788,16127.5,T5_NO_PROGRESS,0.15,0.1499550296959077,15,1463773,0.15,0.9,1463788.0
P60-016843,,2021-12-08 09:46:00-06:00,16281.0,SHORT,13.732142857142858,16294.732142857143,16246.669642857143,1465327.0,0.4187256176853056,FAIL,1465327,1465327,16268.75,T5_NO_PROGRESS,0.8920676202860858,0.8920230522611189,15,1465312,0.8920676202860858,0.4187256176853056,1465327.0
P60-016860,,2021-12-09 10:46:00-06:00,16298.5,SHORT,9.178571428571429,16307.67857142857,16275.55357142857,1466766.0,0.735408560311284,FAIL,1466766,1466766,16292.5,T5_NO_PROGRESS,0.6536964980544747,0.653651990368677,15,1466751,0.6536964980544747,0.735408560311284,1466766.0
P60-016938,,2021-12-15 15:00:00-06:00,16282.0,LONG,21.178571428571427,16260.82142857143,16334.94642857143,1472539.0,0.8499156829679596,FAIL,1472539,1472539,16285.75,T5_NO_PROGRESS,0.17706576728499157,0.17702118159150834,15,1472524,0.17706576728499157,0.8499156829679596,1472539.0
P60-017057,,2021-12-28 13:57:00-06:00,16492.0,SHORT,9.0,16501.0,16469.5,1483514.0,0.9722222222222222,FAIL,1483514,1483514,16498.25,T5_NO_PROGRESS,-0.6944444444444444,-0.6944884291559654,15,1483499,-0.6944444444444444,0.9722222222222222,1483514.0
P60-017065,,2021-12-29 04:20:00-06:00,16546.25,SHORT,2.75,16549.0,16539.375,1484317.0,0.6363636363636364,FAIL,1484317,1484317,16544.0,T5_NO_PROGRESS,0.8181818181818182,0.8181379943235053,15,1484302,0.8181818181818182,0.6363636363636364,1484317.0
P60-017101,,2021-12-31 09:38:00-06:00,16378.5,SHORT,11.535714285714286,16390.035714285714,16349.660714285714,1487395.0,0.8885448916408668,FAIL,1487395,1487395,16383.5,T5_NO_PROGRESS,-0.4334365325077399,-0.43348082905457314,15,1487380,-0.4334365325077399,0.8885448916408668,1487395.0
P60-017122,,2022-01-03 12:21:00-06:00,16429.75,LONG,6.732142857142857,16423.01785714286,16446.58035714286,1488938.0,0.9283819628647215,FAIL,1488938,1488938,16433.5,T5_NO_PROGRESS,0.5570291777188329,0.5569850323609999,15,1488923,0.5570291777188329,0.9283819628647215,1488938.0
P60-017125,,2022-01-03 15:05:00-06:00,16496.75,LONG,9.125,16487.625,16519.5625,1489102.0,0.8767123287671232,FAIL,1489102,1489102,16501.75,T5_NO_PROGRESS,0.547945205479452,0.5479012331062327,15,1489087,0.547945205479452,0.8767123287671232,1489102.0
P60-017139,,2022-01-04 11:26:00-06:00,16210.75,SHORT,8.982142857142858,16219.732142857143,16188.294642857143,1490261.0,0.4731610337972167,FAIL,1490261,1490261,16204.0,T5_NO_PROGRESS,0.7514910536779323,0.751446305474749,15,1490246,0.7514910536779323,0.4731610337972167,1490261.0
P60-017142,,2022-01-04 19:36:00-06:00,16211.0,SHORT,5.928571428571429,16216.92857142857,16196.17857142857,1490691.0,0.8012048192771084,FAIL,1490691,1490691,16204.75,T5_NO_PROGRESS,1.0542168674698795,1.0541721283890804,15,1490676,1.0542168674698795,0.8012048192771084,1490691.0
P60-017154,,2022-01-05 09:35:00-06:00,16147.0,SHORT,15.75,16162.75,16107.625,1491530.0,0.6190476190476191,FAIL,1491530,1491530,16141.75,T5_NO_PROGRESS,0.3333333333333333,0.3332883895131086,15,1491515,0.3333333333333333,0.6190476190476191,1491530.0
P60-017174,,2022-01-07 08:45:00-06:00,15800.75,LONG,33.357142857142854,15767.392857142857,15884.142857142857,1494240.0,0.809421841541756,FAIL,1494240,1494240,15778.5,T5_NO_PROGRESS,-0.6670235546038544,-0.6670695355727165,15,1494225,-0.6670235546038544,0.809421841541756,1494240.0
P60-017213,,2022-01-12 12:55:00-06:00,15885.75,SHORT,11.607142857142858,15897.357142857143,15856.732142857143,1498630.0,0.84,FAIL,1498630,1498630,15875.5,T5_NO_PROGRESS,0.8830769230769231,0.8830312513196179,15,1498615,0.8830769230769231,0.84,1498630.0
P60-017240,,2022-01-14 07:36:00-06:00,15353.5,SHORT,17.410714285714285,15370.910714285714,15309.973214285714,1501071.0,0.8184615384615385,FAIL,1501071,1501071,15324.0,T5_NO_PROGRESS,1.6943589743589744,1.6943117002471397,15,1501056,1.6943589743589744,0.8184615384615385,1501071.0
P60-017270,,2022-01-18 11:29:00-06:00,15282.25,SHORT,12.071428571428571,15294.32142857143,15252.07142857143,1503824.0,0.9940828402366864,FAIL,1503824,1503824,15272.5,T5_NO_PROGRESS,0.8076923076923077,0.8076448295310924,15,1503809,0.8076923076923077,0.9940828402366864,1503824.0
P60-017464,,2022-02-03 10:29:00-06:00,14722.25,SHORT,14.982142857142858,14737.232142857143,14684.794642857143,1520324.0,0.7508939213349225,FAIL,1520324,1520324,14722.75,T5_NO_PROGRESS,-0.033373063170441,-0.033422358526114276,15,1520309,-0.033373063170441,0.7508939213349225,1520324.0
P60-017470,,2022-02-03 15:23:00-06:00,14777.0,LONG,24.196428571428573,14752.80357142857,14837.49107142857,1520618.0,0.7129151291512915,FAIL,1520618,1520618,14777.25,T5_NO_PROGRESS,0.01033210332103321,0.010282960119438356,15,1520603,0.01033210332103321,0.7129151291512915,1520618.0
P60-017503,,2022-02-07 10:17:00-06:00,14679.25,SHORT,17.089285714285715,14696.339285714286,14636.526785714286,1523072.0,0.8777429467084639,FAIL,1523072,1523072,14641.75,T5_NO_PROGRESS,2.19435736677116,2.194307919761669,15,1523057,2.19435736677116,0.8777429467084639,1523072.0
P60-017516,,2022-02-08 01:36:00-06:00,14553.75,SHORT,7.232142857142857,14560.982142857143,14535.669642857143,1523931.0,0.6913580246913581,FAIL,1523931,1523931,14555.0,T5_NO_PROGRESS,-0.17283950617283952,-0.17288934627939423,15,1523916,-0.17283950617283952,0.6913580246913581,1523931.0
P60-017548,,2022-02-09 11:40:00-06:00,14976.5,LONG,11.125,14965.375,15004.3125,1525915.0,0.6966292134831461,FAIL,1525915,1525915,14981.5,T5_NO_PROGRESS,0.449438202247191,0.4493897570862779,15,1525900,0.449438202247191,0.6966292134831461,1525915.0
P60-017566,,2022-02-10 17:33:00-06:00,14675.0,SHORT,6.982142857142857,14681.982142857143,14657.544642857143,1527588.0,0.9309462915601023,FAIL,1527588,1527588,14677.75,T5_NO_PROGRESS,-0.3938618925831202,-0.39391131984773503,15,1527573,-0.3938618925831202,0.9309462915601023,1527588.0
P60-017602,,2022-02-15 01:09:00-06:00,14286.0,LONG,9.821428571428571,14276.17857142857,14310.55357142857,1530804.0,0.7636363636363637,FAIL,1530804,1530804,14284.75,T5_NO_PROGRESS,-0.1272727272727273,-0.12732351117097937,15,1530789,-0.1272727272727273,0.7636363636363637,1530804.0
P60-017622,,2022-02-16 03:16:00-06:00,14617.5,SHORT,12.482142857142858,14629.982142857143,14586.294642857143,1532310.0,0.48068669527896996,FAIL,1532310,1532310,14616.75,T5_NO_PROGRESS,0.060085836909871244,0.06003619643650165,15,1532295,0.060085836909871244,0.48068669527896996,1532310.0
P60-017631,,2022-02-16 17:57:00-06:00,14573.25,SHORT,7.482142857142857,14580.732142857143,14554.544642857143,1533131.0,0.9689737470167065,FAIL,1533131,1533131,14565.25,T5_NO_PROGRESS,1.0692124105011933,1.069162636262917,15,1533116,1.0692124105011933,0.9689737470167065,1533131.0
P60-017729,,2022-02-25 07:00:00-06:00,14004.5,LONG,24.928571428571427,13979.57142857143,14066.82142857143,1541954.0,0.7020057306590258,FAIL,1541954,1541954,14008.25,T5_NO_PROGRESS,0.1504297994269341,0.15037793803735544,15,1541939,0.1504297994269341,0.7020057306590258,1541954.0
P60-017770,,2022-03-02 06:34:00-06:00,14076.5,SHORT,11.357142857142858,14087.857142857143,14048.107142857143,1546068.0,0.1320754716981132,FAIL,1546068,1546068,14077.0,T5_NO_PROGRESS,-0.0440251572327044,-0.044076703100909484,15,1546053,-0.0440251572327044,0.1320754716981132,1546068.0
P60-017786,,2022-03-03 03:22:00-06:00,14186.0,SHORT,15.035714285714286,14201.035714285714,14148.410714285714,1547256.0,0.0,FAIL,1547256,1547256,14186.0,T5_NO_PROGRESS,-0.0,-5.116095033355427e-05,15,1547241,-0.0,0.0,1547256.0
P60-017821,,2022-03-07 12:16:00-06:00,13482.0,SHORT,20.285714285714285,13502.285714285714,13431.285714285714,1550550.0,0.08626760563380283,FAIL,1550550,1550550,13488.25,T5_NO_PROGRESS,-0.3080985915492958,-0.3081524479887219,15,1550535,-0.3080985915492958,0.08626760563380283,1550550.0
P60-017881,,2022-03-10 15:16:00-06:00,13579.5,LONG,7.375,13572.125,13597.9375,1554870.0,0.8813559322033898,FAIL,1554870,1554870,13578.0,T5_NO_PROGRESS,-0.2033898305084746,-0.20344324881990333,15,1554855,-0.2033898305084746,0.8813559322033898,1554870.0
P60-017923,,2022-03-15 15:05:00-05:00,13446.25,LONG,13.589285714285714,13432.660714285714,13480.223214285714,1558999.0,0.40473061760841,FAIL,1558999,1558999,13450.0,T5_NO_PROGRESS,0.2759526938239159,0.27589872089811807,15,1558984,0.2759526938239159,0.40473061760841,1558999.0
P60-017959,,2022-03-18 00:11:00-05:00,13989.75,LONG,4.303571428571429,13985.44642857143,14000.50892857143,1562242.0,0.929460580912863,FAIL,1562242,1562242,13990.25,T5_NO_PROGRESS,0.11618257261410787,0.11613073301043825,15,1562227,0.11618257261410787,0.929460580912863,1562242.0
P60-018003,,2022-03-22 19:08:00-05:00,14650.75,SHORT,5.428571428571429,14656.17857142857,14637.17857142857,1566079.0,0.8289473684210525,FAIL,1566079,1566079,14645.25,T5_NO_PROGRESS,1.013157894736842,1.0131083908728582,15,1566064,1.013157894736842,0.8289473684210525,1566079.0
P60-018013,,2022-03-23 07:34:00-05:00,14541.75,SHORT,6.785714285714286,14548.535714285714,14524.785714285714,1566825.0,0.7736842105263158,FAIL,1566825,1566825,14538.5,T5_NO_PROGRESS,0.4789473684210526,0.4788974886975288,15,1566810,0.4789473684210526,0.7736842105263158,1566825.0
P60-018033,,2022-03-24 07:14:00-05:00,14520.75,SHORT,6.178571428571429,14526.92857142857,14505.30357142857,1568185.0,0.7283236994219653,FAIL,1568185,1568185,14520.5,T5_NO_PROGRESS,0.04046242774566474,0.040412477941527025,15,1568170,0.04046242774566474,0.7283236994219653,1568185.0
P60-018046,,2022-03-25 02:22:00-05:00,14771.75,SHORT,4.75,14776.5,14759.875,1569273.0,0.8947368421052632,FAIL,1569273,1569273,14769.5,T5_NO_PROGRESS,0.47368421052631576,0.4736351145691139,15,1569258,0.47368421052631576,0.8947368421052632,1569273.0
P60-018062,,2022-03-28 00:41:00-05:00,14672.5,SHORT,4.660714285714286,14677.160714285714,14660.848214285714,1570552.0,0.8582375478927203,FAIL,1570552,1570552,14671.25,T5_NO_PROGRESS,0.2681992337164751,0.2681498058501154,15,1570537,0.2681992337164751,0.8582375478927203,1570552.0
P60-018128,,2022-04-01 03:28:00-05:00,14929.25,SHORT,5.464285714285714,14934.714285714286,14915.589285714286,1576239.0,0.4117647058823529,FAIL,1576239,1576239,14932.0,T5_NO_PROGRESS,-0.5032679738562091,-0.5033165540230569,15,1576224,-0.5032679738562091,0.4117647058823529,1576239.0
P60-018182,,2022-04-06 14:59:00-05:00,14515.0,SHORT,23.214285714285715,14538.214285714286,14456.964285714286,1581070.0,0.25846153846153846,FAIL,1581070,1581070,14504.25,T5_NO_PROGRESS,0.46307692307692305,0.46302689473574454,15,1581055,0.46307692307692305,0.25846153846153846,1581070.0
P60-018222,,2022-04-11 23:34:00-05:00,13908.0,SHORT,3.5535714285714284,13911.55357142857,13899.11607142857,1585664.0,0.4221105527638191,FAIL,1585664,1585664,13904.75,T5_NO_PROGRESS,0.9145728643216081,0.9145207227276422,15,1585649,0.9145728643216081,0.4221105527638191,1585664.0
P60-018255,,2022-04-14 01:33:00-05:00,14269.5,SHORT,5.160714285714286,14274.660714285714,14256.598214285714,1588543.0,0.4359861591695502,FAIL,1588543,1588543,14264.0,T5_NO_PROGRESS,1.0657439446366783,1.0656931185882033,15,1588528,1.0657439446366783,0.4359861591695502,1588543.0
P60-018303,,2022-04-20 15:13:00-05:00,14059.0,LONG,27.5,14031.5,14127.75,1593503.0,0.2909090909090909,FAIL,1593503,1593503,14050.25,T5_NO_PROGRESS,-0.3181818181818182,-0.3182334876398234,15,1593488,-0.3181818181818182,0.2909090909090909,1593503.0
P60-018375,,2022-04-26 12:51:00-05:00,13124.75,SHORT,15.767857142857142,13140.517857142857,13085.330357142857,1598881.0,0.5549263873159683,FAIL,1598881,1598881,13119.75,T5_NO_PROGRESS,0.3171007927519819,0.3170454871613495,15,1598866,0.3171007927519819,0.5549263873159683,1598881.0
P60-018391,,2022-04-27 12:36:00-05:00,13149.25,SHORT,23.125,13172.375,13091.4375,1600246.0,0.8,FAIL,1600246,1600246,13161.0,T5_NO_PROGRESS,-0.5081081081081081,-0.5081633414690582,15,1600231,-0.5081081081081081,0.8,1600246.0
P60-018443,,2022-05-03 15:23:00-05:00,13097.25,SHORT,13.517857142857142,13110.767857142857,13063.455357142857,1605933.0,0.0,FAIL,1605933,1605933,13097.0,T5_NO_PROGRESS,0.018494055482166448,0.018438643158520264,15,1605918,0.018494055482166448,0.0,1605933.0
P60-018493,,2022-05-08 21:33:00-05:00,12549.25,SHORT,4.125,12553.375,12538.9375,1610383.0,0.42424242424242425,FAIL,1610383,1610383,12547.25,T5_NO_PROGRESS,0.48484848484848486,0.4847906934753419,15,1610368,0.48484848484848486,0.42424242424242425,1610383.0
P60-018569,,2022-05-15 21:50:00-05:00,12316.0,SHORT,7.321428571428571,12323.32142857143,12297.69642857143,1617300.0,0.40975609756097564,FAIL,1617300,1617300,12315.0,T5_NO_PROGRESS,0.13658536585365855,0.13652646432366955,15,1617285,0.13658536585365855,0.40975609756097564,1617300.0
