time,open,high,low,close,GLD_armed_long,GLD_armed_short,GLD_evidence_threshold_long,GLD_evidence_threshold_short,GLD_decide_e_long,GLD_decide_e_short,GLD_p4_keep_long,GLD_p4_keep_short,GLD_h1_keep_long,GLD_h1_keep_short,GLD_gate_open,GLD_not_in_cooldown,GLD_take_long,GLD_take_short,GLD_bar_time_utc_ms,GLD_htf_warmup_ready,GLD_arm_total_long,GLD_arm_total_short,GLD_arm_total_long_prov,GLD_arm_total_short_prov,GLD_pass_reason_code
1506903000000,5991.0,5991.0,5990.75,5990.75,0,0,,,0,0,1,1,1,1,0,1,0,1,1506903000000,0,,,0,0,1
1506903060000,5990.75,5991.0,5990.5,5991.0,0,0,,,0,0,1,1,1,1,0,1,0,0,1506903060000,0,,,0,0,1
1506903120000,5991.25,5992.5,5991.25,5991.5,0,0,,,0,0,1,1,1,1,0,0,0,0,1506903120000,0,,,0,0,1
1506903180000,5991.25,5991.25,5990.5,5990.75,0,0,,,0,0,1,1,1,1,0,0,0,0,1506903180000,0,,,0,0,1
1506903240000,5990.5,5991.25,5990.5,5991.25,0,0,,,0,0,1,1,1,1,0,0,0,0,1506903240000,0,,,0,0,1
1506903300000,5991.5,5992.25,5991.5,5992.0,0,0,,,0,0,1,1,1,1,1,1,0,0,1506903300000,0,,,0,0,1
1506903360000,5991.75,5992.0,5991.5,5991.75,0,0,,,0,0,1,1,1,1,1,1,0,0,1506903360000,0,,,0,0,1
1506903420000,5991.5,5991.5,5991.0,5991.25,0,0,,,0,0,1,1,1,1,1,1,0,0,1506903420000,0,,,0,0,1
1506903480000,5991.5,5991.5,5991.25,5991.5,0,0,,,0,0,1,1,1,1,1,1,0,0,1506903480000,0,,,0,0,1
1506903540000,5991.25,5991.25,5991.0,5991.25,0,0,,,0,0,1,1,1,1,1,1,0,0,1506903540000,0,,,0,0,1
1506903600000,5991.25,5991.25,5990.0,5990.25,0,1,,,0,1,1,1,1,1,1,1,0,0,1506903600000,0,,,0,0,1
1506903660000,5990.5,5991.25,5990.5,5991.25,0,1,,,0,1,1,1,1,1,1,1,0,0,1506903660000,0,,,0,0,1
1506903720000,5990.5,5990.5,5989.5,5989.5,0,1,,,0,1,1,1,1,1,1,1,0,0,1506903720000,0,,,0,0,1
1506903780000,5989.5,5990.0,5989.25,5990.0,0,1,,,0,0,1,1,1,1,1,1,0,0,1506903780000,0,,,0,0,1
1506903840000,5990.0,5991.0,5990.0,5990.75,0,1,,,0,1,1,1,1,1,1,1,0,0,1506903840000,0,,,0,0,1
1506903900000,5990.5,5990.75,5990.5,5990.75,0,1,,,0,0,1,1,1,1,1,1,0,0,1506903900000,0,,,0,0,1
1506903960000,5990.75,5990.75,5990.75,5990.75,0,1,,,0,1,1,1,1,1,1,1,0,0,1506903960000,0,,,0,0,1
1506904020000,5990.75,5990.75,5990.5,5990.5,0,1,,,0,1,1,1,1,1,1,1,0,0,1506904020000,0,,,0,0,1
1506904080000,5990.5,5990.75,5990.5,5990.5,0,1,,,0,0,1,1,1,1,1,1,0,0,1506904080000,0,,,0,0,1
1506904140000,5990.5,5990.5,5990.5,5990.5,0,1,,,0,1,1,1,1,1,1,1,0,0,1506904140000,0,,,0,0,1
1506904200000,5990.5,5990.5,5990.5,5990.5,0,1,,,0,1,1,1,1,1,1,1,0,0,1506904200000,0,,,0,0,1
1506904260000,5990.5,5990.5,5990.5,5990.5,0,1,,,0,1,1,1,1,1,1,1,0,0,1506904260000,0,,,0,0,1
1506904320000,5990.75,5991.0,5990.75,5990.75,0,0,,,0,0,1,1,1,1,1,1,0,0,1506904320000,0,,,0,0,1
1506904380000,5990.75,5990.75,5990.75,5990.75,0,0,,,0,0,1,1,1,1,1,1,0,0,1506904380000,0,,,0,0,1
1506904440000,5990.75,5991.25,5990.0,5990.75,0,0,,,0,0,1,1,1,1,1,1,0,0,1506904440000,0,,,0,0,1
1506904500000,5991.0,5991.0,5990.75,5990.75,0,1,,,0,1,1,1,1,1,1,1,0,0,1506904500000,0,,,0,0,1
1506904560000,5990.5,5990.5,5989.75,5990.25,0,1,,,0,1,1,1,1,1,1,1,0,0,1506904560000,0,,,0,0,1
1506904620000,5990.25,5991.0,5990.25,5990.75,0,1,,,0,0,1,1,1,1,1,1,0,0,1506904620000,0,,,0,0,1
1506904680000,5990.5,5991.25,5990.5,5991.0,0,0,,,0,0,1,1,1,1,1,1,0,0,1506904680000,0,,,0,0,1
1506904800000,5991.0,5991.0,5990.75,5990.75,0,0,,,0,0,1,1,1,1,1,1,0,0,1506904800000,0,,,0,0,1
1506904860000,5991.0,5991.0,5990.75,5991.0,1,0,,,0,0,1,1,1,1,1,1,0,0,1506904860000,0,,,0,0,1
1506904920000,5991.0,5991.25,5991.0,5991.25,1,0,,,1,0,1,1,1,1,1,1,0,0,1506904920000,0,,,0,0,1
1506904980000,5991.25,5991.25,5991.25,5991.25,1,0,,,0,0,1,1,1,1,1,1,0,0,1506904980000,0,,,0,0,1
1506905040000,5991.0,5991.25,5991.0,5991.0,1,0,,,0,0,1,1,1,1,1,1,0,0,1506905040000,0,,,0,0,1
1506905100000,5991.0,5991.5,5991.0,5991.5,1,0,,,1,0,1,1,1,1,1,1,0,0,1506905100000,0,,,0,0,1
1506905160000,5991.5,5991.75,5991.5,5991.75,0,0,,,0,0,1,1,1,1,1,1,0,0,1506905160000,0,,,0,0,1
1506905220000,5992.0,5992.0,5991.75,5991.75,1,0,,,0,0,1,1,1,1,1,1,0,0,1506905220000,0,,,0,0,1
1506905280000,5991.5,5991.75,5991.5,5991.75,1,0,,,0,0,1,1,1,1,1,1,0,0,1506905280000,0,,,0,0,1
1506905340000,5992.0,5992.0,5991.75,5991.75,1,0,,,0,0,1,1,1,1,1,1,0,0,1506905340000,0,,,0,0,1
1506905400000,5991.75,5991.75,5991.75,5991.75,1,0,,,0,0,1,1,1,1,1,1,0,0,1506905400000,0,,,0,0,1
1506905460000,5992.0,5992.0,5991.75,5991.75,1,0,,,0,0,1,1,1,1,1,1,0,0,1506905460000,0,,,0,0,1
1506905520000,5991.5,5991.75,5991.5,5991.5,1,0,,,0,0,1,1,1,1,1,1,0,0,1506905520000,0,,,0,0,1
1506905580000,5991.5,5991.5,5991.0,5991.0,1,0,,,0,0,1,1,1,1,1,1,0,0,1506905580000,0,,,0,0,1
1506905640000,5991.0,5991.0,5990.75,5991.0,1,0,,,0,0,1,1,1,1,1,1,0,0,1506905640000,0,,,0,0,1
1506905700000,5991.25,5991.25,5990.0,5990.25,0,0,,,0,0,1,1,1,1,1,1,0,0,1506905700000,0,,,0,0,1
1506905760000,5990.25,5990.5,5990.0,5990.0,0,0,,,0,0,1,1,1,1,0,1,0,1,1506905760000,0,,,0,0,1
1506905820000,5990.25,5990.5,5990.25,5990.5,0,0,,,0,0,1,1,1,1,0,1,0,0,1506905820000,0,,,0,0,1
1506905880000,5990.5,5990.5,5990.5,5990.5,0,0,,,0,0,1,1,1,1,0,1,0,0,1506905880000,0,,,0,0,1
1506905940000,5990.75,5991.25,5990.75,5991.0,0,0,,,0,0,1,1,1,1,0,0,0,0,1506905940000,0,,,0,0,1
1506906000000,5991.0,5991.0,5990.75,5991.0,0,0,,,0,0,1,1,1,1,0,0,0,0,1506906000000,0,,,0,0,1
1506906060000,5990.75,5991.25,5990.75,5991.25,0,0,,,0,0,1,1,1,1,0,0,0,0,1506906060000,0,,,0,0,1
1506906120000,5991.5,5991.5,5991.0,5991.0,0,0,,,0,0,1,1,1,1,1,1,0,0,1506906120000,0,,,0,0,1
1506906180000,5991.25,5991.5,5991.25,5991.5,0,0,,,0,0,1,1,1,1,0,1,1,0,1506906180000,0,,,0,0,1
1506906240000,5991.25,5991.25,5989.75,5990.5,0,0,,,0,0,1,1,1,1,0,1,0,0,1506906240000,0,,,0,0,1
1506906300000,5990.75,5991.0,5990.5,5990.75,0,0,,,0,0,1,1,1,1,0,1,0,0,1506906300000,0,,,0,0,1
1506906360000,5990.75,5991.0,5990.5,5990.5,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1506906360000,1,,,0,0,0
1506906420000,5990.25,5990.5,5990.25,5990.5,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1506906420000,1,,,0,0,0
