gross_R,net_R,cost_R,MFE_R,MAE_R,bars_to_MFE,bars_to_MAE,bars_to_plus_0.5r,bars_to_plus_1r,bars_to_stop,bars_to_target,exit_type,exit_timestamp,wrong_direction,signal_id,fold,variant
1.0,0.9991861394430945,0.000813860556905437,0.030870572848137268,0.002806415713467024,1.0,1.0,,,1.0,,STOP,2024-09-27 13:31:00-05:00,0,4690,5,M0
3.0,2.999333302448987,0.0006666975510127846,0.004597914144915755,0.004827809852161543,1.0,1.0,,,,1.0,TARGET,2024-10-01 13:01:00-05:00,0,4698,5,M0
3.0,2.9992915382063123,0.0007084617936878048,0.0024429717023717406,0.011481967001147182,1.0,1.0,,,,1.0,TARGET,2024-10-02 10:31:00-05:00,0,4699,5,M0
1.0,0.9992198949220407,0.0007801050779593366,0.002421015759184148,0.0032280210122455307,1.0,1.0,,,1.0,,STOP,2024-10-02 12:24:00-05:00,0,4700,5,M0
3.0,2.9993091275843815,0.0006908724156185886,0.015246839517099887,0.0057175648189124574,1.0,1.0,,,,1.0,TARGET,2024-10-04 10:01:00-05:00,0,4702,5,M0
3.0,2.999286236435365,0.0007137635646350383,0.007876011747696976,0.0007383761013465914,1.0,1.0,,,,1.0,TARGET,2024-10-10 10:39:00-05:00,0,4713,5,M0
1.0,0.999222314421575,0.0007776855784248992,0.009385860429266025,0.002145339526689377,1.0,1.0,,,1.0,,STOP,2024-10-15 14:32:00-05:00,0,4722,5,M0
2.5,2.499289330702379,0.0007106692976208754,0.014948561087887379,0.000490116756979914,1.0,1.0,,,,1.0,TARGET,2024-10-16 10:38:00-05:00,0,4724,5,M0
3.0,2.999293464230629,0.0007065357693710664,0.00048726604784211474,0.01583614655486873,1.0,1.0,,,,1.0,TARGET,2024-10-17 10:31:00-05:00,0,4725,5,M0
1.0,0.9992222039151197,0.0007777960848803075,0.007777960848803075,0.004291288744167214,1.0,1.0,,,1.0,,STOP,2024-10-21 10:03:00-05:00,0,4731,5,M0
3.0,2.999281462481605,0.0007185375183951786,0.003716573371009544,0.0,1.0,,,,,1.0,TARGET,2024-10-21 15:23:00-05:00,0,4732,5,M0
3.0,2.999279896060569,0.0007201039394311538,0.002979740439025464,0.004717922361790318,1.0,1.0,,,,1.0,TARGET,2024-10-22 12:18:00-05:00,0,4733,5,M0
1.0,0.9992218073245064,0.0007781926754935974,0.009660322868196382,0.004025134528415159,1.0,1.0,,,1.0,,STOP,2024-10-23 11:52:00-05:00,0,4736,5,M0
1.0,0.9992185404414075,0.0007814595585925503,0.003772563386308864,0.013203971852081022,1.0,1.0,,,1.0,,STOP,2024-10-25 12:56:00-05:00,0,4740,5,M0
1.0,0.9992275400294507,0.0007724599705493438,0.0007990965212579419,0.02130924056687845,1.0,1.0,,,1.0,,STOP,2024-11-01 13:01:00-05:00,0,4755,5,M0
1.0,0.9991619153137941,0.0008380846862059709,0.004623915510101909,0.006935873265152863,1.0,1.0,,,1.0,,STOP,2024-11-04 10:47:00-06:00,0,4756,5,M0
3.0,2.999281382969049,0.0007186170309514229,0.004460381571422626,0.005699376452373355,1.0,1.0,,,,1.0,TARGET,2024-11-07 14:16:00-06:00,0,4765,5,M0
1.0,0.9991743066105198,0.0008256933894802159,0.010534708762333788,0.011673596196099603,1.0,1.0,,,1.0,,STOP,2024-11-12 12:01:00-06:00,0,4770,5,M0
1.0,0.9992237626321419,0.0007762373678581653,0.0037473528103497637,0.004282688926114015,1.0,1.0,,,1.0,,STOP,2024-11-15 11:24:00-06:00,0,4778,5,M0
3.0,2.9993129670818353,0.0006870329181646886,0.0007107237084462295,0.01658355319707869,1.0,1.0,,,,1.0,TARGET,2024-11-20 10:01:00-06:00,0,4784,5,M0
3.0,2.9993076677054527,0.0006923322945475291,0.010981822603167704,0.0033422938357466924,1.0,1.0,,,,1.0,TARGET,2024-11-21 10:24:00-06:00,0,4788,5,M0
3.0,2.9992821166259307,0.0007178833740693388,0.0012377299552919633,0.012377299552919633,1.0,1.0,,,,1.0,TARGET,2024-11-22 10:01:00-06:00,0,4789,5,M0
1.0,0.9992326101961014,0.0007673898038985332,0.0005292343475162298,0.016406264773003124,1.0,1.0,,,1.0,,STOP,2024-12-10 10:25:00-06:00,0,4818,5,M0
3.0,2.999288066736814,0.0007119332631863096,0.00024549422868493434,0.010556251833452178,1.0,1.0,,,,1.0,TARGET,2024-12-11 10:32:00-06:00,0,4820,5,M0
1.0,0.999206524224549,0.0007934757754510044,0.021341762236268394,0.000820837009087246,1.0,1.0,,,1.0,,STOP,2024-12-13 10:01:00-06:00,0,4824,5,M0
3.0,2.999285103039016,0.000714896960984013,0.004190775288526972,0.010846712511481576,1.0,1.0,,,,1.0,TARGET,2024-12-17 10:01:00-06:00,0,4828,5,M0
1.0,0.9991857888790707,0.0008142111209292215,0.0,0.06148697775293087,,1.0,,,1.0,,STOP,2024-12-18 13:31:00-06:00,0,4832,5,M0
1.0,0.9993892679391826,0.0006107320608173719,0.010740460379891712,0.001474180836455725,1.0,1.0,,,1.0,,STOP,2024-12-19 11:52:00-06:00,0,4835,5,M0
2.5,2.4994507877467678,0.0005492122532321228,0.004166437783140241,0.005302738996723944,1.0,1.0,,,,1.0,TARGET,2024-12-19 12:25:00-06:00,0,4836,5,M0
3.0,2.999465262571965,0.000534737428035086,0.00940400304475496,0.004794197630659391,1.0,1.0,,,,1.0,TARGET,2024-12-20 10:03:00-06:00,0,4837,5,M0
3.0,2.999442988318042,0.0005570116819582528,0.01786278842141983,0.0005762189813361236,1.0,1.0,,,,1.0,TARGET,2024-12-23 10:41:00-06:00,0,4838,5,M0
1.0,0.9993218741585485,0.0006781258414515064,0.019174592758283975,0.0065474219174628204,1.0,1.0,,,1.0,,STOP,2025-01-02 11:49:00-06:00,0,4856,6,M0
3.0,2.999458734974513,0.0005412650254871848,0.006345865816056649,0.014371519642245941,1.0,1.0,,,,1.0,TARGET,2025-01-02 14:32:00-06:00,0,4857,6,M0
3.0,2.9994605353976347,0.0005394646023654981,0.0014881782134220638,0.008557024727176867,1.0,1.0,,,,1.0,TARGET,2025-01-03 10:51:00-06:00,0,4858,6,M0
1.0,0.9993811834447902,0.0006188165552097929,0.015577106389763751,0.0025606202284543154,1.0,1.0,,,1.0,,STOP,2025-01-06 13:01:00-06:00,0,4860,6,M0
1.0,0.9993783187534612,0.0006216812465388296,0.006216812465388296,0.003429965498145267,1.0,1.0,,,1.0,,STOP,2025-01-07 11:23:00-06:00,0,4863,6,M0
3.0,2.9994331449054377,0.000566855094562238,0.0007818690959479145,0.005864018219609359,1.0,1.0,,,,1.0,TARGET,2025-01-13 12:26:00-06:00,0,4869,6,M0
1.0,0.9993778054483546,0.0006221945516453295,0.0004290996907898824,0.021669534384889062,1.0,1.0,,,1.0,,STOP,2025-01-14 10:16:00-06:00,0,4870,6,M0
1.0,0.9993789906475459,0.0006210093524541754,0.004496964276392305,0.00364039965231758,1.0,1.0,,,1.0,,STOP,2025-01-16 12:46:00-06:00,0,4877,6,M0
3.0,2.9994360297844156,0.000563970215584476,0.002528142345723513,0.004861812203314448,1.0,1.0,,,,1.0,TARGET,2025-01-21 11:23:00-06:00,0,4879,6,M0
1.0,0.9993822819470389,0.0006177180529611017,0.008307242781201023,0.0029820871522260083,1.0,1.0,,,1.0,,STOP,2025-01-24 13:10:00-06:00,0,4885,6,M0
1.0,0.9993622620973049,0.000637737902695009,0.0032986443242845292,0.014733944648470897,1.0,1.0,,,1.0,,STOP,2025-01-27 10:21:00-06:00,0,4886,6,M0
2.5,2.4994605851456133,0.000539414854386742,0.02101857880886271,0.0,1.0,,,,,1.0,TARGET,2025-01-27 15:01:00-06:00,0,4889,6,M0
3.0,2.9994416956701158,0.0005583043298844078,0.002310224813314791,0.013668830145445848,1.0,1.0,,,,1.0,TARGET,2025-01-29 14:11:00-06:00,0,4891,6,M0
2.5,2.499453039400491,0.0005469605995093323,0.004149356272139763,0.0022632852393489615,1.0,1.0,,,,1.0,TARGET,2025-01-30 10:47:00-06:00,0,4895,6,M0
1.0,0.9993735521913744,0.0006264478086256411,0.024409862887826702,0.0004320329714659594,1.0,1.0,,,1.0,,STOP,2025-01-31 12:53:00-06:00,0,4899,6,M0
3.0,2.9994537112830204,0.0005462887169795003,0.0033907575536658643,0.0158235352504407,1.0,1.0,,,,1.0,TARGET,2025-02-03 10:02:00-06:00,0,4900,6,M0
3.0,2.9994614946032203,0.0005385053967798627,0.00389952183875073,0.0042709048710127045,1.0,1.0,,,,1.0,TARGET,2025-02-03 15:49:00-06:00,0,4901,6,M0
3.0,2.9994388781835553,0.000561121816444531,0.005998198727510505,0.0005804708445977907,1.0,1.0,,,,1.0,TARGET,2025-02-06 14:46:00-06:00,0,4908,6,M0
3.0,2.999459063324298,0.0005409366757019001,0.006715075974230484,0.003357537987115242,1.0,1.0,,,,1.0,TARGET,2025-02-12 11:01:00-06:00,0,4919,6,M0
3.0,2.9994375044327635,0.0005624955672363813,0.0017456758983198043,0.008728379491599022,1.0,1.0,,,,1.0,TARGET,2025-02-13 10:08:00-06:00,0,4920,6,M0
3.0,2.9994461893400297,0.0005538106599704711,0.0038193838618653182,0.002100661124025925,1.0,1.0,,,,1.0,TARGET,2025-02-13 13:17:00-06:00,0,4922,6,M0
3.0,2.999432650536129,0.0005673494638710436,0.0029345661924364322,0.0009781887308121442,1.0,1.0,,,,1.0,TARGET,2025-02-18 15:21:00-06:00,0,4928,6,M0
2.5,2.49944942669669,0.0005505733033102958,0.0005695585896313405,0.003037645811367149,1.0,1.0,,,,1.0,TARGET,2025-02-20 13:21:00-06:00,0,4936,6,M0
3.0,2.99944426470812,0.0005557352918801625,0.0019163285926902154,0.010923072978334229,1.0,1.0,,,,1.0,TARGET,2025-02-24 10:46:00-06:00,0,4940,6,M0
1.0,0.9993935826999093,0.0006064173000907169,0.004600407104136473,0.0008364376552975405,1.0,1.0,,,1.0,,STOP,2025-02-24 15:19:00-06:00,0,4941,6,M0
1.0,0.9993851573320435,0.0006148426679565666,0.011872823932954388,0.013144912211485216,1.0,1.0,,,1.0,,STOP,2025-02-26 12:16:00-06:00,0,4948,6,M0
1.0,0.9993503743126922,0.0006496256873077416,0.004928194869231143,0.017472690900001323,1.0,1.0,,,1.0,,STOP,2025-02-28 10:31:00-06:00,0,4953,6,M0
1.0,0.9993721291288813,0.0006278708711187194,0.0034641151509998314,0.021001198102936477,1.0,1.0,,,1.0,,STOP,2025-03-03 12:33:00-06:00,0,4957,6,M0
3.0,2.999489342239804,0.0005106577601959084,0.0035217776565235064,0.005458755367611434,1.0,1.0,,,,1.0,TARGET,2025-03-05 13:16:00-06:00,0,4963,6,M0
1.0,0.9993439847039363,0.000656015296063719,0.029181370066282675,0.0024883338816210033,1.0,1.0,,,1.0,,STOP,2025-03-06 11:03:00-06:00,0,4964,6,M0
1.0,0.9993444762636995,0.0006555237363005543,0.0065552373630055425,0.01469277339984001,1.0,1.0,,,1.0,,STOP,2025-03-07 10:53:00-06:00,0,4967,6,M0
1.0,0.9993793064715907,0.0006206935284093711,0.02718209589930694,0.0,1.0,,,,1.0,,STOP,2025-03-12 10:02:00-05:00,0,4973,6,M0
2.5,2.4994748037201004,0.0005251962798994693,0.00996061910154166,0.007606290950268177,1.0,1.0,,,,1.0,TARGET,2025-03-12 10:47:00-05:00,0,4974,6,M0
1.0,0.9993932873568215,0.0006067126431784577,0.006694760200589877,0.006067126431784577,1.0,1.0,,,1.0,,STOP,2025-03-12 12:01:00-05:00,0,4975,6,M0
2.5,2.499457350786708,0.0005426492132916921,0.011040104684210288,0.0022454450205173465,1.0,1.0,,,,1.0,TARGET,2025-03-12 12:31:00-05:00,0,4976,6,M0
3.0,2.9994478755326934,0.0005521244673065757,0.006853958904495422,0.0038077549469419016,1.0,1.0,,,,1.0,TARGET,2025-03-13 13:33:00-05:00,0,4978,6,M0
3.0,2.999461707714023,0.0005382922859767436,0.0070534851265918125,0.0068678670969446595,1.0,1.0,,,,1.0,TARGET,2025-03-14 10:01:00-05:00,0,4979,6,M0
3.0,2.999445898746321,0.0005541012536788531,0.0013374857847420593,0.035729977392395015,1.0,1.0,,,,1.0,TARGET,2025-03-14 12:03:00-05:00,0,4981,6,M0
2.5,2.4994461225939277,0.000553877406072471,0.0019099220899050726,0.006684727314667754,1.0,1.0,,,,1.0,TARGET,2025-03-17 12:16:00-05:00,0,4984,6,M0
3.0,2.9994551587730074,0.0005448412269926065,0.0022545154220383716,0.0031938968478876927,1.0,1.0,,,,1.0,TARGET,2025-03-17 13:32:00-05:00,0,4985,6,M0
3.0,2.9994384807072305,0.0005615192927694503,0.005227938243025917,0.004647056216023037,1.0,1.0,,,,1.0,TARGET,2025-03-18 11:31:00-05:00,0,4986,6,M0
3.0,2.999439415575642,0.0005605844243577974,0.0025129646609142646,0.0044460144000790834,1.0,1.0,,,,1.0,TARGET,2025-03-19 10:34:00-05:00,0,4990,6,M0
1.0,0.9993998987586945,0.000600101241305546,0.005380218025497998,0.0,1.0,,,,1.0,,STOP,2025-03-19 12:31:00-05:00,0,4991,6,M0
1.0,0.999481090667445,0.0005189093325550756,0.0032208165468935726,0.01413580595581068,1.0,1.0,,,1.0,,STOP,2025-03-20 11:50:00-05:00,0,4993,6,M0
1.0,0.9994831026116326,0.0005168973883673335,0.0058819357986627605,0.0010694428724841382,1.0,1.0,,,1.0,,STOP,2025-03-26 12:18:00-05:00,0,5006,6,M0
1.0,0.9994855516486449,0.0005144483513550674,0.010288967027101349,0.0008869799161294265,1.0,1.0,,,1.0,,STOP,2025-03-26 14:07:00-05:00,0,5007,6,M0
1.0,0.9994819194825694,0.0005180805174305969,0.021259166060083115,0.0005359453628592382,1.0,1.0,,,1.0,,STOP,2025-03-28 11:16:00-05:00,0,5012,6,M0
1.0,0.9994812387095565,0.000518761290443476,0.0005366496108035959,0.0033987808684227735,1.0,1.0,,,1.0,,STOP,2025-03-28 15:38:00-05:00,0,5013,6,M0
3.0,2.999533148980323,0.00046685101967694373,0.00563440885817001,0.006761290629804012,1.0,1.0,,,,1.0,TARGET,2025-04-01 10:01:00-05:00,0,5016,6,M0
1.0,0.999452289076448,0.0005477109235520305,0.007554633428303869,0.011331950142455803,1.0,1.0,,,1.0,,STOP,2025-04-03 10:06:00-05:00,0,5022,6,M0
1.0,0.9994733143753839,0.0005266856246161041,0.00908078663131214,0.000908078663131214,1.0,1.0,,,1.0,,STOP,2025-04-03 13:16:00-05:00,0,5024,6,M0
1.0,0.9994299740529512,0.0005700259470488232,0.03754308823666387,0.002162167385357605,1.0,1.0,,,1.0,,STOP,2025-04-04 15:23:00-05:00,0,5027,6,M0
1.0,0.9994408917364163,0.0005591082635837163,0.018122819578230802,0.00809743002431589,1.0,1.0,,,1.0,,STOP,2025-04-08 10:17:00-05:00,0,5030,6,M0
1.0,0.9994593734015443,0.0005406265984556566,0.01565952905871557,0.017896604638532078,1.0,1.0,,,1.0,,STOP,2025-04-08 12:01:00-05:00,0,5031,6,M0
3.0,2.9995881149998276,0.00041188500017224277,0.006817406899402639,0.06703783451079262,1.0,1.0,,,,1.0,TARGET,2025-04-09 13:19:00-05:00,0,5035,6,M0
3.0,2.9995664093002046,0.0004335906997952472,0.0,0.06085221200574676,,1.0,,,,1.0,TARGET,2025-04-10 12:01:00-05:00,0,5037,6,M0
3.0,2.9995407083005565,0.00045929169944358906,0.0012670115846719697,0.013620374535223675,1.0,1.0,,,,1.0,TARGET,2025-04-11 12:04:00-05:00,0,5042,6,M0
1.0,0.999454513376924,0.0005454866230759649,0.009781139448258681,0.018433685883256744,1.0,1.0,,,1.0,,STOP,2025-04-14 10:31:00-05:00,0,5044,6,M0
1.0,0.9994714112627356,0.0005285887372643197,0.008019967048148297,0.0045567994591751695,1.0,1.0,,,1.0,,STOP,2025-04-15 12:17:00-05:00,0,5050,6,M0
1.0,0.9994720050398848,0.0005279949601152091,0.017296386624463745,0.0014565378210074733,1.0,1.0,,,1.0,,STOP,2025-04-17 14:16:00-05:00,0,5056,6,M0
1.0,0.9994827570170569,0.0005172429829430409,0.01248517545034926,0.002675394739360556,1.0,1.0,,,1.0,,STOP,2025-04-21 10:31:00-05:00,0,5057,6,M0
3.0,2.999524953978414,0.0004750460215859392,0.008190448648033434,0.0016380897296066868,1.0,1.0,,,,1.0,TARGET,2025-04-22 10:05:00-05:00,0,5060,6,M0
1.0,0.9994398068127915,0.0005601931872085118,0.011010693679615576,0.031100380393300136,1.0,1.0,,,1.0,,STOP,2025-04-22 12:31:00-05:00,0,5062,6,M0
3.0,2.9995398095404506,0.0004601904595492109,0.0034911000379595305,0.023009522977460544,1.0,1.0,,,,1.0,TARGET,2025-04-24 15:02:00-05:00,0,5064,6,M0
3.0,2.999517937578703,0.0004820624212966789,0.0033245684227357166,0.0,1.0,,,,,1.0,TARGET,2025-04-25 15:16:00-05:00,0,5066,6,M0
1.0,0.9994654127866732,0.000534587213326827,0.027098041503118474,0.0020277446022741717,1.0,1.0,,,1.0,,STOP,2025-04-28 10:21:00-05:00,0,5067,6,M0
3.0,2.9995724358473486,0.0004275641526513504,0.007519231650075472,0.008846154882441733,1.0,1.0,,,,1.0,TARGET,2025-04-30 15:02:00-05:00,0,5070,6,M0
3.0,2.9995189034899106,0.00048109651008947877,0.015760058089138097,0.00016589534830671683,1.0,1.0,,,,1.0,TARGET,2025-05-01 10:16:00-05:00,0,5071,6,M0
3.0,2.9995191179795406,0.0004808820204595819,0.0008291069318268654,0.005637927136422685,1.0,1.0,,,,1.0,TARGET,2025-05-05 10:05:00-05:00,0,5077,6,M0
1.0,0.9994834038914375,0.0005165961085625198,0.011578878295366822,0.0016032293024354062,1.0,1.0,,,1.0,,STOP,2025-05-05 14:22:00-05:00,0,5079,6,M0
1.0,0.9994884651337668,0.0005115348662331796,0.0022930873313901155,0.0031750439973093907,1.0,1.0,,,1.0,,STOP,2025-05-06 15:24:00-05:00,0,5081,6,M0
3.0,2.99952514108114,0.0004748589188601712,0.0011462111834555856,0.005894800372057298,1.0,1.0,,,,1.0,TARGET,2025-05-07 12:04:00-05:00,0,5083,6,M0
2.5,2.499550079314185,0.00044992068581475273,0.004809496986295633,0.009618993972591265,1.0,1.0,,,,1.0,TARGET,2025-05-07 14:09:00-05:00,0,5084,6,M0
3.0,2.999548119315745,0.0004518806842548105,0.00794686720586046,0.0009349255536306425,1.0,1.0,,,,1.0,TARGET,2025-05-08 10:36:00-05:00,0,5085,6,M0
1.0,0.9994546941993193,0.0005453058006806771,0.005265021523813434,0.0020684013129267063,1.0,1.0,,,1.0,,STOP,2025-05-08 15:11:00-05:00,0,5086,6,M0
3.0,2.999517331950135,0.00048266804986522383,0.00016643725857421512,0.003328745171484302,1.0,1.0,,,,1.0,TARGET,2025-05-12 15:19:00-05:00,0,5089,6,M0
3.0,2.9995273282837225,0.0004726717162776335,0.003911765927814898,0.001955882963907449,1.0,1.0,,,,1.0,TARGET,2025-05-15 10:16:00-05:00,0,5093,6,M0
1.0,0.9994735692074604,0.0005264307925395347,0.013433061602732953,0.005082780065898955,1.0,1.0,,,1.0,,STOP,2025-05-15 13:16:00-05:00,0,5094,6,M0
2.5,2.4995367003372286,0.0004632996627712152,0.007508649706981763,0.011183095308270712,1.0,1.0,,,,1.0,TARGET,2025-05-15 15:01:00-05:00,0,5095,6,M0
3.0,2.999531029854642,0.00046897014535815626,0.0012937107458156035,0.004689701453581563,1.0,1.0,,,,1.0,TARGET,2025-05-21 10:23:00-05:00,0,5103,6,M0
1.0,0.9993714100511354,0.0006285899488646191,0.009537226810359737,0.050720706218731336,1.0,1.0,,,1.0,,STOP,2025-05-21 12:31:00-05:00,0,5104,6,M0
3.0,2.999517981864042,0.0004820181359579566,0.0028256235556156075,0.0024931972549549477,1.0,1.0,,,,1.0,TARGET,2025-05-22 11:03:00-05:00,0,5106,6,M0
3.0,2.999515393236164,0.0004846067638361365,0.0015039520256983547,0.005848702322160268,1.0,1.0,,,,1.0,TARGET,2025-05-22 12:46:00-05:00,0,5107,6,M0
1.0,0.9994737217703544,0.0005262782296455518,0.004718356541649775,0.0029036040256306306,1.0,1.0,,,1.0,,STOP,2025-05-28 14:51:00-05:00,0,5111,6,M0
3.0,2.999515592517795,0.0004844074822051455,0.00033407412565872107,0.0038418524450752924,1.0,1.0,,,,1.0,TARGET,2025-06-02 13:52:00-05:00,0,5117,6,M0
3.0,2.999514394701276,0.00048560529872394343,0.001004700618049538,0.002846651751140358,1.0,1.0,,,,1.0,TARGET,2025-06-03 10:19:00-05:00,0,5118,6,M0
2.5,2.4995189776497764,0.00048102235022352277,0.002985655966904624,0.0011610884315740205,1.0,1.0,,,,1.0,TARGET,2025-06-04 12:01:00-05:00,0,5122,6,M0
3.0,2.9995149295385137,0.00048507046148625973,0.0011708597346220062,0.0026762508219931574,1.0,1.0,,,,1.0,TARGET,2025-06-09 12:07:00-05:00,0,5128,6,M0
1.0,0.9994857281361734,0.0005142718638266009,0.004965383512808561,0.003546702509148972,1.0,1.0,,,1.0,,STOP,2025-06-09 15:01:00-05:00,0,5129,6,M0
2.5,2.4995192752576774,0.00048072474232250953,0.0006630686101000131,0.005801850338375115,1.0,1.0,,,,1.0,TARGET,2025-06-10 11:21:00-05:00,0,5131,6,M0
1.0,0.9994600021036587,0.0005399978963413424,0.017130967746001206,0.0,1.0,,,,1.0,,STOP,2025-06-11 13:16:00-05:00,0,5133,6,M0
1.0,0.9994636131030772,0.0005363868969227848,0.023675007864178085,0.0009248049946944565,1.0,1.0,,,1.0,,STOP,2025-06-13 13:32:00-05:00,0,5140,6,M0
1.0,0.9995354613775704,0.0004645386224295974,0.0038444575649345994,0.008329658057358299,1.0,1.0,,,1.0,,STOP,2025-06-20 10:01:00-05:00,0,5153,6,M0
1.0,0.999544697764875,0.0004553022351250237,0.0012560061658621344,0.013031063970819644,1.0,1.0,,,1.0,,STOP,2025-06-27 13:53:00-05:00,0,5170,6,M0
1.0,0.9995559253279375,0.0004440746720625227,0.004593875917888166,0.012862852570086864,1.0,1.0,,,1.0,,STOP,2025-07-01 10:01:00-05:00,0,5174,6,M0
1.0,0.9995552608724835,0.00044473912751657015,0.005060824554498902,0.0013802248784997005,1.0,1.0,,,1.0,,STOP,2025-07-09 10:07:00-05:00,0,5185,6,M0
2.5,2.4995797200688714,0.00042027993112872763,0.0014492411418231988,0.0026086340552817578,1.0,1.0,,,,1.0,TARGET,2025-07-15 10:49:00-05:00,0,5196,6,M0
1.0,0.9995575015281356,0.0004424984718643957,0.001373271119579159,0.0035094706389245177,1.0,1.0,,,1.0,,STOP,2025-07-15 14:22:00-05:00,0,5197,6,M0
3.0,2.9995803590617,0.00041964093830030674,0.0,0.006222262188590755,,1.0,,,,1.0,TARGET,2025-07-16 12:21:00-05:00,0,5200,6,M0
1.0,0.9995496836083696,0.0004503163916304172,0.0013975336291978465,0.014441180835044413,1.0,1.0,,,1.0,,STOP,2025-07-29 10:32:00-05:00,0,5220,6,M0
2.5,2.499579127872802,0.00042087212719802265,0.00029025663944691216,0.00406359295225677,1.0,1.0,,,,1.0,TARGET,2025-07-30 11:11:00-05:00,0,5225,6,M0
1.0,0.9995501034185947,0.00044989658140526354,0.008067111114853,0.0034130085485916542,1.0,1.0,,,1.0,,STOP,2025-07-31 10:16:00-05:00,0,5228,6,M0
2.5,2.4995787920924344,0.0004212079075657383,0.001016708742400058,0.004212079075657383,1.0,1.0,,,,1.0,TARGET,2025-07-31 11:01:00-05:00,0,5229,6,M0
1.0,0.9995519214027222,0.0004480785972777893,0.002317647916954083,0.005562355000689799,1.0,1.0,,,1.0,,STOP,2025-07-31 12:49:00-05:00,0,5230,6,M0
3.0,2.9995836978029335,0.00041630219706626756,0.003732364525421709,0.003014602116686765,1.0,1.0,,,,1.0,TARGET,2025-08-01 11:01:00-05:00,0,5232,6,M0
3.0,2.999585550175007,0.0004144498249928606,0.002572447189610859,0.0020007922585862235,1.0,1.0,,,,1.0,TARGET,2025-08-01 13:46:00-05:00,0,5233,6,M0
3.0,2.9995743308807574,0.00042566911924250096,0.004550256102247424,0.0007339122745560361,1.0,1.0,,,,1.0,TARGET,2025-08-04 15:34:00-05:00,0,5235,6,M0
1.0,0.9995474399165786,0.0004525600834214494,0.01045569847904728,0.004993766437753924,1.0,1.0,,,1.0,,STOP,2025-08-05 10:50:00-05:00,0,5237,6,M0
1.0,0.9995530454957564,0.00044695450424357095,0.002465955885481771,0.004161300556750488,1.0,1.0,,,1.0,,STOP,2025-08-05 13:47:00-05:00,0,5238,6,M0
3.0,2.999581533024186,0.000418466975813695,0.0021644843576570432,0.005916257244262584,1.0,1.0,,,,1.0,TARGET,2025-08-06 10:01:00-05:00,0,5239,6,M0
3.0,2.999595935404196,0.0004040645958040293,0.00041799785772830616,0.005851970008196286,1.0,1.0,,,,1.0,TARGET,2025-08-07 15:01:00-05:00,0,5245,6,M0
3.0,2.9995802617122993,0.0004197382877007284,0.0010131613841052065,0.0046315948987666585,1.0,1.0,,,,1.0,TARGET,2025-08-12 10:33:00-05:00,0,5254,6,M0
3.0,2.9995995333824603,0.00040046661753972534,0.010356895281199792,0.0012428274337439751,1.0,1.0,,,,1.0,TARGET,2025-08-20 10:32:00-05:00,0,5270,6,M0
3.0,2.999582414893494,0.0004175851065061064,0.0005759794572498019,0.0046078356579984155,1.0,1.0,,,,1.0,TARGET,2025-08-20 14:32:00-05:00,0,5272,6,M0
3.0,2.9995792608612226,0.00042073913877746884,0.0026114843096532547,0.0011606596931792244,1.0,1.0,,,,1.0,TARGET,2025-08-21 13:01:00-05:00,0,5275,6,M0
3.0,2.9995773242061103,0.00042267579388977983,0.0017490032850611581,0.0008745016425305791,1.0,1.0,,,,1.0,TARGET,2025-08-25 10:17:00-05:00,0,5277,6,M0
1.0,0.9995418338464258,0.0004581661535741944,0.0022118366034616283,0.0037917198916485053,1.0,1.0,,,1.0,,STOP,2025-08-27 15:48:00-05:00,0,5283,6,M0
3.0,2.9995784462881363,0.00042155371186376484,0.006105260654578663,0.000726816744592698,1.0,1.0,,,,1.0,TARGET,2025-08-28 10:10:00-05:00,0,5284,6,M0
1.0,0.9995491235146307,0.00045087648536933973,0.003264967652674529,0.002021170451655661,1.0,1.0,,,1.0,,STOP,2025-09-02 10:05:00-05:00,0,5290,6,M0
2.5,2.4995898783559882,0.00041012164401160565,0.002969846387670248,0.0007071062827786305,1.0,1.0,,,,1.0,TARGET,2025-09-02 12:02:00-05:00,0,5291,6,M0
3.0,2.999577427242823,0.00042257275717706797,0.0,0.00845145514354136,,1.0,,,,1.0,TARGET,2025-09-03 10:07:00-05:00,0,5294,6,M0
1.0,0.9995514051159499,0.0004485948840501138,0.00015468789105176336,0.013457846521503412,1.0,1.0,,,1.0,,STOP,2025-09-03 13:01:00-05:00,0,5295,6,M0
1.0,0.9995656613556833,0.00043433864431674177,0.0011981755705289428,0.004493158389483535,1.0,1.0,,,1.0,,STOP,2025-09-10 14:37:00-05:00,0,5307,6,M0
3.0,2.9996301924397337,0.00036980756026628453,0.0014027183320445276,0.0008926389385737903,1.0,1.0,,,,1.0,TARGET,2025-09-22 11:31:00-05:00,0,5326,6,M0
1.0,0.999607302206089,0.00039269779391102683,0.01002056439635034,0.0010833042590649017,1.0,1.0,,,1.0,,STOP,2025-09-23 12:36:00-05:00,0,5330,6,M0
1.0,0.9996111542291024,0.0003888457708975817,0.00536338994341492,0.002949864468878206,1.0,1.0,,,1.0,,STOP,2025-09-29 10:16:00-05:00,0,5336,6,M0
1.0,0.9996040366267723,0.0003959633732276474,0.005461563768657206,0.0016384691305971618,1.0,1.0,,,1.0,,STOP,2025-10-07 10:48:00-05:00,0,5351,6,M0
