signal_id,phase44_timestamp,direction,phase44_class,setup_type,b1_window,b1_timestamp,b1_delay,entry_timestamp,entry_price,stop,target,exit_timestamp,exit_price,exit_type,net_r,gross_r,actionable_timestamp
P50-04736,2024-10-23 11:30:00-05:00,Short,B,S,10,2024-10-23 11:51:00-05:00,6.0,2024-10-23 11:51:00-05:00,20256.5,19324.854119961175,19197.437640116474,2024-10-23 11:52:00-05:00,,STOP,0.9992218073245064,1.0,2024-10-23 11:45:00-05:00
P50-04740,2024-10-25 12:30:00-05:00,Short,A+,S,10,2024-10-25 12:55:00-05:00,10.0,2024-10-25 12:55:00-05:00,20533.5,19605.748855326867,19482.996716674435,2024-10-25 12:56:00-05:00,,STOP,0.9992185404414075,1.0,2024-10-25 12:45:00-05:00
P50-04755,2024-11-01 12:45:00-05:00,Short,A,S,10,2024-11-01 13:00:00-05:00,0.0,2024-11-01 13:00:00-05:00,20159.5,19220.940038783618,19076.896743866146,2024-11-01 13:01:00-05:00,,STOP,0.9992275400294507,1.0,2024-11-01 13:00:00-05:00
P50-04756,2024-11-04 10:30:00-06:00,Short,A+,S,10,2024-11-04 10:46:00-06:00,1.0,2024-11-04 10:46:00-06:00,20091.75,19226.6822903368,19095.806922296662,2024-11-04 10:47:00-06:00,,STOP,0.9991619153137941,1.0,2024-11-04 10:45:00-06:00
P50-04765,2024-11-07 14:00:00-06:00,Long,B,L,10,2024-11-07 14:15:00-06:00,0.0,2024-11-07 14:15:00-06:00,21244.75,20235.86770418226,20337.39688745322,2024-11-07 14:16:00-06:00,,TARGET,2.999281382969049,3.0,2024-11-07 14:15:00-06:00
P50-04770,2024-11-12 11:45:00-06:00,Short,A+,S,10,2024-11-12 12:00:00-06:00,0.0,2024-11-12 12:00:00-06:00,21065.25,20187.20009765502,20077.017006811224,2024-11-12 12:01:00-06:00,,STOP,0.9991743066105198,1.0,2024-11-12 12:00:00-06:00
P50-04778,2024-11-15 11:00:00-06:00,Short,B,S,10,2024-11-15 11:23:00-06:00,8.0,2024-11-15 11:23:00-06:00,20487.25,19553.257345149515,19424.22796455145,2024-11-15 11:24:00-06:00,,STOP,0.9992237626321419,1.0,2024-11-15 11:15:00-06:00
P50-04784,2024-11-20 09:45:00-06:00,Long,A+,L,10,2024-11-20 10:00:00-06:00,0.0,2024-11-20 10:00:00-06:00,20643.75,19588.487608880903,19719.728118299445,2024-11-20 10:01:00-06:00,,TARGET,2.9993129670818353,3.0,2024-11-20 10:00:00-06:00
P50-04788,2024-11-21 10:00:00-06:00,Long,A+,L,10,2024-11-21 10:23:00-06:00,8.0,2024-11-21 10:23:00-06:00,20733.5,19686.314991139738,19913.89467324158,2024-11-21 10:24:00-06:00,,TARGET,2.9993076677054527,3.0,2024-11-21 10:15:00-06:00
P50-04789,2024-11-22 09:45:00-06:00,Long,A,L,10,2024-11-22 10:00:00-06:00,0.0,2024-11-22 10:00:00-06:00,20842.0,19832.086654479375,19975.74003656188,2024-11-22 10:01:00-06:00,,TARGET,2.9992821166259307,3.0,2024-11-22 10:00:00-06:00
P50-04818,2024-12-10 10:00:00-06:00,Short,B,S,10,2024-12-10 10:24:00-06:00,9.0,2024-12-10 10:24:00-06:00,21493.5,20548.738945947916,20453.78316215625,2024-12-10 10:25:00-06:00,,STOP,0.9992326101961014,1.0,2024-12-10 10:15:00-06:00
P50-04820,2024-12-11 10:15:00-06:00,Long,B,L,10,2024-12-11 10:31:00-06:00,1.0,2024-12-11 10:31:00-06:00,21764.5,20746.146121217585,20849.28699217739,2024-12-11 10:32:00-06:00,,TARGET,2.999288066736814,3.0,2024-12-11 10:30:00-06:00
P50-04824,2024-12-13 09:45:00-06:00,Short,A+,S,10,2024-12-13 10:00:00-06:00,0.0,2024-12-13 10:00:00-06:00,21689.5,20775.798507868225,20656.22763279508,2024-12-13 10:01:00-06:00,,STOP,0.999206524224549,1.0,2024-12-13 10:00:00-06:00
P50-04828,2024-12-17 09:45:00-06:00,Long,B,L,10,2024-12-17 10:00:00-06:00,0.0,2024-12-17 10:00:00-06:00,22014.5,21000.367838909147,21099.185717058048,2024-12-17 10:01:00-06:00,,TARGET,2.999285103039016,3.0,2024-12-17 10:00:00-06:00
P50-04832,2024-12-18 13:15:00-06:00,Short,A+,S,10,2024-12-18 13:30:00-06:00,0.0,2024-12-18 13:30:00-06:00,21745.5,20855.067553962428,20719.186164197796,2024-12-18 13:31:00-06:00,,STOP,0.9991857888790707,1.0,2024-12-18 13:30:00-06:00
P50-04835,2024-12-19 11:30:00-06:00,Short,A,S,10,2024-12-19 11:51:00-06:00,6.0,2024-12-19 11:51:00-06:00,21445.25,20258.150048132895,20055.549855601315,2024-12-19 11:52:00-06:00,,STOP,0.9993892679391826,1.0,2024-12-19 11:45:00-06:00
P50-04836,2024-12-19 12:00:00-06:00,Long,B,RL,10,2024-12-19 12:24:00-06:00,9.0,2024-12-19 12:24:00-06:00,21514.25,20194.17748571547,20377.88588990224,2024-12-19 12:25:00-06:00,,TARGET,2.4994507877467678,2.5,2024-12-19 12:15:00-06:00
P50-04837,2024-12-20 09:45:00-06:00,Long,A,L,10,2024-12-20 10:02:00-06:00,2.0,2024-12-20 10:02:00-06:00,21570.75,20214.944398989348,20416.166803031956,2024-12-20 10:03:00-06:00,,TARGET,2.999465262571965,3.0,2024-12-20 10:00:00-06:00
P50-04838,2024-12-23 10:15:00-06:00,Long,A,L,10,2024-12-23 10:40:00-06:00,10.0,2024-12-23 10:40:00-06:00,21637.0,20335.411499286405,20495.65120321816,2024-12-23 10:41:00-06:00,,TARGET,2.999442988318042,3.0,2024-12-23 10:30:00-06:00
P50-04856,2025-01-02 11:30:00-06:00,Short,A+,S,10,2025-01-02 11:48:00-06:00,3.0,2025-01-02 11:48:00-06:00,21021.5,19952.37690265842,19693.721309403525,2025-01-02 11:49:00-06:00,,STOP,0.9993218741585485,1.0,2025-01-02 11:45:00-06:00
P50-04857,2025-01-02 14:15:00-06:00,Long,A,L,10,2025-01-02 14:31:00-06:00,1.0,2025-01-02 14:31:00-06:00,21187.25,19847.79526736244,20088.61419791268,2025-01-02 14:32:00-06:00,,TARGET,2.999458734974513,3.0,2025-01-02 14:30:00-06:00
P50-04858,2025-01-03 10:30:00-06:00,Long,A+,L,10,2025-01-03 10:50:00-06:00,5.0,2025-01-03 10:50:00-06:00,21487.0,20143.074936481564,20312.2878080048,2025-01-03 10:51:00-06:00,,TARGET,2.9994605353976347,3.0,2025-01-03 10:45:00-06:00
P50-04860,2025-01-06 12:45:00-06:00,Short,A,S,10,2025-01-06 13:00:00-06:00,0.0,2025-01-06 13:00:00-06:00,21695.0,20523.40884928457,20398.517217895573,2025-01-06 13:01:00-06:00,,STOP,0.9993811834447902,1.0,2025-01-06 13:00:00-06:00
P50-04863,2025-01-07 11:00:00-06:00,Short,B,RS,10,2025-01-07 11:22:00-06:00,7.0,2025-01-07 11:22:00-06:00,21437.75,20271.557511427454,20095.502487180507,2025-01-07 11:23:00-06:00,,STOP,0.9993783187534612,1.0,2025-01-07 11:15:00-06:00
P50-04869,2025-01-13 12:00:00-06:00,Long,B,L,10,2025-01-13 12:25:00-06:00,10.0,2025-01-13 12:25:00-06:00,20876.75,19597.763523641537,19785.709429075392,2025-01-13 12:26:00-06:00,,TARGET,2.9994331449054377,3.0,2025-01-13 12:15:00-06:00
P50-04870,2025-01-14 10:00:00-06:00,Short,A+,S,10,2025-01-14 10:15:00-06:00,0.0,2025-01-14 10:15:00-06:00,20895.0,19729.7696101118,19533.60017366147,2025-01-14 10:16:00-06:00,,STOP,0.9993778054483546,1.0,2025-01-14 10:15:00-06:00
P50-04877,2025-01-16 12:30:00-06:00,Short,A,S,10,2025-01-16 12:45:00-06:00,0.0,2025-01-16 12:45:00-06:00,21290.25,20122.795762580125,19977.33351819392,2025-01-16 12:46:00-06:00,,STOP,0.9993789906475459,1.0,2025-01-16 12:45:00-06:00
P50-04879,2025-01-21 11:00:00-06:00,Long,B,L,10,2025-01-21 11:22:00-06:00,7.0,2025-01-21 11:22:00-06:00,21674.0,20388.47111927952,20536.58664216145,2025-01-21 11:23:00-06:00,,TARGET,2.9994360297844156,3.0,2025-01-21 11:15:00-06:00
P50-04885,2025-01-24 12:45:00-06:00,Short,A,S,10,2025-01-24 13:09:00-06:00,9.0,2025-01-24 13:09:00-06:00,21853.75,20680.075381742317,20577.822101748265,2025-01-24 13:10:00-06:00,,STOP,0.9993822819470389,1.0,2025-01-24 13:00:00-06:00
P50-04886,2025-01-27 10:00:00-06:00,Short,A+,S,10,2025-01-27 10:20:00-06:00,5.0,2025-01-27 10:20:00-06:00,21248.75,20111.919341298,19876.930801103757,2025-01-27 10:21:00-06:00,,STOP,0.9993622620973049,1.0,2025-01-27 10:15:00-06:00
P50-04889,2025-01-27 14:45:00-06:00,Long,A,RL,10,2025-01-27 15:00:00-06:00,0.0,2025-01-27 15:00:00-06:00,21258.25,19914.20099188685,20103.558465163653,2025-01-27 15:01:00-06:00,,TARGET,2.4994605851456133,2.5,2025-01-27 15:00:00-06:00
P50-04891,2025-01-29 13:45:00-06:00,Long,A+,L,10,2025-01-29 14:10:00-06:00,10.0,2025-01-29 14:10:00-06:00,21543.5,20244.92508092297,20430.224757231084,2025-01-29 14:11:00-06:00,,TARGET,2.9994416956701158,3.0,2025-01-29 14:00:00-06:00
P50-04895,2025-01-30 10:30:00-06:00,Long,A,RL,10,2025-01-30 10:46:00-06:00,1.0,2025-01-30 10:46:00-06:00,21560.25,20234.743188996825,20399.56443755771,2025-01-30 10:47:00-06:00,,TARGET,2.499453039400491,2.5,2025-01-30 10:45:00-06:00
P50-04899,2025-01-31 12:30:00-06:00,Short,A+,S,10,2025-01-31 12:52:00-06:00,7.0,2025-01-31 12:52:00-06:00,21749.25,20591.93092246891,20457.95415884167,2025-01-31 12:53:00-06:00,,STOP,0.9993735521913744,1.0,2025-01-31 12:45:00-06:00
P50-04900,2025-02-03 09:45:00-06:00,Long,A+,L,10,2025-02-03 10:01:00-06:00,1.0,2025-02-03 10:01:00-06:00,21444.0,20116.862943227865,20339.4111703164,2025-02-03 10:02:00-06:00,,TARGET,2.9994537112830204,3.0,2025-02-03 10:00:00-06:00
P50-04901,2025-02-03 15:30:00-06:00,Long,A+,L,10,2025-02-03 15:48:00-06:00,3.0,2025-02-03 15:48:00-06:00,21574.5,20228.18108781206,20413.5778034204,2025-02-03 15:49:00-06:00,,TARGET,2.9994614946032203,3.0,2025-02-03 15:45:00-06:00
P50-04908,2025-02-06 14:30:00-06:00,Long,B,L,10,2025-02-06 14:45:00-06:00,0.0,2025-02-06 14:45:00-06:00,21815.75,20523.69544294524,20630.558044757898,2025-02-06 14:46:00-06:00,,TARGET,2.9994388781835553,3.0,2025-02-06 14:45:00-06:00
P50-04919,2025-02-12 10:45:00-06:00,Long,A+,L,10,2025-02-12 11:00:00-06:00,0.0,2025-02-12 11:00:00-06:00,21788.75,20448.482215311033,20629.391628828365,2025-02-12 11:01:00-06:00,,TARGET,2.999459063324298,3.0,2025-02-12 11:00:00-06:00
P50-04920,2025-02-13 09:45:00-06:00,Long,A,L,10,2025-02-13 10:07:00-06:00,7.0,2025-02-13 10:07:00-06:00,22044.25,20755.35095398258,20894.947138052263,2025-02-13 10:08:00-06:00,,TARGET,2.9994375044327635,3.0,2025-02-13 10:00:00-06:00
P50-04922,2025-02-13 13:00:00-06:00,Long,A,L,10,2025-02-13 13:16:00-06:00,1.0,2025-02-13 13:16:00-06:00,22028.0,20718.888326276247,20861.397940075814,2025-02-13 13:17:00-06:00,,TARGET,2.9994461893400297,3.0,2025-02-13 13:15:00-06:00
P50-04928,2025-02-18 15:00:00-06:00,Long,B,L,10,2025-02-18 15:20:00-06:00,5.0,2025-02-18 15:20:00-06:00,22229.5,20951.627989593395,21053.11603121982,2025-02-18 15:21:00-06:00,,TARGET,2.999432650536129,3.0,2025-02-18 15:15:00-06:00
P50-04936,2025-02-20 13:00:00-06:00,Long,B,RL,10,2025-02-20 13:20:00-06:00,5.0,2025-02-20 13:20:00-06:00,22108.75,20791.940783786697,20901.788329089577,2025-02-20 13:21:00-06:00,,TARGET,2.49944942669669,2.5,2025-02-20 13:15:00-06:00
P50-04940,2025-02-24 10:30:00-06:00,Long,A,L,10,2025-02-24 10:45:00-06:00,0.0,2025-02-24 10:45:00-06:00,21622.5,20317.92206407806,20486.233807765828,2025-02-24 10:46:00-06:00,,TARGET,2.99944426470812,3.0,2025-02-24 10:45:00-06:00
P50-04941,2025-02-24 15:00:00-06:00,Short,B,S,10,2025-02-24 15:18:00-06:00,3.0,2025-02-24 15:18:00-06:00,21427.75,20232.20363301551,20075.38910095347,2025-02-24 15:19:00-06:00,,STOP,0.9993935826999093,1.0,2025-02-24 15:15:00-06:00
P50-04948,2025-02-26 12:00:00-06:00,Short,A+,S,10,2025-02-26 12:15:00-06:00,0.0,2025-02-26 12:15:00-06:00,21213.5,20034.33655252889,19865.990342413337,2025-02-26 12:16:00-06:00,,STOP,0.9993851573320435,1.0,2025-02-26 12:15:00-06:00
P50-04953,2025-02-28 10:15:00-06:00,Short,A+,RS,10,2025-02-28 10:30:00-06:00,0.0,2025-02-28 10:30:00-06:00,20637.25,19521.22270279654,19335.50941142746,2025-02-28 10:31:00-06:00,,STOP,0.9993503743126922,1.0,2025-02-28 10:30:00-06:00
P50-04957,2025-03-03 12:15:00-06:00,Short,A+,S,10,2025-03-03 12:32:00-06:00,2.0,2025-03-03 12:32:00-06:00,20665.25,19510.553973557144,19265.07433658366,2025-03-03 12:33:00-06:00,,STOP,0.9993721291288813,1.0,2025-03-03 12:30:00-06:00
P50-04963,2025-03-05 13:00:00-06:00,Long,A+,L,10,2025-03-05 13:15:00-06:00,0.0,2025-03-05 13:15:00-06:00,20705.5,19285.762444808708,19578.168391211148,2025-03-05 13:16:00-06:00,,TARGET,2.999489342239804,3.0,2025-03-05 13:15:00-06:00
P50-04964,2025-03-06 10:45:00-06:00,Short,A+,S,10,2025-03-06 11:02:00-06:00,2.0,2025-03-06 11:02:00-06:00,20235.75,19130.59284230839,18885.48854889196,2025-03-06 11:03:00-06:00,,STOP,0.9993439847039363,1.0,2025-03-06 11:00:00-06:00
P50-04967,2025-03-07 10:30:00-06:00,Short,A+,S,10,2025-03-07 10:52:00-06:00,7.0,2025-03-07 10:52:00-06:00,19772.75,18666.7641144369,18403.021544013063,2025-03-07 10:53:00-06:00,,STOP,0.9993444762636995,1.0,2025-03-07 10:45:00-06:00
P50-04973,2025-03-12 09:45:00-05:00,Short,A+,S,10,2025-03-12 10:01:00-05:00,1.0,2025-03-12 10:01:00-05:00,19469.25,18301.201733316873,18081.996032794952,2025-03-12 10:02:00-05:00,,STOP,0.9993793064715907,1.0,2025-03-12 10:00:00-05:00
P50-04974,2025-03-12 10:30:00-05:00,Long,A+,RL,10,2025-03-12 10:46:00-05:00,1.0,2025-03-12 10:46:00-05:00,19601.25,18220.81371789462,18427.448897756436,2025-03-12 10:47:00-05:00,,TARGET,2.4994748037201004,2.5,2025-03-12 10:45:00-05:00
P50-04975,2025-03-12 11:45:00-05:00,Short,B,S,10,2025-03-12 12:00:00-05:00,0.0,2025-03-12 12:00:00-05:00,19636.0,18441.03561586939,18192.893152391833,2025-03-12 12:01:00-05:00,,STOP,0.9993932873568215,1.0,2025-03-12 12:00:00-05:00
P50-04976,2025-03-12 12:15:00-05:00,Long,A,RL,10,2025-03-12 12:30:00-05:00,0.0,2025-03-12 12:30:00-05:00,19704.75,18368.711944029783,18579.983490135615,2025-03-12 12:31:00-05:00,,TARGET,2.499457350786708,2.5,2025-03-12 12:30:00-05:00
P50-04978,2025-03-13 13:15:00-05:00,Long,A+,L,10,2025-03-13 13:32:00-05:00,2.0,2025-03-13 13:32:00-05:00,19334.75,18021.640288458395,18257.079134624815,2025-03-13 13:33:00-05:00,,TARGET,2.9994478755326934,3.0,2025-03-13 13:30:00-05:00
P50-04979,2025-03-14 09:45:00-05:00,Long,A+,L,10,2025-03-14 10:00:00-05:00,0.0,2025-03-14 10:00:00-05:00,19624.5,18277.648077936003,18444.94747440258,2025-03-14 10:01:00-05:00,,TARGET,2.999461707714023,3.0,2025-03-14 10:00:00-05:00
P50-04981,2025-03-14 11:45:00-05:00,Long,A,L,10,2025-03-14 12:02:00-05:00,2.0,2025-03-14 12:02:00-05:00,19705.5,18397.074878803294,18566.77536359012,2025-03-14 12:03:00-05:00,,TARGET,2.999445898746321,3.0,2025-03-14 12:00:00-05:00
P50-04984,2025-03-17 12:00:00-05:00,Long,A,RL,10,2025-03-17 12:15:00-05:00,0.0,2025-03-17 12:15:00-05:00,19721.0,18412.04608339063,18570.16725456366,2025-03-17 12:16:00-05:00,,TARGET,2.4994461225939277,2.5,2025-03-17 12:15:00-05:00
P50-04985,2025-03-17 13:15:00-05:00,Long,A+,L,10,2025-03-17 13:31:00-05:00,1.0,2025-03-17 13:31:00-05:00,19926.25,18595.587113122245,18775.33293207225,2025-03-17 13:32:00-05:00,,TARGET,2.9994551587730074,3.0,2025-03-17 13:30:00-05:00
P50-04986,2025-03-18 11:15:00-05:00,Long,A,L,10,2025-03-18 11:30:00-05:00,0.0,2025-03-18 11:30:00-05:00,19531.0,18239.86003502346,18404.373045093536,2025-03-18 11:31:00-05:00,,TARGET,2.9994384807072305,3.0,2025-03-18 11:30:00-05:00
P50-04990,2025-03-19 10:15:00-05:00,Long,A,L,10,2025-03-19 10:33:00-05:00,3.0,2025-03-19 10:33:00-05:00,19681.25,18387.956842897827,18527.12947130652,2025-03-19 10:34:00-05:00,,TARGET,2.999439415575642,3.0,2025-03-19 10:30:00-05:00
P50-04991,2025-03-19 12:15:00-05:00,Short,A,S,10,2025-03-19 12:30:00-05:00,0.0,2025-03-19 12:30:00-05:00,19599.5,18391.370521009536,18258.672877970985,2025-03-19 12:31:00-05:00,,STOP,0.9993998987586945,1.0,2025-03-19 12:30:00-05:00
P50-04993,2025-03-20 11:30:00-05:00,Short,A+,S,10,2025-03-20 11:49:00-05:00,4.0,2025-03-20 11:49:00-05:00,19865.25,18468.088772565243,18273.73368230427,2025-03-20 11:50:00-05:00,,STOP,0.999481090667445,1.0,2025-03-20 11:45:00-05:00
P50-05006,2025-03-26 12:00:00-05:00,Short,B,S,10,2025-03-26 12:17:00-05:00,2.0,2025-03-26 12:17:00-05:00,20124.25,18721.650535742738,18587.0483927718,2025-03-26 12:18:00-05:00,,STOP,0.9994831026116326,1.0,2025-03-26 12:15:00-05:00
P50-05007,2025-03-26 13:45:00-05:00,Short,A,S,10,2025-03-26 14:06:00-05:00,6.0,2025-03-26 14:06:00-05:00,20059.5,18650.22344562805,18512.868430119805,2025-03-26 14:07:00-05:00,,STOP,0.9994855516486449,1.0,2025-03-26 14:00:00-05:00
P50-05012,2025-03-28 11:00:00-05:00,Short,B,S,10,2025-03-28 11:15:00-05:00,0.0,2025-03-28 11:15:00-05:00,19538.25,18138.853621237075,17963.439136288773,2025-03-28 11:16:00-05:00,,STOP,0.9994819194825694,1.0,2025-03-28 11:15:00-05:00
P50-05013,2025-03-28 15:15:00-05:00,Short,A,S,10,2025-03-28 15:37:00-05:00,7.0,2025-03-28 15:37:00-05:00,19383.0,17985.440056041545,17844.351770338522,2025-03-28 15:38:00-05:00,,STOP,0.9994812387095565,1.0,2025-03-28 15:30:00-05:00
P50-05016,2025-04-01 09:45:00-05:00,Long,A+,L,10,2025-04-01 10:00:00-05:00,0.0,2025-04-01 10:00:00-05:00,19520.75,17967.792055297014,18159.200419778033,2025-04-01 10:01:00-05:00,,TARGET,2.999533148980323,3.0,2025-04-01 10:00:00-05:00
P50-05022,2025-04-03 09:45:00-05:00,Short,A+,S,10,2025-04-03 10:05:00-05:00,5.0,2025-04-03 10:05:00-05:00,18754.0,17430.309036711904,17178.93149997367,2025-04-03 10:06:00-05:00,,STOP,0.999452289076448,1.0,2025-04-03 10:00:00-05:00
P50-05024,2025-04-03 13:00:00-05:00,Short,A+,S,10,2025-04-03 13:15:00-05:00,0.0,2025-04-03 13:15:00-05:00,18785.75,17409.217271337726,17165.382111796258,2025-04-03 13:16:00-05:00,,STOP,0.9994733143753839,1.0,2025-04-03 13:15:00-05:00
P50-05027,2025-04-04 15:00:00-05:00,Short,A+,S,10,2025-04-04 15:22:00-05:00,7.0,2025-04-04 15:22:00-05:00,17458.0,16186.12807249649,15713.61578251053,2025-04-04 15:23:00-05:00,,STOP,0.9994299740529512,1.0,2025-04-04 15:15:00-05:00
P50-05030,2025-04-08 10:00:00-05:00,Short,A+,S,10,2025-04-08 10:16:00-05:00,1.0,2025-04-08 10:16:00-05:00,18025.25,16728.54228304914,16422.0753322807,2025-04-08 10:17:00-05:00,,STOP,0.9994408917364163,1.0,2025-04-08 10:15:00-05:00
P50-05031,2025-04-08 11:45:00-05:00,Short,A+,S,10,2025-04-08 12:00:00-05:00,0.0,2025-04-08 12:00:00-05:00,17644.5,16303.463502589364,15918.609492231908,2025-04-08 12:01:00-05:00,,STOP,0.9994593734015443,1.0,2025-04-08 12:00:00-05:00
P50-05035,2025-04-09 13:00:00-05:00,Long,A+,L,10,2025-04-09 13:18:00-05:00,3.0,2025-04-09 13:18:00-05:00,18967.0,17206.799944895254,18033.60016531424,2025-04-09 13:19:00-05:00,,TARGET,2.9995881149998276,3.0,2025-04-09 13:15:00-05:00
P50-05037,2025-04-10 11:45:00-05:00,Long,A+,L,10,2025-04-10 12:00:00-05:00,0.0,2025-04-10 12:00:00-05:00,18373.5,16701.41616530898,17152.337668656262,2025-04-10 12:01:00-05:00,,TARGET,2.9995664093002046,3.0,2025-04-10 12:00:00-05:00
P50-05042,2025-04-11 11:45:00-05:00,Long,A+,L,10,2025-04-11 12:03:00-05:00,3.0,2025-04-11 12:03:00-05:00,18758.0,17179.482467725185,17580.552596824444,2025-04-11 12:04:00-05:00,,TARGET,2.9995407083005565,3.0,2025-04-11 12:00:00-05:00
P50-05044,2025-04-14 10:15:00-05:00,Short,A+,S,10,2025-04-14 10:30:00-05:00,0.0,2025-04-14 10:30:00-05:00,18956.0,17626.91149566277,17386.30091711809,2025-04-14 10:31:00-05:00,,STOP,0.999454513376924,1.0,2025-04-14 10:30:00-05:00
P50-05050,2025-04-15 12:00:00-05:00,Short,A,S,10,2025-04-15 12:16:00-05:00,1.0,2025-04-15 12:16:00-05:00,18957.0,17585.42329227029,17372.73012318913,2025-04-15 12:17:00-05:00,,STOP,0.9994714112627356,1.0,2025-04-15 12:15:00-05:00
P50-05056,2025-04-17 14:00:00-05:00,Short,A+,S,10,2025-04-17 14:15:00-05:00,0.0,2025-04-17 14:15:00-05:00,18384.25,17011.130832646955,16786.283231062378,2025-04-17 14:16:00-05:00,,STOP,0.9994720050398848,1.0,2025-04-17 14:15:00-05:00
P50-05057,2025-04-21 10:15:00-05:00,Short,A,S,10,2025-04-21 10:30:00-05:00,0.0,2025-04-21 10:30:00-05:00,17866.25,16464.587678986285,16306.498519649149,2025-04-21 10:31:00-05:00,,STOP,0.9994827570170569,1.0,2025-04-21 10:30:00-05:00
P50-05060,2025-04-22 09:45:00-05:00,Long,A,L,10,2025-04-22 10:04:00-05:00,4.0,2025-04-22 10:04:00-05:00,18359.75,16833.582077196246,16972.150818435326,2025-04-22 10:05:00-05:00,,TARGET,2.999524953978414,3.0,2025-04-22 10:00:00-05:00
P50-05062,2025-04-22 12:15:00-05:00,Short,A+,S,10,2025-04-22 12:30:00-05:00,0.0,2025-04-22 12:30:00-05:00,18249.75,16955.55361104937,16755.96488878285,2025-04-22 12:31:00-05:00,,STOP,0.9994398068127915,1.0,2025-04-22 12:30:00-05:00
P50-05064,2025-04-24 14:45:00-05:00,Long,A,L,10,2025-04-24 15:01:00-05:00,1.0,2025-04-24 15:01:00-05:00,19383.25,17807.815340380614,17966.82452902206,2025-04-24 15:02:00-05:00,,TARGET,2.9995398095404506,3.0,2025-04-24 15:00:00-05:00
P50-05066,2025-04-25 15:00:00-05:00,Long,A,L,10,2025-04-25 15:15:00-05:00,0.0,2025-04-25 15:15:00-05:00,19555.75,18051.7953916946,18234.745059228808,2025-04-25 15:16:00-05:00,,TARGET,2.999517937578703,3.0,2025-04-25 15:15:00-05:00
P50-05067,2025-04-28 10:00:00-05:00,Short,A,S,10,2025-04-28 10:20:00-05:00,5.0,2025-04-28 10:20:00-05:00,19397.5,18041.313428517675,17872.810588734523,2025-04-28 10:21:00-05:00,,STOP,0.9994654127866732,1.0,2025-04-28 10:15:00-05:00
P50-05070,2025-04-30 14:45:00-05:00,Long,A+,L,10,2025-04-30 15:01:00-05:00,1.0,2025-04-30 15:01:00-05:00,19728.75,18033.098024725103,18266.70305894317,2025-04-30 15:02:00-05:00,,TARGET,2.9995724358473486,3.0,2025-04-30 15:00:00-05:00
P50-05071,2025-05-01 10:00:00-05:00,Long,A,L,10,2025-05-01 10:15:00-05:00,0.0,2025-05-01 10:15:00-05:00,20092.0,18585.025859062753,18737.339211943316,2025-05-01 10:16:00-05:00,,TARGET,2.9995189034899106,3.0,2025-05-01 10:15:00-05:00
P50-05077,2025-05-05 09:45:00-05:00,Long,B,L,10,2025-05-05 10:04:00-05:00,4.0,2025-05-05 10:04:00-05:00,20115.5,18607.853697675964,18729.543013919963,2025-05-05 10:05:00-05:00,,TARGET,2.9995191179795406,3.0,2025-05-05 10:00:00-05:00
P50-05079,2025-05-05 14:00:00-05:00,Short,B,RS,10,2025-05-05 14:21:00-05:00,6.0,2025-05-05 14:21:00-05:00,20124.5,18721.082537144182,18633.40502755792,2025-05-05 14:22:00-05:00,,STOP,0.9994834038914375,1.0,2025-05-05 14:15:00-05:00
P50-05081,2025-05-06 15:00:00-05:00,Short,A,S,10,2025-05-06 15:23:00-05:00,8.0,2025-05-06 15:23:00-05:00,19876.5,18459.19680552036,18302.40958343892,2025-05-06 15:24:00-05:00,,STOP,0.9994884651337668,1.0,2025-05-06 15:15:00-05:00
P50-05083,2025-05-07 11:45:00-05:00,Long,A,L,10,2025-05-07 12:03:00-05:00,3.0,2025-05-07 12:03:00-05:00,19909.5,18382.73074032124,18531.886563970536,2025-05-07 12:04:00-05:00,,TARGET,2.99952514108114,3.0,2025-05-07 12:00:00-05:00
P50-05084,2025-05-07 13:45:00-05:00,Long,A+,RL,10,2025-05-07 14:08:00-05:00,8.0,2025-05-07 14:08:00-05:00,19884.0,18272.604874463348,18465.40456415656,2025-05-07 14:09:00-05:00,,TARGET,2.499550079314185,2.5,2025-05-07 14:00:00-05:00
P50-05085,2025-05-08 10:15:00-05:00,Long,A+,L,10,2025-05-08 10:35:00-05:00,5.0,2025-05-08 10:35:00-05:00,20199.75,18595.34417947774,18768.97615556974,2025-05-08 10:36:00-05:00,,TARGET,2.999548119315745,3.0,2025-05-08 10:30:00-05:00
P50-05086,2025-05-08 14:45:00-05:00,Short,A+,S,10,2025-05-08 15:10:00-05:00,10.0,2025-05-08 15:10:00-05:00,20161.0,18831.47077237209,18664.110278658143,2025-05-08 15:11:00-05:00,,STOP,0.9994546941993193,1.0,2025-05-08 15:00:00-05:00
P50-05089,2025-05-12 15:00:00-05:00,Long,B,L,10,2025-05-12 15:18:00-05:00,3.0,2025-05-12 15:18:00-05:00,20950.75,19448.682481334858,19592.952555995424,2025-05-12 15:19:00-05:00,,TARGET,2.999517331950135,3.0,2025-05-12 15:15:00-05:00
P50-05093,2025-05-15 10:00:00-05:00,Long,A,L,10,2025-05-15 10:15:00-05:00,0.0,2025-05-15 10:15:00-05:00,21385.75,19851.91589266332,19982.368609565176,2025-05-15 10:16:00-05:00,,TARGET,2.9995273282837225,3.0,2025-05-15 10:15:00-05:00
