signal_id,filled,entry_timestamp,entry_price,exit_timestamp,exit_price,stop_price,result_R,exit_reason,mfe_r,mae_r,bars_in_trade,entry_model,direction,entry_timestamp_sig,bos_timestamp,architecture,event_id,failure_definition,displacement_timestamp,displacement_direction,reclaim_level,marker_bar_timestamp,signal_type,target,stop,implementation,net_R
138,True,2018-02-08 13:30:00-06:00,6427.295041245767,2018-02-08 14:15:00-06:00,6395.0,6454.584039712749,1.1834454564113943,TIME,1.8613743302901564,0.07163908036415194,3,RECLAIM_RETEST,Short,2018-02-08 13:15:00-06:00,2018-02-08 13:15:00-06:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2018-02-08 12:30:00-06:00_Short,A_MID_4,2018-02-08 12:30:00-06:00,Long,6431.0,2018-02-08 19:30:00+00:00,RS,6359.072545078312,6454.584039712749,ORIGINAL_PHASE33_BATCH,1.1568779735161459
139,True,2018-02-09 12:00:00-06:00,6185.75,2018-02-09 12:30:00-06:00,6149.636974325191,6149.636974325191,-1.0000000000000062,STOP,0.8376478967006403,1.1284017120843337,2,RECLAIM_RETEST,Long,2018-02-09 11:45:00-06:00,2018-02-09 11:45:00-06:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2018-02-09 11:30:00-06:00_Long,A_MID_4,2018-02-09 11:30:00-06:00,Short,6196.25,2018-02-09 18:00:00+00:00,RL,6276.032564187023,6149.636974325191,ORIGINAL_PHASE33_BATCH,-1.020075858681261
142,True,2018-02-13 11:00:00-06:00,6506.246283178218,2018-02-13 11:30:00-06:00,6493.374846758489,6493.374846758489,-0.9999999999999689,STOP,0.5441286110885976,1.6894993277429164,2,RECLAIM_RETEST,Long,2018-02-13 10:45:00-06:00,2018-02-13 10:45:00-06:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2018-02-13 10:15:00-06:00_Long,A_MID_4,2018-02-13 10:15:00-06:00,Short,6504.5,2018-02-13 17:00:00+00:00,RL,6538.4248742275395,6493.374846758489,ORIGINAL_PHASE33_BATCH,-1.0563262697618088
144,True,2018-02-13 12:15:00-06:00,6505.5619057444255,2018-02-13 13:00:00-06:00,6539.25133611612,6492.086133595748,2.5,TARGET,3.019351604246818,0.0,3,RECLAIM_RETEST,Long,2018-02-13 12:00:00-06:00,2018-02-13 12:00:00-06:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2018-02-13 11:15:00-06:00_Long,A_MID_4,2018-02-13 11:15:00-06:00,Short,6503.875,2018-02-13 18:15:00+00:00,RL,6539.25133611612,6492.086133595748,ORIGINAL_PHASE33_BATCH,2.44619974336156
146,True,2018-02-14 11:45:00-06:00,6604.041006432638,2018-02-14 12:30:00-06:00,6641.0,6585.916140205336,2.0391319364161977,TIME,2.0805115521658726,0.0,3,RECLAIM_RETEST,Long,2018-02-14 11:30:00-06:00,2018-02-14 11:30:00-06:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2018-02-14 10:45:00-06:00_Long,A_MID_4,2018-02-14 10:45:00-06:00,Short,6601.625,2018-02-14 17:45:00+00:00,RL,6649.353172000892,6585.916140205336,ORIGINAL_PHASE33_BATCH,1.9991316411915128
147,True,2018-02-14 14:45:00-06:00,6661.75,2018-02-14 15:45:00-06:00,6657.5,6676.0802610589535,0.2965751972358285,TIME,0.6280415941464603,0.8373887921952804,3,RECLAIM_RETEST,Short,2018-02-14 14:30:00-06:00,2018-02-14 14:30:00-06:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2018-02-14 14:00:00-06:00_Short,A_MID_4,2018-02-14 14:00:00-06:00,Long,6655.25,2018-02-14 20:45:00+00:00,RS,6625.924347352617,6676.0802610589535,ORIGINAL_PHASE33_BATCH,0.24598295770736422
150,True,2018-02-16 10:30:00-06:00,6803.75,2018-02-16 10:45:00-06:00,6815.2265520775845,6815.2265520775845,-0.99999999999998,STOP,0.23961900590083304,1.110960845540226,1,RECLAIM_RETEST,Short,2018-02-16 10:15:00-06:00,2018-02-16 10:15:00-06:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2018-02-16 10:00:00-06:00_Short,A_MID_4,2018-02-16 10:00:00-06:00,Long,6803.0,2018-02-16 16:30:00+00:00,RS,6775.058619806039,6815.2265520775845,ORIGINAL_PHASE33_BATCH,-1.0631722833738373
152,True,2018-02-16 12:45:00-06:00,6771.0,2018-02-16 13:15:00-06:00,6756.611363026918,6756.611363026918,-1.0000000000000295,STOP,0.920865543052377,1.94598001550691,2,RECLAIM_RETEST,Long,2018-02-16 12:30:00-06:00,2018-02-16 12:30:00-06:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2018-02-16 12:15:00-06:00_Long,A_MID_4,2018-02-16 12:15:00-06:00,Short,6783.0,2018-02-16 18:45:00+00:00,RL,6806.971592432705,6756.611363026918,ORIGINAL_PHASE33_BATCH,-1.0503869825444034
154,True,2018-02-19 10:15:00-06:00,6755.5,2018-02-19 10:45:00-06:00,6762.700707467672,6762.700707467672,-1.0000000000000497,STOP,0.1735940538637329,1.805378160182822,2,RECLAIM_RETEST,Short,2018-02-19 09:45:00-06:00,2018-02-19 09:45:00-06:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2018-02-19 09:30:00-06:00_Short,A_MID_4,2018-02-19 09:30:00-06:00,Long,6756.0,2018-02-19 16:15:00+00:00,RS,6737.498231330819,6762.700707467672,ORIGINAL_PHASE33_BATCH,-1.1006845512410097
155,True,2018-02-20 13:15:00-06:00,6805.95568457499,2018-02-20 13:45:00-06:00,6777.393942800275,6817.380381284876,2.5,TARGET,3.40977844438365,0.31023278035404817,2,RECLAIM_RETEST,Short,2018-02-20 13:00:00-06:00,2018-02-20 13:00:00-06:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2018-02-20 12:30:00-06:00_Short,A_MID_4,2018-02-20 12:30:00-06:00,Long,6807.5,2018-02-20 19:15:00+00:00,RS,6777.393942800275,6817.380381284876,ORIGINAL_PHASE33_BATCH,2.436540984989769
156,True,2018-02-20 15:00:00-06:00,6762.350388809289,2018-02-20 17:00:00-06:00,6771.0,6747.642323887454,0.5880862803284135,TIME,1.0300206907721892,0.0,3,RECLAIM_RETEST,Long,2018-02-20 14:45:00-06:00,2018-02-20 14:45:00-06:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2018-02-20 14:00:00-06:00_Long,A_MID_4,2018-02-20 14:00:00-06:00,Short,6760.375,2018-02-20 21:00:00+00:00,RL,6799.120551113877,6747.642323887454,ORIGINAL_PHASE33_BATCH,0.5387935960866075
159,True,2018-02-22 13:00:00-06:00,6755.333025295649,2018-02-22 13:45:00-06:00,6741.76374198666,6741.76374198666,-1.0000000000000127,STOP,1.873125803741756,1.2036763419059013,3,RECLAIM_RETEST,Long,2018-02-22 12:45:00-06:00,2018-02-22 12:45:00-06:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2018-02-22 12:30:00-06:00_Long,A_MID_4,2018-02-22 12:30:00-06:00,Short,6753.5,2018-02-22 19:00:00+00:00,RL,6789.256233568123,6741.76374198666,ORIGINAL_PHASE33_BATCH,-1.053429498337606
161,True,2018-02-22 14:15:00-06:00,6751.5,2018-02-22 14:45:00-06:00,6737.052429614252,6737.052429614252,-0.9999999999999767,STOP,0.6229421113516793,1.6265710685293848,2,RECLAIM_RETEST,Long,2018-02-22 14:00:00-06:00,2018-02-22 14:00:00-06:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2018-02-22 13:45:00-06:00_Long,A_MID_4,2018-02-22 13:45:00-06:00,Short,6752.875,2018-02-22 20:15:00+00:00,RL,6787.61892596437,6737.052429614252,ORIGINAL_PHASE33_BATCH,-1.0501814478588631
