event_definition,direction,strength_bucket,secondary_feature,secondary_bucket,horizon,N,mean_directional_ATR,median_directional_ATR,positive_rate,ordinary_bar_baseline_ATR,incremental_edge_ATR,mean_MFE_ATR,mean_MAE_ATR,median_MFE_ATR,median_MAE_ATR,session_control_effect,session_robust,same_sign_all_eras,raw_p,replication_classification,economic_effect_classification,era1_N,era1_effect,era2_N,era2_effect,era3_N,era3_effect
DISPLACEMENT_ALONE,ALL,0.75-1.00,body_range,Q3,6,9892,0.005337330000322566,-0.01869533071775871,0.49019409623938537,-0.000765224676798258,0.006102554677120824,1.3167039102290892,1.3097178154064013,0.9779030672746913,0.969745882250798,-0.2326042926822595,False,False,0.7736542793366503,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,3431,-0.01734080539554034,3511,0.032841167226230074,2950,-0.001021073374916645
DISPLACEMENT_ALONE,ALL,0.75-1.00,body_range,Q4,6,8808,-0.03510699329508342,-0.040423931347319156,0.48126702997275206,0.00029490407096886373,-0.03540189736605228,1.198887204622601,1.2399585610990143,0.8871822009611634,0.9308704847056848,0.09136512707723345,False,True,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,3205,-0.026666918329014744,2973,-0.05015234446469266,2630,-0.02838479224527423
DISPLACEMENT_ALONE,ALL,1.00-1.25,body_range,Q1,6,1801,-0.0746148865750326,-0.13955271597334967,0.4691837867851194,-0.002876341531570428,-0.07173854504346217,1.9519696766072927,1.9744122322773496,1.3986976881571755,1.4380714402623043,-0.2193630921138422,False,False,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,603,-0.1561323971932306,648,0.0005013370495735787,550,-0.07374262113134429
DISPLACEMENT_ALONE,ALL,1.00-1.25,body_range,Q2,6,3609,0.03511566769229694,0.0,0.4918259905791078,-0.0029733480913654523,0.03808901578366239,1.5755925700462166,1.511548017846966,1.1807390984762245,1.1415268732956545,0.11417262995239752,True,True,0.3176859923573584,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,1250,0.008708982721642965,1307,0.08124905676651059,1052,0.009176520062373194
DISPLACEMENT_ALONE,ALL,1.00-1.25,body_range,Q3,6,5552,0.03101731425195454,0.0,0.4938760806916426,-0.0012897941106272193,0.03230710836258176,1.4624679676673011,1.3858891758397291,1.0852190353615851,1.028433365434954,-0.19034393462835794,False,True,0.26693976933861385,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,1952,0.021355166192259474,1971,0.039853051508877954,1629,0.031904530261241675
DISPLACEMENT_ALONE,ALL,1.00-1.25,body_range,Q4,6,6672,0.0025419937231066047,0.0,0.4911570743405276,-0.0007581459944685364,0.0033001397175751413,1.3493750503698165,1.3224083542032576,0.9891416369864265,0.985726871796198,-0.12157601465458451,False,False,0.914450846639103,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,2334,0.004824551324246849,2357,-0.01373610101003988,1981,0.01922042877861643
DISPLACEMENT_ALONE,ALL,1.25-1.50,body_range,Q1,6,710,0.08335933932708996,-0.01694626296964238,0.4943661971830986,-0.002833022056562983,0.08619236138365294,2.279837205430586,2.1371239976322722,1.6660808880789955,1.563021122118096,-0.014476160639368782,False,False,0.48469967444908874,ERA_DEPENDENT,SMALL,257,0.33751369497217676,244,-0.06990224912995024,209,-0.05023798994214203
DISPLACEMENT_ALONE,ALL,1.25-1.50,body_range,Q2,6,1453,0.05577759082815538,0.0,0.49621472814865797,-0.002972177122000164,0.058749767950155546,1.7536864581209795,1.6331102546758745,1.287235265333738,1.240226396703444,0.016965569615109755,True,False,0.3736280322055475,ERA_DEPENDENT,SMALL,494,-0.06560787452396497,550,0.016142426501275484,409,0.25568898511600724
DISPLACEMENT_ALONE,ALL,1.25-1.50,body_range,Q3,6,2559,0.020267456510209603,-0.03322921931578427,0.4880812817506839,-0.0026225243545599385,0.02288998086476954,1.6064175326095491,1.4679921174570154,1.1833284738031749,1.089778307318303,0.1194046251941901,True,False,0.6461584439490362,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,892,0.02675625934830383,935,0.0332302295129658,732,-0.004197304267327407
DISPLACEMENT_ALONE,ALL,1.25-1.50,body_range,Q4,6,4136,0.020656168029440338,-0.030523970486070456,0.48766924564796904,-0.001385856918101543,0.022042024947541882,1.4650216896288346,1.3957004388552192,1.09236300374157,1.0249637266991232,-0.2866799527480388,False,False,0.51756845801859,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,1493,0.06961447453843526,1347,-0.018110542771082743,1296,0.004548149380038461
