event_definition,direction,strength_bucket,secondary_feature,secondary_bucket,horizon,N,mean_directional_ATR,median_directional_ATR,positive_rate,ordinary_bar_baseline_ATR,incremental_edge_ATR,mean_MFE_ATR,mean_MAE_ATR,median_MFE_ATR,median_MAE_ATR,session_control_effect,session_robust,same_sign_all_eras,raw_p,replication_classification,economic_effect_classification,era1_N,era1_effect,era2_N,era2_effect,era3_N,era3_effect
DISPLACEMENT_ALONE,ALL,1.00-1.25,path_efficiency_12,Q4,3,4412,-0.03422160572358643,-0.07526855327459735,0.46622846781504984,-6.0333587698497696e-05,-0.03416127213588793,1.0510362778172249,1.027873276911835,0.7690830752799824,0.7935292368549216,-0.2819250242974436,False,True,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,1535,-0.005835996177829015,1600,-0.07373636762027816,1277,-0.018832640663313006
DISPLACEMENT_ALONE,ALL,1.25-1.50,path_efficiency_12,Q1,3,2073,0.021194068298933322,0.0,0.49686444766039556,-0.0010743659259266059,0.02226843422485993,1.1048586179906603,1.0570938185945593,0.7925942442186555,0.8106863643144901,0.137835740749993,True,False,0.5250832119912561,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,703,0.05816995781847276,739,0.05428178994384158,631,-0.0587518534567298
DISPLACEMENT_ALONE,ALL,1.25-1.50,path_efficiency_12,Q2,3,2053,0.05967768668659661,0.02945842581493174,0.5056015586945932,-0.0005095760023342376,0.06018726268893084,1.1470391031480733,1.0490142116295935,0.8319058345226028,0.7532471481727695,0.08813705835594592,True,True,0.09041850654587807,ERA_DEPENDENT,SMALL,700,0.10758162159917034,731,0.04815616882101894,622,0.019307067909965826
DISPLACEMENT_ALONE,ALL,1.25-1.50,path_efficiency_12,Q3,3,2216,0.043780981407543836,-0.014308379504731083,0.48962093862815886,-0.0005889646092676855,0.04436994601681152,1.1539020515219558,1.0609327155862296,0.817824850530511,0.81904458769981,0.22365092084177018,True,False,0.2043863890242272,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,804,-0.02300390426571155,771,0.1105085103610335,641,0.047288193978771285
DISPLACEMENT_ALONE,ALL,1.25-1.50,path_efficiency_12,Q4,3,2516,0.010359678047832329,0.0,0.49324324324324326,-0.0013574159323138397,0.011717093980146169,1.122922845234882,1.0454316043504823,0.8380649431243103,0.8272581500574978,-0.03924771616700805,False,False,0.7215259815668024,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,929,0.04353091433857971,835,-0.04892474884862719,752,0.0352086380803315
DISPLACEMENT_ALONE,ALL,>=1.50,path_efficiency_12,Q1,3,2037,-0.0055070144837708335,-0.06696773390215101,0.47668139420716743,-0.0006334333159884818,-0.0048735811677823515,1.3725269448638124,1.3302325898939675,0.9992526417247755,0.9832508381229244,-0.14363478857101475,False,False,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,673,-0.07310402725495473,707,-0.00530116230969634,657,0.06351467822237236
DISPLACEMENT_ALONE,ALL,>=1.50,path_efficiency_12,Q2,3,2282,-0.03901699458184492,0.0,0.49079754601226994,-0.0007252406131133637,-0.03829175396873156,1.356187601304189,1.3339983040098065,1.0109743981365025,0.9536609176068496,0.00805319196498909,False,True,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,762,-0.08517258312507961,812,-0.014317268386952435,708,-0.01766899910205375
DISPLACEMENT_ALONE,ALL,>=1.50,path_efficiency_12,Q3,3,2609,-0.02495993643097013,-0.10143626209648729,0.4649290916059793,-0.0021025165589326146,-0.022857419872037515,1.3932923221929572,1.3488142819205466,0.9886325541827817,0.9788661896519353,-0.058844461463163106,False,False,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,873,0.011291985558086672,971,-0.005078024691868964,765,-0.09156551054223
DISPLACEMENT_ALONE,ALL,>=1.50,path_efficiency_12,Q4,3,3998,0.04750155841273556,-0.03944589539561212,0.48574287143571787,-0.002858845481062666,0.05036040389379823,1.47586391323691,1.3087878691851282,1.0519227911887232,0.9698940365144586,-0.1731064041104871,False,True,0.13922220525492415,NO_DIRECTIONAL_INFORMATION,SMALL,1515,0.0351720536720172,1371,0.024826472313539162,1112,0.09225582345247173
DISPLACEMENT_ALONE,ALL,0.50-0.75,path_efficiency_12,Q1,6,16254,0.01966574536157643,0.0,0.49569336778639106,-0.001460516625702838,0.02112626198727927,1.2862039847441367,1.2731851945747124,0.9362744663408976,0.937878523260393,-0.08430042446913891,False,True,0.16903482067876613,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,5694,0.016841020434729664,5618,0.03952098087522635,4942,0.0003491267087598029
