signal_id,marker_bar_timestamp,signal_type,direction,entry_price,stop,target,risk_points,atr_at_entry,exit_type,exit_timestamp,exit_price,realized_R,MFE_R,MAE_R,MFE_ATR,MAE_ATR,bars_held,max_forward_range,net_directional_move,total_absolute_move,directional_efficiency,movement_efficiency,fav_excursion_over_total,adv_excursion_over_total,time_near_entry_bars,direction_changes,max_consec_favorable,max_consec_adverse,bars_to_plus_0.25r,bars_to_plus_0.50r,bars_to_plus_1.00r,bars_to_plus_1.50r,bars_to_plus_2.00r,bars_to_target,bars_to_minus_0.25r,bars_to_minus_0.50r,bars_to_minus_1.00r
24,2017-10-12 17:15:00+00:00,L,Long,6090.0,6086.30548900699,6101.083532979032,3.6945109930102262,4.926014657347258,STOP,2017-10-12 12:45:00-05:00,6086.30548900699,-1.0,0.4736756781373464,1.0150193102943137,0.36009188080348276,0.7963193990901747,2,4.0,-2.5,2.5,0.0,0.3181818181818182,0.7,1.5,0,1,0,2,1.0,,,,,,1.0,1.0,2.0
25,2017-10-12 17:45:00+00:00,RS,Short,6088.014012924675,6091.5458871992605,6079.184327238211,3.531874274585789,4.7091656994473805,TIME,2017-10-12 13:30:00-05:00,6083.5,1.2780785989909311,1.3488625455767194,0.6330879588253507,1.0484350667285558,0.47273057899043874,3,5.0,-4.5140129246747165,4.9859870753252835,0.0,0.6805732749535309,0.9554803999093628,0.4484542461794105,1,2,2,1,1.0,1.0,3.0,,,,1.0,1.0,
26,2017-10-13 14:45:00+00:00,S,Short,6095.276161060506,6099.018075103412,6084.050418931786,3.741914042906501,4.989218723875483,STOP,2017-10-13 10:45:00-05:00,6099.018075103412,-1.0,0.8087200897204958,1.26241246734387,0.6021368552510059,0.9710636746622662,4,6.0,3.7238389394942715,3.7761610605057285,0.9861440970940869,0.39047239490396496,0.8013855902905913,1.2509633100399653,2,3,1,3,1.0,1.0,,,,,1.0,1.0,4.0
27,2017-10-13 19:45:00+00:00,S,Short,6096.0,6098.964422006847,6087.10673397946,2.9644220068466893,3.9525626757955488,STOP,2017-10-13 15:00:00-05:00,6098.964422006847,-1.0,0.5060008313713666,1.6866694379045555,0.3627988493381491,1.2093294977938305,1,6.5,3.0,3.0,1.0,0.23076923076923078,0.5,1.6666666666666667,0,0,0,1,1.0,1.0,,,,,1.0,1.0,1.0
28,2017-10-13 20:30:00+00:00,RL,Long,6098.5384522484665,6095.592088375216,6105.904361931593,2.946363873250448,3.928485164333917,TARGET,2017-10-15 17:00:00-05:00,6105.904361931593,2.5,2.956711433582339,0.3524521386833421,2.0698683429553735,0.2664146903591207,2,8.25,7.711547751533544,7.711547751533544,1.0,0.8934920770803635,1.1296756542551574,0.1346619747326269,0,1,2,0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,,
29,2017-10-16 16:15:00+00:00,S,Short,6103.820195886423,6107.188474534549,6093.715359942046,3.3682786481258518,4.491038197500669,STOP,2017-10-16 12:15:00-05:00,6107.188474534549,-1.0,0.6888372752990205,1.2409318082703193,0.5084684488989152,0.968031844711697,4,5.5,3.92980411357712,4.42980411357712,0.8871281918612325,0.3569532132958277,0.5237694098733621,0.9435640959306162,0,3,1,2,1.0,1.0,,,,,1.0,1.0,4.0
30,2017-10-16 19:45:00+00:00,L,Long,6116.5,6113.559190823898,6125.322427528307,2.940809176102448,3.921078901470008,TIME,2017-10-16 17:00:00-05:00,6118.0,0.5100636968183022,1.700212322727674,0.1700212322727674,1.2594319283078013,0.12395078818741424,4,5.5,1.5,9.0,0.16666666666666666,0.9090909090909091,0.5555555555555556,0.05555555555555555,0,3,1,1,1.0,1.0,1.0,1.0,,,,,
31,2017-10-16 22:30:00+00:00,RS,Short,6118.5,6120.981731154947,6112.295672112633,2.4817311549468286,3.3089748732625153,STOP,2017-10-16 18:00:00-05:00,6120.981731154947,-1.0,0.20147226624582248,1.5110419968436686,0.15636632065319045,1.1845920764610567,2,2.75,2.5,2.5,1.0,0.11764705882352941,0.2,1.4999999999999998,0,1,0,2,,,,,,,1.0,1.0,2.0
32,2017-10-17 15:00:00+00:00,L,Long,6116.410852467867,6113.214737066649,6125.999198671521,3.1961154012178667,4.261487201624158,STOP,2017-10-17 10:45:00-05:00,6113.214737066649,-1.0,1.3576316832864659,1.6929465268384882,1.0357844104812701,1.2720251213159248,3,5.5,-3.910852467866789,6.589147532133211,0.0,0.44504077252648316,0.6585294244775285,0.8211764027865144,0,2,1,2,1.0,1.0,1.0,,,,2.0,2.0,3.0
33,2017-10-17 15:45:00+00:00,RS,Short,6115.7092136035335,6118.899511721783,6107.73346830791,3.190298118249302,4.253730824332462,TIME,2017-10-17 11:30:00-05:00,6115.25,0.14394065586118185,1.3977419784143943,0.24787225743669705,1.061744597037645,0.1948920670950551,3,4.25,-0.4592136035334988,2.459213603533499,0.0,0.8493740197206665,1.8132681102309771,0.3215606791253378,1,2,1,2,1.0,1.0,1.0,,,,,,
34,2017-10-17 19:45:00+00:00,L,Long,6124.25,6121.571805178174,6132.284584465477,2.678194821825855,3.5709264291005987,STOP,2017-10-17 15:45:00-05:00,6121.571805178174,-1.0,0.28003937349437813,1.026811036146053,0.22589786338053217,0.8340356057616374,3,3.0,-2.75,3.25,0.0,0.2142857142857143,0.2307692307692308,0.846153846153846,1,2,1,2,2.0,,,,,,1.0,3.0,3.0
35,2017-10-18 14:45:00+00:00,L,Long,6120.75,6117.558555775986,6130.324332672041,3.191444224014049,4.255258965351852,STOP,2017-10-18 10:15:00-05:00,6117.558555775986,-1.0,0.3916722061423993,2.1933643543974357,0.29879610839389653,1.5835847083857677,2,7.5,-2.75,3.75,0.0,0.15151515151515152,0.3333333333333333,1.8666666666666665,0,1,1,1,1.0,,,,,,1.0,1.0,2.0
36,2017-10-18 15:30:00+00:00,RS,Short,6119.75,6122.989172908221,6111.6520677294475,3.2391729082210077,4.318897210961377,STOP,2017-10-18 11:15:00-05:00,6122.989172908221,-1.0,1.4664237243848637,1.5436039204051195,1.0458986280780067,1.1104036494140959,3,7.5,4.25,11.75,0.3617021276595745,0.4871794871794872,0.40425531914893614,0.425531914893617,0,2,1,2,1.0,1.0,1.0,,,,2.0,2.0,3.0
37,2017-10-18 19:45:00+00:00,S,Short,6118.356476396691,6121.4854800625935,6108.969465398982,3.1290036659029283,4.172004887870484,TIME,2017-10-18 17:00:00-05:00,6119.25,-0.28556169909489787,0.753107585769029,0.9247427974726989,0.5640774494901453,0.7831067456832732,4,4.25,0.8935236033094043,0.8935236033094043,1.0,0.44885264698868493,2.6372850006007154,3.238329231138902,1,1,2,2,1.0,1.0,,,,,1.0,1.0,
38,2017-10-19 15:00:00+00:00,L,Long,6081.706411134019,6074.751047879243,6102.572500898345,6.955363254775875,9.273817673034094,STOP,2017-10-19 10:45:00-05:00,6074.751047879243,-1.0,0.8329671152693778,1.4674159724167553,0.6358826274227465,1.1390695878415111,3,10.5,-8.206411134018708,8.206411134018708,0.0,0.36209930412383073,0.7059832576465311,1.2437118939495044,0,2,0,3,1.0,2.0,,,,,1.0,2.0,3.0
39,2017-10-19 16:00:00+00:00,RS,Short,6074.75,6081.418783968129,6058.0780400796775,6.6687839681289915,8.891711957505382,TIME,2017-10-19 11:45:00-05:00,6074.5,0.037488093960575626,0.7497618792115125,0.4498571275269075,0.6112218594902292,0.353409650816744,3,6.25,-0.25,8.75,0.0,0.625,0.5714285714285714,0.34285714285714286,1,2,1,1,2.0,2.0,,,,,1.0,,
40,2017-10-19 18:45:00+00:00,L,Long,6084.5,6079.129978874878,6100.610063375365,5.370021125121639,7.160028166829048,TIME,2017-10-19 14:45:00-05:00,6093.75,1.7225258121848588,1.7690805638655307,0.18621900672268743,1.3478747422957345,0.14496978706191968,4,9.0,9.25,14.75,0.6271186440677966,0.9047619047619048,0.6440677966101694,0.06779661016949153,0,2,2,1,1.0,1.0,2.0,4.0,,,,,
41,2017-10-20 14:45:00+00:00,S,Short,6106.441629117782,6110.6784977618,6093.731023185729,4.236868644017704,5.649158192023771,STOP,2017-10-20 10:30:00-05:00,6110.6784977618,-1.0,0.458269840516231,1.8429579810653103,0.3427820715671311,1.3770296950689138,3,6.0,6.308370882217787,6.808370882217787,0.9265609925414158,0.19914144797766287,0.2851826305252247,1.1468780149171685,0,2,1,1,1.0,,,,,,1.0,1.0,3.0
42,2017-10-20 15:45:00+00:00,RL,Long,6112.442044480607,6108.372448990661,6122.616033205474,4.0695954899465505,5.426127319928959,TIME,2017-10-20 11:30:00-05:00,6115.25,0.6899839373051582,1.5500202747363185,0.2929147340447394,1.186732524659694,0.22314078989944075,3,5.75,2.8079555193926353,6.807955519392635,0.4124520954042814,0.8410607359190181,0.9265565119255351,0.17509580919143722,0,2,2,1,1.0,1.0,2.0,3.0,,,1.0,,
43,2017-10-20 19:00:00+00:00,S,Short,6113.25,6116.5592803223635,6103.322159032909,3.30928032236352,4.412373763151421,TARGET,2017-10-20 14:45:00-05:00,6103.322159032909,3.0,3.248440432003731,0.2266353789770045,2.313163114963336,0.16506615659828508,3,6.5,-4.75,6.75,0.0,0.9347826086956522,1.5925925925925926,0.1111111111111111,0,2,2,1,1.0,1.0,1.0,1.0,3.0,3.0,,,
44,2017-10-20 20:45:00+00:00,RL,Long,6109.25,6105.9451339390625,6117.512165152344,3.3048660609374565,4.406488081250045,TARGET,2017-10-22 17:00:00-05:00,6117.512165152344,2.5,3.1014872648401646,0.0,2.124844771656203,0.0,1,10.25,8.5,8.5,1.0,1.0,1.2058823529411764,0.0,0,0,1,0,1.0,1.0,1.0,1.0,1.0,1.0,,,
45,2017-10-23 16:30:00+00:00,L,Long,6101.25,6097.129051008457,6113.612846974629,4.120948991542718,5.494598655390635,STOP,2017-10-23 12:30:00-05:00,6097.129051008457,-1.0,0.8493189328921394,2.669288074803867,0.6427209859330921,1.978787632246441,4,10.0,-7.5,14.0,0.0,0.2413793103448276,0.25,0.7857142857142857,0,3,1,1,1.0,1.0,,,,,1.0,3.0,4.0
46,2017-10-23 19:15:00+00:00,S,Short,6077.644063087062,6082.480052302167,6063.136095441747,4.835989215104746,6.447985620139882,TARGET,2017-10-23 14:30:00-05:00,6063.136095441747,3.0,3.131533676659369,0.0,2.161809320957355,0.0,1,14.25,-10.144063087062023,10.144063087062023,0.0,1.0,1.492899142787974,0.0,0,0,1,0,1.0,1.0,1.0,1.0,1.0,1.0,,,
47,2017-10-23 22:30:00+00:00,RL,Long,6068.010228461385,6063.492565962454,6079.304384708711,4.517662498930804,6.0235499985740075,TIME,2017-10-23 18:15:00-05:00,6070.0,0.44044271547199,0.606457773077002,0.4449709250880742,0.5152360894946124,0.3461386188597769,3,2.75,1.9897715386150594,3.5102284613849406,0.5668495827277312,0.5767940081294861,0.7805108894633309,0.5726773865288006,1,2,2,1,3.0,3.0,,,,,1.0,,
48,2017-10-24 20:00:00+00:00,L,Long,6079.0,6074.61825878642,6092.145223640742,4.381741213580426,5.8423216181075475,STOP,2017-10-24 15:30:00-05:00,6074.61825878642,-1.0,0.0,1.483428546591115,0.0,1.1036967882572777,1,6.5,-4.25,4.25,0.0,0.0,0.0,1.5294117647058822,0,0,0,1,,,,,,,1.0,1.0,1.0
49,2017-10-25 14:45:00+00:00,S,Short,6063.0,6069.191686114259,6044.424941657223,6.191686114259028,8.255581485678855,TARGET,2017-10-25 10:00:00-05:00,6044.424941657223,3.0,5.73349477749622,0.0,3.4798424169667626,0.0,1,35.5,-32.25,32.25,0.0,1.0,1.1007751937984496,0.0,0,0,1,0,1.0,1.0,1.0,1.0,1.0,1.0,,,
50,2017-10-25 16:30:00+00:00,S,Short,6028.5,6037.461158574847,6001.61652427546,8.961158574847104,11.948211433129147,STOP,2017-10-25 11:45:00-05:00,6037.461158574847,-1.0,0.08369453500188691,1.283316203362266,0.06265785728508713,0.9607538117046694,1,12.25,9.5,9.5,1.0,0.06122448979591836,0.07894736842105263,1.2105263157894737,0,0,0,1,,,,,,,1.0,1.0,1.0
51,2017-10-26 14:45:00+00:00,L,Long,6061.75,6055.648948394825,6080.053154815524,6.101051605174689,8.134735473566353,STOP,2017-10-26 10:15:00-05:00,6055.648948394825,-1.0,0.9014839335787787,2.4176160036885426,0.6710148360864422,1.7344921544472678,2,12.5,-12.0,12.0,0.0,0.271604938271605,0.4583333333333333,1.2291666666666667,0,1,0,2,1.0,1.0,,,,,1.0,1.0,2.0
52,2017-10-26 15:30:00+00:00,RS,Short,6053.1496069923305,6059.527344010031,6037.20526444808,6.377737017700383,8.503649356933412,TIME,2017-10-26 11:15:00-05:00,6052.0,0.1802531194277797,1.0426279688039197,0.7605194435280094,0.7886193601418681,0.5873391799512125,3,7.5,-1.1496069923305186,5.6496069923305186,0.0,0.5782266949852625,1.177003462605014,0.858536357352646,1,2,1,1,1.0,1.0,1.0,,,,2.0,2.0,
53,2017-10-26 20:00:00+00:00,S,Short,6084.75,6092.3062634290645,6062.081209712806,7.556263429064529,10.075017905419474,STOP,2017-10-26 15:30:00-05:00,6092.3062634290645,-1.0,0.0,1.5219162365047016,0.0,1.1300209648324826,1,10.0,7.5,7.5,1.0,0.0,0.0,1.5333333333333334,0,0,0,1,,,,,,,1.0,1.0,1.0
54,2017-10-27 15:30:00+00:00,L,Long,6187.876594642613,6181.302989095844,6207.597411282918,6.573605546768704,8.764807395691067,TARGET,2017-10-27 11:15:00-05:00,6207.597411282918,3.0,3.213366729582743,0.0,2.309633038839158,0.0,3,12.25,19.623405357387128,19.623405357387128,1.0,1.0,1.0764393321486034,0.0,0,2,3,0,1.0,1.0,1.0,1.0,1.0,3.0,,,
55,2017-10-27 18:00:00+00:00,L,Long,6219.8762738068435,6213.331688366328,6239.51003012839,6.54458544051522,8.726113920687322,STOP,2017-10-27 13:30:00-05:00,6213.331688366328,-1.0,0.6682969048093215,1.5090755398658255,0.4950474868559693,1.1393711212902013,2,10.25,-8.126273806843528,8.126273806843528,0.0,0.3069281539057173,0.5382203820739028,1.2153508534903463,0,1,0,2,1.0,1.0,,,,,1.0,1.0,2.0
56,2017-10-27 18:45:00+00:00,RS,Short,6215.75,6222.134982402628,6199.787543993429,6.384982402628339,8.5133098701713,STOP,2017-10-27 14:15:00-05:00,6222.134982402628,-1.0,0.3915437572656254,1.2137856475234388,0.29492800931914825,0.9522022264445541,2,8.0,4.75,5.25,0.9047619047619048,0.24390243902439024,0.47619047619047616,1.4761904761904763,0,1,1,1,1.0,,,,,,1.0,1.0,2.0
57,2017-10-30 15:30:00+00:00,S,Short,6225.0,6230.777044259353,6207.668867221941,5.777044259352806,7.702725679137569,TARGET,2017-10-30 11:15:00-05:00,6207.668867221941,3.0,3.9379999492246665,0.25964834830052747,2.70874014297548,0.1992685254218062,3,14.5,-14.25,14.75,0.0,0.9381443298969072,1.5423728813559323,0.1016949152542373,1,2,2,1,1.0,1.0,2.0,2.0,2.0,3.0,1.0,,
58,2017-10-31 15:15:00+00:00,L,Long,6246.75,6242.825515900786,6258.5234522976425,3.924484099214169,5.232645465618805,STOP,2017-10-31 11:00:00-05:00,6242.825515900786,-1.0,0.8281343274268262,1.2740528114258867,0.6481368817976266,0.956456009497205,3,8.0,-3.25,8.75,0.0,0.39393939393939387,0.37142857142857144,0.5714285714285714,1,2,2,1,1.0,1.0,,,,,1.0,3.0,3.0
59,2017-10-31 16:15:00+00:00,RS,Short,6243.977236804374,6247.9125519167665,6234.138949023394,3.9353151123923453,5.247086816522767,STOP,2017-10-31 11:45:00-05:00,6247.9125519167665,-1.0,0.5024341756388904,1.3398579389543426,0.3780973970430808,1.018431902380795,2,5.0,3.2727631956258847,3.2727631956258847,1.0,0.2727223178447055,0.6041490588187782,1.6111044033595345,0,1,0,2,1.0,1.0,,,,,1.0,1.0,2.0
60,2017-10-31 17:45:00+00:00,S,Short,6249.25,6253.123778829443,6237.62866351167,3.8737788294429265,5.165038439257538,STOP,2017-10-31 13:00:00-05:00,6253.123778829443,-1.0,0.06453646710541591,1.7424846118462298,0.0472044832615988,1.2745210480631675,1,7.0,6.25,6.25,1.0,0.03571428571428571,0.039999999999999994,1.08,0,0,0,1,,,,,,,1.0,1.0,1.0
61,2017-11-01 15:00:00+00:00,S,Short,6259.75,6264.650011267877,6245.0499661963695,4.900011267876835,6.533348357169205,TARGET,2017-11-01 10:45:00-05:00,6245.0499661963695,3.0,3.622440649547943,0.5102029083870342,2.4462142323692113,0.3848965340092675,3,12.5,-16.5,16.5,0.0,0.8765432098765432,1.0757575757575757,0.15151515151515152,0,2,3,0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,
62,2017-11-01 15:30:00+00:00,RL,Long,6251.75,6246.610449468004,6264.59887632999,5.139550531996065,6.8527340426612025,STOP,2017-11-01 10:45:00-05:00,6246.610449468004,-1.0,0.5350662441939205,1.897053047596627,0.3789909374093144,1.343695141723933,1,12.5,-8.5,8.5,0.0,0.22,0.32352941176470595,1.1470588235294117,0,0,0,1,1.0,1.0,,,,,1.0,1.0,1.0
63,2017-11-01 17:15:00+00:00,S,Short,6238.0,6244.584468802302,6218.246593593095,6.5844688023016715,8.779291736402246,STOP,2017-11-01 13:00:00-05:00,6244.584468802302,-1.0,1.6705979374000273,1.3668528578727495,1.2434035714332736,0.9901230675572886,3,13.0,6.5,7.5,0.8666666666666667,0.55,1.4666666666666666,1.2,2,2,2,1,1.0,2.0,2.0,2.0,,,1.0,1.0,3.0
64,2017-11-02 15:00:00+00:00,S,Short,6226.25,6232.742445822388,6206.772662532837,6.492445822387708,8.656594429850426,TARGET,2017-11-02 10:15:00-05:00,6206.772662532837,3.0,3.0419968899696723,0.15402515898580618,2.0744906825626144,0.10503750291456276,1,20.75,-17.0,17.0,0.0,0.9518072289156627,1.161764705882353,0.0588235294117647,0,0,1,0,1.0,1.0,1.0,1.0,1.0,1.0,,,
65,2017-11-02 15:15:00+00:00,RL,Long,6209.25,6202.109693164925,6227.100767087686,7.140306835074625,9.520409113432535,STOP,2017-11-02 10:30:00-05:00,6202.109693164925,-1.0,0.03501250097151983,2.3458375650918284,0.024864079007010355,1.6658932934696937,1,17.0,-6.0,6.0,0.0,0.014705882352941178,0.041666666666666664,2.7916666666666665,0,0,0,1,,,,,,,1.0,1.0,1.0
66,2017-11-02 20:45:00+00:00,L,Long,6258.470250349135,6251.378328274803,6279.746016572134,7.091922074332615,9.455896099110603,STOP,2017-11-02 17:00:00-05:00,6251.378328274803,-1.0,0.0,1.4058601102259802,0.0,1.0461441221247096,1,4.5,-5.970250349135313,5.970250349135313,0.0,0.0,0.0,1.669988654760404,0,0,0,1,,,,,,,1.0,1.0,1.0
67,2017-11-03 15:00:00+00:00,L,Long,6254.5,6248.804169930197,6271.58749020941,5.695830069803378,7.594440093071163,TIME,2017-11-03 11:00:00-05:00,6270.0,2.7212890500673,2.809072567811407,0.7461599008249049,2.1354248556994424,0.5548938215661027,4,10.25,15.5,15.5,1.0,0.7901234567901234,1.032258064516129,0.27419354838709675,0,2,4,0,1.0,1.0,3.0,3.0,3.0,,1.0,1.0,
68,2017-11-03 17:15:00+00:00,L,Long,6279.0,6273.864610374201,6294.406168877396,5.13538962579878,6.84718616773155,TARGET,2017-11-03 13:15:00-05:00,6294.406168877396,3.0,3.261680460593024,0.29209078751579315,2.3459512547080705,0.21262933140243875,4,9.75,14.5,17.0,0.8529411764705882,0.9178082191780822,0.9852941176470589,0.08823529411764706,0,3,2,1,1.0,1.0,1.0,1.0,3.0,4.0,1.0,,
69,2017-11-03 19:00:00+00:00,RL,Long,6290.75,6285.635023538602,6303.537441153497,5.114976461398328,6.81996861519818,STOP,2017-11-03 14:15:00-05:00,6285.635023538602,-1.0,0.048876080249185584,1.0263976852328973,0.03717093421655958,0.7805896185477512,1,5.5,-4.0,4.0,0.0,0.04545454545454545,0.0625,1.3125,0,0,0,1,,,,,,,1.0,1.0,1.0
70,2017-11-06 16:15:00+00:00,S,Short,6305.5,6310.194658747415,6291.416023757754,4.6946587474149055,6.25954499655363,TIME,2017-11-06 11:15:00-06:00,6305.25,0.053252006897766845,2.4495923172972747,0.5325200689776685,1.7566650922976474,0.39001630599469217,4,10.75,-0.25,12.25,0.0,0.8214285714285714,0.9387755102040817,0.20408163265306123,1,3,2,2,1.0,1.0,1.0,2.0,2.0,,4.0,4.0,
71,2017-11-06 16:30:00+00:00,RL,Long,6304.5,6299.832638305971,6316.168404235071,4.667361694028841,6.223148925371228,STOP,2017-11-06 10:45:00-06:00,6299.832638305971,-1.0,0.05356345112911131,2.249664947422675,0.03818837157168799,1.6039116060108956,1,10.75,-5.25,5.25,0.0,0.023255813953488372,0.047619047619047616,2.0,0,0,0,1,,,,,,,1.0,1.0,1.0
72,2017-11-07 15:45:00+00:00,L,Long,6309.0,6304.0193382873795,6323.941985137861,4.980661712620531,6.64088228349371,STOP,2017-11-07 10:30:00-06:00,6304.0193382873795,-1.0,1.5560181452119555,1.0540768080468086,1.1292500037233137,0.7166533675017759,3,11.0,2.75,15.75,0.1746031746031746,0.5961538461538461,0.49206349206349204,0.3333333333333333,0,2,1,1,1.0,1.0,1.0,1.0,,,1.0,2.0,3.0
73,2017-11-07 16:00:00+00:00,RS,Short,6314.0,6319.14722159029,6301.131946024274,5.147221590290428,6.862962120387016,TARGET,2017-11-07 10:45:00-06:00,6301.131946024274,2.5,3.011333343262073,0.7285483894988887,1.895455987017826,0.45857806137528045,3,19.25,-13.75,22.25,0.0,0.8051948051948052,0.6966292134831461,0.16853932584269662,0,2,1,1,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,
74,2017-11-07 20:45:00+00:00,L,Long,6315.424270176118,6310.259710021009,6330.917950641444,5.164560155109029,6.886080206811573,STOP,2017-11-07 17:00:00-06:00,6310.259710021009,-1.0,0.595545357495667,2.0184236146045333,0.45557187535468,1.6223819566185276,4,5.75,-6.674270176117716,8.825729823882284,0.0,0.22783183880609512,0.348495805475419,1.1811227381909888,2,3,1,3,1.0,1.0,,,,,1.0,4.0,4.0
75,2017-11-08 16:15:00+00:00,L,Long,6326.75,6322.660277229276,6339.01916831217,4.089722770723711,5.452963694297928,STOP,2017-11-08 10:45:00-06:00,6322.660277229276,-1.0,0.6724172160729037,1.1003190808465697,0.5007248934073067,0.830077909306376,2,6.0,-1.25,1.25,0.0,0.3793103448275862,2.2,3.6,1,1,1,1,1.0,1.0,,,,,1.0,1.0,2.0
76,2017-11-08 16:30:00+00:00,RS,Short,6326.95470363057,6331.073731917671,6316.657132912819,4.119028287100264,5.492037716133789,TIME,2017-11-08 11:15:00-06:00,6329.75,-0.6786300492725081,1.1421877449359146,0.8000179022197363,0.8678379007933125,0.624532165069541,3,4.5,2.795296369429707,5.704703630570293,0.48999852585685755,0.5880879538212866,0.8247060557815462,0.5776454979660844,0,2,1,2,1.0,1.0,1.0,,,,2.0,3.0,
77,2017-11-08 18:00:00+00:00,L,Long,6332.784038581346,6328.663055604117,6345.146987513032,4.120982977228778,5.494643969638238,TIME,2017-11-08 13:00:00-06:00,6339.25,1.5690337607271736,1.6903640362373706,0.19025523417068485,1.3340163091244395,0.14361489952620088,4,5.0,6.465961418653933,10.465961418653933,0.6178086427042786,0.8988337314392171,0.6655825623662438,0.0749131923942163,0,3,1,1,1.0,1.0,1.0,3.0,,,,,
78,2017-11-09 16:00:00+00:00,L,Long,6303.5,6295.416935566493,6327.749193300523,8.083064433507388,10.777419244676988,STOP,2017-11-09 10:15:00-06:00,6295.416935566493,-1.0,0.15464431964915099,2.103162747228453,0.11051018117683029,1.502938464004892,1,18.25,-10.0,10.0,0.0,0.06849315068493152,0.125,1.7,0,0,0,1,,,,,,,1.0,1.0,1.0
79,2017-11-09 16:15:00+00:00,RS,Short,6303.672258075532,6312.155639335218,6282.463804926318,8.483381259686212,11.311175012914346,TARGET,2017-11-09 10:45:00-06:00,6282.463804926318,2.5,4.087080023185791,0.0,2.964877819494126,0.0,2,19.75,-27.422258075532227,27.422258075532227,0.0,1.0,1.2643837710239072,0.0,0,1,2,0,1.0,1.0,1.0,1.0,2.0,2.0,,,
80,2017-11-10 16:00:00+00:00,L,Long,6298.5,6292.90993351732,6315.270199448041,5.590066482680413,7.45342197690715,STOP,2017-11-10 10:15:00-06:00,6292.90993351732,-1.0,0.22361093626933579,1.7441653029008193,0.16219549948726975,1.265124896000704,1,11.0,-5.75,5.75,0.0,0.11363636363636363,0.21739130434782608,1.6956521739130435,0,0,0,1,,,,,,,1.0,1.0,1.0
81,2017-11-10 16:30:00+00:00,RS,Short,6297.0,6302.67523589578,6282.811910260549,5.675235895780133,7.566981194374023,STOP,2017-11-10 11:00:00-06:00,6302.67523589578,-1.0,0.08810206468629418,2.1144495524710605,0.06821232180626131,1.562199219104409,2,12.25,10.0,10.0,1.0,0.039999999999999994,0.05,1.2000000000000002,0,1,0,2,,,,,,,1.0,1.0,2.0
82,2017-11-10 18:00:00+00:00,S,Short,6300.0,6305.366210615286,6283.901368154143,5.366210615286036,7.154947487047713,STOP,2017-11-10 12:15:00-06:00,6305.366210615286,-1.0,0.13976342968417438,1.0715196275786703,0.10551245571036709,0.8089288271128143,1,6.5,5.0,5.0,1.0,0.11538461538461539,0.15,1.15,0,0,0,1,,,,,,,1.0,1.0,1.0
83,2017-11-10 18:30:00+00:00,RL,Long,6300.960816552369,6295.675665562658,6314.1736940266455,5.285150989710928,7.046867986280937,TIME,2017-11-10 13:15:00-06:00,6308.75,1.4737863615997395,2.183321435867335,0.0,1.7064941505479774,0.0,3,8.75,7.789183447631331,14.28918344763133,0.5451104659813516,1.0,0.8075467356074949,0.0,0,2,2,1,1.0,1.0,2.0,2.0,2.0,,,,
84,2017-11-13 15:45:00+00:00,S,Short,6313.5,6318.86696544237,6297.399103672889,5.366965442370201,7.155953923160207,STOP,2017-11-13 10:15:00-06:00,6318.86696544237,-1.0,0.6521376069182034,1.3042752138364069,0.4973235820912555,0.9975597499888993,2,6.75,2.25,2.25,1.0,0.3333333333333333,1.5555555555555556,3.111111111111111,0,1,0,2,1.0,1.0,,,,,1.0,2.0,2.0
85,2017-11-13 16:00:00+00:00,RL,Long,6310.965595392316,6305.687341767258,6324.16122945496,5.278253625057914,7.037671500077336,TIME,2017-11-13 10:45:00-06:00,6316.75,1.0958936456223944,1.8063559057527714,0.0,1.358734039533514,0.0,3,6.75,5.784404607684337,5.784404607684337,1.0,1.0,1.6482948988420145,0.0,0,2,3,0,1.0,1.0,1.0,1.0,,,,,
86,2017-11-13 20:15:00+00:00,L,Long,6322.0,6318.479050865304,6332.562847404088,3.520949134695911,4.694598846261262,STOP,2017-11-13 14:30:00-06:00,6318.479050865304,-1.0,0.0,3.5501790914339835,0.0,2.3799879191361235,1,12.5,-11.5,11.5,0.0,0.0,0.0,1.0869565217391304,0,0,0,1,,,,,,,1.0,1.0,1.0
87,2017-11-14 15:45:00+00:00,L,Long,6293.25,6286.6387432043875,6313.0837703868365,6.611256795612462,8.815009060816223,TIME,2017-11-14 10:45:00-06:00,6298.5,0.7941001480208943,1.0209859045982927,0.4915858059176965,0.8066741311409301,0.38620564372406063,4,7.75,5.25,10.25,0.5121951219512195,0.675,0.6585365853658537,0.3170731707317073,2,3,1,2,1.0,1.0,4.0,,,,1.0,,
88,2017-11-15 15:45:00+00:00,L,Long,6273.25,6265.760616370666,6295.718150888003,7.489383629334043,9.9858448391126,TIME,2017-11-15 10:45:00-06:00,6276.0,0.3671864249587827,1.101559274876348,0.6008505135689172,0.8292912531375101,0.45963264307580254,4,12.0,2.75,12.75,0.21568627450980393,0.6470588235294117,0.6470588235294118,0.35294117647058826,0,3,1,2,1.0,2.0,2.0,,,,1.0,1.0,
