signal_id,movement_efficiency,directional_efficiency,MFE_R,MAE_R,behavior_class
279,0.2769230769230769,0.0,0.6229421113516939,1.626571068529423,IMMEDIATE_EXPANSION
280,0.951923076923077,1.0,2.9694062689037257,0.14997001358099626,CLEAN_WINNER
281,0.15999999999999998,1.0,0.23435969956622327,1.2303884227226722,WRONG_DIRECTION
282,0.15999999999999998,1.0,0.23435969956622327,1.2303884227226722,WRONG_DIRECTION
283,0.8009069678773814,0.32981820701233694,1.0326670080057752,0.2567049782844931,CLEAN_WINNER
284,0.7125,0.8596491228070176,1.9444057020316263,0.78458475696013,IMMEDIATE_EXPANSION
285,0.9771641049513008,0.0,3.2275747621049424,0.07542700162214028,CLEAN_WINNER
286,0.4166666666666667,0.0,0.7559664983513406,1.0583530976918767,IMMEDIATE_EXPANSION
287,0.6651447641117415,0.0,1.2921457679445465,0.6505076778359745,IMMEDIATE_EXPANSION
288,1.0,0.0,3.8135409093751056,0.0,CLEAN_WINNER
289,0.31002865745267033,0.6460981842024988,1.015424106579232,2.259834751496651,IMMEDIATE_EXPANSION
290,1.0,0.0,3.1861472566348685,0.0,CLEAN_WINNER
291,0.3508771929824561,0.5193798449612403,0.7825961007496859,1.4478027863869187,IMMEDIATE_EXPANSION
292,0.0,0.0,0.0,1.2949450862906802,WRONG_DIRECTION
293,0.9844378903897023,0.0,2.953677957488429,0.0466920875117466,CLEAN_WINNER
294,1.0,1.0,2.7992183443528385,0.0,CLEAN_WINNER
295,0.8566176470588235,1.0,3.4308862508190634,0.5742685140855943,IMMEDIATE_EXPANSION
296,0.22891566265060237,1.0,0.5646885417058485,1.9021087720618055,IMMEDIATE_EXPANSION
297,0.29493087557603687,0.8068181818181818,0.8591783180483371,2.053973166584306,IMMEDIATE_EXPANSION
298,0.6804769941606963,0.05689511685167228,1.4448882732298625,0.6784579759875631,IMMEDIATE_EXPANSION
299,1.0,1.0,3.756776173851764,0.0,CLEAN_WINNER
300,0.0,1.0,0.0,1.6263454188978324,WRONG_DIRECTION
301,0.7253521126760564,0.16167664670658682,2.2586671366387323,0.8552234789214617,IMMEDIATE_EXPANSION
302,0.24242424242424243,1.0,0.3223279500749425,1.0072748439841954,WRONG_DIRECTION
303,0.41955668196252105,0.0,1.1159104882733184,1.5438266491583348,IMMEDIATE_EXPANSION
304,0.3823529411764706,0.0,0.5643581917375535,0.911655540499125,DELAYED_EXPANSION
305,0.3740040813821214,1.0,1.000479868193587,1.6745708010299736,IMMEDIATE_EXPANSION
306,0.8590604026845637,0.7622377622377622,2.436785396029371,0.39978510403606865,IMMEDIATE_EXPANSION
307,0.06,0.0,0.0925797114761435,1.4504154797929147,WRONG_DIRECTION
