signal_id,marker_bar_timestamp,signal_type,direction,entry_price,stop,target,risk_points,atr_at_entry,exit_type,exit_timestamp,exit_price,realized_R,MFE_R,MAE_R,MFE_ATR,MAE_ATR,bars_held,max_forward_range,net_directional_move,total_absolute_move,directional_efficiency,movement_efficiency,fav_excursion_over_total,adv_excursion_over_total,time_near_entry_bars,direction_changes,max_consec_favorable,max_consec_adverse,bars_to_plus_0.25r,bars_to_plus_0.50r,bars_to_plus_1.00r,bars_to_plus_1.50r,bars_to_plus_2.00r,bars_to_target,bars_to_minus_0.25r,bars_to_minus_0.50r,bars_to_minus_1.00r,behavior_class,meaningful_expansion,candidate_id,candidate_ids,timestamp_ct,bar_index_x,open,high,low,close,signal_atr,source_displacement_time,source_displacement_high,source_displacement_low,source_displacement_midpoint,bos_or_reclaim_time,bos_level,retest_time,expiry_time,event_id,reclaim_level,body_atr,body_range,upper_wick_ratio,lower_wick_ratio,close_loc,range_atr,rel_volume,ret_1,ret_2,ret_3,ret_4,ret_8,mom_accel,consec_up,consec_down,dist_high_8_atr,dist_low_8_atr,break_high_8,break_low_8,dist_high_16_atr,dist_low_16_atr,break_high_16,break_low_16,dist_high_32_atr,dist_low_32_atr,break_high_32,break_low_32,impulse_3bar,pullback_from_high_8,pullback_from_low_8,disp_long,disp_short,mid_reclaim_up,mid_reclaim_down,ema8_slope,price_vs_ema8,price_vs_ema21,trend_agree,atr_percentile,atr_expansion,session_bucket,minutes_since_open,timestamp,bar_index_y,in_rth,avg_range_3_atr,avg_range_5_atr,avg_range_8_atr,atr_short_long_ratio,realized_vol_8,inside_bar_density_8,alternating_bars_8,overlap_density_5,dist_session_high_atr,dist_session_low_atr,session_travel_atr,pre_entry_efficiency_5,atr,pre_entry_move_3_atr,pre_entry_move_5_atr,day_of_week,dist_from_disp_mid_atr,dist_from_bos_atr,net_R
3634,2023-03-07 16:45:00+00:00,RL,Long,12014.0,11985.362896517296,12085.592758706756,28.637103482704333,38.182804643602886,TARGET,2023-03-07 11:15:00-06:00,12085.592758706756,2.5,3.029286815001857,0.18332859687331124,2.125469587443299,0.14009968149263033,2,84.25,56.25,56.25,1.0,0.9429347826086957,1.5422222222222222,0.09333333333333334,0,1,2,0,1.0,1.0,2.0,2.0,2.0,2.0,,,,CLEAN_WINNER,True,5137.0,5137.0,2023-03-07 16:45:00+00:00,127137,12045.75,12054.25,12009.0,12014.0,38.182804643602886,2023-03-07 09:45:00-06:00,12075.0,12003.25,12039.125,2023-03-07 10:30:00-06:00,,2023-03-07 10:45:00-06:00,2023-03-07 11:30:00-06:00,A_MID_4_2023-03-07 09:45:00-06:00_Long,12039.125,0.8315261358182962,0.7016574585635359,0.1878453038674033,0.11049723756906077,0.11049723756906077,1.1850884297882802,1.182332115961307,-0.002677181695548425,0.000666333499916627,2.080948912697167e-05,0.0006871707306914665,-0.009093345980163758,-0.006029672117004337,0,1,-3.6469295878015036,-1.132708830681616,0.0,0.0,-3.6796668372431687,-1.132708830681616,0.0,0.0,-4.1314408795381485,-1.132708830681616,0.0,0.0,0.00654744988833304,3.6469295878015036,1.132708830681616,0.0,1.0,0.0,1.0,-0.15926676760758338,-0.5574336866266609,-1.5872528087049045,True,1.0,1.1169993832644047,3.0,75.0,2023-03-07 10:45:00-06:00,127137,True,1.0694168150943966,1.496747044472933,1.7612640199615879,2.4166309977083085,0.0041479613421998235,0.25,6.0,1.0,4.1314408795381485,1.132708830681616,5.2641497102197645,-0.20739219712525667,38.182804643602886,0.00654744988833304,-0.661292438721637,1,0.6580187137774706,,2.4746831937651144
3635,2023-03-07 18:45:00+00:00,S,Short,11975.818904714488,12004.522068310016,11889.709413927902,28.703163595528167,38.27088479403817,TIME,2023-03-07 13:45:00-06:00,11936.75,1.361135840809361,1.500493301762661,0.6421276603943272,1.217870148832924,0.49930614116847777,4,32.75,-39.06890471448787,66.93109528551213,0.0,0.7003073937315101,0.6434812478529773,0.27537417708300543,0,3,3,1,2.0,3.0,3.0,4.0,,,1.0,1.0,,DELAYED_EXPANSION,True,,,2023-03-07 18:45:00+00:00,127145,11982.0,11984.5,11959.75,11974.0,38.27088479403817,2023-03-07 12:30:00-06:00,12034.75,11979.75,12007.25,2023-03-07 12:30:00-06:00,11979.75,2023-03-07 12:45:00-06:00,2023-03-07 13:45:00-06:00,MOMENTUM_DISPLACEMENT_2023-03-07 12:30:00-06:00_Short,,0.20903619142994673,0.32323232323232326,0.10101010101010101,0.5757575757575758,0.5757575757575758,0.6467057172363977,0.7663645196075292,-0.0006676681689200548,-0.004034102724059019,-0.004034102724059019,-0.0063276695504242975,-0.0033294489761944712,0.0027010155491086207,0,2,-3.3119171579682187,0.15024476259027422,0.0,1.0,-4.683717164227244,-0.08492095276841587,0.0,0.0,-4.905818117621562,-0.08492095276841587,0.0,0.0,1.267281910544052,3.3119171579682187,-0.15024476259027422,0.0,0.0,1.0,0.0,-0.29592655450381744,-1.0357429407633612,-1.868515678770225,True,0.95,0.9566207147339607,4.0,195.0,2023-03-07 12:45:00-06:00,127145,True,0.9515501630717367,0.9275980994703886,1.0949903621389008,1.8796451712559639,0.0023865900946609085,0.125,3.0,1.0,5.167113356908996,0.3723457159845926,5.539459072893589,-1.0,38.27088479403817,1.267281910544052,2.3843190584978298,1,0.8212795563694012,0.1027176483289593,1.3358773010115754
3636,2023-03-08 16:30:00+00:00,S,Short,12007.0,12032.7719667845,11929.684099646502,25.771966784499455,34.36262237933273,STOP,2023-03-08 10:45:00-06:00,12032.7719667845,-1.0,0.029101387809140254,1.4744703156631063,0.02162878819699426,1.0958586019810426,1,38.75,28.75,28.75,1.0,0.01935483870967742,0.02608695652173913,1.3217391304347825,0,0,0,1,,,,,,,1.0,1.0,1.0,WRONG_DIRECTION,False,,,2023-03-08 16:30:00+00:00,127228,11991.25,12009.25,11954.25,12007.0,34.36262237933273,2023-03-08 10:15:00-06:00,12019.0,11987.0,12003.0,2023-03-08 10:15:00-06:00,11987.0,2023-03-08 10:30:00-06:00,2023-03-08 11:30:00-06:00,MOMENTUM_DISPLACEMENT_2023-03-08 10:15:00-06:00_Short,,0.4583468579939574,0.2863636363636364,0.04090909090909091,0.6727272727272727,0.9590909090909091,1.6005763295027085,1.5340747482791968,0.0013552113087171858,-0.0004162504162503744,0.0021491914449660587,0.0013343340838962714,0.004917038059967016,0.003124275577781499,1,0,-0.48744824580309754,-3.1502252303394216,0.0,0.0,-0.48744824580309754,-3.1502252303394216,0.0,0.0,-0.48744824580309754,-3.1502252303394216,0.0,0.0,0.7493607360853589,0.48744824580309754,3.1502252303394216,0.0,0.0,1.0,0.0,0.14388063111010552,0.5035822088853693,0.8091100029892025,True,0.81,1.1421054332078622,3.0,60.0,2023-03-08 10:30:00-06:00,127228,True,1.1325290089057043,1.3779507127627864,1.5223663497656443,2.0447287583245153,0.0017909126844354879,0.125,7.0,1.0,0.48744824580309754,3.1502252303394216,3.637673476142519,0.32054794520547947,34.36262237933273,-0.7493607360853589,-0.8512155934173494,2,0.11640555123656061,-0.582027756182803,-1.0281313415488356
3637,2023-03-08 16:45:00+00:00,RL,Long,12006.436262237934,11980.429257366612,12071.453774416235,26.00700487132235,34.676006495094676,STOP,2023-03-08 11:15:00-06:00,11980.429257366612,-1.0,1.4059188262153346,1.0261182466021164,1.0130702552387754,0.7533231687859543,2,54.5,-23.436262237933988,23.436262237933988,0.0,0.5780828104674468,1.5601352037648675,1.1386739902039305,0,1,0,2,1.0,1.0,1.0,,,,1.0,1.0,2.0,IMMEDIATE_EXPANSION,True,5141.0,5141.0,2023-03-08 16:45:00+00:00,127229,12007.0,12045.0,12006.25,12035.75,34.676006495094676,2023-03-08 10:15:00-06:00,12019.0,11987.0,12003.0,2023-03-08 10:30:00-06:00,,2023-03-08 10:45:00-06:00,2023-03-08 11:30:00-06:00,A_MID_4_2023-03-08 10:15:00-06:00_Long,12003.0,0.8291035475514467,0.7419354838709677,0.23870967741935484,0.01935483870967742,0.7612903225806451,1.1174873901780367,1.5255513006734451,0.00239443657866234,0.0037528928549090956,0.0019771894771893894,0.004548774126238886,0.0055769070097753115,0.0010392252699451543,2,0,0.34606061115190817,-3.9508586439842848,1.0,0.0,0.34606061115190817,-3.9508586439842848,1.0,0.0,0.34606061115190817,-3.9508586439842848,1.0,0.0,0.6849116262381516,-0.34606061115190817,3.9508586439842848,0.0,0.0,0.0,0.0,0.29514103032848843,1.0329936061497096,1.4826374779308231,True,0.82,1.1086639448120752,3.0,75.0,2023-03-08 10:45:00-06:00,127229,True,1.2977272918196556,1.2602373922781989,1.4923863855926038,2.013779919179277,0.001525835869397757,0.125,7.0,1.0,0.26675505442959585,3.9508586439842848,4.217613698413881,0.41920374707259955,34.676006495094676,0.6849116262381516,1.2905176957539908,2,0.09909625084480496,,-1.0278771047872357
3638,2023-03-08 20:45:00+00:00,L,Long,12021.75,11997.88544625395,12093.34366123815,23.86455374605066,31.819404994733684,TIME,2023-03-08 15:45:00-06:00,12028.75,0.2933220572439335,0.30379784500264545,0.356176783796205,0.2845629553878204,0.28155533490226503,4,9.0,7.0,16.5,0.42424242424242425,0.46031746031746035,0.4393939393939394,0.5151515151515151,2,3,3,1,4.0,,,,,,1.0,,,STATIC_CHOP,False,,,2023-03-08 20:45:00+00:00,127245,12017.25,12036.0,12009.75,12021.75,31.819404994733684,2023-03-08 14:30:00-06:00,12019.75,11958.25,11989.0,2023-03-08 14:30:00-06:00,12019.75,2023-03-08 14:45:00-06:00,2023-03-08 15:45:00-06:00,MOMENTUM_DISPLACEMENT_2023-03-08 14:30:00-06:00_Long,,0.14142313474261317,0.17142857142857143,0.5428571428571428,0.2857142857142857,0.45714285714285713,0.8249682859985767,1.8542701451511792,0.0003952733627361482,0.005121023368588329,0.005436259853220937,0.004323308270676618,0.006341034655951816,-0.004328609418084106,3,0,0.06285472655227252,-2.804892172395161,1.0,0.0,-0.730686196170168,-2.804892172395161,0.0,0.0,-0.730686196170168,-3.8655656829647596,0.0,0.0,2.0427786129488568,-0.06285472655227252,2.804892172395161,0.0,0.0,0.0,1.0,0.3081875989457308,1.0786565963100578,1.312560124105729,True,0.76,0.977599657847162,5.0,315.0,2023-03-08 14:45:00-06:00,127245,True,1.084244033026701,0.8972512215336902,0.9113935350079515,1.3261073834123187,0.0019085374549618094,0.0,3.0,1.0,0.730686196170168,3.8655656829647596,4.596251879134928,0.4689265536723164,31.819404994733684,2.0427786129488568,1.3042355759596547,2,1.0292461472934624,0.06285472655227252,0.262942272743669
3639,2023-03-09 15:45:00+00:00,L,Long,12092.0,12068.745448643882,12161.763654068356,23.2545513561181,31.00606847482465,TIME,2023-03-09 10:45:00-06:00,12075.75,-0.698787938375975,0.6127832690373934,0.8922984443877834,0.46201367772596175,0.6727567587939443,4,35.0,-16.25,55.75,0.0,0.40714285714285714,0.2556053811659193,0.3721973094170404,0,3,1,1,1.0,2.0,,,,,1.0,1.0,,DELAYED_EXPANSION,False,,,2023-03-09 15:45:00+00:00,127317,12132.25,12137.5,12088.0,12092.0,31.00606847482465,2023-03-09 09:30:00-06:00,12135.5,12095.0,12115.25,2023-03-09 09:30:00-06:00,12135.5,2023-03-09 09:45:00-06:00,2023-03-09 10:45:00-06:00,MOMENTUM_DISPLACEMENT_2023-03-09 09:30:00-06:00_Long,,1.2981329778291932,0.8131313131313131,0.10606060606060606,0.08080808080808081,0.08080808080808081,1.596461674597393,1.5623604615637707,-0.0032970656116056984,-0.0007437401867613769,-0.0015894313138611338,-0.0020838061441333933,0.0038811979826072207,-0.00585883736600612,0,1,-1.677091052102312,-2.8865317146760945,0.0,0.0,-1.677091052102312,-4.829699712544638,0.0,0.0,-1.677091052102312,-5.329601853075135,0.0,0.0,0.620846206787875,1.677091052102312,2.8865317146760945,0.0,1.0,0.0,1.0,0.07661344941233006,0.26814707294306717,1.810641621501954,True,0.79,1.2898578287112017,2.0,15.0,2023-03-09 09:45:00-06:00,127317,True,1.3142588533301771,1.586786149296803,1.3676758159271858,2.0416490521441037,0.001979140061257444,0.0,4.0,1.0,1.677091052102312,5.329601853075135,7.006692905177447,0.1712707182320442,31.00606847482465,-0.620846206787875,0.7498532107957452,3,0.7498532107957452,-1.4029511685855878,-0.7299646310112108
3640,2023-03-09 17:45:00+00:00,S,Short,12026.42246852733,12051.056169854864,11952.521364544731,24.633701327535164,32.844935103377054,TARGET,2023-03-09 12:15:00-06:00,11952.521364544731,3.0,3.153097762069083,0.32790571604607927,2.2363136776995973,0.24491460955113498,2,57.5,-67.92246852732933,67.92246852732933,0.0,0.9058013822429076,1.1435460196220193,0.11892281961779098,0,1,2,0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,,,CLEAN_WINNER,True,,,2023-03-09 17:45:00+00:00,127325,12033.5,12034.75,12007.5,12023.25,32.844935103377054,2023-03-09 11:30:00-06:00,12081.75,12029.75,12055.75,2023-03-09 11:30:00-06:00,12029.75,2023-03-09 11:45:00-06:00,2023-03-09 12:45:00-06:00,MOMENTUM_DISPLACEMENT_2023-03-09 11:30:00-06:00_Short,,0.3120724692479637,0.3761467889908257,0.045871559633027525,0.5779816513761468,0.5779816513761468,0.8296560767811718,0.9360581852358167,-0.0008725459644749467,-0.0044093901378711164,-0.0023854961832061594,-0.004347556052419099,-0.005685577241151152,0.00266738696311164,0,2,-3.4784663035687666,0.19789961464505018,0.0,1.0,-3.6763659182138166,-0.6317564621361217,0.0,0.0,-3.6763659182138166,-2.9380481251149755,0.0,0.0,0.8753252186223373,3.4784663035687666,-0.19789961464505018,0.0,0.0,1.0,0.0,-0.2935380070705218,-1.0273830247468263,-0.7817691185783964,True,0.87,1.0878066449704373,3.0,135.0,2023-03-09 11:45:00-06:00,127325,True,1.3878344770620827,1.147817764941291,1.1312627010238685,1.8211829591364603,0.002059804093303758,0.25,7.0,1.0,3.6763659182138166,2.9380481251149755,6.614414043328792,-0.5663716814159292,32.844935103377054,0.8753252186223373,1.9485500518897247,3,0.8929087964510933,0.10131033787089262,2.9705687752579184
3641,2023-03-10 16:00:00+00:00,L,Long,11778.5,11736.46548520699,11904.603544379028,42.03451479300929,56.04601972401205,STOP,2023-03-10 11:00:00-06:00,11736.46548520699,-1.0,2.176782590463427,1.5820332488067528,1.6000674739395404,1.119251753576369,4,83.5,-55.5,169.0,0.0,0.5791139240506329,0.5414201183431953,0.39349112426035504,0,3,1,3,1.0,1.0,1.0,1.0,2.0,,1.0,3.0,4.0,IMMEDIATE_EXPANSION,True,,,2023-03-10 16:00:00+00:00,127410,11804.0,11819.0,11774.25,11778.5,56.04601972401205,2023-03-10 09:45:00-06:00,11809.5,11700.5,11755.0,2023-03-10 09:45:00-06:00,11809.5,2023-03-10 10:00:00-06:00,2023-03-10 11:00:00-06:00,MOMENTUM_DISPLACEMENT_2023-03-10 09:45:00-06:00_Long,,0.4549832463673584,0.5698324022346368,0.33519553072625696,0.09497206703910614,0.09497206703910614,0.7984509911740897,1.15134100201845,-0.0020968800965835976,0.005613540799556116,0.005720872646544084,0.00236155139033678,-0.0027938873132117292,-0.009823502794071293,0,1,-1.7842480249700328,-2.1946250707131405,0.0,0.0,-2.1589401102137398,-2.1946250707131405,0.0,0.0,-2.1589401102137398,-2.1946250707131405,0.0,0.0,1.195446176729922,1.7842480249700328,2.1946250707131405,0.0,0.0,0.0,1.0,0.07979583648401942,0.2792854276941167,0.05952125866733226,True,0.99,1.1627173149562704,2.0,30.0,2023-03-10 10:00:00-06:00,127410,True,1.443754026871585,1.3836843433642605,1.3995195445858695,1.9535656954844232,0.005368630589147907,0.0,3.0,1.0,2.1589401102137398,2.1946250707131405,4.35356518092688,0.38164251207729466,56.04601972401205,1.195446176729922,1.409555939726326,4,0.4192982858679577,-0.5531168877407102,-1.0172477309080437
3642,2023-03-10 20:45:00+00:00,S,Short,11631.75,11673.767964251214,11505.69610724636,42.017964251213925,56.02395233495116,STOP,2023-03-10 15:45:00-06:00,11673.767964251214,-1.0,0.2974918043450634,1.3684622999872915,0.24117026574986583,1.1645122349923125,4,50.75,51.25,69.75,0.7347670250896058,0.17857142857142858,0.1792114695340502,0.8243727598566308,0,3,1,3,1.0,,,,,,1.0,4.0,4.0,WRONG_DIRECTION,False,,,2023-03-10 20:45:00+00:00,127429,11599.0,11635.5,11587.75,11631.75,56.02395233495116,2023-03-10 14:30:00-06:00,11658.75,11591.0,11624.875,2023-03-10 14:30:00-06:00,11591.0,2023-03-10 14:45:00-06:00,2023-03-10 15:45:00-06:00,MOMENTUM_DISPLACEMENT_2023-03-10 14:30:00-06:00_Short,,0.5845713955380573,0.6858638743455497,0.07853403141361257,0.2356020942408377,0.9214659685863874,0.8523140194486177,1.6402856361233054,0.002845134173941055,-0.001973444303824623,-0.002551129786048101,-0.003341687552213868,0.002758680143968517,0.0076500420441227845,1,0,-1.2271536929234026,-0.8255397570575618,0.0,0.0,-3.6189877998577438,-0.8255397570575618,0.0,0.0,-4.779205836803506,-0.8255397570575618,0.0,0.0,0.5310228707559451,1.2271536929234026,0.8255397570575618,0.0,0.0,1.0,0.0,-0.03945682933744299,-0.1380989026810667,-0.7954015627579873,True,0.9,1.0225849539764396,5.0,315.0,2023-03-10 14:45:00-06:00,127429,True,1.0694830366205168,1.1120243646418615,1.040291653319157,1.3383598202698905,0.0028536551914112146,0.25,4.0,1.0,4.779205836803506,0.8255397570575618,5.604745593861067,-0.003484320557491289,56.02395233495116,0.5310228707559451,0.008924754130352019,4,0.12271536929234025,-0.7273674616236895,-1.0172545246520137
3643,2023-03-10 21:00:00+00:00,RL,Long,11622.5,11581.862783195302,11724.093042011746,40.637216804698255,54.18295573959751,TIME,2023-03-10 15:45:00-06:00,11683.0,1.4887830603843253,1.6425829633165903,0.07997594952477781,1.3518468119258582,0.06270426909496511,3,50.75,60.5,60.5,1.0,0.9535714285714285,1.103305785123967,0.05371900826446281,0,2,3,0,1.0,2.0,3.0,3.0,,,,,,CLEAN_WINNER,True,5152.0,5152.0,2023-03-10 21:00:00+00:00,127430,11631.5,11650.75,11620.5,11622.5,54.18295573959751,2023-03-10 14:30:00-06:00,11658.75,11591.0,11624.875,2023-03-10 14:45:00-06:00,,2023-03-10 15:00:00-06:00,2023-03-10 15:45:00-06:00,A_MID_4_2023-03-10 14:30:00-06:00_Long,11624.875,0.1661038951668467,0.2975206611570248,0.6363636363636364,0.06611570247933884,0.06611570247933884,0.5582936476441237,0.45426026509016165,-0.0007952371741140052,0.0020476344433666416,-0.002767112121667137,-0.003344338206920261,-0.0011601925060158447,-0.0036403713480550604,0,1,-1.4395670914460048,-0.641345595227547,0.0,0.0,-2.9022041683318496,-0.6828715690192587,0.0,0.0,-5.112308773468504,-0.6828715690192587,0.0,0.0,0.5952056243478674,1.4395670914460048,0.641345595227547,0.0,0.0,0.0,1.0,-0.06966867515785466,-0.2438403630524577,-0.9028592194482598,True,0.81,0.9712994776340794,5.0,330.0,2023-03-10 15:00:00-06:00,127430,True,1.0473773389687278,1.0935173098484074,1.1085128003843034,1.2763903307353812,0.0029913864094437796,0.25,5.0,1.0,5.112308773468504,0.6828715690192587,5.795180342487763,-0.4223194748358862,54.18295573959751,-0.5952056243478674,-0.8905014379778171,4,0.04383297233569566,,1.4709422716441825
3644,2023-03-13 15:00:00+00:00,L,Long,11757.445917185652,11697.139529642714,11938.365079814464,60.306387542937955,80.40851672391648,TIME,2023-03-13 11:00:00-05:00,11822.25,1.0745807443400133,1.8249158554885982,0.0,1.4181708408529363,0.0,4,72.75,64.80408281434757,104.30408281434757,0.6212995797076645,1.0,1.055127276371669,0.0,0,3,1,1,1.0,1.0,1.0,3.0,,,,,,CLEAN_WINNER,True,,,2023-03-13 15:00:00+00:00,127502,11738.0,11815.5,11722.75,11777.0,80.40851672391648,2023-03-13 09:45:00-05:00,11749.5,11634.25,11691.875,2023-03-13 09:45:00-05:00,11749.5,2023-03-13 10:00:00-05:00,2023-03-13 11:00:00-05:00,MOMENTUM_DISPLACEMENT_2023-03-13 09:45:00-05:00_Long,,0.4850232486430129,0.42048517520215634,0.41509433962264153,0.16442048517520216,0.5849056603773585,1.1534847772215242,1.6634948397771938,0.0033439117377691563,0.008261632635589322,0.010662719100641427,0.00828321311615765,0.015586935431712856,-0.0015574195408576408,3,0,0.34200357276109883,-3.500872935718157,1.0,0.0,-0.2207477606003456,-3.8832951125328403,0.0,0.0,-1.2156672449962693,-3.8832951125328403,0.0,0.0,1.5452343242024191,-0.34200357276109883,3.500872935718157,0.0,0.0,0.0,0.0,0.30588246427218463,1.0705886249526575,1.1276906030083234,True,1.0,1.085402534646931,2.0,30.0,2023-03-13 10:00:00-05:00,127502,True,1.1400119092036627,1.4525824472180489,1.3470277081704187,1.9218827765027684,0.005880744711789338,0.125,5.0,1.0,1.3586869208781835,3.8832951125328403,5.241982033411023,0.6422764227642277,80.40851672391648,1.5452343242024191,1.2281037385512186,0,0.8154722889714643,0.09881934786752537,1.0625588005702293
3645,2023-03-13 19:30:00+00:00,S,Short,11794.75,11846.826975827782,11638.519072516654,52.07697582778201,69.4359677703759,TIME,2023-03-13 15:30:00-05:00,11729.0,1.262554112539763,1.569791615211036,0.17282109525259112,1.206898501387339,0.12744425165702158,4,86.0,-65.75,102.75,0.0,0.9008264462809917,0.7956204379562044,0.08759124087591241,0,3,1,1,1.0,1.0,1.0,2.0,,,,,,CLEAN_WINNER,True,,,2023-03-13 19:30:00+00:00,127520,11757.75,11822.25,11753.75,11794.75,69.4359677703759,2023-03-13 14:15:00-05:00,11848.75,11740.25,11794.5,2023-03-13 14:15:00-05:00,11740.25,2023-03-13 14:30:00-05:00,2023-03-13 15:30:00-05:00,MOMENTUM_DISPLACEMENT_2023-03-13 14:15:00-05:00_Short,,0.5328650436954901,0.5401459854014599,0.40145985401459855,0.058394160583941604,0.5985401459854015,0.9865204187335427,0.9784457589682398,0.0032108531087862158,-0.0038217905405405483,-0.0035693165498014157,-0.0028532780995054186,0.00010599058803584249,0.01022098824392137,1,0,-1.177343711408279,-1.0117234951245455,0.0,0.0,-1.177343711408279,-1.0765314058442674,0.0,0.0,-1.177343711408279,-4.752580119446264,0.0,0.0,0.608474272868499,1.177343711408279,1.0117234951245455,0.0,0.0,1.0,0.0,-0.03518162701164251,-0.123135694540775,0.15565487521784685,False,0.81,1.004426452558878,5.0,300.0,2023-03-13 14:30:00-05:00,127520,True,0.99612159069202,0.9296334748795646,0.874906794716244,1.2168311810665562,0.00313118040277964,0.125,4.0,1.0,1.3177608513010095,4.752580119446264,6.0703409707472735,-0.29642857142857143,69.4359677703759,0.608474272868499,0.597672954415212,0,0.003600439484428988,-0.7848958076055194,1.2486324131999709
3646,2023-03-13 19:45:00+00:00,RL,Long,11720.75,11667.785665302774,11853.160836743064,52.96433469722615,70.61911292963477,TIME,2023-03-13 15:30:00-05:00,11729.0,0.15576519646969283,0.48617621928419275,0.1463248815321357,0.39986119072345033,0.11441545425996182,3,30.25,8.25,28.75,0.28695652173913044,0.7686567164179106,0.8956521739130435,0.26956521739130435,1,2,1,1,1.0,,,,,,,,,STATIC_CHOP,False,5155.0,5155.0,2023-03-13 19:45:00+00:00,127521,11794.0,11803.75,11717.75,11720.75,70.61911292963477,2023-03-13 14:15:00-05:00,11848.75,11740.25,11794.5,2023-03-13 14:30:00-05:00,,2023-03-13 14:45:00-05:00,2023-03-13 15:30:00-05:00,A_MID_4_2023-03-13 14:15:00-05:00_Long,11794.5,1.0372546037640924,0.8517441860465116,0.11337209302325581,0.03488372093023256,0.03488372093023256,1.217800626944873,1.213116163135502,-0.006273977829118871,-0.0030832695415496936,-0.010071790540540526,-0.009820900566021806,-0.006547719952534337,-0.009484830937905087,0,1,-2.20549357728679,0.2761292119235468,0.0,1.0,-2.20549357728679,-0.010620354304751799,0.0,0.0,-2.20549357728679,-3.625080936021947,0.0,0.0,1.688636334455536,2.20549357728679,-0.2761292119235468,0.0,1.0,0.0,1.0,-0.2597661444864179,-0.909181505702411,-0.8134799165365201,True,0.82,1.0211508234649713,5.0,315.0,2023-03-13 14:45:00-05:00,127521,True,1.124577516936496,0.9784886432777989,0.8319277538722242,1.2190147348507072,0.003075134705820438,0.25,4.0,1.0,2.3435581832485637,3.625080936021947,5.968639119270511,-0.5224242424242425,70.61911292963477,-1.688636334455536,-1.5257909017826752,0,1.0443348399672603,,0.14207673981023497
3647,2023-03-14 15:15:00+00:00,L,Long,11988.745552369355,11959.432776939915,12076.683878657675,29.31277542944008,39.08370057258696,STOP,2023-03-14 11:15:00-05:00,11959.432776939915,-1.0,0.8444934765809599,1.0062354020469708,0.6581277889306025,0.8132598195935832,4,42.0,-16.24555236935521,72.25444763064479,0.0,0.4563031821317013,0.3426010223922306,0.4082178099282217,1,3,1,1,1.0,1.0,,,,,3.0,4.0,4.0,IMMEDIATE_EXPANSION,False,,,2023-03-14 15:15:00+00:00,127595,11981.75,12006.25,11978.5,11998.75,39.08370057258696,2023-03-14 10:00:00-05:00,11984.75,11949.0,11966.875,2023-03-14 10:00:00-05:00,11984.75,2023-03-14 10:15:00-05:00,2023-03-14 11:15:00-05:00,MOMENTUM_DISPLACEMENT_2023-03-14 10:00:00-05:00_Long,,0.43496393000011074,0.6126126126126126,0.2702702702702703,0.11711711711711711,0.7297297297297297,0.7100146504413573,0.821754233608337,0.0015024101162282033,0.004121511360307917,0.0027159720045961677,0.0028207271207689733,0.01112351739102957,-0.001112762066708406,2,0,0.3582055894118559,-3.901882313236287,1.0,0.0,0.3582055894118559,-7.330421526178337,1.0,0.0,0.3582055894118559,-7.330421526178337,1.0,0.0,0.8315486897060941,-0.3582055894118559,3.901882313236287,0.0,0.0,0.0,0.0,0.3554981341256162,1.2442434694396567,2.849898816228897,True,0.53,0.9507816128951225,2.0,45.0,2023-03-14 10:15:00-05:00,127595,True,0.8016982239217727,0.9735516197943654,1.1449785804414678,1.3577161670066094,0.00201721238374533,0.125,4.0,1.0,0.1918958514706371,7.330421526178337,7.522317377648974,0.6368563685636857,39.083700572586956,0.8315486897060941,1.5031841698533237,1,0.5595824358734103,0.10223065653505858,-1.0247332430784377
