timestamp,direction,label,event_id
2019-05-02 15:45:00+00:00,Long,1,MR00633
2019-05-03 17:45:00+00:00,Short,1,MR00634
2019-05-03 19:15:00+00:00,Long,1,MR00635
2019-05-03 20:45:00+00:00,Short,1,MR00636
2019-05-07 19:30:00+00:00,Long,1,MR00640
2019-05-08 16:00:00+00:00,Long,1,MR00642
2019-05-08 18:00:00+00:00,Long,1,MR00643
2019-05-13 19:00:00+00:00,Short,1,MR00650
2019-05-14 17:30:00+00:00,Short,1,MR00651
2019-05-15 16:45:00+00:00,Long,1,MR00652
2019-05-16 18:45:00+00:00,Short,1,MR00654
2019-05-17 15:00:00+00:00,Short,1,MR00656
2019-05-21 14:45:00+00:00,Short,1,MR00658
2019-05-27 15:45:00+00:00,Long,1,MR00665
2019-05-29 15:45:00+00:00,Long,1,MR00666
2019-05-30 14:30:00+00:00,Short,1,MR00669
2019-05-30 16:45:00+00:00,Short,1,MR00671
2019-05-31 17:45:00+00:00,Short,1,MR00675
2019-06-03 17:15:00+00:00,Short,1,MR00676
2019-06-03 19:30:00+00:00,Long,1,MR00677
2019-06-06 19:30:00+00:00,Short,1,MR00680
2019-06-13 20:00:00+00:00,Short,1,MR00688
2019-06-14 15:00:00+00:00,Long,1,MR00689
2019-06-14 19:30:00+00:00,Short,1,MR00691
2019-06-14 20:00:00+00:00,Long,1,MR00692
2019-06-18 18:30:00+00:00,Short,1,MR00696
2019-06-21 19:15:00+00:00,Short,1,MR00701
2019-06-25 17:00:00+00:00,Long,1,MR00703
2019-06-26 16:00:00+00:00,Short,1,MR00704
2019-06-26 19:30:00+00:00,Short,1,MR00705
2019-06-27 15:30:00+00:00,Long,1,MR00706
2019-06-28 14:30:00+00:00,Long,1,MR00707
2019-07-01 14:45:00+00:00,Short,1,MR00710
2019-07-04 15:15:00+00:00,Short,1,MR00713
2019-07-05 14:45:00+00:00,Long,1,MR00714
2019-07-08 19:30:00+00:00,Short,1,MR00717
2019-07-11 18:15:00+00:00,Long,1,MR00721
2019-07-15 15:15:00+00:00,Short,1,MR00722
2019-07-16 17:15:00+00:00,Short,1,MR00725
2019-07-16 19:30:00+00:00,Short,1,MR00726
2019-07-18 15:45:00+00:00,Long,1,MR00729
2019-07-19 20:45:00+00:00,Long,1,MR00732
2019-07-23 14:45:00+00:00,Short,1,MR00734
2019-07-23 16:00:00+00:00,Long,1,MR00735
2019-07-24 14:30:00+00:00,Short,1,MR00736
2019-07-24 20:00:00+00:00,Short,1,MR00738
2019-07-30 18:00:00+00:00,Short,1,MR00743
2019-08-01 19:30:00+00:00,Short,1,MR00745
2019-08-02 16:30:00+00:00,Short,1,MR00747
2019-08-05 19:00:00+00:00,Long,1,MR00749
2019-08-08 20:45:00+00:00,Short,1,MR00752
2019-08-09 15:45:00+00:00,Long,1,MR00753
2019-08-09 19:30:00+00:00,Short,1,MR00754
2019-08-14 17:00:00+00:00,Long,1,MR00759
2019-08-14 17:30:00+00:00,Short,1,MR00760
2019-08-14 18:30:00+00:00,Long,1,MR00761
2019-08-14 19:00:00+00:00,Short,1,MR00762
2019-08-15 17:45:00+00:00,Long,1,MR00763
2019-08-16 20:00:00+00:00,Long,1,MR00764
2019-08-19 17:15:00+00:00,Short,1,MR00765
2019-08-27 19:00:00+00:00,Short,1,MR00770
2019-08-29 18:00:00+00:00,Short,1,MR00771
2019-08-30 15:15:00+00:00,Long,1,MR00773
2019-08-30 19:45:00+00:00,Short,1,MR00775
2019-09-04 18:00:00+00:00,Long,1,MR00776
2019-09-05 20:45:00+00:00,Long,1,MR00777
2019-09-06 16:45:00+00:00,Long,1,MR00778
2019-09-06 19:30:00+00:00,Short,1,MR00779
2019-09-09 15:00:00+00:00,Short,1,MR00781
2019-09-09 18:30:00+00:00,Long,1,MR00782
2019-09-10 16:45:00+00:00,Short,1,MR00784
2019-09-11 16:45:00+00:00,Short,1,MR00786
2019-09-12 14:30:00+00:00,Short,1,MR00788
2019-09-16 19:30:00+00:00,Long,1,MR00792
