fold,train_period,evaluation_period,hypothesis_id,dimension,condition,complexity,training_eligible,selected_by_train,train_N,train_wins,train_losses,train_win_pct,train_avg_R,train_total_R,train_profit_factor,train_max_drawdown_R,train_largest_win_R,train_largest_loss_R,train_max_consecutive_wins,train_max_consecutive_losses,train_realistic_total_R,train_one_sided_p,eval_N,eval_wins,eval_losses,eval_win_pct,eval_avg_R,eval_total_R,eval_profit_factor,eval_max_drawdown_R,eval_largest_win_R,eval_largest_loss_R,eval_max_consecutive_wins,eval_max_consecutive_losses,eval_realistic_total_R,eval_realistic_profit_factor
F3,2021-2023,2024,H0129,session x volatility,Overnight | Medium,2,False,False,251,107,143,42.62948207171315,0.03786822785641139,9.50492519195926,1.073563932699021,19.23711388961485,2.0,-1.0,7,9,-1.9118974435798002,0.3097053645008563,83,41,42,49.397590361445786,0.21917583149856315,18.19159401438074,1.5294576053841977,8.551089277556478,2.0,-1.0,6,5,14.41062831181739,1.397614631017799
F3,2021-2023,2024,H0130,session x volatility,Overnight | High,2,False,False,58,17,41,29.310344827586206,-0.21384282520939582,-12.402883862144957,0.6416595764288278,18.533213220671676,2.0,-1.0,3,10,-14.016626914051185,0.9301012400858808,15,3,12,20.0,-0.3281091154756722,-4.921636732135083,0.46039179187744417,6.921636732135083,2.0,-1.0,1,5,-5.290901457032312,0.4381705434456273
F3,2021-2023,2024,H0131,session x volatility,Overnight | Unavailable,2,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
F3,2021-2023,2024,H0132,session x volatility,Premarket | Low,2,False,False,124,51,72,41.12903225806452,0.08492086544018672,10.530187314583154,1.1579092828922972,15.194056587100192,2.0,-1.0,5,6,1.77451359752211,0.23196221846580878,34,16,18,47.05882352941177,0.18728756222965756,6.367777115808357,1.3938313273340024,5.0,2.0,-1.0,3,5,4.1197845919626,1.2362218309501813
F3,2021-2023,2024,H0133,session x volatility,Premarket | Medium,2,False,False,206,72,133,34.95145631067961,-0.02530161082241546,-5.212131829417585,0.9577167364978877,25.183856712522484,2.0,-1.0,6,8,-14.293325405059546,0.6103037405485747,83,36,47,43.373493975903614,0.17942539381534237,14.892307686673416,1.3312184949883064,8.444371614209206,2.0,-1.0,7,6,11.361724726535122,1.241466056280654
F3,2021-2023,2024,H0134,session x volatility,Premarket | High,2,False,False,205,82,123,40.0,0.002492965883249025,0.5110580060660501,1.0043147291567438,20.749271278433778,2.0,-1.0,7,7,-4.2727889208929035,0.48876651788858017,72,25,47,34.72222222222222,-0.18011648295940647,-12.968386773077265,0.7094810965386424,18.57986132370716,2.0,-1.0,3,9,-14.47077017213666,0.6832516540095627
F3,2021-2023,2024,H0135,session x volatility,Premarket | Unavailable,2,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
F3,2021-2023,2024,H0136,session x volatility,Open | Low,2,False,False,1,1,0,100.0,0.3711284847216939,0.3711284847216939,99.9,0.0,0.3711284847216939,0.3711284847216939,1,0,0.28833828428377645,1.0,1,0,1,0.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,0,1,-1.0908359747044258,0.0
F3,2021-2023,2024,H0137,session x volatility,Open | Medium,2,False,False,7,3,4,42.857142857142854,-0.0743927393378134,-0.5207491753646938,0.8698127061588266,3.0,2.0,-1.0,3,3,-0.7912543373152259,0.5631293633791952,4,1,3,25.0,-0.3812197166759764,-1.5248788667039057,0.32212037440663327,2.249483255038293,0.724604388334387,-1.0,1,3,-1.664691667209405,0.29489089231549426
F3,2021-2023,2024,H0138,session x volatility,Open | High,2,False,False,126,65,61,51.58730158730159,0.10501870979979659,13.23235743477437,1.2679697014350197,7.569236864944685,2.0,-1.0,5,7,10.852961119421696,0.12845609478895326,50,24,26,48.0,-0.019175556928378558,-0.9587778464189278,0.9584373366348796,7.964653684671394,2.0,-1.0,4,4,-1.8545948645430932,0.921152499233286
F3,2021-2023,2024,H0139,session x volatility,Open | Unavailable,2,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
F3,2021-2023,2024,H0140,session x volatility,MidAM | Low,2,False,False,9,3,6,33.333333333333336,-0.18879624932300942,-1.6991662439070847,0.7168056260154859,5.699166243907085,2.0,-1.0,1,5,-2.848942227936748,0.6670257750783406,1,0,1,0.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,0,1,-1.0545450319119638,0.0
F3,2021-2023,2024,H0141,session x volatility,MidAM | Medium,2,False,False,22,11,11,50.0,0.10094865972194468,2.220870513882783,1.2378034826984594,4.640300567454975,2.0,-1.0,3,2,1.3915950265061758,0.33477104270410474,8,1,7,12.5,-0.7576235864212197,-6.060988691369758,0.010069925555952689,6.060988691369759,0.0616545617647202,-1.0,1,6,-6.361611768904856,0.006140492975579516
F3,2021-2023,2024,H0142,session x volatility,MidAM | High,2,False,False,160,77,83,48.125,0.09550199645628506,15.280319433005609,1.2238136242099595,8.281850052764904,2.0,-1.0,6,6,12.000519436069581,0.1331216598051974,69,31,38,44.927536231884055,0.046167974452029574,3.1855902371900404,1.0956899249431216,7.606293856344529,2.0,-1.0,11,7,1.803981624702348,1.0529711556232084
F3,2021-2023,2024,H0143,session x volatility,MidAM | Unavailable,2,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
F3,2021-2023,2024,H0144,session x volatility,Midday | Low,2,False,False,5,3,2,60.0,0.4323754243410775,2.1618771217053876,2.080938560852694,2.0,2.0,-1.0,3,2,1.8696990560446871,0.2606649002160568,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
F3,2021-2023,2024,H0145,session x volatility,Midday | Medium,2,False,False,96,39,57,40.625,0.042331142458188496,4.063789675986095,1.0817726069035967,7.279348185507892,2.0,-1.0,4,8,0.23864575241888986,0.3665229177100172,20,10,10,50.0,0.21341868209971465,4.268373641994293,1.4268373641994292,2.496503851849986,2.0,-1.0,2,2,3.6390785388421536,1.3521757311143054
F3,2021-2023,2024,H0146,session x volatility,Midday | High,2,False,False,249,114,135,45.78313253012048,0.04610935848810604,11.481230263538404,1.096059958423413,17.077757519841075,2.0,-1.0,8,8,5.8039238336032195,0.2614809729873213,75,31,44,41.333333333333336,-0.11892581664875784,-8.919436248656838,0.7818187495980813,15.082561777556164,2.0,-1.0,3,7,-10.576793580261926,0.7473668432243988
F3,2021-2023,2024,H0147,session x volatility,Midday | Unavailable,2,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
F3,2021-2023,2024,H0148,session x volatility,PM | Low,2,False,False,10,4,6,40.0,0.0902227628070723,0.902227628070723,1.1673608132165179,3.7835999633334674,2.0,-1.0,3,3,0.295668088184841,0.4155537686892897,1,0,1,0.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,0,1,-1.038045978085157,0.0
F3,2021-2023,2024,H0149,session x volatility,PM | Medium,2,False,False,81,32,49,39.50617283950617,-0.026186786296013967,-2.1211296899771312,0.9473585944740803,9.282417404028411,2.0,-1.0,3,6,-5.312218229537855,0.5840080281257856,23,11,12,47.82608695652174,-0.061787851425447696,-1.421120582785297,0.8695946034386703,4.827047140412237,2.0,-1.0,3,3,-2.187230318321428,0.8064752989917935
F3,2021-2023,2024,H0150,session x volatility,PM | High,2,False,False,189,71,118,37.56613756613756,-0.11810775979047176,-22.322366600399164,0.7559462006790477,24.971634978836438,2.0,-1.0,6,9,-26.633670437649144,0.9489873764044264,80,38,42,47.5,0.0030833169371242476,0.2466653549699398,1.0069445790396816,11.369012310663969,2.0,-1.0,5,7,-1.5269035489366094,0.9581372525792817
F3,2021-2023,2024,H0151,session x volatility,PM | Unavailable,2,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
F3,2021-2023,2024,H0152,session x volatility,After-hours | Low,2,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
F3,2021-2023,2024,H0153,session x volatility,After-hours | Medium,2,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
F3,2021-2023,2024,H0154,session x volatility,After-hours | High,2,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
F3,2021-2023,2024,H0155,session x volatility,After-hours | Unavailable,2,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
F4,2021-2024,2025,H0001,direction,Long,1,False,False,1602,704,896,43.94506866416979,0.032247985068053646,51.66127207902194,1.0653998523558312,45.7611921374498,2.0,-1.0,6,14,-17.403353716954765,0.13168851329085252,354,150,203,42.3728813559322,-0.003612374729949282,-1.2787806544020457,0.9927749250907711,18.433634978461118,2.0,-1.0,4,7,-12.210432009304352,0.933422021075666
F4,2021-2024,2025,H0002,direction,Short,1,False,False,1463,581,880,39.71291866028708,-0.0036650767869001173,-5.3620073392348715,0.993166229462944,54.09483683072784,2.0,-1.0,8,15,-72.23649642954555,0.5464279394490243,365,143,222,39.178082191780824,-0.0018881421897969668,-0.6891718992758928,0.9966058194197728,17.87452204379955,2.0,-1.0,7,12,-12.460885143937908,0.9406567040968479
F4,2021-2024,2025,H0003,HTF_bias,Bull,1,False,False,1724,724,998,41.9953596287703,0.02282465432727404,39.349704060220446,1.0444225678800307,45.17694898174716,2.0,-1.0,9,18,-48.90222510817563,0.2115077117503521,448,182,265,40.625,0.024121415972663963,10.806394355753456,1.0457992061516936,26.243511983516555,2.0,-1.0,5,9,-5.839931597074895,0.976233372527786
F4,2021-2024,2025,H0004,HTF_bias,Bear,1,False,False,1337,559,776,41.81002243829469,0.00425830752983855,5.693357167394142,1.0082829189742757,53.797190421007485,2.0,-1.0,9,10,-41.898675596057295,0.44705882639232697,270,111,159,41.111111111111114,-0.04360869225715328,-11.774346909431387,0.9177111740821273,24.405770575887438,2.0,-1.0,7,15,-17.808938343030697,0.878551556084116
F4,2021-2024,2025,H0005,HTF_bias,Neutral,1,False,False,4,2,2,50.0,0.3140508780431197,1.2562035121724788,1.8987450118561864,1.397730719615378,2.0,-1.0,2,2,1.161050557732585,0.31651133166265144,1,0,1,0.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,0,1,-1.0224472131366689,0.0
F4,2021-2024,2025,H0006,HTF_alignment,Aligned,1,False,False,1548,672,874,43.41085271317829,0.0349168769372281,54.0513254988291,1.0700778199779053,40.47554151587407,2.0,-1.0,7,14,-13.29511110920519,0.11986579524937202,338,135,202,39.94082840236686,-0.008140173423536737,-2.7513786171554173,0.9842814913262293,18.381564038761308,2.0,-1.0,5,13,-13.288110748631855,0.9266840959672682
F4,2021-2024,2025,H0007,HTF_alignment,Counter-trend,1,False,False,1513,611,900,40.38334434897555,-0.005953908969738608,-9.008264271214514,0.9887658065226236,42.26769327246569,2.0,-1.0,8,15,-77.50578959502772,0.5774271188465097,380,158,222,41.578947368421055,0.004693226482835477,1.7834260634774814,1.0087424352774514,16.378846226627548,2.0,-1.0,5,9,-10.360759191473749,0.9509231790190463
F4,2021-2024,2025,H0008,HTF_alignment,Neutral,1,False,False,4,2,2,50.0,0.3140508780431197,1.2562035121724788,1.8987450118561864,1.397730719615378,2.0,-1.0,2,2,1.161050557732585,0.31651133166265144,1,0,1,0.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,0,1,-1.0224472131366689,0.0
F4,2021-2024,2025,H0009,session,Overnight,1,False,False,1054,433,619,41.081593927893735,0.022118251778837177,23.312637374894386,1.0423859539983968,40.27363182401355,2.0,-1.0,7,12,-49.1020613591906,0.27546915559704943,241,111,130,46.058091286307054,0.17459386204567548,42.07712075300779,1.3721580172736854,10.216508799885101,2.0,-1.0,8,9,31.204158992902766,1.2617527853997759
F4,2021-2024,2025,H0010,session,Premarket,1,False,False,724,282,440,38.950276243093924,0.01950388331579576,14.120811520636131,1.0340945101722516,43.92451325422238,2.0,-1.0,5,10,-15.780861582069281,0.34092996336238546,180,72,108,40.0,0.03690588991030234,6.643060183854421,1.0639550174658954,12.602715053959535,2.0,-1.0,4,8,0.8054220634547571,1.007512680243014
F4,2021-2024,2025,H0011,session,Open,1,False,False,189,94,95,49.735449735449734,0.05078878323284939,9.599080031008535,1.1204435021924743,11.427236210119236,2.0,-1.0,5,7,5.739922559933324,0.24916660474805552,41,12,29,29.26829268292683,-0.30147835775086096,-12.360612667785299,0.5534119365012833,12.360612667785302,2.0,-1.0,2,7,-12.940820902277713,0.539149430994419
F4,2021-2024,2025,H0012,session,MidAM,1,False,False,269,123,146,45.72490706319702,0.044336896835693654,11.926625248801592,1.0961630590594862,12.966680029382156,2.0,-1.0,11,8,4.930997058524539,0.2537731570862092,84,41,43,48.80952380952381,0.0355257785068112,2.9841653945721407,1.081111777392093,5.455959257652198,2.0,-1.0,7,5,1.6200852839246915,1.0431511293840887
F4,2021-2024,2025,H0013,session,Midday,1,False,False,445,197,248,44.26966292134831,0.029338953830488426,13.05583445456735,1.0587839624173179,32.91931350882178,2.0,-1.0,7,10,0.9745536006470257,0.2967636782155042,85,26,59,30.58823529411765,-0.24040753680376856,-20.434640628320327,0.5883388116246049,23.65248715140123,2.0,-1.0,2,9,-22.395531019065977,0.5605265611712263
F4,2021-2024,2025,H0014,session,PM,1,False,False,384,156,228,40.625,-0.06696803096385658,-25.715723890120927,0.860669701693202,34.35592961432556,2.0,-1.0,4,8,-36.40240042434536,0.8975458028978082,87,31,55,35.632183908045974,-0.23764927864247137,-20.67548724189501,0.5762712466903085,21.410920309118346,2.0,-1.0,4,6,-22.75244560313052,0.5464260420879343
F4,2021-2024,2025,H0015,session,After-hours,1,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,1,0,1,0.0,-0.2015583471116507,-0.2015583471116507,0.0,0.2015583471116507,-0.2015583471116507,-0.2015583471116507,0,1,-0.212185969050265,0.0
F4,2021-2024,2025,H0016,time_of_day,00:00-01:59,1,False,False,281,92,189,32.74021352313167,-0.12003886513139114,-33.73092110192091,0.8184264619973782,36.78713256077743,2.0,-1.0,4,18,-56.51813224172433,0.9398042138014593,56,22,34,39.285714285714285,0.03232715276103615,1.8103205546180243,1.055362238573341,11.369159160929856,2.0,-1.0,4,5,-1.1750369201117894,0.9661423547157307
F4,2021-2024,2025,H0017,time_of_day,02:00-03:59,1,False,False,290,113,177,38.96551724137931,0.05369911363524257,15.572742954220343,1.1011135380630108,21.426271612280043,2.0,-1.0,8,12,0.6996108090164785,0.2335457103669255,60,35,25,58.333333333333336,0.4610032559406137,27.660195356436823,2.227567118457575,4.895978214243323,2.0,-1.0,7,5,25.29761413444672,2.073317810033679
F4,2021-2024,2025,H0018,time_of_day,04:00-05:59,1,False,False,161,63,97,39.130434782608695,-0.07419704016148367,-11.94572346599887,0.8625934471410561,24.385082960547088,2.0,-1.0,3,10,-20.120558883810432,0.7956479614291169,36,16,20,44.44444444444444,0.11768426936813069,4.236633697252705,1.2553173756175229,5.031913112125208,2.0,-1.0,3,4,2.7221787524786394,1.1562879954049543
F4,2021-2024,2025,H0019,time_of_day,06:00-07:59,1,False,False,265,108,156,40.75471698113208,0.09906189607260064,26.25140245923917,1.1807523113878384,18.151368936306255,2.0,-1.0,7,7,13.240694785859661,0.10974070486990617,61,25,36,40.98360655737705,0.08494732180906488,5.181786630352957,1.1439385175098045,8.411869229921722,2.0,-1.0,4,5,2.78832454112346,1.0748519474800806
F4,2021-2024,2025,H0020,time_of_day,08:00-09:59,1,False,False,394,161,233,40.86294416243655,0.028050591407902288,11.051933014713502,1.0497436346925688,32.101321543334706,2.0,-1.0,5,7,0.32371917293371766,0.330201040090496,101,34,67,33.663366336633665,-0.1281910313278826,-12.947294164116142,0.8006731949627328,23.353841068276694,2.0,-1.0,3,8,-15.149254502766185,0.7719552085465693
F4,2021-2024,2025,H0021,time_of_day,10:00-11:59,1,False,False,362,167,195,46.13259668508287,0.028422388929537173,10.288904792492456,1.062913497448896,21.44528612343648,2.0,-1.0,8,10,1.4462029614056355,0.30604565662403793,107,50,57,46.728971962616825,0.007434455580857354,0.7954867471517368,1.0156620311521203,8.455959257652198,2.0,-1.0,5,6,-0.8765623457341809,0.9830560779180058
F4,2021-2024,2025,H0022,time_of_day,12:00-13:59,1,False,False,445,197,248,44.26966292134831,0.029338953830488426,13.05583445456735,1.0587839624173179,32.91931350882178,2.0,-1.0,7,10,0.9745536006470257,0.2967636782155042,85,26,59,30.58823529411765,-0.24040753680376856,-20.434640628320327,0.5883388116246049,23.65248715140123,2.0,-1.0,2,9,-22.395531019065977,0.5605265611712263
F4,2021-2024,2025,H0023,time_of_day,14:00-15:59,1,False,False,384,156,228,40.625,-0.06696803096385658,-25.715723890120927,0.860669701693202,34.35592961432556,2.0,-1.0,4,8,-36.40240042434536,0.8975458028978082,87,31,55,35.632183908045974,-0.23764927864247137,-20.67548724189501,0.5762712466903085,21.410920309118346,2.0,-1.0,4,6,-22.75244560313052,0.5464260420879343
F4,2021-2024,2025,H0024,time_of_day,16:00-17:59,1,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,1,0,1,0.0,-0.2015583471116507,-0.2015583471116507,0.0,0.2015583471116507,-0.2015583471116507,-0.2015583471116507,0,1,-0.212185969050265,0.0
F4,2021-2024,2025,H0025,time_of_day,18:00-19:59,1,False,False,163,73,90,44.785276073619634,0.04129755491353555,6.731501450906295,1.089985704194619,12.041557750603003,2.0,-1.0,7,6,-2.8083177315451584,0.31672697348654266,43,18,25,41.86046511627907,0.11139195994483396,4.78985427762786,1.242931987273283,6.7584652210156415,2.0,-1.0,3,8,3.0881779386299533,1.1490909322144722
F4,2021-2024,2025,H0026,time_of_day,20:00-21:59,1,False,False,164,80,83,48.78048780487805,0.10121492722888321,16.599248065536848,1.2651600829735186,8.028322020731093,2.0,-1.0,6,7,5.4692722986143405,0.10616689524331724,47,22,25,46.808510638297875,0.08331457970265359,3.915785246024719,1.1933491569086212,5.513233735993506,2.0,-1.0,4,4,1.9126140852570033,1.0897634897274922
F4,2021-2024,2025,H0027,time_of_day,22:00-23:59,1,False,False,156,75,80,48.07692307692308,0.11628247439840905,18.140066006151812,1.2491120975212233,10.323122891204555,2.0,-1.0,5,9,4.055505506448072,0.10993584492628483,35,14,21,40.0,0.11145615195143901,3.9009653183003654,1.2184048102306257,7.246363129965873,2.0,-1.0,3,8,2.0807897546808745,1.1099962305798396
F4,2021-2024,2025,H0028,day_of_week,Monday,1,False,False,568,249,319,43.83802816901409,0.08120160312604528,46.12251057559372,1.1656660876523977,27.371262539472387,2.0,-1.0,6,7,17.183501362504064,0.054412761267289,146,59,87,40.41095890410959,-0.03198917009590461,-4.6704188340020725,0.9391526149047794,16.549522268476625,2.0,-1.0,8,11,-9.594807259989043,0.8795744241021767
F4,2021-2024,2025,H0029,day_of_week,Tuesday,1,False,False,651,282,368,43.31797235023041,0.03861497796405642,25.13835065460073,1.076862861153415,37.87234766374459,2.0,-1.0,8,9,-4.258567332480645,0.2020822097174646,133,59,74,44.3609022556391,0.06817655762376121,9.067482163960241,1.1354176580356385,10.39099637288357,2.0,-1.0,5,9,4.827136049420657,1.0698695179380442
F4,2021-2024,2025,H0030,day_of_week,Wednesday,1,False,False,608,243,365,39.9671052631579,-0.02120511544181933,-12.892710188626154,0.959314832811116,37.72580595229868,2.0,-1.0,6,14,-38.3183321939283,0.6741456275790192,142,56,86,39.436619718309856,0.0020718490690985357,0.29420256781199206,1.0037928534417564,15.66675073403271,2.0,-1.0,8,8,-4.3655240267326185,0.9456722279698548
F4,2021-2024,2025,H0031,day_of_week,Thursday,1,False,False,622,263,358,42.28295819935691,-0.0031519460127691456,-1.9605104199424086,0.9939042109361519,41.68755053612244,2.0,-1.0,7,14,-28.520637571582455,0.5270549951730457,157,66,91,42.038216560509554,-0.04933229455441384,-7.745170245042973,0.9072519723626538,20.919366269076022,2.0,-1.0,5,10,-12.508985666232508,0.8551834373467239
F4,2021-2024,2025,H0032,day_of_week,Friday,1,False,False,538,213,324,39.5910780669145,-0.03236140134226,-17.41043392213588,0.9414329452235962,40.84512808391649,2.0,-1.0,7,11,-37.76518582578379,0.7352189824461244,126,48,77,38.095238095238095,0.003279890426814178,0.4132661937785864,1.0059253582320447,10.78367309756662,2.0,-1.0,4,8,-3.19178017858578,0.9556951358808202
F4,2021-2024,2025,H0033,day_of_week,Saturday,1,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
F4,2021-2024,2025,H0034,day_of_week,Sunday,1,False,False,78,35,42,44.87179487179487,0.09361612872175713,7.302058040297056,1.2191371050054198,5.840767448911119,2.0,-1.0,4,4,2.039371414770783,0.22686385524966557,15,5,10,33.333333333333336,0.0448457066544193,0.6726855998162895,1.122286350259924,4.0614749984435194,2.0,-1.0,3,4,0.16264392887703177,1.0278340269978823
F4,2021-2024,2025,H0035,score_band,70-74,1,False,False,4,3,1,75.0,1.0648581456732398,4.259432582692959,5.259432582692959,1.0,2.0,-1.0,2,1,4.186439285952496,0.06685362208507684,1,0,1,0.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,0,1,-1.0123317756685746,0.0
F4,2021-2024,2025,H0036,score_band,75-79,1,False,False,1336,570,765,42.66467065868263,0.01973073798311915,26.360265945447185,1.0396804035360252,50.889508616826234,2.0,-1.0,7,10,-27.851894757955073,0.26591626138462854,308,127,180,41.23376623376623,-0.030603695078130034,-9.42593808406405,0.9404307439554263,24.67202419791169,2.0,-1.0,8,9,-18.39079526975261,0.8876504146534686
