model,direction,setup_timestamp,bos_timestamp,retest_timestamp,confirm_timestamp,entry_timestamp,exit_timestamp,entry_price,stop_price,target_price,exit_price,result_R,score,htf_regime,session_bucket,exit_reason,atr,body,body_sma,normalized_atr,volatility_q33,volatility_q67,volatility_regime,trend_regime,crt_high,crt_low,sweep_above,sweep_below,volume,volume_zscore,direction_name,htf_regime_name,session_name,score_band,date_third,bos_present,retest_present,confirmation_present,stop_distance_points,target_distance_points,stop_distance_atr,stop_distance_pct,body_to_atr,time_since_setup_bars,time_since_bos_bars,time_since_retest_bars,relevant_crt_level,distance_from_crt_points,distance_from_crt_atr,outcome,split,bull_BOS,bear_BOS,liquidity_sweep,source_period,year,quarter,month,day_of_week,time_of_day,trend_state,displacement_ratio,displacement_bucket,stop_bucket,target_bucket,crt_direction,liquidity_context,bos_polarity,htf_alignment,setup_to_bos_bucket,entry_time_third,risk_usd
BOS,Long,2023-02-07 14:50:00-06:00,2023-02-07 14:50:00-06:00,,,2023-02-07 14:50:00-06:00,2023-02-07 14:55:00-06:00,12607.5,12556.043312806269,12710.413374387465,12556.043312806269,-1.0,75.0,1,5,STOP,34.30445812915441,45.5,16.425,0.0027209564250766935,0.0007236465540455863,0.0012865351406485895,High,Bullish trend,12571.25,12539.75,False,False,11196,2.138789991534575,Long,Bull,PM,75-79,Early third,True,False,False,51.45668719373134,102.9133743874645,1.499999999999992,0.4081434637615018,1.3263582193514027,0.0,0.0,,12539.75,67.75,1.9749619639792866,Loss,Research,True,False,False,2021-2023,2023,2023Q1,2023-02,Tuesday,14:00-15:59,Bullish trend,2.7701674277016743,1.75x+,40pt+,80pt+,No current reclaim,No liquidity sweep,Bull BOS,Aligned,Same bar,Middle third,1029.1337438746268
BOS,Long,2023-02-07 23:45:00-06:00,2023-02-07 23:45:00-06:00,,,2023-02-07 23:45:00-06:00,2023-02-08 00:35:00-06:00,12584.75,12576.157891728464,12601.934216543072,12576.157891728464,-1.0,90.0,1,0,STOP,5.728072181023951,7.5,3.15,0.00045515979109826986,0.0007207637969111125,0.001280670384242133,Low,Bullish trend,12577.75,12572.5,False,False,540,-0.48288530952873726,Long,Bull,Overnight,90-94,Early third,True,False,False,8.592108271535835,17.18421654307167,1.499999999999984,0.06827396866473974,1.3093410423224272,0.0,0.0,,12572.5,12.25,2.1385903691266313,Loss,Research,True,False,False,2021-2023,2023,2023Q1,2023-02,Tuesday,22:00-23:59,Bullish trend,2.380952380952381,1.75x+,<15pt,<30pt,No current reclaim,No liquidity sweep,Bull BOS,Aligned,Same bar,Middle third,171.8421654307167
BOS,Long,2023-02-09 07:30:00-06:00,2023-02-09 07:30:00-06:00,,,2023-02-09 07:30:00-06:00,2023-02-09 08:30:00-06:00,12489.75,12471.33790078814,12526.574198423716,12471.33790078814,-1.0,90.0,1,1,STOP,12.274732807905233,19.75,6.15,0.0009827845079289203,0.0007157765528367377,0.0012615872236484298,Medium,Bullish trend,12471.5,12462.75,False,False,3984,0.7035401371447033,Long,Bull,Premarket,90-94,Early third,True,False,False,18.41209921186055,36.82419842371564,1.50000000000022,0.14741767618935966,1.6089963267697778,0.0,0.0,,12462.75,27.0,2.1996405479890635,Loss,Research,True,False,False,2021-2023,2023,2023Q1,2023-02,Thursday,06:00-07:59,Bullish trend,3.211382113821138,1.75x+,15-24.99pt,30-49.99pt,No current reclaim,No liquidity sweep,Bull BOS,Aligned,Same bar,Middle third,368.241984237211
BOS,Short,2023-02-09 10:00:00-06:00,2023-02-09 10:00:00-06:00,,,2023-02-09 10:00:00-06:00,2023-02-09 11:00:00-06:00,12394.5,12442.164863220083,12299.170273559834,12376.5,0.377636665333301,75.0,1,2,TIME,31.77657548005524,49.5,22.775,0.0025637642083226626,0.0007157765528367377,0.0012661125334304207,High,Bullish trend,12444.75,12415.5,True,False,9424,2.3959979238796847,Short,Bull,Open,75-79,Early third,True,False,False,47.664863220083134,95.32972644016627,1.5000000000000087,0.38456463124840157,1.5577512444998667,0.0,0.0,,12444.75,50.25,1.581353536083198,Win,Research,False,True,True,2021-2023,2023,2023Q1,2023-02,Thursday,10:00-11:59,Bullish trend,2.1734357848518115,1.75x+,40pt+,80pt+,Bearish reclaim,Liquidity sweep,Bear BOS,Counter-trend,Same bar,Middle third,953.2972644016627
BOS,Short,2023-02-09 14:00:00-06:00,2023-02-09 14:00:00-06:00,,,2023-02-09 14:00:00-06:00,2023-02-09 14:50:00-06:00,12216.75,12252.927315709809,12144.395368580384,12252.927315709809,-1.0,75.0,-1,5,STOP,24.118210473205647,42.0,11.15,0.0019741920292390075,0.0007157765528367377,0.0012663168952773913,High,Bearish trend,12262.5,12250.0,False,False,7611,2.0467366975510033,Short,Bear,PM,75-79,Early third,True,False,False,36.17731570980868,72.35463141961554,1.5000000000000087,0.2961288043858529,1.7414227331111607,0.0,0.0,,12262.5,45.75,1.8969069057103716,Loss,Research,False,True,False,2021-2023,2023,2023Q1,2023-02,Thursday,14:00-15:59,Bearish trend,3.7668161434977576,1.75x+,25-39.99pt,50-79.99pt,No current reclaim,No liquidity sweep,Bear BOS,Aligned,Same bar,Middle third,723.5463141961736
BOS,Short,2023-02-09 18:00:00-06:00,2023-02-09 18:00:00-06:00,,,2023-02-09 18:00:00-06:00,2023-02-09 19:00:00-06:00,12215.5,12234.20467769078,12178.090644618442,12206.5,0.4811630624588049,90.0,-1,0,TIME,12.469785127185846,10.25,5.225,0.0010208165958974947,0.0007157765528367377,0.001264404506880453,Medium,Bearish trend,12227.0,12219.75,True,False,746,-0.48359084777863875,Short,Bear,Overnight,90-94,Early third,True,False,False,18.704677690779135,37.40935538155827,1.5000000000000293,0.1531224893846272,0.8219868983671251,0.0,0.0,,12227.0,11.5,0.9222292030460428,Win,Research,False,True,False,2021-2023,2023,2023Q1,2023-02,Thursday,18:00-19:59,Bearish trend,1.9617224880382778,1.75x+,15-24.99pt,30-49.99pt,Bearish reclaim,No liquidity sweep,Bear BOS,Aligned,Same bar,Middle third,374.0935538155827
BOS,Long,2023-02-10 02:10:00-06:00,2023-02-10 02:10:00-06:00,,,2023-02-10 02:10:00-06:00,2023-02-10 03:05:00-06:00,12220.75,12204.959114886233,12252.331770227534,12204.959114886233,-1.0,90.0,-1,0,STOP,10.527256742511657,17.75,5.65,0.0008614247687344604,0.0007100565765103403,0.001257578079585939,Medium,Bearish trend,12205.0,12190.75,False,False,1382,-0.26935317692835514,Long,Bear,Overnight,90-94,Early third,True,False,False,15.790885113767217,31.581770227534435,1.4999999999999745,0.12921371531016687,1.6860992786773334,0.0,0.0,,12190.75,30.0,2.849745259736338,Loss,Research,True,False,False,2021-2023,2023,2023Q1,2023-02,Friday,02:00-03:59,Bearish trend,3.141592920353982,1.75x+,15-24.99pt,30-49.99pt,No current reclaim,No liquidity sweep,Bull BOS,Counter-trend,Same bar,Middle third,315.81770227534435
BOS,Short,2023-02-10 03:15:00-06:00,2023-02-10 03:15:00-06:00,,,2023-02-10 03:15:00-06:00,2023-02-10 03:45:00-06:00,12187.25,12206.523018822863,12148.70396235427,12148.70396235427,2.0,90.0,-1,0,TARGET,12.848679215243555,9.5,6.025,0.0010542722283733866,0.0007100565765103403,0.001257578079585939,Medium,Bearish trend,12213.5,12195.75,False,False,1876,-0.10233954032216173,Short,Bear,Overnight,90-94,Early third,True,False,False,19.273018822863378,38.546037645730394,1.499999999999848,0.15814083425599193,0.7393756074732792,0.0,0.0,,12213.5,26.25,2.04301154696564,Win,Research,False,True,True,2021-2023,2023,2023Q1,2023-02,Friday,02:00-03:59,Bearish trend,1.5767634854771784,1.25-1.74x,15-24.99pt,30-49.99pt,No current reclaim,Liquidity sweep,Bear BOS,Aligned,Same bar,Middle third,385.46037645726756
BOS,Long,2023-02-10 14:45:00-06:00,2023-02-10 14:45:00-06:00,,,2023-02-10 14:45:00-06:00,2023-02-10 15:45:00-06:00,12142.0,12113.33684970694,12199.326300586124,12128.5,-0.4709880059229935,75.0,-1,5,TIME,19.108766862040852,18.75,9.975,0.001573774243291126,0.0007100565765103403,0.0012578220135047358,High,Bearish trend,12129.0,12112.5,False,False,6070,1.2726924614800403,Long,Bear,PM,75-79,Early third,True,False,False,28.663150293059516,57.32630058612449,1.4999999999999079,0.23606613649365438,0.9812250123395699,0.0,0.0,,12112.5,29.5,1.5437940194142568,Loss,Research,True,False,False,2021-2023,2023,2023Q1,2023-02,Friday,14:00-15:59,Bearish trend,1.8796992481203008,1.75x+,25-39.99pt,50-79.99pt,No current reclaim,No liquidity sweep,Bull BOS,Counter-trend,Same bar,Middle third,573.2630058611903
BOS,Long,2023-02-12 18:45:00-06:00,2023-02-12 18:45:00-06:00,,,2023-02-12 18:45:00-06:00,2023-02-12 19:05:00-06:00,12104.75,12089.976293471993,12134.29741305602,12089.976293471993,-1.0,90.0,-1,0,STOP,9.849137685339873,6.75,3.775,0.0008136589095470681,0.0007100565765103403,0.0012535344895004004,Medium,Bearish trend,12099.25,12095.0,False,False,383,-0.6169213619967383,Long,Bear,Overnight,90-94,Early third,True,False,False,14.773706528007096,29.54741305601965,1.4999999999997247,0.1220488364320378,0.6853391855864864,0.0,0.0,,12095.0,9.75,0.9899343791804803,Loss,Research,True,False,False,2021-2023,2023,2023Q1,2023-02,Sunday,18:00-19:59,Bearish trend,1.7880794701986755,1.75x+,<15pt,<30pt,No current reclaim,No liquidity sweep,Bull BOS,Counter-trend,Same bar,Middle third,295.47413056014193
BOS,Long,2023-02-13 21:45:00-06:00,2023-02-13 21:45:00-06:00,,,2023-02-13 21:45:00-06:00,2023-02-13 22:45:00-06:00,12313.5,12305.488081825351,12329.5238363493,12318.5,0.6240702776796477,90.0,1,0,TIME,5.341278783099528,5.5,2.7,0.00043377421391964334,0.0007059065223399816,0.0012442884468372778,Low,Bullish trend,12308.25,12305.5,False,False,288,-0.5824693593355942,Long,Bull,Overnight,90-94,Early third,True,False,False,8.0119181746486,16.023836349300836,1.49999999999987,0.06506613208794088,1.0297159581714186,0.0,0.0,,12305.5,8.0,1.4977686664311545,Win,Research,True,False,False,2021-2023,2023,2023Q1,2023-02,Monday,20:00-21:59,Bullish trend,2.0370370370370368,1.75x+,<15pt,<30pt,No current reclaim,No liquidity sweep,Bull BOS,Aligned,Same bar,Middle third,160.23836349297198
BOS,Long,2023-02-14 00:20:00-06:00,2023-02-14 00:20:00-06:00,,,2023-02-14 00:20:00-06:00,2023-02-14 01:20:00-06:00,12321.75,12314.155385325555,12336.939229348887,12325.0,0.4279348116154347,90.0,1,0,TIME,5.063076449629319,5.5,2.65,0.0004109056302578221,0.000705487019241548,0.0012442884468372778,Low,Bullish trend,12318.75,12312.25,False,False,654,-0.4134868302277047,Long,Bull,Overnight,90-94,Early third,True,False,False,7.594614674444529,15.189229348887238,1.5000000000001086,0.06163584453867777,1.086296060254565,0.0,0.0,,12312.25,9.5,1.8763295586215214,Win,Research,True,False,True,2021-2023,2023,2023Q1,2023-02,Tuesday,00:00-01:59,Bullish trend,2.0754716981132075,1.75x+,<15pt,<30pt,No current reclaim,Liquidity sweep,Bull BOS,Aligned,Same bar,Middle third,151.89229348889057
BOS,Long,2023-02-14 03:00:00-06:00,2023-02-14 03:00:00-06:00,,,2023-02-14 03:00:00-06:00,2023-02-14 03:05:00-06:00,12355.0,12337.026535546687,12390.946928906622,12337.026535546687,-1.0,90.0,1,0,STOP,11.982309635540465,34.5,8.525,0.0009698348551631296,0.0007056166835606182,0.0012442884468372778,Medium,Bullish trend,12325.5,12318.0,False,True,2552,0.42914428987336545,Long,Bull,Overnight,90-94,Early third,True,False,False,17.973464453312772,35.946928906621906,1.500000000000173,0.14547522827448622,2.879244573823256,0.0,0.0,,12318.0,37.0,3.0878854849698687,Loss,Research,True,False,True,2021-2023,2023,2023Q1,2023-02,Tuesday,02:00-03:59,Bullish trend,4.0469208211143695,1.75x+,15-24.99pt,30-49.99pt,Bullish reclaim,Liquidity sweep,Bull BOS,Aligned,Same bar,Middle third,359.46928906625544
BOS,Long,2023-02-14 07:30:00-06:00,2023-02-14 07:30:00-06:00,,,2023-02-14 07:30:00-06:00,2023-02-14 07:35:00-06:00,12406.25,12362.602121859529,12493.545756280942,12362.602121859529,-1.0,90.0,1,1,STOP,29.098585426981057,35.5,9.725,0.0023454779185475916,0.0007063603609408352,0.0012442884468372778,High,Bullish trend,12430.5,12370.5,True,True,25583,10.740603432850772,Long,Bull,Premarket,90-94,Early third,True,False,False,43.64787814047122,87.29575628094244,1.4999999999999876,0.3518216877821358,1.2199905761426935,0.0,0.0,,12370.5,35.75,1.2285820590732757,Loss,Research,True,False,True,2021-2023,2023,2023Q1,2023-02,Tuesday,06:00-07:59,Bullish trend,3.6503856041131106,1.75x+,40pt+,80pt+,Both reclaims,Liquidity sweep,Bull BOS,Aligned,Same bar,Middle third,872.9575628094244
BOS,Long,2023-02-14 12:00:00-06:00,2023-02-14 12:00:00-06:00,,,2023-02-14 12:00:00-06:00,2023-02-14 13:00:00-06:00,12368.5,12317.246964434134,12471.006071131733,12384.25,0.3072988716884776,100.0,1,4,TIME,34.16869037724393,55.5,15.15,0.0027625573333261047,0.0007063603609408352,0.0012503977126213912,High,Bullish trend,12320.75,12293.0,False,False,11170,2.223264632674779,Long,Bull,Midday,95+,Early third,True,False,False,51.2530355658655,102.50607113173282,1.4999999999999887,0.41438359999891256,1.6242940360676672,0.0,0.0,,12293.0,75.5,2.209625220236196,Win,Research,True,False,False,2021-2023,2023,2023Q1,2023-02,Tuesday,12:00-13:59,Bullish trend,3.663366336633663,1.75x+,40pt+,80pt+,No current reclaim,No liquidity sweep,Bull BOS,Aligned,Same bar,Middle third,1025.06071131731
BOS,Long,2023-02-14 13:30:00-06:00,2023-02-14 13:30:00-06:00,,,2023-02-14 13:30:00-06:00,2023-02-14 14:30:00-06:00,12408.5,12365.421023173234,12494.65795365353,12423.75,0.3540009796733379,75.0,1,4,TIME,28.71931788451031,24.0,14.225,0.0023144874791078945,0.0007063603609408352,0.0012503977126213912,High,Bullish trend,12388.25,12371.0,False,False,5366,0.6977765836707615,Long,Bull,Midday,75-79,Early third,True,False,False,43.07897682676594,86.15795365353006,1.5000000000000164,0.347173121866188,0.8356744438190273,0.0,0.0,,12371.0,37.5,1.3057413184672302,Win,Research,True,False,False,2021-2023,2023,2023Q1,2023-02,Tuesday,12:00-13:59,Bullish trend,1.687170474516696,1.25-1.74x,40pt+,80pt+,No current reclaim,No liquidity sweep,Bull BOS,Aligned,Same bar,Middle third,861.5795365353188
BOS,Long,2023-02-14 14:35:00-06:00,2023-02-14 14:35:00-06:00,,,2023-02-14 14:35:00-06:00,2023-02-14 15:00:00-06:00,12435.5,12400.93104924519,12504.63790150962,12400.93104924519,-1.0,75.0,1,5,STOP,23.045967169873343,11.5,6.65,0.001853240092466997,0.0007063603609408352,0.0012503977126213912,High,Bullish trend,12432.25,12410.5,False,False,4297,0.4228574601348994,Long,Bull,PM,75-79,Early third,True,False,False,34.56895075481043,69.13790150962086,1.500000000000018,0.2779860138700529,0.4990027068611502,0.0,0.0,,12410.5,25.0,1.0847884931764136,Loss,Research,True,False,False,2021-2023,2023,2023Q1,2023-02,Tuesday,14:00-15:59,Bullish trend,1.7293233082706767,1.25-1.74x,25-39.99pt,50-79.99pt,No current reclaim,No liquidity sweep,Bull BOS,Aligned,Same bar,Middle third,691.3790150962086
BOS,Long,2023-02-14 22:35:00-06:00,2023-02-14 22:35:00-06:00,,,2023-02-14 22:35:00-06:00,2023-02-14 23:15:00-06:00,12357.25,12348.820408620955,12374.10918275809,12348.820408620955,-1.0,90.0,1,0,STOP,5.619727586029884,2.25,1.475,0.00045477169969288347,0.000703982491521424,0.001241913466984061,Low,Bullish trend,12355.25,12352.0,False,False,477,-0.5092457761146376,Long,Bull,Overnight,90-94,Early third,True,False,False,8.429591379044723,16.859182758089446,1.4999999999999816,0.06821575495393169,0.4003752789714023,0.0,0.0,,12352.0,5.25,0.9342089842666053,Loss,Research,True,False,False,2021-2023,2023,2023Q1,2023-02,Tuesday,22:00-23:59,Bullish trend,1.5254237288135593,1.25-1.74x,<15pt,<30pt,No current reclaim,No liquidity sweep,Bull BOS,Aligned,Same bar,Middle third,168.59182758089446
BOS,Short,2023-02-15 04:00:00-06:00,2023-02-15 04:00:00-06:00,,,2023-02-15 04:00:00-06:00,2023-02-15 05:00:00-06:00,12358.0,12373.399715918353,12327.200568163298,12373.399715918353,-1.0,90.0,1,1,STOP,10.266477278900549,7.5,3.95,0.000830755565536539,0.0007020492198173674,0.001241913466984061,Medium,Bullish trend,12371.5,12364.5,False,False,773,-0.4487361795690021,Short,Bull,Premarket,90-94,Early third,True,False,False,15.39971591835274,30.799431836701842,1.5000000000001867,0.12461333483049636,0.7305329565589012,0.0,0.0,,12371.5,13.5,1.314959321806022,Loss,Research,False,True,False,2021-2023,2023,2023Q1,2023-02,Wednesday,04:00-05:59,Bullish trend,1.8987341772151898,1.75x+,15-24.99pt,30-49.99pt,No current reclaim,No liquidity sweep,Bear BOS,Counter-trend,Same bar,Middle third,307.9943183670548
BOS,Long,2023-02-15 12:40:00-06:00,2023-02-15 12:40:00-06:00,,,2023-02-15 12:40:00-06:00,2023-02-15 13:40:00-06:00,12468.25,12438.832581347062,12527.084837305876,12505.5,1.266256582179048,75.0,1,4,TIME,19.61161243529229,13.5,6.85,0.0015729242223481476,0.0007011644567530164,0.0012465984021204615,High,Bullish trend,12457.5,12444.25,False,False,4665,0.8928842121034413,Long,Bull,Midday,75-79,Early third,True,False,False,29.417418652938068,58.834837305876135,1.4999999999999813,0.23593863335221918,0.6883676721912946,0.0,0.0,,12444.25,24.0,1.2237647505623015,Win,Research,True,False,False,2021-2023,2023,2023Q1,2023-02,Wednesday,12:00-13:59,Bullish trend,1.9708029197080292,1.75x+,25-39.99pt,50-79.99pt,No current reclaim,No liquidity sweep,Bull BOS,Aligned,Same bar,Middle third,588.3483730587614
BOS,Long,2023-02-15 14:55:00-06:00,2023-02-15 14:55:00-06:00,,,2023-02-15 14:55:00-06:00,2023-02-15 15:55:00-06:00,12524.5,12495.95522143352,12581.58955713296,12538.0,0.4729411359264488,75.0,1,5,TIME,19.02985237765333,37.5,10.325,0.0015194101463254686,0.0007011644567530164,0.0012465984021204615,High,Bullish trend,12498.0,12476.5,False,False,14646,4.549449639343522,Long,Bull,PM,75-79,Early third,True,False,False,28.54477856648009,57.08955713296018,1.5000000000000049,0.22791152194882103,1.9705880663602036,0.0,0.0,,12476.5,48.0,2.5223527249410607,Win,Research,True,False,False,2021-2023,2023,2023Q1,2023-02,Wednesday,14:00-15:59,Bullish trend,3.6319612590799033,1.75x+,25-39.99pt,50-79.99pt,No current reclaim,No liquidity sweep,Bull BOS,Aligned,Same bar,Middle third,570.8955713296018
BOS,Short,2023-02-15 22:10:00-06:00,2023-02-15 22:10:00-06:00,,,2023-02-15 22:10:00-06:00,2023-02-15 23:10:00-06:00,12567.25,12574.596193261938,12552.557613476129,12569.0,-0.2382186171261461,90.0,1,0,TIME,4.897462174624541,6.25,2.05,0.0003897003858938543,0.0006981161409849915,0.0012401846888225104,Low,Bullish trend,12573.5,12570.5,True,False,260,-0.614912348464448,Short,Bull,Overnight,90-94,Early third,True,False,False,7.346193261937515,14.692386523871392,1.5000000000001437,0.05845505788408375,1.276171163175783,0.0,0.0,,12573.5,6.25,1.276171163175783,Loss,Research,False,True,False,2021-2023,2023,2023Q1,2023-02,Wednesday,22:00-23:59,Bullish trend,3.048780487804878,1.75x+,<15pt,<30pt,Bearish reclaim,No liquidity sweep,Bear BOS,Counter-trend,Same bar,Middle third,146.9238652387503
BOS,Short,2023-02-16 02:05:00-06:00,2023-02-16 02:05:00-06:00,,,2023-02-16 02:05:00-06:00,2023-02-16 02:15:00-06:00,12539.25,12551.510960911011,12514.72807817798,12551.510960911011,-1.0,75.0,1,0,STOP,8.173973940673756,6.25,5.575,0.0006518710401877111,0.0006979595773199545,0.0012401846888225104,Low,Bullish trend,12574.5,12544.75,False,False,1517,-0.1610855990524927,Short,Bull,Overnight,75-79,Early third,True,False,False,12.260960911011352,24.521921822020886,1.500000000000088,0.09778065602816238,0.764621962996475,0.0,0.0,,12574.5,35.25,4.312467871300119,Loss,Research,False,True,True,2021-2023,2023,2023Q1,2023-02,Thursday,02:00-03:59,Bullish trend,1.1210762331838564,0.75-1.24x,<15pt,<30pt,No current reclaim,Liquidity sweep,Bear BOS,Counter-trend,Same bar,Middle third,245.21921822022705
BOS,Long,2023-02-16 19:10:00-06:00,2023-02-16 19:10:00-06:00,,,2023-02-16 19:10:00-06:00,2023-02-16 19:45:00-06:00,12231.5,12219.037962612198,12256.424074775605,12219.037962612198,-1.0,90.0,-1,0,STOP,8.308024925201494,8.0,2.275,0.0006792318951233695,0.000698321429731131,0.0012368026510237284,Low,Bearish trend,12224.75,12217.25,False,False,501,-0.5501507359469937,Long,Bear,Overnight,90-94,Early third,True,False,False,12.462037387802411,24.924074775604822,1.5000000000000204,0.10188478426850682,0.962924410076439,0.0,0.0,,12217.25,14.25,1.7152091054486571,Loss,Research,True,False,False,2021-2023,2023,2023Q1,2023-02,Thursday,18:00-19:59,Bearish trend,3.5164835164835164,1.75x+,<15pt,<30pt,No current reclaim,No liquidity sweep,Bull BOS,Counter-trend,Same bar,Middle third,249.24074775604822
BOS,Short,2023-02-17 08:25:00-06:00,2023-02-17 08:40:00-06:00,,,2023-02-17 08:40:00-06:00,2023-02-17 09:15:00-06:00,12140.5,12171.225460713082,12079.049078573837,12171.225460713082,-1.0,75.0,-1,1,STOP,20.48364047538812,12.25,13.125,0.0016872155574637058,0.0006960737104137215,0.0012355113867763925,High,Bearish trend,12214.25,12151.5,False,False,12423,2.8815974844648804,Short,Bear,Premarket,75-79,Early third,True,False,False,30.725460713081702,61.450921426163404,1.4999999999999767,0.25308233361955196,0.5980382254179302,3.0,0.0,,12214.25,73.75,3.600434214250804,Loss,Research,False,True,False,2021-2023,2023,2023Q1,2023-02,Friday,08:00-09:59,Bearish trend,0.9333333333333333,0.75-1.24x,25-39.99pt,50-79.99pt,No current reclaim,No liquidity sweep,Bear BOS,Aligned,1-3 bars,Middle third,614.509214261634
BOS,Short,2023-02-17 10:20:00-06:00,2023-02-17 10:20:00-06:00,,,2023-02-17 10:20:00-06:00,2023-02-17 11:10:00-06:00,12086.0,12126.643971626036,12004.712056747929,12126.643971626036,-1.0,75.0,-1,2,STOP,27.095981084023773,21.25,11.275,0.0022419312497123757,0.0006960737104137215,0.0012388823844825337,High,Bearish trend,12122.75,12101.5,False,False,6824,1.2358603833226123,Short,Bear,Open,75-79,Early third,True,False,False,40.643971626035636,81.28794325207127,1.4999999999999991,0.33628968745685617,0.7842491450707921,0.0,0.0,,12122.75,36.75,1.3562896979459582,Loss,Research,False,True,False,2021-2023,2023,2023Q1,2023-02,Friday,10:00-11:59,Bearish trend,1.88470066518847,1.75x+,40pt+,80pt+,No current reclaim,No liquidity sweep,Bear BOS,Aligned,Same bar,Middle third,812.8794325207127
