signal_id,direction,mfe_r,mae_r,result_R,P_p0.5R_before_l0.5R,P_p0.5R_before_l1.0R,P_p1.0R_before_l0.5R,P_p1.0R_before_l1.0R,P_p1.5R_before_l0.5R,P_p1.5R_before_l1.0R,P_p2.0R_before_l0.5R,P_p2.0R_before_l1.0R,P_p2.5R_before_l0.5R,P_p2.5R_before_l1.0R,P_p3.0R_before_l0.5R,P_p3.0R_before_l1.0R,architecture
7244,Long,1.3463776948670196,0.4217568682715965,0.6326353024073947,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
7246,Short,3.3228996332248024,0.1322934280206595,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,MOMENTUM_DISPLACEMENT
7248,Short,4.11076685039413,0.4379509477417475,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,MOMENTUM_DISPLACEMENT
7250,Short,1.842833970207487,0.520800904623855,0.6696011630878136,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,MOMENTUM_DISPLACEMENT
7254,Short,1.8375880154261377,0.5134437101925973,1.6394167588605737,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
7258,Short,2.16212770348488,1.5220510350323488,-0.9999999999999842,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
7261,Short,0.0527448949666986,1.6175101123120912,-1.000000000000031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
7263,Short,2.5774458863398046,0.1337003629801627,2.1169224138525773,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,MOMENTUM_DISPLACEMENT
7267,Short,0.0541655171209897,2.3182841327783628,-0.9999999999999966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
7270,Long,2.802350410346946,0.0382573434859651,1.817223815583344,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,MOMENTUM_DISPLACEMENT
7272,Long,1.07614088100887,0.8381481861703699,0.7243255929867395,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
7273,Long,0.1214691920762191,2.271473891825299,-1.0000000000000406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
7275,Long,0.9587650249878492,0.7761431154663542,0.5478657285644853,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
7276,Short,0.1368291294531186,1.0314811297235096,-1.000000000000044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
7278,Long,0.5262604181447788,1.0399908263337294,-0.999999999999962,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
7279,Short,0.7932898557196143,1.668999436708799,-0.9999999999999668,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
7280,Short,2.2911901574342735,1.8090174945330753,-0.9999999999999428,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
7285,Long,1.2255955738864766,0.5685752662359943,-0.0505400236654217,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
7287,Short,1.8658768912193768,1.5043632435456225,-1.000000000000013,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
7289,Short,3.908104975623888,0.7316923651019064,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,MOMENTUM_DISPLACEMENT
7293,Long,0.6066529808620673,1.1121971315804569,-1.0000000000000624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
7294,Long,1.6610223644892488,0.1393864921249719,0.3716973123332585,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
7296,Short,0.0,8.300943832745826,-0.9999999999999032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
7297,Short,1.0766391610495698,1.0265654087540963,-1.0000000000000355,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
7298,Short,0.103951569516522,1.024665470948574,-0.9999999999999816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
7300,Long,0.1837100598184439,1.4213357259637505,-1.0000000000000384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
7301,Short,1.5022666639367948,1.167973812477504,-1.000000000000032,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
7304,Long,2.605979907719836,0.944797496424323,2.564450347437448,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,MOMENTUM_DISPLACEMENT
7307,Long,0.9277869274976192,0.7938795359000247,0.6599721443024302,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
7308,Short,0.060233160276359,2.0909511353078916,-0.9999999999999676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
7310,Short,1.3240241228552905,0.8518197154034035,1.2406939333049574,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,MOMENTUM_DISPLACEMENT
7311,Long,1.2368062653535956,0.1514015480118348,1.08773696995865,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,MOMENTUM_DISPLACEMENT
7312,Short,1.009365742625733,1.5803877029368596,-0.999999999999966,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
7315,Short,3.0189007393168312,0.5167487751983766,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,MOMENTUM_DISPLACEMENT
7317,Long,0.1184367684835939,4.308137453590729,-0.9999999999999856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
7318,Long,0.1955154889303074,0.8859295592154557,-0.5865464667909224,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
7319,Long,2.896216541053357,0.0,2.500034289180711,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,MOMENTUM_DISPLACEMENT
7321,Short,0.454951825820861,0.8563799074275031,-0.2943805931782042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
7322,Long,2.4760039360735817,0.9175039966160988,2.136653142804614,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
7325,Long,0.5645510168804642,0.931509177852766,-0.4939821397704061,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
7326,Short,0.8599006854187373,0.1913631535499542,0.2938355413586726,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
7327,Long,0.212070899541318,1.0426819227448136,-1.0000000000000178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
7328,Long,0.3434061567175213,1.8376870008126815,-0.9999999999999832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
7330,Long,4.799789996226679,0.1854991302889537,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,MOMENTUM_DISPLACEMENT
7331,Long,3.4433725037582965,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,MOMENTUM_DISPLACEMENT
7335,Short,0.3532687733397354,1.1572597747336162,-1.0000000000000868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
7337,Short,0.3931544869044654,0.6087553345617529,-0.6087553345617529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
7338,Long,4.2513623181448965,0.1433043478026369,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,MOMENTUM_DISPLACEMENT
7342,Long,0.4268897442151807,1.251228560630702,-0.9999999999999244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
7344,Long,1.386884984581149,0.0,1.3240714992892109,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,MOMENTUM_DISPLACEMENT
7345,Short,3.1411603009710625,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,MOMENTUM_DISPLACEMENT
7347,Long,0.5999499408419632,1.9043607787070744,-1.0000000000000466,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
7348,Short,0.5666171006727867,2.1309730090520023,-0.999999999999913,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
7350,Long,0.842915068617946,1.8965589043903783,-0.9999999999999256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
7354,Short,1.374192414902998,1.5018588725467386,-0.9999999999999578,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
7357,Short,3.241235777798285,0.4368622135293341,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,MOMENTUM_DISPLACEMENT
7360,Long,0.9314225091216763,2.7241156163682145,-1.0000000000000375,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
7362,Long,0.8054977839401404,1.200444629084272,-1.0000000000000386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
7363,Short,1.0486265758893991,1.866362896537096,-0.9999999999999668,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
7365,Long,1.1071829255555607,0.5477641842222248,-0.4545277273333354,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
7366,Short,1.0039187106140974,1.2956557718181942,-1.000000000000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
7368,Short,1.781382883861522,0.2185181628982176,0.8951522239248529,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,MOMENTUM_DISPLACEMENT
7369,Long,3.2979256207384493,0.2896774086830964,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,MOMENTUM_DISPLACEMENT
7372,Long,0.7763540855839574,0.3120995310368329,0.4379273308363167,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
7373,Short,2.14366376899733,0.705678135135767,1.125090611678723,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,MOMENTUM_DISPLACEMENT
7375,Long,2.298960891422658,0.0,1.971119016435214,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,MOMENTUM_DISPLACEMENT
7377,Short,3.0031195441019483,0.1001039848033982,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,MOMENTUM_DISPLACEMENT
7381,Long,1.0668938931970984,0.4399562446173602,0.4949507751945302,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,MOMENTUM_DISPLACEMENT
7384,Long,0.5031601142725668,1.0199191505525005,-1.0000000000000249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
7387,Short,4.468697975863796,0.1810105509210651,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,MOMENTUM_DISPLACEMENT
7389,Long,1.4518435117673008,0.3574891059125514,1.3205209830647309,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,MOMENTUM_DISPLACEMENT
7390,Short,0.3691642950755626,1.4878439771227223,-0.999999999999936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
7393,Long,2.0122846030098236,0.7114137485388266,0.9248378731004746,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
7396,Long,0.1885485981870101,1.014571028339626,-1.0000000000000526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
7399,Short,0.3484119085219704,1.1364864635121417,-0.9999999999999732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
7401,Short,0.7906707006782224,1.260131429205917,-1.0000000000000435,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
7403,Short,2.050188260670448,0.2601761752119857,1.259252688026011,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
7405,Short,0.0869400163626325,1.141087714759552,-0.999999999999953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
7407,Short,1.555167429967158,0.9099383898744008,1.290458080185514,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,MOMENTUM_DISPLACEMENT
7408,Long,3.900197275919015,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,MOMENTUM_DISPLACEMENT
7411,Long,1.144096097173084,0.3201097888463551,-0.2252624440029906,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
7412,Short,1.9853697848627545,0.9391869042165124,1.7476009483522448,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,MOMENTUM_DISPLACEMENT
7414,Long,0.5361774849209254,0.8869695745507485,0.2925757360023506,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
7415,Long,1.0325462175100824,0.8249443325080552,-0.7375330125072017,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
7416,Long,1.8036492084766256,0.0,1.4460564549187451,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
7417,Short,0.6360372252708274,0.3367255898492616,-0.1122418632830871,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,MOMENTUM_DISPLACEMENT
7418,Short,1.6991971958189886,0.7031160810285471,-0.6796788783275954,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
7421,Short,0.1947511040022237,1.3876016160158442,-1.0000000000000882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
7424,Long,0.0780158811841675,1.3132673332668197,-1.0000000000000533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
7427,Long,1.502893754536044,1.2832750576084928,-0.9999999999999776,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
7429,Short,0.674929496881929,0.1787892231221575,0.5838661667481598,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
7430,Long,1.2557081030778303,1.2722305781183283,-0.9999999999999486,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
7432,Long,0.0217614783964936,1.4797805309615664,-0.9999999999998614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
7434,Short,3.4277247164169107,0.1635159211500451,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,MOMENTUM_DISPLACEMENT
7436,Long,1.1572102097657098,0.844630440461179,-0.0066506333894581,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,MOMENTUM_DISPLACEMENT
7437,Long,0.2711061899718474,2.8753686815195936,-1.0000000000000346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
7439,Short,1.586641327048296,0.0,0.8494897019132798,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
7442,Long,0.8131373970998103,0.6717221976041912,0.0441922498423809,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,MOMENTUM_DISPLACEMENT
7444,Long,0.9491952587431542,0.3337829481294608,0.3650750995165978,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,MOMENTUM_DISPLACEMENT
7445,Short,0.31675601203267,1.7157617318436291,-1.0000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
7447,Long,1.1849605306894455,1.3961416153667725,-1.000000000000025,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
7450,Short,1.851054867550462,0.6315363665760401,-0.31576818328802,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
7453,Long,1.4139243856223505,0.4430296408283364,0.8954854442274885,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,MOMENTUM_DISPLACEMENT
7454,Short,1.1818372401344022,0.1085360730735675,0.7597525115149728,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
7455,Short,0.0299454451889343,2.1959993138551877,-0.9999999999999396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
7457,Long,1.5705853470657147,0.1108648480281681,0.7852926735328574,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
7458,Long,2.2209317274887788,0.460050143551247,0.9518278832094766,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
7460,Short,1.972248924731884,0.0,0.8812176046674375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
7461,Long,2.6013970053380477,0.5231859899003894,1.0027731473090795,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,MOMENTUM_DISPLACEMENT
7464,Long,0.4087639510492344,0.6867234377627138,-0.0163505580419693,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
7465,Short,1.480783279912235,1.9423261204043596,-0.9999999999998782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
7468,Short,2.1641449941455795,0.3417071043387756,1.202302774525322,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
7470,Short,4.284338003512096,0.3356064769417808,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,MOMENTUM_DISPLACEMENT
7475,Long,0.7467343503127551,1.822674166892424,-1.0000000000000575,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
7476,Short,1.2423862837738011,0.6001357472466666,-0.1579304598017543,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
7477,Short,2.6572790491554614,0.7181835267987734,-0.3710614888460329,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,MOMENTUM_DISPLACEMENT
7482,Long,1.791787486922291,0.0,1.4857214440819142,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,MOMENTUM_DISPLACEMENT
7483,Short,1.1231971385996395,0.1846351460711736,0.153862621725978,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
7484,Long,0.2519076452285981,1.7188992262657283,-1.0000000000001057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
7485,Short,6.268963279580978,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,MOMENTUM_DISPLACEMENT
7489,Short,0.5085055418000507,1.166527732186644,-0.9999999999999616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
7493,Short,1.816651377325314,0.2324335095567742,1.449651099077776,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,MOMENTUM_DISPLACEMENT
7495,Long,1.6664780378437567,0.4486671640348576,0.3729181623146868,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,MOMENTUM_DISPLACEMENT
7498,Short,3.4881987749195593,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,MOMENTUM_DISPLACEMENT
7501,Short,0.3588956376223642,1.0093939808128995,-1.0000000000000486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
7502,Long,0.2105508841013242,2.654772016929741,-1.000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
7504,Long,1.6317392800704391,0.0047407105402479,1.492638480868531,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,MOMENTUM_DISPLACEMENT
7507,Long,0.9307973436369192,0.078291365352638,0.8351078970948059,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,MOMENTUM_DISPLACEMENT
7508,Short,0.8873502132352687,0.1401079284055687,0.1167566070046406,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
7509,Short,1.2930301105730877,2.052428746941409,-0.999999999999993,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
7511,Long,0.3533929445642111,1.265374736987982,-0.9999999999999498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
7514,Long,0.5391456217901262,0.9884336399485648,0.0074881336359739,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
7515,Short,0.2191656610937966,1.0420420830965578,-0.9999999999999836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
7516,Short,2.620745494277974,1.024725686045492,-1.0000000000000286,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,MOMENTUM_DISPLACEMENT
7517,Long,0.8413599016128089,0.0,0.3365439606451236,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
7518,Long,3.684646708040238,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,MOMENTUM_DISPLACEMENT
7520,Short,1.2126658137853588,1.016017303441787,-1.0000000000000258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
7524,Short,1.452125037003238,0.6625320481327273,-0.2631976629568369,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
7525,Short,2.247007995007654,0.7680681873844344,2.0590764172433773,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,MOMENTUM_DISPLACEMENT
7527,Long,0.1640907430583034,1.3165420082584811,-0.9999999999999818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
7530,Short,0.0147940399665706,1.1292783841148943,-1.0000000000000189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOMENTUM_DISPLACEMENT
