exit_i,exit_price,exit_reason,gross_r,cost_r,net_r,mfe_r,mae_r,hold_minutes,be_activated,be_activation_bar,be_activation_minute,minutes_be_to_exit,trade_id,direction,entry_i,entry_ts,entry_price,initial_atr,model
10309,6071.089285714285,INITIAL_STOP,-1.0,0.4365591397848438,-1.4365591397848438,0.0,2.258064516129032,1,False,,,,P60-000121,LONG,10308,2017-10-11 10:16:00-05:00,6072.75,1.6607142857142858,ATM-A
10426,6075.776785714285,TARGET,2.5,0.7960784313722084,1.7039215686277918,3.2941176470588234,0.8235294117647058,1,False,,,,P60-000122,LONG,10425,2017-10-11 12:13:00-05:00,6073.5,0.9107142857142857,ATM-A
10522,6073.267857142857,INITIAL_STOP,-1.0,0.5884057971013252,-1.5884057971013252,0.20289855072463767,1.4202898550724636,4,False,,,,P60-000123,LONG,10518,2017-10-11 13:46:00-05:00,6074.5,1.2321428571428572,ATM-A
10592,6083.375,INITIAL_STOP,-1.0,0.5272727272727272,-1.5272727272727273,0.9090909090909091,1.0909090909090908,3,False,,,,P60-000124,LONG,10589,2017-10-11 14:57:00-05:00,6084.75,1.375,ATM-A
10748,6081.142857142857,INITIAL_STOP,-1.0,1.845454545455766,-2.845454545455766,0.0,3.181818181818182,1,False,,,,P60-000125,SHORT,10747,2017-10-11 19:03:00-05:00,6080.75,0.39285714285714285,ATM-A
10798,6079.267857142857,INITIAL_STOP,-1.0,1.4000000000007025,-2.4000000000007025,0.0,2.413793103448276,4,False,,,,P60-000126,SHORT,10794,2017-10-11 19:51:00-05:00,6078.75,0.5178571428571429,ATM-A
11341,6082.214285714285,INITIAL_STOP,-1.0,2.5374999999965384,-3.5374999999965384,0.875,1.75,3,False,,,,P60-000127,LONG,11338,2017-10-12 05:32:00-05:00,6082.5,0.2857142857142857,ATM-A
11533,6073.107142857143,INITIAL_STOP,-1.0,0.23333333333331382,-1.2333333333333139,0.0,1.9310344827586206,1,False,,,,P60-000128,SHORT,11532,2017-10-12 08:47:00-05:00,6070.0,3.107142857142857,ATM-A
11549,6079.625,INITIAL_STOP,-1.0,0.232,-1.232,0.08,1.12,1,False,,,,P60-000129,LONG,11548,2017-10-12 09:03:00-05:00,6082.75,3.125,ATM-A
11623,6085.696428571428,INITIAL_STOP,-1.0,0.5561643835615884,-1.5561643835615884,0.0,1.726027397260274,1,False,,,,P60-000130,LONG,11622,2017-10-12 10:17:00-05:00,6087.0,1.3035714285714286,ATM-A
11768,6090.19375,BREAKEVEN_STOP,0.05,0.6444444444444445,-0.5944444444444444,0.0,0.2222222222222222,1,True,11768.0,1.0,0.0,P60-000131,SHORT,11767,2017-10-12 12:42:00-05:00,6090.25,1.125,ATM-A
11811,6086.699107142857,BREAKEVEN_STOP,0.05,0.7122807017545678,-0.6622807017545678,0.4912280701754386,0.0,3,True,11810.0,2.0,1.0,P60-000132,SHORT,11808,2017-10-12 13:23:00-05:00,6086.75,1.0178571428571428,ATM-A
11881,6076.107142857143,INITIAL_STOP,-1.0,0.4511111111110382,-1.4511111111110382,0.0,1.0888888888888888,2,False,,,,P60-000133,SHORT,11879,2017-10-12 14:34:00-05:00,6074.5,1.6071428571428572,ATM-A
11975,6071.9830357142855,BREAKEVEN_STOP,0.05,2.136842105265613,-2.086842105265613,0.0,0.7368421052631579,4,True,11975.0,4.0,0.0,P60-000134,SHORT,11971,2017-10-12 17:22:00-05:00,6072.0,0.3392857142857143,ATM-A
12024,6073.142857142857,INITIAL_STOP,-1.0,5.075000000009231,-6.075000000009231,0.0,3.5,1,False,,,,P60-000135,SHORT,12023,2017-10-12 18:17:00-05:00,6073.0,0.14285714285714285,ATM-A
12192,6074.821428571428,INITIAL_STOP,-1.0,1.6916666666661537,-2.691666666666154,0.0,1.1666666666666667,1,False,,,,P60-000136,LONG,12191,2017-10-12 21:10:00-05:00,6075.25,0.42857142857142855,ATM-A
12220,6075.760714285714,BREAKEVEN_STOP,0.05,3.3833333333394875,-3.3333333333394877,1.1666666666666667,0.0,4,True,12219.0,3.0,1.0,P60-000137,LONG,12216,2017-10-12 21:35:00-05:00,6075.75,0.21428571428571427,ATM-A
12302,6079.269642857143,BREAKEVEN_STOP,0.05,1.845454545455766,-1.795454545455766,1.2727272727272727,0.6363636363636364,3,True,12302.0,3.0,0.0,P60-000138,LONG,12299,2017-10-12 23:00:00-05:00,6079.25,0.39285714285714285,ATM-A
12363,6080.142857142857,INITIAL_STOP,-1.0,2.0299999999985228,-3.0299999999985228,0.0,1.4,1,False,,,,P60-000139,LONG,12362,2017-10-13 00:03:00-05:00,6080.5,0.35714285714285715,ATM-A
12442,6075.267857142857,TARGET,2.5,1.845454545455766,0.654545454544234,1.9090909090909092,0.0,6,True,12439.0,3.0,3.0,P60-000140,SHORT,12436,2017-10-13 01:19:00-05:00,6076.25,0.39285714285714285,ATM-A
12503,6074.375,INITIAL_STOP,-1.0,1.16,-2.16,0.0,1.2,1,False,,,,P60-000141,SHORT,12502,2017-10-13 02:26:00-05:00,6073.75,0.625,ATM-A
12632,6076.008928571428,TARGET,2.5,2.3882352941166247,0.11176470588337528,4.11764705882353,0.0,2,True,12631.0,1.0,1.0,P60-000142,LONG,12630,2017-10-13 04:36:00-05:00,6075.25,0.30357142857142855,ATM-A
12695,6078.625,INITIAL_STOP,-1.0,1.16,-2.16,0.0,2.4,1,False,,,,P60-000143,LONG,12694,2017-10-13 05:41:00-05:00,6079.25,0.625,ATM-A
12753,6080.732142857143,TARGET,2.5,1.845454545455766,0.654545454544234,2.5454545454545454,0.0,1,False,,,,P60-000144,LONG,12752,2017-10-13 06:39:00-05:00,6079.75,0.39285714285714285,ATM-A
12861,6097.2955357142855,BREAKEVEN_STOP,0.05,0.7960784313722084,-0.7460784313722083,1.0980392156862746,0.0,2,True,12861.0,2.0,0.0,P60-000145,LONG,12859,2017-10-13 08:26:00-05:00,6097.25,0.9107142857142857,ATM-A
12913,6097.1125,BREAKEVEN_STOP,0.05,0.32222222222222224,-0.27222222222222225,1.1111111111111112,0.6666666666666666,4,True,12913.0,4.0,0.0,P60-000146,LONG,12909,2017-10-13 09:16:00-05:00,6097.0,2.25,ATM-A
12976,6095.25,INITIAL_STOP,-1.0,0.48333333333333334,-1.4833333333333334,0.8333333333333334,1.0,5,False,,,,P60-000147,LONG,12971,2017-10-13 10:18:00-05:00,6096.75,1.5,ATM-A
13049,6100.660714285715,INITIAL_STOP,-1.0,0.8638297872344437,-1.8638297872344438,0.5957446808510638,4.76595744680851,4,False,,,,P60-000148,LONG,13045,2017-10-13 11:32:00-05:00,6101.5,0.8392857142857143,ATM-A
13055,6098.892857142857,INITIAL_STOP,-1.0,0.6343750000001442,-1.6343750000001442,0.0,1.3125,3,False,,,,P60-000149,SHORT,13052,2017-10-13 11:39:00-05:00,6097.75,1.1428571428571428,ATM-A
13066,6099.107142857143,INITIAL_STOP,-1.0,0.5205128205129176,-1.5205128205129177,0.5384615384615384,1.0769230769230769,4,False,,,,P60-000150,LONG,13062,2017-10-13 11:49:00-05:00,6100.5,1.3928571428571428,ATM-A
13235,6097.445535714286,BREAKEVEN_STOP,0.05,0.6655737704920415,-0.6155737704920414,0.0,0.0,1,True,13235.0,1.0,0.0,P60-000151,SHORT,13234,2017-10-13 14:41:00-05:00,6097.5,1.0892857142857142,ATM-A
13367,6105.5,TIME_EXIT,0.8615384615384615,0.6246153846151749,0.23692307692328662,2.3692307692307693,0.0,60,True,13308.0,1.0,59.0,P60-000152,LONG,13307,2017-10-15 17:09:00-05:00,6104.5,1.1607142857142858,ATM-A
13399,6106.258035714286,BREAKEVEN_STOP,0.05,4.5111111111001705,-4.461111111100171,1.5555555555555554,0.0,2,True,13399.0,2.0,0.0,P60-000153,LONG,13397,2017-10-15 18:47:00-05:00,6106.25,0.16071428571428573,ATM-A
13458,6107.821428571428,INITIAL_STOP,-1.0,1.6916666666661537,-2.691666666666154,0.5833333333333334,1.1666666666666667,3,False,,,,P60-000154,LONG,13455,2017-10-15 19:46:00-05:00,6108.25,0.42857142857142855,ATM-A
13560,6113.6875,TARGET,2.5,1.9333333333333333,0.5666666666666667,6.0,0.0,2,True,13559.0,1.0,1.0,P60-000155,LONG,13558,2017-10-15 21:32:00-05:00,6112.75,0.375,ATM-A
13706,6109.982142857143,INITIAL_STOP,-1.0,3.123076923073427,-4.123076923073427,0.0,1.0769230769230769,2,False,,,,P60-000156,SHORT,13704,2017-10-15 23:59:00-05:00,6109.75,0.23214285714285715,ATM-A
13757,6109.736607142857,BREAKEVEN_STOP,0.05,2.7066666666692925,-2.6566666666692926,1.8666666666666667,0.0,4,True,13755.0,2.0,2.0,P60-000157,SHORT,13753,2017-10-16 00:51:00-05:00,6109.75,0.26785714285714285,ATM-A
13845,6104.716071428571,BREAKEVEN_STOP,0.05,1.0684210526313744,-1.0184210526313744,0.3684210526315789,0.3684210526315789,2,True,13844.0,1.0,1.0,P60-000158,SHORT,13843,2017-10-16 02:21:00-05:00,6104.75,0.6785714285714286,ATM-A
13940,6107.196428571428,INITIAL_STOP,-1.0,1.6240000000004726,-2.6240000000004726,0.0,2.2399999999999998,1,False,,,,P60-000159,SHORT,13939,2017-10-16 03:57:00-05:00,6106.75,0.44642857142857145,ATM-A
14192,6112.027678571429,BREAKEVEN_STOP,0.05,1.3096774193545313,-1.2596774193545313,1.3548387096774193,0.45161290322580644,1,True,14192.0,1.0,0.0,P60-000160,LONG,14191,2017-10-16 08:15:00-05:00,6112.0,0.5535714285714286,ATM-A
14430,6104.440178571429,BREAKEVEN_STOP,0.05,0.6059701492537971,-0.5559701492537971,1.2537313432835822,0.417910447761194,4,True,14427.0,1.0,3.0,P60-000161,SHORT,14426,2017-10-16 12:10:00-05:00,6104.5,1.1964285714285714,ATM-A
14481,6107.75,INITIAL_STOP,-1.0,0.725,-1.725,0.0,1.25,1,False,,,,P60-000162,SHORT,14480,2017-10-16 13:04:00-05:00,6106.75,1.0,ATM-A
14502,6108.050892857143,BREAKEVEN_STOP,0.05,0.7122807017545678,-0.6622807017545678,1.2280701754385965,0.2456140350877193,3,True,14500.0,1.0,2.0,P60-000163,LONG,14499,2017-10-16 13:23:00-05:00,6108.0,1.0178571428571428,ATM-A
14578,6114.7982142857145,BREAKEVEN_STOP,0.05,0.7518518518521558,-0.7018518518521557,1.037037037037037,0.5185185185185185,1,True,14578.0,1.0,0.0,P60-000165,LONG,14577,2017-10-16 14:41:00-05:00,6114.75,0.9642857142857143,ATM-A
14654,6117.785714285715,INITIAL_STOP,-1.0,1.015000000000554,-2.015000000000554,0.0,1.05,2,False,,,,P60-000166,LONG,14652,2017-10-16 17:12:00-05:00,6118.5,0.7142857142857143,ATM-A
14707,6121.270535714286,BREAKEVEN_STOP,0.05,1.7652173913026725,-1.7152173913026725,1.2173913043478262,0.0,2,True,14706.0,1.0,1.0,P60-000167,LONG,14705,2017-10-16 18:08:00-05:00,6121.25,0.4107142857142857,ATM-A
14785,6124.017857142857,INITIAL_STOP,-1.0,3.123076923073427,-4.123076923073427,0.0,2.1538461538461537,1,False,,,,P60-000168,LONG,14784,2017-10-16 19:29:00-05:00,6124.25,0.23214285714285715,ATM-A
14916,6119.482142857143,INITIAL_STOP,-1.0,3.123076923073427,-4.123076923073427,0.0,2.1538461538461537,2,False,,,,P60-000169,SHORT,14914,2017-10-16 21:40:00-05:00,6119.25,0.23214285714285715,ATM-A
15013,6122.009821428572,BREAKEVEN_STOP,0.05,3.690909090911532,-3.6409090909115323,1.2727272727272727,0.0,1,True,15013.0,1.0,0.0,P60-000170,LONG,15012,2017-10-16 23:30:00-05:00,6122.0,0.19642857142857142,ATM-A
15106,6118.669642857143,TARGET,2.5,3.123076923073427,-0.6230769230734272,2.1538461538461537,0.0,2,True,15105.0,1.0,1.0,P60-000171,SHORT,15104,2017-10-17 01:18:00-05:00,6119.25,0.23214285714285715,ATM-A
15457,6117.475,BREAKEVEN_STOP,0.05,1.45,-1.4,0.5,0.0,2,True,15456.0,1.0,1.0,P60-000172,SHORT,15455,2017-10-17 07:15:00-05:00,6117.5,0.5,ATM-A
15516,6114.708035714286,BREAKEVEN_STOP,0.05,0.8638297872344437,-0.8138297872344437,0.0,0.5957446808510638,5,True,15516.0,5.0,0.0,P60-000173,SHORT,15511,2017-10-17 08:11:00-05:00,6114.75,0.8392857142857143,ATM-A
15597,6110.285714285715,INITIAL_STOP,-1.0,0.4059999999999114,-1.4059999999999113,0.0,1.1199999999999999,2,False,,,,P60-000174,SHORT,15595,2017-10-17 09:35:00-05:00,6108.5,1.7857142857142858,ATM-A
15675,6112.945535714286,BREAKEVEN_STOP,0.05,0.6655737704920415,-0.6155737704920414,0.459016393442623,0.459016393442623,4,True,15673.0,2.0,2.0,P60-000175,SHORT,15671,2017-10-17 10:51:00-05:00,6113.0,1.0892857142857142,ATM-A
15750,6116.0482142857145,BREAKEVEN_STOP,0.05,0.7518518518521558,-0.7018518518521557,1.037037037037037,0.7777777777777778,3,True,15750.0,3.0,0.0,P60-000176,LONG,15747,2017-10-17 12:07:00-05:00,6116.0,0.9642857142857143,ATM-A
15782,6114.696428571428,INITIAL_STOP,-1.0,0.5561643835615884,-1.5561643835615884,0.0,1.3424657534246576,2,False,,,,P60-000177,LONG,15780,2017-10-17 12:40:00-05:00,6116.0,1.3035714285714286,ATM-A
15794,6114.202678571429,BREAKEVEN_STOP,0.05,0.7660377358491618,-0.7160377358491617,0.2641509433962264,0.2641509433962264,4,True,15793.0,3.0,1.0,P60-000178,SHORT,15790,2017-10-17 12:50:00-05:00,6114.25,0.9464285714285714,ATM-A
16024,6123.625,INITIAL_STOP,-1.0,1.9333333333333333,-2.9333333333333336,0.6666666666666666,1.3333333333333333,7,False,,,,P60-000179,LONG,16017,2017-10-17 17:57:00-05:00,6124.0,0.375,ATM-A
16122,6127.519642857143,BREAKEVEN_STOP,0.05,1.845454545455766,-1.795454545455766,1.2727272727272727,0.0,5,True,16122.0,5.0,0.0,P60-000180,LONG,16117,2017-10-17 19:44:00-05:00,6127.5,0.39285714285714285,ATM-A
16166,6127.516071428571,BREAKEVEN_STOP,0.05,2.2555555555564673,-2.2055555555564674,1.5555555555555554,0.7777777777777777,3,True,16164.0,1.0,2.0,P60-000181,LONG,16163,2017-10-17 20:33:00-05:00,6127.5,0.32142857142857145,ATM-A
16267,6126.491964285714,BREAKEVEN_STOP,0.05,4.5111111111001705,-4.461111111100171,1.5555555555555554,0.0,2,True,16266.0,1.0,1.0,P60-000182,SHORT,16265,2017-10-17 22:35:00-05:00,6126.5,0.16071428571428573,ATM-A
16349,6127.339285714285,INITIAL_STOP,-1.0,4.5111111111001705,-5.5111111111001705,1.5555555555555554,1.5555555555555554,1,False,,,,P60-000183,LONG,16348,2017-10-18 00:23:00-05:00,6127.5,0.16071428571428573,ATM-A
16443,6123.535714285715,TARGET,2.5,2.5374999999965384,-0.03749999999653841,0.0,0.0,1,False,,,,P60-000184,SHORT,16442,2017-10-18 02:05:00-05:00,6124.25,0.2857142857142857,ATM-A
16489,6123.991071428572,TARGET,2.5,2.3882352941166247,0.11176470588337528,2.4705882352941178,0.823529411764706,9,True,16485.0,5.0,4.0,P60-000185,SHORT,16480,2017-10-18 02:43:00-05:00,6124.75,0.30357142857142855,ATM-A
16639,6127.642857142857,INITIAL_STOP,-1.0,1.1941176470583124,-2.194117647058312,0.0,1.2352941176470589,1,False,,,,P60-000186,LONG,16638,2017-10-18 05:26:00-05:00,6128.25,0.6071428571428571,ATM-A
16735,6126.607142857143,INITIAL_STOP,-1.0,2.0299999999985228,-3.0299999999985228,0.0,1.4,1,False,,,,P60-000187,SHORT,16734,2017-10-18 07:04:00-05:00,6126.25,0.35714285714285715,ATM-A
16810,6131.288392857143,BREAKEVEN_STOP,0.05,0.9441860465119475,-0.8941860465119474,1.627906976744186,0.3255813953488372,5,True,16808.0,3.0,2.0,P60-000188,LONG,16805,2017-10-18 08:15:00-05:00,6131.25,0.7678571428571429,ATM-A
17176,6124.555357142857,BREAKEVEN_STOP,0.05,0.6548387096772657,-0.6048387096772656,1.8064516129032258,0.22580645161290322,11,True,17168.0,3.0,8.0,P60-000189,LONG,17165,2017-10-18 14:15:00-05:00,6124.5,1.1071428571428572,ATM-A
17241,6119.892857142857,INITIAL_STOP,-1.0,1.845454545455766,-2.845454545455766,0.0,1.2727272727272727,1,False,,,,P60-000190,SHORT,17240,2017-10-18 15:45:00-05:00,6119.5,0.39285714285714285,ATM-A
17280,6119.642857142857,INITIAL_STOP,-1.0,5.075000000009231,-6.075000000009231,0.0,1.75,2,False,,,,P60-000191,SHORT,17278,2017-10-18 17:24:00-05:00,6119.5,0.14285714285714285,ATM-A
17415,6115.733928571429,BREAKEVEN_STOP,0.05,2.2555555555564673,-2.2055555555564674,0.0,0.0,1,True,17415.0,1.0,0.0,P60-000192,SHORT,17414,2017-10-18 19:49:00-05:00,6115.75,0.32142857142857145,ATM-A
17466,6116.267857142857,INITIAL_STOP,-1.0,2.7066666666692925,-3.7066666666692925,0.0,1.8666666666666667,6,False,,,,P60-000193,SHORT,17460,2017-10-18 20:37:00-05:00,6116.0,0.26785714285714285,ATM-A
17576,6116.489285714286,BREAKEVEN_STOP,0.05,3.3833333333394875,-3.3333333333394877,1.1666666666666667,0.0,2,True,17575.0,1.0,1.0,P60-000194,SHORT,17574,2017-10-18 22:36:00-05:00,6116.5,0.21428571428571427,ATM-A
17686,6115.330357142857,TARGET,2.5,2.7066666666692925,-0.20666666666929245,1.8666666666666667,0.9333333333333333,10,True,17685.0,9.0,1.0,P60-000195,SHORT,17676,2017-10-19 00:22:00-05:00,6116.0,0.26785714285714285,ATM-A
17922,6086.821428571428,BREAKEVEN_STOP,0.05,0.5074999999999539,-0.4574999999999539,1.05,0.0,2,True,17921.0,1.0,1.0,P60-000196,LONG,17920,2017-10-19 04:29:00-05:00,6086.75,1.4285714285714286,ATM-A
18005,6071.642857142857,INITIAL_STOP,-1.0,0.3830188679245809,-1.383018867924581,0.0,1.3207547169811322,2,False,,,,P60-000197,SHORT,18003,2017-10-19 05:52:00-05:00,6069.75,1.8928571428571428,ATM-A
18123,6083.571428571428,INITIAL_STOP,-1.0,0.6151515151514473,-1.6151515151514473,0.0,1.0606060606060606,1,False,,,,P60-000198,LONG,18122,2017-10-19 07:51:00-05:00,6084.75,1.1785714285714286,ATM-A
18230,6067.482142857143,INITIAL_STOP,-1.0,0.26535947712415775,-1.2653594771241576,0.0,1.5555555555555556,1,False,,,,P60-000199,SHORT,18229,2017-10-19 09:38:00-05:00,6064.75,2.732142857142857,ATM-A
18345,6076.732142857143,INITIAL_STOP,-1.0,0.48915662650593833,-1.4891566265059384,0.0,1.0120481927710843,5,False,,,,P60-000200,SHORT,18340,2017-10-19 11:29:00-05:00,6075.25,1.4821428571428572,ATM-A
18670,6092.979464285714,BREAKEVEN_STOP,0.05,1.7652173913026725,-1.7152173913026725,1.8260869565217392,0.0,4,True,18667.0,1.0,3.0,P60-000201,SHORT,18666,2017-10-19 18:13:00-05:00,6093.0,0.4107142857142857,ATM-A
18807,6093.419642857143,TARGET,2.5,2.7066666666692925,-0.20666666666929245,6.533333333333333,0.0,1,False,,,,P60-000202,LONG,18806,2017-10-19 20:33:00-05:00,6092.75,0.26785714285714285,ATM-A
18881,6123.054464285714,BREAKEVEN_STOP,0.05,0.6655737704920415,-0.6155737704920414,1.1475409836065575,1.1475409836065575,5,True,18879.0,3.0,2.0,P60-000203,LONG,18876,2017-10-19 21:43:00-05:00,6123.0,1.0892857142857142,ATM-A
19030,6113.803571428572,INITIAL_STOP,-1.0,1.3096774193545313,-2.3096774193545313,0.0,1.3548387096774193,1,False,,,,P60-000204,SHORT,19029,2017-10-20 00:16:00-05:00,6113.25,0.5535714285714286,ATM-A
19058,6112.785714285715,INITIAL_STOP,-1.0,2.5374999999965384,-3.5374999999965384,0.0,1.75,1,False,,,,P60-000205,SHORT,19057,2017-10-20 00:44:00-05:00,6112.5,0.2857142857142857,ATM-A
19203,6115.178571428572,INITIAL_STOP,-1.0,1.2687500000002885,-2.2687500000002885,0.4375,3.0625,5,False,,,,P60-000206,LONG,19198,2017-10-20 03:06:00-05:00,6115.75,0.5714285714285714,ATM-A
19210,6111.428571428572,INITIAL_STOP,-1.0,1.0684210526313744,-2.0684210526313747,0.0,1.1052631578947367,1,False,,,,P60-000207,SHORT,19209,2017-10-20 03:17:00-05:00,6110.75,0.6785714285714286,ATM-A
19272,6105.089285714285,INITIAL_STOP,-1.0,1.230303030303844,-2.230303030303844,0.0,1.696969696969697,1,False,,,,P60-000208,SHORT,19271,2017-10-20 04:19:00-05:00,6104.5,0.5892857142857143,ATM-A
19334,6108.779464285714,BREAKEVEN_STOP,0.05,1.230303030303844,-1.180303030303844,1.2727272727272727,0.42424242424242425,1,True,19334.0,1.0,0.0,P60-000209,LONG,19333,2017-10-20 05:21:00-05:00,6108.75,0.5892857142857143,ATM-A
19385,6112.5,INITIAL_STOP,-1.0,0.9666666666666667,-1.9666666666666668,0.3333333333333333,1.3333333333333333,2,False,,,,P60-000210,LONG,19383,2017-10-20 06:11:00-05:00,6113.25,0.75,ATM-A
19492,6110.75,INITIAL_STOP,-1.0,0.9666666666666667,-1.9666666666666668,0.0,2.0,1,False,,,,P60-000211,SHORT,19491,2017-10-20 07:59:00-05:00,6110.0,0.75,ATM-A
19501,6114.732142857143,TARGET,2.5,0.8120000000002363,1.6879999999997637,2.52,0.0,3,True,19499.0,1.0,2.0,P60-000212,LONG,19498,2017-10-20 08:06:00-05:00,6112.5,0.8928571428571429,ATM-A
19560,6122.096428571429,BREAKEVEN_STOP,0.05,0.3759259259259006,-0.3259259259259006,1.037037037037037,0.3888888888888889,1,True,19560.0,1.0,0.0,P60-000213,LONG,19559,2017-10-20 09:07:00-05:00,6122.0,1.9285714285714286,ATM-A
19702,6117.901785714285,TARGET,2.5,0.6246153846151749,1.8753846153848253,3.0153846153846153,0.21538461538461537,8,True,19698.0,4.0,4.0,P60-000214,LONG,19694,2017-10-20 11:22:00-05:00,6115.0,1.1607142857142858,ATM-A
19815,6117.875,INITIAL_STOP,-1.0,0.8285714285714286,-1.8285714285714287,0.5714285714285714,1.1428571428571428,4,False,,,,P60-000215,LONG,19811,2017-10-20 13:19:00-05:00,6118.75,0.875,ATM-A
19956,6111.125,INITIAL_STOP,-1.0,1.9333333333333333,-2.9333333333333336,0.0,2.0,1,False,,,,P60-000216,SHORT,19955,2017-10-20 15:58:00-05:00,6110.75,0.375,ATM-A
19963,6118.067857142857,BREAKEVEN_STOP,0.05,0.5342105263156872,-0.48421052631568723,1.1052631578947367,0.5526315789473684,1,True,19963.0,1.0,0.0,P60-000217,LONG,19962,2017-10-22 17:05:00-05:00,6118.0,1.3571428571428572,ATM-A
20003,6116.607142857143,INITIAL_STOP,-1.0,5.075000000009231,-6.075000000009231,0.0,1.75,1,False,,,,P60-000218,LONG,20002,2017-10-22 17:45:00-05:00,6116.75,0.14285714285714285,ATM-A
20032,6116.535714285715,INITIAL_STOP,-1.0,3.3833333333394875,-4.383333333339488,0.0,2.3333333333333335,1,False,,,,P60-000219,LONG,20031,2017-10-22 18:14:00-05:00,6116.75,0.21428571428571427,ATM-A
20124,6117.642857142857,INITIAL_STOP,-1.0,1.1277777777782336,-2.127777777778234,0.0,1.1666666666666665,1,False,,,,P60-000220,SHORT,20123,2017-10-22 19:46:00-05:00,6117.0,0.6428571428571429,ATM-A
20280,6112.482142857143,INITIAL_STOP,-1.0,3.123076923073427,-4.123076923073427,0.0,1.0769230769230769,1,False,,,,P60-000221,SHORT,20279,2017-10-22 22:24:00-05:00,6112.25,0.23214285714285715,ATM-A
20353,6108.910714285715,INITIAL_STOP,-1.0,1.7652173913026725,-2.7652173913026727,0.0,1.8260869565217392,2,False,,,,P60-000222,SHORT,20351,2017-10-22 23:37:00-05:00,6108.5,0.4107142857142857,ATM-A
20490,6112.25,INITIAL_STOP,-1.0,2.9,-3.9,2.0,4.0,1,False,,,,P60-000223,LONG,20489,2017-10-23 01:59:00-05:00,6112.5,0.25,ATM-A
20504,6108.035714285715,INITIAL_STOP,-1.0,0.6999999999997366,-1.6999999999997366,0.0,1.4482758620689653,1,False,,,,P60-000224,SHORT,20503,2017-10-23 02:13:00-05:00,6107.0,1.0357142857142858,ATM-A
20715,6122.017857142857,INITIAL_STOP,-1.0,1.5037037037028933,-2.503703703702893,0.0,2.5925925925925926,1,False,,,,P60-000225,LONG,20714,2017-10-23 05:44:00-05:00,6122.5,0.48214285714285715,ATM-A
20885,6119.142857142857,INITIAL_STOP,-1.0,0.44130434782615674,-1.4413043478261567,0.0,1.5217391304347827,1,False,,,,P60-000226,SHORT,20884,2017-10-23 08:35:00-05:00,6117.5,1.6428571428571428,ATM-A
20969,6094.196428571428,INITIAL_STOP,-1.0,0.2963503649635194,-1.2963503649635193,0.0,1.6350364963503647,3,False,,,,P60-000227,SHORT,20966,2017-10-23 09:57:00-05:00,6091.75,2.4464285714285716,ATM-A
20990,6094.196428571428,INITIAL_STOP,-1.0,0.5012345679012796,-1.5012345679012795,0.0,2.5925925925925926,1,False,,,,P60-000228,SHORT,20989,2017-10-23 10:20:00-05:00,6092.75,1.4464285714285714,ATM-A
21017,6090.410714285715,BREAKEVEN_STOP,0.05,0.4059999999999114,-0.3559999999999114,0.13999999999999999,0.5599999999999999,4,True,21017.0,4.0,0.0,P60-000229,SHORT,21013,2017-10-23 10:44:00-05:00,6090.5,1.7857142857142858,ATM-A
21169,6090.392857142857,INITIAL_STOP,-1.0,0.44130434782615674,-1.4413043478261567,0.0,1.3695652173913044,3,False,,,,P60-000230,SHORT,21166,2017-10-23 13:17:00-05:00,6088.75,1.6428571428571428,ATM-A
21463,6072.232142857143,TARGET,2.5,1.845454545455766,0.654545454544234,3.181818181818182,0.0,2,True,21462.0,1.0,1.0,P60-000231,LONG,21461,2017-10-23 19:31:00-05:00,6071.25,0.39285714285714285,ATM-A
21714,6072.25,INITIAL_STOP,-1.0,2.9,-3.9,0.0,2.0,1,False,,,,P60-000232,SHORT,21713,2017-10-23 23:48:00-05:00,6072.0,0.25,ATM-A
21810,6068.964285714285,TARGET,2.5,1.015000000000554,1.484999999999446,1.75,0.0,6,True,21806.0,2.0,4.0,P60-000233,SHORT,21804,2017-10-24 01:19:00-05:00,6070.75,0.7142857142857143,ATM-A
