trade_id,entry_time,direction,entry_price,initial_atr,stop_price,target_price,t5_time,mfe_at_t5_r,t5_result,exit_time,exit_price,exit_reason,gross_r,net_r,hold_minutes
P60-014107,2021-04-18 23:27:00-05:00,LONG,14045.0,1.2321428571428572,14043.767857142857,14048.080357142857,,,,1236219,14048.080357142857,M0_TARGET,2.5,2.4999483756775693,5
P60-014108,2021-04-19 00:52:00-05:00,LONG,14043.5,1.3214285714285714,14042.17857142857,14046.80357142857,,,,1236303,14042.17857142857,M0_STOP,-1.0,-1.000051630165242,4
P60-014109,2021-04-19 01:09:00-05:00,SHORT,14030.5,2.5535714285714284,14033.05357142857,14024.11607142857,,,,1236321,14033.05357142857,M0_STOP,-1.0,-1.0000516825469568,5
P60-014110,2021-04-19 01:48:00-05:00,SHORT,14031.0,2.5535714285714284,14033.55357142857,14024.61607142857,,,,1236366,14033.55357142857,M0_STOP,-1.0,-1.0000516807048943,11
P60-014111,2021-04-19 02:38:00-05:00,SHORT,14036.5,2.357142857142857,14038.857142857143,14030.607142857143,,,,1236406,14038.857142857143,M0_STOP,-1.0,-1.0000516597278066,1
P60-014112,2021-04-19 02:51:00-05:00,LONG,14045.25,2.5357142857142856,14042.714285714286,14051.589285714286,,,,1236419,14042.714285714286,M0_STOP,-1.0,-1.0000516281956073,1
P60-014113,2021-04-19 04:07:00-05:00,SHORT,14025.5,2.1964285714285716,14027.69642857143,14020.00892857143,,,,1236497,14027.69642857143,M0_STOP,-1.0,-1.0000516996580946,3
P60-014114,2021-04-19 04:20:00-05:00,LONG,14034.5,2.1785714285714284,14032.32142857143,14039.94642857143,,,,1236508,14032.32142857143,M0_STOP,-1.0,-1.0000516664333619,1
P60-014115,2021-04-19 04:30:00-05:00,SHORT,14025.75,2.392857142857143,14028.142857142857,14019.767857142857,,,,1236518,14028.142857142857,M0_STOP,-1.0,-1.000051699460594,1
P60-014116,2021-04-19 05:29:00-05:00,SHORT,14017.75,1.8214285714285714,14019.57142857143,14013.19642857143,,,,1236584,14019.57142857143,M0_STOP,-1.0,-1.0000517268617848,8
P60-014117,2021-04-19 06:31:00-05:00,SHORT,13983.25,3.732142857142857,13986.982142857143,13973.919642857143,,,,1236639,13986.982142857143,M0_STOP,-1.0,-1.0000518615883187,1
P60-014118,2021-04-19 07:02:00-05:00,SHORT,13974.75,4.428571428571429,13979.17857142857,13963.67857142857,,,,1236678,13963.67857142857,M0_TARGET,2.5,2.4999481042720664,9
P60-014119,2021-04-19 08:13:00-05:00,SHORT,13962.5,3.9642857142857144,13966.464285714286,13952.589285714286,,,,1236741,13952.589285714286,M0_TARGET,2.5,2.4999480604545607,1
P60-014120,2021-04-19 08:58:00-05:00,SHORT,13990.0,10.089285714285714,14000.089285714286,13964.776785714286,,,,1236787,14000.089285714286,M0_STOP,-1.0,-1.0000518601309276,2
P60-014121,2021-04-19 09:45:00-05:00,SHORT,13903.25,10.571428571428571,13913.82142857143,13876.82142857143,,,,1236833,13876.82142857143,M0_TARGET,2.5,2.4999478142392575,1
P60-014122,2021-04-19 11:31:00-05:00,SHORT,13843.5,10.375,13853.875,13817.5625,1236953.0,1.1325301204819278,PASS,1236964,13853.875,M0_STOP,-1.0,-1.0000524104278679,26
P60-014123,2021-04-19 14:09:00-05:00,LONG,13881.75,7.839285714285714,13873.910714285714,13901.348214285714,,,,1237097,13873.910714285714,M0_STOP,-1.0,-1.000052256354746,1
P60-014124,2021-04-19 14:22:00-05:00,SHORT,13858.75,9.321428571428571,13868.07142857143,13835.44642857143,,,,1237110,13868.07142857143,M0_STOP,-1.0,-1.0000523487302209,1
P60-014125,2021-04-19 14:56:00-05:00,LONG,13881.5,7.625,13873.875,13900.5625,,,,1237146,13900.5625,M0_TARGET,2.5,2.499947743510735,3
P60-014126,2021-04-19 17:23:00-05:00,LONG,13903.0,1.6428571428571428,13901.357142857143,13907.107142857143,,,,1237225,13907.107142857143,M0_TARGET,2.5,2.499947846818656,10
P60-014127,2021-04-19 18:02:00-05:00,LONG,13909.75,1.3392857142857142,13908.410714285714,13913.098214285714,,,,1237255,13908.410714285714,M0_STOP,-1.0,-1.0000521267321547,1
P60-014128,2021-04-19 18:50:00-05:00,LONG,13920.75,3.625,13917.125,13929.8125,,,,1237303,13917.125,M0_STOP,-1.0,-1.0000520940927096,1
P60-014129,2021-04-19 19:48:00-05:00,LONG,13920.5,1.5357142857142858,13918.964285714286,13924.339285714286,,,,1237361,13918.964285714286,M0_STOP,-1.0,-1.0000520872088696,1
P60-014130,2021-04-19 20:17:00-05:00,LONG,13924.0,3.482142857142857,13920.517857142857,13932.705357142857,,,,1237391,13920.517857142857,M0_STOP,-1.0,-1.0000520813957814,2
P60-014131,2021-04-20 00:45:00-05:00,LONG,13920.5,2.375,13918.125,13926.4375,,,,1237658,13918.125,M0_STOP,-1.0,-1.0000520903498136,1
P60-014132,2021-04-20 04:00:00-05:00,SHORT,13907.25,4.464285714285714,13911.714285714286,13896.089285714286,,,,1237856,13911.714285714286,M0_STOP,-1.0,-1.000052147822379,4
P60-014133,2021-04-20 06:03:00-05:00,SHORT,13850.5,6.428571428571429,13856.92857142857,13834.42857142857,1237990.0,0.9333333333333333,FAIL,1237990,13843.0,T5_NO_PROGRESS,1.1666666666666665,1.166614297679426,15
P60-014135,2021-04-20 06:41:00-05:00,LONG,13861.25,5.375,13855.875,13874.6875,1238028.0,0.7906976744186046,FAIL,1238028,13859.5,T5_NO_PROGRESS,-0.32558139534883723,-0.3256337197238767,15
P60-014136,2021-04-20 07:47:00-05:00,LONG,13863.75,3.732142857142857,13860.017857142857,13873.080357142857,,,,1238083,13860.017857142857,M0_STOP,-1.0,-1.0000523087349145,4
P60-014137,2021-04-20 08:21:00-05:00,LONG,13876.75,3.267857142857143,13873.482142857143,13884.919642857143,,,,1238119,13873.482142857143,M0_STOP,-1.0,-1.0000522579690185,6
P60-014138,2021-04-20 12:24:00-05:00,SHORT,13756.5,8.107142857142858,13764.607142857143,13736.232142857143,,,,1238369,13764.607142857143,M0_STOP,-1.0,-1.0000527334363756,13
P60-014139,2021-04-20 13:24:00-05:00,LONG,13788.25,5.982142857142857,13782.267857142857,13803.205357142857,,,,1238417,13782.267857142857,M0_STOP,-1.0,-1.0000526038245312,1
P60-014140,2021-04-20 17:41:00-05:00,SHORT,13746.5,2.4642857142857144,13748.964285714286,13740.339285714286,,,,1238600,13748.964285714286,M0_STOP,-1.0,-1.0000527501539629,2
P60-014141,2021-04-20 18:22:00-05:00,SHORT,13748.75,2.5357142857142856,13751.285714285714,13742.410714285714,,,,1238651,13742.410714285714,M0_TARGET,2.5,2.4999472582061553,12
P60-014142,2021-04-20 22:36:00-05:00,SHORT,13732.75,2.9642857142857144,13735.714285714286,13725.339285714286,,,,1238898,13725.339285714286,M0_TARGET,2.5,2.499947195097208,5
P60-014143,2021-04-20 23:54:00-05:00,LONG,13742.25,1.8571428571428572,13740.392857142857,13746.892857142857,,,,1238977,13740.392857142857,M0_STOP,-1.0,-1.0000527641390997,6
P60-014144,2021-04-21 00:51:00-05:00,SHORT,13736.75,2.642857142857143,13739.392857142857,13730.142857142857,,,,1239036,13739.392857142857,M0_STOP,-1.0,-1.0000527882877612,8
P60-014145,2021-04-21 01:05:00-05:00,LONG,13750.0,4.196428571428571,13745.80357142857,13760.49107142857,,,,1239047,13745.80357142857,M0_STOP,-1.0,-1.0000527433697297,5
P60-014146,2021-04-21 04:54:00-05:00,LONG,13763.75,2.5714285714285716,13761.17857142857,13770.17857142857,,,,1239272,13761.17857142857,M0_STOP,-1.0,-1.000052684440961,1
P60-014147,2021-04-21 05:03:00-05:00,SHORT,13760.5,2.4464285714285716,13762.94642857143,13754.38392857143,,,,1239283,13762.94642857143,M0_STOP,-1.0,-1.0000526964076886,3
P60-014148,2021-04-21 05:11:00-05:00,LONG,13767.75,3.3392857142857144,13764.410714285714,13776.098214285714,,,,1239296,13764.410714285714,M0_STOP,-1.0,-1.000052672069662,8
P60-014149,2021-04-21 10:04:00-05:00,LONG,13801.25,8.982142857142858,13792.267857142857,13823.705357142857,,,,1239582,13792.267857142857,M0_STOP,-1.0,-1.000052565684448,1
P60-014150,2021-04-21 10:55:00-05:00,LONG,13862.25,6.482142857142857,13855.767857142857,13878.455357142857,1239647.0,2.1983471074380168,PASS,1239648,13855.767857142857,M0_STOP,-1.0,-1.0000523247796496,16
P60-014151,2021-04-21 11:54:00-05:00,LONG,13845.0,5.053571428571429,13839.94642857143,13857.63392857143,,,,1239693,13839.94642857143,M0_STOP,-1.0,-1.0000523845958322,2
P60-014152,2021-04-21 12:03:00-05:00,SHORT,13839.0,5.196428571428571,13844.19642857143,13826.00892857143,,,,1239702,13844.19642857143,M0_STOP,-1.0,-1.0000524078570479,2
P60-014153,2021-04-21 13:03:00-05:00,LONG,13867.0,4.75,13862.25,13878.875,,,,1239762,13862.25,M0_STOP,-1.0,-1.0000523003119983,2
P60-014154,2021-04-21 15:58:00-05:00,LONG,13893.0,2.4107142857142856,13890.589285714286,13899.026785714286,,,,1239924,13899.026785714286,M0_TARGET,2.5,2.499947806389989,4
P60-014155,2021-04-21 17:14:00-05:00,SHORT,13894.75,2.017857142857143,13896.767857142857,13889.705357142857,,,,1239939,13896.767857142857,M0_STOP,-1.0,-1.0000521855595101,3
P60-014156,2021-04-21 19:54:00-05:00,SHORT,13888.0,2.3035714285714284,13890.30357142857,13882.24107142857,,,,1240102,13890.30357142857,M0_STOP,-1.0,-1.0000522120013013,6
P60-014157,2021-04-21 20:05:00-05:00,LONG,13889.25,2.4464285714285716,13886.80357142857,13895.36607142857,,,,1240109,13895.36607142857,M0_TARGET,2.5,2.499947792161366,2
P60-014158,2021-04-21 23:17:00-05:00,SHORT,13899.5,1.5535714285714286,13901.05357142857,13895.61607142857,,,,1240300,13901.05357142857,M0_STOP,-1.0,-1.0000521659803285,1
P60-014159,2021-04-21 23:54:00-05:00,LONG,13908.25,2.3035714285714284,13905.94642857143,13914.00892857143,,,,1240343,13905.94642857143,M0_STOP,-1.0,-1.0000521359695813,7
P60-014160,2021-04-22 00:41:00-05:00,LONG,13907.25,2.6785714285714284,13904.57142857143,13913.94642857143,,,,1240392,13913.94642857143,M0_TARGET,2.5,2.499947858874779,9
P60-014161,2021-04-22 02:15:00-05:00,LONG,13922.0,3.25,13918.75,13930.125,,,,1240479,13918.75,M0_STOP,-1.0,-1.0000520880107768,2
P60-014162,2021-04-22 03:49:00-05:00,SHORT,13918.25,2.4285714285714284,13920.67857142857,13912.17857142857,,,,1240586,13912.17857142857,M0_TARGET,2.5,2.4999479010273506,15
P60-014163,2021-04-22 04:17:00-05:00,LONG,13921.0,3.0357142857142856,13917.964285714286,13928.589285714286,,,,1240601,13917.964285714286,M0_STOP,-1.0,-1.0000520909513142,2
P60-014164,2021-04-22 04:39:00-05:00,SHORT,13911.75,2.5892857142857144,13914.339285714286,13905.276785714286,,,,1240626,13905.276785714286,M0_TARGET,2.5,2.4999478760785863,5
P60-014165,2021-04-22 05:56:00-05:00,SHORT,13899.75,2.6964285714285716,13902.44642857143,13893.00892857143,,,,1240702,13893.00892857143,M0_TARGET,2.5,2.4999478306681144,4
P60-014166,2021-04-22 06:38:00-05:00,SHORT,13893.0,3.0714285714285716,13896.07142857143,13885.32142857143,,,,1240741,13896.07142857143,M0_STOP,-1.0,-1.0000521960927495,1
P60-014167,2021-04-22 07:14:00-05:00,SHORT,13895.75,4.892857142857143,13900.642857142857,13883.517857142857,,,,1240781,13900.642857142857,M0_STOP,-1.0,-1.0000521926035624,5
P60-014168,2021-04-22 08:10:00-05:00,LONG,13908.5,4.625,13903.875,13920.0625,,,,1240834,13903.875,M0_STOP,-1.0,-1.0000521437369079,2
P60-014169,2021-04-22 08:32:00-05:00,SHORT,13892.0,6.928571428571429,13898.92857142857,13874.67857142857,,,,1240857,13898.92857142857,M0_STOP,-1.0,-1.0000522143514874,3
P60-014170,2021-04-22 10:27:00-05:00,LONG,13920.25,6.339285714285714,13913.910714285714,13936.098214285714,,,,1240971,13913.910714285714,M0_STOP,-1.0,-1.0000521061270902,2
P60-014171,2021-04-22 13:26:00-05:00,SHORT,13737.5,12.125,13749.625,13707.1875,,,,1241149,13749.625,M0_STOP,-1.0,-1.0000528218718978,1
P60-014172,2021-04-22 17:49:00-05:00,LONG,13769.25,2.3035714285714284,13766.94642857143,13775.00892857143,,,,1241338,13766.94642857143,M0_STOP,-1.0,-1.0000526623680683,2
P60-014173,2021-04-22 19:50:00-05:00,SHORT,13761.5,2.642857142857143,13764.142857142857,13754.892857142857,,,,1241460,13764.142857142857,M0_STOP,-1.0,-1.000052693330011,3
P60-014174,2021-04-22 20:16:00-05:00,LONG,13774.0,3.4285714285714284,13770.57142857143,13782.57142857143,,,,1241484,13770.57142857143,M0_STOP,-1.0,-1.0000526485050938,1
P60-014175,2021-04-22 20:33:00-05:00,SHORT,13756.0,5.0,13761.0,13743.5,,,,1241501,13761.0,M0_STOP,-1.0,-1.0000527234382954,1
P60-014176,2021-04-22 20:51:00-05:00,LONG,13779.5,3.767857142857143,13775.732142857143,13788.919642857143,,,,1241519,13775.732142857143,M0_STOP,-1.0,-1.0000526287817215,1
P60-014177,2021-04-23 00:15:00-05:00,SHORT,13767.25,2.732142857142857,13769.982142857143,13760.419642857143,1241737.0,1.1895424836601307,PASS,1241738,13760.419642857143,M0_TARGET,2.5,2.499947328340337,16
P60-014178,2021-04-23 01:06:00-05:00,SHORT,13766.5,2.5,13769.0,13760.25,,,,1241774,13769.0,M0_STOP,-1.0,-1.0000526736413833,1
P60-014179,2021-04-23 01:56:00-05:00,SHORT,13747.5,3.107142857142857,13750.607142857143,13739.732142857143,,,,1241827,13750.607142857143,M0_STOP,-1.0,-1.00005274878327,4
P60-014180,2021-04-23 03:39:00-05:00,LONG,13780.25,3.1607142857142856,13777.089285714286,13788.151785714286,,,,1241928,13777.089285714286,M0_STOP,-1.0,-1.000052623597406,2
P60-014181,2021-04-23 04:32:00-05:00,LONG,13773.0,2.732142857142857,13770.267857142857,13779.830357142857,,,,1241980,13770.267857142857,M0_STOP,-1.0,-1.0000526496657525,1
P60-014182,2021-04-23 05:14:00-05:00,LONG,13778.25,3.5892857142857144,13774.660714285714,13787.223214285714,,,,1242022,13774.660714285714,M0_STOP,-1.0,-1.0000526328753236,1
P60-014183,2021-04-23 05:46:00-05:00,LONG,13782.0,2.6607142857142856,13779.339285714286,13788.651785714286,,,,1242056,13779.339285714286,M0_STOP,-1.0,-1.000052615004607,3
P60-014184,2021-04-23 07:17:00-05:00,SHORT,13771.0,4.857142857142857,13775.857142857143,13758.857142857143,,,,1242147,13775.857142857143,M0_STOP,-1.0,-1.0000526654421302,3
P60-014185,2021-04-23 09:38:00-05:00,LONG,13857.25,7.964285714285714,13849.285714285714,13877.160714285714,,,,1242292,13849.285714285714,M0_STOP,-1.0,-1.0000523492702047,7
P60-014186,2021-04-23 11:47:00-05:00,LONG,13941.75,4.553571428571429,13937.19642857143,13953.13392857143,,,,1242415,13953.13392857143,M0_TARGET,2.5,2.4999479809297576,1
P60-014187,2021-04-23 12:37:00-05:00,LONG,13957.75,3.375,13954.375,13966.1875,,,,1242475,13954.375,M0_STOP,-1.0,-1.000051955032024,11
P60-014188,2021-04-23 13:06:00-05:00,LONG,13955.25,3.607142857142857,13951.642857142857,13964.267857142857,,,,1242501,13951.642857142857,M0_STOP,-1.0,-1.0000519652063504,8
P60-014189,2021-04-25 17:09:00-05:00,SHORT,13912.5,4.142857142857143,13916.642857142857,13902.142857142857,,,,1242663,13916.642857142857,M0_STOP,-1.0,-1.0000521269329334,2
P60-014190,2021-04-25 17:59:00-05:00,SHORT,13920.75,1.3392857142857142,13922.089285714286,13917.401785714286,,,,1242715,13922.089285714286,M0_STOP,-1.0,-1.0000520855383093,4
P60-014191,2021-04-25 18:07:00-05:00,LONG,13925.0,1.7321428571428572,13923.267857142857,13929.330357142857,,,,1242720,13923.267857142857,M0_STOP,-1.0,-1.0000520711091274,1
P60-014192,2021-04-25 18:15:00-05:00,SHORT,13924.0,1.9464285714285714,13925.94642857143,13919.13392857143,,,,1242739,13919.13392857143,M0_TARGET,2.5,2.4999479243492146,12
P60-014193,2021-04-25 19:30:00-05:00,LONG,13928.75,2.857142857142857,13925.892857142857,13935.892857142857,1242817.0,2.1,PASS,1242828,13925.892857142857,M0_STOP,-1.0,-1.0000520612938386,26
P60-014194,2021-04-25 20:52:00-05:00,LONG,13938.25,3.767857142857143,13934.482142857143,13947.669642857143,1242899.0,0.7298578199052133,FAIL,1242899,13940.25,T5_NO_PROGRESS,0.5308056872037915,0.5307536580007994,15
P60-014195,2021-04-26 00:14:00-05:00,SHORT,13925.5,2.0535714285714284,13927.55357142857,13920.36607142857,,,,1243088,13927.55357142857,M0_STOP,-1.0,-1.0000520704413034,2
P60-014196,2021-04-26 02:29:00-05:00,SHORT,13925.75,2.517857142857143,13928.267857142857,13919.455357142857,,,,1243223,13919.455357142857,M0_TARGET,2.5,2.499947928757306,2
P60-014197,2021-04-26 03:29:00-05:00,SHORT,13899.25,3.6964285714285716,13902.94642857143,13890.00892857143,,,,1243285,13890.00892857143,M0_TARGET,2.5,2.499947825036529,4
P60-014198,2021-04-26 04:10:00-05:00,SHORT,13884.5,1.8928571428571428,13886.392857142857,13879.767857142857,,,,1243325,13886.392857142857,M0_STOP,-1.0,-1.0000522236199973,3
P60-014199,2021-04-26 04:34:00-05:00,SHORT,13879.5,2.3214285714285716,13881.82142857143,13873.69642857143,,,,1243347,13881.82142857143,M0_STOP,-1.0,-1.000052244049197,1
P60-014200,2021-04-26 05:01:00-05:00,SHORT,13880.75,2.5714285714285716,13883.32142857143,13874.32142857143,,,,1243375,13883.32142857143,M0_STOP,-1.0,-1.0000522402847225,2
P60-014201,2021-04-26 05:14:00-05:00,LONG,13893.0,3.1964285714285716,13889.80357142857,13900.99107142857,,,,1243387,13889.80357142857,M0_STOP,-1.0,-1.0000521965624836,1
P60-014202,2021-04-26 05:23:00-05:00,SHORT,13882.25,2.8214285714285716,13885.07142857143,13875.19642857143,,,,1243396,13885.07142857143,M0_STOP,-1.0,-1.0000522355798922,1
P60-014203,2021-04-26 05:41:00-05:00,SHORT,13882.25,2.4464285714285716,13884.69642857143,13876.13392857143,,,,1243422,13884.69642857143,M0_STOP,-1.0,-1.0000522341686082,9
P60-014204,2021-04-26 05:53:00-05:00,LONG,13884.5,2.625,13881.875,13891.0625,,,,1243430,13881.875,M0_STOP,-1.0,-1.000052226374319,5
P60-014205,2021-04-26 06:05:00-05:00,SHORT,13880.0,3.8035714285714284,13883.80357142857,13870.49107142857,,,,1243438,13870.49107142857,M0_TARGET,2.5,2.499947752253023,1
P60-014206,2021-04-26 09:02:00-05:00,LONG,13944.5,9.035714285714286,13935.464285714286,13967.089285714286,1243629.0,2.102766798418972,PASS,1243660,13967.089285714286,M0_TARGET,2.5,2.499947974463919,46
P60-014207,2021-04-26 12:53:00-05:00,LONG,13994.0,4.410714285714286,13989.589285714286,14005.026785714286,,,,1243847,13989.589285714286,M0_STOP,-1.0,-1.000051824251963,2
P60-014208,2021-04-26 15:10:00-05:00,SHORT,14011.75,14.25,14026.0,13976.125,1243997.0,0.2631578947368421,FAIL,1243997,14007.25,T5_NO_PROGRESS,0.3157894736842105,0.3157376787208242,15
P60-014209,2021-04-26 17:04:00-05:00,LONG,14021.0,3.0357142857142856,14017.964285714286,14028.589285714286,,,,1244022,14017.964285714286,M0_STOP,-1.0,-1.0000517193499159,1
P60-014210,2021-04-26 17:40:00-05:00,SHORT,14018.25,1.4464285714285714,14019.69642857143,14014.63392857143,,,,1244062,14019.69642857143,M0_STOP,-1.0,-1.0000517236327315,5
P60-014211,2021-04-26 18:35:00-05:00,LONG,14022.25,1.875,14020.375,14026.9375,,,,1244113,14026.9375,M0_TARGET,2.5,2.4999482895428975,1
P60-014212,2021-04-26 19:28:00-05:00,LONG,14021.0,1.5535714285714286,14019.44642857143,14024.88392857143,,,,1244168,14019.44642857143,M0_STOP,-1.0,-1.0000517138821203,3
P60-014213,2021-04-26 20:59:00-05:00,LONG,14022.0,2.5535714285714284,14019.44642857143,14028.38392857143,1244271.0,0.6853146853146853,FAIL,1244271,14023.0,T5_NO_PROGRESS,0.3916083916083916,0.39155667772627123,15
P60-014214,2021-04-26 21:39:00-05:00,SHORT,14017.5,1.2142857142857142,14018.714285714286,14014.464285714286,,,,1244297,14018.714285714286,M0_STOP,-1.0,-1.0000517255437553,1
P60-014215,2021-04-26 22:02:00-05:00,SHORT,14016.75,1.125,14017.875,14013.9375,,,,1244320,14017.875,M0_STOP,-1.0,-1.0000517279821628,1
P60-014216,2021-04-26 23:24:00-05:00,SHORT,14019.5,0.7321428571428571,14020.232142857143,14017.669642857143,,,,1244402,14020.232142857143,M0_STOP,-1.0,-1.0000517163853049,1
P60-014217,2021-04-26 23:32:00-05:00,LONG,14022.75,0.8571428571428571,14021.892857142857,14024.892857142857,,,,1244414,14021.892857142857,M0_STOP,-1.0,-1.0000517048594926,5
P60-014218,2021-04-27 02:21:00-05:00,LONG,14029.75,1.9642857142857142,14027.785714285714,14034.660714285714,,,,1244583,14027.785714285714,M0_STOP,-1.0,-1.000051683139076,5
P60-014219,2021-04-27 04:09:00-05:00,SHORT,14029.75,1.8392857142857142,14031.589285714286,14025.151785714286,,,,1244692,14031.589285714286,M0_STOP,-1.0,-1.0000516826785375,6
P60-014220,2021-04-27 04:17:00-05:00,LONG,14034.75,1.7857142857142858,14032.964285714286,14039.214285714286,,,,1244706,14039.214285714286,M0_TARGET,2.5,2.4999483359335035,12
P60-014221,2021-04-27 07:13:00-05:00,LONG,14033.5,2.875,14030.625,14040.6875,1244885.0,2.260869565217391,PASS,1244901,14030.625,M0_STOP,-1.0,-1.0000516726802975,31
P60-014222,2021-04-27 07:55:00-05:00,SHORT,14031.5,2.5892857142857144,14034.089285714286,14025.026785714286,,,,1244919,14025.026785714286,M0_TARGET,2.5,2.4999483210054745,7
P60-014223,2021-04-27 08:15:00-05:00,LONG,14030.25,2.9285714285714284,14027.32142857143,14037.57142857143,,,,1244933,14027.32142857143,M0_STOP,-1.0,-1.0000516848497194,1
P60-014224,2021-04-27 08:22:00-05:00,SHORT,14027.5,2.982142857142857,14030.482142857143,14020.044642857143,,,,1244940,14030.482142857143,M0_STOP,-1.0,-1.00005169518178,1
P60-014225,2021-04-27 10:08:00-05:00,SHORT,13943.25,7.303571428571429,13950.55357142857,13924.99107142857,,,,1245049,13950.55357142857,M0_STOP,-1.0,-1.0000520237361499,4
P60-014226,2021-04-27 10:31:00-05:00,LONG,13956.75,5.928571428571429,13950.82142857143,13971.57142857143,,,,1245069,13950.82142857143,M0_STOP,-1.0,-1.0000519682660776,1
P60-014227,2021-04-27 17:57:00-05:00,LONG,13966.25,0.8392857142857143,13965.410714285714,13968.348214285714,,,,1245442,13968.348214285714,M0_TARGET,2.5,2.4999480860237604,3
P60-014228,2021-04-27 20:06:00-05:00,SHORT,13957.5,1.9285714285714286,13959.42857142857,13952.67857142857,,,,1245569,13959.42857142857,M0_STOP,-1.0,-1.0000519505778542,1
