key,timestamp_ct,signal_type,ref_entry,act_entry,ref_stop,act_stop,ref_target,act_target,parity_status
2021-07-23 15:00:00+00:00|L,2021-07-23 15:00:00+00:00,L,15036.011150562865,15036.011150562865,15022.875459142908,15022.875459142908,15075.418224822732,15075.418224822732,MATCH
2021-07-23 19:15:00+00:00|S,2021-07-23 19:15:00+00:00,S,15108.75,15108.75,15120.861327183598,15120.861327183598,15072.416018449208,15072.416018449208,MATCH
2021-07-23 19:30:00+00:00|RL,2021-07-23 19:30:00+00:00,RL,15110.11484362448,15110.11484362448,15097.529325525426,15097.529325525426,15141.57863887212,15141.57863887212,MATCH
2021-07-26 16:00:00+00:00|L,2021-07-26 16:00:00+00:00,L,15134.75,15134.75,15120.67194439714,15120.67194439714,15176.984166808576,15176.984166808576,MATCH
2021-07-26 19:45:00+00:00|S,2021-07-26 19:45:00+00:00,S,15131.25,15131.25,15143.534251705356,15143.534251705356,15094.39724488393,15094.39724488393,MATCH
2021-07-26 20:00:00+00:00|RL,2021-07-26 20:00:00+00:00,RL,15130.01290022738,15130.01290022738,15117.695380786692,15117.695380786692,15160.8066988291,15160.8066988291,MATCH
2021-07-27 16:30:00+00:00|L,2021-07-27 16:30:00+00:00,L,14869.0,14869.0,14842.695151211505,14842.695151211505,14947.914546365486,14947.914546365486,MATCH
2021-07-27 18:15:00+00:00|L,2021-07-27 18:15:00+00:00,L,14869.308721703896,14869.308721703896,14842.716731266057,14842.716731266057,14949.08469301742,14949.08469301742,MATCH
2021-07-27 20:15:00+00:00|RS,2021-07-27 20:15:00+00:00,RS,14942.5,14942.5,14971.376088731731,14971.376088731731,14870.309778170677,14870.309778170677,MATCH
2021-07-28 14:45:00+00:00|S,2021-07-28 14:45:00+00:00,S,15052.75,15052.75,15079.556617338823,15079.556617338823,14972.33014798353,14972.33014798353,MATCH
2021-07-28 15:00:00+00:00|RL,2021-07-28 15:00:00+00:00,RL,15051.0,15051.0,15024.64831961395,15024.64831961395,15116.879200965126,15116.879200965126,MATCH
2021-07-28 18:15:00+00:00|L,2021-07-28 18:15:00+00:00,L,15014.25,15014.25,14988.567436300957,14988.567436300957,15091.297691097128,15091.297691097128,MATCH
2021-07-29 16:15:00+00:00|L,2021-07-29 16:15:00+00:00,L,15083.5,15083.5,15066.55205434005,15066.55205434005,15134.343836979848,15134.343836979848,MATCH
2021-07-29 17:00:00+00:00|RS,2021-07-29 17:00:00+00:00,RS,15078.75,15078.75,15095.096305253246,15095.096305253246,15037.884236866885,15037.884236866885,MATCH
2021-07-29 19:30:00+00:00|S,2021-07-29 19:30:00+00:00,S,15063.5,15063.5,15077.570621668548,15077.570621668548,15021.288134994356,15021.288134994356,MATCH
2021-07-29 19:45:00+00:00|RL,2021-07-29 19:45:00+00:00,RL,15049.5,15049.5,15035.36299416492,15035.36299416492,15084.8425145877,15084.8425145877,MATCH
2021-07-30 15:00:00+00:00|S,2021-07-30 15:00:00+00:00,S,14948.0,14948.0,14968.007543054957,14968.007543054957,14887.97737083513,14887.97737083513,MATCH
2021-08-02 15:00:00+00:00|L,2021-08-02 15:00:00+00:00,L,15047.458191063524,15047.458191063524,15028.691324728268,15028.691324728268,15103.758790069292,15103.758790069292,MATCH
2021-08-02 19:30:00+00:00|S,2021-08-02 19:30:00+00:00,S,14968.055350079005,14968.055350079005,14984.692197743085,14984.692197743085,14918.144807086766,14918.144807086766,MATCH
2021-08-03 14:45:00+00:00|S,2021-08-03 14:45:00+00:00,S,14922.75,14922.75,14945.42661883398,14945.42661883398,14854.720143498063,14854.720143498063,MATCH
2021-08-04 16:00:00+00:00|L,2021-08-04 16:00:00+00:00,L,15072.5,15072.5,15054.409176985831,15054.409176985831,15126.772469042502,15126.772469042502,MATCH
2021-08-04 17:45:00+00:00|RS,2021-08-04 17:45:00+00:00,RS,15090.59055743223,15090.59055743223,15107.383996743489,15107.383996743489,15048.606959154087,15048.606959154087,MATCH
2021-08-04 18:15:00+00:00|L,2021-08-04 18:15:00+00:00,L,15105.75,15105.75,15089.23518498162,15089.23518498162,15155.29444505514,15155.29444505514,MATCH
2021-08-04 19:00:00+00:00|RS,2021-08-04 19:00:00+00:00,RS,15096.17087330741,15096.17087330741,15112.512112773657,15112.512112773657,15055.317774641791,15055.317774641791,MATCH
2021-08-05 16:45:00+00:00|S,2021-08-05 16:45:00+00:00,S,15154.5,15154.5,15165.65563799669,15165.65563799669,15121.033086009931,15121.033086009931,MATCH
2021-08-05 17:30:00+00:00|RL,2021-08-05 17:30:00+00:00,RL,15161.5,15161.5,15151.169848149151,15151.169848149151,15187.32537962712,15187.32537962712,MATCH
2021-08-05 22:00:00+00:00|L,2021-08-05 22:00:00+00:00,L,15178.0,15178.0,15169.452098509537,15169.452098509537,15203.643704471397,15203.643704471397,MATCH
2021-08-06 15:30:00+00:00|L,2021-08-06 15:30:00+00:00,L,15091.75,15091.75,15076.0722897899,15076.0722897899,15138.783130630296,15138.783130630296,MATCH
2021-08-06 16:15:00+00:00|RS,2021-08-06 16:15:00+00:00,RS,15109.5,15109.5,15125.94423900568,15125.94423900568,15068.389402485798,15068.389402485798,MATCH
2021-08-09 15:15:00+00:00|S,2021-08-09 15:15:00+00:00,S,15127.75,15127.75,15142.57993054151,15142.57993054151,15083.26020837547,15083.26020837547,MATCH
2021-08-09 15:30:00+00:00|RL,2021-08-09 15:30:00+00:00,RL,15123.4773240722,15123.4773240722,15108.943281426513,15108.943281426513,15159.81243068642,15159.81243068642,MATCH
2021-08-09 18:30:00+00:00|L,2021-08-09 18:30:00+00:00,L,15147.25,15147.25,15136.13294621645,15136.13294621645,15180.601161350649,15180.601161350649,MATCH
2021-08-10 14:45:00+00:00|S,2021-08-10 14:45:00+00:00,S,15049.75,15049.75,15065.328953381188,15065.328953381188,15003.013139856435,15003.013139856435,MATCH
2021-08-10 17:00:00+00:00|RS,2021-08-10 17:00:00+00:00,RS,15072.75,15072.75,15089.178868751991,15089.178868751991,15031.677828120017,15031.677828120017,MATCH
2021-08-10 18:15:00+00:00|S,2021-08-10 18:15:00+00:00,S,15057.25,15057.25,15074.04758938897,15074.04758938897,15006.857231833088,15006.857231833088,MATCH
2021-08-11 15:00:00+00:00|S,2021-08-11 15:00:00+00:00,S,15020.851235402955,15020.851235402955,15039.739953132368,15039.739953132368,14964.185082214724,14964.185082214724,MATCH
2021-08-11 15:30:00+00:00|RL,2021-08-11 15:30:00+00:00,RL,14995.75,14995.75,14976.133261243518,14976.133261243518,15044.791846891205,15044.791846891205,MATCH
2021-08-11 17:45:00+00:00|S,2021-08-11 17:45:00+00:00,S,15016.25,15016.25,15035.010274150494,15035.010274150494,14959.969177548515,14959.969177548515,MATCH
2021-08-11 18:15:00+00:00|RL,2021-08-11 18:15:00+00:00,RL,15017.5,15017.5,14999.304597798808,14999.304597798808,15062.98850550298,15062.98850550298,MATCH
2021-08-12 15:00:00+00:00|L,2021-08-12 15:00:00+00:00,L,15049.0,15049.0,15033.367543196113,15033.367543196113,15095.897370411663,15095.897370411663,MATCH
2021-08-12 15:15:00+00:00|RS,2021-08-12 15:15:00+00:00,RS,15058.25,15058.25,15073.75692417504,15073.75692417504,15019.482689562405,15019.482689562405,MATCH
2021-08-13 17:00:00+00:00|L,2021-08-13 17:00:00+00:00,L,15131.25,15131.25,15120.09269151279,15120.09269151279,15164.721925461634,15164.721925461634,MATCH
2021-08-13 18:45:00+00:00|S,2021-08-13 18:45:00+00:00,S,15122.0,15122.0,15131.597389286188,15131.597389286188,15093.20783214144,15093.20783214144,MATCH
2021-08-13 19:00:00+00:00|RL,2021-08-13 19:00:00+00:00,RL,15118.404651904824,15118.404651904824,15109.091004710508,15109.091004710508,15141.688769890616,15141.688769890616,MATCH
2021-08-16 15:15:00+00:00|L,2021-08-16 15:15:00+00:00,L,14971.836963803482,14971.836963803482,14952.668823029227,14952.668823029227,15029.341386126249,15029.341386126249,MATCH
2021-08-16 20:00:00+00:00|L,2021-08-16 20:00:00+00:00,L,15149.0,15149.0,15132.992318159582,15132.992318159582,15197.023045521251,15197.023045521251,MATCH
2021-08-17 14:45:00+00:00|L,2021-08-17 14:45:00+00:00,L,15040.25,15040.25,15017.442541552882,15017.442541552882,15108.672375341355,15108.672375341355,MATCH
2021-08-17 16:30:00+00:00|RL,2021-08-17 16:30:00+00:00,RL,14941.75,14941.75,14915.032466687371,14915.032466687371,15008.54383328157,15008.54383328157,MATCH
2021-08-17 17:15:00+00:00|L,2021-08-17 17:15:00+00:00,L,14958.599668795803,14958.599668795803,14931.709118253588,14931.709118253588,15039.271320422456,15039.271320422456,MATCH
2021-08-18 17:30:00+00:00|S,2021-08-18 17:30:00+00:00,S,14989.75,14989.75,15005.068564062822,15005.068564062822,14943.794307811537,14943.794307811537,MATCH
2021-08-18 18:30:00+00:00|RL,2021-08-18 18:30:00+00:00,RL,14998.543647242275,14998.543647242275,14977.494139662143,14977.494139662143,15051.167416192598,15051.167416192598,MATCH
2021-08-18 19:30:00+00:00|S,2021-08-18 19:30:00+00:00,S,14957.192692266592,14957.192692266592,14978.591799695683,14978.591799695683,14892.99536997931,14892.99536997931,MATCH
2021-08-19 15:00:00+00:00|L,2021-08-19 15:00:00+00:00,L,14917.457458334338,14917.457458334338,14889.843016363058,14889.843016363058,15000.300784248177,15000.300784248177,MATCH
2021-08-19 19:00:00+00:00|L,2021-08-19 19:00:00+00:00,L,14954.600466995258,14954.600466995258,14925.789178992563,14925.789178992563,15041.034331003337,15041.034331003337,MATCH
2021-08-20 16:30:00+00:00|L,2021-08-20 16:30:00+00:00,L,15073.46504814146,15073.46504814146,15053.820070013437,15053.820070013437,15132.399982525529,15132.399982525529,MATCH
2021-08-23 14:45:00+00:00|L,2021-08-23 14:45:00+00:00,L,15285.5,15285.5,15272.387525662132,15272.387525662132,15324.837423013603,15324.837423013603,MATCH
2021-08-23 20:00:00+00:00|S,2021-08-23 20:00:00+00:00,S,15335.75,15335.75,15347.417573876226,15347.417573876226,15300.747278371322,15300.747278371322,MATCH
2021-08-24 15:30:00+00:00|S,2021-08-24 15:30:00+00:00,S,15360.0,15360.0,15373.272770303063,15373.272770303063,15320.181689090809,15320.181689090809,MATCH
2021-08-24 16:00:00+00:00|RL,2021-08-24 16:00:00+00:00,RL,15370.436152513712,15370.436152513712,15357.16651893607,15357.16651893607,15403.610236457818,15403.610236457818,MATCH
2021-08-24 19:45:00+00:00|S,2021-08-24 19:45:00+00:00,S,15370.25,15370.25,15380.020900905098,15380.020900905098,15340.937297284703,15340.937297284703,MATCH
2021-08-25 16:15:00+00:00|S,2021-08-25 16:15:00+00:00,S,15373.75,15373.75,15386.02221691027,15386.02221691027,15336.933349269186,15336.933349269186,MATCH
2021-08-25 20:00:00+00:00|S,2021-08-25 20:00:00+00:00,S,15379.0,15379.0,15389.853433211638,15389.853433211638,15346.439700365085,15346.439700365085,MATCH
2021-08-26 15:45:00+00:00|S,2021-08-26 15:45:00+00:00,S,15334.0,15334.0,15352.547564200871,15352.547564200871,15278.35730739738,15278.35730739738,MATCH
2021-08-26 18:15:00+00:00|S,2021-08-26 18:15:00+00:00,S,15328.0,15328.0,15344.086118631554,15344.086118631554,15279.741644105336,15279.741644105336,MATCH
2021-08-27 15:45:00+00:00|L,2021-08-27 15:45:00+00:00,L,15428.340465703945,15428.340465703945,15409.683650980056,15409.683650980056,15484.310909875603,15484.310909875603,MATCH
2021-08-27 20:00:00+00:00|S,2021-08-27 20:00:00+00:00,S,15437.25,15437.25,15448.55273113861,15448.55273113861,15403.341806584169,15403.341806584169,MATCH
2021-08-30 15:45:00+00:00|L,2021-08-30 15:45:00+00:00,L,15601.381436213947,15601.381436213947,15589.108934009671,15589.108934009671,15638.198942826768,15638.198942826768,MATCH
2021-08-30 16:15:00+00:00|RS,2021-08-30 16:15:00+00:00,RS,15588.528761631853,15588.528761631853,15601.05167169574,15601.05167169574,15557.221486472128,15557.221486472128,MATCH
2021-08-31 19:15:00+00:00|S,2021-08-31 19:15:00+00:00,S,15596.906514069522,15596.906514069522,15610.709362513917,15610.709362513917,15555.497968736336,15555.497968736336,MATCH
2021-08-31 19:45:00+00:00|RL,2021-08-31 19:45:00+00:00,RL,15595.067852664544,15595.067852664544,15581.028343036469,15581.028343036469,15630.166626734734,15630.166626734734,MATCH
2021-09-01 18:30:00+00:00|S,2021-09-01 18:30:00+00:00,S,15676.438546215177,15676.438546215177,15687.594206502336,15687.594206502336,15642.971565353697,15642.971565353697,MATCH
2021-09-01 20:15:00+00:00|L,2021-09-01 20:15:00+00:00,L,15630.75,15630.75,15618.440662919713,15618.440662919713,15667.67801124086,15667.67801124086,MATCH
2021-09-01 20:30:00+00:00|RS,2021-09-01 20:30:00+00:00,RS,15629.733755055962,15629.733755055962,15641.4852823448,15641.4852823448,15600.35493683387,15600.35493683387,MATCH
2021-09-02 16:00:00+00:00|S,2021-09-02 16:00:00+00:00,S,15642.46511618245,15642.46511618245,15653.837521340396,15653.837521340396,15608.347900708612,15608.347900708612,MATCH
2021-09-02 19:00:00+00:00|L,2021-09-02 19:00:00+00:00,L,15605.5,15605.5,15591.607852294172,15591.607852294172,15647.176443117483,15647.176443117483,MATCH
2021-09-02 19:30:00+00:00|RS,2021-09-02 19:30:00+00:00,RS,15601.510376950708,15601.510376950708,15615.487216043995,15615.487216043995,15566.568279217485,15566.568279217485,MATCH
2021-09-03 19:15:00+00:00|L,2021-09-03 19:15:00+00:00,L,15668.75,15668.75,15656.197614534554,15656.197614534554,15706.40715639634,15706.40715639634,MATCH
2021-09-03 19:30:00+00:00|RS,2021-09-03 19:30:00+00:00,RS,15672.326348604607,15672.326348604607,15684.74552796538,15684.74552796538,15641.278400202678,15641.278400202678,MATCH
2021-09-06 16:30:00+00:00|S,2021-09-06 16:30:00+00:00,S,15712.25,15712.25,15715.854924570063,15715.854924570063,15701.43522628981,15701.43522628981,MATCH
2021-09-06 16:45:00+00:00|RL,2021-09-06 16:45:00+00:00,RL,15711.98065660934,15711.98065660934,15708.258226651426,15708.258226651426,15721.286731504131,15721.286731504131,MATCH
2021-09-07 14:45:00+00:00|L,2021-09-07 14:45:00+00:00,L,15681.700598418623,15681.700598418623,15667.13839514606,15667.13839514606,15725.387208236323,15725.387208236323,MATCH
2021-09-07 15:15:00+00:00|RS,2021-09-07 15:15:00+00:00,RS,15659.686346261493,15659.686346261493,15675.236791940388,15675.236791940388,15620.81023206425,15620.81023206425,MATCH
2021-09-08 14:45:00+00:00|S,2021-09-08 14:45:00+00:00,S,15573.831213972084,15573.831213972084,15591.372759523638,15591.372759523638,15521.206577317424,15521.206577317424,MATCH
2021-09-08 15:45:00+00:00|RS,2021-09-08 15:45:00+00:00,RS,15578.105929879652,15578.105929879652,15597.899453932076,15597.899453932076,15528.622119748592,15528.622119748592,MATCH
2021-09-09 15:30:00+00:00|S,2021-09-09 15:30:00+00:00,S,15640.25,15640.25,15654.46381881692,15654.46381881692,15597.608543549244,15597.608543549244,MATCH
2021-09-09 17:15:00+00:00|L,2021-09-09 17:15:00+00:00,L,15599.0,15599.0,15581.90347753637,15581.90347753637,15650.289567390886,15650.289567390886,MATCH
2021-09-09 17:15:00+00:00|RL,2021-09-09 17:15:00+00:00,RL,15599.0,15599.0,15581.90347753637,15581.90347753637,15641.741306159072,15641.741306159072,MATCH
2021-09-10 14:45:00+00:00|S,2021-09-10 14:45:00+00:00,S,15608.5,15608.5,15622.104478756446,15622.104478756446,15567.68656373066,15567.68656373066,MATCH
2021-09-10 15:00:00+00:00|RL,2021-09-10 15:00:00+00:00,RL,15598.25,15598.25,15583.809234011873,15583.809234011873,15634.351914970322,15634.351914970322,MATCH
2021-09-13 15:15:00+00:00|S,2021-09-13 15:15:00+00:00,S,15399.25,15399.25,15422.530013815824,15422.530013815824,15329.40995855253,15329.40995855253,MATCH
2021-09-13 19:30:00+00:00|L,2021-09-13 19:30:00+00:00,L,15420.25,15420.25,15396.622931671864,15396.622931671864,15491.13120498441,15491.13120498441,MATCH
2021-09-13 19:45:00+00:00|RS,2021-09-13 19:45:00+00:00,RS,15451.75,15451.75,15475.872456304698,15475.872456304698,15391.443859238256,15391.443859238256,MATCH
2021-09-14 15:15:00+00:00|L,2021-09-14 15:15:00+00:00,L,15465.75,15465.75,15445.049245422226,15445.049245422226,15527.852263733324,15527.852263733324,MATCH
2021-09-14 16:30:00+00:00|RS,2021-09-14 16:30:00+00:00,RS,15474.197180640023,15474.197180640023,15494.80163689699,15494.80163689699,15422.686039997614,15422.686039997614,MATCH
2021-09-14 20:00:00+00:00|L,2021-09-14 20:00:00+00:00,L,15409.035358127006,15409.035358127006,15388.485542599636,15388.485542599636,15470.68480470912,15470.68480470912,MATCH
2021-09-15 15:00:00+00:00|L,2021-09-15 15:00:00+00:00,L,15377.75,15377.75,15358.674119710218,15358.674119710218,15434.977640869343,15434.977640869343,MATCH
2021-09-15 15:30:00+00:00|RS,2021-09-15 15:30:00+00:00,RS,15374.582867202218,15374.582867202218,15393.58611347249,15393.58611347249,15327.07475152654,15327.07475152654,MATCH
2021-09-15 16:45:00+00:00|L,2021-09-15 16:45:00+00:00,L,15453.40871435244,15453.40871435244,15433.486417969372,15433.486417969372,15513.175603501648,15513.175603501648,MATCH
2021-09-16 16:00:00+00:00|L,2021-09-16 16:00:00+00:00,L,15428.481405463202,15428.481405463202,15410.410010273048,15410.410010273048,15482.695591033664,15482.695591033664,MATCH
2021-09-16 17:45:00+00:00|RS,2021-09-16 17:45:00+00:00,RS,15491.5,15491.5,15509.75103870222,15509.75103870222,15445.872403244452,15445.872403244452,MATCH
2021-09-16 18:00:00+00:00|L,2021-09-16 18:00:00+00:00,L,15497.433471826962,15497.433471826962,15478.905721603473,15478.905721603473,15553.01672249743,15553.01672249743,MATCH
2021-09-16 19:30:00+00:00|RS,2021-09-16 19:30:00+00:00,RS,15532.5,15532.5,15551.395035160996,15551.395035160996,15485.262412097509,15485.262412097509,MATCH
2021-09-17 14:45:00+00:00|S,2021-09-17 14:45:00+00:00,S,15369.75,15369.75,15387.800197156545,15387.800197156545,15315.599408530374,15315.599408530374,MATCH
2021-09-17 19:45:00+00:00|L,2021-09-17 19:45:00+00:00,L,15343.25,15343.25,15321.606388138947,15321.606388138947,15408.180835583156,15408.180835583156,MATCH
2021-09-20 14:45:00+00:00|S,2021-09-20 14:45:00+00:00,S,15019.69358167743,15019.69358167743,15048.305244995328,15048.305244995328,14933.85859172374,14933.85859172374,MATCH
2021-09-20 15:15:00+00:00|RL,2021-09-20 15:15:00+00:00,RL,15052.610253553645,15052.610253553645,15023.355809162193,15023.355809162193,15125.746364532277,15125.746364532277,MATCH
2021-09-20 17:30:00+00:00|L,2021-09-20 17:30:00+00:00,L,14944.25,14944.25,14914.896717415852,14914.896717415852,15032.309847752444,15032.309847752444,MATCH
2021-09-21 15:15:00+00:00|L,2021-09-21 15:15:00+00:00,L,15070.25,15070.25,15039.466575209735,15039.466575209735,15162.600274370789,15162.600274370789,MATCH
2021-09-21 20:00:00+00:00|S,2021-09-21 20:00:00+00:00,S,15031.470010354413,15031.470010354413,15062.428866814766,15062.428866814766,14938.593440973347,14938.593440973347,MATCH
2021-09-22 15:45:00+00:00|L,2021-09-22 15:45:00+00:00,L,15197.25,15197.25,15178.77083157501,15178.77083157501,15252.68750527497,15252.68750527497,MATCH
2021-09-22 18:15:00+00:00|L,2021-09-22 18:15:00+00:00,L,15222.75,15222.75,15198.566560892808,15198.566560892808,15295.30031732158,15295.30031732158,MATCH
2021-09-22 19:00:00+00:00|RS,2021-09-22 19:00:00+00:00,RS,15196.25,15196.25,15226.410264474673,15226.410264474673,15120.849338813316,15120.849338813316,MATCH
2021-09-23 16:00:00+00:00|L,2021-09-23 16:00:00+00:00,L,15310.5,15310.5,15286.455766958885,15286.455766958885,15382.63269912335,15382.63269912335,MATCH
2021-09-23 16:15:00+00:00|RS,2021-09-23 16:15:00+00:00,RS,15316.25,15316.25,15339.648216395322,15339.648216395322,15257.754459011692,15257.754459011692,MATCH
2021-09-23 20:00:00+00:00|S,2021-09-23 20:00:00+00:00,S,15330.25,15330.25,15347.780727819203,15347.780727819203,15277.657816542383,15277.657816542383,MATCH
2021-09-24 15:15:00+00:00|L,2021-09-24 15:15:00+00:00,L,15231.75,15231.75,15210.761457707951,15210.761457707951,15294.71562687614,15294.71562687614,MATCH
2021-09-24 15:30:00+00:00|RS,2021-09-24 15:30:00+00:00,RS,15248.576527694391,15248.576527694391,15269.41856696558,15269.41856696558,15196.471429516429,15196.471429516429,MATCH
2021-09-24 19:00:00+00:00|L,2021-09-24 19:00:00+00:00,L,15308.0,15308.0,15290.68899137798,15290.68899137798,15359.933025866056,15359.933025866056,MATCH
2021-09-24 19:15:00+00:00|RS,2021-09-24 19:15:00+00:00,RS,15328.25,15328.25,15345.971829434731,15345.971829434731,15283.945426413173,15283.945426413173,MATCH
