trade_id,direction,outcome,net_R,15m_state,15m_strength,15m_score,5m_direction,5m_struct_score,5m_loc_score,5m_react_score,pb_depth_pct,swing_dist_atr,impulse_atr_15m
T58-118348,SHORT,WINNER,2.223809523809524,BEARISH,-2.0,2,NEUTRAL,2,0,1,0.13705583756345177,13.222222222222221,1.1258149511601367
T58-077399,SHORT,WINNER,2.4448744059742045,BEARISH,-2.0,2,NEUTRAL,2,0,2,0.025806451612903226,3.3438320209973753,4.02632830825843
T58-161364,LONG,WINNER,2.3195555555556258,BEARISH,-2.0,-2,BEARISH,2,0,2,0.7688172043010753,3.3553719008264467,2.2741296264935067
T58-045088,LONG,WINNER,2.297253433208504,BULLISH,2.0,2,NEUTRAL,2,0,2,0.696875,4.876404494382022,2.948744481447675
T58-218915,LONG,WINNER,2.429969814575241,BULLISH,2.0,2,NEUTRAL,2,0,2,0.0427807486631016,6.63841059602649,2.6463588817292205
T58-184513,SHORT,WINNER,2.432669983416262,BEARISH,-1.0,1,NEUTRAL,2,1,3,0.2007168458781362,7.144592952612394,2.3057596943729304
T58-064267,SHORT,WINNER,2.1019607843138957,BULLISH,1.0,0,NEUTRAL,2,0,1,0.6095890410958904,4.967741935483871,1.3784139244386795
T58-220123,LONG,WINNER,2.433333333333333,BULLISH,2.0,2,BULLISH,2,1,0,0.15677966101694915,7.247474747474747,2.3572615546865108
T58-124620,LONG,WINNER,2.1834307992203805,BULLISH,2.0,2,NEUTRAL,2,1,2,0.43884892086330934,5.717277486910995,1.1854531793849437
T58-178722,SHORT,WINNER,2.420274914089347,BEARISH,-2.0,2,NEUTRAL,2,1,1,0.53184165232358,5.355836849507735,2.0777658558953744
T58-128336,LONG,WINNER,2.457071107586572,BULLISH,2.0,2,NEUTRAL,2,0,2,0.08669950738916256,14.181649675625579,3.5543179257354875
T58-017659,LONG,WINNER,1.715458937197847,TRANSITION,0.0,0,NEUTRAL,2,1,2,0.5405405405405406,3.25,1.6643867605903857
T58-013132,LONG,WINNER,2.1906666666666665,BULLISH,2.0,2,NEUTRAL,2,1,2,0.30120481927710846,4.2513089005235605,1.8863243194736279
T58-021613,LONG,WINNER,2.003363914373133,BULLISH,1.0,1,NEUTRAL,2,1,2,0.48484848484848486,0.5932203389830508,1.7734464885348638
T58-060564,SHORT,WINNER,2.369871794871813,BEARISH,-2.0,2,BEARISH,2,0,2,0.0031496062992125984,14.0,1.4314447563626445
T58-203048,SHORT,WINNER,2.390860215053789,BEARISH,-1.0,1,NEUTRAL,2,0,2,0.6516393442622951,4.205882352941177,1.986347322713167
T58-133899,SHORT,WINNER,2.0867684478370276,BULLISH,1.0,0,NEUTRAL,2,0,0,0.7280701754385965,3.7413793103448274,0.8469824355169273
T58-213110,LONG,WINNER,2.3676446617766658,BULLISH,2.0,2,BULLISH,2,0,2,0.03431372549019608,13.133333333333333,1.944195654534393
T58-038753,SHORT,WINNER,2.1133333333333333,BEARISH,-2.0,2,NEUTRAL,2,0,2,0.11290322580645161,5.032679738562091,2.8756601549783576
T58-184013,LONG,WINNER,2.395696852922263,BULLISH,1.5,2,BULLISH,2,0,3,0.09429824561403509,11.752032520325201,1.24430590234767
T58-167577,SHORT,WINNER,2.2917948717947785,BEARISH,-1.0,1,BEARISH,2,1,3,0.21226415094339623,9.741666666666667,2.9078310357090325
T58-203868,SHORT,WINNER,2.3052757793764718,BULLISH,1.0,0,BEARISH,2,1,2,0.5964912280701754,1.4551971326164876,2.699382131060034
T58-121806,SHORT,WINNER,2.2941698352344284,BEARISH,-2.0,2,NEUTRAL,1,2,3,0.42792792792792794,6.684210526315789,2.5153902317471397
T58-095766,LONG,WINNER,2.401932367149755,BULLISH,2.0,2,NEUTRAL,2,1,2,0.15424164524421594,8.314079422382672,2.517669238808699
T58-043924,LONG,WINNER,1.814767932489199,BULLISH,2.0,2,BULLISH,2,0,2,0.06779661016949153,9.871794871794872,1.1484549398557766
T58-199862,SHORT,WINNER,2.2817204301074585,BULLISH,2.0,-2,BULLISH,2,0,1,0.7819148936170213,3.968503937007874,2.331949688350607
T58-208195,SHORT,WINNER,2.3629535864978632,TRANSITION,0.0,0,BEARISH,2,1,1,0.27483443708609273,13.125,1.2812610344601019
T58-140806,SHORT,WINNER,2.346212121212138,BEARISH,-1.0,1,BEARISH,2,0,2,0.11553784860557768,11.894459102902374,1.6746185598626535
T58-115929,SHORT,WINNER,2.3093896713614632,BEARISH,-1.0,1,BEARISH,2,0,2,0.08545918367346939,37.59550561797752,0.6478835347796098
T58-222913,LONG,WINNER,2.4214320270923957,BULLISH,2.0,2,NEUTRAL,2,0,2,0.05725971370143149,7.47856315179606,2.4482730285952203
T58-183781,LONG,WINNER,2.376689445709936,BULLISH,2.0,2,NEUTRAL,2,0,2,0.0056925996204933585,17.18032786885246,2.021473974891984
T58-167190,LONG,WINNER,2.4308641975308745,BULLISH,2.0,2,NEUTRAL,2,1,2,0.2092485549132948,12.121518987341771,2.7255491962764875
T58-033959,SHORT,WINNER,1.6920398009951418,BEARISH,-2.0,2,BEARISH,2,1,2,0.15384615384615385,8.166666666666666,3.220813922582563
T58-053653,LONG,WINNER,1.8316872427978736,BULLISH,2.0,2,NEUTRAL,2,0,1,0.04225352112676056,24.5,1.8254016038538723
T58-170554,LONG,WINNER,1.891760299625203,BULLISH,2.0,2,NEUTRAL,2,0,2,0.03773584905660377,7.4375,1.9504849673529034
T58-155124,LONG,WINNER,1.8059829059830785,BULLISH,2.0,2,NEUTRAL,2,0,3,0.07142857142857142,8.987654320987655,1.1316766134464813
T58-097413,LONG,WINNER,1.3231884057956123,BULLISH,2.0,2,NEUTRAL,2,1,2,0.3103448275862069,4.76,0.6982628095632318
T58-197677,SHORT,WINNER,2.3292323869611145,NEUTRAL,-0.5,0,NEUTRAL,2,1,0,0.7867647058823529,0.3032490974729242,1.1477394932410359
T58-017771,SHORT,WINNER,2.066933333333266,BEARISH,-2.0,2,BEARISH,2,0,0,0.08064516129032258,9.625,2.0158810062660737
T58-094972,SHORT,WINNER,2.4066666666666636,BEARISH,-2.0,2,BEARISH,2,1,2,0.47104247104247104,6.47972972972973,1.9917066171028326
T58-008066,LONG,WINNER,2.266666666666686,BULLISH,2.0,2,NEUTRAL,2,1,3,0.4262295081967213,10.530434782608697,1.9469523350769022
T58-110237,SHORT,WINNER,2.2860342555994895,BULLISH,1.0,0,NEUTRAL,2,0,2,0.7345679012345679,2.3515625,1.0960521842003288
T58-079444,SHORT,WINNER,2.2279731993300627,BEARISH,-2.0,2,BEARISH,2,0,2,0.04516129032258064,4.967741935483871,1.1209460266491726
T58-215694,LONG,WINNER,2.0770833333334617,BULLISH,1.5,2,NEUTRAL,2,1,1,0.3236994219653179,13.65,1.114019039176731
T58-153504,LONG,WINNER,2.2009208103130433,BULLISH,1.5,2,NEUTRAL,2,1,2,0.48623853211009177,4.041237113402062,1.0025566460240594
T58-026613,LONG,WINNER,2.2980099502487343,BULLISH,2.0,2,BULLISH,2,0,0,0.12396694214876033,3.089655172413793,1.8704361856653522
T58-177347,LONG,WINNER,2.4138004246284446,BULLISH,2.0,2,NEUTRAL,2,1,2,0.24572649572649571,7.591397849462366,3.090012549115504
T58-096051,LONG,WINNER,2.1815686274510533,TRANSITION,0.0,0,NEUTRAL,1,1,1,0.2875,5.8248175182481745,1.8554486382856343
T58-013553,LONG,WINNER,1.5333333333333332,BULLISH,1.0,1,NEUTRAL,2,1,1,0.21794871794871795,18.75,1.1381515281275445
T58-126565,LONG,WINNER,2.2656565656565655,NEUTRAL,0.5,0,NEUTRAL,2,1,2,0.45930232558139533,5.6477272727272725,0.9814096239811182
T58-184923,LONG,WINNER,0.7229200214707913,NEUTRAL,-0.5,0,NEUTRAL,2,0,2,0.6017925736235595,3.2467105263157894,2.4595194536617146
T58-183210,LONG,WINNER,2.3087161366312787,BULLISH,1.5,2,NEUTRAL,2,1,3,0.28125,4.916030534351145,1.09903874838468
T58-018695,SHORT,WINNER,1.3231884057973495,BEARISH,-1.5,2,BEARISH,2,1,1,0.26666666666666666,7.51219512195122,0.8058740835807283
T58-198969,SHORT,WINNER,2.2434439178513594,BEARISH,-2.0,2,NEUTRAL,2,0,2,0.1092436974789916,7.2745098039215685,2.678020507025177
T58-024338,SHORT,WINNER,2.2195164075993232,BEARISH,-2.0,2,NEUTRAL,2,0,2,0.02242152466367713,12.11111111111111,2.988213796667554
T58-120058,LONG,WINNER,2.2781420765027147,BULLISH,2.0,2,NEUTRAL,2,0,2,0.0966183574879227,10.863070539419086,2.3550422716334642
T58-052544,SHORT,WINNER,1.4173333333337534,TRANSITION,0.0,0,NEUTRAL,2,1,2,0.16666666666666666,14.528301886792454,1.22651352521035
T58-035643,SHORT,WINNER,2.197579143389216,BEARISH,-2.0,2,NEUTRAL,1,0,2,0.05813953488372093,12.530386740331492,1.7477208589248052
T58-108590,LONG,WINNER,2.42097323600973,BEARISH,-1.0,0,BEARISH,2,1,0,0.8141470180305131,2.877300613496933,1.1743545216521858
T58-012705,SHORT,WINNER,2.223809523809524,NEUTRAL,-0.5,0,NEUTRAL,2,0,0,0.9,0.8191489361702128,1.4262619329362733
T58-040940,SHORT,WINNER,1.2410852713183975,TRANSITION,0.0,0,NEUTRAL,2,0,2,0.7534246575342466,5.8604651162790695,1.3384495165240649
T58-079739,SHORT,WINNER,2.3714172604909005,BEARISH,-2.0,2,BEARISH,2,1,2,0.5873015873015873,3.0396659707724427,1.2442841912069194
T58-180448,SHORT,WINNER,2.420274914089347,BEARISH,-2.0,2,NEUTRAL,2,0,2,0.09333333333333334,9.02981029810298,3.008587527939107
T58-155724,SHORT,WINNER,1.6797979797987033,BULLISH,1.5,-2,NEUTRAL,2,1,1,0.4423076923076923,6.575757575757575,0.67706515845123
T58-080847,LONG,WINNER,1.8316872427978736,BULLISH,2.0,2,NEUTRAL,2,1,0,0.18181818181818182,9.219512195121952,2.091961796373856
T58-016537,SHORT,WINNER,1.550292397661142,BEARISH,-2.0,2,NEUTRAL,2,0,1,0.07142857142857142,8.5,2.341097149131576
T58-193121,LONG,WINNER,2.4247102457116325,BULLISH,2.0,2,NEUTRAL,2,0,2,0.040983606557377046,16.68995633187773,5.434752670928065
T58-090026,SHORT,WINNER,2.2957232704402366,BEARISH,-2.0,2,NEUTRAL,1,0,3,0.13513513513513514,7.757575757575758,2.244160816980633
T58-162343,SHORT,WINNER,2.3923790589794813,BEARISH,-2.0,2,NEUTRAL,2,1,0,0.39194139194139194,4.556862745098039,1.850224736292079
T58-203289,LONG,WINNER,2.083589743589992,TRANSITION,0.0,0,NEUTRAL,2,1,2,0.550561797752809,4.254901960784314,1.1052447932439389
T58-073776,SHORT,WINNER,2.430240549828177,BEARISH,-2.0,2,NEUTRAL,2,0,3,0.09572301425661914,7.382422802850356,3.7430318912862868
T58-061432,LONG,WINNER,2.384082798001435,BULLISH,1.0,1,NEUTRAL,2,0,2,0.6986301369863014,4.093220338983051,1.5031177063469057
T58-200092,LONG,WINNER,2.238486312399454,TRANSITION,0.0,0,NEUTRAL,1,0,1,0.12698412698412698,3.6732673267326734,0.9266833293559591
T58-060054,LONG,WINNER,2.3579177602799866,NEUTRAL,0.5,0,NEUTRAL,2,1,1,0.16143497757847533,3.341288782816229,0.7923297028980472
T58-078878,SHORT,WINNER,2.299506172839463,BEARISH,-1.0,1,BULLISH,2,0,2,0.792507204610951,3.7333333333333334,1.8572598879545186
T58-039486,LONG,WINNER,2.181568627450926,BULLISH,2.0,2,NEUTRAL,2,0,2,0.01762114537444934,19.391304347826086,2.095078912843488
T58-078639,SHORT,WINNER,2.0562841530056764,BEARISH,-2.0,2,NEUTRAL,2,1,2,0.20512820512820512,6.222222222222222,2.6549858842009897
T58-049309,SHORT,WINNER,1.9419243986253178,BEARISH,-2.0,2,NEUTRAL,2,0,2,0.140625,7.19626168224299,1.2562923564709116
T58-139084,SHORT,WINNER,1.8398373983736713,BEARISH,-2.0,2,NEUTRAL,2,1,2,0.3163265306122449,8.766355140186915,2.5714493667013194
T58-043147,LONG,WINNER,2.1507526881720866,BULLISH,2.0,2,NEUTRAL,2,0,2,0.08450704225352113,5.870967741935484,2.354219908819394
T58-023829,LONG,WINNER,1.8985185185183888,BULLISH,2.0,2,NEUTRAL,2,1,0,0.18181818181818182,9.333333333333334,3.2826162043538094
T58-202617,LONG,WINNER,2.4043580683156853,BULLISH,2.0,2,NEUTRAL,2,0,2,0.027777777777777776,6.555183946488294,3.3915017304296056
T58-122659,SHORT,WINNER,2.417730496453901,NEUTRAL,0.5,0,NEUTRAL,2,2,1,0.22795969773299748,13.162576687116564,3.1874243076707662
T58-196975,LONG,WINNER,2.2397435897435414,BULLISH,2.0,2,BULLISH,2,0,2,0.11538461538461539,7.544041450777201,2.3647129663455884
T58-008387,SHORT,WINNER,2.3403146509341153,BEARISH,-2.0,2,NEUTRAL,2,0,3,0.02252252252252252,18.246246246246248,3.9084950425131257
T58-128060,SHORT,WINNER,2.3059737156511213,BEARISH,-2.0,2,BEARISH,2,0,0,0.023809523809523808,24.59040590405904,1.0299584649755524
T58-087729,SHORT,WINNER,2.07375328083996,BEARISH,-2.0,2,BEARISH,2,0,2,0.08839779005524862,14.25925925925926,1.2559110123952941
T58-042721,SHORT,WINNER,1.9586666666665091,BEARISH,-2.0,2,BEARISH,2,0,1,0.10606060606060606,7.339805825242719,1.3100102357269743
T58-215587,LONG,WINNER,2.2493827160495177,BULLISH,1.5,2,BULLISH,2,0,3,0.12121212121212122,15.615384615384615,1.4300905426297281
T58-152314,SHORT,WINNER,2.0803617571061324,BEARISH,-2.0,2,NEUTRAL,2,0,3,0.042105263157894736,9.507462686567164,2.0808729986969405
T58-189865,SHORT,WINNER,2.3369477911646204,BEARISH,-2.0,2,NEUTRAL,2,1,2,0.42063492063492064,6.17522658610272,2.8705541641326073
T58-221787,SHORT,WINNER,2.479755671902269,BEARISH,-2.0,2,NEUTRAL,2,1,1,0.1634764614588722,8.393770856507231,6.14482023117019
T58-101843,LONG,WINNER,2.1777777777777776,BULLISH,1.5,2,NEUTRAL,2,1,0,0.416,6.269938650306749,1.2386185309555233
T58-206859,SHORT,WINNER,2.37469135802468,BEARISH,-2.0,2,BEARISH,2,0,3,0.08071748878923767,8.524590163934427,1.9938839788875162
T58-046552,SHORT,WINNER,2.3308333333333486,BEARISH,-2.0,2,NEUTRAL,1,0,2,0.023333333333333334,12.94006309148265,4.471491735112921
T58-025738,LONG,WINNER,1.5977777777779236,BULLISH,1.5,2,NEUTRAL,2,1,2,0.2126984126984127,60.91228070175439,0.5576347537724217
T58-183332,SHORT,WINNER,2.1266666666665666,BEARISH,-1.0,1,NEUTRAL,2,0,2,0.14084507042253522,21.12,1.0593229631977437
T58-148749,SHORT,WINNER,2.385067232837943,BEARISH,-1.5,2,BEARISH,2,1,3,0.2543103448275862,5.045833333333333,1.3392753104408173
T58-073174,LONG,WINNER,2.358659704090499,BULLISH,2.0,2,NEUTRAL,2,0,3,0.04065040650406504,13.80909090909091,2.200866874973277
T58-149606,LONG,WINNER,2.3593939393939394,BULLISH,2.0,2,NEUTRAL,2,1,0,0.26973684210526316,8.244031830238727,3.3302177168424314
T58-027948,SHORT,WINNER,2.045098039215686,BEARISH,-2.0,2,NEUTRAL,2,0,2,0.12871287128712872,8.49655172413793,1.1792804314380556
T58-183656,SHORT,WINNER,2.2346405228756656,BULLISH,1.5,-2,NEUTRAL,2,0,2,0.6217948717948718,1.75,2.5922047321360435
T58-057720,SHORT,WINNER,2.2009208103130433,BEARISH,-2.0,2,BEARISH,2,0,2,0.01652892561983471,4.538461538461538,1.1331252301913173
T58-012269,SHORT,WINNER,2.0703703703703704,BULLISH,2.0,-2,NEUTRAL,2,0,1,0.8,2.5128205128205128,1.7072340735705913
T58-058959,LONG,WINNER,1.936111111110883,TRANSITION,0.0,0,NEUTRAL,1,0,1,0.6666666666666666,2.479166666666667,1.6708822375408163
T58-177834,SHORT,WINNER,2.392805280528028,BEARISH,-1.5,2,BEARISH,2,1,2,0.5125,3.1479289940828403,1.381704317728872
T58-049707,LONG,WINNER,1.5666666666661984,BULLISH,1.5,2,NEUTRAL,2,1,2,0.20588235294117646,6.406779661016949,0.9386859461387097
T58-098885,LONG,WINNER,2.092982456140351,BULLISH,2.0,2,BULLISH,2,1,1,0.36082474226804123,6.728682170542636,2.3142578052360436
T58-043059,LONG,WINNER,2.270621468926582,BULLISH,2.0,2,NEUTRAL,2,0,2,0.04778156996587031,10.941176470588236,5.671533047890298
T58-083150,LONG,WINNER,2.3313603322949015,BULLISH,2.0,2,BULLISH,2,1,1,0.2976190476190476,4.873156342182891,1.6275334816111129
T58-047357,SHORT,WINNER,2.297253433208504,BEARISH,-2.0,2,BEARISH,2,0,3,0.08898305084745763,9.779411764705882,2.341461019316928
T58-198808,SHORT,WINNER,2.4434933890048782,BEARISH,-2.0,2,NEUTRAL,2,1,2,0.21212121212121213,3.4965312190287414,4.071207755044717
T58-172003,SHORT,WINNER,1.1796747967517165,BEARISH,-2.0,2,NEUTRAL,1,1,2,0.21052631578947367,9.130434782608695,1.2610244679430977
T58-186623,LONG,WINNER,2.192424242424039,BULLISH,1.5,2,NEUTRAL,2,1,2,0.5343511450381679,1.7016574585635358,0.9427422260945101
T58-145319,SHORT,WINNER,2.1834307992203805,BULLISH,1.0,0,NEUTRAL,2,1,2,0.5631067961165048,0.8333333333333334,1.763297650378012
T58-140041,SHORT,WINNER,1.692039800994323,BEARISH,-1.0,1,NEUTRAL,2,1,2,0.3392857142857143,5.352941176470589,0.8069740310262895
T58-033430,LONG,WINNER,1.654166666666923,NEUTRAL,-0.5,0,NEUTRAL,2,0,1,0.7053571428571429,7.0,2.1216575056839733
T58-196421,LONG,WINNER,2.4343838383838476,TRANSITION,0.0,0,NEUTRAL,1,1,2,0.18010752688172044,1.630012936610608,3.2986078345879206
T58-037936,LONG,WINNER,1.2970370370367776,BULLISH,1.5,2,NEUTRAL,1,1,0,0.15384615384615385,7.0,1.5179148257587256
T58-210417,LONG,WINNER,2.0703703703703704,BULLISH,2.0,2,BULLISH,2,0,2,0.08737864077669903,8.952380952380953,1.7103610220633205
T58-151536,SHORT,WINNER,2.4506532968702506,BEARISH,-2.0,2,BEARISH,2,1,2,0.27564102564102566,2.255402750491159,3.644302462851038
T58-153384,SHORT,WINNER,2.3656741108353816,BEARISH,-2.0,2,NEUTRAL,2,0,2,0.046511627906976744,6.752941176470588,1.3365953358142226
T58-074607,LONG,WINNER,2.104866180048494,BULLISH,2.0,2,NEUTRAL,2,1,3,0.5317460317460317,6.453125,1.9037571249630472
T58-144963,SHORT,WINNER,2.07375328083996,BEARISH,-2.0,2,NEUTRAL,2,0,3,0.102803738317757,9.810218978102188,1.0803009254217963
T58-069298,LONG,WINNER,2.3017094017094015,BULLISH,2.0,2,NEUTRAL,2,0,3,0.020080321285140562,12.421818181818182,3.2491739784355964
T58-134395,LONG,WINNER,2.1616666666666258,BULLISH,1.5,2,NEUTRAL,2,1,1,0.3333333333333333,8.647058823529413,0.9039823213505842
T58-183814,SHORT,WINNER,2.4593593593593606,BEARISH,-1.5,2,NEUTRAL,2,1,2,0.3156596794081381,5.65072463768116,2.045260716914389
T58-144243,SHORT,WINNER,1.877777777778194,BEARISH,-1.5,2,NEUTRAL,2,0,2,0.0392156862745098,8.82608695652174,1.0802600913703477
T58-045799,SHORT,WINNER,2.391516366065458,BEARISH,-2.0,2,BEARISH,2,0,2,0.07717041800643087,8.250513347022588,1.902258502516198
T58-116262,LONG,WINNER,2.3528985507246145,BULLISH,2.0,2,NEUTRAL,2,0,2,0.11590296495956873,11.366336633663366,1.337836003927685
T58-176303,SHORT,WINNER,2.462820512820513,BEARISH,-2.0,2,NEUTRAL,2,1,2,0.37462834489593655,4.334948842218632,3.52185652383165
T58-131573,LONG,WINNER,2.3038647342995584,BULLISH,2.0,2,BULLISH,2,0,2,0.011784511784511785,5.480427046263345,1.0307654238531767
T58-099438,SHORT,WINNER,2.1870905587667893,BEARISH,-2.0,2,NEUTRAL,2,0,2,0.025423728813559324,8.655913978494624,0.9980815332887104
T58-127441,LONG,WINNER,2.4108182317407962,BULLISH,1.5,2,BEARISH,2,1,2,0.19900497512437812,4.8059701492537314,1.3460955379326784
T58-045071,SHORT,WINNER,1.4385620915026622,BEARISH,-2.0,2,NEUTRAL,2,1,2,0.25,7.0,1.9561024213850635
T58-106986,SHORT,WINNER,2.2482170542635203,BULLISH,2.0,-2,NEUTRAL,2,0,0,0.91,8.343434343434344,2.8032116870021264
T58-148647,LONG,WINNER,2.3741085271318,BULLISH,2.0,2,NEUTRAL,2,1,2,0.26991150442477874,4.8734177215189876,1.5110671375646405
T58-135100,SHORT,WINNER,2.1366890380314145,BEARISH,-1.5,2,NEUTRAL,2,1,0,0.40625,7.440559440559441,0.941817593353793
T58-046146,SHORT,WINNER,2.1438596491228754,BEARISH,-2.0,2,NEUTRAL,2,1,2,0.171875,4.913907284768212,2.1601058393502224
T58-178106,SHORT,WINNER,2.444592289321055,BEARISH,-2.0,2,NEUTRAL,2,1,3,0.17422867513611615,5.612334801762115,3.9405269532016547
T58-155363,LONG,WINNER,2.1941619585688055,BULLISH,2.0,2,NEUTRAL,1,1,1,0.16101694915254236,7.830508474576272,2.7723050663729447
T58-008990,LONG,WINNER,2.2409888357256538,BULLISH,1.5,2,BULLISH,2,1,2,0.15254237288135594,5.379912663755459,1.5639241432118163
T58-070297,SHORT,WINNER,2.083589743589557,BEARISH,-1.5,2,NEUTRAL,2,1,2,0.37962962962962965,5.384615384615385,1.2570901168855413
T58-030628,LONG,WINNER,2.285185185185185,BULLISH,2.0,2,BULLISH,2,0,2,0.0825242718446602,8.969491525423727,2.3884645059038743
T58-111548,LONG,WINNER,2.4393803658081334,BULLISH,2.0,2,BULLISH,2,1,2,0.007889546351084813,7.397058823529412,2.035825720748999
T58-036393,LONG,WINNER,1.6125683060113523,BULLISH,2.0,2,BULLISH,2,0,2,0.09302325581395349,8.716981132075473,2.0431507680102032
T58-058675,LONG,WINNER,2.185271317829351,BULLISH,1.5,2,BULLISH,2,1,2,0.15263157894736842,3.2048192771084336,1.238064076526549
T58-169249,SHORT,WINNER,2.2925925925926234,BEARISH,-2.0,2,NEUTRAL,2,0,2,0.016129032258064516,7.0546875,2.1315835984315195
T58-184983,SHORT,WINNER,2.444592289321055,BEARISH,-2.0,2,NEUTRAL,2,0,2,0.004934210526315789,6.2880475129918345,5.746535472939847
T58-056306,LONG,WINNER,2.104866180048494,BULLISH,2.0,2,BULLISH,2,0,2,0.09243697478991597,10.877697841726619,3.7015759330839715
T58-009565,LONG,WINNER,2.22797319932997,BULLISH,2.0,2,BULLISH,2,0,2,0.022935779816513763,18.666666666666664,2.246867739953223
T58-103072,SHORT,WINNER,2.2957232704402366,BEARISH,-2.0,2,BEARISH,2,0,2,0.07242339832869081,6.853731343283583,2.4326716725462894
T58-116328,SHORT,WINNER,2.4382744203724847,BEARISH,-2.0,2,NEUTRAL,2,0,2,0.08869179600886919,6.108280254777069,1.9476219997796955
T58-202215,SHORT,WINNER,2.388384879725095,BEARISH,-2.0,2,NEUTRAL,2,0,3,0.6055045871559633,3.5227765726681124,1.8377786335828876
T58-222947,LONG,WINNER,2.4691196044875436,BULLISH,2.0,2,NEUTRAL,2,1,2,0.437855402112104,6.415894039735099,1.9158869174241353
T58-148916,LONG,WINNER,2.414616193480539,BULLISH,1.0,1,BEARISH,2,1,2,0.3333333333333333,5.66394779771615,2.5805693722213214
T58-122763,LONG,WINNER,2.287712418300702,BULLISH,2.0,2,BULLISH,2,0,3,0.04504504504504504,6.349442379182156,1.2029313018657286
T58-058836,LONG,WINNER,1.814767932489788,BULLISH,1.5,2,NEUTRAL,2,0,3,0.6103896103896104,5.25,1.7358322980590488
T58-129833,LONG,WINNER,1.9987654320990356,TRANSITION,0.0,0,NEUTRAL,1,0,2,0.7982456140350878,2.775862068965517,1.0903492652629452
T58-065160,SHORT,WINNER,2.3788963460104346,BEARISH,-2.0,2,BEARISH,2,0,2,0.02702702702702703,11.435980551053484,5.7060642466260365
T58-035756,LONG,WINNER,2.1077294685991164,BULLISH,2.0,2,BULLISH,2,1,2,0.21311475409836064,4.732394366197183,1.7604039312007094
T58-002210,SHORT,WINNER,1.7039215686277918,BEARISH,-2.0,2,NEUTRAL,2,0,2,0.054945054945054944,20.75862068965517,2.2304373186463304
T58-127937,LONG,WINNER,2.4203921568627473,BULLISH,2.0,2,NEUTRAL,2,0,2,0.053246753246753244,18.003058103975533,1.5133894622699016
T58-113066,LONG,WINNER,2.3593939393939394,BULLISH,2.0,2,NEUTRAL,2,2,2,0.42592592592592593,5.961538461538462,1.5696022962204288
T58-028580,LONG,WINNER,2.266666666666686,BULLISH,2.0,2,NEUTRAL,1,1,2,0.3827751196172249,7.991150442477877,2.0360140487009253
T58-092602,SHORT,WINNER,2.2009208103130433,BEARISH,-2.0,2,NEUTRAL,1,0,2,0.10273972602739725,11.60759493670886,3.5330430321241644
T58-015190,LONG,WINNER,1.891760299625667,BEARISH,-2.0,-2,NEUTRAL,1,0,1,0.65,4.613636363636363,2.2424353263043257
T58-172148,SHORT,WINNER,2.4368339167638995,BEARISH,-2.0,2,NEUTRAL,2,0,2,0.057034220532319393,3.8541176470588234,3.4757618742584406
T58-178499,SHORT,WINNER,2.2987608426269555,TRANSITION,0.0,0,NEUTRAL,2,1,2,0.5909090909090909,2.142857142857143,1.3146285759651373
T58-115084,LONG,WINNER,2.45162347333929,BULLISH,2.0,2,NEUTRAL,2,1,2,0.6054490413723511,1.8107638888888888,2.7725546480360324
T58-220283,LONG,WINNER,2.4554458161865598,BULLISH,2.0,2,NEUTRAL,2,1,3,0.6346967559943583,0.02295081967213115,1.709896716052777
T58-009940,SHORT,WINNER,2.381804949053855,BEARISH,-2.0,2,BEARISH,2,0,2,0.0021141649048625794,12.88362068965517,2.5509219006074217
T58-207329,SHORT,WINNER,2.451623473339296,BEARISH,-2.0,2,NEUTRAL,2,0,2,0.0498046875,11.141824751580849,3.444643603012251
T58-108183,SHORT,WINNER,2.4272401433691795,BEARISH,-2.0,2,NEUTRAL,1,1,0,0.17689530685920576,8.805517241379311,2.4211523584840995
T58-084274,LONG,WINNER,2.368608414239476,BULLISH,2.0,2,NEUTRAL,2,1,0,0.28227571115973743,11.804627249357328,2.550213271620825
T58-055460,LONG,WINNER,2.1834307992203805,BULLISH,2.0,2,BULLISH,2,0,2,0.07936507936507936,4.2072538860103625,3.8125753224201384
