trade_id,direction,system,A_eventual_5m,B_at_horizon_5m,A_eventual_10m,B_at_horizon_10m,A_eventual_15m,B_at_horizon_15m,A_eventual_30m,B_at_horizon_30m,A_eventual_60m,B_at_horizon_60m,C_target_before_stop,D_stop_before_target
T58-121029,LONG,A,False,False,True,True,True,True,True,True,True,True,False,True
T58-150285,LONG,A,True,False,True,True,True,False,True,False,True,False,False,True
T58-005298,SHORT,A,True,False,True,True,True,True,True,True,True,True,False,True
T58-197509,SHORT,A,True,False,True,False,True,False,True,True,True,False,False,True
T58-060753,LONG,A,True,False,True,False,True,False,True,False,True,False,False,True
T58-024895,SHORT,A,False,False,False,False,True,True,True,True,True,True,False,True
T58-018658,LONG,A,True,True,True,True,True,True,True,True,True,True,True,False
T58-034656,LONG,A,True,True,True,True,True,True,True,True,True,True,True,False
T58-079011,SHORT,A,True,False,True,False,True,False,True,False,True,False,True,False
T58-179646,LONG,A,True,False,True,True,True,True,True,True,True,True,False,True
T58-194382,LONG,A,False,False,False,False,False,False,True,False,True,True,False,True
T58-038980,LONG,A,True,False,True,False,True,False,True,False,True,False,False,True
T58-170473,SHORT,A,True,False,True,False,True,False,True,False,True,False,False,True
T58-212415,LONG,A,True,True,True,False,True,True,True,False,True,False,False,True
T58-088498,LONG,A,False,False,False,False,False,False,False,False,True,False,False,True
T58-048593,SHORT,A,True,False,True,False,True,False,True,False,True,False,True,False
T58-133394,SHORT,A,True,False,True,False,True,False,True,False,True,True,True,False
T58-039752,LONG,A,True,False,True,False,True,False,True,False,True,False,False,True
T58-221203,SHORT,A,False,True,True,False,True,False,True,False,True,False,True,False
T58-037399,LONG,A,False,False,False,False,False,False,False,False,False,False,False,True
T58-151037,LONG,A,False,False,False,False,False,False,False,False,False,False,False,True
T58-035909,LONG,A,True,True,True,True,True,True,True,True,True,True,True,False
T58-160284,SHORT,A,True,False,True,False,True,True,True,True,True,True,True,False
T58-063587,LONG,A,False,False,False,False,True,False,True,True,True,True,False,True
T58-117514,SHORT,A,True,False,True,False,True,False,True,False,True,False,True,False
T58-194482,LONG,A,False,False,False,False,False,False,True,False,True,False,False,True
T58-061564,SHORT,A,False,True,False,True,False,True,False,True,False,True,False,True
T58-029121,SHORT,A,True,False,True,False,True,True,True,True,True,True,True,False
T58-094752,SHORT,A,True,True,True,True,True,True,True,True,True,True,False,True
T58-216090,LONG,A,True,True,True,True,True,True,True,True,True,True,True,False
T58-025101,SHORT,A,True,False,True,False,True,False,True,False,True,True,True,False
T58-019838,LONG,A,True,True,True,True,True,True,True,False,True,False,False,True
T58-096973,SHORT,A,True,False,True,True,True,False,True,False,True,False,False,True
T58-173858,SHORT,A,True,False,True,True,True,False,True,False,True,False,False,True
T58-212369,LONG,A,True,True,True,True,True,True,True,True,True,True,True,False
T58-201757,SHORT,A,False,False,False,True,False,True,True,True,True,True,False,True
T58-024862,LONG,A,True,True,True,True,True,False,True,True,True,False,True,False
T58-041186,SHORT,A,True,False,True,False,True,False,True,False,True,True,True,False
T58-103567,LONG,A,True,True,True,True,True,True,True,True,True,False,True,False
T58-013249,LONG,A,True,False,True,False,True,False,True,False,True,False,False,True
T58-200472,LONG,A,True,True,True,False,True,False,True,False,True,False,False,True
T58-078384,LONG,A,False,False,False,False,False,False,False,False,False,False,False,True
T58-034273,SHORT,A,True,False,True,True,True,True,True,True,True,True,False,True
T58-118511,SHORT,A,True,False,True,False,True,False,True,False,True,True,True,False
T58-138039,LONG,A,True,True,True,True,True,True,True,True,True,False,True,False
T58-221438,LONG,A,True,True,True,True,True,True,True,True,True,True,True,False
T58-066849,SHORT,A,True,True,True,True,True,True,True,True,True,True,False,True
T58-216624,LONG,A,True,True,True,True,True,True,True,True,True,True,True,False
T58-035478,SHORT,A,False,True,True,False,True,True,True,False,True,False,False,True
T58-014661,LONG,A,True,False,True,False,True,False,True,False,True,False,False,True
T58-198486,LONG,A,False,False,False,False,False,False,True,False,True,False,False,True
T58-088405,SHORT,A,True,False,True,False,True,True,True,True,True,True,False,True
T58-180130,SHORT,A,False,True,True,False,True,False,True,True,True,True,False,True
T58-208846,LONG,A,True,False,True,False,True,False,True,False,True,False,False,True
T58-178615,LONG,A,True,True,True,True,True,True,True,True,True,False,False,True
T58-198382,SHORT,A,False,True,False,True,False,True,False,True,False,True,False,True
T58-000977,SHORT,A,True,False,True,False,True,False,True,True,True,False,True,False
T58-171006,LONG,A,True,True,True,True,True,True,True,True,True,True,False,True
T58-193187,SHORT,A,True,False,True,False,True,False,True,False,True,True,False,True
T58-206592,LONG,A,True,True,True,True,True,True,True,False,True,True,True,False
T58-016508,SHORT,A,True,False,True,False,True,False,True,False,True,False,False,True
T58-187134,LONG,A,True,True,True,True,True,True,True,True,True,False,True,False
T58-129939,SHORT,A,False,True,False,True,False,True,True,False,True,False,False,True
T58-147570,LONG,A,True,True,True,False,True,True,True,False,True,True,False,True
T58-067797,SHORT,A,True,False,True,False,True,False,True,False,True,False,True,False
T58-134119,LONG,A,False,False,False,False,False,False,False,False,True,True,False,True
T58-123808,SHORT,A,True,False,True,False,True,False,True,True,True,False,False,True
T58-084538,SHORT,A,True,True,True,False,True,True,True,False,True,False,False,True
T58-216461,SHORT,A,True,False,True,False,True,False,True,False,True,False,True,False
T58-183109,SHORT,A,True,False,True,False,True,False,True,True,True,True,True,False
T58-067539,LONG,A,True,True,True,True,True,True,True,True,True,True,True,False
T58-138028,LONG,A,True,False,True,True,True,True,True,False,True,False,False,True
T58-190830,SHORT,A,True,False,True,True,True,True,True,True,True,True,True,False
T58-119659,SHORT,A,True,True,True,True,True,True,True,True,True,False,False,True
T58-103988,LONG,A,True,True,True,True,True,True,True,True,True,True,True,False
T58-174503,LONG,A,True,True,True,False,True,False,True,True,True,True,False,True
T58-101032,LONG,A,True,False,True,False,True,False,True,False,True,False,False,True
T58-033968,SHORT,A,True,False,True,True,True,True,True,True,True,True,True,False
T58-093011,LONG,A,True,True,True,True,True,True,True,True,True,True,True,False
T58-015526,SHORT,A,True,False,True,False,True,False,True,True,True,True,True,False
T58-002617,SHORT,A,False,True,False,True,False,True,False,True,False,True,False,True
T58-196508,SHORT,A,True,False,True,False,True,True,True,True,True,False,True,False
T58-106594,LONG,A,True,False,True,True,True,True,True,True,True,True,True,False
T58-104103,SHORT,A,False,True,False,True,True,True,True,True,True,False,False,True
T58-034066,SHORT,A,False,True,False,True,False,True,False,True,False,True,False,True
T58-095775,SHORT,A,True,False,True,False,True,False,True,False,True,False,True,False
T58-121568,LONG,A,True,False,True,False,True,False,True,False,True,False,False,True
T58-105698,SHORT,A,False,True,False,True,True,False,True,True,True,True,False,True
T58-050007,SHORT,A,True,False,True,False,True,False,True,False,True,False,True,False
T58-073267,LONG,A,True,True,True,True,True,True,True,True,True,True,True,False
T58-035636,LONG,A,True,True,True,True,True,True,True,True,True,False,False,True
T58-152870,LONG,A,True,True,True,True,True,True,True,True,True,True,False,True
T58-146207,SHORT,A,False,True,False,True,False,True,True,False,True,True,False,True
T58-187088,SHORT,A,True,False,True,False,True,False,True,False,True,False,True,False
T58-151341,SHORT,A,True,False,True,False,True,True,True,False,True,False,False,True
T58-076008,SHORT,A,False,True,False,True,False,True,False,True,True,False,False,True
T58-060161,SHORT,A,False,True,True,True,True,False,True,False,True,False,False,True
T58-179241,SHORT,A,False,True,True,True,True,True,True,True,True,True,False,True
T58-190649,SHORT,A,True,False,True,False,True,False,True,False,True,False,False,True
T58-215728,LONG,A,True,False,True,False,True,False,True,True,True,True,False,True
T58-030004,SHORT,A,True,False,True,False,True,False,True,False,True,True,True,False
T58-028946,SHORT,A,True,True,True,True,True,True,True,True,True,False,False,True
T58-132994,LONG,A,True,False,True,True,True,True,True,True,True,True,False,True
T58-100378,LONG,A,False,False,True,False,True,False,True,True,True,False,False,True
T58-107620,LONG,A,True,True,True,False,True,False,True,False,True,False,False,True
T58-050295,SHORT,A,True,True,True,True,True,False,True,False,True,True,False,True
T58-215832,SHORT,A,True,False,True,False,True,False,True,False,True,False,True,False
T58-170886,LONG,A,True,True,True,False,True,True,True,True,True,False,True,False
T58-149959,SHORT,A,False,True,True,True,True,True,True,False,True,True,False,True
T58-196059,SHORT,A,True,True,True,False,True,False,True,False,True,False,False,True
T58-130441,LONG,A,False,False,False,False,False,False,False,False,False,False,False,True
T58-113341,SHORT,A,False,True,False,True,False,True,False,True,False,True,False,True
T58-092625,LONG,A,True,False,True,False,True,False,True,False,True,False,False,True
T58-028453,LONG,A,True,True,True,True,True,True,True,False,True,True,True,False
T58-123772,SHORT,A,True,False,True,True,True,False,True,False,True,False,True,False
T58-132021,SHORT,A,True,False,True,True,True,False,True,False,True,True,True,False
T58-191788,SHORT,A,True,True,True,True,True,True,True,True,True,True,False,True
T58-055931,LONG,A,True,True,True,True,True,True,True,True,True,True,True,False
T58-087608,LONG,A,False,False,False,False,True,True,True,False,True,True,False,True
T58-041660,LONG,A,False,False,True,True,True,True,True,True,True,True,False,True
T58-094824,LONG,A,True,True,True,True,True,True,True,True,True,True,False,True
T58-205745,SHORT,A,False,True,True,False,True,False,True,False,True,False,False,True
T58-174237,LONG,A,True,True,True,True,True,False,True,True,True,True,True,False
T58-164538,SHORT,A,True,False,True,False,True,False,True,True,True,True,True,False
T58-046045,SHORT,A,True,False,True,False,True,False,True,False,True,True,False,True
T58-170719,LONG,A,True,True,True,True,True,True,True,True,True,False,True,False
T58-214769,SHORT,A,True,False,True,False,True,False,True,False,True,False,True,False
T58-150228,SHORT,A,True,False,True,False,True,False,True,False,True,False,False,True
T58-215368,SHORT,A,False,True,True,True,True,True,True,True,True,True,False,True
T58-113170,SHORT,A,True,False,True,True,True,True,True,True,True,True,False,True
T58-193623,SHORT,A,True,False,True,False,True,False,True,False,True,False,True,False
T58-135043,SHORT,A,False,True,False,True,True,False,True,True,True,True,False,True
T58-065097,LONG,A,True,False,True,False,True,False,True,False,True,False,False,True
T58-062582,SHORT,A,False,True,True,False,True,False,True,True,True,True,False,True
T58-130478,SHORT,A,True,False,True,False,True,True,True,True,True,True,True,False
T58-213424,LONG,A,False,False,True,False,True,True,True,False,True,False,False,True
T58-177322,LONG,A,False,False,False,False,False,False,False,False,False,False,False,True
T58-153343,SHORT,A,True,False,True,False,True,False,True,False,True,False,True,False
T58-079648,LONG,A,True,True,True,True,True,True,True,False,True,True,True,False
T58-151314,SHORT,A,True,False,True,False,True,False,True,False,True,False,True,False
T58-153703,LONG,A,True,True,True,False,True,True,True,False,True,False,False,True
T58-192170,LONG,A,True,False,True,False,True,False,True,False,True,False,False,True
T58-022649,SHORT,A,True,True,True,False,True,False,True,False,True,True,False,True
T58-137323,SHORT,A,False,True,False,True,False,True,False,True,False,True,False,True
T58-126193,LONG,A,True,False,True,False,True,False,True,False,True,False,False,True
T58-124255,SHORT,A,True,False,True,True,True,True,True,True,True,True,False,True
T58-144419,SHORT,A,True,False,True,False,True,False,True,False,True,False,True,False
T58-134362,SHORT,A,True,False,True,False,True,False,True,True,True,True,False,True
T58-177626,SHORT,A,True,True,True,True,True,True,True,True,True,True,False,True
T58-049499,LONG,A,True,True,True,True,True,True,True,False,True,False,False,True
T58-138739,SHORT,A,True,False,True,False,True,False,True,False,True,False,False,True
T58-179100,LONG,A,True,False,True,True,True,True,True,False,True,False,False,True
T58-026212,SHORT,A,False,True,True,False,True,False,True,True,True,True,False,True
T58-180808,SHORT,A,False,True,False,True,False,True,False,True,False,True,False,True
T58-036733,SHORT,A,True,False,True,False,True,False,True,False,True,True,True,False
T58-102166,LONG,A,False,False,False,False,False,False,False,False,False,False,False,True
T58-076775,LONG,A,True,True,True,False,True,False,True,True,True,True,True,False
T58-035558,LONG,A,True,True,True,True,True,True,True,False,True,True,False,True
T58-194695,SHORT,A,True,True,True,True,True,True,True,True,True,True,True,False
T58-050418,LONG,A,True,False,True,False,True,False,True,False,True,True,False,True
T58-008581,SHORT,A,True,False,True,False,True,False,True,False,True,False,False,True
T58-020069,SHORT,A,True,False,True,False,True,False,True,False,True,False,True,False
T58-093091,SHORT,A,False,True,False,True,False,True,False,True,False,True,False,True
T58-057937,SHORT,A,True,False,True,False,True,False,True,False,True,False,False,True
