date,rth_open_i,research_end_i,on_start_i,on_end_i,on_high,on_low,on_mid,prior_rth_high,prior_rth_low,prior_rth_close,prior_rth_mid,rth_open,atr_open,overnight_bars,prior_rth_bars,gap_atr,on_range_atr,open_vs_prior_high,open_vs_prior_low,open_vs_prior_close,open_inside_prior_range,open_class
2018-02-16,131273,131363,130343,131272,6859.75,6778.25,6819.0,6802.25,6669.75,6802.0,6736.0,6783.75,6.232142857142857,930,390,-2.928366762177651,13.077363896848139,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,BELOW,True,OPEN_INSIDE_PRIOR_RANGE
2018-02-19,132624,132714,131708,132623,6819.5,6782.25,6800.875,6847.25,6762.0,6776.0,6804.625,6806.0,1.0892857142857142,916,390,27.54098360655738,34.196721311475414,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2018-02-20,133763,133853,132834,133762,6796.5,6723.25,6759.875,6807.25,6758.25,6779.75,6782.75,6747.75,3.6607142857142856,929,210,-8.741463414634147,20.009756097560977,BELOW_OR_EQUAL,BELOW,BELOW,False,OPEN_BELOW_PRIOR_LOW
2018-02-21,135128,135218,134198,135127,6820.0,6774.75,6797.375,6843.75,6745.0,6784.25,6794.375,6817.0,2.4464285714285716,930,390,13.386861313868613,18.4963503649635,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2018-02-22,136493,136583,135563,136492,6800.5,6694.75,6747.625,6885.5,6762.5,6763.0,6824.0,6794.5,3.3392857142857144,930,390,9.433155080213904,31.668449197860962,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2018-02-23,137856,137946,136928,137855,6832.75,6782.75,6807.75,6831.5,6747.0,6767.25,6789.25,6817.25,2.8392857142857144,928,390,17.61006289308176,17.61006289308176,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2018-02-26,139221,139311,138291,139220,6940.5,6890.0,6915.25,6902.0,6791.25,6901.5,6846.625,6933.75,2.1607142857142856,930,390,14.925619834710744,23.371900826446282,ABOVE,ABOVE_OR_EQUAL,ABOVE,False,OPEN_ABOVE_PRIOR_HIGH
2018-02-27,140586,140676,139656,140585,7009.0,6977.25,6993.125,6993.25,6929.5,6992.25,6961.375,6996.25,2.8035714285714284,930,390,1.426751592356688,11.324840764331212,ABOVE,ABOVE_OR_EQUAL,ABOVE,False,OPEN_ABOVE_PRIOR_HIGH
2018-02-28,141951,142041,141021,141950,6947.75,6893.25,6920.5,7008.5,6905.0,6905.0,6956.75,6945.25,2.1607142857142856,930,390,18.62809917355372,25.22314049586777,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2018-03-01,143316,143406,142386,143315,6898.75,6823.0,6860.875,6970.5,6860.0,6861.25,6915.25,6865.25,3.4464285714285716,930,390,1.160621761658031,21.979274611398964,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2018-03-02,144681,144771,143751,144680,6778.25,6664.5,6721.375,6898.0,6689.0,6753.0,6793.5,6672.5,4.660714285714286,930,390,-17.272030651340998,24.406130268199234,BELOW_OR_EQUAL,BELOW,BELOW,False,OPEN_BELOW_PRIOR_LOW
2018-03-05,146045,146135,145116,146044,6833.0,6742.5,6787.75,6823.25,6646.0,6811.75,6734.625,6781.5,4.0,929,390,-7.5625,22.625,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,BELOW,True,OPEN_INSIDE_PRIOR_RANGE
2018-03-06,147410,147500,146480,147409,6926.0,6877.0,6901.5,6904.5,6753.25,6884.75,6828.875,6918.0,2.3035714285714284,930,390,14.434108527131784,21.271317829457367,ABOVE,ABOVE_OR_EQUAL,ABOVE,False,OPEN_ABOVE_PRIOR_HIGH
2018-03-07,148775,148865,147845,148774,6878.0,6798.25,6838.125,6939.25,6871.75,6914.25,6905.5,6862.75,4.357142857142857,930,390,-11.819672131147541,18.303278688524593,BELOW_OR_EQUAL,BELOW,BELOW,False,OPEN_BELOW_PRIOR_LOW
2018-03-08,150140,150230,149210,150139,6968.75,6913.5,6941.125,6937.0,6850.25,6930.0,6893.625,6956.0,2.8035714285714284,930,390,9.273885350318473,19.707006369426754,ABOVE,ABOVE_OR_EQUAL,ABOVE,False,OPEN_ABOVE_PRIOR_HIGH
2018-03-09,151499,151589,150575,151498,7035.0,6963.0,6999.0,6973.75,6931.0,6967.25,6952.375,7020.0,2.392857142857143,924,390,22.044776119402986,30.08955223880597,ABOVE,ABOVE_OR_EQUAL,ABOVE,False,OPEN_ABOVE_PRIOR_HIGH
2018-03-12,152860,152950,151934,152859,7177.0,7090.0,7133.5,7102.5,7008.25,7101.75,7055.375,7150.25,1.3928571428571428,926,390,34.820512820512825,62.46153846153847,ABOVE,ABOVE_OR_EQUAL,ABOVE,False,OPEN_ABOVE_PRIOR_HIGH
2018-03-13,154214,154304,153295,154213,7203.0,7151.25,7177.125,7185.0,7135.25,7159.25,7160.125,7197.25,2.7857142857142856,919,390,13.641025641025642,18.576923076923077,ABOVE,ABOVE_OR_EQUAL,ABOVE,False,OPEN_ABOVE_PRIOR_HIGH
2018-03-14,155578,155668,154649,155577,7121.5,7042.5,7082.0,7214.5,7050.5,7071.25,7132.5,7105.25,2.7857142857142856,929,390,12.205128205128206,28.35897435897436,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2018-03-15,156943,157033,156013,156942,7077.0,7027.25,7052.125,7111.75,7036.5,7066.5,7074.125,7071.25,1.8214285714285714,930,390,2.607843137254902,27.313725490196077,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2018-03-16,158308,158398,157378,158307,7083.0,7051.5,7067.25,7100.0,7032.5,7055.25,7066.25,7067.5,4.446428571428571,930,390,2.755020080321285,7.0843373493975905,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2018-03-19,159673,159763,158743,159672,7043.0,6928.0,6985.5,7084.75,7033.0,7038.5,7058.875,6972.0,3.267857142857143,930,390,-20.349726775956285,35.19125683060109,BELOW_OR_EQUAL,BELOW,BELOW,False,OPEN_BELOW_PRIOR_LOW
2018-03-20,161038,161128,160108,161037,6927.75,6875.0,6901.375,6973.5,6821.25,6885.75,6897.375,6884.25,5.214285714285714,930,390,-0.2876712328767123,10.116438356164384,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,BELOW,True,OPEN_INSIDE_PRIOR_RANGE
2018-03-21,162393,162483,161473,162392,6923.5,6881.5,6902.5,6922.0,6863.0,6905.75,6892.5,6887.25,2.4464285714285716,920,390,-7.562043795620437,17.16788321167883,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,BELOW,True,OPEN_INSIDE_PRIOR_RANGE
2018-03-22,163758,163848,162828,163757,6915.0,6765.5,6840.25,6951.0,6842.25,6870.75,6896.625,6779.75,3.9107142857142856,930,390,-23.269406392694066,38.22831050228311,BELOW_OR_EQUAL,BELOW,BELOW,False,OPEN_BELOW_PRIOR_LOW
2018-03-23,165123,165213,164193,165122,6703.0,6594.25,6648.625,6824.0,6694.0,6698.0,6759.0,6692.25,5.821428571428571,930,390,-0.9877300613496933,18.680981595092025,BELOW_OR_EQUAL,BELOW,BELOW,False,OPEN_BELOW_PRIOR_LOW
2018-03-26,166488,166578,165558,166487,6679.25,6525.0,6602.125,6721.25,6520.0,6520.25,6620.625,6655.25,2.9285714285714284,930,390,46.09756097560976,52.670731707317074,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2018-03-27,167853,167943,166923,167852,6849.25,6770.5,6809.875,6779.0,6552.25,6771.25,6665.625,6819.0,3.232142857142857,930,390,14.773480662983426,24.3646408839779,ABOVE,ABOVE_OR_EQUAL,ABOVE,False,OPEN_ABOVE_PRIOR_HIGH
2018-03-28,169218,169308,168288,169217,6582.25,6482.5,6532.375,6819.75,6490.0,6543.75,6654.875,6512.0,6.339285714285714,930,390,-5.008450704225352,15.735211267605633,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,BELOW,True,OPEN_INSIDE_PRIOR_RANGE
2018-03-29,170583,170673,169653,170582,6540.5,6469.0,6504.75,6574.5,6421.0,6471.0,6497.75,6505.5,4.125,930,390,8.363636363636363,17.333333333333332,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2018-04-02,171947,172037,171018,171946,6588.5,6527.25,6557.875,6653.75,6443.75,6589.5,6548.75,6539.0,3.5714285714285716,929,390,-14.139999999999999,17.15,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,BELOW,True,OPEN_INSIDE_PRIOR_RANGE
2018-04-03,173312,173402,172382,173311,6466.0,6394.25,6430.125,6570.25,6326.5,6399.5,6448.375,6456.75,3.1785714285714284,930,390,18.01123595505618,22.57303370786517,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2018-04-04,174676,174766,173747,174675,6469.5,6306.75,6388.125,6496.75,6351.25,6469.0,6424.0,6344.0,5.375,929,390,-23.25581395348837,30.27906976744186,BELOW_OR_EQUAL,BELOW,BELOW,False,OPEN_BELOW_PRIOR_LOW
2018-04-05,176041,176131,175111,176040,6654.5,6574.0,6614.25,6591.75,6337.25,6568.75,6464.5,6636.0,3.1785714285714284,930,390,21.15730337078652,25.325842696629216,ABOVE,ABOVE_OR_EQUAL,ABOVE,False,OPEN_ABOVE_PRIOR_HIGH
2018-04-06,177406,177496,176476,177405,6611.25,6485.25,6548.25,6645.75,6559.0,6605.5,6602.375,6536.25,4.428571428571429,930,390,-15.637096774193548,28.451612903225804,BELOW_OR_EQUAL,BELOW,BELOW,False,OPEN_BELOW_PRIOR_LOW
2018-04-09,178770,178860,177841,178769,6527.25,6460.0,6493.625,6599.25,6408.5,6443.0,6503.875,6494.75,3.517857142857143,929,390,14.710659898477157,19.116751269035532,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2018-04-10,180135,180225,179205,180134,6624.75,6471.75,6548.25,6618.0,6475.75,6483.25,6546.875,6585.0,3.1785714285714284,930,390,32.01123595505618,48.13483146067416,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2018-04-11,181501,181591,180571,181500,6627.5,6550.75,6589.125,6651.75,6542.0,6626.5,6596.875,6590.0,3.357142857142857,930,390,-10.872340425531915,22.861702127659573,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,BELOW,True,OPEN_INSIDE_PRIOR_RANGE
2018-04-12,182864,182954,181936,182863,6642.25,6589.75,6616.0,6663.25,6585.0,6594.5,6624.125,6632.75,2.892857142857143,928,390,13.222222222222223,18.14814814814815,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2018-04-13,184228,184318,183299,184227,6707.75,6645.5,6676.625,6693.75,6627.25,6667.75,6660.5,6702.5,2.3035714285714284,929,390,15.08527131782946,27.02325581395349,ABOVE,ABOVE_OR_EQUAL,ABOVE,False,OPEN_ABOVE_PRIOR_HIGH
2018-04-16,185593,185683,184663,185592,6698.0,6642.25,6670.125,6713.0,6606.25,6635.25,6659.625,6681.75,2.3214285714285716,930,390,20.03076923076923,24.015384615384612,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2018-04-17,186958,187048,186028,186957,6761.0,6698.5,6729.75,6710.0,6639.25,6683.25,6674.625,6751.25,2.3035714285714284,930,390,29.519379844961243,27.131782945736436,ABOVE,ABOVE_OR_EQUAL,ABOVE,False,OPEN_ABOVE_PRIOR_HIGH
2018-04-18,188316,188406,187393,188315,6858.25,6816.5,6837.375,6844.75,6740.0,6826.25,6792.375,6831.25,2.392857142857143,923,390,2.0895522388059704,17.44776119402985,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2018-04-19,189676,189766,188751,189675,6866.25,6803.0,6834.625,6867.0,6796.75,6842.5,6831.875,6810.5,3.0535714285714284,925,390,-10.479532163742691,20.713450292397663,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,BELOW,True,OPEN_INSIDE_PRIOR_RANGE
2018-04-20,191040,191130,190111,191039,6790.25,6733.75,6762.0,6823.5,6755.25,6781.25,6789.375,6761.0,3.4464285714285716,929,390,-5.875647668393782,16.393782383419687,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,BELOW,True,OPEN_INSIDE_PRIOR_RANGE
2018-04-23,192405,192495,191475,192404,6720.0,6660.0,6690.0,6766.5,6646.0,6673.0,6706.25,6701.5,1.6071428571428572,930,390,17.733333333333334,37.33333333333333,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2018-04-24,193763,193853,192840,193762,6717.75,6654.0,6685.875,6728.0,6616.75,6653.75,6672.375,6684.25,2.4107142857142856,923,390,12.651851851851852,26.444444444444446,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2018-04-25,195127,195217,194198,195126,6538.75,6475.5,6507.125,6695.75,6467.25,6512.75,6581.5,6524.75,3.0535714285714284,929,390,3.929824561403509,20.713450292397663,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2018-04-26,196491,196581,195562,196490,6617.5,6559.25,6588.375,6546.25,6429.25,6522.25,6487.75,6604.75,3.4285714285714284,929,390,24.0625,16.989583333333336,ABOVE,ABOVE_OR_EQUAL,ABOVE,False,OPEN_ABOVE_PRIOR_HIGH
2018-04-27,197855,197945,196926,197854,6772.0,6731.0,6751.5,6678.25,6581.75,6655.25,6630.0,6754.0,2.892857142857143,929,390,34.135802469135804,14.17283950617284,ABOVE,ABOVE_OR_EQUAL,ABOVE,False,OPEN_ABOVE_PRIOR_HIGH
2018-04-30,199189,199279,198290,199188,6712.5,6666.25,6689.375,6756.5,6623.0,6661.75,6689.75,6676.0,2.3214285714285716,899,390,6.138461538461538,19.92307692307692,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2018-05-01,200549,200639,199624,200548,6628.0,6590.0,6609.0,6718.0,6595.5,6610.75,6656.75,6595.0,3.267857142857143,925,390,-4.8196721311475414,11.628415300546449,BELOW_OR_EQUAL,BELOW,BELOW,False,OPEN_BELOW_PRIOR_LOW
2018-05-02,201913,202003,200984,201912,6729.5,6686.75,6708.125,6688.75,6578.75,6685.0,6633.75,6700.75,4.125,929,390,3.8181818181818183,10.363636363636363,ABOVE,ABOVE_OR_EQUAL,ABOVE,False,OPEN_ABOVE_PRIOR_HIGH
2018-05-03,203277,203367,202348,203276,6651.25,6600.25,6625.75,6718.75,6638.0,6647.0,6678.375,6614.75,3.3392857142857144,929,390,-9.657754010695188,15.272727272727272,BELOW_OR_EQUAL,BELOW,BELOW,False,OPEN_BELOW_PRIOR_LOW
2018-05-04,204638,204728,203712,204637,6673.0,6613.5,6643.25,6671.5,6538.0,6644.75,6604.75,6616.0,4.339285714285714,926,390,-6.625514403292181,13.7119341563786,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,BELOW,True,OPEN_INSIDE_PRIOR_RANGE
2018-05-07,206003,206093,205073,206002,6833.0,6772.25,6802.625,6788.5,6610.5,6772.75,6699.5,6803.5,2.75,930,390,11.181818181818182,22.09090909090909,ABOVE,ABOVE_OR_EQUAL,ABOVE,False,OPEN_ABOVE_PRIOR_HIGH
2018-05-08,207365,207455,206439,207364,6837.5,6791.0,6814.25,6851.25,6797.5,6826.75,6824.375,6813.25,1.7857142857142858,926,390,-7.56,26.04,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,BELOW,True,OPEN_INSIDE_PRIOR_RANGE
2018-05-09,208726,208816,207801,208725,6850.0,6812.5,6831.25,6836.25,6771.0,6817.0,6803.625,6833.5,2.0,925,390,8.25,18.75,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2018-05-10,210087,210177,209162,210086,6923.5,6888.75,6906.125,6901.0,6808.25,6895.25,6854.625,6917.0,1.6607142857142858,925,390,13.096774193548386,20.924731182795696,ABOVE,ABOVE_OR_EQUAL,ABOVE,False,OPEN_ABOVE_PRIOR_HIGH
2018-05-11,211441,211531,210524,211440,6979.5,6948.5,6964.0,6971.25,6911.5,6967.5,6941.375,6954.5,2.0357142857142856,917,390,-6.385964912280702,15.228070175438598,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,BELOW,True,OPEN_INSIDE_PRIOR_RANGE
2018-05-14,212803,212893,211877,212802,6994.25,6957.75,6976.0,6975.0,6928.25,6957.5,6951.625,6974.5,1.6964285714285714,926,390,10.021052631578948,21.51578947368421,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2018-05-15,214163,214253,213239,214162,6976.75,6902.5,6939.625,7013.5,6958.5,6969.25,6986.0,6913.0,4.107142857142857,924,390,-13.695652173913045,18.07826086956522,BELOW_OR_EQUAL,BELOW,BELOW,False,OPEN_BELOW_PRIOR_LOW
2018-05-16,215525,215615,214599,215524,6907.0,6875.5,6891.25,6917.25,6854.25,6889.25,6885.75,6900.0,2.5892857142857144,926,390,4.151724137931034,12.165517241379309,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2018-05-17,216880,216970,215962,216879,6944.5,6898.0,6921.25,6953.5,6896.5,6937.5,6925.0,6912.25,2.357142857142857,918,390,-10.712121212121211,19.727272727272727,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,BELOW,True,OPEN_INSIDE_PRIOR_RANGE
2018-05-18,218237,218327,217316,218236,6936.25,6868.25,6902.25,6962.0,6875.0,6907.5,6918.5,6885.25,3.107142857142857,921,390,-7.160919540229885,21.885057471264368,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,BELOW,True,OPEN_INSIDE_PRIOR_RANGE
2018-05-21,219590,219680,218673,219589,6947.75,6898.75,6923.25,6905.75,6862.25,6873.5,6884.0,6926.25,1.9285714285714286,917,390,27.35185185185185,25.40740740740741,ABOVE,ABOVE_OR_EQUAL,ABOVE,False,OPEN_ABOVE_PRIOR_HIGH
2018-05-22,220932,221022,220027,220931,6947.5,6908.75,6928.125,6957.0,6881.5,6912.0,6919.25,6942.5,1.2321428571428572,905,390,24.753623188405797,31.44927536231884,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2018-05-23,222298,222388,221369,222297,6908.25,6829.75,6869.0,6954.75,6890.0,6900.75,6922.375,6847.75,2.0357142857142856,929,390,-26.035087719298247,38.56140350877193,BELOW_OR_EQUAL,BELOW,BELOW,False,OPEN_BELOW_PRIOR_LOW
2018-05-24,223663,223753,222734,223662,6975.0,6925.25,6950.125,6961.0,6847.25,6960.0,6904.125,6957.75,3.0892857142857144,929,390,-0.7283236994219653,16.104046242774565,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,BELOW,True,OPEN_INSIDE_PRIOR_RANGE
2018-05-25,225028,225118,224099,225027,7003.75,6942.75,6973.25,6969.0,6885.25,6954.25,6927.125,6956.25,4.232142857142857,929,390,0.4725738396624473,14.413502109704643,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2018-05-28,226377,226467,225465,226376,7007.0,6969.75,6988.375,6989.5,6942.5,6963.5,6966.0,6973.75,1.3571428571428572,912,390,7.552631578947368,27.44736842105263,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2018-05-29,227506,227596,226587,227505,6995.0,6895.0,6945.0,6998.25,6971.25,6992.5,6984.75,6930.25,3.875,919,210,-16.06451612903226,25.806451612903224,BELOW_OR_EQUAL,BELOW,BELOW,False,OPEN_BELOW_PRIOR_LOW
2018-05-30,228873,228963,227943,228872,6977.5,6918.5,6948.0,6971.75,6890.5,6931.75,6931.125,6960.0,2.0,930,390,14.125,29.5,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2018-05-31,230231,230321,229310,230230,7003.5,6967.5,6985.5,6994.75,6942.5,6981.5,6968.625,6980.5,4.125,921,390,-0.24242424242424243,8.727272727272727,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,BELOW,True,OPEN_INSIDE_PRIOR_RANGE
2018-06-01,231590,231680,230667,231589,7017.0,6977.25,6997.125,7023.5,6958.25,6977.0,6990.875,7010.0,2.0892857142857144,923,390,15.794871794871794,19.025641025641026,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2018-06-04,232955,233045,232026,232954,7120.75,7071.75,7096.25,7090.5,7009.25,7086.25,7049.875,7103.75,2.0892857142857144,929,390,8.376068376068375,23.45299145299145,ABOVE,ABOVE_OR_EQUAL,ABOVE,False,OPEN_ABOVE_PRIOR_HIGH
2018-06-05,234310,234400,233391,234309,7174.5,7137.5,7156.0,7151.5,7100.0,7147.0,7125.75,7163.75,1.4285714285714286,919,390,11.725,25.9,ABOVE,ABOVE_OR_EQUAL,ABOVE,False,OPEN_ABOVE_PRIOR_HIGH
2018-06-06,235669,235759,234746,235668,7203.25,7174.0,7188.625,7184.5,7139.75,7170.75,7162.125,7178.5,1.4642857142857142,923,390,5.2926829268292686,19.975609756097562,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2018-06-07,237030,237120,236105,237029,7234.25,7205.75,7220.0,7212.0,7142.25,7211.75,7177.125,7214.0,1.9642857142857142,925,390,1.1454545454545455,14.50909090909091,ABOVE,ABOVE_OR_EQUAL,ABOVE,False,OPEN_ABOVE_PRIOR_HIGH
2018-06-08,238388,238478,237466,238387,7160.75,7077.75,7119.25,7215.5,7116.75,7152.75,7166.125,7115.25,2.5714285714285716,922,390,-14.583333333333332,32.27777777777778,BELOW_OR_EQUAL,BELOW,BELOW,False,OPEN_BELOW_PRIOR_LOW
2018-06-11,239742,239832,238825,239741,7184.75,7125.0,7154.875,7163.0,7100.75,7151.0,7131.875,7171.75,1.4642857142857142,917,390,14.170731707317074,40.80487804878049,ABOVE,ABOVE_OR_EQUAL,ABOVE,False,OPEN_ABOVE_PRIOR_HIGH
2018-06-12,241104,241194,240178,241103,7211.75,7181.0,7196.375,7214.75,7170.0,7193.0,7192.375,7207.0,1.3928571428571428,926,390,10.051282051282051,22.076923076923077,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2018-06-13,242466,242556,241541,242465,7257.5,7230.25,7243.875,7242.5,7198.75,7236.25,7220.625,7246.0,1.4107142857142858,925,390,6.911392405063291,19.31645569620253,ABOVE,ABOVE_OR_EQUAL,ABOVE,False,OPEN_ABOVE_PRIOR_HIGH
2018-06-14,243832,243922,242903,243831,7265.5,7205.25,7235.375,7290.0,7219.25,7230.75,7254.625,7264.75,2.6607142857142856,929,390,12.778523489932887,22.644295302013425,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2018-06-15,245195,245285,244268,245194,7318.75,7266.0,7292.375,7321.0,7261.25,7310.25,7291.125,7283.25,5.535714285714286,927,390,-4.87741935483871,9.529032258064516,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,BELOW,True,OPEN_INSIDE_PRIOR_RANGE
2018-06-18,246560,246650,245632,246559,7289.25,7218.25,7253.75,7293.75,7245.0,7280.0,7269.375,7231.75,2.2142857142857144,928,390,-21.79032258064516,32.064516129032256,BELOW_OR_EQUAL,BELOW,BELOW,False,OPEN_BELOW_PRIOR_LOW
2018-06-19,247923,248013,246996,247922,7279.0,7162.0,7220.5,7280.75,7208.75,7274.0,7244.75,7178.25,3.0535714285714284,927,390,-31.356725146198833,38.31578947368421,BELOW_OR_EQUAL,BELOW,BELOW,False,OPEN_BELOW_PRIOR_LOW
2018-06-20,249289,249379,248359,249288,7293.5,7226.75,7260.125,7254.25,7157.5,7252.25,7205.875,7285.5,2.625,930,390,12.666666666666666,25.428571428571427,ABOVE,ABOVE_OR_EQUAL,ABOVE,False,OPEN_ABOVE_PRIOR_HIGH
2018-06-21,250652,250742,249725,250651,7358.5,7288.75,7323.625,7336.5,7280.0,7306.0,7308.25,7322.75,2.017857142857143,927,390,8.300884955752213,34.56637168141593,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2018-06-22,252017,252107,251089,252016,7274.0,7222.0,7248.0,7329.75,7226.25,7239.75,7278.0,7266.75,2.0357142857142856,928,390,13.263157894736842,25.54385964912281,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2018-06-25,253377,253467,252454,253376,7222.75,7142.5,7182.625,7268.25,7198.25,7216.0,7233.25,7159.5,2.232142857142857,923,390,-25.311999999999998,35.952,BELOW_OR_EQUAL,BELOW,BELOW,False,OPEN_BELOW_PRIOR_LOW
2018-06-26,254741,254831,253813,254740,7093.25,7040.5,7066.875,7169.5,6995.5,7058.0,7082.5,7085.0,2.267857142857143,928,390,11.905511811023622,23.25984251968504,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2018-06-27,256106,256196,255178,256105,7121.5,7013.25,7067.375,7130.0,7059.75,7090.5,7094.875,7118.0,3.0357142857142856,928,390,9.058823529411764,35.65882352941177,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2018-06-28,257472,257562,256542,257471,7039.75,6956.0,6997.875,7151.5,6988.0,6989.0,7069.75,6983.0,2.7857142857142856,930,390,-2.1538461538461537,30.064102564102566,BELOW_OR_EQUAL,BELOW,BELOW,False,OPEN_BELOW_PRIOR_LOW
2018-06-29,258837,258927,257909,258836,7113.75,7045.0,7079.375,7076.5,6968.5,7053.75,7022.5,7083.5,2.5892857142857144,928,390,11.489655172413793,26.551724137931032,ABOVE,ABOVE_OR_EQUAL,ABOVE,False,OPEN_ABOVE_PRIOR_HIGH
2018-07-02,260204,260294,259274,260203,7088.0,6992.25,7040.125,7123.75,7064.0,7064.25,7093.875,7001.75,2.982142857142857,930,390,-20.95808383233533,32.10778443113772,BELOW_OR_EQUAL,BELOW,BELOW,False,OPEN_BELOW_PRIOR_LOW
2018-07-03,261566,261656,260640,261565,7165.0,7096.5,7130.75,7119.0,6987.5,7118.75,7053.25,7143.5,1.7678571428571428,926,390,14.0,38.74747474747475,ABOVE,ABOVE_OR_EQUAL,ABOVE,False,OPEN_ABOVE_PRIOR_HIGH
