signal_id,direction,entry_timestamp,mfe_1,mae_1,mfe_2,mae_2,mfe_3,mae_3,mfe_6,mae_6,mfe_12,mae_12,mfe_18,mae_18,mfe_24,mae_24,mfe_36,mae_36,mfe_r,mae_r,bars_to_mfe,bars_to_mae,p_0.25R_before_0.25R,p_0.25R_before_0.5R,p_0.25R_before_0.75R,p_0.25R_before_1.0R,p_0.5R_before_0.25R,p_0.5R_before_0.5R,p_0.5R_before_0.75R,p_0.5R_before_1.0R,p_0.75R_before_0.25R,p_0.75R_before_0.5R,p_0.75R_before_0.75R,p_0.75R_before_1.0R,p_1.0R_before_0.25R,p_1.0R_before_0.5R,p_1.0R_before_0.75R,p_1.0R_before_1.0R,p_1.25R_before_0.25R,p_1.25R_before_0.5R,p_1.25R_before_0.75R,p_1.25R_before_1.0R,p_1.5R_before_0.25R,p_1.5R_before_0.5R,p_1.5R_before_0.75R,p_1.5R_before_1.0R,p_2.0R_before_0.25R,p_2.0R_before_0.5R,p_2.0R_before_0.75R,p_2.0R_before_1.0R,p_2.5R_before_0.25R,p_2.5R_before_0.5R,p_2.5R_before_0.75R,p_2.5R_before_1.0R,p_3.0R_before_0.25R,p_3.0R_before_0.5R,p_3.0R_before_0.75R,p_3.0R_before_1.0R
3104,Long,2025-01-21 15:00:00-06:00,0.4080439959948261,0.189448998140455,0.4080439959948261,0.3716114963524309,0.4080439959948261,0.4299034957802632,0.4080439959948261,0.4299034957802632,1.6977544833356157,0.4299034957802632,1.6977544833356157,0.4299034957802632,1.6977544833356157,0.4299034957802632,2.3826854766126453,0.4299034957802632,2.3826854766126453,0.4299034957802632,36.0,3.0,True,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False
3105,Short,2025-01-22 14:35:00-06:00,0.20705944251352967,0.4026155826651966,0.20705944251352967,0.7362113511592167,1.0928137243769622,1.0122906078439229,1.1848401432718643,1.0122906078439229,1.713992051917551,1.0122906078439229,1.909548192069218,1.0122906078439229,2.1856274487539245,1.0122906078439229,2.6572628455902976,1.0122906078439229,2.6572628455902976,1.0122906078439229,36.0,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3106,Short,2025-01-23 11:30:00-06:00,0.34349842327531716,0.07189501882506638,0.34349842327531716,0.19970838562518436,0.34349842327531716,0.5352184734754941,0.34349842327531716,0.9745769218508997,0.34349842327531716,2.06897887507691,0.34349842327531716,2.364547285802183,0.34349842327531716,2.364547285802183,0.34349842327531716,2.364547285802183,0.34349842327531716,2.364547285802183,1.0,18.0,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3107,Long,2025-01-23 19:05:00-06:00,0.7713417698141527,0.2966699114669818,1.1669016517701285,0.2966699114669818,1.1669016517701285,0.2966699114669818,1.1669016517701285,1.127345663574531,1.1669016517701285,1.384459586845915,3.1051450733544095,1.384459586845915,3.1051450733544095,1.384459586845915,3.1051450733544095,2.2744693212468605,3.1051450733544095,2.2744693212468605,18.0,36.0,False,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3108,Long,2025-01-23 20:15:00-06:00,0.32939766971400003,0.8783937859040002,0.32939766971400003,1.0823066290602859,0.32939766971400003,1.1293634390194287,0.32939766971400003,1.1293634390194287,0.32939766971400003,1.411704298774286,0.32939766971400003,3.9370864332482864,0.32939766971400003,4.125313673084857,0.32939766971400003,4.64293858263543,0.32939766971400003,4.64293858263543,1.0,36.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3109,Long,2025-01-24 03:15:00-06:00,0.5166780149398789,-0.016146187966871214,0.5166780149398789,0.0968771278012273,0.6297013307079774,0.0968771278012273,0.6297013307079774,0.597408954774235,0.6297013307079774,1.2109640975153413,0.6297013307079774,1.7760806763558337,0.6297013307079774,1.7760806763558337,1.19481790954847,1.7760806763558337,1.19481790954847,1.7760806763558337,36.0,18.0,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3110,Short,2025-01-27 10:20:00-06:00,0.3787227703236067,0.05269186369719745,0.3787227703236067,0.05269186369719745,0.41165518513435506,0.2733390429292118,0.46434704883155253,0.7772049895336623,0.7969644384201114,0.7772049895336623,0.9879724443224522,0.7772049895336623,1.1065291376411464,0.7772049895336623,1.1065291376411464,0.7772049895336623,1.1065291376411464,0.7772049895336623,24.0,6.0,True,True,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3111,Long,2025-01-27 13:25:00-06:00,0.01668244729550884,0.8090986938321787,0.01668244729550884,1.1594300870378644,0.01668244729550884,1.4722259738286552,0.01668244729550884,2.623314837218765,0.01668244729550884,2.623314837218765,0.2127012030177377,2.623314837218765,1.2970602772258122,2.623314837218765,1.7558275778523054,2.623314837218765,1.7558275778523054,2.623314837218765,36.0,6.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3112,Short,2025-01-27 13:45:00-06:00,0.39916347344286063,0.10851045880000096,0.39916347344286063,0.48054631754286137,0.39916347344286063,0.771199332185721,0.39916347344286063,1.1936150468000104,0.39916347344286063,2.0151942348571605,0.39916347344286063,3.2436876434143143,0.39916347344286063,3.2436876434143143,0.39916347344286063,3.6699787315571752,0.39916347344286063,3.6699787315571752,1.0,36.0,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3113,Long,2025-01-28 09:00:00-06:00,0.1819941196946328,0.7237440573902839,0.4147772960482329,0.7237440573902839,0.45286908854245833,0.7237440573902839,2.1204431155118844,0.7237440573902839,2.1204431155118844,0.7237440573902839,2.1204431155118844,0.7237440573902839,2.3659235560302263,0.7237440573902839,3.5044449094687433,0.7237440573902839,3.5044449094687433,0.7237440573902839,36.0,1.0,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,True
3114,Long,2025-01-28 22:00:00-06:00,0.09475504998683805,0.47377524993419023,0.3600691899499846,0.47377524993419023,0.7201383798999692,0.47377524993419023,0.7201383798999692,0.47377524993419023,0.7201383798999692,0.49272625993155783,0.7201383798999692,0.8338444398841748,6.121176229149738,1.6866398897657173,6.594951479083928,1.6866398897657173,6.594951479083928,1.6866398897657173,36.0,24.0,False,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3115,Short,2025-01-29 23:05:00-06:00,0.3186212162937902,0.2731038996803916,0.3186212162937902,0.5006904827473846,0.3186212162937902,0.5006904827473846,0.5462077993607832,0.842070357347874,0.5462077993607832,1.2517262068684614,1.8662099811493424,1.2517262068684614,2.6855216801905173,1.2517262068684614,2.6855216801905173,3.482074720924993,2.6855216801905173,3.482074720924993,24.0,36.0,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3116,Long,2025-01-30 08:45:00-06:00,0.24731341609549265,0.984497637149365,0.24731341609549265,1.583757068457674,0.24731341609549265,3.272146736032672,0.24731341609549265,3.3720233079173902,0.24731341609549265,4.446885462486262,0.24731341609549265,6.016374449246119,0.24731341609549265,6.016374449246119,0.24731341609549265,6.016374449246119,0.24731341609549265,6.016374449246119,1.0,18.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3117,Short,2025-01-30 09:00:00-06:00,0.4092475653359396,0.15485043012711228,0.4092475653359396,0.41662139534199255,0.5788456554751578,0.41662139534199255,1.412088446159143,0.41662139534199255,2.4038685819732666,0.41662139534199255,2.6287703971578824,0.41662139534199255,2.6287703971578824,0.41662139534199255,2.6287703971578824,0.41662139534199255,2.6287703971578824,0.41662139534199255,18.0,2.0,True,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False,False,False,False
3118,Long,2025-01-31 05:15:00-06:00,0.02854387937218657,0.44243013026889183,0.02854387937218657,0.6422372858741978,0.02854387937218657,0.7706847430490374,0.02854387937218657,0.7706847430490374,0.499517889013265,0.7706847430490374,0.499517889013265,1.0846674161430896,0.499517889013265,1.6698169432729144,0.499517889013265,3.097010911882243,0.499517889013265,3.097010911882243,12.0,36.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3119,Long,2025-01-31 08:30:00-06:00,0.2789962720670725,1.4492306354595155,0.34099544363753304,1.4492306354595155,0.7439900588455266,1.4492306354595155,2.9759602353821064,1.4492306354595155,3.7509498800128633,1.4492306354595155,4.773936210925463,1.4492306354595155,4.773936210925463,1.4492306354595155,4.773936210925463,1.4492306354595155,4.773936210925463,1.4492306354595155,18.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3120,Short,2025-01-31 12:15:00-06:00,0.7126353758324236,0.9190998305128455,1.0656229918989513,0.9190998305128455,2.8305610722315895,0.9190998305128455,3.1902088319974857,0.9190998305128455,4.742022313950334,0.9190998305128455,7.066412465029921,0.9190998305128455,7.978852151843398,0.9190998305128455,8.425081779701085,0.9190998305128455,8.425081779701085,0.9190998305128455,36.0,1.0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
3121,Long,2025-02-03 04:30:00-06:00,0.20020750568011011,0.06256484552503441,0.2752853203101514,0.16266859836508946,0.33159368128268235,0.2314899284426273,0.8446254145879645,0.36287610404519954,0.9697551056380334,0.36287610404519954,0.9697551056380334,0.9634986210855299,0.9697551056380334,1.4389914470757914,0.9697551056380334,1.9457666958285702,0.9697551056380334,1.9457666958285702,12.0,36.0,True,True,True,True,False,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3122,Long,2025-02-03 07:10:00-06:00,-0.006006925417026201,0.39045015210670303,0.1441662100086288,0.7568726025453013,0.1441662100086288,0.7568726025453013,0.1441662100086288,1.3155166663287379,0.1441662100086288,1.495724428839524,1.856139953861096,1.495724428839524,1.856139953861096,2.7631856918320525,5.2921012924000825,2.9794350068449957,5.2921012924000825,2.9794350068449957,36.0,36.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3123,Long,2025-02-03 09:25:00-06:00,0.3406507121928426,0.3379255064952999,0.5504915509036337,0.3379255064952999,1.1064335132023528,0.3379255064952999,1.1064335132023528,0.3379255064952999,1.3326255860984004,0.3379255064952999,1.3326255860984004,0.3379255064952999,1.3326255860984004,0.3379255064952999,1.3326255860984004,0.3379255064952999,1.3326255860984004,0.3379255064952999,12.0,1.0,False,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3124,Short,2025-02-04 15:00:00-06:00,0.04452471628452411,0.8332482618960941,0.04452471628452411,0.8332482618960941,0.04452471628452411,1.0940358858483068,0.1653775176282324,1.0940358858483068,1.4247909211047716,1.0940358858483068,1.4247909211047716,1.0940358858483068,1.4247909211047716,1.0940358858483068,1.4247909211047716,1.0940358858483068,1.4247909211047716,1.0940358858483068,12.0,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3125,Short,2025-02-04 15:40:00-06:00,0.11390272797305835,0.40870978860920937,0.11390272797305835,0.4154099490782128,0.31490754204316135,0.4154099490782128,1.0050240703505149,0.4154099490782128,1.0050240703505149,0.4154099490782128,1.0050240703505149,0.4154099490782128,1.0050240703505149,0.790618935342405,1.0050240703505149,0.9715232680054977,1.0050240703505149,0.9715232680054977,6.0,36.0,False,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3126,Long,2025-02-05 10:05:00-06:00,0.09584563034453225,0.6154298369491019,0.09584563034453225,1.1249250298331943,0.09584563034453225,1.2359041807584423,0.5851627957876706,1.2359041807584423,2.391096251753068,1.2359041807584423,2.391096251753068,1.2359041807584423,2.391096251753068,1.2359041807584423,2.391096251753068,1.2359041807584423,2.391096251753068,1.2359041807584423,12.0,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3127,Short,2025-02-05 14:40:00-06:00,0.18813941949807458,0.5050058102316739,0.18813941949807458,1.2476614135135473,0.18813941949807458,2.881503740733669,0.18813941949807458,3.614257269305117,0.18813941949807458,3.9113195106178664,0.18813941949807458,3.9113195106178664,0.18813941949807458,3.9113195106178664,0.18813941949807458,4.020242332432542,0.18813941949807458,4.020242332432542,1.0,36.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3128,Long,2025-02-05 14:55:00-06:00,0.6933071795477636,0.3714145604720162,0.6933071795477636,0.3714145604720162,0.8666339744347045,0.3714145604720162,1.1142436814160486,0.3714145604720162,1.1142436814160486,0.3714145604720162,1.1142436814160486,0.37966821737139433,1.1142436814160486,0.37966821737139433,1.2050339073092082,0.37966821737139433,1.2050339073092082,0.37966821737139433,36.0,18.0,False,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
