pullback_id,leg_id,leg_direction,start_i,deepest_i,depth_pts,depth_atr,depth_pct_of_leg,duration,speed,efficiency,overlapping_candles,prior_swing_holds
PB-0000211,LEG-0000529,BULL,8290,8297,2.0,5.6,1.0,8,0.25,0.2,12,True
PB-0000212,LEG-0000530,BEAR,8303,8306,1.75,5.764705882352942,0.875,4,0.4375,0.20588235294117646,6,True
PB-0000213,LEG-0000531,BULL,8312,8360,1.75,5.764705882352942,1.0,49,0.03571428571428571,0.22580645161290322,6,True
PB-0000214,LEG-0000537,BULL,8384,8398,0.75,2.2105263157894735,0.42857142857142855,15,0.05,0.04054054054054054,21,True
PB-0000215,LEG-0000538,BULL,8394,8398,1.5,6.461538461538462,0.6,5,0.3,0.07142857142857142,23,True
PB-0000216,LEG-0000543,BULL,8443,8452,1.75,4.083333333333334,0.875,10,0.175,0.0603448275862069,28,True
PB-0000217,LEG-0000546,BULL,8471,8471,1.75,4.454545454545455,0.7777777777777778,1,1.75,0.047619047619047616,41,True
PB-0000218,LEG-0000547,BULL,8502,8525,4.25,5.288888888888889,0.9444444444444444,24,0.17708333333333334,0.12686567164179105,37,True
PB-0000219,LEG-0000548,BEAR,8531,8531,3.0,5.793103448275861,0.75,1,3.0,0.08333333333333333,33,True
PB-0000220,LEG-0000549,BEAR,8552,8557,1.5,4.666666666666666,1.0,6,0.25,0.03896103896103896,32,True
PB-0000221,LEG-0000550,BEAR,8559,8559,1.25,3.0434782608695654,0.625,1,1.25,0.032467532467532464,32,True
PB-0000222,LEG-0000553,BULL,8608,8646,1.25,2.058823529411765,0.625,39,0.03205128205128205,0.04504504504504504,29,True
PB-0000223,LEG-0000555,BULL,8620,8646,2.5,5.185185185185185,0.625,27,0.09259259259259259,0.09009009009009009,31,True
PB-0000224,LEG-0000557,BULL,8659,8662,3.0,3.574468085106383,0.5454545454545454,4,0.75,0.1016949152542373,35,True
PB-0000225,LEG-0000561,BEAR,8716,8745,1.25,2.258064516129032,0.38461538461538464,30,0.041666666666666664,0.047619047619047616,31,True
PB-0000226,LEG-0000562,BEAR,8723,8745,1.5,3.0,1.0,23,0.06521739130434782,0.058823529411764705,32,True
PB-0000227,LEG-0000567,BULL,8782,8791,1.25,3.8888888888888884,1.0,10,0.125,0.031446540880503145,43,True
PB-0000228,LEG-0000568,BULL,8808,8811,2.25,3.818181818181818,0.75,4,0.5625,0.05555555555555555,51,True
PB-0000229,LEG-0000569,BULL,8829,8829,3.0,3.8181818181818183,0.8,1,3.0,0.05263157894736842,49,True
PB-0000230,LEG-0000576,BEAR,8927,8927,6.75,2.135593220338983,0.2523364485981308,1,6.75,0.04054054054054054,59,True
PB-0000231,LEG-0000577,BEAR,8940,8962,17.0,4.212389380530974,0.4444444444444444,23,0.7391304347826086,0.12142857142857143,58,True
PB-0000232,LEG-0000579,BEAR,8987,8993,10.0,3.7837837837837838,0.975609756097561,7,1.4285714285714286,0.06633499170812604,55,True
PB-0000233,LEG-0000581,BEAR,9009,9009,8.75,3.356164383561644,0.6730769230769231,1,8.75,0.05672609400324149,56,True
PB-0000234,LEG-0000582,BEAR,9038,9096,13.5,5.213793103448276,0.8709677419354839,59,0.2288135593220339,0.09642857142857143,58,True
PB-0000235,LEG-0000585,BULL,9083,9088,4.25,2.2037037037037037,0.5483870967741935,6,0.7083333333333334,0.0387243735763098,57,True
PB-0000236,LEG-0000586,BULL,9102,9131,4.75,2.509433962264151,0.8636363636363636,30,0.15833333333333333,0.04481132075471698,55,True
PB-0000237,LEG-0000588,BEAR,9137,9195,4.75,1.9416058394160582,0.76,59,0.08050847457627118,0.0581039755351682,54,True
PB-0000238,LEG-0000593,BULL,9190,9190,3.0,2.5074626865671643,0.48,1,3.0,0.045112781954887216,57,True
PB-0000239,LEG-0000594,BULL,9201,9201,1.5,1.5555555555555556,0.46153846153846156,1,1.5,0.02142857142857143,57,True
PB-0000240,LEG-0000595,BULL,9211,9213,2.5,2.5454545454545454,0.8333333333333334,3,0.8333333333333334,0.03225806451612903,57,True
PB-0000241,LEG-0000596,BULL,9227,9256,6.5,4.986301369863013,0.7647058823529411,30,0.21666666666666667,0.08666666666666667,58,True
PB-0000242,LEG-0000599,BULL,9270,9321,2.5,1.4736842105263157,0.4166666666666667,52,0.04807692307692308,0.062111801242236024,44,True
PB-0000243,LEG-0000600,BULL,9280,9321,5.5,3.710843373493976,0.8148148148148148,42,0.13095238095238096,0.19298245614035087,36,True
PB-0000244,LEG-0000604,BEAR,9327,9360,2.75,3.85,0.6875,34,0.08088235294117647,0.20754716981132076,18,True
PB-0000245,LEG-0000605,BULL,9339,9377,1.75,5.764705882352942,0.7777777777777778,39,0.04487179487179487,0.1076923076923077,17,True
PB-0000246,LEG-0000608,BULL,9397,9442,2.75,7.0,0.7333333333333333,46,0.059782608695652176,0.18333333333333332,19,True
PB-0000247,LEG-0000612,BULL,9485,9487,0.5,2.0,0.25,3,0.16666666666666666,0.028169014084507043,25,True
PB-0000248,LEG-0000613,BULL,9496,9496,0.5,2.5454545454545454,0.3333333333333333,1,0.5,0.023255813953488372,29,True
PB-0000249,LEG-0000614,BULL,9520,9528,2.25,4.846153846153846,0.9,9,0.25,0.1,35,True
PB-0000250,LEG-0000623,BULL,9653,9705,1.25,4.11764705882353,0.625,53,0.02358490566037736,0.13513513513513514,8,True
PB-0000251,LEG-0000624,BULL,9659,9705,1.75,7.538461538461538,0.7,47,0.03723404255319149,0.21212121212121213,7,True
PB-0000252,LEG-0000625,BEAR,9670,9689,1.25,17.5,0.8333333333333334,20,0.0625,0.11904761904761904,11,True
PB-0000253,LEG-0000628,BEAR,9711,9721,0.75,2.4705882352941178,0.5,11,0.06818181818181818,0.046153846153846156,20,True
PB-0000254,LEG-0000629,BEAR,9730,9739,1.25,6.363636363636364,1.0,10,0.125,0.07142857142857142,22,True
PB-0000255,LEG-0000630,BEAR,9755,9761,2.25,4.666666666666667,0.6923076923076923,7,0.32142857142857145,0.15517241379310345,18,True
PB-0000256,LEG-0000632,BEAR,9786,9786,1.0,3.7333333333333334,0.8,1,1.0,0.03278688524590164,28,True
PB-0000257,LEG-0000633,BEAR,9808,9812,1.5,12.0,0.75,5,0.3,0.03529411764705882,37,True
PB-0000258,LEG-0000635,BEAR,9828,9828,0.75,1.2727272727272727,0.5,1,0.75,0.016574585635359115,40,True
PB-0000259,LEG-0000636,BEAR,9843,9847,4.5,4.666666666666667,0.5625,5,0.9,0.12080536912751678,38,True
PB-0000260,LEG-0000637,BEAR,9874,9899,5.75,7.488372093023256,0.8518518518518519,26,0.22115384615384615,0.21100917431192662,34,True
PB-0000261,LEG-0000640,BEAR,9924,9930,2.25,5.04,0.9,7,0.32142857142857145,0.0891089108910891,23,True
PB-0000262,LEG-0000645,BULL,10001,10002,1.5,3.8181818181818183,0.375,2,0.75,0.05504587155963303,29,True
PB-0000263,LEG-0000646,BULL,10017,10076,3.75,6.363636363636363,0.8333333333333334,60,0.0625,0.15625,26,True
PB-0000264,LEG-0000649,BEAR,10060,10063,2.25,4.666666666666667,0.75,4,0.5625,0.04455445544554455,40,True
PB-0000265,LEG-0000650,BEAR,10103,10162,8.0,6.309859154929578,0.7804878048780488,60,0.13333333333333333,0.1553398058252427,49,True
PB-0000266,LEG-0000652,BULL,10139,10139,2.25,3.4054054054054057,0.391304347826087,1,2.25,0.05357142857142857,52,True
PB-0000267,LEG-0000653,BULL,10149,10157,3.25,5.352941176470589,1.0,9,0.3611111111111111,0.04609929078014184,53,True
PB-0000268,LEG-0000660,BULL,10250,10250,7.0,3.2941176470588234,0.39436619718309857,1,7.0,0.06588235294117648,57,True
PB-0000269,LEG-0000662,BEAR,10278,10302,6.5,3.3394495412844036,0.8666666666666667,25,0.26,0.06532663316582915,58,True
PB-0000270,LEG-0000665,BEAR,10327,10384,10.0,5.544554455445544,1.0,58,0.1724137931034483,0.1423487544483986,55,True
PB-0000271,LEG-0000666,BULL,10354,10365,1.5,1.12,0.35294117647058826,12,0.125,0.02586206896551724,54,True
PB-0000272,LEG-0000667,BULL,10363,10365,3.25,3.309090909090909,0.7222222222222222,3,1.0833333333333333,0.055793991416309016,54,True
PB-0000273,LEG-0000668,BULL,10382,10441,4.25,4.175438596491229,1.0,60,0.07083333333333333,0.07053941908713693,55,True
PB-0000274,LEG-0000683,BULL,10522,10523,2.5,2.3333333333333335,0.5882352941176471,2,1.25,0.03048780487804878,56,True
PB-0000275,LEG-0000684,BULL,10558,10579,5.5,3.623529411764706,0.4489795918367347,22,0.25,0.08560311284046693,52,True
PB-0000276,LEG-0000686,BULL,10596,10596,4.75,3.022727272727273,0.7037037037037037,1,4.75,0.16964285714285715,36,True
PB-0000277,LEG-0000696,BEAR,10741,10743,0.75,2.625,0.5,3,0.25,0.02830188679245283,24,True
PB-0000278,LEG-0000697,BEAR,10751,10751,1.75,4.260869565217392,0.875,1,1.75,0.07142857142857142,22,True
PB-0000279,LEG-0000698,BEAR,10760,10778,3.0,6.0,0.9230769230769231,19,0.15789473684210525,0.1276595744680851,25,True
PB-0000280,LEG-0000700,BEAR,10789,10837,2.25,6.3,0.75,49,0.04591836734693878,0.09782608695652174,27,True
PB-0000281,LEG-0000702,BULL,10822,10848,2.0,6.222222222222221,0.7272727272727273,27,0.07407407407407407,0.09195402298850575,29,True
PB-0000282,LEG-0000705,BULL,10877,10880,1.25,3.181818181818182,0.4166666666666667,4,0.3125,0.09090909090909091,15,True
PB-0000283,LEG-0000707,BULL,10907,10915,1.75,6.533333333333333,0.7777777777777778,9,0.19444444444444445,0.14583333333333334,12,True
PB-0000284,LEG-0000710,BULL,10934,10938,0.75,4.666666666666666,0.6,5,0.15,0.07692307692307693,8,True
PB-0000285,LEG-0000713,BEAR,10980,10981,0.75,4.666666666666666,0.75,2,0.375,0.06521739130434782,12,True
PB-0000286,LEG-0000714,BEAR,11008,11016,1.0,6.222222222222221,1.0,9,0.1111111111111111,0.058823529411764705,18,True
PB-0000287,LEG-0000715,BEAR,11017,11022,1.0,4.666666666666667,1.0,6,0.16666666666666666,0.05128205128205128,23,True
PB-0000288,LEG-0000718,BULL,11072,11072,2.0,5.894736842105263,1.0,1,2.0,0.1111111111111111,21,True
PB-0000289,LEG-0000720,BULL,11087,11087,1.0,2.6666666666666665,0.3333333333333333,1,1.0,0.05063291139240506,17,True
PB-0000290,LEG-0000725,BEAR,11134,11139,1.0,2.2399999999999998,0.6666666666666666,6,0.16666666666666666,0.04040404040404041,26,True
PB-0000291,LEG-0000727,BEAR,11140,11148,1.0,1.696969696969697,0.5,9,0.1111111111111111,0.043478260869565216,25,True
PB-0000292,LEG-0000728,BEAR,11148,11148,1.5,3.5,0.8571428571428571,1,1.5,0.06896551724137931,26,True
PB-0000293,LEG-0000729,BEAR,11164,11173,1.5,4.0,0.5,10,0.15,0.06666666666666667,28,True
PB-0000294,LEG-0000731,BEAR,11180,11194,2.0,4.3076923076923075,0.8888888888888888,15,0.13333333333333333,0.09523809523809523,29,True
PB-0000295,LEG-0000734,BULL,11271,11276,1.75,5.444444444444444,0.5833333333333334,6,0.2916666666666667,0.07446808510638298,23,True
PB-0000296,LEG-0000736,BULL,11288,11292,1.75,2.882352941176471,0.3888888888888889,5,0.35,0.08974358974358974,19,True
PB-0000297,LEG-0000739,BEAR,11359,11372,4.25,7.000000000000001,0.85,14,0.30357142857142855,0.10119047619047619,40,True
PB-0000298,LEG-0000740,BEAR,11397,11444,5.0,4.59016393442623,0.5882352941176471,48,0.10416666666666667,0.13513513513513514,47,True
PB-0000299,LEG-0000752,BULL,11546,11546,9.75,3.6644295302013425,0.6842105263157895,1,9.75,0.07400379506641366,59,True
PB-0000300,LEG-0000753,BULL,11554,11556,5.25,1.5806451612903225,0.4772727272727273,3,1.75,0.04666666666666667,59,True
PB-0000301,LEG-0000754,BULL,11573,11600,6.75,3.78,0.48214285714285715,28,0.24107142857142858,0.06766917293233082,59,True
PB-0000302,LEG-0000758,BULL,11626,11628,4.5,3.272727272727273,0.5625,3,1.5,0.056962025316455694,58,True
PB-0000303,LEG-0000759,BULL,11646,11703,2.5,1.8666666666666667,0.4166666666666667,58,0.04310344827586207,0.033112582781456956,59,True
PB-0000304,LEG-0000760,BULL,11652,11711,3.75,2.6923076923076925,0.5357142857142857,60,0.0625,0.05067567567567568,59,True
PB-0000305,LEG-0000763,BEAR,11709,11762,4.5,4.271186440677966,0.75,54,0.08333333333333333,0.06741573033707865,56,True
PB-0000306,LEG-0000765,BULL,11746,11795,6.25,6.60377358490566,0.8620689655172413,50,0.125,0.09727626459143969,54,True
PB-0000307,LEG-0000768,BEAR,11776,11792,3.75,3.559322033898305,0.7142857142857143,17,0.22058823529411764,0.06072874493927125,52,True
PB-0000308,LEG-0000769,BEAR,11782,11792,4.0,3.6129032258064515,0.7272727272727273,11,0.36363636363636365,0.061068702290076333,51,True
PB-0000309,LEG-0000771,BEAR,11801,11801,3.25,2.888888888888889,0.65,1,3.25,0.045936395759717315,53,True
PB-0000310,LEG-0000772,BEAR,11816,11822,1.5,2.0,0.46153846153846156,7,0.21428571428571427,0.018808777429467086,54,True
PB-0000311,LEG-0000773,BEAR,11824,11825,2.0,2.731707317073171,0.47058823529411764,2,1.0,0.022988505747126436,55,True
PB-0000312,LEG-0000774,BEAR,11846,11871,9.0,5.04,0.6923076923076923,26,0.34615384615384615,0.08695652173913043,57,True
PB-0000313,LEG-0000777,BEAR,11890,11890,2.75,1.5876288659793814,0.275,1,2.75,0.04230769230769231,51,True
PB-0000314,LEG-0000778,BEAR,11903,11926,8.75,3.550724637681159,0.9210526315789473,24,0.3645833333333333,0.22727272727272727,42,True
PB-0000315,LEG-0000781,BEAR,11959,11992,2.75,4.967741935483871,0.7857142857142857,34,0.08088235294117647,0.22448979591836735,7,True
PB-0000316,LEG-0000784,BEAR,12018,12024,0.75,7.0,0.75,7,0.10714285714285714,0.041666666666666664,21,True
PB-0000317,LEG-0000786,BEAR,12040,12045,1.0,3.7333333333333334,0.5,6,0.16666666666666666,0.04395604395604396,27,True
PB-0000318,LEG-0000787,BEAR,12056,12057,0.5,2.5454545454545454,0.5,2,0.25,0.020618556701030927,32,True
PB-0000319,LEG-0000792,BULL,12115,12116,0.75,3.0,0.3333333333333333,2,0.375,0.039473684210526314,18,True
PB-0000320,LEG-0000793,BULL,12133,12142,1.0,2.8,0.4,10,0.1,0.04878048780487805,25,True
PB-0000321,LEG-0000794,BULL,12162,12167,1.75,3.92,0.875,6,0.2916666666666667,0.0958904109589041,25,True
PB-0000322,LEG-0000795,BULL,12181,12185,1.25,2.5,0.5,5,0.25,0.08928571428571429,18,True
PB-0000323,LEG-0000796,BULL,12196,12203,1.25,3.181818181818182,0.8333333333333334,8,0.15625,0.09803921568627451,13,True
PB-0000324,LEG-0000797,BULL,12221,12221,0.5,3.1111111111111107,0.3333333333333333,1,0.5,0.034482758620689655,19,True
PB-0000325,LEG-0000798,BULL,12232,12236,1.0,7.0,0.6666666666666666,5,0.2,0.06779661016949153,21,True
PB-0000326,LEG-0000799,BULL,12254,12270,1.25,4.11764705882353,0.8333333333333334,17,0.07352941176470588,0.06493506493506493,27,True
PB-0000327,LEG-0000805,BULL,12312,12369,2.75,7.0,0.7333333333333333,58,0.04741379310344827,0.15492957746478872,20,True
PB-0000328,LEG-0000809,BEAR,12375,12376,1.75,4.666666666666667,0.4666666666666667,2,0.875,0.09859154929577464,16,True
PB-0000329,LEG-0000812,BEAR,12418,12422,1.5,6.0,0.8571428571428571,5,0.3,0.06,29,True
PB-0000330,LEG-0000813,BEAR,12448,12476,2.0,7.0,0.6153846153846154,29,0.06896551724137931,0.06557377049180328,36,True
PB-0000331,LEG-0000822,BEAR,12539,12541,1.0,2.0,0.4,3,0.3333333333333333,0.044444444444444446,31,True
PB-0000332,LEG-0000823,BEAR,12546,12603,2.0,3.862068965517241,0.6153846153846154,58,0.034482758620689655,0.0963855421686747,29,True
PB-0000333,LEG-0000825,BULL,12583,12583,0.75,2.8000000000000003,0.75,1,0.75,0.04225352112676056,22,True
PB-0000334,LEG-0000826,BULL,12593,12594,0.5,1.75,0.3333333333333333,2,0.25,0.025974025974025976,23,True
PB-0000335,LEG-0000827,BULL,12609,12615,1.75,6.533333333333333,0.5384615384615384,7,0.25,0.07608695652173914,25,True
PB-0000336,LEG-0000828,BULL,12639,12641,1.75,4.8999999999999995,0.7,3,0.5833333333333334,0.06140350877192982,31,True
PB-0000337,LEG-0000829,BULL,12661,12677,3.0,5.419354838709677,0.75,17,0.17647058823529413,0.11764705882352941,26,True
PB-0000338,LEG-0000832,BULL,12688,12732,2.5,4.516129032258064,0.8333333333333334,45,0.05555555555555555,0.10309278350515463,30,True
PB-0000339,LEG-0000837,BULL,12767,12769,2.25,2.3333333333333335,0.36,3,0.75,0.03308823529411765,46,True
PB-0000340,LEG-0000838,BULL,12783,12802,0.75,0.875,0.16666666666666666,20,0.0375,0.010830324909747292,48,True
PB-0000341,LEG-0000839,BULL,12791,12802,2.5,3.414634146341464,0.4,12,0.20833333333333334,0.03597122302158273,49,True
PB-0000342,LEG-0000840,BULL,12815,12874,8.5,3.606060606060606,0.6666666666666666,60,0.14166666666666666,0.10658307210031348,51,True
PB-0000343,LEG-0000845,BULL,12905,12945,7.5,3.2307692307692304,0.8823529411764706,41,0.18292682926829268,0.06756756756756757,58,True
PB-0000344,LEG-0000848,BEAR,12951,13008,8.0,4.036036036036036,0.9696969696969697,58,0.13793103448275862,0.09696969696969697,58,True
PB-0000345,LEG-0000849,BULL,12977,12987,6.0,4.48,0.96,11,0.5454545454545454,0.08791208791208792,56,True
PB-0000346,LEG-0000850,BULL,13004,13028,2.75,2.4838709677419355,0.4230769230769231,25,0.11,0.04526748971193416,56,True
PB-0000347,LEG-0000854,BULL,13055,13055,4.0,3.5555555555555554,0.6956521739130435,1,4.0,0.07017543859649122,57,True
PB-0000348,LEG-0000857,BEAR,13117,13118,1.75,2.2790697674418605,0.6363636363636364,2,0.875,0.03153153153153153,54,True
PB-0000349,LEG-0000858,BEAR,13129,13146,1.75,2.3333333333333335,0.6363636363636364,18,0.09722222222222222,0.029914529914529916,54,True
PB-0000350,LEG-0000859,BEAR,13138,13146,3.75,3.75,0.7894736842105263,9,0.4166666666666667,0.06976744186046512,53,True
PB-0000351,LEG-0000868,BULL,13273,13287,3.5,4.083333333333334,0.4117647058823529,15,0.23333333333333334,0.09929078014184398,36,True
PB-0000352,LEG-0000871,BULL,13315,13365,2.25,2.3333333333333335,0.2727272727272727,51,0.04411764705882353,0.16666666666666666,21,True
PB-0000353,LEG-0000879,BULL,13426,13428,1.75,3.379310344827586,0.7,3,0.5833333333333334,0.07368421052631578,31,True
PB-0000354,LEG-0000881,BULL,13457,13504,2.25,5.25,0.5,48,0.046875,0.0967741935483871,30,True
PB-0000355,LEG-0000884,BULL,13525,13531,0.75,2.2105263157894735,0.3333333333333333,7,0.10714285714285714,0.03260869565217391,31,True
PB-0000356,LEG-0000886,BULL,13557,13616,0.75,1.75,0.17647058823529413,60,0.0125,0.04054054054054054,24,True
PB-0000357,LEG-0000888,BEAR,13589,13593,0.75,3.230769230769231,0.42857142857142855,5,0.15,0.046153846153846156,19,True
PB-0000358,LEG-0000890,BEAR,13605,13611,0.25,0.9333333333333333,0.25,7,0.03571428571428571,0.015384615384615385,17,True
PB-0000359,LEG-0000891,BEAR,13613,13613,0.5,2.0,0.5,1,0.5,0.03278688524590164,13,True
PB-0000360,LEG-0000892,BEAR,13622,13622,0.5,1.647058823529412,0.5,1,0.5,0.0392156862745098,11,True
PB-0000361,LEG-0000893,BEAR,13631,13631,0.75,2.625,0.5,1,0.75,0.06521739130434782,9,True
PB-0000362,LEG-0000894,BEAR,13654,13654,1.0,3.1111111111111107,0.5,1,1.0,0.10526315789473684,8,True
PB-0000363,LEG-0000896,BEAR,13700,13700,1.5,7.0,0.8571428571428571,1,1.5,0.13636363636363635,11,True
PB-0000364,LEG-0000898,BEAR,13747,13758,1.5,6.461538461538462,1.0,12,0.125,0.08,16,True
PB-0000365,LEG-0000900,BEAR,13774,13774,1.5,4.421052631578947,0.5454545454545454,1,1.5,0.05504587155963303,26,True
PB-0000366,LEG-0000901,BEAR,13788,13790,1.5,3.6521739130434785,1.0,3,0.5,0.05,32,True
PB-0000367,LEG-0000902,BEAR,13802,13818,1.75,4.454545454545455,0.6363636363636364,17,0.10294117647058823,0.05185185185185185,35,True
PB-0000368,LEG-0000903,BEAR,13815,13873,2.5,15.555555555555554,0.8333333333333334,59,0.0423728813559322,0.06578947368421052,41,True
PB-0000369,LEG-0000905,BULL,13867,13867,1.5,2.4,0.35294117647058826,1,1.5,0.05555555555555555,29,True
PB-0000370,LEG-0000907,BEAR,13901,13921,1.25,2.5925925925925926,0.5555555555555556,21,0.05952380952380952,0.05555555555555555,21,True
PB-0000371,LEG-0000908,BEAR,13913,13921,1.5,5.6000000000000005,0.6,9,0.16666666666666666,0.06593406593406594,22,True
PB-0000372,LEG-0000910,BEAR,13935,13950,2.5,5.833333333333334,1.0,16,0.15625,0.13333333333333333,15,True
PB-0000373,LEG-0000914,BULL,13991,14001,1.5,5.6000000000000005,0.6666666666666666,11,0.13636363636363635,0.11764705882352941,11,True
PB-0000374,LEG-0000918,BEAR,14038,14038,0.25,1.75,0.2,1,0.25,0.011235955056179775,27,True
PB-0000375,LEG-0000919,BEAR,14050,14050,1.0,4.3076923076923075,0.5714285714285714,1,1.0,0.0449438202247191,28,True
PB-0000376,LEG-0000923,BULL,14114,14114,0.75,3.230769230769231,0.25,1,0.75,0.019867549668874173,44,True
PB-0000377,LEG-0000924,BULL,14125,14167,0.75,1.5,0.3,43,0.01744186046511628,0.0189873417721519,43,True
PB-0000378,LEG-0000928,BULL,14176,14176,3.0,4.0,0.8571428571428571,1,3.0,0.0364741641337386,55,True
PB-0000379,LEG-0000932,BEAR,14263,14320,9.75,4.627118644067797,0.6724137931034483,58,0.16810344827586207,0.09558823529411764,57,True
PB-0000380,LEG-0000935,BULL,14284,14311,5.75,2.639344262295082,0.9583333333333334,28,0.20535714285714285,0.06990881458966565,57,True
PB-0000381,LEG-0000941,BEAR,14358,14359,2.0,2.0363636363636366,0.8,2,1.0,0.02572347266881029,55,True
PB-0000382,LEG-0000942,BEAR,14382,14437,10.0,5.137614678899083,0.7017543859649122,56,0.17857142857142858,0.149812734082397,56,True
PB-0000383,LEG-0000943,BULL,14394,14429,1.25,1.09375,0.22727272727272727,36,0.034722222222222224,0.018315018315018316,55,True
PB-0000384,LEG-0000944,BULL,14402,14429,4.75,3.9117647058823533,0.95,28,0.16964285714285715,0.07661290322580645,56,True
PB-0000385,LEG-0000947,BULL,14443,14475,3.25,2.6764705882352944,0.5652173913043478,33,0.09848484848484848,0.05909090909090909,50,True
PB-0000386,LEG-0000951,BULL,14493,14498,3.25,3.084745762711864,0.6842105263157895,6,0.5416666666666666,0.06372549019607843,53,True
PB-0000387,LEG-0000952,BULL,14524,14527,1.5,2.4,0.5454545454545454,4,0.375,0.026785714285714284,54,True
PB-0000388,LEG-0000953,BULL,14534,14537,2.5,2.5,0.7692307692307693,4,0.625,0.04504504504504504,55,True
PB-0000389,LEG-0000954,BULL,14556,14560,2.25,2.625,0.5,5,0.45,0.037037037037037035,56,True
PB-0000390,LEG-0000955,BULL,14585,14585,2.75,2.75,0.7857142857142857,1,2.75,0.057291666666666664,51,True
PB-0000391,LEG-0000956,BULL,14610,14646,4.25,3.4492753623188404,0.7727272727272727,37,0.11486486486486487,0.16831683168316833,37,True
PB-0000392,LEG-0000959,BULL,14689,14689,0.25,2.3333333333333335,0.25,1,0.25,0.014925373134328358,22,True
