direction,timeframe,formation_i,formation_ts,upper,lower,midpoint,size_pts,size_atr,impulse_body_atr,first_revisit_i,first_revisit_age,first_interaction_type,touch_count,max_fill_depth,filled,untouched_before_revisit
BEAR,1M,181823,2018-04-11 13:52:00-05:00,6614.5,6614.25,6614.375,0.25,0.04697986577181208,0.7046979865771812,181826.0,3.0,F8,1,23.0,True,False
BULL,1M,181827,2018-04-11 13:56:00-05:00,6616.5,6613.0,6614.75,3.5,0.6447368421052632,1.0592105263157894,181828.0,1.0,F6,3,1.2142857142857142,True,False
BEAR,1M,181839,2018-04-11 14:08:00-05:00,6613.5,6613.0,6613.25,0.5,0.09271523178807946,0.8807947019867549,182052.0,213.0,F8,1,1.5,True,False
BEAR,1M,181840,2018-04-11 14:09:00-05:00,6611.0,6608.75,6609.875,2.25,0.4186046511627907,0.7441860465116279,181871.0,31.0,F7,18,1.3333333333333333,True,False
BEAR,1M,181841,2018-04-11 14:10:00-05:00,6607.25,6604.75,6606.0,2.5,0.46204620462046203,1.2475247524752475,181842.0,1.0,F6,3,0.9,True,False
BEAR,1M,181847,2018-04-11 14:16:00-05:00,6598.5,6596.5,6597.5,2.0,0.36963696369636967,1.2013201320132014,181850.0,3.0,F6,1,2.625,True,False
BULL,1M,181857,2018-04-11 14:26:00-05:00,6593.25,6593.0,6593.125,0.25,0.04827586206896552,0.19310344827586207,181858.0,1.0,F7,2,11.0,True,False
BULL,1M,181862,2018-04-11 14:31:00-05:00,6596.25,6593.5,6594.875,2.75,0.5441696113074205,0.7915194346289752,181863.0,1.0,F7,3,2.090909090909091,True,False
BULL,1M,181865,2018-04-11 14:34:00-05:00,6604.25,6600.0,6602.125,4.25,0.8654545454545455,1.3745454545454545,181866.0,1.0,F7,13,1.0588235294117647,True,False
BEAR,1M,181880,2018-04-11 14:49:00-05:00,6603.0,6601.75,6602.375,1.25,0.2745098039215686,1.2078431372549019,181938.0,58.0,F8,1,1.8,True,False
BEAR,1M,181881,2018-04-11 14:50:00-05:00,6599.75,6595.75,6597.75,4.0,0.8648648648648649,0.918918918918919,181936.0,55.0,F7,3,2.0625,True,False
BEAR,1M,181882,2018-04-11 14:51:00-05:00,6595.25,6594.25,6594.75,1.0,0.2170542635658915,0.434108527131783,181890.0,8.0,F7,7,1.25,True,False
BEAR,1M,181892,2018-04-11 15:01:00-05:00,6590.25,6589.0,6589.625,1.25,0.2573529411764706,1.2352941176470589,181893.0,1.0,F6,1,1.2,True,False
BULL,1M,181894,2018-04-11 15:03:00-05:00,6589.75,6589.0,6589.375,0.75,0.17796610169491525,0.4745762711864407,181895.0,1.0,F7,2,1.3333333333333333,True,False
BEAR,1M,181899,2018-04-11 15:08:00-05:00,6591.0,6590.0,6590.5,1.0,0.2994652406417112,0.8235294117647058,181901.0,2.0,F8,1,2.5,True,False
BEAR,1M,181900,2018-04-11 15:09:00-05:00,6588.75,6588.25,6588.5,0.5,0.15730337078651685,0.15730337078651685,181901.0,1.0,F8,1,8.5,True,False
BULL,1M,181902,2018-04-11 15:11:00-05:00,6590.5,6588.25,6589.375,2.25,0.7241379310344828,0.8850574712643678,181903.0,1.0,F7,2,0.6666666666666666,False,False
BULL,1M,181912,2018-04-11 15:36:00-05:00,6593.0,6592.5,6592.75,0.5,0.27184466019417475,0.27184466019417475,181913.0,1.0,F6,6,1.0,True,False
BULL,1M,181920,2018-04-11 15:44:00-05:00,6593.5,6593.25,6593.375,0.25,0.4,0.8,181921.0,1.0,F6,1,4.0,True,False
BEAR,1M,181925,2018-04-11 15:49:00-05:00,6593.75,6593.5,6593.625,0.25,0.3333333333333333,0.3333333333333333,181926.0,1.0,F6,1,1.0,True,False
BEAR,1M,181927,2018-04-11 15:51:00-05:00,6593.25,6592.75,6593.0,0.5,0.5714285714285714,1.1428571428571428,181928.0,1.0,F7,3,1.0,True,False
BULL,1M,181930,2018-04-11 15:54:00-05:00,6593.25,6592.75,6593.0,0.5,0.5714285714285714,0.5714285714285714,181931.0,1.0,F7,1,0.5,False,False
BULL,1M,181932,2018-04-11 15:56:00-05:00,6593.5,6593.25,6593.375,0.25,0.2641509433962264,0.0,,,,0,0.0,False,True
BULL,1M,181933,2018-04-11 15:57:00-05:00,6594.5,6594.0,6594.25,0.5,0.5384615384615384,1.0769230769230769,181935.0,2.0,F6,1,1.0,True,False
BULL,1M,181934,2018-04-11 15:58:00-05:00,6595.0,6594.5,6594.75,0.5,0.5833333333333334,0.875,181935.0,1.0,F6,1,2.0,True,False
BULL,1M,181939,2018-04-11 17:03:00-05:00,6602.25,6596.0,6599.125,6.25,3.888888888888889,3.888888888888889,181940.0,1.0,F7,6,0.92,True,False
BEAR,1M,181941,2018-04-11 17:05:00-05:00,6602.25,6600.5,6601.375,1.75,0.890909090909091,2.0363636363636366,181970.0,29.0,F7,4,1.5714285714285714,True,False
BEAR,1M,181946,2018-04-11 17:10:00-05:00,6599.0,6597.75,6598.375,1.25,0.5223880597014926,1.0447761194029852,181950.0,4.0,F8,1,1.0,True,False
BULL,1M,181950,2018-04-11 17:14:00-05:00,6597.75,6596.5,6597.125,1.25,0.5343511450381679,0.0,181953.0,3.0,F7,8,1.8,True,False
BULL,1M,181951,2018-04-11 17:15:00-05:00,6598.5,6597.5,6598.0,1.0,0.43076923076923074,0.0,181952.0,1.0,F7,5,1.75,True,False
BEAR,1M,181956,2018-04-11 17:20:00-05:00,6598.0,6597.25,6597.625,0.75,0.6363636363636364,0.0,181957.0,1.0,F6,2,1.0,True,False
BEAR,1M,181957,2018-04-11 17:21:00-05:00,6597.75,6597.5,6597.625,0.25,0.21875,0.4375,181958.0,1.0,F6,1,2.0,True,False
BEAR,1M,181961,2018-04-11 17:25:00-05:00,6596.75,6596.5,6596.625,0.25,0.2916666666666667,0.875,181963.0,2.0,F7,2,2.0,True,False
BEAR,1M,181962,2018-04-11 17:26:00-05:00,6596.75,6595.25,6596.0,1.5,1.6470588235294117,1.0980392156862746,181963.0,1.0,F7,5,1.1666666666666667,True,False
BULL,1M,181968,2018-04-11 17:32:00-05:00,6597.0,6595.75,6596.375,1.25,1.2280701754385965,0.4912280701754386,,,,0,0.0,False,True
BULL,1M,181969,2018-04-11 17:33:00-05:00,6599.0,6597.0,6598.0,2.0,1.836065573770492,2.5245901639344264,182073.0,104.0,F7,2,0.375,False,False
BULL,1M,181970,2018-04-11 17:34:00-05:00,6600.0,6599.75,6599.875,0.25,0.2222222222222222,0.2222222222222222,181971.0,1.0,F8,1,2.0,True,False
BULL,1M,181974,2018-04-11 17:38:00-05:00,6602.0,6600.75,6601.375,1.25,0.875,1.75,181977.0,3.0,F7,9,3.0,True,False
BULL,1M,181975,2018-04-11 17:39:00-05:00,6604.0,6603.25,6603.625,0.75,0.5121951219512195,0.5121951219512195,181976.0,1.0,F7,2,3.0,True,False
BEAR,1M,181978,2018-04-11 17:42:00-05:00,6604.0,6603.5,6603.75,0.5,0.2978723404255319,0.7446808510638298,181984.0,6.0,F7,2,2.5,True,False
BULL,1M,181985,2018-04-11 17:49:00-05:00,6603.75,6602.25,6603.0,1.5,1.024390243902439,1.5365853658536586,182072.0,87.0,F7,2,3.6666666666666665,True,False
BULL,1M,181986,2018-04-11 17:50:00-05:00,6604.25,6603.5,6603.875,0.75,0.5060240963855421,0.5060240963855421,182071.0,85.0,F7,2,1.0,True,False
BULL,1M,181988,2018-04-11 17:52:00-05:00,6606.25,6605.5,6605.875,0.75,0.5316455696202531,1.7721518987341771,181989.0,1.0,F6,2,2.0,True,False
BEAR,1M,181990,2018-04-11 17:54:00-05:00,6606.25,6606.0,6606.125,0.25,0.18181818181818182,0.7272727272727273,181991.0,1.0,F6,1,1.0,True,False
BEAR,1M,181996,2018-04-11 18:00:00-05:00,6605.5,6605.25,6605.375,0.25,0.21875,0.4375,181997.0,1.0,F8,1,1.0,True,False
BULL,1M,181999,2018-04-11 18:03:00-05:00,6606.0,6605.5,6605.75,0.5,0.417910447761194,1.2537313432835822,182065.0,66.0,F6,1,2.5,True,False
BULL,1M,182000,2018-04-11 18:04:00-05:00,6607.75,6606.75,6607.25,1.0,0.8484848484848485,0.6363636363636364,182001.0,1.0,F6,1,1.0,True,False
BULL,1M,182004,2018-04-11 18:08:00-05:00,6608.75,6608.25,6608.5,0.5,0.459016393442623,0.6885245901639345,182005.0,1.0,F8,1,1.5,True,False
BEAR,1M,182006,2018-04-11 18:10:00-05:00,6608.75,6608.25,6608.5,0.5,0.4666666666666667,1.1666666666666667,182007.0,1.0,F6,1,1.5,True,False
BEAR,1M,182010,2018-04-11 18:14:00-05:00,6608.0,6607.75,6607.875,0.25,0.21875,0.21875,182011.0,1.0,F8,1,5.0,True,False
BULL,1M,182012,2018-04-11 18:16:00-05:00,6608.25,6607.75,6608.0,0.5,0.4375,0.875,182029.0,17.0,F6,1,1.0,True,False
BULL,1M,182014,2018-04-11 18:18:00-05:00,6609.25,6609.0,6609.125,0.25,0.24137931034482757,1.4482758620689653,182015.0,1.0,F6,1,1.0,True,False
BULL,1M,182021,2018-04-11 18:25:00-05:00,6611.25,6610.0,6610.625,1.25,1.4,1.68,182022.0,1.0,F7,6,1.6,True,False
BEAR,1M,182028,2018-04-11 18:32:00-05:00,6610.75,6609.5,6610.125,1.25,1.1475409836065575,0.918032786885246,182031.0,3.0,F7,6,1.2,True,False
BEAR,1M,182029,2018-04-11 18:33:00-05:00,6609.25,6608.75,6609.0,0.5,0.45161290322580644,0.6774193548387096,182030.0,1.0,F6,2,2.5,True,False
BEAR,1M,182035,2018-04-11 18:39:00-05:00,6609.0,6608.5,6608.75,0.5,0.5185185185185185,0.5185185185185185,182036.0,1.0,F7,7,1.5,True,False
BEAR,1M,182036,2018-04-11 18:40:00-05:00,6608.75,6608.5,6608.625,0.25,0.2641509433962264,0.0,182037.0,1.0,F6,1,1.0,True,False
BEAR,1M,182041,2018-04-11 18:45:00-05:00,6608.25,6608.0,6608.125,0.25,0.35,1.4,182042.0,1.0,F8,1,2.0,True,False
BULL,1M,182043,2018-04-11 18:47:00-05:00,6608.5,6608.0,6608.25,0.5,0.7368421052631579,1.1052631578947367,182046.0,3.0,F7,6,1.0,True,False
BULL,1M,182044,2018-04-11 18:48:00-05:00,6609.25,6608.5,6608.875,0.75,1.1052631578947367,0.3684210526315789,182045.0,1.0,F6,2,1.3333333333333333,True,False
BEAR,1M,182046,2018-04-11 18:50:00-05:00,6609.25,6609.0,6609.125,0.25,0.38888888888888884,0.7777777777777777,182047.0,1.0,F6,1,1.0,True,False
BULL,1M,182050,2018-04-11 18:54:00-05:00,6609.25,6609.0,6609.125,0.25,0.3333333333333333,1.3333333333333333,182058.0,8.0,F6,1,3.0,True,False
BULL,1M,182052,2018-04-11 18:56:00-05:00,6611.25,6611.0,6611.125,0.25,0.2641509433962264,1.849056603773585,182056.0,4.0,F8,1,3.0,True,False
BULL,1M,182053,2018-04-11 18:57:00-05:00,6613.0,6611.75,6612.375,1.25,1.1864406779661016,1.8983050847457628,182055.0,2.0,F7,2,2.0,True,False
BEAR,1M,182056,2018-04-11 19:00:00-05:00,6613.25,6612.5,6612.875,0.75,0.5675675675675675,0.9459459459459459,182088.0,32.0,F8,1,3.3333333333333335,True,False
BEAR,1M,182062,2018-04-11 19:06:00-05:00,6610.25,6609.25,6609.75,1.0,0.5436893203883495,1.3592233009708738,182082.0,20.0,F7,3,2.0,True,False
BEAR,1M,182064,2018-04-11 19:08:00-05:00,6608.25,6608.0,6608.125,0.25,0.1386138613861386,0.0,182068.0,4.0,F6,2,1.0,True,False
BEAR,1M,182065,2018-04-11 19:09:00-05:00,6608.0,6607.0,6607.5,1.0,0.5490196078431373,0.27450980392156865,182068.0,3.0,F6,1,1.0,True,False
BULL,1M,182068,2018-04-11 19:12:00-05:00,6607.0,6606.5,6606.75,0.5,0.3076923076923077,0.3076923076923077,182069.0,1.0,F8,1,3.5,True,False
BEAR,1M,182074,2018-04-11 19:18:00-05:00,6603.5,6601.5,6602.5,2.0,0.9105691056910569,1.9349593495934958,182075.0,1.0,F7,3,1.5,True,False
BULL,1M,182077,2018-04-11 19:21:00-05:00,6602.0,6601.5,6601.75,0.5,0.21875,0.765625,182421.0,344.0,F6,1,2.0,True,False
BULL,1M,182085,2018-04-11 19:29:00-05:00,6608.75,6607.5,6608.125,1.25,0.5,0.5,182193.0,108.0,F6,2,1.2,True,False
BULL,1M,182086,2018-04-11 19:30:00-05:00,6610.25,6609.25,6609.75,1.0,0.40579710144927533,0.40579710144927533,182192.0,106.0,F7,2,2.0,True,False
BULL,1M,182089,2018-04-11 19:33:00-05:00,6614.25,6611.75,6613.0,2.5,1.0606060606060606,1.2727272727272727,182164.0,75.0,F6,1,1.1,True,False
BULL,1M,182090,2018-04-11 19:34:00-05:00,6615.5,6615.0,6615.25,0.5,0.20289855072463767,1.5217391304347825,182091.0,1.0,F6,2,1.5,True,False
BULL,1M,182095,2018-04-11 19:39:00-05:00,6618.75,6618.0,6618.375,0.75,0.3181818181818182,1.0606060606060606,182105.0,10.0,F6,1,1.3333333333333333,True,False
BULL,1M,182096,2018-04-11 19:40:00-05:00,6621.25,6619.0,6620.125,2.25,0.9473684210526315,0.8421052631578947,182098.0,2.0,F6,8,1.5555555555555556,True,False
BEAR,1M,182099,2018-04-11 19:43:00-05:00,6622.0,6621.5,6621.75,0.5,0.208955223880597,0.7313432835820896,182107.0,8.0,F8,1,3.0,True,False
BULL,1M,182107,2018-04-11 19:51:00-05:00,6620.25,6619.75,6620.0,0.5,0.27184466019417475,0.27184466019417475,182111.0,4.0,F8,1,2.5,True,False
BULL,1M,182108,2018-04-11 19:52:00-05:00,6622.5,6620.75,6621.625,1.75,1.0315789473684212,1.3263157894736843,182109.0,1.0,F7,3,2.0,True,False
BEAR,1M,182112,2018-04-11 19:56:00-05:00,6622.0,6620.5,6621.25,1.5,0.9438202247191012,1.7303370786516854,182114.0,2.0,F7,4,1.3333333333333333,True,False
BULL,1M,182118,2018-04-11 20:02:00-05:00,6622.25,6621.25,6621.75,1.0,0.5544554455445544,0.693069306930693,182136.0,18.0,F7,5,1.5,True,False
BULL,1M,182119,2018-04-11 20:03:00-05:00,6624.5,6622.5,6623.5,2.0,1.1089108910891088,1.6633663366336633,182126.0,7.0,F6,3,1.0,True,False
BULL,1M,182140,2018-04-11 20:24:00-05:00,6623.75,6622.75,6623.25,1.0,0.5,0.5,182143.0,3.0,F8,1,1.0,True,False
BEAR,1M,182144,2018-04-11 20:28:00-05:00,6624.75,6623.5,6624.125,1.25,0.6603773584905661,0.1320754716981132,182149.0,5.0,F7,2,0.6,False,False
BEAR,1M,182145,2018-04-11 20:29:00-05:00,6622.75,6622.0,6622.375,0.75,0.4077669902912622,0.9514563106796117,182149.0,4.0,F8,1,2.0,True,False
BEAR,1M,182146,2018-04-11 20:30:00-05:00,6621.75,6621.5,6621.625,0.25,0.12612612612612611,0.0,182149.0,3.0,F8,1,8.0,True,False
BEAR,1M,182147,2018-04-11 20:31:00-05:00,6620.75,6620.0,6620.375,0.75,0.3559322033898305,1.7796610169491525,182148.0,1.0,F7,2,4.666666666666667,True,False
BULL,1M,182149,2018-04-11 20:33:00-05:00,6620.25,6620.0,6620.125,0.25,0.11965811965811965,0.2393162393162393,182151.0,2.0,F8,1,7.0,True,False
BULL,1M,182150,2018-04-11 20:34:00-05:00,6622.0,6620.5,6621.25,1.5,0.7433628318584071,0.8672566371681416,182151.0,1.0,F8,1,2.3333333333333335,True,False
BEAR,1M,182152,2018-04-11 20:36:00-05:00,6622.0,6620.5,6621.25,1.5,0.6363636363636364,1.3787878787878787,182154.0,2.0,F6,4,1.5,True,False
BEAR,1M,182159,2018-04-11 20:43:00-05:00,6620.75,6620.25,6620.5,0.5,0.1917808219178082,0.2876712328767123,182179.0,20.0,F6,1,1.5,True,False
BEAR,1M,182160,2018-04-11 20:44:00-05:00,6620.0,6619.5,6619.75,0.5,0.2170542635658915,0.434108527131783,182179.0,19.0,F6,1,3.0,True,False
BEAR,1M,182161,2018-04-11 20:45:00-05:00,6619.0,6618.75,6618.875,0.25,0.10769230769230768,0.10769230769230768,182179.0,18.0,F6,1,9.0,True,False
BEAR,1M,182165,2018-04-11 20:49:00-05:00,6616.25,6613.25,6614.75,3.0,1.3333333333333333,1.5555555555555556,182166.0,1.0,F6,8,1.0833333333333333,True,False
BEAR,1M,182176,2018-04-11 21:00:00-05:00,6614.5,6614.0,6614.25,0.5,0.21875,1.09375,182177.0,1.0,F8,1,8.0,True,False
BULL,1M,182178,2018-04-11 21:02:00-05:00,6615.75,6614.0,6614.875,1.75,0.7716535433070867,1.4330708661417324,182182.0,4.0,F6,2,1.5714285714285714,True,False
BEAR,1M,182186,2018-04-11 21:10:00-05:00,6616.0,6615.0,6615.5,1.0,0.3943661971830986,1.2816901408450705,182187.0,1.0,F6,1,1.25,True,False
BEAR,1M,182189,2018-04-11 21:13:00-05:00,6615.0,6614.75,6614.875,0.25,0.1111111111111111,0.4444444444444444,182200.0,11.0,F8,1,5.0,True,False
BEAR,1M,182191,2018-04-11 21:15:00-05:00,6614.0,6613.5,6613.75,0.5,0.23140495867768596,0.23140495867768596,182198.0,7.0,F7,2,5.0,True,False
BEAR,1M,182193,2018-04-11 21:17:00-05:00,6611.75,6610.75,6611.25,1.0,0.4786324786324786,1.0769230769230769,182195.0,2.0,F6,1,2.0,True,False
BEAR,1M,182194,2018-04-11 21:18:00-05:00,6610.0,6609.0,6609.5,1.0,0.49557522123893805,1.1150442477876106,182195.0,1.0,F6,1,3.75,True,False
BULL,1M,182199,2018-04-11 21:23:00-05:00,6612.5,6610.5,6611.5,2.0,0.7516778523489933,1.4093959731543624,182244.0,45.0,F8,1,1.625,True,False
BULL,1M,182201,2018-04-11 21:25:00-05:00,6614.5,6613.25,6613.875,1.25,0.45751633986928103,1.0065359477124183,182202.0,1.0,F6,8,1.4,True,False
BULL,1M,182207,2018-04-11 21:31:00-05:00,6615.75,6615.5,6615.625,0.25,0.09210526315789473,0.4605263157894737,182229.0,22.0,F6,1,3.0,True,False
BULL,1M,182208,2018-04-11 21:32:00-05:00,6617.25,6616.75,6617.0,0.5,0.1806451612903226,0.5419354838709678,182214.0,6.0,F6,2,2.5,True,False
BULL,1M,182217,2018-04-11 21:41:00-05:00,6619.75,6618.0,6618.875,1.75,0.8596491228070176,1.3508771929824561,182218.0,1.0,F6,2,1.0,True,False
BEAR,1M,182223,2018-04-11 21:47:00-05:00,6618.5,6617.75,6618.125,0.75,0.4077669902912622,0.8155339805825244,182224.0,1.0,F6,1,1.0,True,False
BEAR,1M,182229,2018-04-11 21:53:00-05:00,6617.5,6617.25,6617.375,0.25,0.1590909090909091,0.4772727272727273,182239.0,10.0,F8,1,3.0,True,False
BEAR,1M,182230,2018-04-11 21:54:00-05:00,6617.25,6616.0,6616.625,1.25,0.8433734939759036,1.5180722891566265,182233.0,3.0,F7,3,1.6,True,False
BULL,1M,182239,2018-04-11 22:03:00-05:00,6616.0,6615.0,6615.5,1.0,0.6153846153846154,0.6153846153846154,182243.0,4.0,F8,1,1.75,True,False
BULL,1M,182240,2018-04-11 22:04:00-05:00,6617.0,6616.75,6616.875,0.25,0.15053763440860216,0.6021505376344086,182242.0,2.0,F8,1,2.0,True,False
BEAR,1M,182243,2018-04-11 22:07:00-05:00,6618.0,6617.75,6617.875,0.25,0.11666666666666667,1.2833333333333334,182673.0,430.0,F8,1,11.0,True,False
BEAR,1M,182244,2018-04-11 22:08:00-05:00,6616.5,6614.75,6615.625,1.75,0.7368421052631579,1.263157894736842,182247.0,3.0,F7,15,1.2857142857142858,True,False
BEAR,1M,182245,2018-04-11 22:09:00-05:00,6614.25,6611.75,6613.0,2.5,1.021897810218978,1.1240875912408759,182246.0,1.0,F7,2,1.3,True,False
BULL,1M,182247,2018-04-11 22:11:00-05:00,6612.25,6611.75,6612.0,0.5,0.2058823529411765,0.3088235294117647,182256.0,9.0,F7,2,2.5,True,False
BULL,1M,182248,2018-04-11 22:12:00-05:00,6614.0,6611.75,6612.875,2.25,0.9545454545454545,0.7424242424242424,182251.0,3.0,F7,7,1.3333333333333333,True,False
BEAR,1M,182252,2018-04-11 22:16:00-05:00,6614.5,6614.0,6614.25,0.5,0.2295081967213115,0.5737704918032788,182253.0,1.0,F6,2,1.0,True,False
BEAR,1M,182256,2018-04-11 22:20:00-05:00,6613.25,6613.0,6613.125,0.25,0.15217391304347827,0.4565217391304348,182274.0,18.0,F7,3,10.0,True,False
BEAR,1M,182257,2018-04-11 22:21:00-05:00,6613.25,6612.75,6613.0,0.5,0.32941176470588235,0.0,182274.0,17.0,F7,5,5.5,True,False
BEAR,1M,182258,2018-04-11 22:22:00-05:00,6612.25,6611.75,6612.0,0.5,0.42424242424242425,1.4848484848484849,182263.0,5.0,F6,5,2.5,True,False
BULL,1M,182264,2018-04-11 22:28:00-05:00,6611.5,6611.0,6611.25,0.5,0.48275862068965514,0.7241379310344827,182265.0,1.0,F8,1,1.0,True,False
BEAR,1M,182266,2018-04-11 22:30:00-05:00,6611.5,6611.25,6611.375,0.25,0.2545454545454546,0.2545454545454546,182273.0,7.0,F8,1,2.0,True,False
BEAR,1M,182267,2018-04-11 22:31:00-05:00,6611.0,6610.25,6610.625,0.75,0.711864406779661,0.9491525423728814,182269.0,2.0,F7,5,2.0,True,False
BEAR,1M,182268,2018-04-11 22:32:00-05:00,6610.0,6609.75,6609.875,0.25,0.22580645161290322,0.9032258064516129,182269.0,1.0,F8,1,4.0,True,False
BULL,1M,182274,2018-04-11 22:38:00-05:00,6611.75,6610.25,6611.0,1.5,1.2352941176470589,2.6764705882352944,182275.0,1.0,F6,8,1.1666666666666667,True,False
BEAR,1M,182280,2018-04-11 22:44:00-05:00,6611.75,6611.0,6611.375,0.75,0.6461538461538461,0.6461538461538461,182281.0,1.0,F6,3,2.3333333333333335,True,False
BEAR,1M,182281,2018-04-11 22:45:00-05:00,6611.5,6611.25,6611.375,0.25,0.2222222222222222,0.0,182282.0,1.0,F6,1,1.0,True,False
BULL,1M,182285,2018-04-11 22:49:00-05:00,6611.0,6610.5,6610.75,0.5,0.4,1.0,182288.0,3.0,F6,9,1.5,True,False
BULL,1M,182293,2018-04-11 22:58:00-05:00,6611.75,6611.25,6611.5,0.5,0.4912280701754386,0.2456140350877193,182295.0,2.0,F6,1,1.5,True,False
BULL,1M,182294,2018-04-11 22:59:00-05:00,6613.25,6611.5,6612.375,1.75,1.5806451612903225,1.5806451612903225,182295.0,1.0,F6,1,1.2857142857142858,True,False
BEAR,1M,182296,2018-04-11 23:01:00-05:00,6613.25,6612.75,6613.0,0.5,0.411764705882353,1.647058823529412,182302.0,6.0,F6,3,2.0,True,False
BEAR,1M,182299,2018-04-11 23:04:00-05:00,6611.5,6611.25,6611.375,0.25,0.24137931034482757,0.7241379310344827,182300.0,1.0,F7,2,4.0,True,False
BULL,1M,182302,2018-04-11 23:07:00-05:00,6611.5,6611.25,6611.375,0.25,0.22580645161290322,1.3548387096774193,182303.0,1.0,F6,3,3.0,True,False
BULL,1M,182305,2018-04-11 23:10:00-05:00,6613.0,6612.0,6612.5,1.0,0.8484848484848485,0.8484848484848485,182306.0,1.0,F6,1,1.0,True,False
BEAR,1M,182307,2018-04-11 23:12:00-05:00,6613.0,6612.75,6612.875,0.25,0.2545454545454546,0.5090909090909091,182308.0,1.0,F6,1,1.0,True,False
BULL,1M,182311,2018-04-11 23:16:00-05:00,6613.75,6612.25,6613.0,1.5,1.6470588235294117,1.9215686274509804,182312.0,1.0,F6,3,1.1666666666666667,True,False
BEAR,1M,182314,2018-04-11 23:19:00-05:00,6613.75,6613.5,6613.625,0.25,0.24137931034482757,0.0,182315.0,1.0,F6,1,2.0,True,False
BULL,1M,182318,2018-04-11 23:23:00-05:00,6615.0,6613.75,6614.375,1.25,1.2280701754385965,1.9649122807017545,182319.0,1.0,F6,1,1.4,True,False
BEAR,1M,182320,2018-04-11 23:25:00-05:00,6615.0,6614.5,6614.75,0.5,0.4666666666666667,1.1666666666666667,182324.0,4.0,F7,2,1.5,True,False
BEAR,1M,182326,2018-04-11 23:31:00-05:00,6613.75,6612.75,6613.25,1.0,1.037037037037037,0.25925925925925924,182351.0,25.0,F6,1,1.0,True,False
BEAR,1M,182327,2018-04-11 23:32:00-05:00,6613.25,6612.0,6612.625,1.25,1.206896551724138,1.9310344827586206,182332.0,5.0,F7,4,1.4,True,False
BEAR,1M,182330,2018-04-11 23:35:00-05:00,6610.75,6610.5,6610.625,0.25,0.22580645161290322,0.9032258064516129,182331.0,1.0,F8,1,5.0,True,False
BEAR,1M,182337,2018-04-11 23:42:00-05:00,6611.0,6609.5,6610.25,1.5,1.135135135135135,0.9459459459459459,182338.0,1.0,F6,7,1.3333333333333333,True,False
BULL,1M,182339,2018-04-11 23:44:00-05:00,6610.0,6609.5,6609.75,0.5,0.3835616438356164,0.1917808219178082,182340.0,1.0,F6,2,1.5,True,False
BULL,1M,182340,2018-04-11 23:45:00-05:00,6609.75,6609.5,6609.625,0.25,0.21212121212121213,0.42424242424242425,182341.0,1.0,F6,1,2.0,True,False
BULL,1M,182345,2018-04-11 23:50:00-05:00,6610.75,6610.5,6610.625,0.25,0.25,1.0,182346.0,1.0,F6,1,1.0,True,False
BEAR,1M,182350,2018-04-11 23:55:00-05:00,6610.25,6610.0,6610.125,0.25,0.3684210526315789,0.3684210526315789,182351.0,1.0,F8,1,15.0,True,False
BULL,1M,182352,2018-04-11 23:57:00-05:00,6612.75,6610.0,6611.375,2.75,3.0799999999999996,3.36,182354.0,2.0,F6,13,1.2727272727272727,True,False
BULL,1M,182357,2018-04-12 00:02:00-05:00,6614.75,6613.5,6614.125,1.25,1.2280701754385965,2.456140350877193,182358.0,1.0,F4,2,1.0,True,False
BEAR,1M,182359,2018-04-12 00:04:00-05:00,6614.75,6614.25,6614.5,0.5,0.4666666666666667,1.4000000000000001,182376.0,17.0,F6,4,2.5,True,False
BEAR,1M,182360,2018-04-12 00:05:00-05:00,6614.0,6613.75,6613.875,0.25,0.22580645161290322,0.22580645161290322,182362.0,2.0,F6,2,1.0,True,False
BEAR,1M,182364,2018-04-12 00:10:00-05:00,6613.25,6612.75,6613.0,0.5,0.37333333333333335,1.4933333333333334,182376.0,12.0,F6,1,3.0,True,False
BULL,1M,182374,2018-04-12 00:20:00-05:00,6611.25,6610.75,6611.0,0.5,0.5490196078431373,0.8235294117647058,182375.0,1.0,F7,4,1.5,True,False
BULL,1M,182376,2018-04-12 00:22:00-05:00,6611.75,6611.5,6611.625,0.25,0.2545454545454546,0.0,182389.0,13.0,F8,1,2.0,True,False
BULL,1M,182377,2018-04-12 00:23:00-05:00,6612.5,6611.25,6611.875,1.25,1.4,2.8,182378.0,1.0,F6,3,1.0,True,False
BULL,1M,182380,2018-04-12 00:26:00-05:00,6613.5,6613.25,6613.375,0.25,0.2916666666666667,0.0,182381.0,1.0,F8,1,1.0,True,False
BULL,1M,182386,2018-04-12 00:32:00-05:00,6613.25,6613.0,6613.125,0.25,0.35,1.05,182387.0,1.0,F6,1,1.0,True,False
BEAR,1M,182390,2018-04-12 00:36:00-05:00,6613.0,6612.0,6612.5,1.0,1.3333333333333333,3.3333333333333335,182391.0,1.0,F7,3,1.5,True,False
BEAR,1M,182392,2018-04-12 00:38:00-05:00,6611.25,6610.75,6611.0,0.5,0.6222222222222222,1.2444444444444445,182393.0,1.0,F8,1,2.5,True,False
