trade_id,capture_pct,total_excursion_atr,consumed_atr
T58-000187,1.0,2.4705882352941178,0.0
T58-000188,0.6666666666666667,1.4000000000000001,0.4666666666666667
T58-000189,0.7999999999999999,4.666666666666667,0.9333333333333333
T58-000190,1.0,1.1666666666666667,0.0
T58-000191,1.0,7.0,0.0
T58-000192,1.0,4.0,0.0
T58-000193,1.0,3.161290322580645,0.0
T58-000194,0.7777777777777777,4.344827586206896,0.9655172413793103
T58-000195,1.0,4.2,0.0
T58-000196,1.0,1.647058823529412,0.0
T58-000197,1.0,4.3076923076923075,0.0
T58-000198,1.0,5.6,0.0
T58-000199,1.0,1.75,0.0
T58-000200,1.0,10.181818181818182,0.0
T58-000201,0.8571428571428571,9.799999999999999,1.4
T58-000202,1.0,5.25,0.0
T58-000203,0.6,4.11764705882353,1.647058823529412
T58-000204,0.5,1.75,0.875
T58-000205,0.75,18.666666666666668,4.666666666666667
T58-000206,1.0,6.3,0.0
T58-000207,1.0,3.0,0.0
T58-000208,0.8571428571428572,5.764705882352942,0.823529411764706
T58-000209,0.5,4.0,2.0
T58-000210,0.8750000000000001,4.666666666666667,0.5833333333333334
T58-000211,0.6666666666666667,1.5555555555555556,0.5185185185185185
T58-000212,1.0,1.1666666666666667,0.0
T58-000213,0.33333333333333337,1.6153846153846154,1.0769230769230769
T58-000214,1.0,5.090909090909091,0.0
T58-000215,0.9090909090909092,6.416666666666667,0.5833333333333334
T58-000216,1.0,14.0,0.0
T58-000217,1.0,1.0769230769230769,0.0
T58-000218,0.8823529411764706,15.866666666666667,1.8666666666666667
T58-000219,0.6666666666666667,1.68,0.5599999999999999
T58-000220,0.8181818181818182,9.625,1.75
T58-000221,1.0,7.0,0.0
T58-000222,0.8947368421052632,12.090909090909092,1.2727272727272727
T58-000223,1.0,5.894736842105263,0.0
T58-000224,0.7272727272727273,8.105263157894736,2.2105263157894735
T58-000225,1.0,7.0,0.0
T58-000226,0.888888888888889,5.04,0.5599999999999999
T58-000227,1.0,14.96551724137931,0.0
T58-000228,1.0,7.2,0.0
T58-000229,1.0,7.2,0.0
T58-000230,1.0,14.0,0.0
T58-000231,1.0,3.3333333333333335,0.0
T58-000232,0.5,1.9649122807017545,0.9824561403508772
T58-000233,1.0,3.2083333333333335,0.0
T58-000234,1.0,13.045454545454545,0.0
T58-000235,0.9722222222222222,11.454545454545455,0.3181818181818182
T58-000236,1.0,8.4,0.0
T58-000237,1.0,3.7966101694915255,0.0
T58-000238,0.8723404255319148,2.730290456431535,0.34854771784232363
T58-000239,1.0,2.5257731958762886,0.0
T58-000240,1.0,1.070063694267516,0.0
T58-000241,0.8095238095238095,8.82,1.68
T58-000242,1.0,13.83529411764706,0.0
T58-000243,1.0,6.396551724137931,0.0
T58-000244,0.9411764705882353,7.933333333333333,0.4666666666666667
T58-000245,0.2500000000000001,0.5490196078431373,0.4117647058823529
T58-000246,0.9565217391304347,11.709090909090909,0.5090909090909091
