trade_id,armed_i,signal_i,entry_i,arm_to_entry_bars,signal_to_entry_bars
T58-216862,2990111,2990112,2990113,2,1
T58-216863,2990122,2990123,2990124,2,1
T58-216864,2990139,2990140,2990141,2,1
T58-216865,2990182,2990183,2990184,2,1
T58-216866,2990193,2990194,2990195,2,1
T58-216867,2990211,2990212,2990213,2,1
T58-216868,2990222,2990223,2990224,2,1
T58-216869,2990239,2990240,2990241,2,1
T58-216870,2990273,2990274,2990275,2,1
T58-216871,2990292,2990293,2990294,2,1
T58-216872,2990302,2990304,2990305,3,1
T58-216873,2990319,2990320,2990321,2,1
T58-216874,2990329,2990330,2990331,2,1
T58-216875,2990338,2990339,2990340,2,1
T58-216876,2990347,2990348,2990349,2,1
T58-216877,2990355,2990356,2990357,2,1
T58-216878,2990371,2990372,2990373,2,1
T58-216879,2990390,2990391,2990392,2,1
T58-216880,2990401,2990402,2990403,2,1
T58-216881,2990409,2990410,2990411,2,1
T58-216882,2990422,2990423,2990424,2,1
T58-216883,2990435,2990436,2990437,2,1
T58-216884,2990442,2990443,2990444,2,1
T58-216885,2990512,2990514,2990515,3,1
T58-216886,2990526,2990528,2990529,3,1
T58-216887,2990544,2990545,2990546,2,1
T58-216888,2990553,2990554,2990555,2,1
T58-216889,2990565,2990566,2990567,2,1
T58-216890,2990576,2990577,2990578,2,1
T58-216891,2990586,2990587,2990588,2,1
T58-216892,2990600,2990601,2990602,2,1
T58-216893,2990609,2990610,2990611,2,1
T58-216894,2990618,2990619,2990620,2,1
T58-216895,2990629,2990630,2990631,2,1
T58-216896,2990637,2990638,2990639,2,1
T58-216897,2990644,2990645,2990646,2,1
T58-216898,2990662,2990663,2990664,2,1
T58-216899,2990676,2990677,2990678,2,1
T58-216900,2990685,2990686,2990687,2,1
T58-216901,2990698,2990699,2990700,2,1
T58-216902,2990708,2990709,2990710,2,1
T58-216903,2990761,2990762,2990763,2,1
T58-216904,2990771,2990773,2990774,3,1
T58-216905,2990784,2990785,2990786,2,1
T58-216906,2990798,2990799,2990800,2,1
T58-216907,2990811,2990812,2990813,2,1
T58-216908,2990820,2990821,2990822,2,1
T58-216909,2990831,2990832,2990833,2,1
T58-216910,2990841,2990842,2990843,2,1
T58-216911,2990851,2990852,2990853,2,1
T58-216912,2990870,2990871,2990872,2,1
T58-216913,2990884,2990885,2990886,2,1
T58-216914,2990901,2990902,2990903,2,1
T58-216915,2990912,2990913,2990914,2,1
T58-216916,2990931,2990932,2990933,2,1
T58-216917,2990941,2990942,2990943,2,1
T58-216918,2990950,2990951,2990952,2,1
T58-216919,2990959,2990960,2990961,2,1
T58-216920,2990979,2990980,2990981,2,1
T58-216921,2990994,2990995,2990996,2,1
T58-216922,2991003,2991004,2991005,2,1
T58-216923,2991019,2991021,2991022,3,1
T58-216924,2991033,2991034,2991035,2,1
T58-216925,2991040,2991041,2991042,2,1
T58-216926,2991048,2991049,2991050,2,1
T58-216927,2991058,2991059,2991060,2,1
T58-216928,2991069,2991070,2991071,2,1
T58-216929,2991087,2991088,2991089,2,1
T58-216930,2991105,2991106,2991107,2,1
T58-216931,2991127,2991128,2991129,2,1
T58-216932,2991144,2991145,2991146,2,1
T58-216933,2991153,2991154,2991155,2,1
T58-216934,2991164,2991166,2991167,3,1
T58-216935,2991195,2991196,2991197,2,1
T58-216936,2991231,2991233,2991234,3,1
T58-216937,2991250,2991251,2991252,2,1
T58-216938,2991264,2991265,2991266,2,1
T58-216939,2991280,2991281,2991282,2,1
T58-216940,2991296,2991298,2991299,3,1
T58-216941,2991308,2991309,2991310,2,1
T58-216942,2991319,2991320,2991321,2,1
T58-216943,2991327,2991328,2991329,2,1
T58-216944,2991339,2991340,2991341,2,1
T58-216945,2991351,2991352,2991353,2,1
T58-216946,2991366,2991367,2991368,2,1
T58-216947,2991374,2991377,2991378,4,1
T58-216948,2991390,2991391,2991392,2,1
T58-216949,2991415,2991416,2991417,2,1
T58-216950,2991426,2991427,2991428,2,1
T58-216951,2991434,2991435,2991436,2,1
T58-216952,2991448,2991449,2991450,2,1
T58-216953,2991461,2991462,2991463,2,1
T58-216954,2991471,2991472,2991473,2,1
T58-216955,2991489,2991490,2991491,2,1
T58-216956,2991500,2991501,2991502,2,1
T58-216957,2991521,2991522,2991523,2,1
T58-216958,2991534,2991536,2991537,3,1
T58-216959,2991549,2991550,2991551,2,1
T58-216960,2991566,2991567,2991568,2,1
T58-216961,2991578,2991579,2991580,2,1
T58-216962,2991585,2991586,2991587,2,1
T58-216963,2991600,2991601,2991602,2,1
T58-216964,2991614,2991615,2991616,2,1
T58-216965,2991626,2991627,2991628,2,1
T58-216966,2991648,2991649,2991650,2,1
T58-216967,2991665,2991666,2991667,2,1
T58-216968,2991683,2991684,2991685,2,1
T58-216969,2991694,2991695,2991696,2,1
T58-216970,2991706,2991707,2991708,2,1
T58-216971,2991744,2991745,2991746,2,1
T58-216972,2991752,2991754,2991755,3,1
T58-216973,2991779,2991780,2991781,2,1
T58-216974,2991793,2991794,2991795,2,1
T58-216975,2991809,2991810,2991811,2,1
T58-216976,2991816,2991818,2991819,3,1
T58-216977,2991828,2991829,2991830,2,1
T58-216978,2991866,2991867,2991868,2,1
T58-216979,2991878,2991879,2991880,2,1
T58-216980,2991886,2991887,2991888,2,1
T58-216981,2991894,2991895,2991896,2,1
T58-216982,2991906,2991907,2991908,2,1
T58-216983,2991920,2991921,2991922,2,1
T58-216984,2991929,2991930,2991931,2,1
T58-216985,2991948,2991949,2991950,2,1
T58-216986,2991967,2991968,2991969,2,1
T58-216987,2991975,2991977,2991978,3,1
T58-216988,2991989,2991992,2991993,4,1
T58-216989,2992006,2992007,2992008,2,1
T58-216990,2992013,2992014,2992015,2,1
T58-216991,2992022,2992023,2992024,2,1
T58-216992,2992029,2992030,2992031,2,1
T58-216993,2992038,2992039,2992040,2,1
T58-216994,2992070,2992071,2992072,2,1
T58-216995,2992079,2992080,2992081,2,1
T58-216996,2992089,2992090,2992091,2,1
T58-216997,2992106,2992108,2992109,3,1
T58-216998,2992117,2992118,2992119,2,1
T58-216999,2992131,2992132,2992133,2,1
T58-217000,2992145,2992146,2992147,2,1
T58-217001,2992153,2992154,2992155,2,1
T58-217002,2992187,2992188,2992189,2,1
T58-217003,2992204,2992205,2992206,2,1
T58-217004,2992211,2992212,2992213,2,1
T58-217005,2992219,2992220,2992221,2,1
T58-217006,2992226,2992227,2992228,2,1
T58-217007,2992239,2992241,2992242,3,1
T58-217008,2992260,2992261,2992262,2,1
T58-217009,2992272,2992274,2992275,3,1
T58-217010,2992282,2992283,2992284,2,1
T58-217011,2992295,2992296,2992297,2,1
T58-217012,2992310,2992311,2992312,2,1
T58-217013,2992318,2992319,2992320,2,1
T58-217014,2992333,2992334,2992335,2,1
T58-217015,2992341,2992342,2992343,2,1
T58-217016,2992353,2992355,2992356,3,1
T58-217017,2992395,2992396,2992397,2,1
T58-217018,2992403,2992404,2992405,2,1
T58-217019,2992414,2992415,2992416,2,1
T58-217020,2992423,2992424,2992425,2,1
T58-217021,2992431,2992432,2992433,2,1
T58-217022,2992446,2992447,2992448,2,1
T58-217023,2992459,2992460,2992461,2,1
T58-217024,2992475,2992476,2992477,2,1
T58-217025,2992485,2992486,2992487,2,1
T58-217026,2992494,2992495,2992496,2,1
T58-217027,2992505,2992506,2992507,2,1
T58-217028,2992512,2992513,2992514,2,1
T58-217029,2992522,2992523,2992524,2,1
T58-217030,2992530,2992531,2992532,2,1
T58-217031,2992538,2992539,2992540,2,1
T58-217032,2992547,2992548,2992549,2,1
T58-217033,2992554,2992556,2992557,3,1
T58-217034,2992572,2992573,2992574,2,1
T58-217035,2992583,2992584,2992585,2,1
T58-217036,2992591,2992592,2992593,2,1
T58-217037,2992602,2992603,2992604,2,1
T58-217038,2992609,2992610,2992611,2,1
T58-217039,2992621,2992623,2992624,3,1
T58-217040,2992633,2992634,2992635,2,1
T58-217041,2992646,2992647,2992648,2,1
T58-217042,2992655,2992656,2992657,2,1
T58-217043,2992662,2992663,2992664,2,1
T58-217044,2992673,2992674,2992675,2,1
T58-217045,2992684,2992685,2992686,2,1
T58-217046,2992701,2992702,2992703,2,1
T58-217047,2992716,2992717,2992718,2,1
T58-217048,2992728,2992729,2992730,2,1
T58-217049,2992740,2992741,2992742,2,1
T58-217050,2992758,2992759,2992760,2,1
T58-217051,2992772,2992773,2992774,2,1
T58-217052,2992782,2992783,2992784,2,1
T58-217053,2992790,2992791,2992792,2,1
T58-217054,2992797,2992798,2992799,2,1
T58-217055,2992813,2992814,2992815,2,1
T58-217056,2992841,2992842,2992843,2,1
T58-217057,2992884,2992885,2992886,2,1
T58-217058,2992892,2992893,2992894,2,1
T58-217059,2992907,2992908,2992909,2,1
T58-217060,2992916,2992917,2992918,2,1
T58-217061,2992943,2992944,2992945,2,1
T58-217062,2992969,2992970,2992971,2,1
T58-217063,2992992,2992993,2992994,2,1
T58-217064,2993003,2993004,2993005,2,1
T58-217065,2993026,2993028,2993029,3,1
T58-217066,2993035,2993036,2993037,2,1
T58-217067,2993043,2993044,2993045,2,1
T58-217068,2993056,2993057,2993058,2,1
T58-217069,2993069,2993070,2993071,2,1
T58-217070,2993077,2993078,2993079,2,1
T58-217071,2993088,2993089,2993090,2,1
T58-217072,2993100,2993101,2993102,2,1
T58-217073,2993122,2993123,2993124,2,1
T58-217074,2993144,2993146,2993147,3,1
T58-217075,2993158,2993159,2993160,2,1
T58-217076,2993167,2993168,2993169,2,1
T58-217077,2993177,2993178,2993179,2,1
T58-217078,2993184,2993185,2993186,2,1
T58-217079,2993198,2993199,2993200,2,1
T58-217080,2993215,2993216,2993217,2,1
T58-217081,2993230,2993231,2993232,2,1
T58-217082,2993241,2993242,2993243,2,1
T58-217083,2993248,2993249,2993250,2,1
T58-217084,2993256,2993257,2993258,2,1
T58-217085,2993273,2993274,2993275,2,1
T58-217086,2993281,2993283,2993284,3,1
T58-217087,2993290,2993291,2993292,2,1
T58-217088,2993309,2993310,2993311,2,1
T58-217089,2993318,2993319,2993320,2,1
T58-217090,2993333,2993334,2993335,2,1
T58-217091,2993349,2993350,2993351,2,1
T58-217092,2993366,2993367,2993368,2,1
T58-217093,2993379,2993380,2993381,2,1
T58-217094,2993386,2993387,2993388,2,1
T58-217095,2993396,2993397,2993398,2,1
T58-217096,2993404,2993405,2993406,2,1
T58-217097,2993416,2993417,2993418,2,1
T58-217098,2993425,2993426,2993427,2,1
T58-217099,2993433,2993434,2993435,2,1
T58-217100,2993447,2993448,2993449,2,1
T58-217101,2993454,2993455,2993456,2,1
T58-217102,2993471,2993472,2993473,2,1
T58-217103,2993482,2993483,2993484,2,1
T58-217104,2993493,2993494,2993495,2,1
T58-217105,2993507,2993508,2993509,2,1
T58-217106,2993520,2993521,2993522,2,1
T58-217107,2993530,2993531,2993532,2,1
T58-217108,2993548,2993549,2993550,2,1
T58-217109,2993557,2993558,2993559,2,1
T58-217110,2993566,2993567,2993568,2,1
T58-217111,2993589,2993590,2993591,2,1
T58-217112,2993600,2993602,2993603,3,1
T58-217113,2993617,2993618,2993619,2,1
T58-217114,2993625,2993626,2993627,2,1
T58-217115,2993640,2993641,2993642,2,1
T58-217116,2993657,2993660,2993661,4,1
T58-217117,2993678,2993679,2993680,2,1
T58-217118,2993696,2993697,2993698,2,1
T58-217119,2993709,2993710,2993711,2,1
T58-217120,2993718,2993719,2993720,2,1
T58-217121,2993735,2993736,2993737,2,1
T58-217122,2993751,2993752,2993753,2,1
T58-217123,2993763,2993764,2993765,2,1
T58-217124,2993797,2993798,2993799,2,1
T58-217125,2993819,2993821,2993822,3,1
T58-217126,2993827,2993828,2993829,2,1
T58-217127,2993834,2993835,2993836,2,1
T58-217128,2993859,2993860,2993861,2,1
T58-217129,2993873,2993875,2993876,3,1
T58-217130,2993893,2993894,2993895,2,1
T58-217131,2993903,2993904,2993905,2,1
T58-217132,2993912,2993913,2993914,2,1
T58-217133,2993928,2993929,2993930,2,1
T58-217134,2993936,2993937,2993938,2,1
T58-217135,2993945,2993946,2993947,2,1
T58-217136,2993957,2993958,2993959,2,1
T58-217137,2993984,2993986,2993987,3,1
T58-217138,2993992,2993994,2993995,3,1
T58-217139,2994003,2994004,2994005,2,1
T58-217140,2994013,2994014,2994015,2,1
T58-217141,2994079,2994080,2994081,2,1
T58-217142,2994091,2994093,2994094,3,1
T58-217143,2994099,2994100,2994101,2,1
T58-217144,2994110,2994111,2994112,2,1
T58-217145,2994122,2994123,2994124,2,1
T58-217146,2994161,2994163,2994164,3,1
T58-217147,2994173,2994174,2994175,2,1
T58-217148,2994194,2994195,2994196,2,1
T58-217149,2994203,2994204,2994205,2,1
T58-217150,2994218,2994220,2994221,3,1
T58-217151,2994233,2994234,2994235,2,1
T58-217152,2994241,2994242,2994243,2,1
T58-217153,2994253,2994254,2994255,2,1
T58-217154,2994264,2994265,2994266,2,1
T58-217155,2994279,2994280,2994281,2,1
T58-217156,2994295,2994296,2994297,2,1
T58-217157,2994304,2994305,2994306,2,1
T58-217158,2994318,2994319,2994320,2,1
T58-217159,2994329,2994330,2994331,2,1
T58-217160,2994346,2994347,2994348,2,1
T58-217161,2994360,2994361,2994362,2,1
T58-217162,2994371,2994372,2994373,2,1
T58-217163,2994393,2994394,2994395,2,1
T58-217164,2994402,2994403,2994404,2,1
T58-217165,2994439,2994441,2994442,3,1
T58-217166,2994468,2994470,2994471,3,1
T58-217167,2994485,2994486,2994487,2,1
T58-217168,2994503,2994504,2994505,2,1
T58-217169,2994513,2994514,2994515,2,1
T58-217170,2994534,2994535,2994536,2,1
T58-217171,2994542,2994544,2994545,3,1
T58-217172,2994556,2994558,2994559,3,1
T58-217173,2994564,2994565,2994566,2,1
T58-217174,2994591,2994592,2994593,2,1
T58-217175,2994609,2994610,2994611,2,1
T58-217176,2994617,2994618,2994619,2,1
T58-217177,2994625,2994626,2994627,2,1
T58-217178,2994648,2994649,2994650,2,1
T58-217179,2994665,2994666,2994667,2,1
T58-217180,2994673,2994674,2994675,2,1
T58-217181,2994681,2994682,2994683,2,1
T58-217182,2994690,2994691,2994692,2,1
T58-217183,2994705,2994706,2994707,2,1
T58-217184,2994720,2994721,2994722,2,1
T58-217185,2994731,2994732,2994733,2,1
T58-217186,2994741,2994742,2994743,2,1
T58-217187,2994750,2994752,2994753,3,1
T58-217188,2994770,2994771,2994772,2,1
T58-217189,2994777,2994778,2994779,2,1
T58-217190,2994790,2994791,2994792,2,1
T58-217191,2994803,2994804,2994805,2,1
T58-217192,2994817,2994818,2994819,2,1
T58-217193,2994825,2994826,2994827,2,1
T58-217194,2994836,2994837,2994838,2,1
T58-217195,2994843,2994844,2994845,2,1
T58-217196,2994852,2994853,2994854,2,1
T58-217197,2994866,2994867,2994868,2,1
T58-217198,2994876,2994877,2994878,2,1
T58-217199,2994889,2994890,2994891,2,1
T58-217200,2994914,2994915,2994916,2,1
T58-217201,2994922,2994923,2994924,2,1
T58-217202,2994936,2994937,2994938,2,1
T58-217203,2994955,2994956,2994957,2,1
T58-217204,2994965,2994966,2994967,2,1
T58-217205,2994976,2994977,2994978,2,1
T58-217206,2994983,2994984,2994985,2,1
T58-217207,2994993,2994994,2994995,2,1
T58-217208,2995009,2995010,2995011,2,1
T58-217209,2995017,2995018,2995019,2,1
T58-217210,2995026,2995027,2995028,2,1
T58-217211,2995034,2995035,2995036,2,1
T58-217212,2995059,2995060,2995061,2,1
T58-217213,2995077,2995078,2995079,2,1
T58-217214,2995090,2995091,2995092,2,1
T58-217215,2995105,2995106,2995107,2,1
T58-217216,2995118,2995120,2995121,3,1
T58-217217,2995129,2995130,2995131,2,1
T58-217218,2995137,2995138,2995139,2,1
T58-217219,2995148,2995149,2995150,2,1
T58-217220,2995162,2995163,2995164,2,1
T58-217221,2995171,2995172,2995173,2,1
T58-217222,2995183,2995184,2995185,2,1
T58-217223,2995190,2995191,2995192,2,1
T58-217224,2995210,2995211,2995212,2,1
T58-217225,2995220,2995221,2995222,2,1
T58-217226,2995238,2995239,2995240,2,1
T58-217227,2995252,2995253,2995254,2,1
T58-217228,2995260,2995263,2995264,4,1
T58-217229,2995286,2995287,2995288,2,1
T58-217230,2995297,2995298,2995299,2,1
T58-217231,2995306,2995307,2995308,2,1
T58-217232,2995323,2995324,2995325,2,1
T58-217233,2995340,2995341,2995342,2,1
T58-217234,2995351,2995352,2995353,2,1
T58-217235,2995362,2995363,2995364,2,1
T58-217236,2995373,2995374,2995375,2,1
T58-217237,2995386,2995387,2995388,2,1
T58-217238,2995396,2995397,2995398,2,1
T58-217239,2995406,2995408,2995409,3,1
T58-217240,2995417,2995418,2995419,2,1
T58-217241,2995430,2995431,2995432,2,1
T58-217242,2995444,2995445,2995446,2,1
T58-217243,2995462,2995463,2995464,2,1
T58-217244,2995482,2995483,2995484,2,1
T58-217245,2995491,2995492,2995493,2,1
T58-217246,2995539,2995540,2995541,2,1
T58-217247,2995555,2995556,2995557,2,1
T58-217248,2995570,2995571,2995572,2,1
T58-217249,2995585,2995586,2995587,2,1
T58-217250,2995601,2995602,2995603,2,1
T58-217251,2995615,2995616,2995617,2,1
T58-217252,2995624,2995625,2995626,2,1
T58-217253,2995656,2995657,2995658,2,1
T58-217254,2995672,2995673,2995674,2,1
T58-217255,2995684,2995685,2995686,2,1
T58-217256,2995692,2995693,2995694,2,1
T58-217257,2995704,2995705,2995706,2,1
T58-217258,2995719,2995720,2995721,2,1
T58-217259,2995733,2995735,2995736,3,1
T58-217260,2995741,2995742,2995743,2,1
T58-217261,2995762,2995763,2995764,2,1
T58-217262,2995791,2995792,2995793,2,1
T58-217263,2995802,2995803,2995804,2,1
T58-217264,2995828,2995829,2995830,2,1
T58-217265,2995839,2995840,2995841,2,1
T58-217266,2995858,2995861,2995862,4,1
T58-217267,2995870,2995871,2995872,2,1
T58-217268,2995878,2995879,2995880,2,1
T58-217269,2995894,2995895,2995896,2,1
T58-217270,2995901,2995902,2995903,2,1
T58-217271,2995912,2995913,2995914,2,1
T58-217272,2995922,2995923,2995924,2,1
T58-217273,2995930,2995931,2995932,2,1
T58-217274,2995938,2995939,2995940,2,1
T58-217275,2995963,2995964,2995965,2,1
T58-217276,2995973,2995974,2995975,2,1
T58-217277,2995982,2995983,2995984,2,1
T58-217278,2995990,2995991,2995992,2,1
T58-217279,2995999,2996000,2996001,2,1
T58-217280,2996015,2996016,2996017,2,1
T58-217281,2996027,2996028,2996029,2,1
T58-217282,2996045,2996046,2996047,2,1
T58-217283,2996056,2996057,2996058,2,1
T58-217284,2996064,2996065,2996066,2,1
T58-217285,2996072,2996073,2996074,2,1
T58-217286,2996081,2996082,2996083,2,1
T58-217287,2996088,2996089,2996090,2,1
T58-217288,2996097,2996098,2996099,2,1
T58-217289,2996113,2996114,2996115,2,1
T58-217290,2996125,2996126,2996127,2,1
T58-217291,2996134,2996135,2996136,2,1
T58-217292,2996145,2996146,2996147,2,1
T58-217293,2996173,2996174,2996175,2,1
T58-217294,2996181,2996182,2996183,2,1
T58-217295,2996192,2996193,2996194,2,1
T58-217296,2996200,2996201,2996202,2,1
T58-217297,2996216,2996217,2996218,2,1
T58-217298,2996229,2996230,2996231,2,1
T58-217299,2996244,2996245,2996246,2,1
T58-217300,2996255,2996256,2996257,2,1
T58-217301,2996272,2996274,2996275,3,1
T58-217302,2996297,2996298,2996299,2,1
T58-217303,2996321,2996322,2996323,2,1
T58-217304,2996330,2996331,2996332,2,1
T58-217305,2996342,2996343,2996344,2,1
T58-217306,2996358,2996359,2996360,2,1
T58-217307,2996368,2996369,2996370,2,1
T58-217308,2996390,2996391,2996392,2,1
T58-217309,2996402,2996403,2996404,2,1
T58-217310,2996416,2996417,2996418,2,1
T58-217311,2996432,2996433,2996434,2,1
T58-217312,2996443,2996444,2996445,2,1
T58-217313,2996453,2996454,2996455,2,1
T58-217314,2996461,2996462,2996463,2,1
T58-217315,2996476,2996477,2996478,2,1
T58-217316,2996485,2996486,2996487,2,1
T58-217317,2996493,2996494,2996495,2,1
T58-217318,2996503,2996504,2996505,2,1
T58-217319,2996550,2996551,2996552,2,1
T58-217320,2996564,2996565,2996566,2,1
T58-217321,2996571,2996572,2996573,2,1
T58-217322,2996581,2996582,2996583,2,1
T58-217323,2996590,2996591,2996592,2,1
T58-217324,2996598,2996599,2996600,2,1
T58-217325,2996613,2996614,2996615,2,1
T58-217326,2996632,2996633,2996634,2,1
T58-217327,2996655,2996656,2996657,2,1
T58-217328,2996671,2996672,2996673,2,1
T58-217329,2996693,2996694,2996695,2,1
T58-217330,2996703,2996704,2996705,2,1
T58-217331,2996710,2996711,2996712,2,1
T58-217332,2996718,2996719,2996720,2,1
T58-217333,2996727,2996729,2996730,3,1
T58-217334,2996772,2996773,2996774,2,1
T58-217335,2996779,2996780,2996781,2,1
T58-217336,2996800,2996801,2996802,2,1
T58-217337,2996809,2996810,2996811,2,1
T58-217338,2996820,2996821,2996822,2,1
T58-217339,2996828,2996829,2996830,2,1
T58-217340,2996839,2996840,2996841,2,1
T58-217341,2996847,2996848,2996849,2,1
T58-217342,2996855,2996856,2996857,2,1
T58-217343,2996867,2996868,2996869,2,1
T58-217344,2996881,2996882,2996883,2,1
T58-217345,2996898,2996899,2996900,2,1
T58-217346,2996914,2996916,2996917,3,1
T58-217347,2996924,2996925,2996926,2,1
T58-217348,2996934,2996935,2996936,2,1
T58-217349,2996949,2996950,2996951,2,1
T58-217350,2996960,2996961,2996962,2,1
T58-217351,2996971,2996972,2996973,2,1
T58-217352,2996990,2996991,2996992,2,1
T58-217353,2996999,2997001,2997002,3,1
T58-217354,2997017,2997018,2997019,2,1
T58-217355,2997030,2997031,2997032,2,1
T58-217356,2997039,2997040,2997041,2,1
T58-217357,2997047,2997048,2997049,2,1
T58-217358,2997056,2997057,2997058,2,1
T58-217359,2997080,2997081,2997082,2,1
T58-217360,2997087,2997088,2997089,2,1
T58-217361,2997104,2997105,2997106,2,1
T58-217362,2997119,2997120,2997121,2,1
T58-217363,2997127,2997128,2997129,2,1
T58-217364,2997146,2997147,2997148,2,1
T58-217365,2997160,2997162,2997163,3,1
T58-217366,2997170,2997171,2997172,2,1
T58-217367,2997189,2997190,2997191,2,1
T58-217368,2997197,2997198,2997199,2,1
T58-217369,2997209,2997212,2997213,4,1
T58-217370,2997221,2997222,2997223,2,1
T58-217371,2997239,2997240,2997241,2,1
T58-217372,2997247,2997250,2997251,4,1
T58-217373,2997271,2997272,2997273,2,1
T58-217374,2997288,2997289,2997290,2,1
T58-217375,2997299,2997300,2997301,2,1
T58-217376,2997324,2997325,2997326,2,1
T58-217377,2997337,2997338,2997339,2,1
T58-217378,2997355,2997356,2997357,2,1
T58-217379,2997367,2997368,2997369,2,1
T58-217380,2997383,2997384,2997385,2,1
T58-217381,2997393,2997394,2997395,2,1
