trade_id,date,year,quarter,chronological_half,direction,crt_direction,session,setup_session,HTF_regime,setup_HTF_regime,volatility_state,setup_timestamp,setup_score,setup_score_band,setup_type,setup_structure_event_type,matching_bos_on_setup_bar,matching_liquidity_sweep_on_setup_bar,liquidity_context,sweep_direction,swept_level_type,swept_level_prices,swept_level_count,sweep_age_bars,crt_bar_sweep_type,setup_structure_level,setup_close_beyond_structure_atr,setup_body_atr,setup_range_atr,setup_candle_direction,bos_timestamp,bos_direction,bos_level,setup_to_bos_bars,same_bar_setup_bos,setup_bos_timing,bos_displacement_atr,bos_close_beyond_structure_atr,bos_body_atr,bos_range_atr,bos_body_pct_range,bos_upper_wick_ratio,bos_lower_wick_ratio,bos_candle_direction,bos_relative_volume_20,retest_timestamp,bars_BOS_to_retest,bos_retest_timing,retest_probe_price,retest_penetration_points,retest_penetration_atr,retest_reclaim_distance_atr,retest_range_atr,retest_body_atr,retest_upper_wick_ratio,retest_lower_wick_ratio,retest_wick_toward_atr,retest_wick_away_atr,retest_candle_direction,retest_behavior,retest_merely_touched_bos,retest_meaningfully_penetrated,retest_reclaimed_at_close,confirmation_timestamp,bars_retest_to_confirmation,retest_confirm_timing,confirmation_body_atr,confirmation_range_atr,confirmation_body_pct_range,confirmation_close_displacement_from_BOS_atr,confirmation_displacement_from_retest_close_atr,confirmation_rejection_wick_atr,confirmation_direction,entry_timestamp,entry_price,entry_ATR,entry_ATR_percentile_prior_100,stop_price,stop_distance_points,stop_distance_ATR,target_price,target_distance_points,target_structure,cost_R,gross_R,net_R,outcome,MFE_R,MAE_R,exit_timestamp,exit_price,exit_reason,family_id
A0011,2024-01-10,2024,2024-Q1,First 50%,Long,Long,Overnight,Overnight,Bull,Bull,MID,2024-01-10 01:35:00-06:00,75.0,75-79,Matching BOS only,Bull CHoCH,True,False,Recent SSL,SSL,Swing low / sell-side,[16603.25],1,10.0,None,16620.0,0.24618628001396523,0.6154657000349131,1.025776166724855,With trade,2024-01-10 01:35:00-06:00,Long,16620.0,0,True,Same-bar Setup+BOS,0.6154657000349131,0.24618628001396523,0.6154657000349131,1.025776166724855,0.6,0.08,0.32,With trade,1.716366158113731,2024-01-10 01:40:00-06:00,1,Immediate retest (1 bar),16620.5,0.0,0.0,0.8702518096722378,0.8702518096722378,0.7044895602108592,0.09523809523809523,0.09523809523809523,0.08288112473068932,0.08288112473068932,With trade,Tolerance-only shallow touch,True,False,True,2024-01-10 01:45:00-06:00,1,Immediate confirmation (1 bar),0.6574654637599311,1.1094729700948838,0.5925925925925926,1.5614804764298365,0.6985570552449268,0.24654954890997416,With trade,2024-01-10 01:45:00-06:00,16629.5,6.083969760365347,0.64,16620.37404535945,9.125954640549025,1.5000000000001652,16647.751909281094,18.251909281094413,Fixed 2.00R target,0.0794437435376496,2.0,1.9205562564623504,Win,2.0545795742495585,0.054788788646654894,2024-01-10 02:05:00-06:00,16647.751909281094,TARGET,F::Long::Same-bar Setup+BOS::Tolerance-only shallow touch
A0012,2024-01-10,2024,2024-Q1,First 50%,Long,Long,Morning,Morning,Bull,Bull,MID,2024-01-10 11:35:00-06:00,75.0,75-79,Matching BOS only,Bull BOS,True,False,No recent matching sweep,None,None,[],0,,None,16684.25,0.31481002978786904,0.6471095056750642,0.9619195354629332,With trade,2024-01-10 11:35:00-06:00,Long,16684.25,0,True,Same-bar Setup+BOS,0.6820883978737162,0.31481002978786904,0.6471095056750642,0.9619195354629332,0.6727272727272727,0.2727272727272727,0.05454545454545454,With trade,1.0689321432412087,2024-01-10 11:40:00-06:00,1,Immediate retest (1 bar),16679.0,5.25,0.37013470417937444,0.07050184841511895,0.8988985672927665,0.2820073936604758,0.19607843137254902,0.49019607843137253,0.44063655259449336,0.17625462103779735,Against trade,Penetration + same-bar reclaim,False,True,True,2024-01-10 11:45:00-06:00,1,Immediate confirmation (1 bar),0.3781013403596426,0.7201930292564621,0.525,0.4321158175538773,0.36009651462823106,0.25206756023976173,With trade,2024-01-10 11:45:00-06:00,16690.25,13.885166328705163,0.65,16669.42225050694,20.827749493058946,1.5000000000000866,16731.905498986114,41.65549898611425,Fixed 2.00R target,0.03480932974739366,0.8042155493363827,0.769406219588989,Win,1.3923731898957465,0.8402252007991573,2024-01-10 12:45:00-06:00,16707.0,TIME,F::Long::Same-bar Setup+BOS::Penetration + same-bar reclaim
A0013,2024-01-10,2024,2024-Q1,First 50%,Long,Long,Midday,Midday,Bull,Bull,MID,2024-01-10 13:00:00-06:00,75.0,75-79,Matching BOS only,Bull BOS,True,False,No recent matching sweep,None,None,[],0,,Sweep below CRT reference,16719.25,0.10565863591733768,0.6691713608098053,0.9333179506031495,With trade,2024-01-10 13:00:00-06:00,Long,16719.25,0,True,Same-bar Setup+BOS,0.6691713608098053,0.10565863591733768,0.6691713608098053,0.9333179506031495,0.7169811320754716,0.03773584905660377,0.24528301886792453,With trade,0.7376779708165794,2024-01-10 13:05:00-06:00,1,Immediate retest (1 bar),16716.25,3.0,0.21811767096704734,0.23629414354763462,0.5816471225787929,0.12723530806411096,0.21875,0.5625,0.327176506450571,0.12723530806411096,With trade,Penetration + same-bar reclaim,False,True,True,2024-01-10 13:10:00-06:00,1,Immediate confirmation (1 bar),0.9486332029663026,2.096978659188669,0.4523809523809524,1.164988143993705,0.9486332029663026,0.14978418994204779,With trade,2024-01-10 13:10:00-06:00,16736.75,15.021612099852032,0.59,16714.217581850222,22.532418149778096,1.500000000000003,16781.814836299556,45.06483629955619,Fixed 2.00R target,0.032175863024587976,0.6102318849490836,0.5780560219244957,Win,1.4645565238777976,0.2773781295223101,2024-01-10 14:10:00-06:00,16750.5,TIME,F::Long::Same-bar Setup+BOS::Penetration + same-bar reclaim
A0014,2024-01-11,2024,2024-Q1,First 50%,Long,Long,Overnight,Overnight,Bull,Bull,MID,2024-01-11 00:30:00-06:00,90.0,90-94,Matching BOS only,Bull BOS,True,False,Recent SSL,SSL,Swing low / sell-side,[16780.25],1,13.0,Sweep below CRT reference,16791.5,0.30267490665504,1.05936217329264,1.31159126217184,With trade,2024-01-11 00:30:00-06:00,Long,16791.5,0,True,Same-bar Setup+BOS,1.05936217329264,0.30267490665504,1.05936217329264,1.31159126217184,0.8076923076923077,0.07692307692307693,0.11538461538461539,With trade,1.3143399810066476,2024-01-11 00:35:00-06:00,1,Immediate retest (1 bar),16791.25,0.25,0.047185353989873474,1.08526314176709,1.8402288056050655,0.802151017827849,0.38461538461538464,0.1794871794871795,0.3302974779291143,0.7077803098481021,With trade,Penetration + same-bar reclaim,False,True,True,2024-01-11 00:45:00-06:00,2,Delayed confirmation (2+ bars),0.09485508350441098,0.8536957515396988,0.1111111111111111,0.6639855845308769,-0.4268478757698494,0.28456525051323295,With trade,2024-01-11 00:45:00-06:00,16795.0,5.271198775306005,0.47,16787.09320183704,7.906798162959603,1.500000000000113,16810.81359632592,15.813596325919207,Fixed 2.00R target,0.09169324738759037,0.4742754175220549,0.3825821701344645,Win,1.2647344467253845,0.3478019728494807,2024-01-11 01:45:00-06:00,16798.75,TIME,F::Long::Same-bar Setup+BOS::Penetration + same-bar reclaim
A0015,2024-01-11,2024,2024-Q1,First 50%,Long,Long,Premarket,Premarket,Bull,Bull,MID,2024-01-11 05:00:00-06:00,90.0,90-94,Matching BOS only,Bull CHoCH,True,False,Recent SSL,SSL,Swing low / sell-side,[16792.25],1,18.0,None,16795.75,0.6097134765328261,1.2194269530656523,1.3477876849672998,With trade,2024-01-11 05:00:00-06:00,Long,16795.75,0,True,Same-bar Setup+BOS,1.2515171360410642,0.6097134765328261,1.2194269530656523,1.3477876849672998,0.9047619047619048,0.07142857142857142,0.023809523809523808,With trade,1.3846673421141504,2024-01-11 05:25:00-06:00,5,Delayed retest (2+ bars),16796.0,0.0,0.0,0.3326093388473434,0.8315233471183584,0.19956560330840603,0.4,0.36,0.299348404962609,0.3326093388473434,Against trade,Tolerance-only shallow touch,True,False,True,2024-01-11 05:30:00-06:00,1,Immediate confirmation (1 bar),0.24028505611537912,0.5835494219944922,0.4117647058823529,0.5148965488186695,0.1716321829395565,0.06865287317582261,With trade,2024-01-11 05:30:00-06:00,16799.5,7.283016381841457,0.61,16788.57547542724,10.924524572761584,1.4999999999999174,16821.349049145523,21.849049145523168,Fixed 2.00R target,0.06636444406996551,-1.0,-1.0663644440699656,Loss,0.16019003741026158,1.3730574635165278,2024-01-11 05:45:00-06:00,16788.57547542724,STOP,F::Long::Same-bar Setup+BOS::Tolerance-only shallow touch
A0016,2024-01-16,2024,2024-Q1,First 50%,Long,Long,Opening,Premarket,Neutral,Bear,HIGH,2024-01-16 08:40:00-06:00,75.0,75-79,Matching liquidity sweep only,Recent bull structure,False,True,Recent SSL,SSL,Equal low / sell-side,[16659.0],1,0.0,None,16717.0,-2.537427301285775,1.7367827644723022,2.2048518783017172,Against trade,2024-01-16 09:15:00-06:00,Long,16733.0,7,False,Delayed BOS,0.9214527811556167,0.7530151759981384,0.9313608755766448,1.3871332189439392,0.6714285714285714,0.07857142857142857,0.25,With trade,1.6413947988785687,2024-01-16 10:00:00-06:00,9,Delayed retest (2+ bars),16724.0,9.0,0.3165369652144031,0.6154885434724505,3.015893863015007,1.7761240825919284,0.10204081632653061,0.30903790087463556,0.9320255086868536,0.30774427173622526,Against trade,Penetration + same-bar reclaim,False,True,True,2024-01-16 10:05:00-06:00,1,Immediate confirmation (1 bar),0.21558357498221087,1.2503847348968231,0.1724137931034483,0.8019708989338244,0.198336888983634,0.35355706297082584,With trade,2024-01-16 10:05:00-06:00,16756.25,28.991076896817052,1.0,16712.763384654776,43.48661534522398,1.499999999999945,16843.22323069045,86.9732306904516,Fixed 2.00R target,0.016671796465291586,-1.0,-1.0166717964652916,Loss,1.2245147058990027,1.2820036592275943,2024-01-16 11:05:00-06:00,16712.763384654776,STOP,F::Long::Delayed BOS::Penetration + same-bar reclaim
A0017,2024-01-17,2024,2024-Q1,First 50%,Long,Long,Midday,Midday,Bear,Bear,MID,2024-01-17 13:40:00-06:00,75.0,75-79,Matching BOS only,Bull CHoCH,True,False,No recent matching sweep,None,None,[],0,,None,16611.75,0.8131269145634961,1.2403630900121125,1.4333084595695522,With trade,2024-01-17 13:40:00-06:00,Long,16611.75,0,True,Same-bar Setup+BOS,1.2403630900121125,0.8131269145634961,1.2403630900121125,1.4333084595695522,0.8653846153846154,0.028846153846153848,0.10576923076923077,With trade,1.4021293325116349,2024-01-17 13:45:00-06:00,1,Immediate retest (1 bar),16611.0,0.75,0.04124633932737156,0.08249267865474312,1.031158483184289,0.7286853281168976,0.17333333333333334,0.12,0.12373901798211469,0.17873413708527677,Against trade,Penetration + same-bar reclaim,False,True,True,2024-01-17 13:50:00-06:00,1,Immediate confirmation (1 bar),0.3851097200723343,0.5134796267631124,0.75,0.45642633490054435,0.37084639710669226,0.014263322965642011,With trade,2024-01-17 13:50:00-06:00,16619.75,17.52747242716222,0.36,16593.458791359255,26.291208640745026,1.5000000000000968,16672.332417281486,52.582417281486414,Fixed 2.00R target,0.027575757733572775,-1.0,-1.0275757577335727,Loss,0.1426332296564109,1.0174503715490644,2024-01-17 14:05:00-06:00,16593.458791359255,STOP,F::Long::Same-bar Setup+BOS::Penetration + same-bar reclaim
A0018,2024-01-18,2024,2024-Q1,First 50%,Long,Long,Opening,Opening,Bull,Bull,HIGH,2024-01-18 09:35:00-06:00,75.0,75-79,Matching BOS only,Bull BOS,True,False,No recent matching sweep,None,None,[],0,,None,16841.0,0.17592509959124947,0.742794864940831,1.1141922974112466,With trade,2024-01-18 09:35:00-06:00,Long,16841.0,0,True,Same-bar Setup+BOS,0.7330212482968728,0.17592509959124947,0.742794864940831,1.1141922974112466,0.6666666666666666,0.16666666666666666,0.16666666666666666,With trade,1.3638708236507793,2024-01-18 09:40:00-06:00,1,Immediate retest (1 bar),16833.25,7.75,0.30453757247736446,0.5010134256885673,0.9332603027532137,0.30453757247736446,0.1368421052631579,0.5368421052631579,0.5010134256885673,0.12770930458728186,With trade,Penetration + same-bar reclaim,False,True,True,2024-01-18 09:45:00-06:00,1,Immediate confirmation (1 bar),0.4235505857222017,0.9653013349017621,0.4387755102040816,0.9357512940374224,0.4334005993436483,0.5122007083152207,With trade,2024-01-18 09:45:00-06:00,16864.75,25.380675561267452,0.98,16826.6789866581,38.07101334190156,1.500000000000015,16940.892026683803,76.14202668380312,Fixed 2.00R target,0.019043359668129808,-1.0,-1.0190433596681299,Loss,0.045966730233416776,1.3527352040119793,2024-01-18 10:00:00-06:00,16826.6789866581,STOP,F::Long::Same-bar Setup+BOS::Penetration + same-bar reclaim
A0019,2024-01-18,2024,2024-Q1,First 50%,Short,Short,Morning,Morning,Bull,Bull,HIGH,2024-01-18 11:00:00-06:00,100.0,95+,Matching BOS only,Bear CHoCH,True,False,Recent BSL,BSL,Swing high / buy-side,[16866.5],1,8.0,None,16813.25,0.10142702708846342,2.221251893237349,2.434248650123122,With trade,2024-01-18 11:00:00-06:00,Short,16813.25,0,True,Same-bar Setup+BOS,2.2111091905285027,0.10142702708846342,2.221251893237349,2.434248650123122,0.9125,0.07083333333333333,0.016666666666666666,With trade,1.8356354638982746,2024-01-18 11:05:00-06:00,1,Immediate retest (1 bar),16823.75,10.5,0.42341464067302065,0.2822764271153471,1.0786992036193621,0.1915447183996998,0.4766355140186916,0.34579439252336447,0.5141463493886679,0.37300813583099435,With trade,Penetration + same-bar reclaim,False,True,True,2024-01-18 11:10:00-06:00,1,Immediate confirmation (1 bar),0.28460947436510337,1.344534413379971,0.2116788321167883,0.5397765893131271,0.26498123475371693,0.18646827630817117,With trade,2024-01-18 11:10:00-06:00,16799.5,25.47350194919913,0.96,16837.7102529238,38.2102529238,1.5000000000000513,16723.079494152404,76.42050584759636,Fixed 2.00R target,0.01897396495767291,1.1646088836089288,1.1456349186512558,Win,1.5048317035395755,0.51033422989603,2024-01-18 12:10:00-06:00,16755.0,TIME,F::Short::Same-bar Setup+BOS::Penetration + same-bar reclaim
A0020,2024-01-18,2024,2024-Q1,First 50%,Long,Long,Afternoon,Afternoon,Bull,Bull,LOW,2024-01-18 15:15:00-06:00,75.0,75-79,Matching BOS only,Bull BOS,True,False,No recent matching sweep,None,None,[],0,,None,16901.75,0.075717703532313,0.681459331790817,0.681459331790817,With trade,2024-01-18 15:15:00-06:00,Long,16901.75,0,True,Same-bar Setup+BOS,0.7117464132037421,0.075717703532313,0.681459331790817,0.681459331790817,1.0,0.0,0.0,With trade,0.15341440598690365,2024-01-18 15:20:00-06:00,1,Immediate retest (1 bar),16900.0,1.75,0.10895525296804971,0.04669510841487845,0.6381664816700054,0.0,0.7560975609756098,0.24390243902439024,0.15565036138292815,0.4825161202870773,Doji,Penetration + same-bar reclaim,False,True,True,2024-01-18 15:25:00-06:00,1,Immediate confirmation (1 bar),0.35888850327410493,0.37520161705929156,0.9565217391304348,0.4078278446296647,0.35888850327410493,0.01631311378518659,With trade,2024-01-18 15:25:00-06:00,16908.0,15.325093865710476,0.17,16885.012359201435,22.987640798564826,1.499999999999942,16953.97528159713,45.97528159712965,Fixed 2.00R target,0.03153868665136196,0.0,-0.03153868665136196,Loss,0.11962950109137294,0.6090229146469895,2024-01-18 17:25:00-06:00,16908.0,TIME,F::Long::Same-bar Setup+BOS::Penetration + same-bar reclaim
A0021,2024-01-19,2024,2024-Q1,First 50%,Long,Long,Morning,Opening,Bull,Bull,HIGH,2024-01-19 10:05:00-06:00,85.0,85-89,Matching BOS only,Bull CHoCH,True,False,Recent SSL,SSL,Swing low / sell-side,[16955.0],1,19.0,None,17019.5,0.5788164189324115,0.6233407588502894,0.957273308234373,With trade,2024-01-19 10:05:00-06:00,Long,17019.5,0,True,Same-bar Setup+BOS,0.6122096738708199,0.5788164189324115,0.6233407588502894,0.957273308234373,0.6511627906976745,0.29069767441860467,0.05813953488372093,With trade,0.8679149023009031,2024-01-19 10:35:00-06:00,6,Delayed retest (2+ bars),17014.0,5.5,0.2649882963917962,0.07226953537958078,0.9997285727508675,0.6624707409794905,0.0,0.3373493975903614,0.33725783177137697,0.0,Against trade,Penetration + same-bar reclaim,False,True,True,2024-01-19 10:40:00-06:00,1,Immediate confirmation (1 bar),0.5336600212780767,0.909647763542176,0.5866666666666667,0.6185604792086797,0.5457886581253056,0.31534455802795436,With trade,2024-01-19 10:40:00-06:00,17032.25,20.612374098505274,0.81,17001.33143885224,30.918561147758737,1.50000000000004,17094.087122295517,61.837122295517474,Fixed 2.00R target,0.023448697904642133,2.0,1.9765513020953578,Win,2.0861255377233348,0.46088820019469023,2024-01-19 11:30:00-06:00,17094.087122295517,TARGET,F::Long::Same-bar Setup+BOS::Penetration + same-bar reclaim
A0022,2024-01-22,2024,2024-Q1,First 50%,Short,Short,Opening,Premarket,Bull,Bull,HIGH,2024-01-22 09:25:00-06:00,75.0,75-79,Matching BOS only,Bear BOS,True,False,Recent BSL,BSL,Swing high / buy-side,[17369.25],1,10.0,Sweep above CRT reference,17278.75,0.15388538984916889,0.9329301759605864,1.6446501040129924,With trade,2024-01-22 09:25:00-06:00,Short,17278.75,0,True,Same-bar Setup+BOS,0.9233123390950133,0.15388538984916889,0.9329301759605864,1.6446501040129924,0.5672514619883041,0.3216374269005848,0.1111111111111111,With trade,1.5048402919599944,2024-01-22 09:35:00-06:00,2,Delayed retest (2+ bars),17277.25,0.0,0.0,0.0948393888576285,0.9958135830050994,0.635423905346111,0.0380952380952381,0.3238095238095238,0.037935755543051404,0.32245392211593693,Against trade,Tolerance-only shallow touch,True,False,True,2024-01-22 09:40:00-06:00,1,Immediate confirmation (1 bar),0.5907015757778028,0.7262724292350035,0.8133333333333334,0.6778542672860033,0.5810179433880028,0.009683632389800047,With trade,2024-01-22 09:40:00-06:00,17261.25,25.8167586228624,0.97,17299.975137934292,38.725137934292434,1.4999999999999547,17183.79972413141,77.4502758685885,Fixed 2.00R target,0.018721689286947323,-0.2775974618409347,-0.29631915112788204,Loss,0.9231729544942989,0.7682348362574936,2024-01-22 10:40:00-06:00,17272.0,TIME,F::Short::Same-bar Setup+BOS::Tolerance-only shallow touch
A0023,2024-01-24,2024,2024-Q1,First 50%,Long,Long,Premarket,Premarket,Bull,Bull,HIGH,2024-01-24 06:35:00-06:00,90.0,90-94,Matching BOS only,Bull BOS,True,False,Recent SSL,SSL,Equal low / sell-side | Swing low / sell-side,"[17429.0,17429.5]",2,7.0,None,17449.0,0.7593725720975876,1.4842282090998304,2.209083846102073,With trade,2024-01-24 06:35:00-06:00,Long,17449.0,0,True,Same-bar Setup+BOS,1.5187451441951751,0.7593725720975876,1.4842282090998304,2.209083846102073,0.671875,0.21875,0.109375,With trade,2.6257952573742047,2024-01-24 06:40:00-06:00,1,Immediate retest (1 bar),17448.5,0.5,0.06937102702048051,0.034685513510240254,0.9365088647764869,0.7283957837150453,0.1111111111111111,0.1111111111111111,0.10405654053072076,0.10405654053072076,Against trade,Penetration + same-bar reclaim,False,True,True,2024-01-24 06:45:00-06:00,1,Immediate confirmation (1 bar),0.38423514280164284,0.9081921557129741,0.4230769230769231,0.45409607785648703,0.41916561032906496,0.34930467527422077,With trade,2024-01-24 06:45:00-06:00,17452.25,7.157075690548319,0.7,17441.514386464176,10.735613535824086,1.5000000000002247,17473.721227071645,21.471227071644535,Fixed 2.00R target,0.06753223721967257,2.0,1.9324677627803275,Win,2.1656889866998443,0.6753223721967258,2024-01-24 07:10:00-06:00,17473.721227071645,TARGET,F::Long::Same-bar Setup+BOS::Penetration + same-bar reclaim
A0024,2024-01-26,2024,2024-Q1,First 50%,Short,Short,Afternoon,Afternoon,Bear,Bear,LOW,2024-01-26 15:05:00-06:00,85.0,85-89,Matching BOS only,Bear CHoCH,True,False,Recent BSL,BSL,Swing high / buy-side,[17332.5],1,18.0,None,17301.0,0.16918168350708215,0.5075450505212465,0.692106887074427,With trade,2024-01-26 15:05:00-06:00,Short,17301.0,0,True,Same-bar Setup+BOS,0.5229252035673448,0.16918168350708215,0.5075450505212465,0.692106887074427,0.7333333333333333,0.044444444444444446,0.2222222222222222,With trade,0.676534591601491,2024-01-26 15:10:00-06:00,1,Immediate retest (1 bar),17300.0,0.0,0.0,0.3386140364879883,0.3708629923439872,0.17736925720799387,0.2608695652173913,0.2608695652173913,0.09674686756799666,0.09674686756799666,With trade,Tolerance-only shallow touch,True,False,True,2024-01-26 15:20:00-06:00,2,Delayed confirmation (2+ bars),0.2636544417540881,0.3515392556721174,0.75,0.1757696278360587,-0.19334659061966458,0.052730888350817615,With trade,2024-01-26 15:20:00-06:00,17298.5,14.223162617899854,0.06,17319.83474392685,21.334743926850933,1.500000000000081,17255.8305121463,42.66948785369823,Fixed 2.00R target,0.03398212804830285,2.0,1.9660178719516972,Win,2.542800616028179,0.0,2024-01-28 17:00:00-06:00,17255.8305121463,TARGET,F::Short::Same-bar Setup+BOS::Tolerance-only shallow touch
A0025,2024-01-29,2024,2024-Q1,First 50%,Long,Long,Premarket,Premarket,Bear,Bear,HIGH,2024-01-29 08:35:00-06:00,90.0,90-94,Matching BOS only,Bull CHoCH,True,False,Recent SSL,SSL,Swing low / sell-side,[17324.75],1,4.0,None,17353.0,0.6267852784778312,1.729062837180224,2.226168402869538,With trade,2024-01-29 08:35:00-06:00,Long,17353.0,0,True,Same-bar Setup+BOS,1.7506761226449767,0.6267852784778312,1.729062837180224,2.226168402869538,0.7766990291262136,0.17475728155339806,0.04854368932038835,With trade,6.944875313208447,2024-01-29 08:40:00-06:00,1,Immediate retest (1 bar),17352.5,0.5,0.04163680838499841,0.16654723353999365,1.4781066976674435,0.45800489223498253,0.5492957746478874,0.14084507042253522,0.20818404192499204,0.811917763507469,Against trade,Penetration + same-bar reclaim,False,True,True,2024-01-29 08:50:00-06:00,2,Delayed confirmation (2+ bars),0.03746958982755144,1.536253182929609,0.024390243902439025,0.0936739745688786,-0.05620438474132716,0.9742093355163375,With trade,2024-01-29 08:50:00-06:00,17354.25,13.344154614480175,1.0,17334.23376807828,20.016231921719736,1.4999999999999607,17394.28246384344,40.03246384343947,Fixed 2.00R target,0.03622060349996735,-1.0,-1.0362206034999673,Loss,0.09991890620680648,2.0733173037912342,2024-01-29 09:00:00-06:00,17334.23376807828,STOP,F::Long::Same-bar Setup+BOS::Penetration + same-bar reclaim
A0026,2024-01-30,2024,2024-Q1,First 50%,Short,Short,Overnight,Overnight,Bull,Bull,MID,2024-01-30 00:20:00-06:00,90.0,90-94,Matching BOS only,Bear CHoCH,True,False,Recent BSL,BSL,Swing high / buy-side,[17509.75],1,10.0,None,17497.0,0.429649271226455,1.2412090057653147,1.9095523165620225,With trade,2024-01-30 00:20:00-06:00,Short,17497.0,0,True,Same-bar Setup+BOS,1.193470197851264,0.429649271226455,1.2412090057653147,1.9095523165620225,0.65,0.0,0.35,With trade,2.4896265560165975,2024-01-30 00:25:00-06:00,1,Immediate retest (1 bar),17496.5,0.0,0.0,0.36326468178525284,1.6346910680336377,0.045408085223156605,0.1388888888888889,0.8333333333333334,0.22704042611578304,1.3622425566946983,With trade,Tolerance-only shallow touch,True,False,True,2024-01-30 00:30:00-06:00,1,Immediate confirmation (1 bar),0.5754165115922139,1.3278842575204934,0.43333333333333335,0.9295189802643454,0.5754165115922139,0.5311537030081974,With trade,2024-01-30 00:30:00-06:00,17491.75,5.648082622806642,0.45,17500.22212393421,8.472123934210686,1.500000000000128,17474.80575213158,16.94424786842137,Fixed 2.00R target,0.08557476326242451,2.0,1.9144252367375756,Win,3.0393795227688707,0.8852561716802536,2024-01-30 01:10:00-06:00,17474.80575213158,TARGET,F::Short::Same-bar Setup+BOS::Tolerance-only shallow touch
A0027,2024-01-31,2024,2024-Q1,First 50%,Long,Long,Overnight,Overnight,Bear,Bear,MID,2024-01-31 01:25:00-06:00,90.0,90-94,Matching BOS only,Bull CHoCH,True,False,Recent SSL,SSL,Swing low / sell-side,[17219.75],1,8.0,None,17240.0,1.138697891477633,1.7998773123356133,2.093734832716938,With trade,2024-01-31 01:25:00-06:00,Long,17240.0,0,True,Same-bar Setup+BOS,1.7998773123356133,1.138697891477633,1.7998773123356133,2.093734832716938,0.8596491228070176,0.07017543859649122,0.07017543859649122,With trade,3.207518569046536,2024-01-31 01:40:00-06:00,3,Delayed retest (2+ bars),17238.75,1.25,0.18872518612280023,0.0,0.6416656328175208,0.37745037224560046,0.11764705882352941,0.29411764705882354,0.18872518612280023,0.07549007444912009,Against trade,Penetration without same-bar reclaim,False,True,False,2024-01-31 01:45:00-06:00,1,Immediate confirmation (1 bar),1.281326674261201,1.317936007811521,0.9722222222222222,1.3545453413618411,1.3545453413618411,0.0,With trade,2024-01-31 01:45:00-06:00,17249.25,6.82885963101108,0.6,17239.006710553484,10.243289446516428,1.4999999999999718,17269.736578893033,20.486578893032856,Fixed 2.00R target,0.07077804486395338,-1.0,-1.0707780448639534,Loss,0.6101555591720119,1.0982800065096214,2024-01-31 02:35:00-06:00,17239.006710553484,STOP,F::Long::Same-bar Setup+BOS::Penetration without same-bar reclaim
A0028,2024-01-31,2024,2024-Q1,First 50%,Long,Long,Morning,Morning,Bear,Bear,MID,2024-01-31 11:00:00-06:00,75.0,75-79,Matching BOS only,Bull CHoCH,True,False,No recent matching sweep,None,None,[],0,,None,17137.5,0.3944863199610581,0.9245773124087299,1.1464758673868252,With trade,2024-01-31 11:00:00-06:00,Long,17137.5,0,True,Same-bar Setup+BOS,0.9369050099075129,0.3944863199610581,0.9245773124087299,1.1464758673868252,0.8064516129032258,0.07526881720430108,0.11827956989247312,With trade,0.7373970040348138,2024-01-31 11:15:00-06:00,3,Delayed retest (2+ bars),17135.75,1.75,0.0925661886156383,-0.07934244738483283,0.5157259080014134,0.35704101323174775,0.28205128205128205,0.02564102564102564,0.013223741230805471,0.1454611535388602,Against trade,Penetration without same-bar reclaim,False,True,False,2024-01-31 11:25:00-06:00,2,Delayed confirmation (2+ bars),0.36332410310586494,0.6987001982805094,0.52,0.3493500991402547,0.4331941229339159,0.08384402379366114,With trade,2024-01-31 11:25:00-06:00,17143.75,17.8903627489477,0.65,17116.91445587658,26.835544123419822,1.4999999999999032,17197.421088246843,53.67108824684328,Fixed 2.00R target,0.027016407666848107,0.7173322035679898,0.6903157959011417,Win,1.7327764917357753,0.8850202511553691,2024-01-31 12:25:00-06:00,17163.0,TIME,F::Long::Same-bar Setup+BOS::Penetration without same-bar reclaim
A0029,2024-02-02,2024,2024-Q1,First 50%,Long,Long,Overnight,Overnight,Bull,Bull,HIGH,2024-02-02 02:35:00-06:00,90.0,90-94,Matching BOS only,Bull CHoCH,True,False,Recent SSL,SSL,Swing low / sell-side,[17367.75],1,5.0,None,17399.75,0.22946359380086645,1.0899520705541157,1.5488792581558486,With trade,2024-02-02 02:35:00-06:00,Long,17399.75,0,True,Same-bar Setup+BOS,1.0899520705541157,0.22946359380086645,1.0899520705541157,1.5488792581558486,0.7037037037037037,0.018518518518518517,0.2777777777777778,With trade,1.62592793771501,2024-02-02 02:40:00-06:00,1,Immediate retest (1 bar),17396.75,3.0,0.34199800295194965,0.5414968380072537,1.0829936760145074,0.34199800295194965,0.18421052631578946,0.5,0.5414968380072537,0.19949883505530397,With trade,Penetration + same-bar reclaim,False,True,True,2024-02-02 02:45:00-06:00,1,Immediate confirmation (1 bar),0.029037027563642362,0.7549627166547014,0.038461538461538464,0.5807405512728472,0.029037027563642362,0.5517035237092048,With trade,2024-02-02 02:45:00-06:00,17404.75,8.609696686482753,0.79,17391.835454970274,12.91454502972556,1.500000000000166,17430.579090059447,25.82909005944748,Fixed 2.00R target,0.05613825328970235,-1.0,-1.0561382532897023,Loss,1.393777323054679,1.432493359806198,2024-02-02 03:40:00-06:00,17391.835454970274,STOP,F::Long::Same-bar Setup+BOS::Penetration + same-bar reclaim
