trade_id,capture_pct,mfe_spent_atr,total_mfe_atr
E-006602,1.0,0,0.56
E-006603,1.0,0,8.689655172413792
E-006604,1.0,0,2.1
E-006605,1.0,0,7.17948717948718
E-006606,1.0,0,6.042105263157895
E-006607,1.0,0,10.6
E-006608,1.0,0,5.166666666666667
E-006609,1.0,0,3.31578947368421
E-006610,1.0,0,2.1162790697674416
E-006611,1.0,0,8.363636363636363
E-006612,1.0,0,2.5
E-006613,1.0,0,14.17948717948718
E-006614,1.0,0,12.710526315789473
E-006615,1.0,0,4.16135881104034
E-006616,1.0,0,6.1646090534979425
E-006617,1.0,0,4.421052631578948
E-006618,1.0,0,5.28476821192053
E-006619,1.0,0,6.041095890410959
E-006620,1.0,0,7.9692307692307685
E-006621,1.0,0,1.5033557046979866
E-006622,1.0,0,7.000000000000001
E-006623,1.0,0,2.0363636363636366
E-006624,1.0,0,34.5625
E-006625,1.0,0,5.333333333333333
E-006626,1.0,0,7.428571428571429
E-006627,1.0,0,9.483870967741934
E-006628,,0,0.0
E-006629,1.0,0,8.105263157894736
E-006630,1.0,0,5.428571428571429
E-006631,1.0,0,6.511627906976744
E-006632,1.0,0,4.516129032258064
E-006633,1.0,0,1.1864406779661016
E-006634,1.0,0,7.25
E-006635,1.0,0,2.0533333333333337
E-006636,1.0,0,3.255813953488372
E-006637,1.0,0,1.5555555555555556
E-006638,1.0,0,12.352941176470589
E-006639,1.0,0,0.823529411764706
E-006640,1.0,0,25.29032258064516
E-006641,1.0,0,3.656920077972709
E-006642,1.0,0,2.1225806451612903
E-006643,1.0,0,6.284671532846715
E-006644,1.0,0,0.9834710743801653
E-006645,1.0,0,3.2039800995024876
E-006646,,0,0.0
E-006647,1.0,0,2.993103448275862
E-006648,1.0,0,4.521739130434782
E-006649,1.0,0,2.5609756097560976
E-006650,1.0,0,13.846153846153847
E-006651,1.0,0,8.4
E-006652,1.0,0,24.11111111111111
E-006653,1.0,0,24.888888888888886
E-006654,1.0,0,5.764705882352941
E-006655,1.0,0,0.42424242424242425
E-006656,1.0,0,1.4736842105263157
E-006657,1.0,0,5.90625
E-006658,1.0,0,0.8641975308641976
E-006659,1.0,0,12.055555555555555
E-006660,1.0,0,3.7837837837837838
E-006661,1.0,0,7.538461538461538
E-006662,,0,-0.3333333333333333
E-006663,1.0,0,6.8
E-006664,1.0,0,11.720930232558139
E-006665,1.0,0,1.6470588235294117
E-006666,1.0,0,5.521126760563381
E-006667,1.0,0,2.2647058823529416
E-006668,1.0,0,6.4399999999999995
E-006669,1.0,0,3.343283582089552
E-006670,1.0,0,8.065217391304348
E-006671,1.0,0,11.864406779661017
E-006672,1.0,0,14.405797101449275
E-006673,1.0,0,18.21505376344086
E-006674,1.0,0,7.762376237623762
E-006675,1.0,0,5.402352941176471
E-006676,1.0,0,2.3228699551569507
E-006677,1.0,0,0.18584070796460178
E-006678,1.0,0,4.787564766839378
E-006679,1.0,0,4.700729927007299
E-006680,1.0,0,0.546875
E-006681,1.0,0,3.694444444444444
E-006682,1.0,0,6.597701149425287
E-006683,1.0,0,5.653846153846153
E-006684,1.0,0,2.5688073394495414
E-006685,1.0,0,2.903703703703704
E-006686,1.0,0,4.579439252336448
E-006687,1.0,0,0.3111111111111111
E-006688,1.0,0,1.1666666666666667
E-006689,1.0,0,2.058823529411765
E-006690,1.0,0,8.217391304347826
E-006691,,0,-0.6363636363636364
E-006692,1.0,0,14.4375
E-006693,1.0,0,10.5
E-006694,1.0,0,4.175438596491229
E-006695,1.0,0,11.941176470588236
E-006696,1.0,0,7.279999999999999
E-006697,1.0,0,19.79310344827586
E-006698,1.0,0,3.7837837837837838
E-006699,1.0,0,6.3
E-006700,1.0,0,5.193548387096774
E-006701,1.0,0,4.033898305084746
E-006702,1.0,0,11.200000000000001
E-006703,1.0,0,1.435897435897436
E-006704,1.0,0,7.0
E-006705,1.0,0,8.441176470588236
E-006706,1.0,0,3.9766536964980546
E-006707,1.0,0,2.8
E-006708,1.0,0,5.286713286713287
E-006709,1.0,0,4.704918032786885
E-006710,1.0,0,10.257425742574258
E-006711,1.0,0,14.549019607843137
E-006712,1.0,0,12.747368421052633
E-006713,1.0,0,13.377777777777776
E-006714,1.0,0,14.27450980392157
E-006715,1.0,0,5.515151515151515
E-006716,1.0,0,0.35
E-006717,1.0,0,6.125
E-006718,1.0,0,0.5833333333333334
E-006719,1.0,0,4.827586206896552
E-006720,1.0,0,4.5
E-006721,1.0,0,9.172413793103447
E-006722,1.0,0,6.03921568627451
E-006723,1.0,0,5.541666666666667
E-006724,1.0,0,0.42424242424242425
E-006725,1.0,0,7.411764705882353
E-006726,1.0,0,6.1923076923076925
E-006727,1.0,0,2.423076923076923
E-006728,1.0,0,10.070175438596491
E-006729,1.0,0,33.83333333333333
E-006730,1.0,0,5.319415448851775
E-006731,1.0,0,1.202749140893471
E-006732,1.0,0,5.695538057742782
E-006733,1.0,0,1.9870967741935484
E-006734,1.0,0,5.721739130434783
E-006735,1.0,0,1.3811659192825112
E-006736,1.0,0,7.835820895522389
E-006737,1.0,0,1.4867256637168142
E-006738,1.0,0,6.735849056603774
E-006739,1.0,0,0.5384615384615384
E-006740,1.0,0,13.066666666666666
E-006741,1.0,0,20.416666666666668
E-006742,1.0,0,9.441860465116278
E-006743,1.0,0,4.052631578947368
E-006744,1.0,0,2.0
E-006745,1.0,0,10.266666666666667
E-006746,1.0,0,5.384615384615384
E-006747,1.0,0,11.2
E-006748,1.0,0,1.377049180327869
E-006749,1.0,0,4.836363636363637
E-006750,1.0,0,3.723404255319149
E-006751,1.0,0,4.472222222222222
E-006752,1.0,0,6.857142857142857
E-006753,1.0,0,1.1666666666666667
E-006754,1.0,0,10.88888888888889
E-006755,1.0,0,6.766666666666667
E-006756,1.0,0,14.651162790697674
E-006757,1.0,0,0.42424242424242425
E-006758,1.0,0,2.986666666666667
E-006759,1.0,0,2.95
E-006760,1.0,0,4.240663900414938
E-006761,1.0,0,4.052631578947369
E-006762,1.0,0,1.0980392156862746
E-006763,1.0,0,3.6699029126213594
E-006764,1.0,0,1.3548387096774193
E-006765,1.0,0,2.916666666666667
E-006766,1.0,0,5.788461538461538
E-006767,1.0,0,2.7450980392156863
E-006768,1.0,0,3.0153846153846153
E-006769,,0,0.0
E-006770,1.0,0,16.333333333333336
E-006771,1.0,0,10.5
E-006772,1.0,0,6.285714285714286
E-006773,1.0,0,18.242424242424242
E-006774,1.0,0,3.073170731707317
E-006775,1.0,0,16.8
E-006776,1.0,0,5.157894736842105
E-006777,1.0,0,7.8076923076923075
E-006778,1.0,0,5.4576271186440675
E-006779,1.0,0,9.041666666666668
E-006780,1.0,0,2.9354838709677415
E-006781,1.0,0,9.566666666666666
E-006782,1.0,0,9.153846153846153
E-006783,1.0,0,9.210526315789473
E-006784,1.0,0,1.9454094292803972
E-006785,1.0,0,6.864864864864865
E-006786,1.0,0,3.4999999999999996
E-006787,1.0,0,3.2621359223300974
E-006788,1.0,0,3.2788104089219328
E-006789,1.0,0,7.220472440944882
E-006790,1.0,0,3.824742268041237
E-006791,1.0,0,19.677777777777777
E-006792,1.0,0,14.31111111111111
E-006793,1.0,0,2.041666666666667
E-006794,1.0,0,8.666666666666666
E-006795,1.0,0,5.0
E-006796,1.0,0,6.999999999999999
E-006797,1.0,0,3.58974358974359
E-006798,1.0,0,5.777777777777778
E-006799,1.0,0,1.129032258064516
E-006800,1.0,0,8.13953488372093
E-006801,1.0,0,5.8048780487804885
E-006802,1.0,0,4.7804878048780495
E-006803,1.0,0,1.4
E-006804,1.0,0,13.999999999999998
E-006805,1.0,0,0.42424242424242425
E-006806,1.0,0,10.266666666666667
E-006807,1.0,0,7.840000000000001
E-006808,1.0,0,4.493827160493828
E-006809,1.0,0,5.150943396226415
E-006810,1.0,0,6.999999999999999
E-006811,1.0,0,2.4931506849315066
E-006812,1.0,0,8.23529411764706
E-006813,1.0,0,9.882352941176471
E-006814,1.0,0,2.1538461538461537
E-006815,1.0,0,4.351351351351352
E-006816,1.0,0,8.689655172413792
E-006817,1.0,0,20.03669724770642
E-006818,1.0,0,5.7272727272727275
E-006819,1.0,0,4.705882352941177
E-006820,1.0,0,5.352941176470589
E-006821,1.0,0,1.3125
E-006822,1.0,0,7.297872340425532
E-006823,1.0,0,1.5365853658536586
E-006824,1.0,0,4.786324786324786
E-006825,1.0,0,4.138364779874213
E-006826,1.0,0,1.0208333333333335
E-006827,1.0,0,2.032258064516129
E-006828,1.0,0,4.0
E-006829,1.0,0,3.181818181818182
E-006830,1.0,0,6.6440677966101696
E-006831,1.0,0,4.836363636363637
E-006832,1.0,0,16.37735849056604
E-006833,1.0,0,4.2
E-006834,1.0,0,1.8666666666666667
E-006835,1.0,0,4.529411764705883
E-006836,1.0,0,1.0
E-006837,1.0,0,6.5
E-006838,1.0,0,2.625
E-006839,1.0,0,1.1428571428571428
E-006840,1.0,0,2.3333333333333335
E-006841,1.0,0,0.6829268292682927
E-006842,1.0,0,5.547169811320755
E-006843,1.0,0,15.076923076923078
E-006844,1.0,0,6.653465346534653
E-006845,1.0,0,2.625
E-006846,1.0,0,3.2941176470588234
E-006847,1.0,0,7.443037974683544
E-006848,1.0,0,8.533333333333333
E-006849,1.0,0,14.155555555555555
E-006850,1.0,0,2.560975609756097
E-006851,1.0,0,10.865671641791044
E-006852,1.0,0,4.6
E-006853,1.0,0,2.4705882352941178
E-006854,1.0,0,2.210526315789474
E-006855,1.0,0,5.894736842105263
E-006856,1.0,0,2.418848167539267
E-006857,1.0,0,5.701612903225806
E-006858,1.0,0,1.8095238095238095
E-006859,1.0,0,23.8
E-006860,1.0,0,4.8196721311475414
E-006861,1.0,0,4.247191011235955
E-006862,1.0,0,6.0
E-006863,1.0,0,3.073170731707317
E-006864,1.0,0,4.2
E-006865,1.0,0,1.2962962962962963
E-006866,1.0,0,14.682926829268293
E-006867,1.0,0,1.05
E-006868,1.0,0,4.2
E-006869,1.0,0,5.384615384615384
E-006870,1.0,0,0.6363636363636364
E-006871,1.0,0,4.490566037735849
E-006872,1.0,0,7.96551724137931
E-006873,1.0,0,5.70873786407767
E-006874,1.0,0,1.5806451612903225
E-006875,1.0,0,3.6399999999999997
E-006876,1.0,0,4.857142857142857
E-006877,1.0,0,5.850746268656716
E-006878,1.0,0,1.68
E-006879,1.0,0,4.583333333333333
E-006880,1.0,0,1.206896551724138
E-006881,1.0,0,1.0824742268041236
E-006882,1.0,0,3.6060606060606064
E-006883,1.0,0,2.8
E-006884,1.0,0,1.5217391304347827
E-006885,1.0,0,7.777777777777778
E-006886,1.0,0,11.421052631578947
E-006887,1.0,0,3.68421052631579
E-006888,1.0,0,21.636363636363637
E-006889,1.0,0,5.8
E-006890,1.0,0,1.1428571428571428
E-006891,1.0,0,4.8999999999999995
E-006892,1.0,0,5.361702127659575
E-006893,1.0,0,13.658536585365855
E-006894,1.0,0,12.276923076923076
E-006895,1.0,0,2.1636363636363636
E-006896,1.0,0,6.330434782608696
E-006897,1.0,0,7.887323943661972
E-006898,1.0,0,18.784810126582276
E-006899,1.0,0,5.4806201550387605
E-006900,1.0,0,3.8735177865612647
E-006901,1.0,0,7.620253164556962
E-006902,1.0,0,2.9593495934959346
E-006903,1.0,0,3.6842105263157894
E-006904,1.0,0,3.258620689655172
E-006905,1.0,0,17.76923076923077
E-006906,1.0,0,25.71153846153846
E-006907,1.0,0,14.186666666666667
E-006908,1.0,0,2.234042553191489
E-006909,1.0,0,0.717948717948718
E-006910,,0,-0.35
E-006911,1.0,0,1.5555555555555556
E-006912,1.0,0,23.8
E-006913,1.0,0,9.966101694915254
E-006914,1.0,0,1.1395348837209303
E-006915,1.0,0,21.6
E-006916,1.0,0,0.9090909090909091
E-006917,1.0,0,0.37333333333333335
E-006918,1.0,0,7.0
E-006919,1.0,0,5.6875
E-006920,1.0,0,4.6075949367088604
E-006921,1.0,0,7.563218390804598
E-006922,1.0,0,3.6129032258064515
E-006923,1.0,0,8.4
E-006924,1.0,0,1.2280701754385965
E-006925,1.0,0,6.34375
E-006926,1.0,0,0.875
E-006927,1.0,0,6.282051282051282
E-006928,1.0,0,0.033734939759036145
E-006929,1.0,0,4.703557312252964
E-006930,1.0,0,2.057347670250896
E-006931,1.0,0,7.316582914572865
E-006932,1.0,0,6.236363636363636
E-006933,1.0,0,2.920863309352518
E-006934,1.0,0,1.763779527559055
E-006935,1.0,0,0.2058823529411765
E-006936,1.0,0,14.65625
E-006937,1.0,0,3.778761061946903
E-006938,1.0,0,0.3804347826086957
E-006939,1.0,0,13.548387096774192
E-006940,1.0,0,2.978723404255319
E-006941,1.0,0,1.8421052631578947
E-006942,1.0,0,18.0
E-006943,1.0,0,6.222222222222222
E-006944,1.0,0,8.90909090909091
E-006945,,0,0.0
E-006946,1.0,0,3.7777777777777777
E-006947,1.0,0,2.442953020134228
E-006948,1.0,0,0.1
E-006949,1.0,0,4.706896551724138
E-006950,1.0,0,5.185185185185185
E-006951,1.0,0,0.6862745098039216
E-006952,1.0,0,3.709401709401709
E-006953,1.0,0,10.5
E-006954,1.0,0,8.729411764705883
E-006955,1.0,0,2.6444444444444444
E-006956,1.0,0,21.29787234042553
E-006957,1.0,0,2.8000000000000003
E-006958,1.0,0,15.11787072243346
E-006959,1.0,0,6.656330749354005
E-006960,1.0,0,0.823529411764706
E-006961,1.0,0,10.475862068965517
E-006962,1.0,0,5.133333333333334
E-006963,1.0,0,4.840148698884758
E-006964,1.0,0,6.6521739130434785
E-006965,1.0,0,2.1132075471698113
E-006966,1.0,0,2.382978723404255
E-006967,1.0,0,12.280701754385966
E-006968,1.0,0,9.090909090909092
E-006969,1.0,0,4.666666666666666
E-006970,1.0,0,4.983050847457627
E-006971,1.0,0,1.811764705882353
E-006972,1.0,0,13.584158415841584
E-006973,1.0,0,19.97058823529412
E-006974,1.0,0,5.009174311926605
E-006975,1.0,0,7.5675675675675675
E-006976,1.0,0,2.6526315789473687
E-006977,1.0,0,5.458089668615984
E-006978,1.0,0,1.0714285714285714
E-006979,1.0,0,2.31936127744511
E-006980,1.0,0,3.1612903225806455
E-006981,1.0,0,11.595567867036012
E-006982,1.0,0,10.375886524822695
E-006983,1.0,0,3.2439024390243905
E-006984,1.0,0,9.722222222222223
E-006985,1.0,0,4.516129032258065
E-006986,1.0,0,3.382262996941896
E-006987,1.0,0,5.006622516556291
E-006988,1.0,0,0.6702127659574468
E-006989,1.0,0,2.8636363636363638
E-006990,1.0,0,1.811764705882353
E-006991,1.0,0,10.660550458715596
E-006992,1.0,0,4.631578947368421
E-006993,1.0,0,2.6046511627906974
E-006994,1.0,0,5.913793103448275
E-006995,1.0,0,3.8058252427184467
E-006996,1.0,0,9.092783505154639
E-006997,1.0,0,4.666666666666666
E-006998,1.0,0,2.3692307692307693
E-006999,1.0,0,8.82608695652174
E-007000,1.0,0,2.2
E-007001,1.0,0,15.964912280701755
E-007002,1.0,0,8.356589147286822
E-007003,1.0,0,3.0545454545454547
E-007004,1.0,0,11.009708737864079
E-007005,1.0,0,9.66
E-007006,1.0,0,2.3333333333333335
E-007007,1.0,0,10.323232323232324
E-007008,1.0,0,13.066666666666666
E-007009,1.0,0,5.680430879712747
E-007010,1.0,0,11.4579945799458
E-007011,1.0,0,3.9076923076923076
E-007012,1.0,0,0.3230769230769231
E-007013,1.0,0,5.0256410256410255
E-007014,1.0,0,1.2340425531914894
E-007015,1.0,0,8.451443569553806
E-007016,1.0,0,1.971830985915493
E-007017,1.0,0,1.7860082304526748
E-007018,1.0,0,0.84
E-007019,1.0,0,12.864864864864865
E-007020,1.0,0,1.4318181818181819
E-007021,1.0,0,4.136363636363637
E-007022,1.0,0,7.846153846153846
E-007023,1.0,0,2.8
E-007024,1.0,0,8.784313725490197
E-007025,1.0,0,1.4
E-007026,1.0,0,3.0309278350515463
E-007027,1.0,0,2.488888888888889
E-007028,1.0,0,9.022222222222222
E-007029,1.0,0,8.0
E-007030,1.0,0,10.62962962962963
E-007031,1.0,0,3.8956521739130436
E-007032,1.0,0,6.014814814814815
E-007033,1.0,0,6.378378378378378
E-007034,1.0,0,0.16
E-007035,1.0,0,0.0979020979020979
E-007036,1.0,0,7.048611111111111
E-007037,1.0,0,0.8085106382978723
E-007038,1.0,0,3.067729083665339
E-007039,1.0,0,2.5344827586206895
E-007040,1.0,0,0.24137931034482757
E-007041,1.0,0,0.8689655172413793
E-007042,1.0,0,3.9471365638766516
E-007043,1.0,0,4.691489361702128
E-007044,1.0,0,8.02439024390244
E-007045,1.0,0,17.5
E-007046,1.0,0,5.526315789473684
E-007047,1.0,0,2.8256880733944953
E-007048,1.0,0,5.628865979381443
E-007049,1.0,0,0.12068965517241378
E-007050,1.0,0,2.4594594594594597
E-007051,1.0,0,9.470588235294118
E-007052,1.0,0,15.435897435897436
E-007053,1.0,0,1.4583333333333335
E-007054,1.0,0,2.020618556701031
E-007055,1.0,0,10.990654205607477
E-007056,1.0,0,3.230769230769231
E-007057,1.0,0,15.042553191489361
E-007058,1.0,0,5.3164556962025316
E-007059,1.0,0,22.627906976744185
E-007060,1.0,0,41.16167664670659
E-007061,1.0,0,7.457286432160804
E-007062,1.0,0,5.140819964349376
E-007063,1.0,0,1.7878787878787878
E-007064,1.0,0,0.665083135391924
E-007065,1.0,0,4.346153846153846
E-007066,1.0,0,3.610526315789474
E-007067,1.0,0,3.128065395095368
E-007068,1.0,0,3.2704918032786887
E-007069,1.0,0,7.936127744510978
E-007070,1.0,0,16.948936170212768
E-007071,1.0,0,12.664220183486238
E-007072,1.0,0,5.540425531914894
E-007073,1.0,0,4.892733564013841
E-007074,1.0,0,8.804123711340205
E-007075,1.0,0,4.338028169014084
E-007076,1.0,0,5.34136546184739
E-007077,1.0,0,24.257425742574256
E-007078,1.0,0,3.6458333333333335
E-007079,1.0,0,4.225609756097561
E-007080,1.0,0,1.4566473988439306
E-007081,1.0,0,6.860557768924304
E-007082,1.0,0,9.383783783783784
E-007083,1.0,0,2.838487972508591
E-007084,1.0,0,6.491228070175438
E-007085,1.0,0,5.6000000000000005
E-007086,1.0,0,4.2037533512064345
E-007087,1.0,0,2.47588424437299
E-007088,1.0,0,3.516908212560386
E-007089,1.0,0,1.0893371757925072
E-007090,1.0,0,10.610859728506787
E-007091,1.0,0,6.863716814159292
E-007092,1.0,0,1.6012145748987854
E-007093,1.0,0,4.596066565809379
E-007094,1.0,0,1.620493358633776
E-007095,1.0,0,3.6182432432432434
E-007096,1.0,0,0.8565965583173997
E-007097,1.0,0,14.789090909090909
E-007098,1.0,0,8.909090909090908
E-007099,1.0,0,4.242424242424242
E-007100,1.0,0,3.3917525773195876
E-007101,1.0,0,2.554054054054054
E-007102,1.0,0,10.5
E-007103,1.0,0,3.364341085271318
E-007104,1.0,0,15.56578947368421
E-007105,1.0,0,3.247422680412371
E-007106,1.0,0,8.447257383966246
E-007107,1.0,0,5.090909090909091
E-007108,1.0,0,9.357142857142858
E-007109,1.0,0,8.475336322869955
E-007110,1.0,0,3.111111111111111
E-007111,1.0,0,3.2666666666666666
E-007112,1.0,0,2.5185185185185186
E-007113,1.0,0,3.7375565610859725
E-007114,1.0,0,7.686274509803921
E-007115,1.0,0,1.2772511848341233
E-007116,1.0,0,0.5658682634730539
E-007117,1.0,0,1.7405405405405403
E-007118,1.0,0,1.4274509803921567
E-007119,1.0,0,8.004282655246254
E-007120,1.0,0,4.1034482758620685
E-007121,1.0,0,4.961479198767335
E-007122,1.0,0,8.247524752475247
E-007123,1.0,0,1.337579617834395
E-007124,1.0,0,1.2081218274111676
E-007125,1.0,0,8.371859296482413
E-007126,1.0,0,0.21761658031088082
E-007127,1.0,0,0.7544910179640718
E-007128,1.0,0,4.6213592233009715
E-007129,1.0,0,4.54054054054054
E-007130,1.0,0,10.41860465116279
E-007131,1.0,0,3.25
E-007132,1.0,0,5.566265060240964
E-007133,1.0,0,2.7857142857142856
E-007134,1.0,0,2.6178861788617884
E-007135,1.0,0,7.78698224852071
E-007136,1.0,0,6.178403755868545
E-007137,1.0,0,2.763157894736842
E-007138,1.0,0,27.999999999999996
E-007139,1.0,0,10.296983758700696
E-007140,1.0,0,0.7450110864745011
E-007141,1.0,0,7.616252821670429
E-007142,1.0,0,6.811827956989247
E-007143,1.0,0,4.93010752688172
E-007144,1.0,0,1.4295774647887325
E-007145,1.0,0,1.9148936170212767
E-007146,1.0,0,4.9411764705882355
E-007147,1.0,0,6.545945945945946
E-007148,1.0,0,9.080103359173126
E-007149,1.0,0,6.427440633245382
E-007150,1.0,0,4.327272727272727
E-007151,1.0,0,1.9823008849557522
E-007152,1.0,0,10.428571428571429
E-007153,1.0,0,0.459016393442623
E-007154,1.0,0,7.3097345132743365
E-007155,1.0,0,4.709090909090909
E-007156,1.0,0,3.748031496062992
E-007157,1.0,0,1.0434782608695652
E-007158,1.0,0,0.8659793814432989
E-007159,1.0,0,1.9310344827586206
E-007160,1.0,0,2.67515923566879
E-007161,1.0,0,3.5
E-007162,1.0,0,0.11864406779661017
E-007163,1.0,0,9.963963963963964
E-007164,1.0,0,17.67676767676768
E-007165,1.0,0,1.9368932038834952
E-007166,1.0,0,5.946236559139785
E-007167,1.0,0,0.24242424242424243
E-007168,1.0,0,5.444444444444444
E-007169,1.0,0,2.7876106194690267
E-007170,1.0,0,17.528455284552845
E-007171,1.0,0,2.8000000000000003
E-007172,1.0,0,2.0895522388059704
E-007173,1.0,0,3.8
E-007174,1.0,0,2.986666666666667
E-007175,1.0,0,7.212121212121212
E-007176,1.0,0,4.293333333333334
E-007177,1.0,0,0.2916666666666667
E-007178,1.0,0,2.9382716049382718
E-007179,1.0,0,3.6399999999999997
E-007180,1.0,0,5.6000000000000005
E-007181,1.0,0,4.3235294117647065
E-007182,1.0,0,7.325581395348837
E-007183,1.0,0,8.122137404580153
E-007184,1.0,0,8.23529411764706
E-007185,1.0,0,0.7619047619047619
E-007186,1.0,0,8.93103448275862
E-007187,1.0,0,9.051724137931034
E-007188,1.0,0,7.338709677419354
E-007189,1.0,0,6.610169491525424
E-007190,1.0,0,1.6542669584245075
E-007191,1.0,0,4.176610978520286
E-007192,1.0,0,5.505208333333334
E-007193,1.0,0,0.550561797752809
E-007194,1.0,0,5.553333333333334
E-007195,1.0,0,0.44508670520231214
E-007196,1.0,0,9.304615384615385
E-007197,1.0,0,2.176165803108808
E-007198,1.0,0,2.9572192513368982
E-007199,1.0,0,6.926315789473684
E-007200,1.0,0,11.333333333333334
E-007201,1.0,0,6.555555555555555
E-007202,1.0,0,1.6396396396396395
E-007203,1.0,0,1.925
E-007204,1.0,0,6.545454545454546
E-007205,1.0,0,0.9130434782608696
E-007206,1.0,0,1.909090909090909
E-007207,1.0,0,9.625
E-007208,1.0,0,4.602739726027397
E-007209,1.0,0,5.43103448275862
E-007210,1.0,0,5.675675675675675
E-007211,1.0,0,7.903225806451612
E-007212,1.0,0,26.03125
E-007213,1.0,0,1.7236180904522613
E-007214,1.0,0,13.153652392947103
E-007215,1.0,0,2.44141689373297
E-007216,1.0,0,2.927613941018767
E-007217,1.0,0,1.6184971098265897
E-007218,1.0,0,1.9947229551451187
E-007219,1.0,0,4.315789473684211
E-007220,1.0,0,4.0
E-007221,1.0,0,11.690721649484535
E-007222,1.0,0,3.694444444444444
E-007223,1.0,0,6.391304347826087
E-007224,1.0,0,5.614583333333334
E-007225,1.0,0,14.94915254237288
E-007226,1.0,0,6.618181818181818
E-007227,1.0,0,2.3172413793103446
E-007228,1.0,0,10.616666666666667
E-007229,1.0,0,7.362962962962963
E-007230,1.0,0,3.2849162011173183
E-007231,1.0,0,16.13684210526316
E-007232,1.0,0,2.262295081967213
E-007233,1.0,0,0.875
E-007234,1.0,0,5.365482233502538
E-007235,1.0,0,4.180094786729858
E-007236,1.0,0,2.882352941176471
E-007237,1.0,0,1.3706293706293706
E-007238,1.0,0,3.9468085106382977
E-007239,1.0,0,6.141935483870968
E-007240,1.0,0,0.7153284671532846
E-007241,1.0,0,3.373493975903614
E-007242,1.0,0,0.550561797752809
E-007243,1.0,0,5.712
E-007244,1.0,0,7.777777777777778
E-007245,1.0,0,7.165354330708662
E-007246,1.0,0,4.036036036036036
E-007247,1.0,0,6.949640287769784
E-007248,1.0,0,1.5041322314049588
E-007249,1.0,0,14.98989898989899
E-007250,1.0,0,4.731034482758621
E-007251,1.0,0,2.393162393162393
E-007252,1.0,0,14.694214876033058
E-007253,1.0,0,6.983908045977011
E-007254,1.0,0,1.0133333333333334
E-007255,1.0,0,6.308797127468582
E-007256,1.0,0,3.341708542713568
E-007257,1.0,0,3.066666666666667
E-007258,1.0,0,2.6956521739130435
E-007259,1.0,0,1.619047619047619
E-007260,1.0,0,1.5412844036697246
E-007261,1.0,0,4.924137931034482
E-007262,1.0,0,4.498498498498499
E-007263,1.0,0,1.9090909090909092
E-007264,1.0,0,54.627450980392155
E-007265,1.0,0,2.814814814814815
E-007266,1.0,0,5.640776699029127
E-007267,1.0,0,3.3600000000000003
E-007268,1.0,0,1.5657894736842104
E-007269,1.0,0,15.18954248366013
E-007270,1.0,0,3.423580786026201
E-007271,1.0,0,7.0
E-007272,1.0,0,4.08
E-007273,1.0,0,9.03
E-007274,1.0,0,3.922413793103448
E-007275,1.0,0,0.5361702127659574
E-007276,1.0,0,8.582914572864322
E-007277,1.0,0,2.8
E-007278,1.0,0,13.48780487804878
E-007279,1.0,0,4.282894736842105
E-007280,1.0,0,5.064420218037661
E-007281,1.0,0,2.1182033096926713
E-007282,1.0,0,1.3053613053613053
E-007283,1.0,0,10.070175438596491
E-007284,1.0,0,1.5224586288416075
E-007285,1.0,0,2.8421052631578947
E-007286,1.0,0,10.330097087378642
E-007287,1.0,0,10.24390243902439
E-007288,1.0,0,1.3103448275862069
E-007289,1.0,0,2.32
E-007290,1.0,0,5.628140703517588
E-007291,1.0,0,2.2042553191489365
E-007292,1.0,0,18.56179775280899
E-007293,1.0,0,1.4166666666666667
E-007294,1.0,0,15.612121212121211
E-007295,1.0,0,0.3076923076923077
E-007296,1.0,0,8.707317073170731
E-007297,1.0,0,8.335260115606935
E-007298,1.0,0,5.107491856677525
E-007299,1.0,0,10.181818181818182
E-007300,1.0,0,3.656050955414013
E-007301,1.0,0,3.022727272727273
E-007302,1.0,0,8.899497487437186
E-007303,1.0,0,0.7567567567567568
E-007304,1.0,0,11.334669338677354
E-007305,1.0,0,2.8680555555555554
E-007306,1.0,0,4.754716981132075
E-007307,1.0,0,2.830601092896175
E-007308,1.0,0,6.21160409556314
E-007309,1.0,0,3.7163636363636363
E-007310,1.0,0,5.033232628398792
E-007311,1.0,0,8.22972972972973
E-007312,1.0,0,1.3291139240506329
E-007313,1.0,0,7.0
E-007314,1.0,0,11.789473684210527
E-007315,1.0,0,3.148936170212766
E-007316,1.0,0,0.44680851063829785
E-007317,1.0,0,4.969465648854961
E-007318,1.0,0,9.732620320855615
E-007319,1.0,0,8.107744107744107
E-007320,1.0,0,3.2857142857142856
E-007321,1.0,0,7.130841121495327
E-007322,1.0,0,12.37037037037037
E-007323,1.0,0,5.77319587628866
E-007324,1.0,0,2.3947368421052633
E-007325,1.0,0,0.7671232876712328
E-007326,1.0,0,11.689320388349515
E-007327,1.0,0,16.487951807228914
E-007328,1.0,0,2.9555555555555557
E-007329,1.0,0,1.32
E-007330,1.0,0,4.070652173913044
E-007331,1.0,0,1.7799511002444988
E-007332,1.0,0,2.2037037037037037
E-007333,1.0,0,6.1813842482100245
E-007334,1.0,0,1.9040000000000001
E-007335,1.0,0,24.29
E-007336,1.0,0,12.14569536423841
E-007337,1.0,0,2.2814814814814817
E-007338,1.0,0,9.910112359550562
E-007339,1.0,0,2.5789473684210527
E-007340,1.0,0,2.3692307692307693
E-007341,1.0,0,3.5
E-007342,1.0,0,3.888888888888889
