opportunity_id,direction,wait_signal_i,immediate_entry_i,system,location_score,direction_score,reaction_score,total_evidence
OPP_00100687_SHORT,SHORT,100687,100688,E,2,0,2,3
OPP_00101111_SHORT,SHORT,101111,101112,E,0,1,2,3
OPP_00101140_LONG,LONG,101140,101141,E,2,0,1,2
OPP_00101155_SHORT,SHORT,101155,101156,E,1,1,2,3
OPP_00101401_SHORT,SHORT,101401,101402,E,0,1,2,3
OPP_00101621_SHORT,SHORT,101621,101622,E,1,0,2,2
OPP_00101740_SHORT,SHORT,101740,101741,E,2,0,2,3
OPP_00101882_LONG,LONG,101882,101883,E,1,0,2,2
OPP_00102096_LONG,LONG,102096,102097,E,1,0,2,2
OPP_00102194_SHORT,SHORT,102194,102195,E,1,0,2,2
OPP_00102236_SHORT,SHORT,102236,102237,E,1,1,1,2
OPP_00102340_LONG,LONG,102340,102341,E,1,0,2,2
OPP_00102581_LONG,LONG,102581,102582,E,1,0,3,3
OPP_00103029_LONG,LONG,103029,103030,E,2,0,1,2
OPP_00103181_LONG,LONG,103181,103182,E,1,2,1,3
OPP_00103226_SHORT,SHORT,103226,103227,E,1,2,1,3
OPP_00103817_SHORT,SHORT,103817,103818,E,2,1,1,3
OPP_00103888_LONG,LONG,103888,103889,E,2,-1,3,3
OPP_00104003_SHORT,SHORT,104003,104004,E,2,0,1,2
OPP_00104068_LONG,LONG,104068,104069,E,0,2,2,3
OPP_00104555_SHORT,SHORT,104555,104556,E,2,0,1,2
OPP_00104688_LONG,LONG,104688,104689,E,3,-1,1,2
OPP_00105020_SHORT,SHORT,105020,105021,E,2,-1,2,2
OPP_00105071_LONG,LONG,105071,105072,E,1,0,2,2
OPP_00105170_SHORT,SHORT,105170,105171,E,1,0,2,2
OPP_00105201_SHORT,SHORT,105201,105202,E,1,-1,3,2
OPP_00105486_LONG,LONG,105486,105487,E,1,2,1,3
OPP_00105493_SHORT,SHORT,105493,105494,E,1,-1,3,2
OPP_00105620_SHORT,SHORT,105620,105621,E,3,0,1,3
OPP_00106050_SHORT,SHORT,106050,106051,E,3,0,0,3
OPP_00106163_SHORT,SHORT,106163,106164,E,1,1,1,3
OPP_00106394_LONG,LONG,106394,106395,E,1,2,1,3
OPP_00106444_LONG,LONG,106444,106445,E,1,0,2,2
OPP_00106567_LONG,LONG,106567,106568,E,1,1,1,3
OPP_00106599_SHORT,SHORT,106599,106600,E,2,0,1,2
OPP_00106820_SHORT,SHORT,106820,106821,E,1,0,2,2
OPP_00106942_LONG,LONG,106942,106943,E,2,0,1,2
OPP_00107584_LONG,LONG,107584,107585,E,1,1,2,3
OPP_00107592_SHORT,SHORT,107592,107593,E,2,1,0,2
OPP_00107660_SHORT,SHORT,107660,107661,E,0,1,2,3
OPP_00107939_LONG,LONG,107939,107940,E,3,0,0,2
OPP_00107994_LONG,LONG,107994,107995,E,2,0,2,3
OPP_00108921_SHORT,SHORT,108921,108922,E,1,0,2,2
OPP_00109013_SHORT,SHORT,109013,109014,E,1,0,2,3
OPP_00109492_LONG,LONG,109492,109493,E,1,0,2,2
OPP_00110219_SHORT,SHORT,110219,110220,E,2,1,0,2
OPP_00110452_SHORT,SHORT,110452,110453,E,1,1,2,3
OPP_00110780_SHORT,SHORT,110780,110781,E,1,1,2,3
OPP_00111461_LONG,LONG,111461,111462,E,2,2,0,3
OPP_00111542_LONG,LONG,111542,111543,E,0,1,2,2
OPP_00111735_SHORT,SHORT,111735,111736,E,1,0,2,2
OPP_00111926_LONG,LONG,111926,111927,E,1,1,2,3
OPP_00112023_SHORT,SHORT,112023,112024,E,2,-1,2,2
OPP_00112089_LONG,LONG,112089,112090,E,2,0,2,3
OPP_00112454_LONG,LONG,112454,112455,E,1,0,2,2
OPP_00112925_LONG,LONG,112925,112926,E,1,0,2,2
OPP_00113047_SHORT,SHORT,113047,113048,E,2,-1,3,3
OPP_00113168_SHORT,SHORT,113168,113169,E,2,0,1,2
OPP_00113226_SHORT,SHORT,113226,113227,E,1,0,2,2
OPP_00113388_LONG,LONG,113388,113389,E,2,0,2,3
OPP_00114389_LONG,LONG,114389,114390,E,1,1,1,3
OPP_00114409_LONG,LONG,114409,114410,E,1,1,1,3
OPP_00114461_SHORT,SHORT,114461,114462,E,2,-1,2,2
OPP_00114508_SHORT,SHORT,114508,114509,E,2,-1,3,3
OPP_00114708_SHORT,SHORT,114708,114709,E,2,0,1,2
OPP_00114839_SHORT,SHORT,114839,114840,E,1,1,1,3
OPP_00114978_LONG,LONG,114978,114979,E,1,-1,3,2
OPP_00115278_SHORT,SHORT,115278,115279,E,2,-1,2,2
OPP_00115359_SHORT,SHORT,115359,115360,E,1,2,1,3
OPP_00115586_SHORT,SHORT,115586,115587,E,1,0,2,2
OPP_00115716_LONG,LONG,115716,115717,E,1,1,2,3
OPP_00115830_LONG,LONG,115830,115831,E,1,0,2,2
OPP_00115897_LONG,LONG,115897,115898,E,2,0,2,3
OPP_00116369_LONG,LONG,116369,116370,E,2,-1,2,2
OPP_00116422_SHORT,SHORT,116422,116423,E,0,1,2,3
OPP_00116865_LONG,LONG,116865,116866,E,1,0,2,2
OPP_00116989_SHORT,SHORT,116989,116990,E,1,0,2,2
OPP_00117034_SHORT,SHORT,117034,117035,E,1,2,1,3
OPP_00117229_LONG,LONG,117229,117230,E,2,0,1,2
OPP_00117401_LONG,LONG,117401,117402,E,1,0,2,2
OPP_00117422_LONG,LONG,117422,117423,E,1,0,2,2
OPP_00117678_LONG,LONG,117678,117679,E,1,0,2,2
OPP_00118356_SHORT,SHORT,118356,118357,E,1,2,1,3
OPP_00119075_SHORT,SHORT,119075,119076,E,2,0,2,3
OPP_00119245_LONG,LONG,119245,119246,E,1,2,1,3
OPP_00119426_LONG,LONG,119426,119427,E,0,0,3,2
OPP_00120398_SHORT,SHORT,120398,120399,E,1,-1,3,2
OPP_00120448_SHORT,SHORT,120448,120449,E,3,0,1,3
OPP_00120483_LONG,LONG,120483,120484,E,1,2,1,3
OPP_00120757_SHORT,SHORT,120757,120758,E,1,0,2,2
OPP_00120768_LONG,LONG,120768,120769,E,2,0,2,3
OPP_00120883_LONG,LONG,120883,120884,E,1,2,1,3
OPP_00121108_LONG,LONG,121108,121109,E,1,0,2,2
OPP_00121485_LONG,LONG,121485,121486,E,2,1,1,3
OPP_00121516_LONG,LONG,121516,121517,E,2,0,1,2
OPP_00121777_SHORT,SHORT,121777,121778,E,2,-1,2,2
OPP_00121950_LONG,LONG,121950,121951,E,2,0,1,2
OPP_00122079_SHORT,SHORT,122079,122080,E,1,0,3,3
OPP_00122746_SHORT,SHORT,122746,122747,E,0,2,2,3
OPP_00122785_SHORT,SHORT,122785,122786,E,1,1,1,3
OPP_00122794_LONG,LONG,122794,122795,E,2,-1,2,2
OPP_00122845_LONG,LONG,122845,122846,E,0,1,2,3
OPP_00123080_SHORT,SHORT,123080,123081,E,1,2,1,3
OPP_00123125_LONG,LONG,123125,123126,E,2,0,1,2
OPP_00123525_LONG,LONG,123525,123526,E,1,1,1,3
OPP_00124439_SHORT,SHORT,124439,124440,E,2,0,2,3
OPP_00124472_SHORT,SHORT,124472,124473,E,2,0,1,2
OPP_00124509_LONG,LONG,124509,124510,E,2,0,1,2
OPP_00124680_LONG,LONG,124680,124681,E,1,0,2,2
OPP_00124751_SHORT,SHORT,124751,124752,E,2,0,2,3
OPP_00124984_SHORT,SHORT,124984,124985,E,1,1,1,3
OPP_00125119_SHORT,SHORT,125119,125120,E,3,-1,1,2
OPP_00125305_SHORT,SHORT,125305,125306,E,1,0,2,2
OPP_00125382_SHORT,SHORT,125382,125383,E,2,0,2,3
OPP_00125441_LONG,LONG,125441,125442,E,1,0,3,3
OPP_00125696_SHORT,SHORT,125696,125697,E,1,0,3,3
OPP_00125805_LONG,LONG,125805,125806,E,2,0,2,3
OPP_00125833_SHORT,SHORT,125833,125834,E,3,-1,2,3
OPP_00125984_SHORT,SHORT,125984,125985,E,2,-1,2,2
OPP_00126036_LONG,LONG,126036,126037,E,3,0,1,3
OPP_00126719_LONG,LONG,126719,126720,E,1,1,1,2
OPP_00126750_SHORT,SHORT,126750,126751,E,1,1,1,2
OPP_00126807_LONG,LONG,126807,126808,E,1,0,2,2
OPP_00127515_SHORT,SHORT,127515,127516,E,2,0,1,2
OPP_00128641_SHORT,SHORT,128641,128642,E,2,0,2,3
OPP_00129869_SHORT,SHORT,129869,129870,E,2,0,2,3
OPP_00129921_LONG,LONG,129921,129922,E,2,0,2,3
OPP_00129964_LONG,LONG,129964,129965,E,0,1,2,3
OPP_00130541_LONG,LONG,130541,130542,E,1,1,1,3
OPP_00130845_SHORT,SHORT,130845,130846,E,1,0,3,3
OPP_00131306_SHORT,SHORT,131306,131307,E,2,0,2,3
OPP_00131470_SHORT,SHORT,131470,131471,E,1,1,1,3
OPP_00131523_LONG,LONG,131523,131524,E,1,0,2,2
OPP_00131759_SHORT,SHORT,131759,131760,E,1,1,1,3
OPP_00131926_LONG,LONG,131926,131927,E,1,1,1,2
OPP_00131994_LONG,LONG,131994,131995,E,1,1,1,3
OPP_00132581_SHORT,SHORT,132581,132582,E,0,1,2,3
OPP_00133105_LONG,LONG,133105,133106,E,2,-1,3,3
OPP_00133331_SHORT,SHORT,133331,133332,E,1,1,1,3
OPP_00133588_LONG,LONG,133588,133589,E,2,0,2,3
OPP_00133752_SHORT,SHORT,133752,133753,E,2,0,1,2
OPP_00134131_LONG,LONG,134131,134132,E,0,2,2,3
OPP_00134218_SHORT,SHORT,134218,134219,E,1,1,1,2
OPP_00134455_SHORT,SHORT,134455,134456,E,0,1,2,3
OPP_00134701_SHORT,SHORT,134701,134702,E,1,0,2,2
OPP_00134761_LONG,LONG,134761,134762,E,2,-1,2,2
OPP_00135225_SHORT,SHORT,135225,135226,E,1,1,1,3
OPP_00135272_SHORT,SHORT,135272,135273,E,0,1,2,3
OPP_00135396_SHORT,SHORT,135396,135397,E,1,1,2,3
OPP_00135474_LONG,LONG,135474,135475,E,0,0,3,2
OPP_00135719_LONG,LONG,135719,135720,E,1,1,2,3
OPP_00135740_LONG,LONG,135740,135741,E,2,-1,2,2
OPP_00135759_SHORT,SHORT,135759,135760,E,1,0,3,3
OPP_00135949_SHORT,SHORT,135949,135950,E,2,0,2,3
OPP_00136018_LONG,LONG,136018,136019,E,1,0,2,2
OPP_00136510_SHORT,SHORT,136510,136511,E,1,1,1,2
OPP_00136603_SHORT,SHORT,136603,136604,E,1,-1,3,2
OPP_00136667_LONG,LONG,136667,136668,E,2,0,2,3
OPP_00136995_SHORT,SHORT,136995,136996,E,1,0,2,3
OPP_00137403_SHORT,SHORT,137403,137404,E,0,1,2,3
OPP_00137537_LONG,LONG,137537,137538,E,1,1,2,3
OPP_00137564_SHORT,SHORT,137564,137565,E,2,0,2,3
OPP_00138281_SHORT,SHORT,138281,138282,E,1,1,1,3
OPP_00138909_SHORT,SHORT,138909,138910,E,1,2,1,3
OPP_00139100_SHORT,SHORT,139100,139101,E,0,1,2,3
OPP_00139365_SHORT,SHORT,139365,139366,E,1,1,1,2
OPP_00139534_SHORT,SHORT,139534,139535,E,1,1,1,2
OPP_00139594_SHORT,SHORT,139594,139595,E,2,-1,3,3
OPP_00139659_SHORT,SHORT,139659,139660,E,1,1,1,3
OPP_00139824_SHORT,SHORT,139824,139825,E,1,1,1,3
OPP_00139847_SHORT,SHORT,139847,139848,E,1,1,1,3
OPP_00140153_SHORT,SHORT,140153,140154,E,1,2,1,3
OPP_00140945_LONG,LONG,140945,140946,E,2,-1,2,2
OPP_00141006_LONG,LONG,141006,141007,E,0,1,2,3
OPP_00141311_LONG,LONG,141311,141312,E,1,1,1,3
OPP_00141665_SHORT,SHORT,141665,141666,E,1,1,1,2
OPP_00141697_SHORT,SHORT,141697,141698,E,1,1,1,3
OPP_00141919_SHORT,SHORT,141919,141920,E,1,2,1,3
OPP_00142095_LONG,LONG,142095,142096,E,2,0,2,3
OPP_00142115_SHORT,SHORT,142115,142116,E,2,0,1,2
OPP_00142250_SHORT,SHORT,142250,142251,E,0,1,2,3
OPP_00142599_LONG,LONG,142599,142600,E,2,0,1,2
OPP_00142711_SHORT,SHORT,142711,142712,E,1,1,1,3
OPP_00142754_LONG,LONG,142754,142755,E,2,0,2,3
OPP_00143227_SHORT,SHORT,143227,143228,E,2,0,1,2
OPP_00143247_SHORT,SHORT,143247,143248,E,1,-1,3,2
OPP_00143696_LONG,LONG,143696,143697,E,2,0,2,3
OPP_00143864_SHORT,SHORT,143864,143865,E,1,1,1,3
OPP_00143902_LONG,LONG,143902,143903,E,2,0,2,3
OPP_00144297_LONG,LONG,144297,144298,E,1,1,2,3
OPP_00144892_SHORT,SHORT,144892,144893,E,1,0,2,2
OPP_00144910_LONG,LONG,144910,144911,E,2,-1,2,2
OPP_00144931_LONG,LONG,144931,144932,E,1,0,2,2
OPP_00145103_SHORT,SHORT,145103,145104,E,1,0,2,2
OPP_00145150_LONG,LONG,145150,145151,E,1,1,1,2
OPP_00145378_LONG,LONG,145378,145379,E,0,1,2,3
OPP_00145747_LONG,LONG,145747,145748,E,1,1,2,3
OPP_00146213_SHORT,SHORT,146213,146214,E,1,0,2,2
OPP_00146336_LONG,LONG,146336,146337,E,1,0,3,3
OPP_00146478_LONG,LONG,146478,146479,E,0,1,2,3
OPP_00146590_SHORT,SHORT,146590,146591,E,2,-1,2,2
OPP_00147027_SHORT,SHORT,147027,147028,E,1,2,1,3
OPP_00147145_SHORT,SHORT,147145,147146,E,1,2,1,3
OPP_00147295_LONG,LONG,147295,147296,E,2,0,2,3
OPP_00147441_SHORT,SHORT,147441,147442,E,3,0,2,3
OPP_00147505_LONG,LONG,147505,147506,E,2,-1,2,2
OPP_00148255_LONG,LONG,148255,148256,E,2,-1,2,2
OPP_00148351_SHORT,SHORT,148351,148352,E,1,-1,3,2
OPP_00148440_SHORT,SHORT,148440,148441,E,1,1,1,2
OPP_00148545_SHORT,SHORT,148545,148546,E,1,1,1,3
OPP_00148673_SHORT,SHORT,148673,148674,E,2,0,1,2
OPP_00148873_SHORT,SHORT,148873,148874,E,0,1,2,3
OPP_00148897_LONG,LONG,148897,148898,E,2,0,1,2
OPP_00149093_SHORT,SHORT,149093,149094,E,1,0,2,2
OPP_00149407_SHORT,SHORT,149407,149408,E,1,0,2,2
OPP_00149438_LONG,LONG,149438,149439,E,1,0,2,2
OPP_00149875_LONG,LONG,149875,149876,E,2,0,1,2
OPP_00150180_LONG,LONG,150180,150181,E,2,-1,2,2
OPP_00150262_SHORT,SHORT,150262,150263,E,0,1,2,3
OPP_00150318_LONG,LONG,150318,150319,E,1,0,2,2
OPP_00150887_LONG,LONG,150887,150888,E,2,0,2,3
OPP_00151395_SHORT,SHORT,151395,151396,E,2,1,1,3
OPP_00151786_SHORT,SHORT,151786,151787,E,1,0,2,2
OPP_00151912_SHORT,SHORT,151912,151913,E,0,1,3,3
OPP_00152030_SHORT,SHORT,152030,152031,E,1,1,1,2
OPP_00152064_SHORT,SHORT,152064,152065,E,1,1,1,2
OPP_00152278_SHORT,SHORT,152278,152279,E,1,0,2,2
OPP_00152528_SHORT,SHORT,152528,152529,E,1,1,1,3
OPP_00152588_LONG,LONG,152588,152589,E,3,0,1,3
OPP_00152601_SHORT,SHORT,152601,152602,E,2,0,2,3
OPP_00153386_LONG,LONG,153386,153387,E,0,1,2,2
OPP_00153559_LONG,LONG,153559,153560,E,2,0,1,2
OPP_00153584_SHORT,SHORT,153584,153585,E,2,1,1,3
OPP_00153595_LONG,LONG,153595,153596,E,1,0,3,3
OPP_00153609_SHORT,SHORT,153609,153610,E,2,-1,3,3
OPP_00154133_LONG,LONG,154133,154134,E,2,0,2,3
OPP_00154446_SHORT,SHORT,154446,154447,E,1,0,3,3
OPP_00154600_LONG,LONG,154600,154601,E,1,1,1,3
OPP_00154623_SHORT,SHORT,154623,154624,E,2,0,1,2
OPP_00154692_LONG,LONG,154692,154693,E,1,1,1,3
OPP_00154732_LONG,LONG,154732,154733,E,2,0,2,3
OPP_00154754_LONG,LONG,154754,154755,E,1,1,1,3
OPP_00154804_LONG,LONG,154804,154805,E,2,0,1,2
OPP_00155179_SHORT,SHORT,155179,155180,E,2,1,1,3
OPP_00155647_SHORT,SHORT,155647,155648,E,2,0,1,2
OPP_00156252_SHORT,SHORT,156252,156253,E,2,-1,2,2
OPP_00156315_SHORT,SHORT,156315,156316,E,1,0,2,2
OPP_00156974_LONG,LONG,156974,156975,E,1,0,2,2
OPP_00157220_LONG,LONG,157220,157221,E,1,-1,3,2
OPP_00157262_LONG,LONG,157262,157263,E,2,2,0,3
OPP_00157436_SHORT,SHORT,157436,157437,E,1,1,1,3
OPP_00157787_SHORT,SHORT,157787,157788,E,2,-1,2,2
OPP_00157945_LONG,LONG,157945,157946,E,1,1,1,3
OPP_00157997_LONG,LONG,157997,157998,E,1,0,2,2
OPP_00158077_SHORT,SHORT,158077,158078,E,1,1,1,2
OPP_00158595_LONG,LONG,158595,158596,E,1,1,1,3
OPP_00158790_LONG,LONG,158790,158791,E,1,1,1,3
OPP_00158824_SHORT,SHORT,158824,158825,E,2,0,2,3
OPP_00159185_LONG,LONG,159185,159186,E,2,1,1,3
OPP_00159307_LONG,LONG,159307,159308,E,1,0,2,2
OPP_00159721_LONG,LONG,159721,159722,E,1,0,2,2
OPP_00159937_SHORT,SHORT,159937,159938,E,2,0,2,3
OPP_00159987_LONG,LONG,159987,159988,E,3,0,2,3
OPP_00160024_SHORT,SHORT,160024,160025,E,1,0,3,3
OPP_00160147_LONG,LONG,160147,160148,E,3,-1,2,3
OPP_00160224_LONG,LONG,160224,160225,E,0,1,2,3
OPP_00160291_LONG,LONG,160291,160292,E,2,0,2,3
OPP_00160337_SHORT,SHORT,160337,160338,E,2,1,1,3
OPP_00161153_LONG,LONG,161153,161154,E,2,0,2,3
OPP_00161393_SHORT,SHORT,161393,161394,E,0,2,2,3
OPP_00161478_SHORT,SHORT,161478,161479,E,1,1,1,2
OPP_00161577_SHORT,SHORT,161577,161578,E,1,0,2,2
OPP_00162257_LONG,LONG,162257,162258,E,2,0,1,2
OPP_00162336_SHORT,SHORT,162336,162337,E,2,0,2,3
OPP_00162446_SHORT,SHORT,162446,162447,E,1,-1,3,2
OPP_00162860_SHORT,SHORT,162860,162861,E,2,0,1,2
OPP_00162905_LONG,LONG,162905,162906,E,2,0,1,2
OPP_00163155_LONG,LONG,163155,163156,E,1,1,2,3
OPP_00163474_SHORT,SHORT,163474,163475,E,2,-1,2,2
OPP_00163817_SHORT,SHORT,163817,163818,E,1,0,2,2
OPP_00164040_SHORT,SHORT,164040,164041,E,1,1,1,3
OPP_00164066_LONG,LONG,164066,164067,E,2,0,2,3
OPP_00164184_LONG,LONG,164184,164185,E,2,0,2,3
OPP_00164248_LONG,LONG,164248,164249,E,1,2,1,3
OPP_00164524_SHORT,SHORT,164524,164525,E,1,0,2,2
OPP_00164861_LONG,LONG,164861,164862,E,1,0,2,2
OPP_00165155_SHORT,SHORT,165155,165156,E,2,0,1,2
OPP_00165180_LONG,LONG,165180,165181,E,2,-1,2,2
OPP_00165368_SHORT,SHORT,165368,165369,E,2,0,1,2
OPP_00165468_LONG,LONG,165468,165469,E,1,0,2,2
OPP_00165518_LONG,LONG,165518,165519,E,1,0,2,2
OPP_00165561_LONG,LONG,165561,165562,E,2,0,2,3
OPP_00165571_SHORT,SHORT,165571,165572,E,2,0,1,2
OPP_00165654_SHORT,SHORT,165654,165655,E,2,-1,2,2
OPP_00165803_SHORT,SHORT,165803,165804,E,1,1,1,2
OPP_00165850_LONG,LONG,165850,165851,E,2,0,1,2
OPP_00165880_SHORT,SHORT,165880,165881,E,2,-1,2,2
OPP_00166114_SHORT,SHORT,166114,166115,E,0,1,2,2
OPP_00166197_SHORT,SHORT,166197,166198,E,1,1,2,3
OPP_00166690_SHORT,SHORT,166690,166691,E,1,1,1,3
OPP_00166957_SHORT,SHORT,166957,166958,E,1,1,1,3
OPP_00167352_LONG,LONG,167352,167353,E,1,0,2,2
OPP_00167497_SHORT,SHORT,167497,167498,E,1,0,1,2
OPP_00167776_LONG,LONG,167776,167777,E,2,-1,2,2
OPP_00167880_LONG,LONG,167880,167881,E,2,-1,2,2
OPP_00167998_SHORT,SHORT,167998,167999,E,1,0,2,2
OPP_00168443_SHORT,SHORT,168443,168444,E,0,1,2,3
OPP_00168547_SHORT,SHORT,168547,168548,E,1,1,1,3
OPP_00169357_SHORT,SHORT,169357,169358,E,3,0,1,3
OPP_00169644_SHORT,SHORT,169644,169645,E,2,1,1,3
OPP_00169927_LONG,LONG,169927,169928,E,1,0,3,3
OPP_00170199_SHORT,SHORT,170199,170200,E,1,1,1,3
OPP_00170932_SHORT,SHORT,170932,170933,E,1,1,1,3
OPP_00171192_LONG,LONG,171192,171193,E,1,0,3,3
OPP_00171663_SHORT,SHORT,171663,171664,E,0,1,2,3
OPP_00171927_SHORT,SHORT,171927,171928,E,1,1,2,3
OPP_00172156_SHORT,SHORT,172156,172157,E,1,0,2,2
OPP_00172805_SHORT,SHORT,172805,172806,E,1,1,2,3
OPP_00173010_LONG,LONG,173010,173011,E,2,-1,3,3
OPP_00173048_LONG,LONG,173048,173049,E,1,0,2,2
OPP_00173168_LONG,LONG,173168,173169,E,2,0,1,2
OPP_00173467_LONG,LONG,173467,173468,E,2,-1,2,2
OPP_00173588_SHORT,SHORT,173588,173589,E,1,1,2,3
OPP_00173681_SHORT,SHORT,173681,173682,E,1,2,1,3
OPP_00173839_LONG,LONG,173839,173840,E,1,0,2,2
OPP_00174436_SHORT,SHORT,174436,174437,E,3,0,1,3
OPP_00174565_SHORT,SHORT,174565,174566,E,1,1,2,3
OPP_00174653_SHORT,SHORT,174653,174654,E,0,1,2,3
OPP_00174728_SHORT,SHORT,174728,174729,E,1,1,1,3
OPP_00174771_SHORT,SHORT,174771,174772,E,2,0,1,2
OPP_00175175_SHORT,SHORT,175175,175176,E,1,1,1,3
OPP_00175582_LONG,LONG,175582,175583,E,1,2,1,3
OPP_00175932_SHORT,SHORT,175932,175933,E,1,1,1,2
OPP_00176025_SHORT,SHORT,176025,176026,E,2,0,1,2
OPP_00176065_LONG,LONG,176065,176066,E,1,0,2,2
OPP_00176263_SHORT,SHORT,176263,176264,E,1,0,2,3
OPP_00176568_LONG,LONG,176568,176569,E,2,-1,2,2
OPP_00176807_SHORT,SHORT,176807,176808,E,1,0,2,2
OPP_00177045_SHORT,SHORT,177045,177046,E,1,1,2,3
OPP_00177319_LONG,LONG,177319,177320,E,1,1,1,3
OPP_00178051_SHORT,SHORT,178051,178052,E,1,2,1,3
OPP_00178304_LONG,LONG,178304,178305,E,0,1,2,2
OPP_00178446_SHORT,SHORT,178446,178447,E,1,0,2,2
OPP_00178565_LONG,LONG,178565,178566,E,1,0,2,2
OPP_00178580_SHORT,SHORT,178580,178581,E,2,0,3,3
OPP_00178967_LONG,LONG,178967,178968,E,2,0,2,3
OPP_00179379_SHORT,SHORT,179379,179380,E,1,0,2,2
OPP_00179838_SHORT,SHORT,179838,179839,E,2,-1,2,2
OPP_00179861_LONG,LONG,179861,179862,E,2,0,2,3
OPP_00179920_SHORT,SHORT,179920,179921,E,2,0,2,3
OPP_00180166_LONG,LONG,180166,180167,E,3,-1,1,2
OPP_00180317_LONG,LONG,180317,180318,E,3,-1,2,3
OPP_00180363_SHORT,SHORT,180363,180364,E,2,-1,2,2
OPP_00180423_SHORT,SHORT,180423,180424,E,1,1,1,2
OPP_00180430_LONG,LONG,180430,180431,E,2,-1,3,3
OPP_00180879_SHORT,SHORT,180879,180880,E,2,-1,2,2
OPP_00181117_SHORT,SHORT,181117,181118,E,2,0,1,3
OPP_00181415_SHORT,SHORT,181415,181416,E,1,0,2,2
OPP_00181459_SHORT,SHORT,181459,181460,E,1,1,1,3
OPP_00181932_LONG,LONG,181932,181933,E,0,1,2,3
OPP_00182200_LONG,LONG,182200,182201,E,2,0,2,3
OPP_00182551_LONG,LONG,182551,182552,E,2,0,2,3
OPP_00182613_LONG,LONG,182613,182614,E,1,0,2,2
OPP_00182957_LONG,LONG,182957,182958,E,2,-1,3,3
OPP_00183325_LONG,LONG,183325,183326,E,1,0,2,2
OPP_00184292_LONG,LONG,184292,184293,E,2,0,2,3
OPP_00184335_LONG,LONG,184335,184336,E,1,1,1,2
OPP_00184736_SHORT,SHORT,184736,184737,E,1,1,1,3
OPP_00185482_LONG,LONG,185482,185483,E,2,-1,2,2
OPP_00185957_LONG,LONG,185957,185958,E,2,0,2,3
OPP_00186001_SHORT,SHORT,186001,186002,E,1,0,2,2
OPP_00186074_LONG,LONG,186074,186075,E,2,0,1,2
OPP_00186379_SHORT,SHORT,186379,186380,E,1,0,2,2
OPP_00187238_SHORT,SHORT,187238,187239,E,1,1,2,3
OPP_00187626_LONG,LONG,187626,187627,E,2,1,1,3
OPP_00187689_LONG,LONG,187689,187690,E,1,1,1,3
OPP_00187742_LONG,LONG,187742,187743,E,2,1,0,2
OPP_00188208_SHORT,SHORT,188208,188209,E,1,1,1,2
OPP_00188365_LONG,LONG,188365,188366,E,1,0,2,2
OPP_00188946_SHORT,SHORT,188946,188947,E,1,1,1,3
OPP_00189057_LONG,LONG,189057,189058,E,2,1,1,3
OPP_00189088_SHORT,SHORT,189088,189089,E,1,0,2,2
OPP_00189132_LONG,LONG,189132,189133,E,1,0,2,2
OPP_00189290_LONG,LONG,189290,189291,E,1,1,1,3
OPP_00189978_LONG,LONG,189978,189979,E,1,0,2,2
OPP_00190262_LONG,LONG,190262,190263,E,2,1,1,3
OPP_00190371_SHORT,SHORT,190371,190372,E,2,-1,2,2
OPP_00190534_SHORT,SHORT,190534,190535,E,1,1,2,3
OPP_00190621_LONG,LONG,190621,190622,E,1,0,2,2
OPP_00191087_LONG,LONG,191087,191088,E,1,1,1,3
OPP_00191858_SHORT,SHORT,191858,191859,E,0,1,2,3
OPP_00191929_LONG,LONG,191929,191930,E,1,1,2,3
OPP_00192066_LONG,LONG,192066,192067,E,0,1,2,2
OPP_00192819_SHORT,SHORT,192819,192820,E,1,0,2,2
OPP_00193203_SHORT,SHORT,193203,193204,E,1,1,2,3
OPP_00193542_SHORT,SHORT,193542,193543,E,1,0,2,2
OPP_00193647_LONG,LONG,193647,193648,E,3,-1,2,3
OPP_00193658_SHORT,SHORT,193658,193659,E,2,0,2,3
OPP_00194284_SHORT,SHORT,194284,194285,E,3,0,1,3
OPP_00194596_SHORT,SHORT,194596,194597,E,3,0,0,2
OPP_00194608_LONG,LONG,194608,194609,E,2,0,1,2
OPP_00194793_SHORT,SHORT,194793,194794,E,2,1,1,3
OPP_00194865_LONG,LONG,194865,194866,E,1,2,1,3
OPP_00194950_SHORT,SHORT,194950,194951,E,1,0,2,2
OPP_00195010_LONG,LONG,195010,195011,E,2,0,2,3
OPP_00195162_LONG,LONG,195162,195163,E,2,0,2,3
OPP_00196163_LONG,LONG,196163,196164,E,2,0,1,2
OPP_00196442_SHORT,SHORT,196442,196443,E,1,1,2,3
OPP_00196480_SHORT,SHORT,196480,196481,E,1,1,1,3
OPP_00196690_SHORT,SHORT,196690,196691,E,1,1,1,3
OPP_00196951_SHORT,SHORT,196951,196952,E,0,1,2,2
OPP_00197172_LONG,LONG,197172,197173,E,0,1,2,3
OPP_00197320_SHORT,SHORT,197320,197321,E,2,0,1,2
OPP_00197714_LONG,LONG,197714,197715,E,3,0,2,3
OPP_00197725_SHORT,SHORT,197725,197726,E,2,1,0,3
OPP_00197838_SHORT,SHORT,197838,197839,E,0,1,2,3
OPP_00197889_LONG,LONG,197889,197890,E,1,0,2,2
OPP_00198004_LONG,LONG,198004,198005,E,3,0,0,2
OPP_00198321_SHORT,SHORT,198321,198322,E,1,1,1,3
OPP_00198369_LONG,LONG,198369,198370,E,1,0,2,2
