signal_id,timestamp_ct,bar_index,signal_type,direction,entry_price,open,high,low,close,atr,source_displacement_time,bos_or_reclaim_time,retest_time,stop,target,expiry_time
43,2017-10-25 11:30:00-05:00,1621,S,Short,6028.5,6013.5,6028.5,6011.0,6028.5,11.948211433129147,2017-10-25 11:15:00-05:00,2017-10-25 11:15:00-05:00,2017-10-25 11:30:00-05:00,6037.461158574847,6001.61652427546,2017-10-25 12:30:00-05:00
44,2017-10-26 09:45:00-05:00,1705,L,Long,6061.75,6060.25,6065.0,6060.0,6061.75,8.134735473566353,2017-10-26 09:30:00-05:00,2017-10-26 09:30:00-05:00,2017-10-26 09:45:00-05:00,6055.648948394825,6080.053154815524,2017-10-26 10:45:00-05:00
45,2017-10-26 10:30:00-05:00,1708,RS,Short,6053.1496069923305,6049.75,6054.25,6045.75,6047.75,8.503649356933412,2017-10-26 09:30:00-05:00,2017-10-26 10:15:00-05:00,2017-10-26 10:30:00-05:00,6059.527344010031,6037.20526444808,2017-10-26 11:15:00-05:00
46,2017-10-26 15:00:00-05:00,1726,S,Short,6084.75,6038.5,6085.75,6037.0,6084.75,10.075017905419474,2017-10-26 14:45:00-05:00,2017-10-26 14:45:00-05:00,2017-10-26 15:00:00-05:00,6092.3062634290645,6062.081209712806,2017-10-26 17:15:00-05:00
47,2017-10-27 10:30:00-05:00,1799,L,Long,6187.876594642613,6185.75,6194.0,6185.25,6192.25,8.764807395691067,2017-10-27 10:15:00-05:00,2017-10-27 10:15:00-05:00,2017-10-27 10:30:00-05:00,6181.302989095844,6207.597411282918,2017-10-27 11:30:00-05:00
48,2017-10-27 13:00:00-05:00,1809,L,Long,6219.8762738068435,6218.0,6224.75,6216.5,6220.0,8.726113920687322,2017-10-27 12:45:00-05:00,2017-10-27 12:45:00-05:00,2017-10-27 13:00:00-05:00,6213.331688366328,6239.51003012839,2017-10-27 14:00:00-05:00
49,2017-10-27 13:45:00-05:00,1812,RS,Short,6215.75,6211.75,6216.5,6210.0,6215.75,8.5133098701713,2017-10-27 12:45:00-05:00,2017-10-27 13:30:00-05:00,2017-10-27 13:45:00-05:00,6222.134982402628,6199.787543993429,2017-10-27 14:30:00-05:00
50,2017-10-30 10:30:00-05:00,1890,S,Short,6225.0,6225.0,6226.0,6214.5,6225.0,7.702725679137569,2017-10-30 10:15:00-05:00,2017-10-30 10:15:00-05:00,2017-10-30 10:30:00-05:00,6230.777044259353,6207.668867221941,2017-10-30 11:30:00-05:00
51,2017-10-31 10:15:00-05:00,1980,L,Long,6246.75,6246.5,6250.5,6245.75,6246.75,5.232645465618805,2017-10-31 10:00:00-05:00,2017-10-31 10:00:00-05:00,2017-10-31 10:15:00-05:00,6242.825515900786,6258.5234522976425,2017-10-31 11:15:00-05:00
52,2017-10-31 11:15:00-05:00,1984,RS,Short,6243.977236804374,6243.75,6244.5,6239.0,6242.0,5.247086816522767,2017-10-31 10:00:00-05:00,2017-10-31 11:00:00-05:00,2017-10-31 11:15:00-05:00,6247.9125519167665,6234.138949023394,2017-10-31 12:00:00-05:00
53,2017-10-31 12:45:00-05:00,1990,S,Short,6249.25,6244.0,6249.75,6243.75,6249.25,5.165038439257538,2017-10-31 12:30:00-05:00,2017-10-31 12:30:00-05:00,2017-10-31 12:45:00-05:00,6253.123778829443,6237.62866351167,2017-10-31 13:45:00-05:00
54,2017-11-01 10:00:00-05:00,2070,S,Short,6259.75,6250.5,6261.0,6249.25,6259.75,6.533348357169205,2017-11-01 09:45:00-05:00,2017-11-01 09:45:00-05:00,2017-11-01 10:00:00-05:00,6264.650011267877,6245.0499661963695,2017-11-01 11:00:00-05:00
55,2017-11-01 10:30:00-05:00,2072,RL,Long,6251.75,6256.75,6260.25,6248.75,6251.75,6.8527340426612025,2017-11-01 09:45:00-05:00,2017-11-01 10:00:00-05:00,2017-11-01 10:30:00-05:00,6246.610449468004,6264.59887632999,2017-11-01 11:15:00-05:00
56,2017-11-01 12:15:00-05:00,2079,S,Short,6238.0,6229.0,6238.25,6223.5,6238.0,8.779291736402246,2017-11-01 12:00:00-05:00,2017-11-01 12:00:00-05:00,2017-11-01 12:15:00-05:00,6244.584468802302,6218.246593593095,2017-11-01 13:15:00-05:00
57,2017-11-01 12:30:00-05:00,2080,RL,Long,6238.0,6237.75,6241.5,6236.25,6238.0,8.527199469516372,2017-11-01 12:00:00-05:00,2017-11-01 12:15:00-05:00,2017-11-01 12:30:00-05:00,6231.604600397863,6253.988499005343,2017-11-01 13:15:00-05:00
58,2017-11-02 10:00:00-05:00,2161,S,Short,6226.25,6220.5,6233.0,6220.25,6226.25,8.656594429850426,2017-11-02 09:45:00-05:00,2017-11-02 09:45:00-05:00,2017-11-02 10:00:00-05:00,6232.742445822388,6206.772662532837,2017-11-02 11:00:00-05:00
59,2017-11-02 10:15:00-05:00,2162,RL,Long,6209.25,6226.25,6227.25,6206.5,6209.25,9.520409113432537,2017-11-02 09:45:00-05:00,2017-11-02 10:00:00-05:00,2017-11-02 10:15:00-05:00,6202.109693164925,6227.100767087686,2017-11-02 11:00:00-05:00
60,2017-11-02 15:45:00-05:00,2183,L,Long,6258.470250349135,6257.5,6263.0,6256.75,6259.0,9.455896099110605,2017-11-02 15:30:00-05:00,2017-11-02 15:30:00-05:00,2017-11-02 15:45:00-05:00,6251.378328274803,6279.746016572134,2017-11-02 17:45:00-05:00
61,2017-11-03 10:00:00-05:00,2252,L,Long,6254.5,6255.25,6257.5,6251.0,6254.5,7.594440093071163,2017-11-03 09:45:00-05:00,2017-11-03 09:45:00-05:00,2017-11-03 10:00:00-05:00,6248.804169930197,6271.58749020941,2017-11-03 11:00:00-05:00
62,2017-11-03 12:15:00-05:00,2261,L,Long,6279.0,6279.0,6279.25,6275.75,6279.0,6.84718616773155,2017-11-03 12:00:00-05:00,2017-11-03 12:00:00-05:00,2017-11-03 12:15:00-05:00,6273.864610374201,6294.406168877396,2017-11-03 13:15:00-05:00
63,2017-11-06 10:15:00-06:00,2344,S,Short,6305.5,6300.5,6308.0,6300.0,6305.5,6.25954499655363,2017-11-06 10:00:00-06:00,2017-11-06 10:00:00-06:00,2017-11-06 10:15:00-06:00,6310.194658747415,6291.416023757754,2017-11-06 11:15:00-06:00
64,2017-11-06 10:30:00-06:00,2345,RL,Long,6304.5,6305.75,6306.5,6300.75,6304.5,6.223148925371228,2017-11-06 10:00:00-06:00,2017-11-06 10:15:00-06:00,2017-11-06 10:30:00-06:00,6299.832638305971,6316.168404235071,2017-11-06 11:15:00-06:00
65,2017-11-07 09:45:00-06:00,2433,L,Long,6309.0,6314.75,6315.75,6302.75,6309.0,6.64088228349371,2017-11-07 09:30:00-06:00,2017-11-07 09:30:00-06:00,2017-11-07 09:45:00-06:00,6304.0193382873795,6323.941985137861,2017-11-07 10:45:00-06:00
66,2017-11-07 10:00:00-06:00,2434,RS,Short,6314.0,6308.75,6316.75,6307.0,6314.0,6.862962120387016,2017-11-07 09:30:00-06:00,2017-11-07 09:45:00-06:00,2017-11-07 10:00:00-06:00,6319.14722159029,6301.131946024274,2017-11-07 10:45:00-06:00
67,2017-11-07 14:45:00-06:00,2453,L,Long,6315.424270176118,6314.25,6318.0,6309.25,6317.75,6.886080206811573,2017-11-07 14:30:00-06:00,2017-11-07 14:30:00-06:00,2017-11-07 14:45:00-06:00,6310.259710021009,6330.917950641444,2017-11-07 17:00:00-06:00
68,2017-11-08 10:15:00-06:00,2526,L,Long,6326.75,6330.5,6331.0,6325.0,6326.75,5.452963694297928,2017-11-08 10:00:00-06:00,2017-11-08 10:00:00-06:00,2017-11-08 10:15:00-06:00,6322.660277229276,6339.01916831217,2017-11-08 11:15:00-06:00
69,2017-11-08 10:30:00-06:00,2527,RS,Short,6326.95470363057,6326.75,6329.5,6323.5,6326.75,5.492037716133789,2017-11-08 10:00:00-06:00,2017-11-08 10:15:00-06:00,2017-11-08 10:30:00-06:00,6331.073731917671,6316.657132912819,2017-11-08 11:15:00-06:00
70,2017-11-08 12:00:00-06:00,2533,L,Long,6332.784038581346,6332.0,6339.0,6331.5,6334.5,5.494643969638238,2017-11-08 11:45:00-06:00,2017-11-08 11:45:00-06:00,2017-11-08 12:00:00-06:00,6328.663055604117,6345.146987513032,2017-11-08 13:00:00-06:00
71,2017-11-09 10:00:00-06:00,2616,L,Long,6303.5,6312.0,6312.25,6303.25,6303.5,10.777419244676988,2017-11-09 09:45:00-06:00,2017-11-09 09:45:00-06:00,2017-11-09 10:00:00-06:00,6295.416935566493,6327.749193300523,2017-11-09 11:00:00-06:00
72,2017-11-09 10:15:00-06:00,2617,RS,Short,6303.672258075532,6303.5,6304.75,6286.5,6293.5,11.311175012914346,2017-11-09 09:45:00-06:00,2017-11-09 10:00:00-06:00,2017-11-09 10:15:00-06:00,6312.155639335218,6282.463804926318,2017-11-09 11:00:00-06:00
73,2017-11-10 10:00:00-06:00,2707,L,Long,6298.5,6297.25,6300.25,6294.0,6298.5,7.45342197690715,2017-11-10 09:45:00-06:00,2017-11-10 09:45:00-06:00,2017-11-10 10:00:00-06:00,6292.90993351732,6315.270199448041,2017-11-10 11:00:00-06:00
74,2017-11-10 10:30:00-06:00,2709,RS,Short,6297.0,6292.75,6297.25,6291.5,6297.0,7.566981194374023,2017-11-10 09:45:00-06:00,2017-11-10 10:15:00-06:00,2017-11-10 10:30:00-06:00,6302.67523589578,6282.811910260549,2017-11-10 11:15:00-06:00
75,2017-11-10 12:00:00-06:00,2715,S,Short,6300.0,6297.5,6301.0,6295.0,6300.0,7.154947487047713,2017-11-10 11:45:00-06:00,2017-11-10 11:45:00-06:00,2017-11-10 12:00:00-06:00,6305.366210615286,6283.901368154143,2017-11-10 13:00:00-06:00
76,2017-11-10 12:30:00-06:00,2717,RL,Long,6300.960816552369,6304.75,6306.25,6300.0,6302.75,7.046867986280937,2017-11-10 11:45:00-06:00,2017-11-10 12:15:00-06:00,2017-11-10 12:30:00-06:00,6295.675665562658,6314.1736940266455,2017-11-10 13:15:00-06:00
77,2017-11-13 09:45:00-06:00,2797,S,Short,6313.5,6306.0,6313.5,6305.0,6313.5,7.155953923160207,2017-11-13 09:30:00-06:00,2017-11-13 09:30:00-06:00,2017-11-13 09:45:00-06:00,6318.86696544237,6297.399103672889,2017-11-13 10:45:00-06:00
78,2017-11-13 10:00:00-06:00,2798,RL,Long,6310.965595392316,6313.25,6315.5,6310.0,6314.5,7.0376715000773356,2017-11-13 09:30:00-06:00,2017-11-13 09:45:00-06:00,2017-11-13 10:00:00-06:00,6305.687341767258,6324.16122945496,2017-11-13 10:45:00-06:00
79,2017-11-13 14:15:00-06:00,2815,L,Long,6322.0,6323.25,6325.0,6321.25,6322.0,4.694598846261262,2017-11-13 14:00:00-06:00,2017-11-13 14:00:00-06:00,2017-11-13 14:15:00-06:00,6318.479050865304,6332.562847404088,2017-11-13 15:30:00-06:00
80,2017-11-14 09:45:00-06:00,2888,L,Long,6293.25,6294.75,6300.75,6292.5,6293.25,8.815009060816223,2017-11-14 09:30:00-06:00,2017-11-14 09:30:00-06:00,2017-11-14 09:45:00-06:00,6286.6387432043875,6313.0837703868365,2017-11-14 10:45:00-06:00
81,2017-11-15 09:45:00-06:00,2979,L,Long,6273.25,6269.75,6273.5,6263.5,6273.25,9.9858448391126,2017-11-15 09:30:00-06:00,2017-11-15 09:30:00-06:00,2017-11-15 09:45:00-06:00,6265.760616370666,6295.718150888003,2017-11-15 10:45:00-06:00
82,2017-11-15 14:30:00-06:00,2998,S,Short,6263.229881980105,6266.25,6270.5,6259.5,6262.5,7.936810184733927,2017-11-15 14:15:00-06:00,2017-11-15 14:15:00-06:00,2017-11-15 14:30:00-06:00,6269.182489618655,6245.372059064454,2017-11-15 15:45:00-06:00
83,2017-11-16 09:45:00-06:00,3070,L,Long,6332.0,6331.75,6334.5,6330.75,6332.0,5.9747821970557125,2017-11-16 09:30:00-06:00,2017-11-16 09:30:00-06:00,2017-11-16 09:45:00-06:00,6327.518913352208,6345.443259943376,2017-11-16 10:45:00-06:00
84,2017-11-16 11:30:00-06:00,3077,L,Long,6348.25,6349.0,6351.25,6346.5,6348.25,5.788458163417543,2017-11-16 11:15:00-06:00,2017-11-16 11:15:00-06:00,2017-11-16 11:30:00-06:00,6343.908656377437,6361.274030867689,2017-11-16 12:30:00-06:00
85,2017-11-17 09:45:00-06:00,3161,L,Long,6338.535644446799,6338.0,6341.75,6336.25,6340.25,5.3666984345633395,2017-11-17 09:30:00-06:00,2017-11-17 09:30:00-06:00,2017-11-17 09:45:00-06:00,6334.510620620877,6350.610715924567,2017-11-17 10:45:00-06:00
86,2017-11-17 10:15:00-06:00,3163,RS,Short,6336.75,6331.5,6337.5,6331.25,6336.75,6.234551201230635,2017-11-17 09:30:00-06:00,2017-11-17 10:00:00-06:00,2017-11-17 10:15:00-06:00,6341.425913400923,6325.060216497693,2017-11-17 11:00:00-06:00
87,2017-11-17 13:15:00-06:00,3175,S,Short,6327.467039126547,6328.0,6328.5,6325.0,6327.0,5.198922396345475,2017-11-17 13:00:00-06:00,2017-11-17 13:00:00-06:00,2017-11-17 13:15:00-06:00,6331.366230923806,6315.7694637347695,2017-11-17 14:15:00-06:00
88,2017-11-20 10:00:00-06:00,3253,L,Long,6319.25,6320.25,6322.75,6317.5,6319.25,5.84645306050522,2017-11-20 09:45:00-06:00,2017-11-20 09:45:00-06:00,2017-11-20 10:00:00-06:00,6314.865160204621,6332.404519386137,2017-11-20 11:00:00-06:00
89,2017-11-20 10:30:00-06:00,3255,RS,Short,6316.921400787239,6315.5,6317.5,6312.75,6314.0,5.7119926899254185,2017-11-20 09:45:00-06:00,2017-11-20 10:15:00-06:00,2017-11-20 10:30:00-06:00,6321.2053953046825,6306.211414493629,2017-11-20 11:15:00-06:00
90,2017-11-20 15:00:00-06:00,3273,L,Long,6315.237822294921,6313.75,6317.5,6312.25,6315.75,4.904778452833797,2017-11-20 14:45:00-06:00,2017-11-20 14:45:00-06:00,2017-11-20 15:00:00-06:00,6311.559238455296,6326.273573813797,2017-11-20 17:15:00-06:00
91,2017-11-21 14:45:00-06:00,3363,L,Long,6381.75,6382.0,6382.75,6377.5,6381.75,4.405030831009555,2017-11-21 14:30:00-06:00,2017-11-21 14:30:00-06:00,2017-11-21 14:45:00-06:00,6378.446226876743,6391.661319369771,2017-11-21 17:00:00-06:00
92,2017-11-21 15:30:00-06:00,3365,RS,Short,6379.312389994263,6379.25,6380.0,6377.75,6379.25,4.224235767554157,2017-11-21 14:30:00-06:00,2017-11-21 15:00:00-06:00,2017-11-21 15:30:00-06:00,6382.480566819929,6371.3919479300985,2017-11-21 17:15:00-06:00
93,2017-11-22 09:45:00-06:00,3434,L,Long,6384.75,6387.0,6387.25,6383.25,6384.75,5.02162796249362,2017-11-22 09:30:00-06:00,2017-11-22 09:30:00-06:00,2017-11-22 09:45:00-06:00,6380.98377902813,6396.04866291561,2017-11-22 10:45:00-06:00
94,2017-11-22 10:45:00-06:00,3438,RS,Short,6384.25,6380.0,6385.5,6379.5,6384.25,5.280819612577579,2017-11-22 09:30:00-06:00,2017-11-22 10:15:00-06:00,2017-11-22 10:45:00-06:00,6388.210614709433,6374.348463226417,2017-11-22 11:30:00-06:00
95,2017-11-22 13:45:00-06:00,3450,L,Long,6391.25,6393.0,6395.25,6391.25,6391.25,4.214218954166024,2017-11-22 13:30:00-06:00,2017-11-22 13:30:00-06:00,2017-11-22 13:45:00-06:00,6388.089335784375,6400.731992646874,2017-11-22 14:45:00-06:00
96,2017-11-22 14:00:00-06:00,3451,RS,Short,6391.078578104583,6391.25,6392.25,6386.25,6389.0,4.341774743154166,2017-11-22 13:30:00-06:00,2017-11-22 13:45:00-06:00,2017-11-22 14:00:00-06:00,6394.334909161949,6382.937750461169,2017-11-22 14:45:00-06:00
97,2017-11-23 10:30:00-06:00,3527,S,Short,6383.247858059031,6383.75,6384.5,6381.75,6382.5,2.5377465947108107,2017-11-23 10:15:00-06:00,2017-11-23 10:15:00-06:00,2017-11-23 10:30:00-06:00,6385.151168005064,6377.537928220932,2017-11-23 11:30:00-06:00
98,2017-11-24 09:45:00-06:00,3600,L,Long,6403.631124914355,6403.25,6407.5,6403.0,6405.75,3.8604456332898205,2017-11-24 09:30:00-06:00,2017-11-24 09:30:00-06:00,2017-11-24 09:45:00-06:00,6400.735790689388,6412.317127589256,2017-11-24 10:45:00-06:00
99,2017-11-27 10:15:00-06:00,3679,S,Short,6410.006144606313,6411.25,6413.25,6394.75,6396.75,5.907228655663237,2017-11-27 10:00:00-06:00,2017-11-27 10:00:00-06:00,2017-11-27 10:15:00-06:00,6414.43656609806,6396.7148801310705,2017-11-27 11:15:00-06:00
100,2017-11-28 11:45:00-06:00,3776,S,Short,6420.5,6419.75,6422.0,6417.5,6420.5,5.240378017719318,2017-11-28 11:30:00-06:00,2017-11-28 11:30:00-06:00,2017-11-28 11:45:00-06:00,6424.430283513289,6408.709149460132,2017-11-28 12:45:00-06:00
101,2017-11-28 12:15:00-06:00,3778,RL,Long,6417.75,6423.75,6424.5,6412.75,6417.75,5.822060637727371,2017-11-28 11:30:00-06:00,2017-11-28 12:00:00-06:00,2017-11-28 12:15:00-06:00,6413.383454521704,6428.666363695739,2017-11-28 13:00:00-06:00
102,2017-11-28 13:30:00-06:00,3783,L,Long,6414.2793774049205,6413.25,6425.0,6411.75,6424.5,8.183504474258696,2017-11-28 13:15:00-06:00,2017-11-28 13:15:00-06:00,2017-11-28 13:30:00-06:00,6408.141749049227,6432.692262472003,2017-11-28 14:30:00-06:00
103,2017-11-29 10:00:00-06:00,3860,S,Short,6330.0,6321.25,6333.5,6310.5,6330.0,13.740463621118339,2017-11-29 09:45:00-06:00,2017-11-29 09:45:00-06:00,2017-11-29 10:00:00-06:00,6340.305347715839,6299.083956852483,2017-11-29 11:00:00-06:00
104,2017-11-30 10:15:00-06:00,3952,L,Long,6354.25,6363.5,6370.5,6349.0,6354.25,10.808014804998171,2017-11-30 10:00:00-06:00,2017-11-30 10:00:00-06:00,2017-11-30 10:15:00-06:00,6346.143988896251,6378.568033311246,2017-11-30 11:15:00-06:00
105,2017-11-30 10:30:00-06:00,3953,RS,Short,6355.7941985195,6354.0,6357.25,6350.75,6353.0,10.500299461784016,2017-11-30 10:00:00-06:00,2017-11-30 10:15:00-06:00,2017-11-30 10:30:00-06:00,6363.669423115838,6336.106137028655,2017-11-30 11:15:00-06:00
106,2017-11-30 15:30:00-06:00,3972,S,Short,6352.25,6354.5,6355.25,6351.75,6352.25,11.08783046816772,2017-11-30 15:00:00-06:00,2017-11-30 15:00:00-06:00,2017-11-30 15:30:00-06:00,6360.565872851126,6327.302381446622,2017-11-30 17:30:00-06:00
107,2017-12-01 10:30:00-06:00,4044,S,Short,6300.75,6276.5,6313.0,6246.0,6300.75,22.770657970678567,2017-12-01 10:15:00-06:00,2017-12-01 10:15:00-06:00,2017-12-01 10:30:00-06:00,6317.827993478009,6249.516019565973,2017-12-01 11:30:00-06:00
108,2017-12-01 10:45:00-06:00,4045,RL,Long,6302.277065797068,6300.75,6306.75,6268.25,6304.75,23.894182401344384,2017-12-01 10:15:00-06:00,2017-12-01 10:30:00-06:00,2017-12-01 10:45:00-06:00,6284.35642899606,6347.078657799589,2017-12-01 11:30:00-06:00
109,2017-12-04 09:45:00-06:00,4132,S,Short,6311.336477690327,6312.5,6313.25,6276.0,6286.75,13.464850018392232,2017-12-04 09:30:00-06:00,2017-12-04 09:30:00-06:00,2017-12-04 09:45:00-06:00,6321.435115204122,6281.040565148945,2017-12-04 10:45:00-06:00
110,2017-12-04 14:45:00-06:00,4152,S,Short,6265.25,6267.5,6271.5,6257.75,6265.25,14.16672000284729,2017-12-04 14:30:00-06:00,2017-12-04 14:30:00-06:00,2017-12-04 14:45:00-06:00,6275.875040002135,6233.374879993594,2017-12-04 17:00:00-06:00
111,2017-12-05 10:15:00-06:00,4225,L,Long,6332.5,6335.25,6339.75,6330.5,6332.5,13.744293390622374,2017-12-05 10:00:00-06:00,2017-12-05 10:00:00-06:00,2017-12-05 10:15:00-06:00,6322.191779957033,6363.4246601289005,2017-12-05 11:15:00-06:00
112,2017-12-05 10:45:00-06:00,4227,RS,Short,6327.38445847087,6327.75,6330.0,6312.75,6316.0,13.91217134191419,2017-12-05 10:00:00-06:00,2017-12-05 10:30:00-06:00,2017-12-05 10:45:00-06:00,6337.818586977306,6301.299137204781,2017-12-05 11:30:00-06:00
113,2017-12-05 12:00:00-06:00,4232,S,Short,6297.5,6300.0,6301.0,6291.0,6297.5,13.757347820203906,2017-12-05 11:45:00-06:00,2017-12-05 11:45:00-06:00,2017-12-05 12:00:00-06:00,6307.818010865153,6266.545967404541,2017-12-05 13:00:00-06:00
114,2017-12-05 12:30:00-06:00,4234,RL,Long,6307.5,6307.75,6313.25,6303.0,6307.5,13.821386640890102,2017-12-05 11:45:00-06:00,2017-12-05 12:15:00-06:00,2017-12-05 12:30:00-06:00,6297.133960019332,6333.415099951669,2017-12-05 13:15:00-06:00
115,2017-12-06 10:00:00-06:00,4315,L,Long,6288.0,6288.25,6289.25,6281.0,6288.0,12.888467009361117,2017-12-06 09:45:00-06:00,2017-12-06 09:45:00-06:00,2017-12-06 10:00:00-06:00,6278.333649742979,6316.999050771063,2017-12-06 11:00:00-06:00
116,2017-12-06 12:45:00-06:00,4326,L,Long,6292.152581862421,6290.25,6295.0,6289.25,6293.0,11.113260151059512,2017-12-06 12:30:00-06:00,2017-12-06 12:30:00-06:00,2017-12-06 12:45:00-06:00,6283.817636749127,6317.157417202306,2017-12-06 13:45:00-06:00
117,2017-12-07 09:45:00-06:00,4405,L,Long,6329.0,6330.5,6331.75,6323.0,6329.0,9.916127789437056,2017-12-07 09:30:00-06:00,2017-12-07 09:30:00-06:00,2017-12-07 09:45:00-06:00,6321.562904157922,6351.311287526233,2017-12-07 10:45:00-06:00
118,2017-12-07 10:15:00-06:00,4407,RS,Short,6325.0,6320.5,6326.0,6317.5,6325.0,10.317987736810522,2017-12-07 09:30:00-06:00,2017-12-07 10:00:00-06:00,2017-12-07 10:15:00-06:00,6332.738490802608,6305.65377299348,2017-12-07 11:00:00-06:00
119,2017-12-07 13:45:00-06:00,4421,S,Short,6313.5,6302.0,6314.0,6299.25,6313.5,10.025571580027352,2017-12-07 13:30:00-06:00,2017-12-07 13:30:00-06:00,2017-12-07 13:45:00-06:00,6321.019178685021,6290.942463944938,2017-12-07 14:45:00-06:00
120,2017-12-08 10:30:00-06:00,4499,S,Short,6353.75,6353.25,6355.5,6343.0,6353.75,7.604839179830307,2017-12-08 10:15:00-06:00,2017-12-08 10:15:00-06:00,2017-12-08 10:30:00-06:00,6359.453629384872,6336.639111845382,2017-12-08 11:30:00-06:00
121,2017-12-08 11:15:00-06:00,4502,RL,Long,6359.890162153771,6359.25,6365.5,6358.75,6364.5,7.58721999930291,2017-12-08 10:15:00-06:00,2017-12-08 11:00:00-06:00,2017-12-08 11:15:00-06:00,6354.199747154294,6374.116199652463,2017-12-08 12:00:00-06:00
122,2017-12-08 13:15:00-06:00,4510,S,Short,6348.035626735158,6349.0,6351.0,6335.25,6342.0,7.75846603067436,2017-12-08 13:00:00-06:00,2017-12-08 13:00:00-06:00,2017-12-08 13:15:00-06:00,6353.854476258164,6330.579078166141,2017-12-08 14:15:00-06:00
123,2017-12-11 11:15:00-06:00,4593,L,Long,6383.205112987548,6382.25,6387.0,6380.25,6386.75,7.029620598657436,2017-12-11 11:00:00-06:00,2017-12-11 11:00:00-06:00,2017-12-11 11:15:00-06:00,6377.932897538555,6399.021759334527,2017-12-11 12:15:00-06:00
124,2017-12-11 15:00:00-06:00,4608,L,Long,6395.096268150505,6393.75,6398.0,6392.25,6397.75,5.947489968975913,2017-12-11 14:45:00-06:00,2017-12-11 14:45:00-06:00,2017-12-11 15:00:00-06:00,6390.635650673773,6408.478120580701,2017-12-11 17:15:00-06:00
125,2017-12-12 10:15:00-06:00,4680,L,Long,6399.75,6398.25,6400.0,6391.25,6399.75,6.727989812427417,2017-12-12 10:00:00-06:00,2017-12-12 10:00:00-06:00,2017-12-12 10:15:00-06:00,6394.704007640679,6414.887977077961,2017-12-12 11:15:00-06:00
126,2017-12-12 13:15:00-06:00,4692,L,Long,6385.5281147559535,6384.75,6388.75,6384.0,6388.5,7.564637019565146,2017-12-12 13:00:00-06:00,2017-12-12 13:00:00-06:00,2017-12-12 13:15:00-06:00,6379.85463699128,6402.548548049975,2017-12-12 14:15:00-06:00
127,2017-12-13 10:30:00-06:00,4772,S,Short,6408.801969196524,6409.75,6413.5,6403.5,6403.75,7.196000317993898,2017-12-13 10:15:00-06:00,2017-12-13 10:15:00-06:00,2017-12-13 10:30:00-06:00,6414.1989694350195,6392.610968481037,2017-12-13 11:30:00-06:00
128,2017-12-14 10:15:00-06:00,4862,S,Short,6413.25,6409.25,6414.75,6405.75,6413.25,6.799375029742593,2017-12-14 10:00:00-06:00,2017-12-14 10:00:00-06:00,2017-12-14 10:15:00-06:00,6418.349531272307,6397.95140618308,2017-12-14 11:15:00-06:00
129,2017-12-14 10:45:00-06:00,4864,RL,Long,6413.5,6416.75,6419.0,6413.5,6413.5,6.703287653196419,2017-12-14 10:00:00-06:00,2017-12-14 10:30:00-06:00,2017-12-14 10:45:00-06:00,6408.472534260102,6426.068664349743,2017-12-14 11:30:00-06:00
130,2017-12-14 12:00:00-06:00,4869,S,Short,6404.321479725471,6407.25,6409.25,6399.75,6399.75,6.979116834909298,2017-12-14 11:45:00-06:00,2017-12-14 11:45:00-06:00,2017-12-14 12:00:00-06:00,6409.555817351654,6388.618466846925,2017-12-14 13:00:00-06:00
131,2017-12-15 11:00:00-06:00,4956,L,Long,6447.25,6447.0,6451.25,6446.5,6447.25,6.607073021696793,2017-12-15 10:45:00-06:00,2017-12-15 10:45:00-06:00,2017-12-15 11:00:00-06:00,6442.294695233727,6462.115914298818,2017-12-15 12:00:00-06:00
132,2017-12-15 14:15:00-06:00,4969,L,Long,6470.615852801444,6469.75,6471.75,6467.25,6470.75,6.0400617276894994,2017-12-15 14:00:00-06:00,2017-12-15 14:00:00-06:00,2017-12-15 14:15:00-06:00,6466.085806505676,6484.205991688746,2017-12-15 15:30:00-06:00
133,2017-12-15 15:00:00-06:00,4972,RS,Short,6480.25,6462.5,6481.75,6460.0,6480.25,7.560956857045857,2017-12-15 14:00:00-06:00,2017-12-15 14:30:00-06:00,2017-12-15 15:00:00-06:00,6485.920717642784,6466.073205893039,2017-12-17 17:00:00-06:00
134,2017-12-18 11:15:00-06:00,5048,L,Long,6515.25,6519.0,6519.25,6513.5,6515.25,6.23958470826586,2017-12-18 11:00:00-06:00,2017-12-18 11:00:00-06:00,2017-12-18 11:15:00-06:00,6510.5703114688,6529.289065593598,2017-12-18 12:15:00-06:00
135,2017-12-18 11:30:00-06:00,5049,RS,Short,6519.0,6515.25,6519.5,6514.75,6519.0,6.133185800532584,2017-12-18 11:00:00-06:00,2017-12-18 11:15:00-06:00,2017-12-18 11:30:00-06:00,6523.599889350399,6507.500276624001,2017-12-18 12:15:00-06:00
136,2017-12-18 14:30:00-06:00,5061,S,Short,6517.0,6514.0,6518.25,6513.25,6517.0,5.125840881221199,2017-12-18 14:15:00-06:00,2017-12-18 14:15:00-06:00,2017-12-18 14:30:00-06:00,6520.844380660916,6505.466858017252,2017-12-18 15:45:00-06:00
137,2017-12-18 14:45:00-06:00,5062,RL,Long,6516.0,6517.25,6519.25,6509.0,6516.0,5.491852246848256,2017-12-18 14:15:00-06:00,2017-12-18 14:30:00-06:00,2017-12-18 14:45:00-06:00,6511.881110814864,6526.29722296284,2017-12-18 15:45:00-06:00
