setup_id,setup_timestamp,direction,score,status,bos_timestamp,setup_to_bos_bars,opposite_bos_timestamp
S01193,2024-11-08 01:05:00-06:00,Long,75,Later within expiry,2024-11-08 01:30:00-06:00,5.0,
S01194,2024-11-08 01:30:00-06:00,Long,75,Immediate same-bar,2024-11-08 01:30:00-06:00,0.0,
S01195,2024-11-08 02:10:00-06:00,Long,75,Never within expiry,,,
S01196,2024-11-11 00:00:00-06:00,Long,75,Opposite BOS first,,,2024-11-11 00:05:00-06:00
S01197,2024-11-11 01:20:00-06:00,Long,75,Immediate same-bar,2024-11-11 01:20:00-06:00,0.0,
S01198,2024-11-12 03:05:00-06:00,Short,90,Immediate same-bar,2024-11-12 03:05:00-06:00,0.0,
S01199,2024-11-12 03:55:00-06:00,Short,75,Immediate same-bar,2024-11-12 03:55:00-06:00,0.0,
S01200,2024-11-12 09:05:00-06:00,Long,75,Never within expiry,,,
S01201,2024-11-12 09:55:00-06:00,Long,85,Opposite BOS first,,,2024-11-12 10:10:00-06:00
S01202,2024-11-13 07:30:00-06:00,Long,90,Immediate same-bar,2024-11-13 07:30:00-06:00,0.0,
S01203,2024-11-13 09:00:00-06:00,Short,75,Immediate same-bar,2024-11-13 09:00:00-06:00,0.0,
S01204,2024-11-13 10:20:00-06:00,Short,85,Opposite BOS first,,,2024-11-13 10:25:00-06:00
S01205,2024-11-13 10:25:00-06:00,Long,75,Immediate same-bar,2024-11-13 10:25:00-06:00,0.0,
S01206,2024-11-13 21:05:00-06:00,Short,75,Opposite BOS first,,,2024-11-13 21:10:00-06:00
S01207,2024-11-13 21:10:00-06:00,Long,75,Immediate same-bar,2024-11-13 21:10:00-06:00,0.0,
S01208,2024-11-13 22:05:00-06:00,Long,90,Immediate same-bar,2024-11-13 22:05:00-06:00,0.0,
S01209,2024-11-13 23:10:00-06:00,Short,90,Immediate same-bar,2024-11-13 23:10:00-06:00,0.0,
S01210,2024-11-14 01:30:00-06:00,Short,75,Opposite BOS first,,,2024-11-14 01:35:00-06:00
S01211,2024-11-14 10:40:00-06:00,Short,85,Never within expiry,,,
S01212,2024-11-14 11:45:00-06:00,Short,100,Immediate same-bar,2024-11-14 11:45:00-06:00,0.0,
S01213,2024-11-14 14:00:00-06:00,Short,75,Immediate same-bar,2024-11-14 14:00:00-06:00,0.0,
S01214,2024-11-15 00:00:00-06:00,Long,75,Opposite BOS first,,,2024-11-15 00:05:00-06:00
S01215,2024-11-15 05:00:00-06:00,Long,90,Immediate same-bar,2024-11-15 05:00:00-06:00,0.0,
S01216,2024-11-15 07:15:00-06:00,Short,90,Immediate same-bar,2024-11-15 07:15:00-06:00,0.0,
S01217,2024-11-15 08:10:00-06:00,Short,75,Immediate same-bar,2024-11-15 08:10:00-06:00,0.0,
S01218,2024-11-15 11:50:00-06:00,Short,75,Immediate same-bar,2024-11-15 11:50:00-06:00,0.0,
S01219,2024-11-15 12:45:00-06:00,Short,75,Immediate same-bar,2024-11-15 12:45:00-06:00,0.0,
S01220,2024-11-18 00:05:00-06:00,Short,75,Immediate same-bar,2024-11-18 00:05:00-06:00,0.0,
S01221,2024-11-18 08:10:00-06:00,Long,75,Immediate same-bar,2024-11-18 08:10:00-06:00,0.0,
S01222,2024-11-18 18:00:00-06:00,Short,75,Opposite BOS first,,,2024-11-18 18:05:00-06:00
S01223,2024-11-18 18:05:00-06:00,Long,90,Immediate same-bar,2024-11-18 18:05:00-06:00,0.0,
S01224,2024-11-19 04:45:00-06:00,Long,75,Immediate same-bar,2024-11-19 04:45:00-06:00,0.0,
S01225,2024-11-19 09:25:00-06:00,Long,90,Immediate same-bar,2024-11-19 09:25:00-06:00,0.0,
S01226,2024-11-20 02:55:00-06:00,Short,90,Immediate same-bar,2024-11-20 02:55:00-06:00,0.0,
S01227,2024-11-20 04:00:00-06:00,Short,75,Immediate same-bar,2024-11-20 04:00:00-06:00,0.0,
S01228,2024-11-20 06:00:00-06:00,Long,90,Immediate same-bar,2024-11-20 06:00:00-06:00,0.0,
S01229,2024-11-20 08:00:00-06:00,Long,75,Opposite BOS first,,,2024-11-20 08:10:00-06:00
S01230,2024-11-20 08:10:00-06:00,Short,90,Immediate same-bar,2024-11-20 08:10:00-06:00,0.0,
S01231,2024-11-20 21:05:00-06:00,Long,75,Immediate same-bar,2024-11-20 21:05:00-06:00,0.0,
S01232,2024-11-21 04:35:00-06:00,Long,90,Immediate same-bar,2024-11-21 04:35:00-06:00,0.0,
S01233,2024-11-21 15:00:00-06:00,Long,85,Opposite BOS first,,,2024-11-21 15:05:00-06:00
S01234,2024-11-21 15:05:00-06:00,Short,85,Immediate same-bar,2024-11-21 15:05:00-06:00,0.0,
S01235,2024-11-21 19:10:00-06:00,Long,75,Immediate same-bar,2024-11-21 19:10:00-06:00,0.0,
S01236,2024-11-22 01:10:00-06:00,Short,90,Opposite BOS first,,,2024-11-22 01:30:00-06:00
S01237,2024-11-22 02:20:00-06:00,Long,90,Opposite BOS first,,,2024-11-22 03:05:00-06:00
S01238,2024-11-22 08:30:00-06:00,Long,90,Immediate same-bar,2024-11-22 08:30:00-06:00,0.0,
S01239,2024-11-22 09:10:00-06:00,Short,75,Immediate same-bar,2024-11-22 09:10:00-06:00,0.0,
S01240,2024-11-22 11:50:00-06:00,Long,75,Immediate same-bar,2024-11-22 11:50:00-06:00,0.0,
S01241,2024-11-22 13:15:00-06:00,Long,85,Never within expiry,,,
S01242,2024-11-22 14:50:00-06:00,Long,100,Immediate same-bar,2024-11-22 14:50:00-06:00,0.0,
S01243,2024-11-22 15:35:00-06:00,Long,75,Immediate same-bar,2024-11-22 15:35:00-06:00,0.0,
S01244,2024-11-24 21:30:00-06:00,Long,75,Opposite BOS first,,,2024-11-24 21:40:00-06:00
S01245,2024-11-24 21:40:00-06:00,Short,75,Immediate same-bar,2024-11-24 21:40:00-06:00,0.0,
S01246,2024-11-24 22:30:00-06:00,Short,75,Opposite BOS first,,,2024-11-24 22:40:00-06:00
S01247,2024-11-24 22:40:00-06:00,Long,75,Immediate same-bar,2024-11-24 22:40:00-06:00,0.0,
S01248,2024-11-25 00:05:00-06:00,Long,75,Never within expiry,,,
S01249,2024-11-25 01:15:00-06:00,Short,75,Never within expiry,,,
S01250,2024-11-25 02:20:00-06:00,Short,90,Immediate same-bar,2024-11-25 02:20:00-06:00,0.0,
S01251,2024-11-25 03:15:00-06:00,Short,75,Opposite BOS first,,,2024-11-25 03:40:00-06:00
S01252,2024-11-25 07:40:00-06:00,Long,90,Immediate same-bar,2024-11-25 07:40:00-06:00,0.0,
S01253,2024-11-25 23:15:00-06:00,Long,75,Opposite BOS first,,,2024-11-25 23:25:00-06:00
S01254,2024-11-25 23:25:00-06:00,Short,90,Immediate same-bar,2024-11-25 23:25:00-06:00,0.0,
S01255,2024-11-26 01:35:00-06:00,Long,75,Opposite BOS first,,,2024-11-26 01:40:00-06:00
S01256,2024-11-26 01:40:00-06:00,Short,90,Immediate same-bar,2024-11-26 01:40:00-06:00,0.0,
S01257,2024-11-26 04:30:00-06:00,Short,90,Immediate same-bar,2024-11-26 04:30:00-06:00,0.0,
S01258,2024-11-26 05:05:00-06:00,Short,75,Opposite BOS first,,,2024-11-26 05:40:00-06:00
S01259,2024-11-26 09:15:00-06:00,Long,75,Never within expiry,,,
S01260,2024-11-26 10:45:00-06:00,Short,75,Immediate same-bar,2024-11-26 10:45:00-06:00,0.0,
S01261,2024-11-26 11:40:00-06:00,Short,85,Opposite BOS first,,,2024-11-26 11:50:00-06:00
S01262,2024-11-26 13:15:00-06:00,Long,70,Never within expiry,,,
S01263,2024-11-26 14:45:00-06:00,Long,100,Immediate same-bar,2024-11-26 14:45:00-06:00,0.0,
S01264,2024-11-26 14:50:00-06:00,Short,70,Never within expiry,,,
S01265,2024-11-27 08:30:00-06:00,Short,90,Immediate same-bar,2024-11-27 08:30:00-06:00,0.0,
S01266,2024-11-27 12:10:00-06:00,Long,100,Immediate same-bar,2024-11-27 12:10:00-06:00,0.0,
S01267,2024-11-27 14:25:00-06:00,Long,85,Never within expiry,,,
S01268,2024-11-27 19:35:00-06:00,Long,75,Later within expiry,2024-11-27 19:45:00-06:00,2.0,
S01269,2024-11-27 20:50:00-06:00,Long,75,Immediate same-bar,2024-11-27 20:50:00-06:00,0.0,
S01270,2024-11-28 03:35:00-06:00,Short,75,Never within expiry,,,
S01271,2024-11-29 04:00:00-06:00,Long,75,Opposite BOS first,,,2024-11-29 04:25:00-06:00
S01272,2024-11-29 04:25:00-06:00,Short,90,Immediate same-bar,2024-11-29 04:25:00-06:00,0.0,
S01273,2024-11-29 10:10:00-06:00,Long,100,Immediate same-bar,2024-11-29 10:10:00-06:00,0.0,
S01274,2024-12-01 22:40:00-06:00,Short,75,Never within expiry,,,
S01275,2024-12-02 00:15:00-06:00,Short,90,Immediate same-bar,2024-12-02 00:15:00-06:00,0.0,
S01276,2024-12-02 01:55:00-06:00,Long,90,Immediate same-bar,2024-12-02 01:55:00-06:00,0.0,
S01277,2024-12-02 10:35:00-06:00,Long,75,Immediate same-bar,2024-12-02 10:35:00-06:00,0.0,
S01278,2024-12-02 13:10:00-06:00,Short,75,Immediate same-bar,2024-12-02 13:10:00-06:00,0.0,
S01279,2024-12-02 19:20:00-06:00,Short,75,Opposite BOS first,,,2024-12-02 19:35:00-06:00
S01280,2024-12-02 19:35:00-06:00,Long,75,Immediate same-bar,2024-12-02 19:35:00-06:00,0.0,
S01281,2024-12-03 08:30:00-06:00,Long,75,Never within expiry,,,
S01282,2024-12-03 09:05:00-06:00,Short,75,Never within expiry,,,
S01283,2024-12-03 10:25:00-06:00,Long,75,Immediate same-bar,2024-12-03 10:25:00-06:00,0.0,
S01284,2024-12-03 11:30:00-06:00,Long,85,Never within expiry,,,
S01285,2024-12-03 14:50:00-06:00,Long,75,Immediate same-bar,2024-12-03 14:50:00-06:00,0.0,
S01286,2024-12-04 02:00:00-06:00,Short,75,Opposite BOS first,,,2024-12-04 02:25:00-06:00
S01287,2024-12-04 07:15:00-06:00,Short,75,Opposite BOS first,,,2024-12-04 07:30:00-06:00
S01288,2024-12-04 08:30:00-06:00,Short,75,Immediate same-bar,2024-12-04 08:30:00-06:00,0.0,
S01289,2024-12-04 09:10:00-06:00,Short,75,Opposite BOS first,,,2024-12-04 09:30:00-06:00
S01290,2024-12-04 09:30:00-06:00,Long,75,Immediate same-bar,2024-12-04 09:30:00-06:00,0.0,
S01291,2024-12-04 13:15:00-06:00,Long,85,Immediate same-bar,2024-12-04 13:15:00-06:00,0.0,
S01292,2024-12-04 18:25:00-06:00,Short,90,Immediate same-bar,2024-12-04 18:25:00-06:00,0.0,
S01293,2024-12-04 20:55:00-06:00,Short,75,Immediate same-bar,2024-12-04 20:55:00-06:00,0.0,
S01294,2024-12-05 00:00:00-06:00,Short,75,Never within expiry,,,
S01295,2024-12-05 00:50:00-06:00,Short,75,Immediate same-bar,2024-12-05 00:50:00-06:00,0.0,
S01296,2024-12-05 08:55:00-06:00,Long,75,Never within expiry,,,
S01297,2024-12-05 09:50:00-06:00,Long,85,Later within expiry,2024-12-05 10:20:00-06:00,6.0,
S01298,2024-12-05 10:20:00-06:00,Long,85,Immediate same-bar,2024-12-05 10:20:00-06:00,0.0,
S01299,2024-12-05 11:05:00-06:00,Long,100,Immediate same-bar,2024-12-05 11:05:00-06:00,0.0,
S01300,2024-12-05 12:20:00-06:00,Long,85,Never within expiry,,,
S01301,2024-12-06 03:10:00-06:00,Long,75,Opposite BOS first,,,2024-12-06 03:15:00-06:00
S01302,2024-12-06 03:15:00-06:00,Short,90,Immediate same-bar,2024-12-06 03:15:00-06:00,0.0,
S01303,2024-12-06 07:30:00-06:00,Long,90,Immediate same-bar,2024-12-06 07:30:00-06:00,0.0,
S01304,2024-12-06 08:35:00-06:00,Long,75,Immediate same-bar,2024-12-06 08:35:00-06:00,0.0,
S01305,2024-12-08 19:00:00-06:00,Short,90,Immediate same-bar,2024-12-08 19:00:00-06:00,0.0,
S01306,2024-12-09 03:00:00-06:00,Long,75,Opposite BOS first,,,2024-12-09 03:05:00-06:00
S01307,2024-12-09 23:50:00-06:00,Short,90,Immediate same-bar,2024-12-09 23:50:00-06:00,0.0,
S01308,2024-12-10 00:45:00-06:00,Short,75,Immediate same-bar,2024-12-10 00:45:00-06:00,0.0,
S01309,2024-12-10 02:40:00-06:00,Short,90,Never within expiry,,,
S01310,2024-12-10 19:15:00-06:00,Long,75,Immediate same-bar,2024-12-10 19:15:00-06:00,0.0,
S01311,2024-12-10 22:25:00-06:00,Long,75,Opposite BOS first,,,2024-12-10 22:40:00-06:00
S01312,2024-12-10 22:40:00-06:00,Short,90,Immediate same-bar,2024-12-10 22:40:00-06:00,0.0,
S01313,2024-12-10 23:50:00-06:00,Long,90,Immediate same-bar,2024-12-10 23:50:00-06:00,0.0,
S01314,2024-12-11 01:25:00-06:00,Short,90,Immediate same-bar,2024-12-11 01:25:00-06:00,0.0,
S01315,2024-12-11 03:05:00-06:00,Long,75,Immediate same-bar,2024-12-11 03:05:00-06:00,0.0,
S01316,2024-12-11 06:05:00-06:00,Short,90,Immediate same-bar,2024-12-11 06:05:00-06:00,0.0,
S01317,2024-12-11 06:35:00-06:00,Short,75,Immediate same-bar,2024-12-11 06:35:00-06:00,0.0,
S01318,2024-12-11 07:05:00-06:00,Short,75,Opposite BOS first,,,2024-12-11 07:10:00-06:00
S01319,2024-12-11 14:55:00-06:00,Long,85,Opposite BOS first,,,2024-12-11 15:00:00-06:00
S01320,2024-12-11 15:00:00-06:00,Short,75,Immediate same-bar,2024-12-11 15:00:00-06:00,0.0,
S01321,2024-12-11 20:00:00-06:00,Short,75,Never within expiry,,,
S01322,2024-12-12 01:00:00-06:00,Long,75,Never within expiry,,,
S01323,2024-12-12 02:00:00-06:00,Short,75,Opposite BOS first,,,2024-12-12 02:25:00-06:00
S01324,2024-12-12 02:25:00-06:00,Long,90,Immediate same-bar,2024-12-12 02:25:00-06:00,0.0,
S01325,2024-12-12 03:30:00-06:00,Short,90,Immediate same-bar,2024-12-12 03:30:00-06:00,0.0,
S01326,2024-12-12 05:00:00-06:00,Short,75,Later within expiry,2024-12-12 05:10:00-06:00,2.0,
S01327,2024-12-12 06:00:00-06:00,Short,90,Immediate same-bar,2024-12-12 06:00:00-06:00,0.0,
S01328,2024-12-12 06:30:00-06:00,Short,90,Immediate same-bar,2024-12-12 06:30:00-06:00,0.0,
S01329,2024-12-13 06:00:00-06:00,Long,90,Later within expiry,2024-12-13 06:05:00-06:00,1.0,
S01330,2024-12-13 08:40:00-06:00,Long,90,Immediate same-bar,2024-12-13 08:40:00-06:00,0.0,
S01331,2024-12-13 09:40:00-06:00,Short,100,Immediate same-bar,2024-12-13 09:40:00-06:00,0.0,
S01332,2024-12-13 14:30:00-06:00,Long,75,Immediate same-bar,2024-12-13 14:30:00-06:00,0.0,
S01333,2024-12-13 15:00:00-06:00,Long,85,Opposite BOS first,,,2024-12-13 15:10:00-06:00
S01334,2024-12-16 00:20:00-06:00,Short,75,Opposite BOS first,,,2024-12-16 00:50:00-06:00
S01335,2024-12-16 14:05:00-06:00,Long,75,Immediate same-bar,2024-12-16 14:05:00-06:00,0.0,
S01336,2024-12-16 14:55:00-06:00,Long,85,Opposite BOS first,,,2024-12-16 15:10:00-06:00
S01337,2024-12-16 15:10:00-06:00,Short,85,Immediate same-bar,2024-12-16 15:10:00-06:00,0.0,
S01338,2024-12-16 21:55:00-06:00,Long,75,Never within expiry,,,
S01339,2024-12-16 23:00:00-06:00,Long,75,Opposite BOS first,,,2024-12-16 23:30:00-06:00
S01340,2024-12-17 03:15:00-06:00,Short,75,Opposite BOS first,,,2024-12-17 03:30:00-06:00
S01341,2024-12-17 05:40:00-06:00,Short,90,Immediate same-bar,2024-12-17 05:40:00-06:00,0.0,
S01342,2024-12-18 01:05:00-06:00,Long,75,Never within expiry,,,
S01343,2024-12-18 02:00:00-06:00,Long,90,Immediate same-bar,2024-12-18 02:00:00-06:00,0.0,
S01344,2024-12-18 03:00:00-06:00,Long,75,Opposite BOS first,,,2024-12-18 03:05:00-06:00
S01345,2024-12-18 04:10:00-06:00,Long,90,Immediate same-bar,2024-12-18 04:10:00-06:00,0.0,
S01346,2024-12-18 07:15:00-06:00,Long,75,Opposite BOS first,,,2024-12-18 07:30:00-06:00
S01347,2024-12-18 07:30:00-06:00,Short,90,Immediate same-bar,2024-12-18 07:30:00-06:00,0.0,
S01348,2024-12-18 20:35:00-06:00,Short,90,Immediate same-bar,2024-12-18 20:35:00-06:00,0.0,
S01349,2024-12-19 01:05:00-06:00,Short,75,Opposite BOS first,,,2024-12-19 01:15:00-06:00
S01350,2024-12-19 08:40:00-06:00,Short,75,Immediate same-bar,2024-12-19 08:40:00-06:00,0.0,
S01351,2024-12-19 10:20:00-06:00,Long,100,Immediate same-bar,2024-12-19 10:20:00-06:00,0.0,
S01352,2024-12-19 14:35:00-06:00,Long,70,Opposite BOS first,,,2024-12-19 14:45:00-06:00
S01353,2024-12-19 22:55:00-06:00,Short,75,Opposite BOS first,,,2024-12-19 23:00:00-06:00
S01354,2024-12-19 23:00:00-06:00,Long,75,Immediate same-bar,2024-12-19 23:00:00-06:00,0.0,
S01355,2024-12-20 02:15:00-06:00,Short,90,Immediate same-bar,2024-12-20 02:15:00-06:00,0.0,
S01356,2024-12-20 07:30:00-06:00,Long,90,Immediate same-bar,2024-12-20 07:30:00-06:00,0.0,
S01357,2024-12-23 09:05:00-06:00,Short,90,Immediate same-bar,2024-12-23 09:05:00-06:00,0.0,
S01358,2024-12-24 00:30:00-06:00,Long,90,Immediate same-bar,2024-12-24 00:30:00-06:00,0.0,
S01359,2024-12-24 07:10:00-06:00,Short,75,Opposite BOS first,,,2024-12-24 07:30:00-06:00
S01360,2024-12-24 09:40:00-06:00,Long,75,Immediate same-bar,2024-12-24 09:40:00-06:00,0.0,
S01361,2024-12-24 11:50:00-06:00,Long,100,Immediate same-bar,2024-12-24 11:50:00-06:00,0.0,
S01362,2024-12-26 11:45:00-06:00,Long,85,Never within expiry,,,
S01363,2024-12-26 14:55:00-06:00,Short,100,Immediate same-bar,2024-12-26 14:55:00-06:00,0.0,
S01364,2024-12-26 18:20:00-06:00,Short,75,Immediate same-bar,2024-12-26 18:20:00-06:00,0.0,
S01365,2024-12-27 10:25:00-06:00,Long,75,Immediate same-bar,2024-12-27 10:25:00-06:00,0.0,
S01366,2024-12-27 10:50:00-06:00,Short,75,Immediate same-bar,2024-12-27 10:50:00-06:00,0.0,
S01367,2024-12-27 11:15:00-06:00,Long,70,Never within expiry,,,
S01368,2024-12-27 12:50:00-06:00,Long,100,Immediate same-bar,2024-12-27 12:50:00-06:00,0.0,
S01369,2024-12-27 14:10:00-06:00,Long,85,Opposite BOS first,,,2024-12-27 14:35:00-06:00
S01370,2024-12-27 14:35:00-06:00,Short,85,Immediate same-bar,2024-12-27 14:35:00-06:00,0.0,
S01371,2024-12-27 15:00:00-06:00,Long,100,Immediate same-bar,2024-12-27 15:00:00-06:00,0.0,
S01372,2024-12-29 23:25:00-06:00,Short,75,Immediate same-bar,2024-12-29 23:25:00-06:00,0.0,
S01373,2024-12-30 05:55:00-06:00,Long,75,Opposite BOS first,,,2024-12-30 06:10:00-06:00
S01374,2024-12-30 06:10:00-06:00,Short,90,Immediate same-bar,2024-12-30 06:10:00-06:00,0.0,
S01375,2024-12-30 10:15:00-06:00,Long,75,Immediate same-bar,2024-12-30 10:15:00-06:00,0.0,
S01376,2024-12-30 14:25:00-06:00,Short,75,Immediate same-bar,2024-12-30 14:25:00-06:00,0.0,
S01377,2024-12-30 18:00:00-06:00,Long,90,Immediate same-bar,2024-12-30 18:00:00-06:00,0.0,
S01378,2024-12-31 03:05:00-06:00,Long,90,Immediate same-bar,2024-12-31 03:05:00-06:00,0.0,
S01379,2024-12-31 10:00:00-06:00,Short,75,Immediate same-bar,2024-12-31 10:00:00-06:00,0.0,
S01380,2024-12-31 11:20:00-06:00,Short,75,Immediate same-bar,2024-12-31 11:20:00-06:00,0.0,
S01381,2024-12-31 14:05:00-06:00,Short,85,Opposite BOS first,,,2024-12-31 14:25:00-06:00
S01382,2024-12-31 14:25:00-06:00,Long,100,Immediate same-bar,2024-12-31 14:25:00-06:00,0.0,
S01383,2025-01-01 18:15:00-06:00,Short,90,Immediate same-bar,2025-01-01 18:15:00-06:00,0.0,
S01384,2025-01-01 23:10:00-06:00,Long,90,Immediate same-bar,2025-01-01 23:10:00-06:00,0.0,
S01385,2025-01-02 10:45:00-06:00,Long,75,Immediate same-bar,2025-01-02 10:45:00-06:00,0.0,
S01386,2025-01-02 11:25:00-06:00,Short,75,Immediate same-bar,2025-01-02 11:25:00-06:00,0.0,
S01387,2025-01-03 01:10:00-06:00,Long,75,Never within expiry,,,
S01388,2025-01-05 18:15:00-06:00,Long,75,Opposite BOS first,,,2025-01-05 18:30:00-06:00
S01389,2025-01-05 18:30:00-06:00,Short,75,Immediate same-bar,2025-01-05 18:30:00-06:00,0.0,
S01390,2025-01-06 08:30:00-06:00,Long,90,Immediate same-bar,2025-01-06 08:30:00-06:00,0.0,
S01391,2025-01-06 12:00:00-06:00,Short,75,Immediate same-bar,2025-01-06 12:00:00-06:00,0.0,
S01392,2025-01-06 12:45:00-06:00,Short,75,Immediate same-bar,2025-01-06 12:45:00-06:00,0.0,
S01393,2025-01-06 13:55:00-06:00,Short,75,Immediate same-bar,2025-01-06 13:55:00-06:00,0.0,
S01394,2025-01-06 20:20:00-06:00,Short,75,Later within expiry,2025-01-06 20:50:00-06:00,6.0,
S01395,2025-01-06 20:50:00-06:00,Short,90,Immediate same-bar,2025-01-06 20:50:00-06:00,0.0,
S01396,2025-01-07 08:35:00-06:00,Short,90,Immediate same-bar,2025-01-07 08:35:00-06:00,0.0,
S01397,2025-01-07 23:40:00-06:00,Long,75,Immediate same-bar,2025-01-07 23:40:00-06:00,0.0,
S01398,2025-01-08 01:00:00-06:00,Long,75,Opposite BOS first,,,2025-01-08 01:15:00-06:00
S01399,2025-01-08 01:15:00-06:00,Short,90,Immediate same-bar,2025-01-08 01:15:00-06:00,0.0,
S01400,2025-01-08 02:55:00-06:00,Short,75,Opposite BOS first,,,2025-01-08 03:00:00-06:00
S01401,2025-01-08 05:15:00-06:00,Short,90,Immediate same-bar,2025-01-08 05:15:00-06:00,0.0,
S01402,2025-01-08 10:35:00-06:00,Long,75,Immediate same-bar,2025-01-08 10:35:00-06:00,0.0,
S01403,2025-01-08 11:10:00-06:00,Long,85,Opposite BOS first,,,2025-01-08 11:15:00-06:00
S01404,2025-01-08 11:15:00-06:00,Short,85,Immediate same-bar,2025-01-08 11:15:00-06:00,0.0,
S01405,2025-01-08 14:10:00-06:00,Short,85,Immediate same-bar,2025-01-08 14:10:00-06:00,0.0,
S01406,2025-01-08 22:05:00-06:00,Short,75,Immediate same-bar,2025-01-08 22:05:00-06:00,0.0,
S01407,2025-01-09 07:05:00-06:00,Long,90,Immediate same-bar,2025-01-09 07:05:00-06:00,0.0,
S01408,2025-01-09 08:00:00-06:00,Short,90,Immediate same-bar,2025-01-09 08:00:00-06:00,0.0,
S01409,2025-01-10 03:00:00-06:00,Short,90,Immediate same-bar,2025-01-10 03:00:00-06:00,0.0,
S01410,2025-01-10 04:30:00-06:00,Short,75,Opposite BOS first,,,2025-01-10 04:35:00-06:00
S01411,2025-01-10 13:50:00-06:00,Long,70,Opposite BOS first,,,2025-01-10 14:10:00-06:00
S01412,2025-01-10 14:10:00-06:00,Short,75,Immediate same-bar,2025-01-10 14:10:00-06:00,0.0,
S01413,2025-01-12 18:05:00-06:00,Short,75,Opposite BOS first,,,2025-01-12 18:20:00-06:00
S01414,2025-01-12 19:35:00-06:00,Short,90,Immediate same-bar,2025-01-12 19:35:00-06:00,0.0,
S01415,2025-01-12 22:55:00-06:00,Short,75,Later within expiry,2025-01-12 23:30:00-06:00,7.0,
S01416,2025-01-12 23:30:00-06:00,Short,75,Immediate same-bar,2025-01-12 23:30:00-06:00,0.0,
S01417,2025-01-13 00:05:00-06:00,Short,75,Opposite BOS first,,,2025-01-13 00:10:00-06:00
S01418,2025-01-13 00:10:00-06:00,Long,90,Immediate same-bar,2025-01-13 00:10:00-06:00,0.0,
S01419,2025-01-13 01:05:00-06:00,Short,90,Immediate same-bar,2025-01-13 01:05:00-06:00,0.0,
S01420,2025-01-13 06:05:00-06:00,Short,90,Immediate same-bar,2025-01-13 06:05:00-06:00,0.0,
S01421,2025-01-13 08:00:00-06:00,Long,75,Opposite BOS first,,,2025-01-13 08:20:00-06:00
S01422,2025-01-13 09:05:00-06:00,Short,75,Opposite BOS first,,,2025-01-13 09:45:00-06:00
S01423,2025-01-13 09:40:00-06:00,Short,85,Opposite BOS first,,,2025-01-13 09:45:00-06:00
S01424,2025-01-13 09:45:00-06:00,Long,85,Immediate same-bar,2025-01-13 09:45:00-06:00,0.0,
S01425,2025-01-13 10:55:00-06:00,Short,100,Immediate same-bar,2025-01-13 10:55:00-06:00,0.0,
S01426,2025-01-14 07:30:00-06:00,Long,90,Immediate same-bar,2025-01-14 07:30:00-06:00,0.0,
S01427,2025-01-14 10:40:00-06:00,Short,75,Immediate same-bar,2025-01-14 10:40:00-06:00,0.0,
S01428,2025-01-14 11:50:00-06:00,Short,85,Opposite BOS first,,,2025-01-14 12:00:00-06:00
S01429,2025-01-14 12:00:00-06:00,Long,85,Immediate same-bar,2025-01-14 12:00:00-06:00,0.0,
S01430,2025-01-14 14:00:00-06:00,Short,75,Immediate same-bar,2025-01-14 14:00:00-06:00,0.0,
S01431,2025-01-14 22:50:00-06:00,Long,75,Immediate same-bar,2025-01-14 22:50:00-06:00,0.0,
S01432,2025-01-15 01:35:00-06:00,Long,75,Opposite BOS first,,,2025-01-15 01:40:00-06:00
S01433,2025-01-15 01:40:00-06:00,Short,90,Immediate same-bar,2025-01-15 01:40:00-06:00,0.0,
S01434,2025-01-15 10:30:00-06:00,Short,100,Immediate same-bar,2025-01-15 10:30:00-06:00,0.0,
S01435,2025-01-15 15:45:00-06:00,Long,85,Never within expiry,,,
S01436,2025-01-16 00:10:00-06:00,Long,90,Immediate same-bar,2025-01-16 00:10:00-06:00,0.0,
S01437,2025-01-16 06:05:00-06:00,Short,75,Immediate same-bar,2025-01-16 06:05:00-06:00,0.0,
S01438,2025-01-16 10:00:00-06:00,Long,85,Immediate same-bar,2025-01-16 10:00:00-06:00,0.0,
S01439,2025-01-16 10:40:00-06:00,Long,85,Never within expiry,,,
S01440,2025-01-17 05:50:00-06:00,Long,75,Opposite BOS first,,,2025-01-17 06:00:00-06:00
S01441,2025-01-17 06:00:00-06:00,Short,90,Immediate same-bar,2025-01-17 06:00:00-06:00,0.0,
S01442,2025-01-17 07:00:00-06:00,Long,90,Immediate same-bar,2025-01-17 07:00:00-06:00,0.0,
S01443,2025-01-17 09:55:00-06:00,Long,85,Immediate same-bar,2025-01-17 09:55:00-06:00,0.0,
S01444,2025-01-17 12:05:00-06:00,Long,75,Immediate same-bar,2025-01-17 12:05:00-06:00,0.0,
S01445,2025-01-17 14:00:00-06:00,Short,75,Immediate same-bar,2025-01-17 14:00:00-06:00,0.0,
S01446,2025-01-17 15:00:00-06:00,Short,75,Immediate same-bar,2025-01-17 15:00:00-06:00,0.0,
S01447,2025-01-20 06:10:00-06:00,Short,90,Immediate same-bar,2025-01-20 06:10:00-06:00,0.0,
