trade_id,direction,setup_timestamp,bos_timestamp,retest_timestamp,confirmation_timestamp,entry_timestamp,exit_timestamp,setup_to_bos_bars,bos_to_retest_bars,retest_to_confirm_bars,same_bar_setup_bos,confirm_equals_entry,confirm_to_entry_bars,setup_not_after_bos,retest_after_bos,confirm_after_retest,event_order_pass,bos_equals_retest,retest_equals_confirm,setup_equals_bos_equals_retest,bos_equals_retest_equals_confirm
A0395,Short,2025-05-09 00:15:00-05:00,2025-05-09 00:15:00-05:00,2025-05-09 00:20:00-05:00,2025-05-09 00:25:00-05:00,2025-05-09 00:25:00-05:00,2025-05-09 00:30:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0396,Long,2025-05-09 07:35:00-05:00,2025-05-09 07:35:00-05:00,2025-05-09 07:40:00-05:00,2025-05-09 07:45:00-05:00,2025-05-09 07:45:00-05:00,2025-05-09 08:45:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0397,Long,2025-05-13 11:35:00-05:00,2025-05-13 11:35:00-05:00,2025-05-13 12:10:00-05:00,2025-05-13 12:15:00-05:00,2025-05-13 12:15:00-05:00,2025-05-13 13:00:00-05:00,0,7,1,True,True,0,True,True,True,True,False,False,False,False
A0398,Short,2025-05-13 12:55:00-05:00,2025-05-13 12:55:00-05:00,2025-05-13 13:00:00-05:00,2025-05-13 13:05:00-05:00,2025-05-13 13:05:00-05:00,2025-05-13 13:55:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0399,Short,2025-05-14 03:05:00-05:00,2025-05-14 03:05:00-05:00,2025-05-14 03:10:00-05:00,2025-05-14 03:15:00-05:00,2025-05-14 03:15:00-05:00,2025-05-14 04:15:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0400,Short,2025-05-14 07:40:00-05:00,2025-05-14 07:40:00-05:00,2025-05-14 07:50:00-05:00,2025-05-14 07:55:00-05:00,2025-05-14 07:55:00-05:00,2025-05-14 08:30:00-05:00,0,2,1,True,True,0,True,True,True,True,False,False,False,False
A0401,Short,2025-05-14 18:20:00-05:00,2025-05-14 18:20:00-05:00,2025-05-14 18:25:00-05:00,2025-05-14 18:30:00-05:00,2025-05-14 18:30:00-05:00,2025-05-14 18:50:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0402,Long,2025-05-15 11:35:00-05:00,2025-05-15 11:35:00-05:00,2025-05-15 11:40:00-05:00,2025-05-15 11:45:00-05:00,2025-05-15 11:45:00-05:00,2025-05-15 12:45:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0403,Short,2025-05-15 23:50:00-05:00,2025-05-15 23:50:00-05:00,2025-05-15 23:55:00-05:00,2025-05-16 00:05:00-05:00,2025-05-16 00:05:00-05:00,2025-05-16 01:05:00-05:00,0,1,2,True,True,0,True,True,True,True,False,False,False,False
A0404,Short,2025-05-19 20:00:00-05:00,2025-05-19 20:00:00-05:00,2025-05-19 20:05:00-05:00,2025-05-19 20:15:00-05:00,2025-05-19 20:15:00-05:00,2025-05-19 21:15:00-05:00,0,1,2,True,True,0,True,True,True,True,False,False,False,False
A0405,Long,2025-05-20 00:00:00-05:00,2025-05-20 00:00:00-05:00,2025-05-20 00:05:00-05:00,2025-05-20 00:10:00-05:00,2025-05-20 00:10:00-05:00,2025-05-20 00:45:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0406,Long,2025-05-20 11:35:00-05:00,2025-05-20 11:35:00-05:00,2025-05-20 12:20:00-05:00,2025-05-20 12:25:00-05:00,2025-05-20 12:25:00-05:00,2025-05-20 12:30:00-05:00,0,9,1,True,True,0,True,True,True,True,False,False,False,False
A0407,Short,2025-05-21 08:10:00-05:00,2025-05-21 08:10:00-05:00,2025-05-21 08:15:00-05:00,2025-05-21 08:20:00-05:00,2025-05-21 08:20:00-05:00,2025-05-21 08:30:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0408,Long,2025-05-22 00:25:00-05:00,2025-05-22 00:25:00-05:00,2025-05-22 01:05:00-05:00,2025-05-22 01:10:00-05:00,2025-05-22 01:10:00-05:00,2025-05-22 02:00:00-05:00,0,8,1,True,True,0,True,True,True,True,False,False,False,False
A0409,Short,2025-05-22 06:25:00-05:00,2025-05-22 06:25:00-05:00,2025-05-22 06:30:00-05:00,2025-05-22 06:35:00-05:00,2025-05-22 06:35:00-05:00,2025-05-22 06:55:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0410,Long,2025-05-23 08:25:00-05:00,2025-05-23 08:25:00-05:00,2025-05-23 08:30:00-05:00,2025-05-23 08:35:00-05:00,2025-05-23 08:35:00-05:00,2025-05-23 09:35:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0411,Short,2025-05-26 09:30:00-05:00,2025-05-26 09:30:00-05:00,2025-05-26 09:35:00-05:00,2025-05-26 09:45:00-05:00,2025-05-26 09:45:00-05:00,2025-05-26 10:30:00-05:00,0,1,2,True,True,0,True,True,True,True,False,False,False,False
A0412,Long,2025-05-28 05:05:00-05:00,2025-05-28 05:05:00-05:00,2025-05-28 05:10:00-05:00,2025-05-28 05:20:00-05:00,2025-05-28 05:20:00-05:00,2025-05-28 05:30:00-05:00,0,1,2,True,True,0,True,True,True,True,False,False,False,False
A0413,Long,2025-05-29 21:35:00-05:00,2025-05-29 21:35:00-05:00,2025-05-29 21:40:00-05:00,2025-05-29 21:55:00-05:00,2025-05-29 21:55:00-05:00,2025-05-29 22:20:00-05:00,0,1,3,True,True,0,True,True,True,True,False,False,False,False
A0414,Long,2025-05-30 06:00:00-05:00,2025-05-30 06:00:00-05:00,2025-05-30 06:05:00-05:00,2025-05-30 06:10:00-05:00,2025-05-30 06:10:00-05:00,2025-05-30 06:45:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0415,Short,2025-05-30 11:15:00-05:00,2025-05-30 11:15:00-05:00,2025-05-30 11:20:00-05:00,2025-05-30 11:25:00-05:00,2025-05-30 11:25:00-05:00,2025-05-30 12:25:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0416,Long,2025-06-02 02:00:00-05:00,2025-06-02 02:00:00-05:00,2025-06-02 02:05:00-05:00,2025-06-02 02:10:00-05:00,2025-06-02 02:10:00-05:00,2025-06-02 02:20:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0417,Long,2025-06-02 05:50:00-05:00,2025-06-02 05:50:00-05:00,2025-06-02 05:55:00-05:00,2025-06-02 06:00:00-05:00,2025-06-02 06:00:00-05:00,2025-06-02 07:00:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0418,Long,2025-06-03 01:45:00-05:00,2025-06-03 01:45:00-05:00,2025-06-03 01:50:00-05:00,2025-06-03 01:55:00-05:00,2025-06-03 01:55:00-05:00,2025-06-03 02:15:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0419,Long,2025-06-04 12:55:00-05:00,2025-06-04 12:55:00-05:00,2025-06-04 13:00:00-05:00,2025-06-04 13:10:00-05:00,2025-06-04 13:10:00-05:00,2025-06-04 14:10:00-05:00,0,1,2,True,True,0,True,True,True,True,False,False,False,False
A0420,Short,2025-06-04 14:50:00-05:00,2025-06-04 14:50:00-05:00,2025-06-04 14:55:00-05:00,2025-06-04 15:00:00-05:00,2025-06-04 15:00:00-05:00,2025-06-04 17:00:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0421,Long,2025-06-05 07:45:00-05:00,2025-06-05 07:45:00-05:00,2025-06-05 07:55:00-05:00,2025-06-05 08:00:00-05:00,2025-06-05 08:00:00-05:00,2025-06-05 08:30:00-05:00,0,2,1,True,True,0,True,True,True,True,False,False,False,False
A0422,Long,2025-06-06 13:00:00-05:00,2025-06-06 13:00:00-05:00,2025-06-06 13:40:00-05:00,2025-06-06 13:50:00-05:00,2025-06-06 13:50:00-05:00,2025-06-06 14:15:00-05:00,0,8,2,True,True,0,True,True,True,True,False,False,False,False
A0423,Short,2025-06-09 14:40:00-05:00,2025-06-09 14:40:00-05:00,2025-06-09 14:50:00-05:00,2025-06-09 14:55:00-05:00,2025-06-09 14:55:00-05:00,2025-06-09 15:55:00-05:00,0,2,1,True,True,0,True,True,True,True,False,False,False,False
A0424,Long,2025-06-10 13:55:00-05:00,2025-06-10 13:55:00-05:00,2025-06-10 14:40:00-05:00,2025-06-10 14:50:00-05:00,2025-06-10 14:50:00-05:00,2025-06-10 15:50:00-05:00,0,9,2,True,True,0,True,True,True,True,False,False,False,False
A0425,Short,2025-06-10 19:55:00-05:00,2025-06-10 19:55:00-05:00,2025-06-10 20:00:00-05:00,2025-06-10 20:05:00-05:00,2025-06-10 20:05:00-05:00,2025-06-10 21:05:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0426,Short,2025-06-11 11:05:00-05:00,2025-06-11 11:05:00-05:00,2025-06-11 11:30:00-05:00,2025-06-11 11:35:00-05:00,2025-06-11 11:35:00-05:00,2025-06-11 12:05:00-05:00,0,5,1,True,True,0,True,True,True,True,False,False,False,False
A0427,Long,2025-06-12 07:35:00-05:00,2025-06-12 07:35:00-05:00,2025-06-12 07:40:00-05:00,2025-06-12 07:50:00-05:00,2025-06-12 07:50:00-05:00,2025-06-12 08:50:00-05:00,0,1,2,True,True,0,True,True,True,True,False,False,False,False
A0428,Long,2025-06-13 00:55:00-05:00,2025-06-13 00:55:00-05:00,2025-06-13 01:00:00-05:00,2025-06-13 01:05:00-05:00,2025-06-13 01:05:00-05:00,2025-06-13 01:15:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0429,Short,2025-06-17 11:45:00-05:00,2025-06-17 11:45:00-05:00,2025-06-17 11:50:00-05:00,2025-06-17 11:55:00-05:00,2025-06-17 11:55:00-05:00,2025-06-17 12:45:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0430,Short,2025-06-19 05:55:00-05:00,2025-06-19 06:10:00-05:00,2025-06-19 06:20:00-05:00,2025-06-19 06:25:00-05:00,2025-06-19 06:25:00-05:00,2025-06-19 07:25:00-05:00,3,2,1,False,True,0,True,True,True,True,False,False,False,False
A0431,Short,2025-06-24 14:55:00-05:00,2025-06-24 14:55:00-05:00,2025-06-24 15:00:00-05:00,2025-06-24 15:15:00-05:00,2025-06-24 15:15:00-05:00,2025-06-24 17:15:00-05:00,0,1,3,True,True,0,True,True,True,True,False,False,False,False
A0432,Short,2025-06-26 07:30:00-05:00,2025-06-26 07:30:00-05:00,2025-06-26 07:40:00-05:00,2025-06-26 07:45:00-05:00,2025-06-26 07:45:00-05:00,2025-06-26 08:35:00-05:00,0,2,1,True,True,0,True,True,True,True,False,False,False,False
A0433,Long,2025-06-26 22:00:00-05:00,2025-06-26 22:00:00-05:00,2025-06-26 22:10:00-05:00,2025-06-26 22:15:00-05:00,2025-06-26 22:15:00-05:00,2025-06-26 22:55:00-05:00,0,2,1,True,True,0,True,True,True,True,False,False,False,False
A0434,Long,2025-06-27 06:05:00-05:00,2025-06-27 06:05:00-05:00,2025-06-27 06:10:00-05:00,2025-06-27 06:15:00-05:00,2025-06-27 06:15:00-05:00,2025-06-27 07:00:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0435,Long,2025-07-01 21:35:00-05:00,2025-07-01 21:35:00-05:00,2025-07-01 21:40:00-05:00,2025-07-01 21:45:00-05:00,2025-07-01 21:45:00-05:00,2025-07-01 22:45:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0436,Long,2025-07-02 08:35:00-05:00,2025-07-02 08:35:00-05:00,2025-07-02 08:40:00-05:00,2025-07-02 08:45:00-05:00,2025-07-02 08:45:00-05:00,2025-07-02 09:25:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0437,Short,2025-07-07 07:50:00-05:00,2025-07-07 07:50:00-05:00,2025-07-07 07:55:00-05:00,2025-07-07 08:00:00-05:00,2025-07-07 08:00:00-05:00,2025-07-07 08:30:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0438,Long,2025-07-09 13:05:00-05:00,2025-07-09 13:05:00-05:00,2025-07-09 13:15:00-05:00,2025-07-09 13:20:00-05:00,2025-07-09 13:20:00-05:00,2025-07-09 14:20:00-05:00,0,2,1,True,True,0,True,True,True,True,False,False,False,False
A0439,Short,2025-07-14 14:30:00-05:00,2025-07-14 14:30:00-05:00,2025-07-14 14:35:00-05:00,2025-07-14 14:40:00-05:00,2025-07-14 14:40:00-05:00,2025-07-14 15:40:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0440,Short,2025-07-21 11:05:00-05:00,2025-07-21 11:05:00-05:00,2025-07-21 11:10:00-05:00,2025-07-21 11:15:00-05:00,2025-07-21 11:15:00-05:00,2025-07-21 11:50:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0441,Long,2025-07-21 11:50:00-05:00,2025-07-21 11:50:00-05:00,2025-07-21 11:55:00-05:00,2025-07-21 12:00:00-05:00,2025-07-21 12:00:00-05:00,2025-07-21 13:00:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0442,Short,2025-07-21 13:45:00-05:00,2025-07-21 13:45:00-05:00,2025-07-21 13:50:00-05:00,2025-07-21 13:55:00-05:00,2025-07-21 13:55:00-05:00,2025-07-21 14:40:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0443,Short,2025-07-21 14:40:00-05:00,2025-07-21 14:40:00-05:00,2025-07-21 14:50:00-05:00,2025-07-21 14:55:00-05:00,2025-07-21 14:55:00-05:00,2025-07-21 15:55:00-05:00,0,2,1,True,True,0,True,True,True,True,False,False,False,False
A0444,Long,2025-07-21 20:00:00-05:00,2025-07-21 20:45:00-05:00,2025-07-21 20:50:00-05:00,2025-07-21 20:55:00-05:00,2025-07-21 20:55:00-05:00,2025-07-21 21:05:00-05:00,9,1,1,False,True,0,True,True,True,True,False,False,False,False
A0445,Short,2025-07-23 08:30:00-05:00,2025-07-23 08:30:00-05:00,2025-07-23 08:35:00-05:00,2025-07-23 08:40:00-05:00,2025-07-23 08:40:00-05:00,2025-07-23 09:40:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0446,Long,2025-07-23 20:15:00-05:00,2025-07-23 20:15:00-05:00,2025-07-23 20:30:00-05:00,2025-07-23 20:35:00-05:00,2025-07-23 20:35:00-05:00,2025-07-23 21:35:00-05:00,0,3,1,True,True,0,True,True,True,True,False,False,False,False
A0447,Long,2025-07-25 11:05:00-05:00,2025-07-25 11:05:00-05:00,2025-07-25 11:10:00-05:00,2025-07-25 11:20:00-05:00,2025-07-25 11:20:00-05:00,2025-07-25 12:20:00-05:00,0,1,2,True,True,0,True,True,True,True,False,False,False,False
A0448,Short,2025-07-25 14:50:00-05:00,2025-07-25 14:50:00-05:00,2025-07-25 14:55:00-05:00,2025-07-25 15:00:00-05:00,2025-07-25 15:00:00-05:00,2025-07-25 15:30:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0449,Long,2025-07-28 19:25:00-05:00,2025-07-28 19:25:00-05:00,2025-07-28 19:30:00-05:00,2025-07-28 19:40:00-05:00,2025-07-28 19:40:00-05:00,2025-07-28 20:40:00-05:00,0,1,2,True,True,0,True,True,True,True,False,False,False,False
A0450,Long,2025-07-31 02:25:00-05:00,2025-07-31 02:25:00-05:00,2025-07-31 02:30:00-05:00,2025-07-31 02:35:00-05:00,2025-07-31 02:35:00-05:00,2025-07-31 03:00:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0451,Short,2025-07-31 08:25:00-05:00,2025-07-31 08:25:00-05:00,2025-07-31 08:30:00-05:00,2025-07-31 08:35:00-05:00,2025-07-31 08:35:00-05:00,2025-07-31 08:50:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0452,Short,2025-07-31 22:45:00-05:00,2025-07-31 22:45:00-05:00,2025-07-31 22:50:00-05:00,2025-07-31 22:55:00-05:00,2025-07-31 22:55:00-05:00,2025-07-31 23:10:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0453,Short,2025-08-01 00:00:00-05:00,2025-08-01 00:35:00-05:00,2025-08-01 00:40:00-05:00,2025-08-01 00:45:00-05:00,2025-08-01 00:45:00-05:00,2025-08-01 01:25:00-05:00,7,1,1,False,True,0,True,True,True,True,False,False,False,False
A0454,Short,2025-08-01 11:55:00-05:00,2025-08-01 11:55:00-05:00,2025-08-01 12:00:00-05:00,2025-08-01 12:10:00-05:00,2025-08-01 12:10:00-05:00,2025-08-01 13:10:00-05:00,0,1,2,True,True,0,True,True,True,True,False,False,False,False
A0455,Long,2025-08-04 02:05:00-05:00,2025-08-04 02:05:00-05:00,2025-08-04 02:10:00-05:00,2025-08-04 02:20:00-05:00,2025-08-04 02:20:00-05:00,2025-08-04 03:15:00-05:00,0,1,2,True,True,0,True,True,True,True,False,False,False,False
A0456,Short,2025-08-05 02:30:00-05:00,2025-08-05 02:30:00-05:00,2025-08-05 02:45:00-05:00,2025-08-05 02:50:00-05:00,2025-08-05 02:50:00-05:00,2025-08-05 03:50:00-05:00,0,3,1,True,True,0,True,True,True,True,False,False,False,False
A0457,Short,2025-08-06 04:25:00-05:00,2025-08-06 04:25:00-05:00,2025-08-06 05:10:00-05:00,2025-08-06 05:15:00-05:00,2025-08-06 05:15:00-05:00,2025-08-06 06:00:00-05:00,0,9,1,True,True,0,True,True,True,True,False,False,False,False
A0458,Short,2025-08-06 23:25:00-05:00,2025-08-06 23:25:00-05:00,2025-08-06 23:30:00-05:00,2025-08-06 23:35:00-05:00,2025-08-06 23:35:00-05:00,2025-08-07 00:00:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0459,Short,2025-08-07 06:35:00-05:00,2025-08-07 06:35:00-05:00,2025-08-07 06:40:00-05:00,2025-08-07 06:45:00-05:00,2025-08-07 06:45:00-05:00,2025-08-07 07:30:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0460,Long,2025-08-12 10:05:00-05:00,2025-08-12 10:05:00-05:00,2025-08-12 10:10:00-05:00,2025-08-12 10:15:00-05:00,2025-08-12 10:15:00-05:00,2025-08-12 11:15:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0461,Long,2025-08-12 12:45:00-05:00,2025-08-12 12:45:00-05:00,2025-08-12 12:50:00-05:00,2025-08-12 12:55:00-05:00,2025-08-12 12:55:00-05:00,2025-08-12 13:55:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0462,Long,2025-08-13 02:55:00-05:00,2025-08-13 02:55:00-05:00,2025-08-13 03:00:00-05:00,2025-08-13 03:05:00-05:00,2025-08-13 03:05:00-05:00,2025-08-13 04:05:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0463,Long,2025-08-13 07:30:00-05:00,2025-08-13 07:30:00-05:00,2025-08-13 07:35:00-05:00,2025-08-13 07:40:00-05:00,2025-08-13 07:40:00-05:00,2025-08-13 08:30:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0464,Long,2025-08-14 09:30:00-05:00,2025-08-14 09:30:00-05:00,2025-08-14 09:35:00-05:00,2025-08-14 09:45:00-05:00,2025-08-14 09:45:00-05:00,2025-08-14 09:55:00-05:00,0,1,2,True,True,0,True,True,True,True,False,False,False,False
A0465,Short,2025-08-21 19:05:00-05:00,2025-08-21 19:05:00-05:00,2025-08-21 19:10:00-05:00,2025-08-21 19:25:00-05:00,2025-08-21 19:25:00-05:00,2025-08-21 19:40:00-05:00,0,1,3,True,True,0,True,True,True,True,False,False,False,False
A0466,Long,2025-08-26 09:20:00-05:00,2025-08-26 09:20:00-05:00,2025-08-26 09:40:00-05:00,2025-08-26 09:50:00-05:00,2025-08-26 09:50:00-05:00,2025-08-26 10:30:00-05:00,0,4,2,True,True,0,True,True,True,True,False,False,False,False
A0467,Long,2025-08-26 14:20:00-05:00,2025-08-26 14:20:00-05:00,2025-08-26 14:25:00-05:00,2025-08-26 14:30:00-05:00,2025-08-26 14:30:00-05:00,2025-08-26 14:35:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0468,Short,2025-08-26 19:00:00-05:00,2025-08-26 19:00:00-05:00,2025-08-26 19:05:00-05:00,2025-08-26 19:10:00-05:00,2025-08-26 19:10:00-05:00,2025-08-26 20:10:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0469,Short,2025-08-27 00:05:00-05:00,2025-08-27 00:05:00-05:00,2025-08-27 00:10:00-05:00,2025-08-27 00:15:00-05:00,2025-08-27 00:15:00-05:00,2025-08-27 01:15:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0470,Short,2025-08-27 07:25:00-05:00,2025-08-27 07:25:00-05:00,2025-08-27 07:30:00-05:00,2025-08-27 07:40:00-05:00,2025-08-27 07:40:00-05:00,2025-08-27 07:50:00-05:00,0,1,2,True,True,0,True,True,True,True,False,False,False,False
A0471,Long,2025-08-27 10:30:00-05:00,2025-08-27 10:45:00-05:00,2025-08-27 10:50:00-05:00,2025-08-27 10:55:00-05:00,2025-08-27 10:55:00-05:00,2025-08-27 11:15:00-05:00,3,1,1,False,True,0,True,True,True,True,False,False,False,False
A0472,Short,2025-08-27 11:20:00-05:00,2025-08-27 11:20:00-05:00,2025-08-27 11:30:00-05:00,2025-08-27 11:35:00-05:00,2025-08-27 11:35:00-05:00,2025-08-27 11:45:00-05:00,0,2,1,True,True,0,True,True,True,True,False,False,False,False
A0473,Long,2025-08-27 12:35:00-05:00,2025-08-27 12:35:00-05:00,2025-08-27 12:40:00-05:00,2025-08-27 12:50:00-05:00,2025-08-27 12:50:00-05:00,2025-08-27 13:50:00-05:00,0,1,2,True,True,0,True,True,True,True,False,False,False,False
A0474,Short,2025-09-01 01:00:00-05:00,2025-09-01 01:00:00-05:00,2025-09-01 01:05:00-05:00,2025-09-01 01:10:00-05:00,2025-09-01 01:10:00-05:00,2025-09-01 01:35:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0475,Short,2025-09-02 02:10:00-05:00,2025-09-02 02:10:00-05:00,2025-09-02 02:15:00-05:00,2025-09-02 02:20:00-05:00,2025-09-02 02:20:00-05:00,2025-09-02 02:25:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0476,Short,2025-09-03 21:55:00-05:00,2025-09-03 21:55:00-05:00,2025-09-03 22:20:00-05:00,2025-09-03 22:25:00-05:00,2025-09-03 22:25:00-05:00,2025-09-03 23:10:00-05:00,0,5,1,True,True,0,True,True,True,True,False,False,False,False
A0477,Long,2025-09-05 07:30:00-05:00,2025-09-05 07:30:00-05:00,2025-09-05 07:40:00-05:00,2025-09-05 07:45:00-05:00,2025-09-05 07:45:00-05:00,2025-09-05 08:30:00-05:00,0,2,1,True,True,0,True,True,True,True,False,False,False,False
A0478,Short,2025-09-05 09:15:00-05:00,2025-09-05 09:15:00-05:00,2025-09-05 09:20:00-05:00,2025-09-05 09:25:00-05:00,2025-09-05 09:25:00-05:00,2025-09-05 10:00:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0479,Long,2025-09-09 12:00:00-05:00,2025-09-09 12:00:00-05:00,2025-09-09 12:05:00-05:00,2025-09-09 12:15:00-05:00,2025-09-09 12:15:00-05:00,2025-09-09 13:15:00-05:00,0,1,2,True,True,0,True,True,True,True,False,False,False,False
A0480,Short,2025-09-10 03:00:00-05:00,2025-09-10 03:00:00-05:00,2025-09-10 03:05:00-05:00,2025-09-10 03:15:00-05:00,2025-09-10 03:15:00-05:00,2025-09-10 03:30:00-05:00,0,1,2,True,True,0,True,True,True,True,False,False,False,False
A0481,Short,2025-09-10 08:30:00-05:00,2025-09-10 08:30:00-05:00,2025-09-10 08:35:00-05:00,2025-09-10 08:40:00-05:00,2025-09-10 08:40:00-05:00,2025-09-10 09:00:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0482,Short,2025-09-11 04:35:00-05:00,2025-09-11 04:35:00-05:00,2025-09-11 04:40:00-05:00,2025-09-11 04:45:00-05:00,2025-09-11 04:45:00-05:00,2025-09-11 05:00:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0483,Long,2025-09-11 09:30:00-05:00,2025-09-11 09:30:00-05:00,2025-09-11 09:35:00-05:00,2025-09-11 09:40:00-05:00,2025-09-11 09:40:00-05:00,2025-09-11 09:50:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0484,Short,2025-09-11 14:55:00-05:00,2025-09-11 14:55:00-05:00,2025-09-11 15:05:00-05:00,2025-09-11 15:10:00-05:00,2025-09-11 15:10:00-05:00,2025-09-11 17:00:00-05:00,0,2,1,True,True,0,True,True,True,True,False,False,False,False
A0485,Long,2025-09-12 09:20:00-05:00,2025-09-12 09:20:00-05:00,2025-09-12 09:25:00-05:00,2025-09-12 09:30:00-05:00,2025-09-12 09:30:00-05:00,2025-09-12 10:30:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0486,Long,2025-09-12 13:30:00-05:00,2025-09-12 13:30:00-05:00,2025-09-12 13:35:00-05:00,2025-09-12 13:40:00-05:00,2025-09-12 13:40:00-05:00,2025-09-12 13:45:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0487,Long,2025-09-15 10:45:00-05:00,2025-09-15 10:45:00-05:00,2025-09-15 11:00:00-05:00,2025-09-15 11:05:00-05:00,2025-09-15 11:05:00-05:00,2025-09-15 12:05:00-05:00,0,3,1,True,True,0,True,True,True,True,False,False,False,False
A0488,Long,2025-09-15 14:45:00-05:00,2025-09-15 14:45:00-05:00,2025-09-15 14:50:00-05:00,2025-09-15 14:55:00-05:00,2025-09-15 14:55:00-05:00,2025-09-15 15:10:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0489,Long,2025-09-16 02:05:00-05:00,2025-09-16 02:15:00-05:00,2025-09-16 02:20:00-05:00,2025-09-16 02:25:00-05:00,2025-09-16 02:25:00-05:00,2025-09-16 02:50:00-05:00,2,1,1,False,True,0,True,True,True,True,False,False,False,False
A0490,Short,2025-09-18 07:50:00-05:00,2025-09-18 07:50:00-05:00,2025-09-18 07:55:00-05:00,2025-09-18 08:00:00-05:00,2025-09-18 08:00:00-05:00,2025-09-18 08:15:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0491,Short,2025-09-18 14:25:00-05:00,2025-09-18 14:25:00-05:00,2025-09-18 14:30:00-05:00,2025-09-18 14:35:00-05:00,2025-09-18 14:35:00-05:00,2025-09-18 15:35:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0492,Long,2025-09-22 18:30:00-05:00,2025-09-22 18:30:00-05:00,2025-09-22 18:35:00-05:00,2025-09-22 18:40:00-05:00,2025-09-22 18:40:00-05:00,2025-09-22 19:10:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0493,Short,2025-09-23 08:35:00-05:00,2025-09-23 08:35:00-05:00,2025-09-23 08:40:00-05:00,2025-09-23 08:45:00-05:00,2025-09-23 08:45:00-05:00,2025-09-23 09:40:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
A0494,Short,2025-09-29 12:00:00-05:00,2025-09-29 12:00:00-05:00,2025-09-29 12:05:00-05:00,2025-09-29 12:10:00-05:00,2025-09-29 12:10:00-05:00,2025-09-29 13:00:00-05:00,0,1,1,True,True,0,True,True,True,True,False,False,False,False
