setup_id,opportunity_id,direction,price_diff_atr,price_diff_ticks,bucket
S58B-000442,OPP_00019479_LONG,LONG,-5.666666666666667,-17.0,BETTER_1M
S58B-000443,OPP_00019553_LONG,LONG,0.125,1.0,NEAR_IDENTICAL
S58B-000444,OPP_00019648_LONG,LONG,0.8433734939759036,5.0,BETTER_5M
S58B-000446,OPP_00019717_LONG,LONG,-3.3703703703703702,-13.0,BETTER_1M
S58B-000448,OPP_00019717_LONG,LONG,-3.888888888888889,-15.0,BETTER_1M
S58B-000451,OPP_00020050_LONG,LONG,7.0,10.0,BETTER_5M
S58B-000452,OPP_00020050_LONG,LONG,-2.1,-3.0,BETTER_1M
S58B-000456,OPP_00020087_SHORT,SHORT,-2.7575757575757573,13.0,BETTER_1M
S58B-000457,OPP_00020087_SHORT,SHORT,-6.151515151515151,29.0,BETTER_1M
S58B-000458,OPP_00020278_SHORT,SHORT,-6.363636363636364,5.0,BETTER_1M
S58B-000459,OPP_00020278_SHORT,SHORT,-3.8181818181818183,3.0,BETTER_1M
S58B-000460,OPP_00020399_LONG,LONG,2.074074074074074,4.0,BETTER_5M
S58B-000461,OPP_00020399_LONG,LONG,0.5185185185185185,1.0,BETTER_5M
S58B-000462,OPP_00020488_LONG,LONG,-4.3076923076923075,-4.0,BETTER_1M
S58B-000463,OPP_00020505_SHORT,SHORT,-0.48275862068965514,2.0,BETTER_1M
S58B-000467,OPP_00020645_LONG,LONG,-11.200000000000001,-24.0,BETTER_1M
S58B-000468,OPP_00020645_LONG,LONG,-9.333333333333334,-20.0,BETTER_1M
S58B-000469,OPP_00020715_LONG,LONG,0.4666666666666667,1.0,BETTER_5M
S58B-000470,OPP_00020865_SHORT,SHORT,-2.413793103448276,5.0,BETTER_1M
S58B-000471,OPP_00020988_SHORT,SHORT,-3.6842105263157894,20.0,BETTER_1M
S58B-000472,OPP_00021026_LONG,LONG,-1.9743589743589745,-11.0,BETTER_1M
S58B-000473,OPP_00021026_LONG,LONG,-4.846153846153847,-27.0,BETTER_1M
S58B-000474,OPP_00021026_LONG,LONG,-6.461538461538462,-36.0,BETTER_1M
S58B-000476,OPP_00021206_LONG,LONG,-0.1627906976744186,-1.0,NEAR_IDENTICAL
S58B-000478,OPP_00021219_SHORT,SHORT,-1.9626168224299065,15.0,BETTER_1M
S58B-000479,OPP_00021219_SHORT,SHORT,-6.803738317757009,52.0,BETTER_1M
S58B-000480,OPP_00021219_SHORT,SHORT,-9.813084112149532,75.0,BETTER_1M
S58B-000481,OPP_00021420_SHORT,SHORT,-6.999999999999999,9.0,BETTER_1M
S58B-000482,OPP_00021463_LONG,LONG,6.416666666666667,11.0,BETTER_5M
S58B-000483,OPP_00021463_LONG,LONG,0.5833333333333334,1.0,BETTER_5M
S58B-000484,OPP_00021518_LONG,LONG,0.0,0.0,NEAR_IDENTICAL
S58B-000485,OPP_00021518_LONG,LONG,-2.3902439024390247,-7.0,BETTER_1M
S58B-000486,OPP_00021541_LONG,LONG,-5.133333333333334,-11.0,BETTER_1M
S58B-000487,OPP_00021616_LONG,LONG,1.3333333333333333,2.0,BETTER_5M
S58B-000488,OPP_00021673_LONG,LONG,-0.5599999999999999,-1.0,BETTER_1M
S58B-000489,OPP_00021714_SHORT,SHORT,1.75,-2.0,BETTER_5M
S58B-000490,OPP_00021803_SHORT,SHORT,3.2,-8.0,BETTER_5M
S58B-000493,OPP_00021803_SHORT,SHORT,-1.6,4.0,BETTER_1M
S58B-000494,OPP_00021871_SHORT,SHORT,-0.9130434782608696,3.0,BETTER_1M
S58B-000495,OPP_00021871_SHORT,SHORT,-3.6521739130434785,12.0,BETTER_1M
S58B-000496,OPP_00021871_SHORT,SHORT,-7.304347826086957,24.0,BETTER_1M
S58B-000497,OPP_00022006_SHORT,SHORT,1.3207547169811322,-5.0,BETTER_5M
S58B-000499,OPP_00022045_LONG,LONG,-3.9069767441860463,-12.0,BETTER_1M
S58B-000501,OPP_00022106_LONG,LONG,-0.9655172413793103,-2.0,BETTER_1M
S58B-000502,OPP_00022127_LONG,LONG,-0.7241379310344827,-3.0,BETTER_1M
S58B-000504,OPP_00022149_LONG,LONG,-4.463768115942028,-22.0,BETTER_1M
S58B-000505,OPP_00022149_LONG,LONG,-4.666666666666666,-23.0,BETTER_1M
S58B-000507,OPP_00022399_LONG,LONG,0.2456140350877193,1.0,NEAR_IDENTICAL
S58B-000509,OPP_00022495_SHORT,SHORT,-0.8860759493670886,5.0,BETTER_1M
S58B-000511,OPP_00022644_SHORT,SHORT,3.5945945945945947,-19.0,BETTER_5M
S58B-000512,OPP_00022644_SHORT,SHORT,-0.3783783783783784,2.0,BETTER_1M
S58B-000513,OPP_00022644_SHORT,SHORT,-1.8918918918918919,10.0,BETTER_1M
S58B-000515,OPP_00022725_SHORT,SHORT,-0.875,1.0,BETTER_1M
S58B-000516,OPP_00022745_LONG,LONG,-4.454545454545455,-7.0,BETTER_1M
S58B-000517,OPP_00022856_LONG,LONG,2.625,6.0,BETTER_5M
S58B-000518,OPP_00022900_SHORT,SHORT,0.0,0.0,NEAR_IDENTICAL
S58B-000519,OPP_00023021_SHORT,SHORT,2.3333333333333335,-2.0,BETTER_5M
S58B-000522,OPP_00023070_SHORT,SHORT,-6.222222222222221,16.0,BETTER_1M
S58B-000523,OPP_00023101_SHORT,SHORT,1.6470588235294117,-6.0,BETTER_5M
S58B-000524,OPP_00023182_SHORT,SHORT,0.0,0.0,NEAR_IDENTICAL
S58B-000525,OPP_00023273_LONG,LONG,0.3333333333333333,1.0,BETTER_5M
S58B-000526,OPP_00023282_SHORT,SHORT,-2.7096774193548385,6.0,BETTER_1M
S58B-000528,OPP_00023338_LONG,LONG,-4.883720930232558,-15.0,BETTER_1M
S58B-000529,OPP_00023338_LONG,LONG,-8.465116279069766,-26.0,BETTER_1M
S58B-000530,OPP_00023496_LONG,LONG,-1.719298245614035,-7.0,BETTER_1M
S58B-000531,OPP_00023496_LONG,LONG,-2.947368421052632,-12.0,BETTER_1M
S58B-000532,OPP_00023525_SHORT,SHORT,-0.20289855072463767,1.0,NEAR_IDENTICAL
S58B-000533,OPP_00023525_SHORT,SHORT,-0.20289855072463767,1.0,NEAR_IDENTICAL
S58B-000534,OPP_00023596_SHORT,SHORT,-3.5879396984924625,51.0,BETTER_1M
S58B-000535,OPP_00023882_SHORT,SHORT,-0.890909090909091,7.0,BETTER_1M
S58B-000537,OPP_00023961_LONG,LONG,-5.0359712230215825,-50.0,BETTER_1M
S58B-000540,OPP_00024141_LONG,LONG,0.6885245901639345,3.0,BETTER_5M
S58B-000542,OPP_00024172_SHORT,SHORT,2.916666666666667,-5.0,BETTER_5M
S58B-000543,OPP_00024240_LONG,LONG,0.48275862068965514,1.0,BETTER_5M
S58B-000544,OPP_00024332_SHORT,SHORT,1.3333333333333333,-2.0,BETTER_5M
S58B-000545,OPP_00024414_LONG,LONG,4.666666666666667,4.0,BETTER_5M
S58B-000546,OPP_00024450_SHORT,SHORT,-1.5555555555555554,4.0,BETTER_1M
S58B-000547,OPP_00024478_LONG,LONG,0.0,0.0,NEAR_IDENTICAL
S58B-000548,OPP_00024508_SHORT,SHORT,-4.242424242424242,10.0,BETTER_1M
S58B-000550,OPP_00024568_LONG,LONG,-2.7450980392156863,-10.0,BETTER_1M
S58B-000551,OPP_00024709_LONG,LONG,-16.94736842105263,-23.0,BETTER_1M
S58B-000553,OPP_00024903_LONG,LONG,-3.6399999999999997,-26.0,BETTER_1M
S58B-000554,OPP_00024960_SHORT,SHORT,-2.6415094339622645,40.0,BETTER_1M
S58B-000555,OPP_00025037_SHORT,SHORT,3.38255033557047,-36.0,BETTER_5M
S58B-000556,OPP_00025067_LONG,LONG,-3.1239669421487606,-27.0,BETTER_1M
S58B-000557,OPP_00025144_LONG,LONG,0.4117647058823529,3.0,BETTER_5M
S58B-000558,OPP_00025173_SHORT,SHORT,0.17073170731707318,-1.0,NEAR_IDENTICAL
S58B-000559,OPP_00025246_SHORT,SHORT,0.8433734939759036,-5.0,BETTER_5M
S58B-000560,OPP_00025320_LONG,LONG,2.2808988764044944,29.0,BETTER_5M
S58B-000561,OPP_00025320_LONG,LONG,-7.55056179775281,-96.0,BETTER_1M
S58B-000562,OPP_00025393_SHORT,SHORT,-1.707317073170732,5.0,BETTER_1M
S58B-000564,OPP_00025393_SHORT,SHORT,-3.414634146341464,10.0,BETTER_1M
S58B-000565,OPP_00025393_SHORT,SHORT,-9.902439024390244,29.0,BETTER_1M
S58B-000566,OPP_00025393_SHORT,SHORT,-8.878048780487806,26.0,BETTER_1M
S58B-000569,OPP_00025820_SHORT,SHORT,0.0,0.0,NEAR_IDENTICAL
S58B-000573,OPP_00025990_LONG,LONG,1.8666666666666667,6.0,BETTER_5M
S58B-000574,OPP_00026032_LONG,LONG,1.4,5.0,BETTER_5M
S58B-000575,OPP_00026032_LONG,LONG,-2.52,-9.0,BETTER_1M
S58B-000576,OPP_00026032_LONG,LONG,-5.6,-20.0,BETTER_1M
S58B-000577,OPP_00026032_LONG,LONG,-7.279999999999999,-26.0,BETTER_1M
S58B-000578,OPP_00026181_LONG,LONG,4.8125,11.0,BETTER_5M
S58B-000579,OPP_00026181_LONG,LONG,-36.75,-84.0,BETTER_1M
S58B-000580,OPP_00026315_LONG,LONG,-2.9866666666666664,-48.0,BETTER_1M
S58B-000581,OPP_00026315_LONG,LONG,-5.039999999999999,-81.0,BETTER_1M
S58B-000582,OPP_00026315_LONG,LONG,-3.173333333333333,-51.0,BETTER_1M
S58B-000583,OPP_00026388_LONG,LONG,-2.4705882352941178,-27.0,BETTER_1M
S58B-000585,OPP_00026405_LONG,LONG,-8.686131386861312,-85.0,BETTER_1M
S58B-000586,OPP_00026405_LONG,LONG,-11.445255474452553,-112.0,BETTER_1M
S58B-000587,OPP_00026405_LONG,LONG,-14.204379562043794,-139.0,BETTER_1M
S58B-000588,OPP_00026542_LONG,LONG,-0.2916666666666667,-2.0,BETTER_1M
S58B-000589,OPP_00026542_LONG,LONG,-5.6875,-39.0,BETTER_1M
S58B-000590,OPP_00026622_LONG,LONG,0.4158415841584158,3.0,BETTER_5M
S58B-000591,OPP_00026622_LONG,LONG,-2.633663366336634,-19.0,BETTER_1M
S58B-000592,OPP_00026687_LONG,LONG,-1.1052631578947367,-12.0,BETTER_1M
S58B-000593,OPP_00026735_LONG,LONG,0.8,4.0,BETTER_5M
S58B-000595,OPP_00027003_LONG,LONG,1.25,5.0,BETTER_5M
S58B-000596,OPP_00027136_SHORT,SHORT,5.25,-6.0,BETTER_5M
S58B-000598,OPP_00027175_LONG,LONG,-2.5925925925925926,-5.0,BETTER_1M
S58B-000599,OPP_00027234_LONG,LONG,0.0,0.0,NEAR_IDENTICAL
S58B-000601,OPP_00027234_LONG,LONG,-3.192982456140351,-13.0,BETTER_1M
S58B-000602,OPP_00027391_LONG,LONG,-1.5555555555555554,-4.0,BETTER_1M
S58B-000603,OPP_00027320_SHORT,SHORT,2.258064516129032,-10.0,BETTER_5M
S58B-000604,OPP_00027427_LONG,LONG,0.0,0.0,NEAR_IDENTICAL
S58B-000606,OPP_00027650_LONG,LONG,1.1755725190839694,11.0,BETTER_5M
S58B-000607,OPP_00027650_LONG,LONG,-5.236641221374046,-49.0,BETTER_1M
S58B-000608,OPP_00027827_LONG,LONG,0.0,0.0,NEAR_IDENTICAL
S58B-000611,OPP_00027894_SHORT,SHORT,-3.831578947368421,26.0,BETTER_1M
S58B-000612,OPP_00028088_LONG,LONG,-0.2545454545454546,-1.0,BETTER_1M
S58B-000615,OPP_00028235_LONG,LONG,-7.35,-21.0,BETTER_1M
S58B-000616,OPP_00028235_LONG,LONG,-7.7,-22.0,BETTER_1M
S58B-000617,OPP_00028351_LONG,LONG,-1.3333333333333333,-2.0,BETTER_1M
S58B-000619,OPP_00028432_LONG,LONG,2.2105263157894735,3.0,BETTER_5M
S58B-000622,OPP_00028570_LONG,LONG,-2.413793103448276,-5.0,BETTER_1M
S58B-000624,OPP_00028655_SHORT,SHORT,-1.2727272727272727,1.0,BETTER_1M
S58B-000627,OPP_00028703_LONG,LONG,-0.411764705882353,-1.0,BETTER_1M
S58B-000628,OPP_00028703_LONG,LONG,-2.4705882352941178,-6.0,BETTER_1M
S58B-000629,OPP_00028823_LONG,LONG,0.7,1.0,BETTER_5M
S58B-000631,OPP_00028979_LONG,LONG,0.5957446808510638,2.0,BETTER_5M
S58B-000632,OPP_00029035_LONG,LONG,-0.411764705882353,-5.0,BETTER_1M
S58B-000634,OPP_00029151_SHORT,SHORT,-0.4666666666666667,3.0,BETTER_1M
S58B-000636,OPP_00029249_LONG,LONG,-8.105263157894738,-33.0,BETTER_1M
S58B-000637,OPP_00029312_LONG,LONG,-1.590909090909091,-10.0,BETTER_1M
S58B-000638,OPP_00029359_LONG,LONG,0.12844036697247707,1.0,NEAR_IDENTICAL
S58B-000639,OPP_00029430_SHORT,SHORT,-1.971830985915493,10.0,BETTER_1M
S58B-000640,OPP_00029470_LONG,LONG,0.0,0.0,NEAR_IDENTICAL
S58B-000641,OPP_00029470_LONG,LONG,-8.75,-5.0,BETTER_1M
S58B-000643,OPP_00029470_LONG,LONG,-21.0,-12.0,BETTER_1M
S58B-000644,OPP_00029568_LONG,LONG,-0.5714285714285714,-2.0,BETTER_1M
S58B-000646,OPP_00029600_LONG,LONG,-4.666666666666667,-21.0,BETTER_1M
S58B-000648,OPP_00029677_LONG,LONG,1.3548387096774193,3.0,BETTER_5M
S58B-000649,OPP_00029711_SHORT,SHORT,-1.8260869565217392,3.0,BETTER_1M
S58B-000651,OPP_00029887_LONG,LONG,6.695652173913044,11.0,BETTER_5M
S58B-000653,OPP_00029942_LONG,LONG,-1.1666666666666667,-2.0,BETTER_1M
S58B-000654,OPP_00029942_LONG,LONG,-18.083333333333336,-31.0,BETTER_1M
S58B-000655,OPP_00030008_LONG,LONG,0.3333333333333333,1.0,BETTER_5M
S58B-000656,OPP_00030072_LONG,LONG,0.4666666666666667,1.0,BETTER_5M
S58B-000657,OPP_00030072_LONG,LONG,-2.3333333333333335,-5.0,BETTER_1M
S58B-000658,OPP_00030072_LONG,LONG,-14.0,-30.0,BETTER_1M
S58B-000659,OPP_00030072_LONG,LONG,-11.666666666666668,-25.0,BETTER_1M
S58B-000660,OPP_00030207_LONG,LONG,-1.75,-6.0,BETTER_1M
S58B-000662,OPP_00030247_SHORT,SHORT,2.333333333333333,-6.0,BETTER_5M
S58B-000663,OPP_00030326_LONG,LONG,0.0,0.0,NEAR_IDENTICAL
S58B-000664,OPP_00030469_SHORT,SHORT,-1.1559633027522935,9.0,BETTER_1M
S58B-000665,OPP_00030469_SHORT,SHORT,-4.752293577981652,37.0,BETTER_1M
S58B-000666,OPP_00030536_SHORT,SHORT,0.15053763440860216,-1.0,NEAR_IDENTICAL
S58B-000668,OPP_00030536_SHORT,SHORT,-15.806451612903224,105.0,BETTER_1M
S58B-000669,OPP_00030597_SHORT,SHORT,-0.5932203389830508,5.0,BETTER_1M
S58B-000670,OPP_00030682_LONG,LONG,0.2170542635658915,2.0,NEAR_IDENTICAL
S58B-000671,OPP_00030733_LONG,LONG,0.3522012578616352,4.0,BETTER_5M
S58B-000672,OPP_00030842_SHORT,SHORT,-4.0,6.0,BETTER_1M
S58B-000674,OPP_00030955_LONG,LONG,-0.1044776119402985,-1.0,NEAR_IDENTICAL
S58B-000675,OPP_00030990_SHORT,SHORT,1.2280701754385965,-5.0,BETTER_5M
S58B-000676,OPP_00030990_SHORT,SHORT,0.736842105263158,-3.0,BETTER_5M
S58B-000677,OPP_00031013_LONG,LONG,-3.721518987341772,-21.0,BETTER_1M
S58B-000678,OPP_00031013_LONG,LONG,-6.734177215189873,-38.0,BETTER_1M
S58B-000679,OPP_00031132_LONG,LONG,-2.3333333333333335,-7.0,BETTER_1M
S58B-000680,OPP_00031203_LONG,LONG,0.7777777777777777,2.0,BETTER_5M
S58B-000681,OPP_00031330_SHORT,SHORT,-0.7368421052631579,2.0,BETTER_1M
S58B-000682,OPP_00031455_LONG,LONG,-4.754716981132075,-18.0,BETTER_1M
S58B-000684,OPP_00031518_LONG,LONG,-3.581395348837209,-11.0,BETTER_1M
S58B-000685,OPP_00031518_LONG,LONG,-0.6511627906976744,-2.0,BETTER_1M
S58B-000686,OPP_00031537_LONG,LONG,-9.757575757575758,-23.0,BETTER_1M
S58B-000687,OPP_00031537_LONG,LONG,-8.909090909090908,-21.0,BETTER_1M
S58B-000688,OPP_00031641_LONG,LONG,3.6666666666666665,11.0,BETTER_5M
S58B-000689,OPP_00031772_LONG,LONG,0.22340425531914893,3.0,NEAR_IDENTICAL
S58B-000690,OPP_00031798_SHORT,SHORT,1.7746478873239437,-18.0,BETTER_5M
S58B-000692,OPP_00031820_SHORT,SHORT,-7.596899224806203,70.0,BETTER_1M
S58B-000693,OPP_00031947_SHORT,SHORT,1.9569892473118278,-13.0,BETTER_5M
S58B-000695,OPP_00031985_LONG,LONG,-2.7559055118110236,-25.0,BETTER_1M
S58B-000696,OPP_00031985_LONG,LONG,-5.952755905511811,-54.0,BETTER_1M
S58B-000697,OPP_00032068_LONG,LONG,-0.4912280701754386,-4.0,BETTER_1M
S58B-000698,OPP_00032068_LONG,LONG,-3.3157894736842106,-27.0,BETTER_1M
S58B-000699,OPP_00032121_LONG,LONG,-0.5490196078431373,-8.0,BETTER_1M
S58B-000700,OPP_00032185_LONG,LONG,0.48275862068965514,1.0,BETTER_5M
S58B-000702,OPP_00032220_LONG,LONG,-2.333333333333333,-3.0,BETTER_1M
S58B-000704,OPP_00032382_LONG,LONG,1.3548387096774193,3.0,BETTER_5M
S58B-000705,OPP_00032413_SHORT,SHORT,-1.8260869565217392,3.0,BETTER_1M
S58B-000706,OPP_00032431_LONG,LONG,-6.533333333333333,-7.0,BETTER_1M
S58B-000708,OPP_00032636_LONG,LONG,-3.1111111111111107,-2.0,BETTER_1M
S58B-000709,OPP_00032743_LONG,LONG,-1.2537313432835822,-6.0,BETTER_1M
S58B-000711,OPP_00032863_LONG,LONG,1.75,2.0,BETTER_5M
S58B-000712,OPP_00032863_LONG,LONG,-8.75,-10.0,BETTER_1M
S58B-000713,OPP_00032863_LONG,LONG,-7.0,-8.0,BETTER_1M
S58B-000714,OPP_00032973_LONG,LONG,0.0,0.0,NEAR_IDENTICAL
S58B-000715,OPP_00032973_LONG,LONG,-7.132075471698114,-27.0,BETTER_1M
S58B-000716,OPP_00032973_LONG,LONG,-8.18867924528302,-31.0,BETTER_1M
S58B-000719,OPP_00033365_LONG,LONG,-0.691358024691358,-4.0,BETTER_1M
S58B-000720,OPP_00033392_SHORT,SHORT,1.2352941176470589,-6.0,BETTER_5M
S58B-000721,OPP_00033458_SHORT,SHORT,2.6415094339622645,-10.0,BETTER_5M
S58B-000722,OPP_00033771_LONG,LONG,0.8,4.0,BETTER_5M
S58B-000724,OPP_00033812_LONG,LONG,-1.3658536585365855,-4.0,BETTER_1M
S58B-000726,OPP_00033812_LONG,LONG,-5.463414634146342,-16.0,BETTER_1M
S58B-000727,OPP_00033901_LONG,LONG,-2.2790697674418605,-7.0,BETTER_1M
S58B-000729,OPP_00033901_LONG,LONG,-6.186046511627906,-19.0,BETTER_1M
S58B-000730,OPP_00033901_LONG,LONG,-9.116279069767442,-28.0,BETTER_1M
S58B-000731,OPP_00033901_LONG,LONG,-7.162790697674418,-22.0,BETTER_1M
S58B-000732,OPP_00034020_LONG,LONG,-0.27450980392156865,-1.0,BETTER_1M
S58B-000733,OPP_00034059_SHORT,SHORT,-2.882352941176471,7.0,BETTER_1M
S58B-000734,OPP_00034092_LONG,LONG,-1.647058823529412,-8.0,BETTER_1M
S58B-000735,OPP_00034310_LONG,LONG,-1.75,-3.0,BETTER_1M
S58B-000736,OPP_00034341_LONG,LONG,0.6363636363636364,2.0,BETTER_5M
S58B-000737,OPP_00034341_LONG,LONG,-1.9090909090909092,-6.0,BETTER_1M
S58B-000738,OPP_00034431_SHORT,SHORT,-0.10071942446043165,1.0,NEAR_IDENTICAL
S58B-000739,OPP_00034561_LONG,LONG,-1.6106194690265487,-13.0,BETTER_1M
S58B-000740,OPP_00034715_SHORT,SHORT,-0.411764705882353,2.0,BETTER_1M
S58B-000742,OPP_00034731_LONG,LONG,-2.0,-7.0,BETTER_1M
S58B-000743,OPP_00034811_LONG,LONG,-0.8,-4.0,BETTER_1M
S58B-000745,OPP_00034883_SHORT,SHORT,0.5185185185185185,-1.0,BETTER_5M
S58B-000746,OPP_00034909_LONG,LONG,-0.7777777777777777,-1.0,BETTER_1M
S58B-000749,OPP_00035110_LONG,LONG,-12.352941176470589,-15.0,BETTER_1M
S58B-000751,OPP_00035169_LONG,LONG,0.7567567567567568,2.0,BETTER_5M
S58B-000753,OPP_00035250_LONG,LONG,-1.4736842105263157,-2.0,BETTER_1M
S58B-000754,OPP_00035250_LONG,LONG,-11.052631578947368,-15.0,BETTER_1M
S58B-000756,OPP_00035250_LONG,LONG,-11.789473684210526,-16.0,BETTER_1M
S58B-000759,OPP_00035395_SHORT,SHORT,-0.24137931034482757,1.0,NEAR_IDENTICAL
S58B-000760,OPP_00035395_SHORT,SHORT,-3.862068965517241,16.0,BETTER_1M
S58B-000761,OPP_00035468_SHORT,SHORT,-1.9444444444444442,5.0,BETTER_1M
S58B-000763,OPP_00035468_SHORT,SHORT,-10.888888888888888,28.0,BETTER_1M
S58B-000764,OPP_00035571_SHORT,SHORT,-2.4499999999999997,7.0,BETTER_1M
S58B-000766,OPP_00035726_SHORT,SHORT,-5.121951219512195,15.0,BETTER_1M
S58B-000767,OPP_00035765_LONG,LONG,-5.903614457831325,-35.0,BETTER_1M
S58B-000768,OPP_00035832_LONG,LONG,0.0,0.0,NEAR_IDENTICAL
S58B-000769,OPP_00035878_SHORT,SHORT,1.4608695652173915,-12.0,BETTER_5M
S58B-000770,OPP_00035911_SHORT,SHORT,1.9310344827586206,-20.0,BETTER_5M
S58B-000771,OPP_00036012_SHORT,SHORT,-1.3493975903614457,8.0,BETTER_1M
S58B-000772,OPP_00036012_SHORT,SHORT,-2.5301204819277108,15.0,BETTER_1M
S58B-000773,OPP_00036128_LONG,LONG,0.6153846153846154,4.0,BETTER_5M
S58B-000774,OPP_00036198_SHORT,SHORT,13.15151515151515,-31.0,BETTER_5M
S58B-000775,OPP_00036198_SHORT,SHORT,-0.42424242424242425,1.0,BETTER_1M
S58B-000776,OPP_00036298_SHORT,SHORT,-0.3255813953488372,1.0,BETTER_1M
S58B-000777,OPP_00036323_LONG,LONG,-3.161290322580645,-14.0,BETTER_1M
S58B-000778,OPP_00036323_LONG,LONG,-2.4838709677419355,-11.0,BETTER_1M
S58B-000779,OPP_00036435_LONG,LONG,0.6086956521739131,1.0,BETTER_5M
S58B-000780,OPP_00036435_LONG,LONG,-6.695652173913044,-11.0,BETTER_1M
S58B-000781,OPP_00036552_LONG,LONG,1.1666666666666667,1.0,BETTER_5M
S58B-000783,OPP_00036552_LONG,LONG,3.5,3.0,BETTER_5M
S58B-000784,OPP_00036598_LONG,LONG,0.0,0.0,NEAR_IDENTICAL
S58B-000785,OPP_00036642_SHORT,SHORT,0.9333333333333333,-1.0,BETTER_5M
S58B-000786,OPP_00036799_LONG,LONG,0.9545454545454546,3.0,BETTER_5M
S58B-000788,OPP_00036819_SHORT,SHORT,-1.135135135135135,3.0,BETTER_1M
S58B-000789,OPP_00036850_SHORT,SHORT,-3.2,8.0,BETTER_1M
S58B-000790,OPP_00036850_SHORT,SHORT,-0.8,2.0,BETTER_1M
S58B-000792,OPP_00036921_SHORT,SHORT,-8.076923076923077,15.0,BETTER_1M
S58B-000793,OPP_00036986_SHORT,SHORT,0.27999999999999997,-1.0,BETTER_5M
S58B-000795,OPP_00036986_SHORT,SHORT,0.5599999999999999,-2.0,BETTER_5M
S58B-000797,OPP_00037119_LONG,LONG,-0.2058823529411765,-2.0,NEAR_IDENTICAL
S58B-000798,OPP_00037151_LONG,LONG,-3.38255033557047,-36.0,BETTER_1M
S58B-000800,OPP_00037266_LONG,LONG,-0.958904109589041,-5.0,BETTER_1M
S58B-000801,OPP_00037266_LONG,LONG,-1.1506849315068493,-6.0,BETTER_1M
S58B-000802,OPP_00037319_LONG,LONG,-6.275862068965517,-26.0,BETTER_1M
S58B-000803,OPP_00037319_LONG,LONG,-5.310344827586206,-22.0,BETTER_1M
S58B-000804,OPP_00037319_LONG,LONG,-9.655172413793103,-40.0,BETTER_1M
S58B-000805,OPP_00037397_LONG,LONG,-3.7777777777777777,-17.0,BETTER_1M
S58B-000806,OPP_00037397_LONG,LONG,-2.4444444444444446,-11.0,BETTER_1M
S58B-000807,OPP_00037451_LONG,LONG,-0.1971830985915493,-1.0,NEAR_IDENTICAL
S58B-000809,OPP_00037615_LONG,LONG,0.48275862068965514,1.0,BETTER_5M
S58B-000810,OPP_00037615_LONG,LONG,1.4482758620689653,3.0,BETTER_5M
S58B-000812,OPP_00037708_LONG,LONG,2.2222222222222223,10.0,BETTER_5M
S58B-000815,OPP_00038070_SHORT,SHORT,2.5925925925925926,-10.0,BETTER_5M
S58B-000816,OPP_00038150_LONG,LONG,-0.30434782608695654,-1.0,BETTER_1M
S58B-000817,OPP_00038211_SHORT,SHORT,0.0,0.0,NEAR_IDENTICAL
S58B-000818,OPP_00038211_SHORT,SHORT,-6.045454545454546,19.0,BETTER_1M
S58B-000819,OPP_00038266_SHORT,SHORT,1.05,-3.0,BETTER_5M
S58B-000820,OPP_00038266_SHORT,SHORT,-11.549999999999999,33.0,BETTER_1M
S58B-000823,OPP_00038266_SHORT,SHORT,-22.75,65.0,BETTER_1M
S58B-000825,OPP_00038342_SHORT,SHORT,-2.0,18.0,BETTER_1M
S58B-000826,OPP_00038342_SHORT,SHORT,-6.444444444444445,58.0,BETTER_1M
S58B-000827,OPP_00038437_SHORT,SHORT,-0.4565217391304348,3.0,BETTER_1M
S58B-000828,OPP_00038496_LONG,LONG,-3.84115523465704,-76.0,BETTER_1M
S58B-000829,OPP_00038539_SHORT,SHORT,-0.64,8.0,BETTER_1M
S58B-000830,OPP_00038549_LONG,LONG,-0.45794392523364486,-7.0,BETTER_1M
S58B-000832,OPP_00038781_SHORT,SHORT,-0.6131386861313868,6.0,BETTER_1M
S58B-000834,OPP_00038962_LONG,LONG,1.3125,6.0,BETTER_5M
S58B-000835,OPP_00039000_SHORT,SHORT,1.1428571428571428,-4.0,BETTER_5M
S58B-000836,OPP_00039040_LONG,LONG,-0.823529411764706,-2.0,BETTER_1M
S58B-000837,OPP_00039040_LONG,LONG,-9.470588235294118,-23.0,BETTER_1M
S58B-000839,OPP_00039137_LONG,LONG,-0.3255813953488372,-1.0,BETTER_1M
S58B-000840,OPP_00039137_LONG,LONG,-2.9302325581395348,-9.0,BETTER_1M
S58B-000844,OPP_00039262_LONG,LONG,2.1,3.0,BETTER_5M
S58B-000845,OPP_00039262_LONG,LONG,1.4,2.0,BETTER_5M
S58B-000846,OPP_00039262_LONG,LONG,-2.8,-4.0,BETTER_1M
S58B-000848,OPP_00039374_SHORT,SHORT,0.9767441860465116,-3.0,BETTER_5M
S58B-000849,OPP_00039422_SHORT,SHORT,-0.8974358974358975,5.0,BETTER_1M
S58B-000850,OPP_00039471_SHORT,SHORT,0.15217391304347827,-1.0,NEAR_IDENTICAL
S58B-000852,OPP_00039510_SHORT,SHORT,-11.234567901234568,65.0,BETTER_1M
S58B-000853,OPP_00039577_SHORT,SHORT,0.0,0.0,NEAR_IDENTICAL
S58B-000854,OPP_00039658_SHORT,SHORT,0.7,-2.0,BETTER_5M
S58B-000855,OPP_00039685_LONG,LONG,1.647058823529412,8.0,BETTER_5M
S58B-000856,OPP_00039721_LONG,LONG,-6.481481481481481,-25.0,BETTER_1M
