event_id,extreme_timestamp,direction,extreme_price,capture_status,matched_signal_time,matched_signal_type,MFE_R,MAE_R
MR02114,2022-06-17 09:45:00-05:00,Long,11111.0,CAPTURED_OTHER_EXISTING,2022-06-17 15:30:00+00:00,L,3.6764690695738587,0.8406942923598926
MR02115,2022-06-17 13:30:00-05:00,Short,11376.5,MISSED,,,2.2421661606354517,0.08141944158732088
MR02116,2022-06-21 09:45:00-05:00,Short,11670.25,CAPTURED_PHASE33,2022-06-21 15:30:00+00:00,RS,3.3320503337603022,0.24940496510181903
MR02117,2022-06-21 12:00:00-05:00,Short,11635.25,MISSED,,,2.6329493189825413,0.031220742912836455
MR02118,2022-06-21 14:00:00-05:00,Short,11624.0,MISSED,,,2.9127805425189024,0.23910885050528305
MR02119,2022-06-22 09:30:00-05:00,Short,11737.75,CAPTURED_OTHER_EXISTING,2022-06-22 16:00:00+00:00,S,4.504793030211405,0.10321948023397656
MR02120,2022-06-22 11:00:00-05:00,Long,11559.0,CAPTURED_PHASE33,2022-06-22 16:45:00+00:00,RL,3.1997426707526575,0.07966164325525288
MR02121,2022-06-22 13:15:00-05:00,Short,11710.0,CAPTURED_OTHER_EXISTING,2022-06-22 19:30:00+00:00,S,3.787032045818073,0.4561816804713931
MR02122,2022-06-23 10:15:00-05:00,Short,11736.0,CAPTURED_OTHER_EXISTING,2022-06-23 16:45:00+00:00,S,4.300963866741643,0.4346373741654451
MR02123,2022-06-23 12:00:00-05:00,Long,11539.0,MISSED,,,2.7882530232528326,0.8242410784673501
MR02124,2022-06-24 12:45:00-05:00,Long,11990.0,MISSED,,,6.143869648621254,0.3485883488579435
MR02125,2022-06-27 10:45:00-05:00,Short,12143.5,CAPTURED_PHASE33,2022-06-27 15:15:00+00:00,RS,2.582748359064211,0.24947001195506582
MR02126,2022-06-28 11:45:00-05:00,Short,11829.75,CAPTURED_OTHER_EXISTING,2022-06-28 17:15:00+00:00,S,3.602035594377544,0.014015702701858148
MR02127,2022-06-29 09:45:00-05:00,Short,11741.0,CAPTURED_PHASE33,2022-06-29 15:15:00+00:00,RS,2.2107007804240744,0.6543166102979301
MR02128,2022-06-29 11:15:00-05:00,Long,11596.25,MISSED,,,3.0084969166905404,0.06293926603955105
MR02129,2022-06-30 09:30:00-05:00,Long,11372.5,CAPTURED_OTHER_EXISTING,2022-06-30 15:00:00+00:00,L,7.822647927540192,0.028445992463782516
MR02130,2022-06-30 12:45:00-05:00,Short,11659.75,CAPTURED_OTHER_EXISTING,2022-06-30 17:15:00+00:00,S,3.8959921042379557,0.23016668050973513
MR02131,2022-07-01 09:30:00-05:00,Long,11393.0,CAPTURED_PHASE33,2022-07-01 16:30:00+00:00,RL,2.4636368328178837,0.5143159367480634
MR02132,2022-07-04 09:30:00-05:00,Long,11525.0,MISSED,,,2.5426588365875737,0.3362193502925718
MR02133,2022-07-05 09:30:00-05:00,Short,11601.5,MISSED,,,2.437134743116627,2.664505914486108
MR02134,2022-07-05 10:00:00-05:00,Long,11459.75,CAPTURED_OTHER_EXISTING,2022-07-05 15:45:00+00:00,L,4.3971113196458775,0.3623609962307221
MR02135,2022-07-06 09:45:00-05:00,Short,11851.75,CAPTURED_PHASE33,2022-07-06 15:15:00+00:00,RS,2.6907132290231024,0.3645952884855152
MR02136,2022-07-06 10:30:00-05:00,Long,11745.25,MISSED,,,2.407527284891416,0.3419386578541432
MR02137,2022-07-06 13:15:00-05:00,Long,11783.75,CAPTURED_OTHER_EXISTING,2022-07-06 18:30:00+00:00,L,2.6648346461070007,0.8765903441141449
MR02138,2022-07-06 14:30:00-05:00,Short,11966.25,MISSED,,,2.0320030372432116,0.013823149913219127
MR02139,2022-07-08 10:15:00-05:00,Short,12203.0,CAPTURED_OTHER_EXISTING,2022-07-08 16:15:00+00:00,S,4.902979434682214,0.2017994584396643
MR02140,2022-07-08 12:00:00-05:00,Long,12030.5,MISSED,,,2.9211688785312298,0.4225132043760881
MR02141,2022-07-11 10:45:00-05:00,Long,11889.25,CAPTURED_PHASE33,2022-07-11 15:15:00+00:00,RL,2.9382049796953553,0.5077351381343248
MR02142,2022-07-11 12:45:00-05:00,Short,11996.75,CAPTURED_OTHER_EXISTING,2022-07-11 19:00:00+00:00,S,4.756037811544267,0.09362279156583204
MR02143,2022-07-13 10:45:00-05:00,Long,11696.75,MISSED,,,2.0295284735306724,0.2531051675996681
MR02144,2022-07-13 12:00:00-05:00,Short,11846.5,MISSED,,,2.323602977729801,0.02652514814760047
MR02145,2022-07-13 14:00:00-05:00,Short,11833.5,MISSED,,,2.511581754504111,0.28233237521357685
MR02146,2022-07-14 09:30:00-05:00,Long,11524.75,MISSED,,,4.5522781417851474,0.3945794858048121
MR02147,2022-07-14 11:45:00-05:00,Long,11613.25,CAPTURED_OTHER_EXISTING,2022-07-14 18:30:00+00:00,L,5.006450778534913,0.5639134118679435
MR02148,2022-07-15 14:45:00-05:00,Long,11949.25,CAPTURED_OTHER_EXISTING,2022-07-15 20:00:00+00:00,L,2.9746924756589013,0.4311148515447683
MR02149,2022-07-18 11:00:00-05:00,Short,12176.25,CAPTURED_OTHER_EXISTING,2022-07-18 17:45:00+00:00,S,9.590935499181983,0.2403456390009805
MR02150,2022-07-19 13:45:00-05:00,Long,12216.25,MISSED,,,3.2313050725907475,0.6072251143123553
MR02151,2022-07-20 11:00:00-05:00,Short,12509.5,CAPTURED_OTHER_EXISTING,2022-07-20 17:15:00+00:00,S,5.448212442198955,0.12322289853115567
MR02152,2022-07-21 09:30:00-05:00,Long,12373.0,CAPTURED_OTHER_EXISTING,2022-07-21 14:45:00+00:00,L,4.634008529160652,0.440716895081013
MR02153,2022-07-22 09:45:00-05:00,Short,12604.25,CAPTURED_OTHER_EXISTING,2022-07-22 15:30:00+00:00,S,6.613760121614701,0.2066800038004594
MR02154,2022-07-22 13:30:00-05:00,Long,12335.75,CAPTURED_PHASE33,2022-07-22 19:00:00+00:00,RL,2.5824503753189147,0.13727310965150377
MR02155,2022-07-25 11:45:00-05:00,Short,12399.0,MISSED,,,3.508756609438051,0.6295394444374339
MR02156,2022-07-25 14:00:00-05:00,Long,12258.5,MISSED,,,3.9884776268845576,0.30369118986430643
MR02157,2022-07-25 15:00:00-05:00,Short,12367.75,MISSED,,,2.518190718509481,0.22448987025472117
MR02158,2022-07-26 12:00:00-05:00,Short,12155.5,CAPTURED_OTHER_EXISTING,2022-07-26 18:30:00+00:00,S,3.0861315896620574,0.7204558066458462
MR02159,2022-07-26 15:00:00-05:00,Long,12064.0,MISSED,,,5.569483248631012,0.3919603595599566
MR02160,2022-07-27 11:15:00-05:00,Short,12466.5,MISSED,,,2.9803244818452947,1.3316343429521529
MR02161,2022-07-27 13:00:00-05:00,Long,12396.0,CAPTURED_OTHER_EXISTING,2022-07-27 18:45:00+00:00,L,12.067621954538794,0.7975727153861847
MR02162,2022-07-27 14:30:00-05:00,Short,12682.0,MISSED,,,3.5363562681550746,0.15942589733485993
MR02163,2022-07-28 09:30:00-05:00,Long,12441.0,CAPTURED_OTHER_EXISTING,2022-07-28 15:00:00+00:00,L,6.379387042433411,0.2016241163853796
MR02164,2022-07-28 12:00:00-05:00,Long,12616.0,MISSED,,,3.317423525684092,0.20129997121869492
MR02165,2022-08-01 09:45:00-05:00,Short,13100.75,MISSED,,,3.007731862105856,0.361543216161062
MR02166,2022-08-01 12:45:00-05:00,Long,12889.5,MISSED,,,2.0197468638576317,0.7277029141839996
MR02167,2022-08-02 09:30:00-05:00,Long,12870.75,CAPTURED_PHASE33,2022-08-02 15:30:00+00:00,RL,5.328549284936235,0.7526682778080075
MR02168,2022-08-02 11:30:00-05:00,Short,13089.0,MISSED,,,5.691544682073942,0.007528498256711563
MR02169,2022-08-02 13:30:00-05:00,Short,12992.5,MISSED,,,2.873484791169032,0.317634565604803
MR02170,2022-08-03 14:30:00-05:00,Short,13302.25,MISSED,,,3.0867423327968213,0.07015323483629139
MR02171,2022-08-04 09:30:00-05:00,Long,13176.75,CAPTURED_OTHER_EXISTING,2022-08-04 15:00:00+00:00,L,3.92658605451246,0.21224789483851134
MR02172,2022-08-04 11:15:00-05:00,Short,13306.0,CAPTURED_PHASE33,2022-08-04 17:00:00+00:00,RS,2.103719087595429,0.22144411448372936
MR02173,2022-08-05 10:30:00-05:00,Long,13077.0,CAPTURED_PHASE33,2022-08-05 16:30:00+00:00,RL,3.619557850184601,0.16421434480988736
MR02174,2022-08-05 12:30:00-05:00,Short,13234.0,MISSED,,,2.2289140813776736,0.19281263679737662
MR02175,2022-08-05 13:45:00-05:00,Long,13137.5,MISSED,,,2.3053498438105278,0.30955227584735
MR02176,2022-08-08 09:30:00-05:00,Short,13378.75,CAPTURED_OTHER_EXISTING,2022-08-08 15:00:00+00:00,S,7.882644455806563,0.026392782776138046
MR02177,2022-08-09 11:15:00-05:00,Long,12955.25,CAPTURED_PHASE33,2022-08-09 16:45:00+00:00,RL,2.7741781481454355,0.048162815071969366
MR02178,2022-08-10 14:00:00-05:00,Long,13324.5,CAPTURED_PHASE33,2022-08-10 19:15:00+00:00,RL,2.01707126346047,0.26353694899483526
MR02179,2022-08-11 09:30:00-05:00,Short,13540.75,CAPTURED_OTHER_EXISTING,2022-08-11 14:45:00+00:00,S,5.956142180917891,0.1178373453059295
MR02180,2022-08-11 12:15:00-05:00,Short,13434.5,CAPTURED_OTHER_EXISTING,2022-08-11 18:15:00+00:00,S,4.684015287687633,0.31598515829638796
MR02181,2022-08-12 14:45:00-05:00,Short,13575.25,MISSED,,,2.0195827352475817,0.14634657501794068
MR02182,2022-08-15 10:00:00-05:00,Long,13533.0,CAPTURED_OTHER_EXISTING,2022-08-15 15:30:00+00:00,L,5.766772376113797,0.07930728218624082
MR02183,2022-08-15 13:00:00-05:00,Long,13633.0,MISSED,,,2.867543551144372,0.24935161314298884
MR02184,2022-08-16 09:30:00-05:00,Long,13514.75,CAPTURED_OTHER_EXISTING,2022-08-16 15:15:00+00:00,L,6.648873892113983,0.5687427769221737
MR02185,2022-08-16 11:45:00-05:00,Long,13623.5,CAPTURED_OTHER_EXISTING,2022-08-16 17:45:00+00:00,L,4.34517775742866,3.28275792113429
MR02186,2022-08-16 13:00:00-05:00,Short,13732.75,MISSED,,,7.366162781407631,0.22981460237560752
MR02187,2022-08-17 10:45:00-05:00,Long,13398.25,CAPTURED_PHASE33,2022-08-17 15:30:00+00:00,RL,3.061058647471454,0.00895046388149548
MR02188,2022-08-17 13:30:00-05:00,Short,13608.0,CAPTURED_PHASE33,2022-08-17 19:15:00+00:00,RS,2.9752077333364673,0.38493253692762924
MR02189,2022-08-18 09:30:00-05:00,Long,13445.75,CAPTURED_OTHER_EXISTING,2022-08-18 14:45:00+00:00,L,2.909028280836758,0.9414673345253508
MR02190,2022-08-18 10:45:00-05:00,Short,13567.5,CAPTURED_OTHER_EXISTING,2022-08-18 16:45:00+00:00,S,2.960665293851202,0.5467430682024869
MR02191,2022-08-19 11:45:00-05:00,Short,13303.25,CAPTURED_PHASE33,2022-08-19 17:15:00+00:00,RS,3.0543125361497814,0.6247457460306372
MR02192,2022-08-19 14:45:00-05:00,Short,13279.5,MISSED,,,4.119261175759081,0.13133876212565185
MR02193,2022-08-22 14:30:00-05:00,Long,12866.5,CAPTURED_PHASE33,2022-08-22 19:15:00+00:00,RL,3.2923289472671393,0.037412828946217495
MR02194,2022-08-23 09:30:00-05:00,Short,12978.75,CAPTURED_OTHER_EXISTING,2022-08-23 15:00:00+00:00,S,2.495317502019182,0.49260313146656987
MR02195,2022-08-23 11:15:00-05:00,Long,12873.75,CAPTURED_OTHER_EXISTING,2022-08-23 16:45:00+00:00,L,2.553511435984012,0.04958274632978664
MR02196,2022-08-24 11:15:00-05:00,Short,13003.25,CAPTURED_OTHER_EXISTING,2022-08-24 17:30:00+00:00,S,3.336261833314645,0.17256526724041268
MR02197,2022-08-24 14:30:00-05:00,Short,12963.5,MISSED,,,2.2357247392303137,0.0
MR02198,2022-08-25 09:30:00-05:00,Short,13110.0,CAPTURED_OTHER_EXISTING,2022-08-25 15:00:00+00:00,S,5.157793568984271,0.21196411927332623
MR02199,2022-08-25 11:45:00-05:00,Long,12989.25,MISSED,,,2.8589226794790314,0.3600933145908704
MR02200,2022-08-25 13:45:00-05:00,Long,13034.25,CAPTURED_PHASE33,2022-08-25 19:30:00+00:00,RL,4.533311261356919,0.5548584095931646
MR02201,2022-08-26 12:00:00-05:00,Short,12811.5,MISSED,,,2.965765239472433,0.2558956733173117
MR02202,2022-08-29 10:00:00-05:00,Long,12440.25,MISSED,,,3.7360500143934154,0.4259097016408494
MR02203,2022-08-29 14:00:00-05:00,Short,12586.5,MISSED,,,3.3005838982494597,0.287007295499953
MR02204,2022-08-30 11:15:00-05:00,Short,12387.75,MISSED,,,2.782065595943153,0.06387395500889892
MR02205,2022-08-30 12:45:00-05:00,Long,12239.5,MISSED,,,2.4407283350262774,0.5235185414259261
MR02206,2022-08-31 10:00:00-05:00,Long,12293.0,CAPTURED_PHASE33,2022-08-31 16:00:00+00:00,RL,2.563340365056781,0.4829481847208428
MR02207,2022-08-31 13:45:00-05:00,Long,12268.25,MISSED,,,2.9031565731338906,0.6082031926956475
MR02208,2022-09-01 11:45:00-05:00,Long,12009.75,CAPTURED_OTHER_EXISTING,2022-09-01 17:15:00+00:00,L,5.627924127630651,0.21586558297761402
MR02209,2022-09-02 09:30:00-05:00,Short,12453.5,CAPTURED_OTHER_EXISTING,2022-09-02 16:30:00+00:00,S,5.760593408923403,0.13029913663041032
MR02210,2022-09-02 14:00:00-05:00,Short,12151.0,CAPTURED_OTHER_EXISTING,2022-09-02 19:45:00+00:00,S,2.183987200984646,0.40263451191337046
MR02211,2022-09-05 10:30:00-05:00,Long,12121.0,CAPTURED_OTHER_EXISTING,2022-09-05 16:15:00+00:00,L,3.316311142807748,1.5800225863639008
MR02212,2022-09-05 11:15:00-05:00,Short,12159.5,MISSED,,,3.7139322328452753,1.4200329125584876
MR02213,2022-09-06 09:30:00-05:00,Long,11960.5,CAPTURED_OTHER_EXISTING,2022-09-06 14:45:00+00:00,L,2.6086920178288135,1.072929781526367
MR02214,2022-09-06 10:30:00-05:00,Short,12135.5,CAPTURED_OTHER_EXISTING,2022-09-06 17:15:00+00:00,S,3.4621012381206526,0.6361458105380704
MR02215,2022-09-07 11:15:00-05:00,Long,12093.0,CAPTURED_OTHER_EXISTING,2022-09-07 17:45:00+00:00,L,4.7857338574897685,0.5753341249441252
MR02216,2022-09-08 10:15:00-05:00,Short,12371.5,MISSED,,,6.85930379509933,0.35855451656201043
MR02217,2022-09-08 11:15:00-05:00,Long,12129.75,CAPTURED_PHASE33,2022-09-08 16:45:00+00:00,RL,3.2430484886884825,0.20026793456044414
MR02218,2022-09-08 14:00:00-05:00,Long,12221.5,MISSED,,,2.107896515381228,0.6934773552231401
MR02219,2022-09-09 10:30:00-05:00,Short,12572.5,MISSED,,,2.202399160435433,1.5172083105221874
MR02220,2022-09-09 11:15:00-05:00,Long,12502.5,MISSED,,,2.9680623440926976,0.3561674812911237
MR02221,2022-09-12 09:30:00-05:00,Short,12740.0,MISSED,,,4.147055367764874,1.0049612701025308
MR02222,2022-09-12 11:00:00-05:00,Long,12629.75,CAPTURED_OTHER_EXISTING,2022-09-12 15:30:00+00:00,L,3.0042016791842325,0.6742102778367254
MR02223,2022-09-12 12:45:00-05:00,Short,12736.5,CAPTURED_OTHER_EXISTING,2022-09-12 18:30:00+00:00,S,2.3182424475305745,0.24085635818499473
MR02224,2022-09-12 13:30:00-05:00,Long,12672.5,CAPTURED_PHASE33,2022-09-12 19:15:00+00:00,RL,2.5816469246569254,0.2868496582952139
MR02225,2022-09-13 12:30:00-05:00,Short,12247.75,CAPTURED_OTHER_EXISTING,2022-09-13 18:30:00+00:00,S,6.816986718003638,0.13833794918158454
MR02226,2022-09-14 12:15:00-05:00,Short,12158.25,MISSED,,,3.812518802351054,0.1945162654260742
MR02227,2022-09-14 14:30:00-05:00,Long,12003.75,CAPTURED_OTHER_EXISTING,2022-09-14 19:45:00+00:00,L,3.3143975511604364,0.31927682832279436
MR02228,2022-09-15 10:00:00-05:00,Long,11899.0,MISSED,,,4.224869270042563,0.31594674541187867
MR02229,2022-09-15 12:15:00-05:00,Short,12061.75,MISSED,,,5.613362403691743,0.10864572394242082
MR02230,2022-09-15 14:15:00-05:00,Long,11848.5,MISSED,,,2.6636519219915087,1.6694197282676588
MR02231,2022-09-15 15:00:00-05:00,Short,11947.75,CAPTURED_OTHER_EXISTING,2022-09-15 20:45:00+00:00,S,3.7673598606491705,0.08125678130811936
MR02232,2022-09-16 12:45:00-05:00,Long,11713.75,MISSED,,,4.531763956464228,0.16154505660941898
MR02233,2022-09-19 11:00:00-05:00,Long,11759.75,CAPTURED_OTHER_EXISTING,2022-09-19 16:45:00+00:00,L,2.4064715851477465,0.32930663796758636
MR02234,2022-09-19 13:15:00-05:00,Long,11808.5,MISSED,,,5.325753320007768,0.11754633813259928
MR02235,2022-09-20 09:30:00-05:00,Long,11801.25,CAPTURED_OTHER_EXISTING,2022-09-20 15:00:00+00:00,L,4.019363253510368,0.4173109388890545
MR02236,2022-09-20 11:00:00-05:00,Short,11934.25,CAPTURED_OTHER_EXISTING,2022-09-20 17:15:00+00:00,S,6.807800521093355,0.22336578029264934
MR02237,2022-09-20 12:45:00-05:00,Long,11739.25,CAPTURED_PHASE33,2022-09-20 18:15:00+00:00,RL,4.9611733021633215,0.1300682139143942
MR02238,2022-09-21 13:00:00-05:00,Long,11674.25,CAPTURED_OTHER_EXISTING,2022-09-21 17:45:00+00:00,L,10.032665771499845,3.339329133893511
MR02239,2022-09-21 13:45:00-05:00,Short,12051.5,CAPTURED_PHASE33,2022-09-21 18:30:00+00:00,RS,7.757859304804428,0.42241271390328555
MR02240,2022-09-22 13:15:00-05:00,Long,11432.5,MISSED,,,4.387952930197708,0.3700683194142645
MR02241,2022-09-23 12:00:00-05:00,Short,11283.0,CAPTURED_PHASE33,2022-09-23 17:30:00+00:00,RS,4.147623891108691,0.5530165188144922
MR02242,2022-09-23 13:45:00-05:00,Long,11140.0,MISSED,,,5.085857882723566,0.10561685698946703
MR02243,2022-09-26 09:30:00-05:00,Short,11435.75,CAPTURED_OTHER_EXISTING,2022-09-26 15:30:00+00:00,S,5.256703981672348,0.06534576772797117
MR02244,2022-09-26 12:45:00-05:00,Long,11204.0,MISSED,,,2.799810284324363,0.10941787318049236
MR02245,2022-09-26 14:00:00-05:00,Short,11318.0,MISSED,,,2.251798054555743,0.6894550223218426
MR02246,2022-09-27 09:45:00-05:00,Short,11415.25,MISSED,,,7.959676635038018,0.36037906024778427
MR02247,2022-09-27 12:45:00-05:00,Long,11153.0,MISSED,,,2.5953780778752154,0.4853145999278858
MR02248,2022-09-29 09:30:00-05:00,Long,11070.0,MISSED,,,2.2471969946470307,0.19990402713117755
MR02249,2022-09-29 10:45:00-05:00,Short,11185.5,MISSED,,,3.9629864549824547,0.42358007399268993
MR02250,2022-09-29 13:15:00-05:00,Long,11002.5,CAPTURED_OTHER_EXISTING,2022-09-29 20:00:00+00:00,L,3.7751688758060196,0.8832175630767706
MR02251,2022-09-30 10:00:00-05:00,Short,11268.25,MISSED,,,3.5853959149099333,0.24431999420169903
MR02252,2022-10-03 10:45:00-05:00,Long,11069.25,CAPTURED_PHASE33,2022-10-03 16:15:00+00:00,RL,3.3254283586874385,0.07898879711846647
MR02253,2022-10-03 13:45:00-05:00,Short,11269.25,MISSED,,,2.444041887416557,0.5296972911891398
MR02254,2022-10-04 12:15:00-05:00,Long,11435.25,CAPTURED_PHASE33,2022-10-04 18:15:00+00:00,RL,3.0944931513072715,0.19220454355945785
MR02255,2022-10-04 13:45:00-05:00,Short,11559.25,MISSED,,,2.2623282886572524,1.1119918706959375
MR02256,2022-10-04 14:00:00-05:00,Long,11488.5,CAPTURED_OTHER_EXISTING,2022-10-04 20:00:00+00:00,L,2.342153912141652,0.43239764531845887
MR02257,2022-10-06 09:30:00-05:00,Long,11437.5,CAPTURED_OTHER_EXISTING,2022-10-06 14:45:00+00:00,L,2.6546069569888453,0.47555793079746694
MR02258,2022-10-07 14:00:00-05:00,Short,11046.0,MISSED,,,3.0706007843096312,0.491296125489541
MR02259,2022-10-10 10:45:00-05:00,Short,10930.0,CAPTURED_OTHER_EXISTING,2022-10-10 16:30:00+00:00,S,3.462782826392174,2.497872555667164
MR02260,2022-10-10 12:00:00-05:00,Long,10787.75,MISSED,,,4.953758735982102,0.3019589344832582
MR02261,2022-10-11 11:45:00-05:00,Short,10950.5,CAPTURED_PHASE33,2022-10-11 17:15:00+00:00,RS,5.278678436748295,0.3552273510597776
MR02262,2022-10-12 09:45:00-05:00,Long,10718.5,MISSED,,,2.5320649999368383,0.11316491619829445
MR02263,2022-10-13 09:30:00-05:00,Long,10515.25,CAPTURED_OTHER_EXISTING,2022-10-13 15:15:00+00:00,L,9.664036489447133,0.13990830306438207
MR02264,2022-10-18 09:45:00-05:00,Short,11193.0,CAPTURED_OTHER_EXISTING,2022-10-18 15:15:00+00:00,S,4.919482633454797,0.40675909449782255
MR02265,2022-10-18 10:30:00-05:00,Long,10994.5,MISSED,,,3.3414685697925277,0.14761507738039278
MR02266,2022-10-18 12:45:00-05:00,Short,11165.75,CAPTURED_OTHER_EXISTING,2022-10-18 18:45:00+00:00,S,4.185870533904948,0.1828461387665188
MR02267,2022-10-18 13:45:00-05:00,Long,10992.5,CAPTURED_PHASE33,2022-10-18 19:45:00+00:00,RL,4.772310349410937,0.9820061446717612
MR02268,2022-10-20 10:00:00-05:00,Short,11236.75,CAPTURED_OTHER_EXISTING,2022-10-20 16:15:00+00:00,S,5.359094621317786,0.046658784016448386
MR02269,2022-10-24 09:30:00-05:00,Long,11146.75,CAPTURED_OTHER_EXISTING,2022-10-24 15:00:00+00:00,L,3.9579009861471453,0.6103305259011953
MR02270,2022-10-24 12:30:00-05:00,Long,11284.5,MISSED,,,3.1967345978785193,0.46287559788286253
MR02271,2022-10-25 11:15:00-05:00,Short,11617.0,MISSED,,,3.289218304578273,0.16071099208037165
MR02272,2022-10-25 12:15:00-05:00,Long,11526.25,CAPTURED_OTHER_EXISTING,2022-10-25 19:15:00+00:00,L,2.9352298431682335,0.6223102140992721
MR02273,2022-10-25 15:00:00-05:00,Short,11645.0,MISSED,,,4.930881882297408,0.1391430513523078
MR02274,2022-10-26 10:30:00-05:00,Short,11614.5,CAPTURED_OTHER_EXISTING,2022-10-26 17:00:00+00:00,S,6.889855338443235,0.05582058723275769
MR02275,2022-10-27 14:30:00-05:00,Short,11195.25,MISSED,,,10.912200832931203,0.19927320732160705
MR02276,2022-10-27 15:30:00-05:00,Long,10832.5,MISSED,,,2.3215383596283945,0.03579464431145102
MR02277,2022-10-28 11:00:00-05:00,Long,11346.0,MISSED,,,2.032637005945844,0.03934136140540343
MR02278,2022-10-28 15:45:00-05:00,Short,11537.0,MISSED,,,3.5762903126334056,0.0
MR02279,2022-10-31 09:30:00-05:00,Long,11278.25,CAPTURED_OTHER_EXISTING,2022-10-31 16:15:00+00:00,L,4.4106970521885565,0.749601223155198
MR02280,2022-10-31 11:30:00-05:00,Long,11335.5,CAPTURED_OTHER_EXISTING,2022-10-31 16:15:00+00:00,L,2.111707277057768,0.43294416977334993
MR02281,2022-10-31 13:30:00-05:00,Short,11409.75,CAPTURED_PHASE33,2022-10-31 18:15:00+00:00,RS,2.8541903929934906,0.2586011429893431
MR02282,2022-11-01 14:00:00-05:00,Short,11291.0,CAPTURED_OTHER_EXISTING,2022-11-01 20:15:00+00:00,S,2.452541787898864,0.3530896737441944
MR02283,2022-11-02 11:30:00-05:00,Long,11102.0,CAPTURED_PHASE33,2022-11-02 17:15:00+00:00,RL,13.526279742841547,0.6148308974018885
MR02284,2022-11-02 13:30:00-05:00,Short,11371.0,MISSED,,,8.957279485453384,0.8038584153612011
MR02285,2022-11-03 11:45:00-05:00,Short,10772.75,MISSED,,,2.5847487183946183,0.18462490845675844
MR02286,2022-11-04 09:30:00-05:00,Short,10885.25,CAPTURED_OTHER_EXISTING,2022-11-04 16:00:00+00:00,S,5.5620484446541205,0.21413083521286316
MR02287,2022-11-04 13:00:00-05:00,Long,10573.75,MISSED,,,5.360760459091613,0.23786924115016897
MR02288,2022-11-04 15:00:00-05:00,Short,10827.5,MISSED,,,2.945917777821331,0.1630152130019709
MR02289,2022-11-07 09:30:00-06:00,Long,10776.0,CAPTURED_OTHER_EXISTING,2022-11-07 16:00:00+00:00,L,2.106382016829166,1.4942710033916307
MR02290,2022-11-08 12:00:00-06:00,Short,11130.0,CAPTURED_OTHER_EXISTING,2022-11-08 18:30:00+00:00,S,12.245866772239088,0.05399412157071908
MR02291,2022-11-08 13:30:00-06:00,Long,10839.75,MISSED,,,3.693614063431639,0.2280008681130641
MR02292,2022-11-09 09:45:00-06:00,Long,10836.5,CAPTURED_OTHER_EXISTING,2022-11-09 16:45:00+00:00,L,2.369924548231085,0.36164433041188637
MR02293,2022-11-09 10:45:00-06:00,Short,10940.25,CAPTURED_PHASE33,2022-11-09 17:00:00+00:00,RS,3.6856959301234795,0.293097091858726
MR02294,2022-11-10 11:45:00-06:00,Long,11333.25,MISSED,,,2.803778097358715,0.03386205431592651
MR02295,2022-11-11 09:45:00-06:00,Short,11691.75,CAPTURED_OTHER_EXISTING,2022-11-11 16:15:00+00:00,S,3.4625326788740605,0.9802603931058984
MR02296,2022-11-11 10:30:00-06:00,Long,11549.5,CAPTURED_PHASE33,2022-11-11 17:00:00+00:00,RL,4.548113182247624,0.3672389526038454
MR02297,2022-11-11 13:45:00-06:00,Short,11787.75,CAPTURED_OTHER_EXISTING,2022-11-11 20:15:00+00:00,S,2.8363462427196957,0.05754905420010977
MR02298,2022-11-14 10:15:00-06:00,Long,11639.5,MISSED,,,5.554089048658381,0.33721254938283024
MR02299,2022-11-14 13:00:00-06:00,Short,11809.5,MISSED,,,5.863167924574347,0.18084446520602693
