signal_id,marker_bar_timestamp,signal_type,direction,entry_price,stop,target,realized_R
P41_05659,2022-09-13 19:45:00-05:00,MRL,Long,12019.0,11998.735050408875,12059.52989918225,1.2213205805772085
P41_05660,2022-09-13 20:00:00-05:00,MRL,Long,12028.25,12008.53522537967,12067.67954924066,1.8387225163923009
P41_05661,2022-09-14 01:00:00-05:00,MRL,Long,12035.5,12021.230017580796,12064.03996483841,2.0
P41_05662,2022-09-14 13:15:00-05:00,MRL,Long,12062.75,12030.547106242928,12127.155787514143,-1.0
P41_05663,2022-09-15 03:45:00-05:00,MRL,Long,12129.0,12116.06770148336,12154.864597033278,-1.0
P41_05664,2022-09-15 04:00:00-05:00,MRL,Long,12127.25,12114.170008520263,12153.409982959474,1.2232423870296025
P41_05665,2022-09-15 04:15:00-05:00,MRL,Long,12128.0,12115.43911505453,12153.12176989094,0.5572855758482694
P41_05666,2022-09-15 10:30:00-05:00,MRL,Long,11968.5,11933.937229989717,12037.625540020565,-1.0
P41_05667,2022-09-15 13:15:00-05:00,MRL,Long,11966.75,11933.526494287064,12033.197011425871,-1.0
P41_05668,2022-09-15 17:45:00-05:00,MRL,Long,11842.5,11813.823329880885,11899.853340238233,-0.5492269477096953
P41_05669,2022-09-16 03:45:00-05:00,MRL,Long,11777.25,11764.319710040692,11803.110579918615,-0.13534112579898558
P41_05670,2022-09-16 08:15:00-05:00,MRL,Long,11777.0,11759.429021613709,11812.14195677258,-1.0
P41_05671,2022-09-16 14:15:00-05:00,MRS,Short,11807.75,11839.496511348112,11744.256977303774,-1.0
P41_05672,2022-09-18 19:00:00-05:00,MRS,Short,11842.25,11865.166578335467,11796.416843329065,-0.414547052397314
P41_05673,2022-09-18 21:30:00-05:00,MRL,Long,11784.5,11764.877322561892,11823.745354876219,0.2548072257606131
P41_05674,2022-09-18 22:00:00-05:00,MRL,Long,11793.0,11774.634974555916,11829.730050888167,-0.5445132668314016
P41_05675,2022-09-18 22:15:00-05:00,MRL,Long,11796.0,11778.424440659064,11831.15111868187,-0.2702616689380005
P41_05676,2022-09-19 01:45:00-05:00,MRL,Long,11772.5,11757.746020977076,11802.007958045846,-1.0
P41_05677,2022-09-19 03:15:00-05:00,MRL,Long,11762.25,11744.820642593892,11797.108714812215,-1.0
P41_05678,2022-09-19 10:00:00-05:00,MRS,Short,11858.75,11886.314744718442,11803.620510563114,-1.0
P41_05679,2022-09-19 12:45:00-05:00,MRS,Short,11829.0,11857.696461334352,11771.607077331299,-1.0
P41_05680,2022-09-19 17:45:00-05:00,MRS,Short,11962.25,11982.86122616606,11921.02754766788,-1.0
P41_05681,2022-09-19 19:15:00-05:00,MRS,Short,11992.75,12009.308745812408,11959.632508375184,2.0
P41_05682,2022-09-20 00:45:00-05:00,MRS,Short,11973.0,11982.342631025407,11954.314737949184,2.0
P41_05683,2022-09-20 01:15:00-05:00,MRL,Long,11957.5,11947.89844569748,11976.703108605041,-1.0
P41_05684,2022-09-20 03:15:00-05:00,MRL,Long,11904.25,11888.942777950964,11934.86444409807,-1.0
P41_05685,2022-09-20 05:15:00-05:00,MRL,Long,11876.0,11860.361892632376,11907.276214735246,0.831302643880985
P41_05686,2022-09-20 11:45:00-05:00,MRL,Long,11861.0,11835.53800639297,11911.92398721406,-1.0
P41_05687,2022-09-20 13:15:00-05:00,MRL,Long,11793.0,11765.496868545371,11848.006262909257,-1.0
P41_05688,2022-09-20 15:15:00-05:00,MRS,Short,11851.75,11880.400558664338,11794.448882671322,0.3839366669555299
P41_05689,2022-09-20 15:30:00-05:00,MRS,Short,11850.0,11877.153197331172,11795.693605337658,0.22096845269533294
P41_05690,2022-09-21 11:45:00-05:00,MRS,Short,11892.5,11911.399621713805,11854.700756572389,-1.0
P41_05691,2022-09-21 20:30:00-05:00,MRL,Long,11490.25,11460.381960252047,11549.986079495906,1.0797494670607055
P41_05692,2022-09-22 02:00:00-05:00,MRL,Long,11530.25,11512.458332180586,11565.83333563883,2.0
P41_05693,2022-09-22 03:45:00-05:00,MRS,Short,11665.0,11688.297698071729,11618.404603856543,2.0
P41_05694,2022-09-22 04:15:00-05:00,MRS,Short,11632.5,11656.363193745521,11584.773612508958,0.26190961975377486
P41_05695,2022-09-22 09:00:00-05:00,MRL,Long,11548.0,11512.879651858113,11618.240696283772,-1.0
P41_05696,2022-09-22 22:00:00-05:00,MRL,Long,11462.75,11446.549060770707,11495.151878458588,-1.0
P41_05697,2022-09-22 22:45:00-05:00,MRL,Long,11447.0,11431.855835099577,11477.288329800844,-1.0
P41_05698,2022-09-23 02:45:00-05:00,MRL,Long,11428.5,11411.219707147648,11463.060585704707,-1.0
P41_05699,2022-09-23 06:15:00-05:00,MRL,Long,11309.25,11291.000419991564,11345.74916001687,1.452088211769867
P41_05700,2022-09-23 09:30:00-05:00,MRL,Long,11298.0,11269.073138705175,11355.85372258965,-1.0
P41_05701,2022-09-23 15:30:00-05:00,MRS,Short,11295.75,11326.119446607654,11235.011106784692,2.0
P41_05702,2022-09-26 04:45:00-05:00,MRL,Long,11216.0,11189.395276179239,11269.20944764152,0.24431751458092213
P41_05703,2022-09-26 05:00:00-05:00,MRL,Long,11215.75,11189.532220737865,11268.185558524268,-0.41956261398107575
P41_05704,2022-09-26 15:15:00-05:00,MRL,Long,11222.25,11182.81728309613,11301.11543380774,0.08875878394411392
P41_05705,2022-09-26 15:30:00-05:00,MRL,Long,11224.25,11186.843727160693,11299.062545678615,0.267334840949234
P41_05706,2022-09-26 20:30:00-05:00,MRS,Short,11308.75,11331.020969781406,11264.208060437186,0.16838063347967636
P41_05707,2022-09-27 02:00:00-05:00,MRS,Short,11343.75,11359.85835651921,11311.533286961581,-1.0
P41_05708,2022-09-27 02:45:00-05:00,MRS,Short,11397.5,11416.05634904253,11360.38730191494,1.737949632553533
P41_05709,2022-09-27 03:00:00-05:00,MRS,Short,11385.25,11403.980895539493,11347.788208921016,2.0
P41_05710,2022-09-27 05:45:00-05:00,MRS,Short,11379.25,11399.203892763247,11339.342214473505,-1.0
P41_05711,2022-09-27 06:00:00-05:00,MRS,Short,11376.25,11395.85004328016,11337.049913439683,-1.0
P41_05712,2022-09-27 07:15:00-05:00,MRS,Short,11403.25,11422.770689843926,11364.208620312147,-1.0
P41_05713,2022-09-27 10:30:00-05:00,MRL,Long,11302.5,11268.279678594732,11370.940642810536,-1.0
P41_05714,2022-09-27 11:45:00-05:00,MRL,Long,11211.5,11174.643137005738,11285.213725988524,-1.0
P41_05715,2022-09-27 12:15:00-05:00,MRL,Long,11188.0,11152.159452316171,11259.681095367656,0.1046300975387179
P41_05716,2022-09-27 21:30:00-05:00,MRL,Long,11127.25,11100.897449018965,11179.95510196207,0.0
P41_05717,2022-09-27 21:45:00-05:00,MRL,Long,11127.25,11101.936024089038,11177.877951821923,0.7110696503509573
P41_05718,2022-09-28 04:30:00-05:00,MRL,Long,11077.25,11050.668587946851,11130.412824106297,2.0
P41_05719,2022-09-28 08:00:00-05:00,MRS,Short,11218.5,11255.126832765503,11145.246334468995,-1.0
P41_05720,2022-09-28 09:45:00-05:00,MRS,Short,11308.5,11351.412357831709,11222.675284336581,-1.0
P41_05721,2022-09-28 11:15:00-05:00,MRS,Short,11376.25,11416.347147004584,11296.05570599083,-1.0
P41_05722,2022-09-28 14:45:00-05:00,MRS,Short,11464.75,11497.08928119118,11400.071437617638,0.44837112842057547
P41_05723,2022-09-28 21:30:00-05:00,MRL,Long,11425.75,11408.660320887828,11459.929358224344,0.9947524402544923
P41_05724,2022-09-28 22:00:00-05:00,MRL,Long,11430.5,11414.49601647981,11462.50796704038,1.1403410892654844
P41_05725,2022-09-29 02:45:00-05:00,MRL,Long,11301.25,11277.68165281968,11348.38669436064,0.27579362906821137
P41_05726,2022-09-29 03:00:00-05:00,MRL,Long,11325.25,11301.115106189704,11373.519787620595,-1.0
P41_05727,2022-09-29 05:30:00-05:00,MRL,Long,11317.25,11292.042983066398,11367.664033867202,2.0
P41_05728,2022-09-29 08:00:00-05:00,MRL,Long,11297.5,11269.929444399802,11352.641111200393,-1.0
P41_05729,2022-09-29 09:30:00-05:00,MRL,Long,11104.0,11067.732596566238,11176.534806867523,1.1235984973235154
P41_05730,2022-09-29 13:15:00-05:00,MRL,Long,11044.25,11012.264675906592,11108.220648186814,0.8050567167867909
P41_05731,2022-09-29 15:15:00-05:00,MRS,Short,11142.75,11174.419380726147,11079.411238547704,-0.20524556688389115
P41_05732,2022-09-29 19:00:00-05:00,MRS,Short,11166.75,11187.982254900338,11124.285490199323,2.0
P41_05733,2022-09-29 21:30:00-05:00,MRL,Long,11135.0,11113.596195722499,11177.807608555002,-0.4321661644852199
P41_05734,2022-09-30 02:30:00-05:00,MRS,Short,11233.75,11255.723694685863,11189.802610628272,0.40958064306727615
P41_05735,2022-09-30 03:15:00-05:00,MRS,Short,11225.0,11246.564557115467,11181.870885769065,-1.0
P41_05736,2022-09-30 08:30:00-05:00,MRL,Long,11113.75,11079.236380983542,11182.777238032915,-1.0
P41_05737,2022-09-30 08:45:00-05:00,MRL,Long,11142.5,11105.06771091329,11217.364578173421,2.0
P41_05738,2022-09-30 10:15:00-05:00,MRS,Short,11240.5,11280.086719725072,11161.326560549856,2.0
P41_05739,2022-09-30 12:15:00-05:00,MRL,Long,11138.5,11103.22559779693,11209.048804406139,-1.0
P41_05740,2022-09-30 13:00:00-05:00,MRL,Long,11085.0,11050.135254504321,11154.729490991358,-1.0
P41_05741,2022-09-30 15:45:00-05:00,MRL,Long,10969.25,10935.196597419708,11037.356805160583,-1.0
P41_05742,2022-10-02 19:15:00-05:00,MRL,Long,10838.5,10807.125954061014,10901.248091877975,-1.0
P41_05743,2022-10-03 03:30:00-05:00,MRL,Long,10888.25,10861.974740448903,10940.800519102193,-1.0
P41_05744,2022-10-03 03:45:00-05:00,MRL,Long,10892.0,10866.74440184541,10942.511196309179,-1.0
P41_05745,2022-10-03 08:15:00-05:00,MRS,Short,11016.0,11038.695334803855,10970.60933039229,2.0
P41_05746,2022-10-03 09:45:00-05:00,MRS,Short,11109.25,11140.305862826643,11047.138274346717,-1.0
P41_05747,2022-10-03 14:30:00-05:00,MRS,Short,11229.5,11256.186125260418,11176.127749479165,0.3466220708227044
P41_05748,2022-10-03 23:00:00-05:00,MRS,Short,11302.5,11317.929674350185,11271.64065129963,-1.0
P41_05749,2022-10-03 23:45:00-05:00,MRS,Short,11324.25,11339.35711809306,11294.03576381388,-1.0
P41_05750,2022-10-04 03:30:00-05:00,MRS,Short,11387.0,11402.99046559455,11355.0190688109,-1.0
P41_05751,2022-10-04 09:15:00-05:00,MRS,Short,11533.75,11556.693827343259,11487.862345313482,-1.0
P41_05752,2022-10-04 15:45:00-05:00,MRS,Short,11556.25,11580.110826418104,11508.528347163794,0.9010584806772671
P41_05753,2022-10-04 20:15:00-05:00,MRL,Long,11517.0,11499.372053466452,11552.255893067097,-1.0
P41_05754,2022-10-05 04:15:00-05:00,MRL,Long,11467.0,11449.820538233136,11501.358923533728,-1.0
P41_05755,2022-10-05 07:00:00-05:00,MRL,Long,11453.0,11436.220804950039,11486.558390099923,-1.0
P41_05756,2022-10-05 10:15:00-05:00,MRL,Long,11338.25,11311.670394204999,11391.409211590002,2.0
P41_05757,2022-10-05 12:45:00-05:00,MRS,Short,11477.5,11507.51626598609,11417.46746802782,-1.0
P41_05758,2022-10-05 19:45:00-05:00,MRS,Short,11617.75,11637.417073057242,11578.415853885514,0.8262541127854969
P41_05759,2022-10-05 20:00:00-05:00,MRS,Short,11605.0,11624.454246410298,11566.091507179406,0.6296825763199966
P41_05760,2022-10-06 00:45:00-05:00,MRS,Short,11618.0,11630.361501274445,11593.27699745111,2.0
P41_05761,2022-10-06 02:00:00-05:00,MRL,Long,11567.5,11550.837567182401,11600.824865635197,-1.0
P41_05762,2022-10-06 02:15:00-05:00,MRL,Long,11569.5,11551.750955240801,11604.998089518398,-1.0
P41_05763,2022-10-06 04:00:00-05:00,MRL,Long,11493.75,11473.484965643074,11534.28006871385,-1.0
P41_05764,2022-10-06 04:15:00-05:00,MRL,Long,11494.25,11474.642289525713,11533.465420948574,-1.0
P41_05765,2022-10-06 05:45:00-05:00,MRL,Long,11455.75,11437.342245174645,11492.56550965071,2.0
P41_05766,2022-10-06 14:00:00-05:00,MRL,Long,11466.75,11434.57380658255,11531.1023868349,-0.4428740160503831
P41_05767,2022-10-06 14:15:00-05:00,MRL,Long,11494.0,11461.912284683796,11558.175430632407,-1.0
P41_05768,2022-10-06 22:45:00-05:00,MRL,Long,11441.25,11425.93520194185,11471.879596116301,-1.0
P41_05769,2022-10-07 00:30:00-05:00,MRL,Long,11424.5,11410.859437301164,11451.78112539767,-1.0
P41_05770,2022-10-07 01:45:00-05:00,MRL,Long,11391.25,11375.624688427555,11422.50062314489,2.0
P41_05771,2022-10-07 08:00:00-05:00,MRL,Long,11272.25,11243.97992322186,11328.790153556283,-1.0
P41_05772,2022-10-07 12:00:00-05:00,MRL,Long,11048.75,11020.114663553144,11106.020672893712,-1.0
P41_05773,2022-10-07 13:45:00-05:00,MRL,Long,11019.25,10992.91740941501,11071.915181169981,-1.0
P41_05774,2022-10-07 14:30:00-05:00,MRL,Long,11000.0,10971.788100759757,11056.423798480484,0.22153772586444198
P41_05775,2022-10-09 17:30:00-05:00,MRL,Long,10923.0,10895.825863735885,10977.348272528232,0.7819935762985553
P41_05776,2022-10-09 18:00:00-05:00,MRL,Long,10936.0,10908.695834037573,10990.608331924852,-1.0
P41_05777,2022-10-09 18:30:00-05:00,MRL,Long,10944.25,10917.459354348724,10997.831291302551,0.9798196109823917
P41_05778,2022-10-09 22:45:00-05:00,MRL,Long,10958.0,10940.671102663835,10992.657794672328,0.6203510697455246
P41_05779,2022-10-10 02:30:00-05:00,MRS,Short,10979.5,10998.265192545317,10941.969614909365,2.0
P41_05780,2022-10-10 03:45:00-05:00,MRL,Long,10931.5,10912.787016968881,10968.925966062237,2.0
P41_05781,2022-10-10 05:00:00-05:00,MRS,Short,10973.0,10991.095262662271,10936.809474675458,0.22105233146684833
P41_05782,2022-10-10 06:45:00-05:00,MRS,Short,10978.5,10995.517747155483,10944.464505689035,-1.0
P41_05783,2022-10-10 08:15:00-05:00,MRS,Short,11019.25,11038.094262889148,10981.561474221702,2.0
P41_05784,2022-10-10 10:00:00-05:00,MRL,Long,10874.0,10841.936057122699,10938.127885754604,0.12475072124806058
P41_05785,2022-10-10 10:15:00-05:00,MRL,Long,10879.5,10847.14151732822,10944.21696534356,-1.0
P41_05786,2022-10-10 10:30:00-05:00,MRL,Long,10887.0,10855.372480376203,10950.255039247591,-1.0
P41_05787,2022-10-10 12:15:00-05:00,MRL,Long,10843.0,10812.920860065693,10903.158279868614,2.0
P41_05788,2022-10-10 14:30:00-05:00,MRS,Short,10924.0,10957.631795136678,10856.736409726645,0.49060717493505995
P41_05789,2022-10-10 22:00:00-05:00,MRL,Long,10851.75,10831.279106656782,10892.691786686437,0.03663738496534448
P41_05790,2022-10-10 23:45:00-05:00,MRL,Long,10837.25,10819.899146462632,10871.951707074733,0.07204256535898951
P41_05791,2022-10-11 05:00:00-05:00,MRL,Long,10794.5,10772.55603721463,10838.38792557074,2.0
P41_05792,2022-10-11 06:30:00-05:00,MRS,Short,10833.25,10853.58737152835,10792.575256943299,-1.0
P41_05793,2022-10-11 07:30:00-05:00,MRS,Short,10867.75,10889.455340371751,10824.339319256496,2.0
P41_05794,2022-10-11 07:45:00-05:00,MRS,Short,10853.75,10875.177280345199,10810.895439309605,2.0
P41_05795,2022-10-11 08:00:00-05:00,MRS,Short,10846.5,10867.387831749113,10804.724336501775,2.0
P41_05796,2022-10-11 12:00:00-05:00,MRS,Short,10902.25,10936.572572426317,10833.604855147363,1.405780411814434
P41_05797,2022-10-11 14:15:00-05:00,MRL,Long,10725.0,10686.43786739821,10802.12426520358,1.1604648649002174
P41_05798,2022-10-11 14:30:00-05:00,MRL,Long,10747.5,10708.866412584053,10824.767174831895,0.6276921617170323
P41_05799,2022-10-11 14:45:00-05:00,MRL,Long,10755.0,10716.206311685191,10832.587376629617,0.9408747037354321
P41_05800,2022-10-11 20:00:00-05:00,MRS,Short,10795.75,10817.776164398028,10751.697671203941,1.0215123974110216
P41_05801,2022-10-11 23:45:00-05:00,MRS,Short,10816.25,10834.95419577049,10778.84160845902,-1.0
P41_05802,2022-10-12 01:45:00-05:00,MRS,Short,10854.0,10873.823320327198,10814.353359345603,2.0
P41_05803,2022-10-12 22:15:00-05:00,MRL,Long,10762.0,10750.026597836551,10785.946804326899,-0.33407380336815257
P41_05804,2022-10-13 00:00:00-05:00,MRL,Long,10753.5,10743.658540785595,10773.18291842881,-1.0
P41_05805,2022-10-13 02:00:00-05:00,MRL,Long,10746.25,10733.847747489388,10771.054505021222,-0.44346782935552864
P41_05806,2022-10-13 04:30:00-05:00,MRS,Short,10780.0,10793.378000984756,10753.24399803049,-0.5045596877808382
P41_05807,2022-10-13 04:45:00-05:00,MRS,Short,10772.5,10786.194750914416,10745.110498171169,-1.0
P41_05808,2022-10-13 08:30:00-05:00,MRL,Long,10436.0,10395.295487883268,10517.409024233466,2.0
P41_05809,2022-10-13 11:00:00-05:00,MRS,Short,10867.0,10935.357509222602,10730.284981554796,-0.5595581295310401
P41_05810,2022-10-13 11:15:00-05:00,MRS,Short,10838.75,10905.331972849559,10705.586054300882,-1.0
P41_05811,2022-10-13 13:15:00-05:00,MRS,Short,10921.5,10976.691483083972,10811.117033832055,-1.0
P41_05812,2022-10-13 14:15:00-05:00,MRS,Short,11002.75,11054.444632727544,10899.36073454491,0.2950016122635963
P41_05813,2022-10-13 14:45:00-05:00,MRS,Short,10992.25,11042.975537913035,10890.798924173929,0.310494489521274
P41_05814,2022-10-13 21:30:00-05:00,MRS,Short,11056.25,11080.955134907024,11006.839730185951,-0.8297870089416649
P41_05815,2022-10-14 01:45:00-05:00,MRS,Short,11064.75,11083.713818217806,11026.822363564388,2.0
P41_05816,2022-10-14 02:45:00-05:00,MRL,Long,11019.0,10996.865277823856,11063.269444352289,-1.0
P41_05817,2022-10-14 05:30:00-05:00,MRS,Short,11002.0,11028.766913921801,10948.466172156397,-1.0
P41_05818,2022-10-14 06:15:00-05:00,MRS,Short,11012.75,11038.873714426456,10960.502571147086,2.0
P41_05819,2022-10-14 11:30:00-05:00,MRL,Long,10766.75,10718.767080650276,10862.715838699449,-1.0
P41_05820,2022-10-14 13:45:00-05:00,MRL,Long,10711.25,10673.057396001252,10787.635207997497,-1.0
P41_05821,2022-10-14 15:00:00-05:00,MRL,Long,10672.5,10636.3572104601,10744.7855790798,-1.0
P41_05822,2022-10-17 11:30:00-05:00,MRS,Short,11003.0,11035.560382138314,10937.879235723374,-0.5912092775271508
P41_05823,2022-10-17 23:30:00-05:00,MRS,Short,11246.25,11265.610204205557,11207.529591588884,0.826437563887198
P41_05824,2022-10-17 23:45:00-05:00,MRS,Short,11243.0,11261.63358247659,11205.732835046821,1.3684969077759017
P41_05825,2022-10-18 00:00:00-05:00,MRS,Short,11235.5,11254.275826585405,11197.948346829191,0.7323246163068312
P41_05826,2022-10-18 04:15:00-05:00,MRL,Long,11170.75,11148.405967857703,11215.438064284595,2.0
P41_05827,2022-10-18 05:30:00-05:00,MRS,Short,11212.0,11234.94232367598,11166.115352648041,-1.0
P41_05828,2022-10-18 06:45:00-05:00,MRS,Short,11251.25,11273.76644973007,11206.217100539858,-1.0
P41_05829,2022-10-18 11:00:00-05:00,MRL,Long,11114.25,11075.432871141715,11191.884257716572,-1.0
P41_05830,2022-10-18 17:00:00-05:00,MRS,Short,11236.25,11275.687123519005,11157.375752961989,-1.0
P41_05831,2022-10-18 18:30:00-05:00,MRS,Short,11256.75,11289.119347060117,11192.011305879765,-0.14674376938089495
P41_05832,2022-10-18 18:45:00-05:00,MRS,Short,11255.5,11286.334036555823,11193.831926888353,-0.14594261740116374
P41_05833,2022-10-19 03:45:00-05:00,MRL,Long,11123.25,11101.325759707363,11167.098480585277,2.0
P41_05834,2022-10-19 04:15:00-05:00,MRL,Long,11142.75,11120.493894849715,11187.26221030057,2.0
P41_05835,2022-10-19 07:15:00-05:00,MRL,Long,11056.5,11029.019068974025,11111.461862051949,-1.0
P41_05836,2022-10-19 08:00:00-05:00,MRL,Long,11041.0,11013.377353147207,11096.245293705588,2.0
P41_05837,2022-10-19 08:15:00-05:00,MRL,Long,11040.25,11013.502185065263,11093.745629869474,2.0
P41_05838,2022-10-19 12:30:00-05:00,MRL,Long,11000.5,10963.806370744704,11073.887258510593,0.776701584945744
P41_05839,2022-10-19 12:45:00-05:00,MRL,Long,11009.75,10973.976451405797,11081.297097188408,0.11880286320515149
P41_05840,2022-10-19 18:45:00-05:00,MRL,Long,10999.5,10975.37991650977,11047.74016698046,-1.0
P41_05841,2022-10-19 19:00:00-05:00,MRL,Long,11022.25,10997.85724390193,11071.03551219614,-1.0
P41_05842,2022-10-19 20:30:00-05:00,MRL,Long,10942.75,10918.110625868052,10992.028748263896,0.487025357695287
P41_05843,2022-10-19 22:45:00-05:00,MRL,Long,10940.75,10921.464387245971,10979.321225508058,2.0
P41_05844,2022-10-20 06:15:00-05:00,MRS,Short,11063.25,11088.007119890262,11013.735760219473,-1.0
P41_05845,2022-10-20 06:30:00-05:00,MRS,Short,11035.75,11060.747682755244,10985.75463448951,-1.0
P41_05846,2022-10-20 12:15:00-05:00,MRL,Long,11057.0,11019.378651223318,11132.242697553364,-1.0
P41_05847,2022-10-20 15:30:00-05:00,MRL,Long,10983.25,10949.115552634166,11051.51889473167,-1.0
P41_05848,2022-10-20 18:45:00-05:00,MRL,Long,10931.0,10906.72726953054,10979.545460938922,-1.0
P41_05849,2022-10-20 23:30:00-05:00,MRL,Long,10931.25,10915.173090353142,10963.403819293713,-1.0
P41_05850,2022-10-20 23:45:00-05:00,MRL,Long,10931.25,10915.330369613634,10963.089260772735,-1.0
P41_05851,2022-10-21 02:30:00-05:00,MRS,Short,10972.75,10991.48320932085,10935.2835813583,2.0
P41_05852,2022-10-21 03:45:00-05:00,MRL,Long,10898.75,10879.557164633103,10937.135670733795,-1.0
P41_05853,2022-10-21 04:00:00-05:00,MRL,Long,10896.5,10876.977188587882,10935.545622824238,0.11524979433050873
P41_05854,2022-10-21 04:15:00-05:00,MRL,Long,10901.5,10882.005603688747,10940.488792622506,-0.07694518855832037
P41_05855,2022-10-21 07:30:00-05:00,MRL,Long,10870.5,10850.466196711612,10910.567606576775,-1.0
P41_05856,2022-10-21 07:45:00-05:00,MRL,Long,10893.0,10871.43736123221,10936.125277535577,2.0
P41_05857,2022-10-21 09:45:00-05:00,MRS,Short,11000.75,11040.83452268772,10920.580954624556,-1.0
P41_05858,2022-10-21 13:30:00-05:00,MRS,Short,11196.0,11230.163009071124,11127.673981857753,-1.0
P41_05859,2022-10-21 14:45:00-05:00,MRS,Short,11265.0,11295.486376820381,11204.027246359237,-1.0
P41_05860,2022-10-21 15:00:00-05:00,MRS,Short,11268.5,11298.402528476068,11208.694943047863,-1.0
